osmid,ref,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,junction
40362721,15,Tallinna,secondary,50,False,True,145.773,"LINESTRING (25.4221579 58.8087423, 25.424617 58.8084314)",,
40347413,,Lembitu,residential,,False,False,184.565,"LINESTRING (25.4221579 58.8087423, 25.4221114 58.8086806, 25.4218298 58.8082901, 25.4217242 58.80815, 25.4214968 58.8078483, 25.4210036 58.8071939)",,
40347413,,Lembitu,residential,,False,True,277.999,"LINESTRING (25.4221579 58.8087423, 25.4222103 58.8088132, 25.422907 58.8097599, 25.4230331 58.8102941, 25.4232714 58.8111582)",,
40362721,15,Tallinna,secondary,50,False,False,233.40200000000002,"LINESTRING (25.4221579 58.8087423, 25.4219267 58.8087727, 25.4203053 58.8089725, 25.4202306 58.8089822, 25.4196843 58.80905, 25.4196091 58.8090594, 25.4188472 58.809154, 25.4183468 58.8092162, 25.4182712 58.8092256, 25.4182169 58.8092323)",,
40362721,15,Tallinna,secondary,50,False,False,10.739,"LINESTRING (25.4272612 58.808098, 25.42708 58.8081208)",,
366176900,15,Tallinna,secondary,50,True,False,63.974000000000004,"LINESTRING (25.4272612 58.808098, 25.4278418 58.8079999, 25.4281182 58.8079518, 25.4281817 58.8079296, 25.4282621 58.8078754)",,
34223767,,Koidula,residential,,False,True,249.144,"LINESTRING (25.4284128 58.8063108, 25.428242 58.806342, 25.4279926 58.8063699, 25.4278017 58.8063912, 25.427304 58.8064468, 25.4260579 58.8065922, 25.4241965 58.8068094)",,
43020883,15107,Koidula,tertiary,50,False,True,205.65299999999996,"LINESTRING (25.4284128 58.8063108, 25.4286238 58.8062858, 25.4286479 58.8062829, 25.4295847 58.8061375, 25.4303797 58.8060314, 25.430763 58.8059803, 25.4312029 58.8059184, 25.4318583 58.8058263)",,
209100747,5,Viljandi,primary,50,False,True,128.13500000000002,"LINESTRING (25.4284128 58.8063108, 25.4284246 58.806488, 25.4284278 58.8065762, 25.428448 58.8068008, 25.4284725 58.8070723, 25.4285243 58.8073912, 25.4285339 58.8074612)",2,
40362721,15,Tallinna,secondary,50,False,True,8.215,"LINESTRING (25.4168551 58.8094411, 25.4169956 58.8094283)",,
40346314,,Ferdinand Johann Wiedemanni,residential,,False,False,112.364,"LINESTRING (25.4290341 58.8096017, 25.4291689 58.8095995, 25.4294127 58.8095586, 25.4308968 58.8093095)",,
979553949,5,Paide,primary,50,False,False,106.60000000000001,"LINESTRING (25.4290341 58.8096017, 25.4290414 58.8094843, 25.4290087 58.8091972, 25.428947 58.8089428, 25.4288674 58.8086955, 25.428859 58.8086492)",2,
979553949,5,Paide,primary,50,False,True,84.23,"LINESTRING (25.4290341 58.8096017, 25.4289697 58.8098964, 25.4288697 58.8103544)",2,
