osmid,lanes,ref,name,highway,oneway,reversed,length,bridge,geometry,maxspeed,junction
"[29203616, 1164870785, 25767978, 29203617]","['2', '3']",37,Silla,secondary,False,False,97.651,yes,"LINESTRING (25.9732087 58.6533791, 25.9734828 58.6535007, 25.9736293 58.6535663, 25.973682 58.6535899, 25.9743372 58.6539636, 25.974349 58.6539702, 25.9743999 58.6539992)",,
"[1164870784, 1270591943]",3,14175,Lossi,tertiary,False,True,180.38600000000002,,"LINESTRING (25.9732087 58.6533791, 25.9732976 58.6533194, 25.973366 58.6532843, 25.9734317 58.6532505, 25.9735936 58.6531673, 25.9745068 58.652698, 25.9745682 58.6526476, 25.9751885 58.6521384)",30,
34245485,1,37,,secondary,True,False,8.716000000000001,,"LINESTRING (25.9769069 58.6549923, 25.9769813 58.6549983, 25.9770525 58.6550112)",,roundabout
34245485,1,37,,secondary,True,False,21.241999999999997,,"LINESTRING (25.9770525 58.6550112, 25.9771556 58.6550456, 25.9772352 58.655094, 25.9772846 58.6551522)",,roundabout
34245486,1,37,Tartu mnt,secondary,True,False,136.9,,"LINESTRING (25.9770525 58.6550112, 25.9773849 58.6549711, 25.9774474 58.6549567, 25.9785882 58.6544922, 25.9789925 58.6543318)",,
34245485,1,37,,secondary,True,False,8.046,,"LINESTRING (25.9770005 58.6554196, 25.9768625 58.6554287)",,roundabout
34245490,,,Marja,residential,False,False,66.891,,"LINESTRING (25.9772578 58.6554372, 25.9773276 58.6554897, 25.9779155 58.655932)",,
34245491,1,,Marja,residential,True,False,15.033999999999999,,"LINESTRING (25.9772578 58.6554372, 25.9771435 58.6554256, 25.9770005 58.6554196)",,
34245479,,,Rahu,residential,False,False,129.132,,"LINESTRING (25.9819037 58.6589069, 25.983694 58.658213)",,
"[34245496, 34245479]",,,"['Lille', 'Rahu']",residential,False,True,319.337,,"LINESTRING (25.9819037 58.6589069, 25.9802148 58.6595152, 25.9781778 58.6580559)",,
34245490,,,Marja,residential,False,True,198.98600000000002,,"LINESTRING (25.9819037 58.6589069, 25.9802065 58.6576393, 25.9799348 58.6574394)",,
34245479,,,Rahu,residential,False,False,72.784,,"LINESTRING (25.983694 58.658213, 25.9847222 58.6578356)",,
34245479,,,Rahu,residential,False,True,129.132,,"LINESTRING (25.983694 58.658213, 25.9819037 58.6589069)",,
219505590,,,Õuna,residential,False,True,194.157,,"LINESTRING (25.983694 58.658213, 25.9830113 58.6576289, 25.9819308 58.6567272)",,
34245479,,,Rahu,residential,False,True,72.784,,"LINESTRING (25.9847222 58.6578356, 25.983694 58.658213)",,
1059967894,2,37,Jõgeva mnt,secondary,False,False,170.752,,"LINESTRING (25.9847222 58.6578356, 25.9832907 58.6568198, 25.9830212 58.6565819)",,
1059967894,2,37,Jõgeva mnt,secondary,False,True,104.886,,"LINESTRING (25.9847222 58.6578356, 25.9852891 58.6582333, 25.9857781 58.6586023)",,
1059967894,2,37,Jõgeva mnt,secondary,False,True,19.65,,"LINESTRING (25.9828837 58.6564203, 25.9830212 58.6565819)",,
34249400,,,Sepa,residential,False,True,64.825,,"LINESTRING (25.9828837 58.6564203, 25.9827681 58.6564575, 25.9819308 58.6567272)",,
1059967894,2,37,Jõgeva mnt,secondary,False,False,140.92700000000002,,"LINESTRING (25.9828837 58.6564203, 25.982528 58.655922, 25.982374 58.655715, 25.9821435 58.6554652, 25.981917 58.6552598)",,
"[221232793, 221185356]",,,"['Kungla', 'Välja']",residential,False,False,231.96800000000002,,"LINESTRING (25.981917 58.6552598, 25.9819831 58.6552376, 25.9829505 58.6549136, 25.983877 58.6556027, 25.9844991 58.6561148)",,
1059967894,2,37,Jõgeva mnt,secondary,False,False,94.11399999999999,,"LINESTRING (25.981917 58.6552598, 25.9818019 58.6551767, 25.9808418 58.6546253)",,
1059967894,2,37,Jõgeva mnt,secondary,False,True,140.927,,"LINESTRING (25.981917 58.6552598, 25.9821435 58.6554652, 25.982374 58.655715, 25.982528 58.655922, 25.9828837 58.6564203)",,
34245475,1,,,secondary,True,False,11.610999999999999,,"LINESTRING (25.9798081 58.6541305, 25.9797627 58.6541193, 25.979725 58.6541021, 25.9796978 58.6540802, 25.9796832 58.6540552)",,roundabout
"[34245477, 1164870766]","['1', '2']",37,Tartu mnt,secondary,True,False,51.196,,"LINESTRING (25.9798081 58.6541305, 25.9795816 58.6541923, 25.9793591 58.6542633, 25.9792797 58.6542928, 25.9790599 58.654375)",,
34245475,1,,,secondary,True,False,9.08,,"LINESTRING (25.9797053 58.6539933, 25.9797445 58.6539687, 25.9797846 58.6539552, 25.9798301 58.6539476)",,roundabout
1164870768,,,Kesk,residential,True,False,37.731,,"LINESTRING (25.9797053 58.6539933, 25.9796374 58.6539359, 25.9796137 58.6539189, 25.979338 58.653713)",,
34245475,1,,,secondary,True,False,8.763,,"LINESTRING (25.9800212 58.6539948, 25.9800392 58.6540193, 25.9800436 58.6540455, 25.9800339 58.6540713)",,roundabout
34245475,1,,,secondary,True,False,4.422000000000001,,"LINESTRING (25.9798838 58.6541342, 25.9798456 58.6541344, 25.9798081 58.6541305)",,roundabout
229242877,,,Tartu mnt,tertiary,True,False,14.052,,"LINESTRING (25.9801581 58.6538904, 25.9800212 58.6539948)",,
"[290361043, 34245487]",,14174,Tartu mnt,tertiary,False,False,266.577,,"LINESTRING (25.9801581 58.6538904, 25.9808529 58.6535904, 25.9810269 58.6535153, 25.9812333 58.6534231, 25.9817634 58.6532163, 25.9821428 58.6530682, 25.9823809 58.6529835, 25.9825999 58.6529057, 25.9835704 58.6525607, 25.9838522 58.6524605)",,
34245476,,,Tartu mnt,tertiary,True,False,17.374,,"LINESTRING (25.9798777 58.6539464, 25.9801581 58.6538904)",,
34245475,1,,,secondary,True,False,10.254000000000001,,"LINESTRING (25.9798777 58.6539464, 25.979935 58.653954, 25.9799846 58.6539707, 25.9800212 58.6539948)",,roundabout
34245475,1,,,secondary,True,False,7.103,,"LINESTRING (25.9796832 58.6540552, 25.979684 58.6540233, 25.9797053 58.6539933)",,roundabout
34245478,1,37,Jõgeva mnt,secondary,True,False,28.279,,"LINESTRING (25.9802619 58.6542954, 25.9800592 58.654211, 25.9798838 58.6541342)",,
"[1059967894, 290361030]",2,37,Jõgeva mnt,secondary,False,True,49.71,,"LINESTRING (25.9802619 58.6542954, 25.98043 58.6543877, 25.9808418 58.6546253)",,
34245475,1,,,secondary,True,False,11.716999999999999,,"LINESTRING (25.9800339 58.6540713, 25.9800109 58.6540947, 25.9799763 58.654114, 25.9799328 58.6541275, 25.9798838 58.6541342)",,roundabout
34245481,1,37,Jõgeva mnt,secondary,True,False,28.194000000000003,,"LINESTRING (25.9800339 58.6540713, 25.9801386 58.6541737, 25.9802619 58.6542954)",,
34245518,,,Kesk,residential,False,True,6.187,,"LINESTRING (25.9790599 58.654375, 25.9789925 58.6543318)",,
"[1164870766, 1164870767]","['1', '2']",37,Tartu mnt,secondary,True,False,134.80499999999998,,"LINESTRING (25.9790599 58.654375, 25.9786571 58.6545367, 25.9781323 58.6547509, 25.9776385 58.6549441, 25.9774665 58.6550244, 25.9772846 58.6551522)",,
25768010,1,,Marja,residential,True,False,14.766,,"LINESTRING (25.9772585 58.6553047, 25.9772497 58.6553789, 25.9772578 58.6554372)",,
34245485,1,37,,secondary,True,False,20.16,,"LINESTRING (25.9772585 58.6553047, 25.9771943 58.6553551, 25.9771061 58.6553944, 25.9770005 58.6554196)",,roundabout
34245485,1,37,,secondary,True,False,17.563000000000002,,"LINESTRING (25.9768625 58.6554287, 25.9767626 58.6554202, 25.9766695 58.6553995, 25.9765886 58.6553679)",,roundabout
34245492,1,14170,Pajusi mnt,tertiary,True,False,22.541,,"LINESTRING (25.9768625 58.6554287, 25.9766946 58.6554864, 25.9765596 58.6555548)",,
34245485,1,37,,secondary,True,False,14.434000000000001,,"LINESTRING (25.9765886 58.6553679, 25.9765125 58.6553165, 25.9764687 58.6552557)",,roundabout
34245488,1,37,Silla,secondary,True,False,71.335,,"LINESTRING (25.9764687 58.6552557, 25.9757507 58.6547341)",,
34245485,1,37,,secondary,True,False,44.646,,"LINESTRING (25.9764687 58.6552557, 25.9764616 58.6551889, 25.9764937 58.6551241, 25.976562 58.6550674, 25.9766601 58.6550241, 25.9767787 58.6549982, 25.9769069 58.6549923)",,roundabout
34245485,1,37,,secondary,True,False,17.351,,"LINESTRING (25.9772846 58.6551522, 25.9772995 58.6552037, 25.9772906 58.6552554, 25.9772585 58.6553047)",,roundabout
290361043,,14174,Tartu mnt,tertiary,False,False,146.259,,"LINESTRING (25.9838522 58.6524605, 25.9859262 58.6517082)",,
34249411,,,Roheline,residential,False,False,75.18900000000001,,"LINESTRING (25.9838522 58.6524605, 25.9838838 58.6524852, 25.9841258 58.6526741, 25.984573 58.6530232)",,
"[290361043, 34245487]",,14174,Tartu mnt,tertiary,False,True,266.577,,"LINESTRING (25.9838522 58.6524605, 25.9835704 58.6525607, 25.9825999 58.6529057, 25.9823809 58.6529835, 25.9821428 58.6530682, 25.9817634 58.6532163, 25.9812333 58.6534231, 25.9810269 58.6535153, 25.9808529 58.6535904, 25.9801581 58.6538904)",,
776276055,,,Roheline,residential,False,False,169.922,,"LINESTRING (25.9838522 58.6524605, 25.983099 58.651976, 25.982939 58.6518893, 25.9822622 58.6515226, 25.9818941 58.6513232)",,
