osmid,name,highway,access,oneway,reversed,length,geometry
"[90853370, 886195558]",Mere,residential,,False,False,640.309,"LINESTRING (26.5371445 59.5014257, 26.5368805 59.5014803, 26.5366913 59.5015764, 26.5365967 59.501715, 26.536579 59.5025204, 26.5365722 59.5028256, 26.5365653 59.5031401, 26.536557 59.5035165, 26.5365132 59.5055063, 26.5365321 59.5056698, 26.5366133 59.5061065, 26.5366633 59.5063076, 26.5366794 59.5066435, 26.5366059 59.5067644, 26.536575 59.5068153, 26.5363811 59.5070107)"
886195556,Lasteaia,residential,,False,False,31.358,"LINESTRING (26.5367627 59.5012208, 26.5371445 59.5014257)"
1256557885,Uus-Sadama tee,unclassified,permissive,False,True,92.25,"LINESTRING (26.5367627 59.5012208, 26.5365468 59.5014843, 26.536101 59.5019793)"
4974940,Rakvere mnt,residential,,False,False,266.363,"LINESTRING (26.5363811 59.5070107, 26.5366783 59.5072128, 26.537355 59.5077265, 26.5375355 59.5079045, 26.5376204 59.5080514, 26.5376351 59.5081286, 26.5375909 59.5082175, 26.5374813 59.5083337, 26.5371952 59.5085413, 26.5369016 59.5087224, 26.5367599 59.5088725, 26.5366907 59.5090895)"
"[90853370, 886195558]",Mere,residential,,False,True,640.309,"LINESTRING (26.5363811 59.5070107, 26.536575 59.5068153, 26.5366059 59.5067644, 26.5366794 59.5066435, 26.5366633 59.5063076, 26.5366133 59.5061065, 26.5365321 59.5056698, 26.5365132 59.5055063, 26.536557 59.5035165, 26.5365653 59.5031401, 26.5365722 59.5028256, 26.536579 59.5025204, 26.5365967 59.501715, 26.5366913 59.5015764, 26.5368805 59.5014803, 26.5371445 59.5014257)"
1256557884,Rakvere mnt,residential,,False,True,295.624,"LINESTRING (26.5363811 59.5070107, 26.5359453 59.5065535, 26.5357842 59.5063477, 26.5356218 59.5060201, 26.5353311 59.5057749, 26.5345411 59.5051481, 26.5339796 59.5046645)"
4977307,Kalevi,residential,,False,False,12.874,"LINESTRING (26.5298249 59.5021049, 26.530053 59.5021068)"
4977307,Kalevi,residential,,False,True,99.629,"LINESTRING (26.5298249 59.5021049, 26.528085 59.501953)"
1267406547,Kalda,residential,,False,True,214.462,"LINESTRING (26.5298249 59.5021049, 26.5296755 59.5022108, 26.528911 59.5027529, 26.528124 59.5032583, 26.5278839 59.5034524, 26.5278145 59.5035287, 26.5276705 59.5036871)"
4974981,Lähta tee,residential,,False,True,280.72999999999996,"LINESTRING (26.5250472 59.5048694, 26.5250472 59.5046708, 26.5250872 59.5044926, 26.5250691 59.5043712, 26.5250472 59.5042241, 26.5250205 59.5041383, 26.5248071 59.5041835, 26.5244959 59.504197, 26.5238378 59.5042421, 26.5236022 59.5042241, 26.5234332 59.5041699, 26.5233843 59.5037751, 26.5233649 59.5032154)"
117282494,,unclassified,,False,True,29.275,"LINESTRING (26.5361752 59.5091195, 26.5366907 59.5090895)"
89700625,Uus-Sadama tee,unclassified,permissive,False,False,702.674,"LINESTRING (26.5361752 59.5091195, 26.5361205 59.5090452, 26.5358927 59.5088277, 26.5356204 59.5087149, 26.5352513 59.5085906, 26.534676 59.5085053, 26.5344465 59.508487, 26.5324828 59.5083308, 26.5320515 59.5082637, 26.5318369 59.5081922, 26.5316742 59.5080967, 26.5315665 59.5079598, 26.5315549 59.5078337, 26.5317531 59.5074978, 26.5323326 59.5067555, 26.5339796 59.5046645)"
219765518,Lembitu,residential,,False,False,98.134,"LINESTRING (26.5276705 59.5036871, 26.5271959 59.5035559, 26.5263591 59.5031204)"
1267406547,Kalda,residential,,False,False,214.462,"LINESTRING (26.5276705 59.5036871, 26.5278145 59.5035287, 26.5278839 59.5034524, 26.528124 59.5032583, 26.528911 59.5027529, 26.5296755 59.5022108, 26.5298249 59.5021049)"
"[4977312, 1267406547]",Kalda,residential,,False,True,322.986,"LINESTRING (26.5276705 59.5036871, 26.5273903 59.5038405, 26.5270524 59.5038743, 26.5267412 59.5039285, 26.5263677 59.5039871, 26.5260743 59.504012, 26.525852 59.5040007, 26.5253985 59.5039871, 26.5252384 59.5039917, 26.5251353 59.5039629, 26.525065 59.5039172, 26.524936 59.5037141, 26.5249456 59.5035111, 26.5249456 59.5033161, 26.5249077 59.5032763, 26.5248517 59.5032468, 26.5247752 59.5032185, 26.5246987 59.5032097, 26.5241832 59.5032082, 26.5233649 59.5032154)"
4974981,Lähta tee,residential,,False,False,280.73,"LINESTRING (26.5233649 59.5032154, 26.5233843 59.5037751, 26.5234332 59.5041699, 26.5236022 59.5042241, 26.5238378 59.5042421, 26.5244959 59.504197, 26.5248071 59.5041835, 26.5250205 59.5041383, 26.5250472 59.5042241, 26.5250691 59.5043712, 26.5250872 59.5044926, 26.5250472 59.5046708, 26.5250472 59.5048694)"
"[4977312, 1267406547]",Kalda,residential,,False,False,322.986,"LINESTRING (26.5233649 59.5032154, 26.5241832 59.5032082, 26.5246987 59.5032097, 26.5247752 59.5032185, 26.5248517 59.5032468, 26.5249077 59.5032763, 26.5249456 59.5033161, 26.5249456 59.5035111, 26.524936 59.5037141, 26.525065 59.5039172, 26.5251353 59.5039629, 26.5252384 59.5039917, 26.5253985 59.5039871, 26.525852 59.5040007, 26.5260743 59.504012, 26.5263677 59.5039871, 26.5267412 59.5039285, 26.5270524 59.5038743, 26.5273903 59.5038405, 26.5276705 59.5036871)"
4977312,Kalda,residential,,False,True,120.019,"LINESTRING (26.5233649 59.5032154, 26.5229411 59.5032459, 26.5220803 59.5033062, 26.5218609 59.50331, 26.5216309 59.5033028, 26.521252 59.5032889)"
219765825,Staadioni,residential,,False,True,173.18100000000004,"LINESTRING (26.5233649 59.5032154, 26.5233121 59.5029189, 26.5232263 59.5019987, 26.5232341 59.501737, 26.5232637 59.5016617)"
4977312,Kalda,residential,,False,False,120.019,"LINESTRING (26.521252 59.5032889, 26.5216309 59.5033028, 26.5218609 59.50331, 26.5220803 59.5033062, 26.5229411 59.5032459, 26.5233649 59.5032154)"
219765517,Kungla,residential,,False,False,162.692,"LINESTRING (26.5263591 59.5031204, 26.526681 59.5029461, 26.527271 59.5025269, 26.5279684 59.5020695, 26.5280094 59.5020329, 26.528085 59.501953)"
219765518,Lembitu,residential,,False,False,207.83299999999994,"LINESTRING (26.5263591 59.5031204, 26.5257154 59.5027719, 26.5250401 59.5024489, 26.5246459 59.5022319, 26.5245584 59.5021709, 26.5245082 59.5021213, 26.5244708 59.5019606, 26.5244245 59.5018265, 26.524432 59.5017274, 26.5244149 59.5016308)"
219765518,Lembitu,residential,,False,True,98.134,"LINESTRING (26.5263591 59.5031204, 26.5271959 59.5035559, 26.5276705 59.5036871)"
4977307,Kalevi,residential,,False,False,138.57,"LINESTRING (26.5244149 59.5016308, 26.5246733 59.5016493, 26.5268351 59.5018409)"
4977307,Kalevi,residential,,False,True,65.115,"LINESTRING (26.5244149 59.5016308, 26.5241906 59.501627, 26.5234894 59.5016532, 26.5232637 59.5016617)"
219765518,Lembitu,residential,,False,True,207.833,"LINESTRING (26.5244149 59.5016308, 26.524432 59.5017274, 26.5244245 59.5018265, 26.5244708 59.5019606, 26.5245082 59.5021213, 26.5245584 59.5021709, 26.5246459 59.5022319, 26.5250401 59.5024489, 26.5257154 59.5027719, 26.5263591 59.5031204)"
4977307,Kalevi,residential,,False,False,99.629,"LINESTRING (26.528085 59.501953, 26.5298249 59.5021049)"
4977307,Kalevi,residential,,False,True,71.628,"LINESTRING (26.528085 59.501953, 26.5268351 59.5018409)"
219765517,Kungla,residential,,False,True,162.692,"LINESTRING (26.528085 59.501953, 26.5280094 59.5020329, 26.5279684 59.5020695, 26.527271 59.5025269, 26.526681 59.5029461, 26.5263591 59.5031204)"
4977307,Kalevi,residential,,False,False,71.628,"LINESTRING (26.5268351 59.5018409, 26.528085 59.501953)"
4977307,Kalevi,residential,,False,True,138.57,"LINESTRING (26.5268351 59.5018409, 26.5246733 59.5016493, 26.5244149 59.5016308)"
1256557885,Uus-Sadama tee,unclassified,permissive,False,False,92.25,"LINESTRING (26.536101 59.5019793, 26.5365468 59.5014843, 26.5367627 59.5012208)"
1256557885,Uus-Sadama tee,unclassified,permissive,False,True,321.687,"LINESTRING (26.536101 59.5019793, 26.5351916 59.5031157, 26.5339796 59.5046645)"
4977307,Kalevi,residential,,False,True,12.874,"LINESTRING (26.530053 59.5021068, 26.5298249 59.5021049)"
886195560,Rakvere mnt,residential,,False,False,15.24,"LINESTRING (26.530053 59.5021068, 26.530222 59.5022137)"
1159357265,Koidu,residential,,True,False,34.57,"LINESTRING (26.5236512 59.5010922, 26.5233842 59.5012265, 26.523216 59.501311)"
1068306229,Koidu,residential,,True,False,52.401999999999994,"LINESTRING (26.5226183 59.5016149, 26.5228689 59.5015754, 26.5229774 59.5015579, 26.5231048 59.5014809, 26.5231264 59.5014237, 26.523216 59.501311)"
1159357262,Koidu,residential,,True,False,35.981,"LINESTRING (26.5226183 59.5016149, 26.5228689 59.5016078, 26.5232549 59.5015968)"
219765825,Staadioni,residential,,False,False,7.234,"LINESTRING (26.5232549 59.5015968, 26.5232637 59.5016617)"
219765825,Staadioni,residential,,False,True,31.855,"LINESTRING (26.5232549 59.5015968, 26.5232315 59.501425, 26.523216 59.501311)"
1188329867,Võidu,residential,,False,False,11.095,"LINESTRING (26.5232041 59.5012114, 26.523216 59.501311)"
1159357266,Koidu,residential,,True,False,28.503,"LINESTRING (26.5232041 59.5012114, 26.5233539 59.5011701, 26.5236512 59.5010922)"
