osmid,highway,maxspeed,oneway,reversed,length,lanes,ref,name,geometry,junction,tunnel,bridge
11603658,residential,30,False,False,38.487,,,Talbot 3rd Cross Lane,"LINESTRING (80.2182961 6.0344342, 80.2184087 6.0343121, 80.2185049 6.0341591)",,,
5888935,residential,30,True,False,59.036,,,,"LINESTRING (80.2179756 6.0347816, 80.2183864 6.0351207)",,,
137218454,residential,30,False,False,27.847,,,,"LINESTRING (80.2179756 6.0347816, 80.2178705 6.0347192, 80.2177617 6.0346495)",,,
5888935,residential,30,True,False,31.764,,,,"LINESTRING (80.2183864 6.0351207, 80.2186699 6.0350747)",,,
8625306,residential,30,False,False,144.047,,,,"LINESTRING (80.2183864 6.0351207, 80.2183029 6.0353168, 80.2182202 6.0355891, 80.2181752 6.0357441, 80.218102 6.0361308, 80.2180827 6.0362958, 80.2180738 6.0363724)",,,
360548426,residential,30,False,True,102.511,,,,"LINESTRING (80.2183864 6.0351207, 80.2178992 6.0352611, 80.217623 6.0353051, 80.2174915 6.0352571)",,,
137218454,residential,30,False,True,11.883,,,,"LINESTRING (80.2176625 6.0346084, 80.2177617 6.0346495)",,,
6504077,residential,30,True,False,113.024,,,1st Cross Street,"LINESTRING (80.2176625 6.0346084, 80.2177691 6.0343608, 80.2178116 6.0342037, 80.2178362 6.0341128, 80.217922 6.0338714, 80.217932 6.0338518, 80.2180091 6.0336995, 80.218028 6.0336622)",,,
360548427,tertiary,50,False,False,72.496,,,,"LINESTRING (80.2176625 6.0346084, 80.2175594 6.0347462, 80.2174279 6.0348674, 80.2173407 6.0349223, 80.2172582 6.034965, 80.2171517 6.0349787)",,,
137218454,residential,30,False,False,11.883,,,,"LINESTRING (80.2177617 6.0346495, 80.2176625 6.0346084)",,,
6504086,residential,30,False,False,97.887,,,2nd Cross Street,"LINESTRING (80.2177617 6.0346495, 80.2178229 6.0345773, 80.2180449 6.0343153, 80.2183321 6.0339763)",,,
137218454,residential,30,False,True,27.847,,,,"LINESTRING (80.2177617 6.0346495, 80.2178705 6.0347192, 80.2179756 6.0347816)",,,
8013932,tertiary,40,True,False,73.42,,,Main Street,"LINESTRING (80.2188843 6.0345474, 80.2194171 6.0349414)",,,
8625227,tertiary,40,False,True,32.301,,,Dickson Road,"LINESTRING (80.2188843 6.0345474, 80.2187631 6.0348117)",,,
11603660,tertiary,40,False,False,29.45,,,,"LINESTRING (80.2188843 6.0345474, 80.2190098 6.0343138)",,,
8013932,tertiary,40,True,False,60.203,,,Main Street,"LINESTRING (80.2185049 6.0341591, 80.2188843 6.0345474)",,,
"[8013929, 11603658]",residential,30,False,"[False, True]",74.03,,,"['Talbot 3rd Cross Lane', 'Fruit Market Road']","LINESTRING (80.2185049 6.0341591, 80.2186533 6.0340181, 80.2190098 6.0343138)",,,
11603658,residential,30,False,True,38.487,,,Talbot 3rd Cross Lane,"LINESTRING (80.2185049 6.0341591, 80.2184087 6.0343121, 80.2182961 6.0344342)",,,
8076775,tertiary,40,False,False,17.334,,,Main Street,"LINESTRING (80.2179397 6.0335334, 80.218028 6.0336622)",,,
8170202,tertiary,40,False,False,24.871,,,Main Street,"LINESTRING (80.2179397 6.0335334, 80.2180891 6.0333662)",,,
8076775,tertiary,40,False,True,70.345,,,Main Street,"LINESTRING (80.2179397 6.0335334, 80.2178362 6.0333512, 80.217784 6.0332365, 80.2176819 6.0329569)",,,
5914869,residential,30,False,True,29.483,,,Havelock Road,"LINESTRING (80.2147983 6.0333462, 80.2148748 6.0330922)",,,
5914869,residential,30,False,False,79.8,,,Havelock Road,"LINESTRING (80.2147983 6.0333462, 80.2147764 6.0334861, 80.214738 6.033686, 80.2147139 6.0338471, 80.2146953 6.0340447, 80.2146937 6.0340558)",,,
5914869,residential,30,False,True,223.518,,,Havelock Road,"LINESTRING (80.2145855 6.0368746, 80.2145244 6.0366949, 80.2144158 6.0363892, 80.2143916 6.0362046, 80.2143959 6.0360192, 80.2145714 6.0349082)",,,
6504010,residential,30,False,False,110.445,,,Sri Pragnasara Mawatha,"LINESTRING (80.2145855 6.0368746, 80.2150163 6.0369246, 80.2155803 6.0369591)",,,
6504010,residential,30,False,True,64.367,,,Sri Pragnasara Mawatha,"LINESTRING (80.2161588 6.0370233, 80.2155803 6.0369591)",,,
182783619,secondary,50,False,False,28.699,1,B130,Galle - Wakwella Road,"LINESTRING (80.2161588 6.0370233, 80.2162434 6.0367793)",,,
6140652,residential,30,True,False,96.115,,,Gamini Mawatha,"LINESTRING (80.216798 6.0329806, 80.2166712 6.0328277, 80.2160296 6.0330193)",,,
541359185,secondary,50,True,False,34.68,2,B130,Galle - Wakwella Road,"LINESTRING (80.216798 6.0329806, 80.2167948 6.0328258, 80.2167982 6.0327778, 80.216823 6.0326717)",,,
541361416,secondary,50,False,True,172.6,2,B130,Galle - Wakwella Road,"LINESTRING (80.216798 6.0329806, 80.2168949 6.0335262, 80.2169454 6.0338356, 80.2169921 6.0341212, 80.2170575 6.0345112)",,,
6140652,residential,30,True,False,140.925,,,Gamini Mawatha,"LINESTRING (80.2160296 6.0330193, 80.2147983 6.0333462)",,,
6504016,residential,30,False,False,98.65700000000001,,,Sri Dewamitta Mawatha,"LINESTRING (80.2160296 6.0330193, 80.2160167 6.0332242, 80.2160127 6.0333795, 80.2159357 6.0339005)",,,
7143230,residential,30,False,True,32.791,,,Jail Road,"LINESTRING (80.2128298 6.0342195, 80.2127074 6.0339509)",,,
7143226,residential,30,False,False,264.415,,,,"LINESTRING (80.2128298 6.0342195, 80.2127078 6.0346629, 80.2126729 6.0347415, 80.2124859 6.0348956, 80.2122442 6.0350568, 80.2120502 6.0352309, 80.2119527 6.0353604, 80.2118897 6.0354718, 80.2118468 6.0356238, 80.2118229 6.0359739, 80.2117798 6.0360146, 80.2115979 6.0360486)",,,
7143235,residential,30,False,False,241.818,,,,"LINESTRING (80.2128298 6.0342195, 80.2130382 6.0347343, 80.2133216 6.035227, 80.2134642 6.0354784, 80.2135708 6.0357052, 80.2135929 6.0359279, 80.2135701 6.0362164)",,,
8013932,tertiary,40,True,False,27.898,,,Main Street,"LINESTRING (80.2183321 6.0339763, 80.2185049 6.0341591)",,,
6504086,residential,30,False,True,97.887,,,2nd Cross Street,"LINESTRING (80.2183321 6.0339763, 80.2180449 6.0343153, 80.2178229 6.0345773, 80.2177617 6.0346495)",,,
8076775,tertiary,40,False,True,17.334,,,Main Street,"LINESTRING (80.218028 6.0336622, 80.2179397 6.0335334)",,,
8013932,tertiary,40,True,False,48.486,,,Main Street,"LINESTRING (80.218028 6.0336622, 80.2182243 6.0338678, 80.2183235 6.0339677, 80.2183321 6.0339763)",,,
6504016,residential,30,False,False,92.272,,,Sri Dewamitta Mawatha,"LINESTRING (80.2157907 6.0351054, 80.2156895 6.0359291)",,,
6504016,residential,30,False,True,134.935,,,Sri Dewamitta Mawatha,"LINESTRING (80.2157907 6.0351054, 80.2158685 6.034467, 80.2159357 6.0339005)",,,
186429935,residential,30,False,True,130.815,,,1st Lane,"LINESTRING (80.2157907 6.0351054, 80.2161322 6.0351238, 80.2164798 6.0351425, 80.2169577 6.0352625)",,,
8625292,residential,40,False,True,44.901,,,,"LINESTRING (80.2174915 6.0352571, 80.2171448 6.0350469)",,,
186429942,residential,30,False,True,154.45,,,,"LINESTRING (80.2174915 6.0352571, 80.217104 6.0359307, 80.2172541 6.0359539, 80.2173319 6.0360046, 80.2173829 6.0360686, 80.2176297 6.0362188)",,,
360548426,residential,30,False,False,102.511,,,,"LINESTRING (80.2174915 6.0352571, 80.217623 6.0353051, 80.2178992 6.0352611, 80.2183864 6.0351207)",,,
6504010,residential,30,False,False,64.367,,,Sri Pragnasara Mawatha,"LINESTRING (80.2155803 6.0369591, 80.2161588 6.0370233)",,,
6504010,residential,30,False,True,110.445,,,Sri Pragnasara Mawatha,"LINESTRING (80.2155803 6.0369591, 80.2150163 6.0369246, 80.2145855 6.0368746)",,,
6504016,residential,30,False,True,115.206,,,Sri Dewamitta Mawatha,"LINESTRING (80.2155803 6.0369591, 80.2156347 6.0365291, 80.2156657 6.0361083, 80.2156895 6.0359291)",,,
"[278787275, 78140414]",residential,30,False,True,62.455,,,,"LINESTRING (80.2160858 6.0302426, 80.2161 6.0300564, 80.216105 6.0300133, 80.2161463 6.0296843)",,yes,
122047165,residential,40,True,False,32.198,,,,"LINESTRING (80.2160858 6.0302426, 80.2160646 6.0303286, 80.2160312 6.0304023, 80.2159758 6.0305091)",,,
7143226,residential,30,False,False,58.333,,,,"LINESTRING (80.2115979 6.0360486, 80.2113453 6.0360984, 80.211087 6.0361766)",,,
7143226,residential,30,False,True,264.41499999999996,,,,"LINESTRING (80.2115979 6.0360486, 80.2117798 6.0360146, 80.2118229 6.0359739, 80.2118468 6.0356238, 80.2118897 6.0354718, 80.2119527 6.0353604, 80.2120502 6.0352309, 80.2122442 6.0350568, 80.2124859 6.0348956, 80.2126729 6.0347415, 80.2127078 6.0346629, 80.2128298 6.0342195)",,,
7143239,residential,30,False,True,34.687,,,Budasinghe Mawatha,"LINESTRING (80.2131416 6.0369349, 80.2133237 6.0366809)",,,
7143235,residential,30,False,True,22.45,,,,"LINESTRING (80.2135252 6.0364133, 80.2135701 6.0362164)",,,
7143239,residential,30,False,False,37.356,,,Budasinghe Mawatha,"LINESTRING (80.2135252 6.0364133, 80.2134931 6.0364787, 80.2133237 6.0366809)",,,
7143235,residential,30,False,False,22.45,,,,"LINESTRING (80.2135701 6.0362164, 80.2135252 6.0364133)",,,
7143235,residential,30,False,True,241.818,,,,"LINESTRING (80.2135701 6.0362164, 80.2135929 6.0359279, 80.2135708 6.0357052, 80.2134642 6.0354784, 80.2133216 6.035227, 80.2130382 6.0347343, 80.2128298 6.0342195)",,,
7568971,residential,30,False,False,37.435,,,,"LINESTRING (80.2135701 6.0362164, 80.213642 6.0362246, 80.213891 6.0361311)",,,
278787280,residential,30,True,False,15.908999999999999,,,,"LINESTRING (80.2171453 6.0308434, 80.2170941 6.0309006, 80.2170628 6.0309258, 80.2170485 6.0309481)",,,
7568971,residential,30,False,True,37.435,,,,"LINESTRING (80.213891 6.0361311, 80.213642 6.0362246, 80.2135701 6.0362164)",,,
11603660,tertiary,40,False,False,15.128,,,,"LINESTRING (80.2190098 6.0343138, 80.219075 6.0341942)",,,
11603660,tertiary,40,False,True,29.45,,,,"LINESTRING (80.2190098 6.0343138, 80.2188843 6.0345474)",,,
"[8013929, 11603658]",residential,30,False,"[False, True]",74.03,,,"['Talbot 3rd Cross Lane', 'Fruit Market Road']","LINESTRING (80.2190098 6.0343138, 80.2186533 6.0340181, 80.2185049 6.0341591)",,,
532086362,residential,30,False,True,52.61,,,Middle Street,"LINESTRING (80.2153153 6.0288969, 80.2154962 6.0284593)",,,
447360010,residential,,False,False,25.442,,,රෑම්පාර්ට් වීදිය,"LINESTRING (80.2153153 6.0288969, 80.2152849 6.0287707, 80.2152475 6.0287248, 80.2152143 6.0287023)",,,
447360010,residential,,False,True,170.863,,,රෑම්පාර්ට් වීදිය,"LINESTRING (80.2153153 6.0288969, 80.2152951 6.0289537, 80.2152044 6.0291655, 80.2151439 6.0293135, 80.21515 6.0293817, 80.2151663 6.0294122, 80.2151846 6.0294466, 80.2152666 6.0295419, 80.2153021 6.0295725, 80.215339 6.0295993, 80.21538 6.0296199, 80.2154813 6.0296438, 80.215539 6.0296451, 80.2155906 6.029635, 80.2157489 6.029587, 80.2158508 6.0295576, 80.2159742 6.0295523, 80.2160464 6.0295741)",,,
8076781,residential,30,False,False,41.253,,,Middle Street,"LINESTRING (80.2152143 6.0287023, 80.2154962 6.0284593)",,,
447360010,residential,,False,True,25.442,,,රෑම්පාර්ට් වීදිය,"LINESTRING (80.2152143 6.0287023, 80.2152475 6.0287248, 80.2152849 6.0287707, 80.2153153 6.0288969)",,,
8076781,residential,30,False,True,41.253,,,Middle Street,"LINESTRING (80.2154962 6.0284593, 80.2152143 6.0287023)",,,
532086362,residential,30,False,False,52.61,,,Middle Street,"LINESTRING (80.2154962 6.0284593, 80.2153153 6.0288969)",,,
14340725,trunk,60,True,False,18.357,2,,,"LINESTRING (80.2168353 6.0326586, 80.2168487 6.0326345, 80.2168547 6.0326077, 80.2168528 6.0325802, 80.2168431 6.0325545, 80.2168265 6.0325325, 80.2168042 6.0325161)",roundabout,,
14340729,trunk,60,True,False,45.173,2,AA002,Colombo-Matara Road,"LINESTRING (80.2168353 6.0326586, 80.2169142 6.0326571, 80.2170181 6.0326364, 80.2171261 6.0326104, 80.2171824 6.0325897, 80.2172019 6.0325784, 80.217223 6.0325573)",,,
10548251,residential,30,False,True,43.696,,,Abesundara Road,"LINESTRING (80.211087 6.0361766, 80.210933 6.0358147)",,,
7143226,residential,30,False,True,58.333,,,,"LINESTRING (80.211087 6.0361766, 80.2113453 6.0360984, 80.2115979 6.0360486)",,,
6724195,trunk,70,True,False,22.294,2,AA002,Colombo-Galle Road,"LINESTRING (80.2128627 6.0338074, 80.2126857 6.0339034)",,,
14340721,residential,30,False,True,5.992,,,Park Road,"LINESTRING (80.2128627 6.0338074, 80.2128881 6.033855)",,,
14340721,residential,30,False,False,269.491,,,Park Road,"LINESTRING (80.2128627 6.0338074, 80.2127444 6.0336236, 80.2126928 6.0335461, 80.2124529 6.03322, 80.2122323 6.0329226, 80.2121939 6.0327691, 80.2121939 6.0325005, 80.2122803 6.0322799, 80.2124054 6.032121, 80.2125952 6.0320442, 80.2126812 6.0318806, 80.2127092 6.0318002)",,,
14340721,residential,30,False,True,269.49100000000004,,,Park Road,"LINESTRING (80.2127092 6.0318002, 80.2126812 6.0318806, 80.2125952 6.0320442, 80.2124054 6.032121, 80.2122803 6.0322799, 80.2121939 6.0325005, 80.2121939 6.0327691, 80.2122323 6.0329226, 80.2124529 6.03322, 80.2126928 6.0335461, 80.2127444 6.0336236, 80.2128627 6.0338074)",,,
14340725,trunk,60,True,False,14.808,2,,,"LINESTRING (80.2166994 6.0326758, 80.2167225 6.0326891, 80.2167485 6.0326956, 80.2167753 6.0326948, 80.2168008 6.0326866, 80.216823 6.0326717)",roundabout,,
14340731,secondary,50,True,False,35.711,2,B130,Galle - Wakwella Road,"LINESTRING (80.2166994 6.0326758, 80.2167405 6.0328218, 80.216764 6.0329085, 80.2167774 6.0329418, 80.216798 6.0329806)",,,
9750305,trunk,60,True,False,18.963,2,,,"LINESTRING (80.2171957 6.0324075, 80.2171818 6.0324323, 80.2171751 6.03246, 80.2171763 6.0324884, 80.2171852 6.0325154, 80.2172012 6.0325389, 80.217223 6.0325573)",roundabout,,
674173236,trunk,60,True,False,44.959,2,AA002,Colombo-Matara Road,"LINESTRING (80.2171957 6.0324075, 80.2168795 6.0324909, 80.2168042 6.0325161)",,,
14340740,trunk,40,True,False,21.466,,,Custom Road,"LINESTRING (80.2169987 6.0311263, 80.2171052 6.0312877)",,,
14340741,trunk,40,True,False,15.955000000000002,,,,"LINESTRING (80.2169987 6.0311263, 80.2170338 6.0311344, 80.2170695 6.0311288, 80.2171003 6.0311103, 80.2171219 6.0310815)",roundabout,,
14340741,trunk,40,True,False,8.953,,,,"LINESTRING (80.2169469 6.0310673, 80.2169582 6.0310917, 80.2169759 6.0311119, 80.2169987 6.0311263)",roundabout,,
14340741,trunk,40,True,False,6.95,,,,"LINESTRING (80.2171219 6.0310815, 80.2171307 6.0310515, 80.2171289 6.0310203)",roundabout,,
278787279,trunk,40,True,False,22.296,,,Custom Road,"LINESTRING (80.2168533 6.0308897, 80.2169469 6.0310673)",,,
137191882,trunk,40,False,True,52.39399999999999,,,Custom Road,"LINESTRING (80.2168533 6.0308897, 80.216708 6.0308065, 80.2166128 6.030756, 80.2164288 6.0306826)",,,
278787281,trunk,40,True,False,23.003,,,Custom Road,"LINESTRING (80.2171052 6.0312877, 80.2171219 6.0310815)",,,
541359186,trunk,40,False,True,83.10300000000001,,,Custom Road,"LINESTRING (80.2171052 6.0312877, 80.2171286 6.0313712, 80.2171986 6.0316804, 80.2172847 6.0320133)",,,
6504016,residential,30,False,False,134.935,,,Sri Dewamitta Mawatha,"LINESTRING (80.2159357 6.0339005, 80.2158685 6.034467, 80.2157907 6.0351054)",,,
6504016,residential,30,False,True,98.65700000000001,,,Sri Dewamitta Mawatha,"LINESTRING (80.2159357 6.0339005, 80.2160127 6.0333795, 80.2160167 6.0332242, 80.2160296 6.0330193)",,,
186429939,residential,30,False,True,83.434,,,,"LINESTRING (80.2159357 6.0339005, 80.2153189 6.0338782, 80.2151843 6.0339052)",,,
14340741,trunk,40,True,False,4.228,,,,"LINESTRING (80.2170485 6.0309481, 80.2170104 6.0309513)",roundabout,,
14340725,trunk,60,True,False,1.993,2,,,"LINESTRING (80.216823 6.0326717, 80.2168353 6.0326586)",roundabout,,
9750305,trunk,60,True,False,19.551000000000002,2,,,"LINESTRING (80.2173709 6.0324223, 80.2173538 6.0323985, 80.2173306 6.0323804, 80.2173033 6.0323695, 80.2172739 6.0323666, 80.217245 6.0323721, 80.2172187 6.0323854)",roundabout,,
201237459,trunk,40,True,False,46.91,,,Custom Road,"LINESTRING (80.2173709 6.0324223, 80.2173722 6.0323683, 80.2173702 6.0322996, 80.2173581 6.0322363, 80.2173387 6.0321703, 80.2172847 6.0320133)",,,
8625306,residential,30,False,True,144.047,,,,"LINESTRING (80.2180738 6.0363724, 80.2180827 6.0362958, 80.218102 6.0361308, 80.2181752 6.0357441, 80.2182202 6.0355891, 80.2183029 6.0353168, 80.2183864 6.0351207)",,,
278787278,trunk,40,True,False,40.363,,,Custom Road,"LINESTRING (80.216066 6.0306427, 80.2164288 6.0306826)",,,
137191638,trunk,40,True,False,13.538,,,,"LINESTRING (80.216066 6.0306427, 80.2160816 6.0306349, 80.2160953 6.030624, 80.2161063 6.0306105, 80.2161143 6.0305951, 80.2161188 6.0305783, 80.2161198 6.0305609, 80.216117 6.0305437)",roundabout,,
137191638,trunk,40,True,False,2.191,,,,"LINESTRING (80.2159758 6.0305091, 80.2159641 6.030525)",roundabout,,
137191638,trunk,40,True,False,1.931,,,,"LINESTRING (80.216117 6.0305437, 80.2161107 6.0305275)",roundabout,,
137191880,trunk,40,True,False,37.78,,,Custom Road,"LINESTRING (80.2164288 6.0306826, 80.216117 6.0305437)",,,
137191882,trunk,40,False,False,52.394,,,Custom Road,"LINESTRING (80.2164288 6.0306826, 80.2166128 6.030756, 80.216708 6.0308065, 80.2168533 6.0308897)",,,
137191879,trunk,40,True,False,23.082,,,Esplanade Road,"LINESTRING (80.2158164 6.0306172, 80.216023 6.0306468)",,,
14340744,trunk,40,False,False,275.175,,,Esplanade Road,"LINESTRING (80.2158164 6.0306172, 80.2157188 6.0306534, 80.2155712 6.0307138, 80.2154088 6.0307825, 80.2152774 6.0308545, 80.215116 6.0309547, 80.214993 6.0310626, 80.2149045 6.0311826, 80.2148321 6.0313213, 80.2147865 6.0314973, 80.2147676 6.0316623, 80.2147623 6.0317961, 80.214803 6.0319961, 80.2148715 6.0321836, 80.2149169 6.0323274, 80.2149354 6.0324028, 80.2149509 6.0324789, 80.2149585 6.0325172)",,,
137209468,residential,30,True,False,8.793,,,,"LINESTRING (80.2162532 6.0296031, 80.2161774 6.0295792)",,,
278787274,residential,30,False,False,181.791,,,පල්ලිය වීදිය,"LINESTRING (80.2162532 6.0296031, 80.216418 6.0295794, 80.2165111 6.0295585, 80.2166466 6.029512, 80.2167965 6.0294242, 80.2169382 6.0292747, 80.2170426 6.029072, 80.2172496 6.0284812)",,,
137209470,residential,30,True,False,7.885,,,,"LINESTRING (80.2161463 6.0296843, 80.2161809 6.0296223)",,,
"[278787275, 78140414]",residential,30,False,False,62.455,,,,"LINESTRING (80.2161463 6.0296843, 80.216105 6.0300133, 80.2161 6.0300564, 80.2160858 6.0302426)",,yes,
8869656,residential,30,True,False,8.275,,,Church Street,"LINESTRING (80.2161809 6.0296223, 80.2162532 6.0296031)",,,
137209464,residential,30,True,False,5.038,,,,"LINESTRING (80.2161809 6.0296223, 80.2161843 6.0296089, 80.2161851 6.0295972, 80.2161818 6.029586, 80.2161774 6.0295792)",roundabout,,
8076786,residential,30,True,False,8.984,,,Rampart Street,"LINESTRING (80.2161276 6.0295768, 80.2160464 6.0295741)",,,
137209464,residential,30,True,False,5.403,,,,"LINESTRING (80.2161276 6.0295768, 80.2161208 6.0295864, 80.2161177 6.0295976, 80.2161186 6.0296093, 80.2161246 6.0296214)",roundabout,,
137209469,residential,30,True,False,7.482,,,,"LINESTRING (80.2161629 6.0295194, 80.2161276 6.0295768)",,,
6167202,residential,30,True,False,6.84,,,Lighthouse Street,"LINESTRING (80.2161774 6.0295792, 80.2161629 6.0295194)",,,
137209464,residential,30,True,False,6.16,,,,"LINESTRING (80.2161774 6.0295792, 80.2161684 6.0295717, 80.2161573 6.0295677, 80.2161456 6.0295676, 80.2161373 6.0295702, 80.2161276 6.0295768)",roundabout,,
8869655,residential,30,True,False,7.394,,,,"LINESTRING (80.2161246 6.0296214, 80.2161463 6.0296843)",,,
137209464,residential,30,True,False,6.986,,,,"LINESTRING (80.2161246 6.0296214, 80.2161333 6.0296293, 80.2161442 6.0296337, 80.2161559 6.0296342, 80.2161671 6.0296307, 80.2161809 6.0296223)",roundabout,,
137209465,residential,30,True,False,10.121,,,,"LINESTRING (80.2160464 6.0295741, 80.2161246 6.0296214)",,,
447360010,residential,,False,False,170.863,,,රෑම්පාර්ට් වීදිය,"LINESTRING (80.2160464 6.0295741, 80.2159742 6.0295523, 80.2158508 6.0295576, 80.2157489 6.029587, 80.2155906 6.029635, 80.215539 6.0296451, 80.2154813 6.0296438, 80.21538 6.0296199, 80.215339 6.0295993, 80.2153021 6.0295725, 80.2152666 6.0295419, 80.2151846 6.0294466, 80.2151663 6.0294122, 80.21515 6.0293817, 80.2151439 6.0293135, 80.2152044 6.0291655, 80.2152951 6.0289537, 80.2153153 6.0288969)",,,
8167954,residential,40,True,False,31.924,,,,"LINESTRING (80.2161107 6.0305275, 80.2160909 6.0304125, 80.2160822 6.0303291, 80.2160858 6.0302426)",,,
137191638,trunk,40,True,False,17.593,,,,"LINESTRING (80.2161107 6.0305275, 80.2160977 6.030509, 80.2160801 6.0304947, 80.2160592 6.0304857, 80.2160367 6.0304826, 80.2160142 6.0304857, 80.2159934 6.0304947, 80.2159758 6.0305091)",roundabout,,
5914869,residential,30,False,False,29.483,,,Havelock Road,"LINESTRING (80.2148748 6.0330922, 80.2147983 6.0333462)",,,
378051296,residential,30,True,False,20.447,,,Havelock Road,"LINESTRING (80.2148748 6.0330922, 80.2149556 6.0329268)",,,
14340744,trunk,40,False,True,275.175,,,Esplanade Road,"LINESTRING (80.2149585 6.0325172, 80.2149509 6.0324789, 80.2149354 6.0324028, 80.2149169 6.0323274, 80.2148715 6.0321836, 80.214803 6.0319961, 80.2147623 6.0317961, 80.2147676 6.0316623, 80.2147865 6.0314973, 80.2148321 6.0313213, 80.2149045 6.0311826, 80.214993 6.0310626, 80.215116 6.0309547, 80.2152774 6.0308545, 80.2154088 6.0307825, 80.2155712 6.0307138, 80.2157188 6.0306534, 80.2158164 6.0306172)",,,
541359183,trunk,,True,False,31.750999999999998,,,Esplanade Road,"LINESTRING (80.2149585 6.0325172, 80.2149287 6.0326346, 80.2149125 6.0326829, 80.2148909 6.0327335, 80.2148599 6.0327833)",,,
137308925,trunk,60,True,False,2.399,2,,,"LINESTRING (80.2150254 6.0327832, 80.2150123 6.032766)",roundabout,,
137308925,trunk,60,True,False,10.568000000000001,2,,,"LINESTRING (80.2150288 6.0328747, 80.2150381 6.0328444, 80.2150369 6.0328127, 80.2150254 6.0327832)",roundabout,,
