osmid,highway,maxspeed,oneway,reversed,length,geometry,lanes,ref,name
709840542,secondary,,True,False,31.276,"LINESTRING (80.5894352 5.9282738, 80.5893909 5.927996)",,,
361992328,trunk,72,False,True,26.899,"LINESTRING (80.5894352 5.9282738, 80.5893695 5.928228, 80.5892154 5.9281752)",2,AA002,New Tangalle Road
361992328,trunk,72,False,True,9.876,"LINESTRING (80.5894918 5.9283425, 80.5894352 5.9282738)",2,AA002,New Tangalle Road
162762674,residential,30,False,False,83.861,"LINESTRING (80.5894918 5.9283425, 80.5894772 5.9284268, 80.589439 5.9286059, 80.589418 5.929091)",,,Galgane Road
361992328,trunk,72,False,False,446.919,"LINESTRING (80.5894918 5.9283425, 80.5896808 5.9285744, 80.5898694 5.9288631, 80.5905248 5.9295335, 80.5907297 5.9296734, 80.5909692 5.9297524, 80.5911778 5.9297788, 80.5922639 5.9297353, 80.592617 5.9297587, 80.5929128 5.9298215)",2,AA002,New Tangalle Road
162762674,residential,30,False,False,159.098,"LINESTRING (80.58954 5.93046, 80.58963 5.931888)",,,Galgane Road
162762674,residential,30,False,True,152.944,"LINESTRING (80.58954 5.93046, 80.5894281 5.9294852, 80.589418 5.929091)",,,Galgane Road
170196069,residential,30,False,True,398.61400000000003,"LINESTRING (80.58954 5.93046, 80.5889153 5.9306687, 80.5874942 5.9312835, 80.5871402 5.9314595, 80.5869538 5.9315196, 80.5861571 5.9316249)",,,
361992328,trunk,72,False,False,297.177,"LINESTRING (80.5852629 5.9288523, 80.5860578 5.9287676, 80.5863101 5.9287201, 80.58693 5.92859, 80.5878864 5.9283093)",2,AA002,New Tangalle Road
1194192762,residential,,False,False,44.964999999999996,"LINESTRING (80.5852629 5.9288523, 80.5852211 5.9291172, 80.5852079 5.9292528)",,,
361992328,trunk,72,False,False,101.212,"LINESTRING (80.5929128 5.9298215, 80.593423 5.9299317, 80.5937829 5.9300888)",2,AA002,New Tangalle Road
361992328,trunk,72,False,True,446.91900000000004,"LINESTRING (80.5929128 5.9298215, 80.592617 5.9297587, 80.5922639 5.9297353, 80.5911778 5.9297788, 80.5909692 5.9297524, 80.5907297 5.9296734, 80.5905248 5.9295335, 80.5898694 5.9288631, 80.5896808 5.9285744, 80.5894918 5.9283425)",2,AA002,New Tangalle Road
170191698,residential,30,False,False,77.131,"LINESTRING (80.5900571 5.9269029, 80.5907544 5.9269135)",,,Kiralawella Road
170191698,residential,30,False,True,65.617,"LINESTRING (80.5900571 5.9269029, 80.5894664 5.9268479)",,,Kiralawella Road
170196071,residential,30,False,True,373.114,"LINESTRING (80.5900571 5.9269029, 80.5900572 5.9266191, 80.5901359 5.9260006, 80.5902823 5.925369, 80.5904314 5.9250518, 80.5904727 5.9248624, 80.5904896 5.9241039, 80.5905524 5.9236104)",,,
170191698,residential,30,False,True,77.131,"LINESTRING (80.5907544 5.9269135, 80.5900571 5.9269029)",,,Kiralawella Road
1049243066,residential,30,False,True,54.165,"LINESTRING (80.5907544 5.9269135, 80.5906901 5.9273964)",,,
170191698,residential,30,False,False,342.814,"LINESTRING (80.5907544 5.9269135, 80.591256 5.9268762, 80.5938524 5.9268468)",,,Kiralawella Road
170191698,residential,30,False,True,342.814,"LINESTRING (80.5938524 5.9268468, 80.591256 5.9268762, 80.5907544 5.9269135)",,,Kiralawella Road
9750341,secondary,50,False,False,112.026,"LINESTRING (80.5893928 5.9279184, 80.5894396 5.926912)",,B107,Dondra Light House Road
9750341,secondary,50,False,True,8.631,"LINESTRING (80.5893928 5.9279184, 80.5893909 5.927996)",,B107,Dondra Light House Road
1049243067,residential,30,False,False,107.39699999999999,"LINESTRING (80.5893928 5.9279184, 80.589754 5.9279433, 80.5901268 5.927946, 80.5903468 5.9278606)",,,
1049243067,residential,30,False,True,107.397,"LINESTRING (80.5903468 5.9278606, 80.5901268 5.927946, 80.589754 5.9279433, 80.5893928 5.9279184)",,,
1049243066,residential,30,False,False,54.165,"LINESTRING (80.5906901 5.9273964, 80.5907544 5.9269135)",,,
497123712,residential,,False,False,41.432,"LINESTRING (80.5861571 5.9316249, 80.5860713 5.9312622)",,,
170196069,residential,30,False,False,398.614,"LINESTRING (80.5861571 5.9316249, 80.5869538 5.9315196, 80.5871402 5.9314595, 80.5874942 5.9312835, 80.5889153 5.9306687, 80.58954 5.93046)",,,
162762674,residential,30,False,False,152.944,"LINESTRING (80.589418 5.929091, 80.5894281 5.9294852, 80.58954 5.93046)",,,Galgane Road
162762674,residential,30,False,True,83.861,"LINESTRING (80.589418 5.929091, 80.589439 5.9286059, 80.5894772 5.9284268, 80.5894918 5.9283425)",,,Galgane Road
497123781,residential,,False,False,87.616,"LINESTRING (80.589418 5.929091, 80.5891874 5.9291145, 80.5891089 5.9291418, 80.5888829 5.9293052, 80.5886999 5.9293799)",,,
170196062,residential,30,False,False,97.119,"LINESTRING (80.5868773 5.9268469, 80.5877553 5.9268602)",,,
170196062,residential,30,False,True,77.189,"LINESTRING (80.5868773 5.9268469, 80.5861799 5.9268733)",,,
498011151,residential,,False,False,103.69200000000001,"LINESTRING (80.5868773 5.9268469, 80.5868854 5.927299, 80.5867968 5.9277712)",,,
170196065,residential,30,False,False,99.666,"LINESTRING (80.5873703 5.929927, 80.5878255 5.9298242, 80.5882573 5.9297775)",,,
170196062,residential,30,False,True,97.119,"LINESTRING (80.5877553 5.9268602, 80.5868773 5.9268469)",,,
9750337,tertiary,40,False,False,67.18299999999999,"LINESTRING (80.5877553 5.9268602, 80.5877723 5.9265795, 80.5878017 5.9264489, 80.5879069 5.9263452, 80.5879363 5.9263153)",,,
9750337,tertiary,40,False,True,163.345,"LINESTRING (80.5877553 5.9268602, 80.5877525 5.9274793, 80.587815 5.9281703, 80.5878864 5.9283093)",,,
170196063,residential,30,False,True,123.60499999999999,"LINESTRING (80.5935708 5.9310887, 80.5934823 5.9308246, 80.5936351 5.9307046, 80.5936807 5.9304404, 80.5937593 5.9302845, 80.5937829 5.9300888)",,,
170196071,residential,30,False,False,373.11400000000003,"LINESTRING (80.5905524 5.9236104, 80.5904896 5.9241039, 80.5904727 5.9248624, 80.5904314 5.9250518, 80.5902823 5.925369, 80.5901359 5.9260006, 80.5900572 5.9266191, 80.5900571 5.9269029)",,,
179655468,residential,30,False,False,297.978,"LINESTRING (80.5905524 5.9236104, 80.5908785 5.9237436, 80.5912088 5.9237898, 80.5922129 5.9237859, 80.5924901 5.9238122, 80.5927713 5.923869, 80.5931825 5.9240207)",,,
179655468,residential,30,False,True,297.978,"LINESTRING (80.5931825 5.9240207, 80.5927713 5.923869, 80.5924901 5.9238122, 80.5922129 5.9237859, 80.5912088 5.9237898, 80.5908785 5.9237436, 80.5905524 5.9236104)",,,
179655469,residential,30,False,False,99.366,"LINESTRING (80.5931825 5.9240207, 80.5930605 5.9245352, 80.5930012 5.9248954)",,,
179655469,residential,30,False,True,99.366,"LINESTRING (80.5930012 5.9248954, 80.5930605 5.9245352, 80.5931825 5.9240207)",,,
170196063,residential,30,False,False,123.60499999999999,"LINESTRING (80.5937829 5.9300888, 80.5937593 5.9302845, 80.5936807 5.9304404, 80.5936351 5.9307046, 80.5934823 5.9308246, 80.5935708 5.9310887)",,,
361992328,trunk,72,False,True,101.212,"LINESTRING (80.5937829 5.9300888, 80.593423 5.9299317, 80.5929128 5.9298215)",2,AA002,New Tangalle Road
"[1194192762, 496759181]",residential,,False,False,87.76299999999999,"LINESTRING (80.5852079 5.9292528, 80.5852211 5.9294506, 80.5852908 5.9297681, 80.5853029 5.9298295, 80.5852793 5.9298905, 80.5851504 5.9299419)",,,
1194192762,residential,,False,True,44.964999999999996,"LINESTRING (80.5852079 5.9292528, 80.5852211 5.9291172, 80.5852629 5.9288523)",,,
162762674,residential,30,False,True,159.098,"LINESTRING (80.58963 5.931888, 80.58954 5.93046)",,,Galgane Road
497123783,residential,,False,True,42.142,"LINESTRING (80.588496 5.9297802, 80.5884799 5.9296801, 80.5884129 5.9294106)",,,
497123712,residential,,False,True,41.432,"LINESTRING (80.5860713 5.9312622, 80.5861571 5.9316249)",,,
"[497123712, 1194192760]",residential,,False,"[False, True]",233.01299999999998,"LINESTRING (80.5860713 5.9312622, 80.5860364 5.9311475, 80.5860599 5.931098, 80.5863744 5.9309793, 80.5864146 5.9309581, 80.5863999 5.9309073, 80.5860901 5.9303897, 80.5860901 5.9303524, 80.5861491 5.9303097, 80.5862403 5.9302617, 80.5865058 5.9299949, 80.5867392 5.9298081)",,,
497123813,residential,,False,True,22.502000000000002,"LINESTRING (80.588276 5.929979, 80.5882667 5.9298696, 80.5882573 5.9297775)",,,
497123781,residential,,False,False,31.925,"LINESTRING (80.5886999 5.9293799, 80.5884129 5.9294106)",,,
497123781,residential,,False,True,87.616,"LINESTRING (80.5886999 5.9293799, 80.5888829 5.9293052, 80.5891089 5.9291418, 80.5891874 5.9291145, 80.589418 5.929091)",,,
497123840,residential,,False,False,83.95400000000001,"LINESTRING (80.5886999 5.9293799, 80.5887669 5.9297789, 80.5888179 5.9301257)",,,
497123840,residential,,False,True,83.95400000000001,"LINESTRING (80.5888179 5.9301257, 80.5887669 5.9297789, 80.5886999 5.9293799)",,,
497123781,residential,,False,True,31.925,"LINESTRING (80.5884129 5.9294106, 80.5886999 5.9293799)",,,
"[497123813, 497123781]",residential,,False,False,58.595,"LINESTRING (80.5884129 5.9294106, 80.5882519 5.929434, 80.5882171 5.929458, 80.5882137 5.9294987, 80.5882573 5.9297775)",,,
497123783,residential,,False,False,42.142,"LINESTRING (80.5884129 5.9294106, 80.5884799 5.9296801, 80.588496 5.9297802)",,,
170196065,residential,30,False,True,99.666,"LINESTRING (80.5882573 5.9297775, 80.5878255 5.9298242, 80.5873703 5.929927)",,,
497123813,residential,,False,False,22.502000000000002,"LINESTRING (80.5882573 5.9297775, 80.5882667 5.9298696, 80.588276 5.929979)",,,
"[497123781, 497123813]",residential,,False,True,58.595,"LINESTRING (80.5882573 5.9297775, 80.5882137 5.9294987, 80.5882171 5.929458, 80.5882519 5.929434, 80.5884129 5.9294106)",,,
9750341,secondary,50,False,True,7.719,"LINESTRING (80.5894664 5.9268479, 80.5894396 5.926912)",,B107,Dondra Light House Road
170191698,residential,30,False,False,65.617,"LINESTRING (80.5894664 5.9268479, 80.5900571 5.9269029)",,,Kiralawella Road
498011151,residential,,False,True,103.69200000000001,"LINESTRING (80.5867968 5.9277712, 80.5868854 5.927299, 80.5868773 5.9268469)",,,
361992328,trunk,72,False,False,26.899,"LINESTRING (80.5892154 5.9281752, 80.5893695 5.928228, 80.5894352 5.9282738)",2,AA002,New Tangalle Road
361992328,trunk,72,False,True,148.21800000000002,"LINESTRING (80.5892154 5.9281752, 80.5891158 5.9281644, 80.5885298 5.92821, 80.5881774 5.9282459, 80.5878864 5.9283093)",2,AA002,New Tangalle Road
9750341,secondary,50,False,False,8.631,"LINESTRING (80.5893909 5.927996, 80.5893928 5.9279184)",,B107,Dondra Light House Road
709840541,secondary,,True,False,27.818,"LINESTRING (80.5893909 5.927996, 80.5892154 5.9281752)",,,
"[1194192760, 497123712]",residential,,False,"[False, True]",233.013,"LINESTRING (80.5867392 5.9298081, 80.5865058 5.9299949, 80.5862403 5.9302617, 80.5861491 5.9303097, 80.5860901 5.9303524, 80.5860901 5.9303897, 80.5863999 5.9309073, 80.5864146 5.9309581, 80.5863744 5.9309793, 80.5860599 5.931098, 80.5860364 5.9311475, 80.5860713 5.9312622)",,,
1194192761,residential,,False,True,74.44,"LINESTRING (80.5853847 5.9305658, 80.5852452 5.930291, 80.5851504 5.9299419)",,,
"[1194192762, 496759181]",residential,,False,True,87.763,"LINESTRING (80.5851504 5.9299419, 80.5852793 5.9298905, 80.5853029 5.9298295, 80.5852908 5.9297681, 80.5852211 5.9294506, 80.5852079 5.9292528)",,,
1194192761,residential,,False,False,74.44,"LINESTRING (80.5851504 5.9299419, 80.5852452 5.930291, 80.5853847 5.9305658)",,,
170196062,residential,30,False,False,77.189,"LINESTRING (80.5861799 5.9268733, 80.5868773 5.9268469)",,,
1194192763,residential,,False,True,75.499,"LINESTRING (80.5861799 5.9268733, 80.5862604 5.9272497, 80.5862416 5.927279, 80.5861759 5.927295, 80.5859841 5.9273177)",,,
1194192763,residential,,False,False,75.499,"LINESTRING (80.5859841 5.9273177, 80.5861759 5.927295, 80.5862416 5.927279, 80.5862604 5.9272497, 80.5861799 5.9268733)",,,
