osmid,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,ref,bridge,width
48056146,Beligalagoda Road,residential,30,False,True,135.276,"LINESTRING (81.0197455 6.1224347, 81.0197617 6.1218254, 81.0197752 6.1212185)",,,,
"[151051145, 363425438, 151051143]","['Colombo-Galle-Hambantota Road', 'Matara-Hambantota Road']",trunk,60,False,False,364.403,"LINESTRING (81.0197455 6.1224347, 81.0201332 6.1224552, 81.0208148 6.1224912, 81.0217283 6.1225303, 81.023036 6.1226197)",2,AA002,yes,20
363168711,Waduruppa Road,residential,40,False,False,26.346,"LINESTRING (81.0234519 6.1180457, 81.0234935 6.118279)",,,,
48056146,Beligalagoda Road,residential,30,False,True,4.489,"LINESTRING (81.0197752 6.1212185, 81.0197684 6.1211787)",,,,
48056146,Beligalagoda Road,residential,30,False,False,135.276,"LINESTRING (81.0197752 6.1212185, 81.0197617 6.1218254, 81.0197455 6.1224347)",,,,
1225823544,,residential,,False,False,47.179,"LINESTRING (81.0197752 6.1212185, 81.0195726 6.1212013, 81.01935 6.1211827)",,,,
170693979,,residential,30,False,False,154.061,"LINESTRING (81.0257511 6.1197666, 81.0258115 6.1211508)",,,,
170693979,,residential,30,False,True,183.125,"LINESTRING (81.0257511 6.1197666, 81.0255955 6.118127)",,,,
170693990,,residential,30,False,False,42.999,"LINESTRING (81.0257511 6.1197666, 81.0261383 6.1197303)",,,,
170693990,,residential,30,False,True,63.042,"LINESTRING (81.0257511 6.1197666, 81.0251821 6.1198034)",,,,
170693979,,residential,30,False,False,24.914,"LINESTRING (81.0258115 6.1211508, 81.0257789 6.1213725)",,,,
170693979,,residential,30,False,True,154.061,"LINESTRING (81.0258115 6.1211508, 81.0257511 6.1197666)",,,,
170693983,,residential,30,False,True,58.685,"LINESTRING (81.0258115 6.1211508, 81.0252817 6.121183)",,,,
170693980,Dharmapala Road,unclassified,40,False,False,103.11,"LINESTRING (81.0252294 6.1207295, 81.0251821 6.1198034)",,,,
170693980,Dharmapala Road,unclassified,40,False,True,35.133,"LINESTRING (81.0252294 6.1207295, 81.0252656 6.1210434)",,,,
