osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,geometry,width,access
29477613,2,B240,Godagama-Padukka Road,secondary,50,False,False,71.184,"LINESTRING (80.0486822 6.8441606, 80.0480393 6.8442093)",,
505427703,,,,living_street,,False,False,97.636,"LINESTRING (80.0486822 6.8441606, 80.0484865 6.8443447, 80.0482552 6.8446309, 80.0481252 6.8448373)",,
29477613,2,B240,Godagama-Padukka Road,secondary,50,False,False,47.882,"LINESTRING (80.0461567 6.8442018, 80.045723 6.844202)",,
29477613,2,B240,Godagama-Padukka Road,secondary,50,False,True,63.162,"LINESTRING (80.0461567 6.8442018, 80.0467288 6.8442041)",,
133024633,,,Kandawaththa Road,residential,30,False,True,119.801,"LINESTRING (80.0461567 6.8442018, 80.0461713 6.8452791)",15,
29477613,2,B240,Godagama-Padukka Road,secondary,50,False,False,144.684,"LINESTRING (80.0480393 6.8442093, 80.0467288 6.8442041)",,
29477613,2,B240,Godagama-Padukka Road,secondary,50,False,True,71.184,"LINESTRING (80.0480393 6.8442093, 80.0486822 6.8441606)",,
133023974,,,Artigala Road,tertiary,40,False,True,70.472,"LINESTRING (80.0480393 6.8442093, 80.0481252 6.8448373)",,yes
29477613,2,B240,Godagama-Padukka Road,secondary,50,False,False,48.74,"LINESTRING (80.045723 6.844202, 80.0452907 6.8442909)",,
29477613,2,B240,Godagama-Padukka Road,secondary,50,False,True,47.882,"LINESTRING (80.045723 6.844202, 80.0461567 6.8442018)",,
133024631,,,,tertiary,30,False,True,633.52,"LINESTRING (80.045723 6.844202, 80.0455338 6.8435905, 80.0455613 6.843365, 80.0455846 6.8433237, 80.045618 6.8433071, 80.0462238 6.8432669, 80.0467459 6.8433146, 80.047028 6.8433618, 80.0471412 6.8433083, 80.0478431 6.8420752, 80.0482917 6.8411778, 80.0483366 6.8409298, 80.0483308 6.8406537, 80.0482941 6.8403884)",,
133024633,,,Kandawaththa Road,residential,30,False,True,29.495,"LINESTRING (80.0457062 6.8461385, 80.0458459 6.8463646)",15,
133024633,,,Kandawaththa Road,residential,30,False,False,112.425,"LINESTRING (80.0457062 6.8461385, 80.0459571 6.8459036, 80.0460794 6.8456859, 80.0461287 6.845564, 80.0461713 6.8452791)",15,
392885602,,,,residential,30,False,True,47.062000000000005,"LINESTRING (80.0457062 6.8461385, 80.0455565 6.846267, 80.0454106 6.8463124, 80.0453351 6.8463126)",,
29477613,2,B240,Godagama-Padukka Road,secondary,50,False,True,151.856,"LINESTRING (80.0419772 6.8458193, 80.042578 6.8455748, 80.0432215 6.8452407)",,
133024631,,,,tertiary,30,False,False,633.52,"LINESTRING (80.0482941 6.8403884, 80.0483308 6.8406537, 80.0483366 6.8409298, 80.0482917 6.8411778, 80.0478431 6.8420752, 80.0471412 6.8433083, 80.047028 6.8433618, 80.0467459 6.8433146, 80.0462238 6.8432669, 80.045618 6.8433071, 80.0455846 6.8433237, 80.0455613 6.843365, 80.0455338 6.8435905, 80.045723 6.844202)",,
511774976,,,,residential,,False,True,160.792,"LINESTRING (80.0482941 6.8403884, 80.0485875 6.8405744, 80.0491145 6.8406943, 80.0493479 6.8407861, 80.0494726 6.8408847, 80.0496121 6.8409566)",,
