osmid,highway,maxspeed,oneway,reversed,length,geometry,lanes,ref,name
221425377,residential,30,False,False,146.551,"LINESTRING (81.1129618 7.9053467, 81.1126582 7.9066299)",,,
277644599,residential,,False,False,76.892,"LINESTRING (81.1129618 7.9053467, 81.1122638 7.9053605)",,,
221425379,residential,30,False,True,236.603,"LINESTRING (81.1129618 7.9053467, 81.1139201 7.9053217, 81.1141624 7.9053211, 81.1151097 7.9053189)",,,
221425377,residential,30,False,True,252.505,"LINESTRING (81.1120939 7.9088129, 81.1120981 7.908507, 81.1121947 7.9079437, 81.1123805 7.9073275, 81.1124924 7.9070843, 81.1126582 7.9066299)",,,
1128475996,trunk,50,False,False,237.546,"LINESTRING (81.1120939 7.9088129, 81.112454 7.9087365, 81.1126644 7.9086918, 81.1129386 7.9086305, 81.1141992 7.9083489)",2,A11,Habarana-Polonnaruwa-Batticaloa Road
1128475996,trunk,50,False,True,50.815,"LINESTRING (81.1120939 7.9088129, 81.1119911 7.9088337, 81.1116418 7.9089041)",2,A11,Habarana-Polonnaruwa-Batticaloa Road
221425379,residential,30,False,True,112.396,"LINESTRING (81.1151097 7.9053189, 81.1161299 7.9052944)",,,
221425379,residential,30,False,False,236.603,"LINESTRING (81.1151097 7.9053189, 81.1141624 7.9053211, 81.1139201 7.9053217, 81.1129618 7.9053467)",,,
229247618,residential,30,False,False,78.312,"LINESTRING (81.1115445 7.9082149, 81.1116317 7.9084567, 81.1116418 7.9089041)",,,
1128475996,trunk,50,False,True,39.815,"LINESTRING (81.1116418 7.9089041, 81.1112893 7.9089835)",2,A11,Habarana-Polonnaruwa-Batticaloa Road
229247618,residential,30,False,True,78.312,"LINESTRING (81.1116418 7.9089041, 81.1116317 7.9084567, 81.1115445 7.9082149)",,,
1128475996,trunk,50,False,False,50.815,"LINESTRING (81.1116418 7.9089041, 81.1119911 7.9088337, 81.1120939 7.9088129)",2,A11,Habarana-Polonnaruwa-Batticaloa Road
1128475996,trunk,50,False,False,39.815,"LINESTRING (81.1112893 7.9089835, 81.1116418 7.9089041)",2,A11,Habarana-Polonnaruwa-Batticaloa Road
1128475996,trunk,50,False,True,21.41,"LINESTRING (81.1112893 7.9089835, 81.1110993 7.9090242)",2,A11,Habarana-Polonnaruwa-Batticaloa Road
229247617,residential,30,False,True,204.313,"LINESTRING (81.1112893 7.9089835, 81.1112203 7.9087488, 81.1110521 7.9082225, 81.1106718 7.9072521)",,,
229247619,residential,,False,True,336.11400000000003,"LINESTRING (81.110054 7.9092715, 81.1099215 7.9087219, 81.1099202 7.9083657, 81.1098954 7.9081935, 81.1097879 7.9080825, 81.1094997 7.9079547, 81.1094352 7.9078382, 81.1094238 7.9074963, 81.1097804 7.9071657, 81.1101483 7.9068201)",,,
1128475996,trunk,50,False,False,118.365,"LINESTRING (81.110054 7.9092715, 81.1101841 7.9092407, 81.1110993 7.9090242)",2,A11,Habarana-Polonnaruwa-Batticaloa Road
277644599,residential,,False,True,76.892,"LINESTRING (81.1122638 7.9053605, 81.1129618 7.9053467)",,,
277644599,residential,,False,False,104.096,"LINESTRING (81.1122638 7.9053605, 81.1120699 7.9053767, 81.1115465 7.9056593, 81.1113925 7.9056478)",,,
277644599,residential,,False,False,51.301,"LINESTRING (81.1113925 7.9056478, 81.1111194 7.9057643, 81.1110043 7.9058861)",,,
277644599,residential,,False,True,104.096,"LINESTRING (81.1113925 7.9056478, 81.1115465 7.9056593, 81.1120699 7.9053767, 81.1122638 7.9053605)",,,
734556453,residential,,False,True,93.976,"LINESTRING (81.1113925 7.9056478, 81.111328 7.9058131, 81.1114114 7.9064759)",,,
1128475996,trunk,50,False,False,21.41,"LINESTRING (81.1110993 7.9090242, 81.1112893 7.9089835)",2,A11,Habarana-Polonnaruwa-Batticaloa Road
229247613,residential,,False,True,460.4079999999999,"LINESTRING (81.1110993 7.9090242, 81.1111595 7.9092327, 81.1111175 7.9094827, 81.1111161 7.9095172, 81.1111155 7.9095318, 81.1111147 7.9095524, 81.1109951 7.9096022, 81.1108001 7.909685, 81.1105104 7.9097235, 81.1102566 7.909805, 81.1100996 7.9098855, 81.1099558 7.9100668, 81.1097178 7.9101313, 81.1096561 7.910207, 81.109632 7.9102734, 81.1095166 7.9106945, 81.1093865 7.91083, 81.1091993 7.9108754, 81.1090216 7.9109558, 81.1088902 7.9110587, 81.108866 7.9110866, 81.108862 7.9113031, 81.1086619 7.9115346, 81.1086196 7.9115505, 81.1085921 7.9116608)",,,
1128475996,trunk,50,False,True,118.365,"LINESTRING (81.1110993 7.9090242, 81.1101841 7.9092407, 81.110054 7.9092715)",2,A11,Habarana-Polonnaruwa-Batticaloa Road
221425377,residential,30,False,True,146.551,"LINESTRING (81.1126582 7.9066299, 81.1129618 7.9053467)",,,
221425377,residential,30,False,False,252.50500000000002,"LINESTRING (81.1126582 7.9066299, 81.1124924 7.9070843, 81.1123805 7.9073275, 81.1121947 7.9079437, 81.1120981 7.908507, 81.1120939 7.9088129)",,,
703797562,residential,,False,True,139.421,"LINESTRING (81.1126582 7.9066299, 81.1122993 7.906553, 81.1119439 7.9065437, 81.1117387 7.9065131, 81.1116314 7.9064706, 81.1114114 7.9064759)",,,
703797562,residential,,False,True,62.525,"LINESTRING (81.1114114 7.9064759, 81.1108643 7.906626)",,,
734556453,residential,,False,True,58.082,"LINESTRING (81.1114114 7.9064759, 81.1114532 7.9069966)",,,
703797562,residential,,False,False,139.421,"LINESTRING (81.1114114 7.9064759, 81.1116314 7.9064706, 81.1117387 7.9065131, 81.1119439 7.9065437, 81.1122993 7.906553, 81.1126582 7.9066299)",,,
734556453,residential,,False,False,93.976,"LINESTRING (81.1114114 7.9064759, 81.111328 7.9058131, 81.1113925 7.9056478)",,,
277644599,residential,,False,False,54.385,"LINESTRING (81.1108643 7.906626, 81.1108197 7.9071131)",,,
703797562,residential,,False,False,62.525,"LINESTRING (81.1108643 7.906626, 81.1114114 7.9064759)",,,
277644599,residential,,False,True,87.431,"LINESTRING (81.1108643 7.906626, 81.1108538 7.9061889, 81.1108994 7.9059972, 81.1110043 7.9058861)",,,
703797562,residential,,False,True,70.73599999999999,"LINESTRING (81.1108643 7.906626, 81.1107141 7.9066672, 81.1103209 7.9063836)",,,
229247619,residential,,False,False,52.127,"LINESTRING (81.1103209 7.9063836, 81.1101483 7.9068201)",,,
703797562,residential,,False,False,70.73599999999999,"LINESTRING (81.1103209 7.9063836, 81.1107141 7.9066672, 81.1108643 7.906626)",,,
734556452,residential,,False,False,118.762,"LINESTRING (81.1103209 7.9063836, 81.1104673 7.9060801, 81.110529 7.9058675, 81.1106068 7.9058091, 81.1108187 7.9057985, 81.1110043 7.9058861)",,,
229247613,residential,,False,False,460.40799999999996,"LINESTRING (81.1085921 7.9116608, 81.1086196 7.9115505, 81.1086619 7.9115346, 81.108862 7.9113031, 81.108866 7.9110866, 81.1088902 7.9110587, 81.1090216 7.9109558, 81.1091993 7.9108754, 81.1093865 7.91083, 81.1095166 7.9106945, 81.109632 7.9102734, 81.1096561 7.910207, 81.1097178 7.9101313, 81.1099558 7.9100668, 81.1100996 7.9098855, 81.1102566 7.909805, 81.1105104 7.9097235, 81.1108001 7.909685, 81.1109951 7.9096022, 81.1111147 7.9095524, 81.1111155 7.9095318, 81.1111161 7.9095172, 81.1111175 7.9094827, 81.1111595 7.9092327, 81.1110993 7.9090242)",,,
221425379,residential,30,False,False,112.396,"LINESTRING (81.1161299 7.9052944, 81.1151097 7.9053189)",,,
277644599,residential,,False,False,87.431,"LINESTRING (81.1110043 7.9058861, 81.1108994 7.9059972, 81.1108538 7.9061889, 81.1108643 7.906626)",,,
277644599,residential,,False,True,51.301,"LINESTRING (81.1110043 7.9058861, 81.1111194 7.9057643, 81.1113925 7.9056478)",,,
734556452,residential,,False,True,118.762,"LINESTRING (81.1110043 7.9058861, 81.1108187 7.9057985, 81.1106068 7.9058091, 81.110529 7.9058675, 81.1104673 7.9060801, 81.1103209 7.9063836)",,,
734556453,residential,,False,False,48.046,"LINESTRING (81.1115101 7.907425, 81.1114532 7.9069966)",,,
734556453,residential,,False,False,58.082,"LINESTRING (81.1114532 7.9069966, 81.1114114 7.9064759)",,,
734556453,residential,,False,True,48.046,"LINESTRING (81.1114532 7.9069966, 81.1115101 7.907425)",,,
734556454,residential,,False,True,70.965,"LINESTRING (81.1114532 7.9069966, 81.1108197 7.9071131)",,,
277644599,residential,,False,True,54.385,"LINESTRING (81.1108197 7.9071131, 81.1108643 7.906626)",,,
734556454,residential,,False,False,70.965,"LINESTRING (81.1108197 7.9071131, 81.1114532 7.9069966)",,,
