osmid,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,width
353234608,Nildandahinna - Rupaha Road,secondary,30,False,False,226.22000000000003,"LINESTRING (80.8898717 7.0767869, 80.8898456 7.0768501, 80.8898415 7.0768994, 80.8898529 7.0769666, 80.889926 7.0770764, 80.8901071 7.0772794, 80.8901386 7.077298, 80.8901708 7.077306, 80.8903317 7.0773392, 80.8903887 7.0773818, 80.8904323 7.0774404, 80.8905912 7.0778377, 80.8906375 7.0779275, 80.8906931 7.0779747, 80.890781 7.0779974, 80.8909819 7.0779498, 80.8910646 7.0779302, 80.8911246 7.0779328, 80.8911523 7.0779441)",,
353234608,Nildandahinna - Rupaha Road,secondary,30,False,False,21.835,"LINESTRING (80.8935229 7.0797175, 80.8935557 7.0797947, 80.8935691 7.0799065)",,
353234608,Nildandahinna - Rupaha Road,secondary,30,False,True,117.59200000000001,"LINESTRING (80.8935229 7.0797175, 80.8933512 7.0795033, 80.8932889 7.0794514, 80.8932084 7.0794174, 80.892901 7.0793769, 80.8928076 7.0793646, 80.8927383 7.0793555, 80.8926505 7.0793436, 80.8925956 7.0793245)",,
353239082,,residential,30,False,False,105.815,"LINESTRING (80.8935229 7.0797175, 80.893644 7.0792201, 80.8936767 7.0790144, 80.893747 7.0787935)",,
353239085,Walapane - Nildandahinna Road,secondary,40,False,False,9.338,"LINESTRING (80.8935691 7.0799065, 80.8935404 7.0799855)",,
353234608,Nildandahinna - Rupaha Road,secondary,30,False,True,21.835,"LINESTRING (80.8935691 7.0799065, 80.8935557 7.0797947, 80.8935229 7.0797175)",,
353239077,,residential,30,False,True,170.869,"LINESTRING (80.8935691 7.0799065, 80.8937412 7.0797643, 80.8939187 7.0797414, 80.8940653 7.079638, 80.8942852 7.0795767, 80.8943701 7.0795959, 80.8943894 7.079726, 80.8944588 7.0797528, 80.8945476 7.0797184, 80.8946633 7.0795461, 80.8947598 7.0794465)",,
353239082,,residential,30,False,True,74.002,"LINESTRING (80.8936985 7.0781345, 80.8936931 7.0783105, 80.8937585 7.0787572, 80.893747 7.0787935)",,
"[1078154770, 1078154771]",,residential,,False,True,746.4559999999999,"LINESTRING (80.8936985 7.0781345, 80.8936099 7.0780798, 80.8935204 7.0779724, 80.8934356 7.0778509, 80.8933697 7.0777434, 80.8932897 7.0776499, 80.8932049 7.0775144, 80.8931201 7.0773742, 80.8930542 7.077262, 80.8929742 7.0771405, 80.8928894 7.0770144, 80.8928046 7.0768882, 80.8927152 7.0767573, 80.8926492 7.0766592, 80.8925927 7.0765657, 80.8925503 7.0764769, 80.8925503 7.0764515, 80.8925503 7.0763788, 80.8925655 7.0763552, 80.8926163 7.076276, 80.8926869 7.0761872, 80.8927434 7.0761218, 80.8927434 7.0760283, 80.8927057 7.0759349, 80.8926398 7.0758227, 80.8925503 7.0757292, 80.8924656 7.0755984, 80.892442 7.0754862, 80.8923855 7.0753694, 80.8923008 7.0752666, 80.8921595 7.0752386, 80.8919758 7.0752713, 80.8918649 7.0753369, 80.8918063 7.0753672, 80.8917503 7.075443, 80.8916994 7.0755492, 80.8916739 7.0756604, 80.8916612 7.0757716, 80.8916612 7.0759106, 80.8916561 7.0760218, 80.8916543 7.0760663, 80.891651 7.0761482, 80.8916485 7.0761919, 80.8916459 7.0762367, 80.8916077 7.0764313, 80.8915771 7.0766133, 80.8915491 7.0767624, 80.8915236 7.077048, 80.8915007 7.0771441, 80.891465 7.0771946, 80.8913453 7.0772426, 80.8912715 7.0773058, 80.8912333 7.0773842, 80.8912053 7.0775485, 80.8911798 7.0777128, 80.8911594 7.0778391, 80.8911523 7.0779441)",,
353239077,,residential,30,False,False,170.869,"LINESTRING (80.8947598 7.0794465, 80.8946633 7.0795461, 80.8945476 7.0797184, 80.8944588 7.0797528, 80.8943894 7.079726, 80.8943701 7.0795959, 80.8942852 7.0795767, 80.8940653 7.079638, 80.8939187 7.0797414, 80.8937412 7.0797643, 80.8935691 7.0799065)",,
353239077,,residential,30,False,True,84.35800000000002,"LINESTRING (80.8947598 7.0794465, 80.8948292 7.0794619, 80.8948832 7.0796227, 80.8949295 7.0796227, 80.8951456 7.0792972, 80.8952241 7.079269)",,
1222677274,,residential,,False,False,187.93199999999996,"LINESTRING (80.8947598 7.0794465, 80.8947974 7.0795478, 80.8948248 7.079724, 80.8948248 7.0798551, 80.8948931 7.0799546, 80.8950571 7.0801353, 80.8951664 7.0802709, 80.8952575 7.0804382, 80.8953121 7.0805692, 80.8953167 7.0807003, 80.8952848 7.0808269, 80.8952403 7.0809618)",,
