osmid,name,highway,maxspeed,oneway,reversed,length,access,geometry,ref,lanes,junction,width
26836231,Stationsrondellen,secondary,40,True,False,20.851,,"LINESTRING (18.7077181 63.2892428, 18.7077302 63.2893051, 18.7076971 63.2893658, 18.7076224 63.2894185)",Y 922,2,roundabout,
28519219,Strandgatan,secondary,40,True,False,17.965,,"LINESTRING (18.7077181 63.2892428, 18.7078304 63.2892829, 18.7080095 63.2893372)",Y 1060,2,,
26836231,Stationsrondellen,secondary,40,True,False,13.661000000000001,,"LINESTRING (18.7075718 63.2891409, 18.7076633 63.2891865, 18.7077181 63.2892428)",Y 922,2,roundabout,
26836231,Stationsrondellen,secondary,40,True,False,13.262,,"LINESTRING (18.707035 63.2891419, 18.7071495 63.2891118, 18.7072791 63.289099)",Y 922,2,roundabout,
26836231,Stationsrondellen,secondary,40,True,False,24.259,,"LINESTRING (18.7068921 63.2893389, 18.7068784 63.2892847, 18.7068992 63.289231, 18.7069529 63.2891821, 18.707035 63.2891419)",Y 922,2,roundabout,
28519217,Modovägen,secondary,60,True,False,36.853,,"LINESTRING (18.7068921 63.2893389, 18.7067296 63.2892915, 18.7066289 63.2892574, 18.7065538 63.2892213, 18.706421 63.2890966)",Y 922,,,
26836231,Stationsrondellen,secondary,40,True,False,13.857,,"LINESTRING (18.7076224 63.2894185, 18.7075536 63.2894462, 18.7074731 63.2894666, 18.7073847 63.2894788)",Y 922,2,roundabout,
28519223,Strandgatan,secondary,40,True,False,21.355,,"LINESTRING (18.7080095 63.2893372, 18.7077981 63.289381, 18.7076224 63.2894185)",Y 1060,2,,
100998263,Strandgatan,secondary,40,False,True,54.65200000000001,,"LINESTRING (18.7080095 63.2893372, 18.7083141 63.2893788, 18.708563 63.2893968, 18.7086864 63.2893976, 18.7088012 63.2893946, 18.708942 63.289386, 18.7090786 63.2893677)",Y 1060,2,,
100998263,Strandgatan,secondary,40,False,False,107.758,,"LINESTRING (18.7215253 63.2871679, 18.7212826 63.2871503, 18.7206437 63.2870981, 18.7196153 63.2870116, 18.7194031 63.2869979)",Y 1060,2,,
100998263,Strandgatan,secondary,40,False,True,10.597999999999999,,"LINESTRING (18.7215253 63.2871679, 18.7216316 63.2871706, 18.721737 63.2871732)",Y 1060,2,,
108793953,Viktoriaesplanaden,unclassified,40,True,False,57.926,,"LINESTRING (18.7215253 63.2871679, 18.7216811 63.2870116, 18.7217809 63.2868784, 18.7219545 63.2866844)",,,,
300418919,Centralesplanaden,trunk,40,True,False,11.111,,"LINESTRING (18.7189656 63.2917908, 18.7191819 63.2918139)",E 4,3,,
300523332,Viktoriaesplanaden,secondary,40,True,False,129.899,,"LINESTRING (18.7189656 63.2917908, 18.7189939 63.2917278, 18.7194142 63.2909876, 18.7195285 63.2907861, 18.7196025 63.2906583)",,2,,
26817964,Hamngatan,residential,40,False,True,9.035,,"LINESTRING (18.720435 63.2891641, 18.7206098 63.2891848)",,,,
300523332,Viktoriaesplanaden,secondary,40,True,False,115.33000000000001,,"LINESTRING (18.720435 63.2891641, 18.7204865 63.2890695, 18.7209831 63.2881566)",,2,,
300523332,Viktoriaesplanaden,secondary,40,True,False,14.194,,"LINESTRING (18.718908 63.2919158, 18.7189656 63.2917908)",,2,,
"[300418922, 300418223]",Centralesplanaden,trunk,40,True,False,105.24300000000001,,"LINESTRING (18.718908 63.2919158, 18.7187127 63.2918912, 18.7178425 63.291781, 18.7171486 63.2917034, 18.7170406 63.2916914, 18.7168731 63.2916726)",E 4,"['2', '3']",,
20555780,Fabriksgatan,residential,30,False,True,8.123,,"LINESTRING (18.7196025 63.2906583, 18.7197577 63.29068)",,,,
20555780,Fabriksgatan,residential,30,False,False,81.30499999999999,,"LINESTRING (18.7196025 63.2906583, 18.7194664 63.2906398, 18.7180258 63.2904785)",,,,
300523332,Viktoriaesplanaden,secondary,40,True,False,114.65,,"LINESTRING (18.7196025 63.2906583, 18.7196512 63.2905677, 18.7200895 63.2897533, 18.7201416 63.2896561)",,2,,
22972758,Läroverksgatan,residential,30,True,False,106.141,,"LINESTRING (18.7201416 63.2896561, 18.7199906 63.2896384, 18.719529 63.2895865, 18.7186467 63.2894874, 18.7182567 63.2894436, 18.7180871 63.289416)",,,,
300523332,Viktoriaesplanaden,secondary,40,True,False,56.64,,"LINESTRING (18.7201416 63.2896561, 18.7201913 63.2895727, 18.7203875 63.2892438, 18.720435 63.2891641)",,2,,
20553201,Viktoriaesplanaden,unclassified,40,False,False,93.825,,"LINESTRING (18.7242025 63.2845508, 18.7246653 63.2846662, 18.7248257 63.284649, 18.7248886 63.2845947, 18.724875 63.2845392, 18.7248051 63.284487, 18.7243464 63.2844276, 18.7242025 63.2845508)",,,,
20553201,Viktoriaesplanaden,unclassified,40,False,True,93.825,,"LINESTRING (18.7242025 63.2845508, 18.7243464 63.2844276, 18.7248051 63.284487, 18.724875 63.2845392, 18.7248886 63.2845947, 18.7248257 63.284649, 18.7246653 63.2846662, 18.7242025 63.2845508)",,,,
20553201,Viktoriaesplanaden,unclassified,40,False,False,264.585,,"LINESTRING (18.7242025 63.2845508, 18.7240197 63.2846904, 18.7235932 63.2850201, 18.7233126 63.285237, 18.7223664 63.2859815, 18.7222792 63.2860819, 18.7221697 63.286285, 18.7221383 63.2863433, 18.7219545 63.2866844)",,,,
27736723,Viktoriaesplanaden,tertiary,40,True,False,26.546,,"LINESTRING (18.7188684 63.2921524, 18.7188645 63.2920269, 18.7188718 63.2919805, 18.718908 63.2919158)",,2,,
94510034,Viktoriaesplanaden,tertiary,40,False,False,52.040000000000006,,"LINESTRING (18.7188684 63.2921524, 18.7186331 63.2925292, 18.718587 63.292603)",,,,
27779648,Sjögatan,residential,40,False,False,53.456,,"LINESTRING (18.725869 63.2873493, 18.7257213 63.2874592, 18.7256482 63.2875162, 18.7255132 63.2875704, 18.7253405 63.2875988, 18.725068 63.2876014)",,,,
100998263,Strandgatan,secondary,40,False,False,210.20999999999998,,"LINESTRING (18.725869 63.2873493, 18.7256473 63.2873069, 18.7250546 63.2871937, 18.7246328 63.2871716, 18.7220144 63.2871769, 18.721737 63.2871732)",Y 1060,2,,
100998263,Strandgatan,secondary,40,False,False,2.645,,"LINESTRING (18.7194031 63.2869979, 18.7193508 63.2869943)",Y 1060,2,,
95262689,Nygatan,residential,30,False,False,107.001,,"LINESTRING (18.7194031 63.2869979, 18.7193663 63.2870621, 18.7188694 63.2879298)",,,,
100998263,Strandgatan,secondary,40,False,True,107.758,,"LINESTRING (18.7194031 63.2869979, 18.7196153 63.2870116, 18.7206437 63.2870981, 18.7212826 63.2871503, 18.7215253 63.2871679)",Y 1060,2,,
95262689,Nygatan,residential,30,False,True,41.892,,"LINESTRING (18.7183411 63.2889426, 18.7185324 63.2885758)",,,,
28869335,Hamngatan,residential,30,True,False,107.527,,"LINESTRING (18.7183411 63.2889426, 18.7189526 63.2890086, 18.7198097 63.2891012, 18.720258 63.2891496, 18.720435 63.2891641)",,,,
55800868,,unclassified,30,False,False,64.352,,"LINESTRING (18.7183411 63.2889426, 18.7184931 63.2890339, 18.7185155 63.2890647, 18.7184996 63.2891115, 18.7184542 63.2892015, 18.7184403 63.2892333, 18.7183995 63.2893151, 18.7183507 63.2893485, 18.7182623 63.289374, 18.7180871 63.289416)",,,,
58202317,Nygatan,residential,30,False,True,54.149,,"LINESTRING (18.7183411 63.2889426, 18.718212 63.2891893, 18.7180871 63.289416)",,,,
"[27864081, 72176750]","['Hamngatan', 'Storgatan']",residential,30,True,False,137.236,,"LINESTRING (18.7183411 63.2889426, 18.7181078 63.2889153, 18.7170462 63.2888065, 18.7165616 63.2887503, 18.7164863 63.2887416, 18.7165109 63.2886895, 18.7166602 63.2883733)",,,,
95262689,Nygatan,residential,30,False,False,73.781,,"LINESTRING (18.7188694 63.2879298, 18.7185324 63.2885758)",,,,
27864079,Trädgårdsgatan,residential,30,False,False,108.624,,"LINESTRING (18.7188694 63.2879298, 18.7208168 63.2881417, 18.7209831 63.2881566)",,,,
95262689,Nygatan,residential,30,False,True,107.001,,"LINESTRING (18.7188694 63.2879298, 18.7193663 63.2870621, 18.7194031 63.2869979)",,,,
27864079,Trädgårdsgatan,residential,30,False,False,8.913,,"LINESTRING (18.7209831 63.2881566, 18.7211555 63.2881771)",,,,
27864079,Trädgårdsgatan,residential,30,False,True,108.624,,"LINESTRING (18.7209831 63.2881566, 18.7208168 63.2881417, 18.7188694 63.2879298)",,,,
300523332,Viktoriaesplanaden,secondary,40,True,False,113.24199999999999,,"LINESTRING (18.7209831 63.2881566, 18.7212665 63.2876711, 18.7214492 63.2873158, 18.7214738 63.2872681, 18.7215253 63.2871679)",,2,,
94559551,Bergsgatan,unclassified,30,True,False,131.781,,"LINESTRING (18.7116688 63.2925257, 18.7142332 63.2928018)",,,,
100691864,Lasarettsgatan,residential,30,False,True,76.037,,"LINESTRING (18.7116688 63.2925257, 18.7120457 63.2918632)",,,,
28485249,Bergsgatan,unclassified,30,False,True,31.448999999999998,,"LINESTRING (18.7116688 63.2925257, 18.7114523 63.2925206, 18.7110406 63.2925322)",,,,
55351272,Storgatan,residential,30,False,True,75.215,,"LINESTRING (18.7142332 63.2928018, 18.714602 63.292146)",,,,
94559551,Bergsgatan,unclassified,30,True,False,94.082,,"LINESTRING (18.7142332 63.2928018, 18.7160623 63.2930021)",,,,
94559552,Bergsgatan,unclassified,30,False,True,95.268,,"LINESTRING (18.7164569 63.2923436, 18.714602 63.292146)",,,,
101694899,Nygatan,residential,30,False,True,45.99,,"LINESTRING (18.7164569 63.2923436, 18.7166742 63.2919417)",,,,
94559552,Bergsgatan,unclassified,30,False,False,110.291,,"LINESTRING (18.7164569 63.2923436, 18.7168156 63.2923873, 18.7173146 63.2924481, 18.7183712 63.2925767, 18.718587 63.292603)",,,,
101694899,Nygatan,residential,30,False,False,75.831,,"LINESTRING (18.7164569 63.2923436, 18.7162502 63.2926885, 18.7160623 63.2930021)",,,,
94510034,Viktoriaesplanaden,tertiary,40,False,False,72.583,,"LINESTRING (18.718587 63.292603, 18.7183818 63.2929629, 18.7182298 63.2932357)",,,,
94510034,Viktoriaesplanaden,tertiary,40,False,True,52.040000000000006,,"LINESTRING (18.718587 63.292603, 18.7186331 63.2925292, 18.7188684 63.2921524)",,,,
94559552,Bergsgatan,unclassified,30,False,True,110.291,,"LINESTRING (18.718587 63.292603, 18.7183712 63.2925767, 18.7173146 63.2924481, 18.7168156 63.2923873, 18.7164569 63.2923436)",,,,
94559549,Bergsgatan,residential,30,False,False,111.39,,"LINESTRING (18.7160623 63.2930021, 18.7169602 63.2930989, 18.7180137 63.2932124, 18.7182298 63.2932357)",,,,
101694899,Nygatan,residential,30,False,True,75.831,,"LINESTRING (18.7160623 63.2930021, 18.7162502 63.2926885, 18.7164569 63.2923436)",,,,
28869337,Nygatan,residential,30,False,True,78.486,,"LINESTRING (18.7175092 63.2904359, 18.7178968 63.2897519)",,,,
28869337,Nygatan,residential,30,False,False,96.718,,"LINESTRING (18.7175092 63.2904359, 18.7171263 63.2911116, 18.7170783 63.2911964, 18.7170316 63.2912788)",,,,
28869337,Nygatan,residential,30,False,False,78.486,,"LINESTRING (18.7178968 63.2897519, 18.7175092 63.2904359)",,,,
28869337,Nygatan,residential,30,False,True,38.542,,"LINESTRING (18.7178968 63.2897519, 18.7180871 63.289416)",,,,
27923243,Skolgatan,residential,30,True,False,229.289,,"LINESTRING (18.7178968 63.2897519, 18.7176987 63.2897308, 18.7161094 63.2895615, 18.716009 63.2895508, 18.7159118 63.2895404, 18.7134329 63.2892763)",,,,
27923244,Järnvägsgatan,unclassified,30,False,False,105.258,,"LINESTRING (18.7116419 63.2884548, 18.7096 63.2882232)",,,,
"[323946513, 55572050, 323946508]",,unclassified,30,False,False,245.68600000000004,,"LINESTRING (18.7116419 63.2884548, 18.7117252 63.2885406, 18.7117652 63.288585, 18.7118396 63.2886939, 18.7118887 63.288844, 18.7119208 63.288954, 18.7118246 63.2890969, 18.7112077 63.2894116, 18.7111525 63.2894371, 18.7107996 63.2895929, 18.7105851 63.2896797, 18.7094063 63.2898247, 18.7093155 63.2898252, 18.7092396 63.2898123, 18.7091706 63.2897703, 18.7091231 63.2897183)",,,,
100998263,Strandgatan,secondary,40,False,False,164.38199999999998,,"LINESTRING (18.7116419 63.2884548, 18.7114766 63.2885005, 18.7108528 63.288716, 18.7102765 63.2889208, 18.710007 63.2890359, 18.7097439 63.2891617, 18.709436 63.2892866, 18.7093595 63.2893105, 18.7092702 63.2893344, 18.709183 63.289352, 18.7090786 63.2893677)",Y 1060,2,,
100998263,Strandgatan,secondary,40,False,True,142.351,,"LINESTRING (18.7116419 63.2884548, 18.7118603 63.2884079, 18.7119982 63.2883738, 18.7126185 63.2882336, 18.7132809 63.2880436, 18.7138508 63.2878521, 18.7140673 63.2877899)",Y 1060,2,,
785964889,Järnvägsgatan,unclassified,30,False,True,10.318,,"LINESTRING (18.70812 63.2880479, 18.7083194 63.2880719)",,,,
"[785964890, 785964891, 82563359]",,unclassified,30,False,False,138.577,,"LINESTRING (18.70812 63.2880479, 18.7081528 63.2878749, 18.7082759 63.2876406, 18.70835 63.2875367, 18.7084198 63.2875093, 18.7085375 63.2874877, 18.708616 63.2875132, 18.7086378 63.2875779, 18.7085855 63.2876484, 18.708507 63.287815, 18.7084111 63.2879444, 18.7083194 63.2880719)",,,,
83345527,Magasinsallén,tertiary,30,False,True,36.475,,"LINESTRING (18.70812 63.2880479, 18.7081046 63.2880696, 18.7080862 63.2881024, 18.7080432 63.2881788, 18.7080153 63.2882339, 18.7079271 63.2883641)",,,,
482094494,,residential,40,True,False,16.091,,"LINESTRING (18.7249092 63.2896506, 18.7248779 63.2896759, 18.7248312 63.2896958, 18.7247734 63.2897086, 18.7247098 63.2897131, 18.7246461 63.2897089)",,,roundabout,
27864089,Villagatan,residential,30,False,True,9.955,,"LINESTRING (18.7233263 63.2922159, 18.7232749 63.2923024)",,,,
20555811,Vegagatan,residential,30,False,True,229.878,,"LINESTRING (18.7233263 63.2922159, 18.7212755 63.2920017, 18.7218446 63.2909102)",,,,
27864089,Villagatan,residential,30,False,False,123.185,,"LINESTRING (18.7233263 63.2922159, 18.7234061 63.2920863, 18.7237192 63.2915003, 18.7238433 63.2912659, 18.7238931 63.2911381)",,,,
94510034,Viktoriaesplanaden,tertiary,40,False,True,72.583,,"LINESTRING (18.7182298 63.2932357, 18.7183818 63.2929629, 18.718587 63.292603)",,,,
94559549,Bergsgatan,residential,30,False,False,53.56,,"LINESTRING (18.7182298 63.2932357, 18.7185894 63.2932702, 18.7192879 63.2933099)",,,,
94559549,Bergsgatan,residential,30,False,True,111.39000000000001,,"LINESTRING (18.7182298 63.2932357, 18.7180137 63.2932124, 18.7169602 63.2930989, 18.7160623 63.2930021)",,,,
20555780,Fabriksgatan,residential,30,False,True,81.30499999999999,,"LINESTRING (18.7180258 63.2904785, 18.7194664 63.2906398, 18.7196025 63.2906583)",,,,
20555780,Fabriksgatan,residential,30,False,False,105.469,,"LINESTRING (18.7238931 63.2911381, 18.7218446 63.2909102)",,,,
27864089,Villagatan,residential,30,False,False,115.226,,"LINESTRING (18.7238931 63.2911381, 18.7240509 63.2909443, 18.7241782 63.2906319, 18.7244346 63.2901958, 18.7244627 63.2901359)",,,,
27864089,Villagatan,residential,30,False,True,123.185,,"LINESTRING (18.7238931 63.2911381, 18.7238433 63.2912659, 18.7237192 63.2915003, 18.7234061 63.2920863, 18.7233263 63.2922159)",,,,
27864081,Storgatan,residential,30,True,False,27.785,,"LINESTRING (18.7168449 63.2879823, 18.7169825 63.2877402)",,,,
28653405,Hotellgatan,residential,30,False,True,117.221,,"LINESTRING (18.7168449 63.2879823, 18.7166236 63.2879485, 18.7161799 63.287902, 18.7156273 63.2878442, 18.7153737 63.2878176, 18.7149537 63.2877522, 18.7148085 63.2876898, 18.7146945 63.2876256)",,,,
1061177409,Trädgårdsgatan,residential,30,True,False,96.641,,"LINESTRING (18.7169825 63.2877402, 18.7188694 63.2879298)",,,,
27864081,Storgatan,residential,30,True,False,89.73500000000001,,"LINESTRING (18.7169825 63.2877402, 18.7173016 63.2871615, 18.7174144 63.2869569)",,,,
100691864,Lasarettsgatan,residential,30,False,False,76.037,,"LINESTRING (18.7120457 63.2918632, 18.7116688 63.2925257)",,,,
101693728,Lasarettsgatan,tertiary,30,False,True,55.216,,"LINESTRING (18.7120457 63.2918632, 18.712305 63.2913805)",Y 1026,,,
