osmid,oneway,name,highway,maxspeed,reversed,length,geometry,junction
31814591,True,Järfällavägen,tertiary,50,False,71.89,"LINESTRING (17.8308851 59.4204885, 17.8304685 59.4198777)",
"[160705088, 772695598]",False,Järfällavägen,tertiary,"['40', '50']",False,184.074,"LINESTRING (17.8308851 59.4204885, 17.8311507 59.4208359, 17.8314466 59.4211948, 17.8316131 59.4214456, 17.8317291 59.4217286, 17.8317471 59.4218848, 17.8317681 59.4220677)",
"[14882569, 727328722]",False,Frihetsvägen,residential,30,True,190.223,"LINESTRING (17.8348695 59.4177727, 17.8346153 59.4178033, 17.8341127 59.4178505, 17.8333212 59.4178852, 17.8328246 59.4179069, 17.8315339 59.4179731)",
326885983,False,Frihetsvägen,residential,,False,115.136,"LINESTRING (17.8348695 59.4177727, 17.8351005 59.4177252, 17.8353598 59.4176718, 17.8355183 59.4176274, 17.8363015 59.4174081, 17.8366129 59.417337, 17.8366999 59.4173252)",
326885985,False,Vasavägen,residential,30,False,161.469,"LINESTRING (17.8348695 59.4177727, 17.8349733 59.4179272, 17.8353007 59.418348, 17.8356748 59.418857, 17.8358113 59.4191415)",
979661341,False,Vasavägen,residential,30,True,107.521,"LINESTRING (17.8348695 59.4177727, 17.8347559 59.4176031, 17.8346308 59.4173702, 17.8343296 59.4168458)",
326885985,False,Vasavägen,residential,30,False,9.22,"LINESTRING (17.8354763 59.4215247, 17.8354521 59.4216067)",
326885985,False,Vasavägen,residential,30,True,95.24499999999999,"LINESTRING (17.8354763 59.4215247, 17.8354845 59.4214769, 17.8356517 59.4210682, 17.8357923 59.4207244, 17.8358055 59.420685)",
4884146,False,Vibblabyvägen,residential,30,False,364.833,"LINESTRING (17.8317681 59.4220677, 17.8315221 59.4220605, 17.831242 59.4220579, 17.8307063 59.4220571, 17.8296225 59.4220537, 17.829562 59.4220637, 17.829531 59.4220781, 17.829484 59.4221428, 17.8294764 59.4227823, 17.8294761 59.422804, 17.8294742 59.4230802, 17.8295316 59.4231678, 17.8294744 59.4232274, 17.8293862 59.4232613, 17.8275889 59.4232578)",
"[517106801, 211124332]",True,Järfällavägen,tertiary,40,False,238.737,"LINESTRING (17.8317681 59.4220677, 17.8318463 59.4221933, 17.8318144 59.4236107, 17.8318075 59.4237826, 17.8317951 59.42409, 17.8317433 59.4242054)",
"[160705088, 772695598]",False,Järfällavägen,tertiary,"['40', '50']",True,184.074,"LINESTRING (17.8317681 59.4220677, 17.8317471 59.4218848, 17.8317291 59.4217286, 17.8316131 59.4214456, 17.8314466 59.4211948, 17.8311507 59.4208359, 17.8308851 59.4204885)",
412792702,False,Hättkvarnsgatan,residential,30,False,6.217,"LINESTRING (17.8289079 59.4169389, 17.8290136 59.4169236)",
134170366,True,Järfällavägen,tertiary,50,False,69.198,"LINESTRING (17.8289079 59.4169389, 17.8287065 59.4165672, 17.8286055 59.4163361)",
15076781,False,Kristinavägen,residential,,False,56.229,"LINESTRING (17.8358113 59.4191415, 17.8367317 59.4189506)",
326885985,False,Vasavägen,residential,30,False,172.603,"LINESTRING (17.8358113 59.4191415, 17.8358265 59.4192051, 17.8359033 59.4195266, 17.835906 59.4195559, 17.8359457 59.4199806, 17.8359413 59.4200686, 17.8359289 59.4203161, 17.8358587 59.4205261, 17.8358055 59.420685)",
326885985,False,Vasavägen,residential,30,True,161.46900000000002,"LINESTRING (17.8358113 59.4191415, 17.8356748 59.418857, 17.8353007 59.418348, 17.8349733 59.4179272, 17.8348695 59.4177727)",
15076781,False,Kristinavägen,residential,,True,9.294,"LINESTRING (17.8373442 59.4188235, 17.8371921 59.4188551)",
15076782,False,Sturevägen,residential,,False,271.31,"LINESTRING (17.8373442 59.4188235, 17.8374769 59.4194481, 17.8369461 59.4206484, 17.8358055 59.420685)",
17269537,False,Kvarnvingevägen,unclassified,,False,7.548,"LINESTRING (17.8304685 59.4198777, 17.8305988 59.4198631)",
31814591,True,Järfällavägen,tertiary,50,False,188.924,"LINESTRING (17.8304685 59.4198777, 17.8304151 59.4197803, 17.8300142 59.4190537, 17.8296599 59.4183085, 17.8296186 59.4182349)",
17269537,False,Kvarnvingevägen,unclassified,,True,74.348,"LINESTRING (17.8318824 59.4197195, 17.8316257 59.4197482, 17.831324 59.419782, 17.8307968 59.419841, 17.8305988 59.4198631)",
4758024,True,Kvarnvägen,tertiary,40,False,167.921,"LINESTRING (17.8317433 59.4242054, 17.8314256 59.4242533, 17.830513 59.4242581, 17.8301395 59.4243029, 17.8299006 59.424358, 17.8297585 59.4244204, 17.8295554 59.4245629, 17.8294618 59.4246783, 17.8293955 59.4248269)",
291464492,True,Järfällavägen,tertiary,40,False,239.16299999999998,"LINESTRING (17.8317433 59.4242054, 17.8316712 59.4240713, 17.8316721 59.4237812, 17.8316769 59.4221947, 17.8317681 59.4220677)",
48145988,True,Kvarnvägen,tertiary,40,False,201.908,"LINESTRING (17.8291819 59.424969, 17.8291962 59.4248342, 17.8292476 59.424663, 17.8293546 59.4245266, 17.8296136 59.4243407, 17.8297577 59.4242842, 17.8300794 59.4242068, 17.8305486 59.4241566, 17.8314277 59.424155, 17.8317433 59.4242054)",
979661341,False,Vasavägen,residential,30,False,107.52100000000002,"LINESTRING (17.8343296 59.4168458, 17.8346308 59.4173702, 17.8347559 59.4176031, 17.8348695 59.4177727)",
12170420,True,Ynglingavägen,residential,30,False,32.486999999999995,"LINESTRING (17.8349061 59.4215596, 17.8353459 59.4215327, 17.8354763 59.4215247)",
"[135182521, 409859349]",False,Ynglingavägen,"['residential', 'living_street']",30,False,260.349,"LINESTRING (17.8349061 59.4215596, 17.834893 59.4215598, 17.8342813 59.4215691, 17.833946 59.4216045, 17.8337476 59.4216523, 17.8335893 59.421756, 17.8335115 59.4218556, 17.8335089 59.4220939, 17.8335601 59.4225079, 17.8335724 59.4226355, 17.8336244 59.4229098, 17.8336561 59.4230897, 17.8336717 59.4231526, 17.8336927 59.4232136, 17.8337227 59.4232746, 17.8337541 59.4233466)",
52000905,True,Järfällavägen,tertiary,50,False,64.452,"LINESTRING (17.8290136 59.4169236, 17.8293428 59.4174785)",
412792702,False,Hättkvarnsgatan,residential,30,True,6.217,"LINESTRING (17.8290136 59.4169236, 17.8289079 59.4169389)",
412792702,False,Hättkvarnsgatan,residential,30,False,70.471,"LINESTRING (17.8290136 59.4169236, 17.8291396 59.4169049, 17.8292251 59.4168922, 17.8297058 59.4168093, 17.8302026 59.4167351)",
17269537,False,Kvarnvingevägen,unclassified,,True,7.548,"LINESTRING (17.8305988 59.4198631, 17.8304685 59.4198777)",
134170365,True,Järfällavägen,tertiary,50,False,71.402,"LINESTRING (17.8305988 59.4198631, 17.8308851 59.4204885)",
17269537,False,Kvarnvingevägen,unclassified,,False,74.348,"LINESTRING (17.8305988 59.4198631, 17.8307968 59.419841, 17.831324 59.419782, 17.8316257 59.4197482, 17.8318824 59.4197195)",
4884146,False,Vibblabyvägen,residential,30,False,119.372,"LINESTRING (17.8275889 59.4232578, 17.8276003 59.4232073, 17.8276135 59.4231218, 17.8276793 59.4228255, 17.8276854 59.422723, 17.8276036 59.4224735, 17.8276134 59.422377, 17.8277496 59.4222037)",
4884146,False,Vibblabyvägen,residential,30,True,364.83299999999997,"LINESTRING (17.8275889 59.4232578, 17.8293862 59.4232613, 17.8294744 59.4232274, 17.8295316 59.4231678, 17.8294742 59.4230802, 17.8294761 59.422804, 17.8294764 59.4227823, 17.829484 59.4221428, 17.829531 59.4220781, 17.829562 59.4220637, 17.8296225 59.4220537, 17.8307063 59.4220571, 17.831242 59.4220579, 17.8315221 59.4220605, 17.8317681 59.4220677)",
140637863,False,Vibblabyvägen,residential,30,True,19.873,"LINESTRING (17.8275889 59.4232578, 17.8274979 59.4232747, 17.8272753 59.4233374)",
4884146,False,Vibblabyvägen,residential,30,True,119.372,"LINESTRING (17.8277496 59.4222037, 17.8276134 59.422377, 17.8276036 59.4224735, 17.8276854 59.422723, 17.8276793 59.4228255, 17.8276135 59.4231218, 17.8276003 59.4232073, 17.8275889 59.4232578)",
1102578876,False,,living_street,,True,63.535000000000004,"LINESTRING (17.8348773 59.4233435, 17.8338976 59.4233475, 17.8337541 59.4233466)",
266361738,True,,tertiary,50,False,27.061,"LINESTRING (17.8296186 59.4182349, 17.8295511 59.4182244, 17.8295178 59.4182135, 17.8294707 59.4181867, 17.8294461 59.4181569, 17.8294414 59.4181211, 17.8294489 59.4181023, 17.8294808 59.4180702, 17.8295195 59.4180503)",roundabout
134170366,True,Järfällavägen,tertiary,50,False,63.93600000000001,"LINESTRING (17.8295195 59.4180503, 17.8292817 59.4176182, 17.8292148 59.4174966)",
266361735,True,,tertiary,50,False,8.94,"LINESTRING (17.8295195 59.4180503, 17.829587 59.4180329, 17.8296687 59.4180276)",roundabout
979661338,True,,tertiary,50,False,6.038,"LINESTRING (17.8296687 59.4180276, 17.8297662 59.4180497)",roundabout
326885985,False,Vasavägen,residential,30,True,9.22,"LINESTRING (17.8354521 59.4216067, 17.8354763 59.4215247)",
135182545,True,Ynglingavägen,residential,30,False,31.326,"LINESTRING (17.8354521 59.4216067, 17.8353089 59.4215944, 17.8349061 59.4215596)",
134170365,True,Järfällavägen,tertiary,50,False,189.47199999999998,"LINESTRING (17.8297737 59.4182117, 17.8303533 59.4193466, 17.8305513 59.4197613, 17.8305988 59.4198631)",
135745305,True,,tertiary,50,False,9.341000000000001,"LINESTRING (17.8297737 59.4182117, 17.8297008 59.4182315, 17.8296186 59.4182349)",roundabout
979661337,True,,tertiary,50,False,5.453,"LINESTRING (17.8298311 59.4181723, 17.8297737 59.4182117)",roundabout
326885993,True,,tertiary,50,False,15.129000000000001,"LINESTRING (17.8297662 59.4180497, 17.8298143 59.418076, 17.8298372 59.4181005, 17.8298376 59.4181021, 17.8298468 59.4181361, 17.8298311 59.4181723)",roundabout
979661340,True,Frihetsvägen,residential,30,False,28.296,"LINESTRING (17.8297662 59.4180497, 17.8299333 59.4180574, 17.8302638 59.4180754)",
140637863,False,Vibblabyvägen,residential,30,False,19.873,"LINESTRING (17.8272753 59.4233374, 17.8274979 59.4232747, 17.8275889 59.4232578)",
"[13859947, 409859349]",False,Ynglingavägen,"['residential', 'living_street']",30,True,144.334,"LINESTRING (17.8335499 59.4246352, 17.8335698 59.4245333, 17.8336117 59.4243373, 17.8336691 59.4241297, 17.8336863 59.4239297, 17.8336952 59.4238844, 17.8337074 59.4238332, 17.8337246 59.4237814, 17.8337666 59.4236702, 17.8337814 59.4236074, 17.8337923 59.4235478, 17.8337919 59.423492, 17.8337847 59.4234443, 17.833773 59.4233935, 17.8337541 59.4233466)",
"[13859947, 409859349]",False,Ynglingavägen,"['living_street', 'residential']",30,False,144.334,"LINESTRING (17.8337541 59.4233466, 17.833773 59.4233935, 17.8337847 59.4234443, 17.8337919 59.423492, 17.8337923 59.4235478, 17.8337814 59.4236074, 17.8337666 59.4236702, 17.8337246 59.4237814, 17.8337074 59.4238332, 17.8336952 59.4238844, 17.8336863 59.4239297, 17.8336691 59.4241297, 17.8336117 59.4243373, 17.8335698 59.4245333, 17.8335499 59.4246352)",
"[135182521, 409859349]",False,Ynglingavägen,"['living_street', 'residential']",30,True,260.349,"LINESTRING (17.8337541 59.4233466, 17.8337227 59.4232746, 17.8336927 59.4232136, 17.8336717 59.4231526, 17.8336561 59.4230897, 17.8336244 59.4229098, 17.8335724 59.4226355, 17.8335601 59.4225079, 17.8335089 59.4220939, 17.8335115 59.4218556, 17.8335893 59.421756, 17.8337476 59.4216523, 17.833946 59.4216045, 17.8342813 59.4215691, 17.834893 59.4215598, 17.8349061 59.4215596)",
1102578876,False,,living_street,,False,63.535000000000004,"LINESTRING (17.8337541 59.4233466, 17.8338976 59.4233475, 17.8348773 59.4233435)",
412778648,False,Väderkvarnsgatan,residential,30,True,65.035,"LINESTRING (17.8305168 59.4173132, 17.8316533 59.4174011)",
412792703,False,Mjölgatan,residential,30,False,66.694,"LINESTRING (17.8305168 59.4173132, 17.8302026 59.4167351)",
412778648,False,Väderkvarnsgatan,residential,30,False,68.91499999999999,"LINESTRING (17.8305168 59.4173132, 17.8294725 59.4174602, 17.8293428 59.4174785)",
659162309,False,Mäldgatan,residential,30,False,63.998,"LINESTRING (17.8315339 59.4179731, 17.8315452 59.4178605, 17.83155 59.4178123, 17.8316533 59.4174011)",
"[14882569, 727328722]",False,Frihetsvägen,residential,30,False,190.22299999999998,"LINESTRING (17.8315339 59.4179731, 17.8328246 59.4179069, 17.8333212 59.4178852, 17.8341127 59.4178505, 17.8346153 59.4178033, 17.8348695 59.4177727)",
727328723,False,Frihetsvägen,residential,30,True,72.77,"LINESTRING (17.8315339 59.4179731, 17.8312447 59.4179895, 17.8302638 59.4180754)",
412778648,False,Väderkvarnsgatan,residential,30,False,65.035,"LINESTRING (17.8316533 59.4174011, 17.8305168 59.4173132)",
659162309,False,Mäldgatan,residential,30,False,59.619,"LINESTRING (17.8316533 59.4174011, 17.8318398 59.4168734)",
659162309,False,Mäldgatan,residential,30,True,63.998,"LINESTRING (17.8316533 59.4174011, 17.83155 59.4178123, 17.8315452 59.4178605, 17.8315339 59.4179731)",
412792702,False,Hättkvarnsgatan,residential,30,True,93.892,"LINESTRING (17.8318398 59.4168734, 17.8302026 59.4167351)",
659162309,False,Mäldgatan,residential,30,True,59.619,"LINESTRING (17.8318398 59.4168734, 17.8316533 59.4174011)",
659162309,False,Mäldgatan,residential,30,False,60.17,"LINESTRING (17.8318398 59.4168734, 17.8320297 59.4164806, 17.8321098 59.4163502)",
412792702,False,Hättkvarnsgatan,residential,30,False,93.892,"LINESTRING (17.8302026 59.4167351, 17.8318398 59.4168734)",
412792703,False,Mjölgatan,residential,30,True,66.694,"LINESTRING (17.8302026 59.4167351, 17.8305168 59.4173132)",
412792702,False,Hättkvarnsgatan,residential,30,True,70.471,"LINESTRING (17.8302026 59.4167351, 17.8297058 59.4168093, 17.8292251 59.4168922, 17.8291396 59.4169049, 17.8290136 59.4169236)",
"[659162307, 727328727]",False,"['Vattenkvarnsgatan', 'Mjölgatan']",residential,30,False,143.98600000000002,"LINESTRING (17.8302026 59.4167351, 17.8299599 59.4161431, 17.8299522 59.4161243, 17.8288016 59.4163067, 17.8286932 59.4163239)",
134170366,True,Järfällavägen,tertiary,50,False,64.398,"LINESTRING (17.8292148 59.4174966, 17.8289079 59.4169389)",
412778648,False,Väderkvarnsgatan,residential,30,True,7.516,"LINESTRING (17.8292148 59.4174966, 17.8293428 59.4174785)",
15076782,False,Sturevägen,residential,,True,271.31,"LINESTRING (17.8358055 59.420685, 17.8369461 59.4206484, 17.8374769 59.4194481, 17.8373442 59.4188235)",
326885985,False,Vasavägen,residential,30,False,95.24499999999999,"LINESTRING (17.8358055 59.420685, 17.8357923 59.4207244, 17.8356517 59.4210682, 17.8354845 59.4214769, 17.8354763 59.4215247)",
