osmid,name,highway,maxspeed,oneway,reversed,length,lanes,geometry,width,junction
31875606,Filbornavägen,tertiary,40,False,False,10.626,,"LINESTRING (12.7061469 56.048507, 12.706312 56.0485321)",,
91891051,Mellersta Stenbocksgatan,secondary,40,True,False,141.735,2,"LINESTRING (12.7061469 56.048507, 12.7062178 56.0483778, 12.7065195 56.0478275, 12.7067017 56.0474721, 12.7067975 56.0472853)",,
25303089,Trädgårdsgatan,tertiary,50,False,False,12.755,,"LINESTRING (12.6963987 56.0427943, 12.6965469 56.0428737)",,
50939622,Järnvägsgatan,secondary,50,True,False,34.948,2,"LINESTRING (12.6963987 56.0427943, 12.6965127 56.0426743, 12.6965857 56.0425975, 12.6966434 56.0425387, 12.6966642 56.0425172)",,
59102606,,unclassified,50,True,False,34.397000000000006,,"LINESTRING (12.6963987 56.0427943, 12.6962886 56.0427836, 12.6962753 56.0427781, 12.6962071 56.0427496, 12.6961584 56.0427153, 12.6961098 56.0426847, 12.6960423 56.0426552, 12.6959504 56.0426292)",,
25303089,Trädgårdsgatan,tertiary,50,False,True,12.755,,"LINESTRING (12.6965469 56.0428737, 12.6963987 56.0427943)",,
"[1028313304, 45122618, 218013500, 1028313302]",Trädgårdsgatan,tertiary,40,False,False,226.035,,"LINESTRING (12.6965469 56.0428737, 12.6965932 56.0428961, 12.6966709 56.0429286, 12.696688 56.0429355, 12.696743 56.0429588, 12.6968259 56.0429936, 12.6969927 56.0430607, 12.6972978 56.0431625, 12.6974929 56.0432149, 12.697684 56.0432625, 12.6990399 56.043543, 12.6992383 56.0435863, 12.6993497 56.0436117, 12.6998383 56.0437131)",,
"[218013425, 25303090]",Bergaliden,tertiary,40,False,False,124.786,,"LINESTRING (12.70062 56.0438823, 12.7007839 56.043947, 12.7009265 56.0440325, 12.7010659 56.0441407, 12.701143 56.0442121, 12.7011998 56.0442812, 12.7012532 56.0443781, 12.7013056 56.0445055, 12.7014476 56.0448653)",,
32460499,Södra Storgatan,residential,40,False,False,72.815,,"LINESTRING (12.70062 56.0438823, 12.7006104 56.0439481, 12.7005844 56.044012, 12.7005499 56.0440785, 12.7005002 56.0441505, 12.7003818 56.0442634, 12.7001415 56.0444696)",,
309496051,Södergatan,residential,40,False,True,33.797,,"LINESTRING (12.70062 56.0438823, 12.700645 56.0437865, 12.7006652 56.0437251, 12.7007092 56.0435825)",,
