osmid,oneway,name,highway,maxspeed,reversed,length,lanes,geometry,junction
4268844,False,Bergsmansgatan,unclassified,50,False,104.00999999999999,,"LINESTRING (14.5224804 59.327204, 14.5224913 59.3272427, 14.5225127 59.3273093, 14.5226732 59.3277362, 14.5227547 59.3278334, 14.5228493 59.3278896, 14.5229779 59.3279425, 14.5230828 59.3279797, 14.5231873 59.3280167)",
4332040,False,Urbrinken,living_street,5,False,58.166000000000004,,"LINESTRING (14.5224804 59.327204, 14.5226236 59.3271931, 14.5234929 59.3271213)",
"[151880569, 437889818, 438003084, 151880570]",False,"['Bergsmansgatan', 'Värmlandsvägen', 'Kungsvägen']",unclassified,50,"[False, True]",447.644,,"LINESTRING (14.5224804 59.327204, 14.5224644 59.3270749, 14.5223391 59.3266717, 14.5222738 59.3264968, 14.52226 59.32646, 14.5222176 59.3263589, 14.5221483 59.3262886, 14.5220591 59.3262344, 14.5219517 59.3261949, 14.5218042 59.3261631, 14.5214923 59.3261036, 14.5207112 59.3259483, 14.5196745 59.325743, 14.5195122 59.3257133, 14.5186224 59.3255607, 14.5177782 59.3254215, 14.5176306 59.3253961, 14.5173957 59.3253157, 14.5173062 59.3253069, 14.5171836 59.3253048, 14.5170668 59.3253174, 14.5169687 59.3253416, 14.5168799 59.3253748, 14.5166021 59.3254869)",
4332039,False,Katrinedalsgatan,unclassified,30,True,87.958,,"LINESTRING (14.5263158 59.3269468, 14.5255438 59.3269771, 14.5247753 59.3270332)",
32430498,True,Stadshusgatan,residential,50,False,88.338,,"LINESTRING (14.5234929 59.3271213, 14.5237551 59.3279044)",
4332040,False,Urbrinken,living_street,5,True,58.166000000000004,,"LINESTRING (14.5234929 59.3271213, 14.5226236 59.3271931, 14.5224804 59.327204)",
"[437998157, 606074159]",False,Urbrinken,living_street,5,False,50.294000000000004,,"LINESTRING (14.5234929 59.3271213, 14.5237849 59.3270995, 14.5243418 59.327063, 14.5243716 59.3270611)",
4332035,False,Kyrkogårdsgatan,residential,50,False,83.022,,"LINESTRING (14.5239722 59.3292528, 14.5254074 59.3291062)",
4332035,False,Kyrkogårdsgatan,residential,50,True,134.627,,"LINESTRING (14.5239722 59.3292528, 14.5238184 59.329265, 14.5228265 59.3293439, 14.5216161 59.3293913)",
152839287,False,Bergsmansgatan,residential,50,False,181.298,,"LINESTRING (14.5239722 59.3292528, 14.5241474 59.3301163, 14.5242065 59.3304073, 14.524301 59.3308746)",
152839287,False,Bergsmansgatan,residential,50,True,146.069,,"LINESTRING (14.5239722 59.3292528, 14.523928 59.3290476, 14.5238086 59.3287939, 14.5236473 59.3284974, 14.5234329 59.3282099, 14.5232584 59.3280585, 14.5231873 59.3280167)",
4268844,False,Bergsmansgatan,unclassified,50,True,104.01,,"LINESTRING (14.5231873 59.3280167, 14.5230828 59.3279797, 14.5229779 59.3279425, 14.5228493 59.3278896, 14.5227547 59.3278334, 14.5226732 59.3277362, 14.5225127 59.3273093, 14.5224913 59.3272427, 14.5224804 59.327204)",
8234687,False,Kyrkotorpsgatan,residential,50,False,36.001,,"LINESTRING (14.5231873 59.3280167, 14.5233159 59.3279531, 14.5234257 59.3279237, 14.5237551 59.3279044)",
152839287,False,Bergsmansgatan,residential,50,False,146.06900000000002,,"LINESTRING (14.5231873 59.3280167, 14.5232584 59.3280585, 14.5234329 59.3282099, 14.5236473 59.3284974, 14.5238086 59.3287939, 14.523928 59.3290476, 14.5239722 59.3292528)",
8234687,False,Kyrkotorpsgatan,residential,50,False,70.311,,"LINESTRING (14.5237551 59.3279044, 14.5249774 59.3277993)",
8234687,False,Kyrkotorpsgatan,residential,50,True,36.001,,"LINESTRING (14.5237551 59.3279044, 14.5234257 59.3279237, 14.5233159 59.3279531, 14.5231873 59.3280167)",
385642389,False,Gustavsgatan,tertiary,50,True,7.044,,"LINESTRING (14.5108325 59.3279246, 14.510757 59.3279749)",
158739262,True,Värmlandsvägen,tertiary,50,False,65.231,,"LINESTRING (14.5108325 59.3279246, 14.5109539 59.3278174, 14.5112399 59.3276635, 14.5113493 59.327618, 14.5114009 59.3275854, 14.5114493 59.3275319, 14.5114587 59.3274921, 14.5114776 59.3274555)",
4332054,True,Stationsrondellen,tertiary,50,False,10.826,,"LINESTRING (14.5107328 59.3265802, 14.5107419 59.3266307, 14.5107079 59.326674)",roundabout
438003095,True,Stationsrondellen,tertiary,50,False,6.682,,"LINESTRING (14.510531 59.3267187, 14.5104945 59.3267162, 14.5104207 59.3266992)",roundabout
4332053,True,Cirkusrondellen,tertiary,50,False,6.194,,"LINESTRING (14.5117752 59.3275336, 14.511727 59.3275379, 14.5116668 59.3275365)",roundabout
437998170,True,Cirkusrondellen,tertiary,50,False,7.959,,"LINESTRING (14.5116493 59.3272921, 14.5117611 59.3272913, 14.5117885 59.3272953)",roundabout
438003092,True,Cirkusrondellen,tertiary,50,False,5.681,,"LINESTRING (14.5114776 59.3274555, 14.5114638 59.3274049)",roundabout
4441058,True,Nickkällgatan,tertiary,50,False,87.553,,"LINESTRING (14.5107079 59.326674, 14.5107736 59.3267416, 14.5109913 59.3268685, 14.5115674 59.3272648, 14.5116493 59.3272921)",
437998172,True,Stationsrondellen,tertiary,50,False,11.636,,"LINESTRING (14.5107079 59.326674, 14.5106556 59.3267006, 14.5105999 59.3267143, 14.510531 59.3267187)",roundabout
437998168,True,Stationsrondellen,tertiary,50,False,7.856,,"LINESTRING (14.510381 59.3265492, 14.5104349 59.3265252, 14.5104972 59.3265127)",roundabout
437998175,True,Stationsrondellen,tertiary,50,False,18.705,,"LINESTRING (14.5104207 59.3266992, 14.5103684 59.3266712, 14.5103382 59.3266308, 14.5103395 59.3265946, 14.510381 59.3265492)",roundabout
158739260,True,Nickkällgatan,unclassified,50,False,44.989,,"LINESTRING (14.5124907 59.3277044, 14.5120551 59.3275989, 14.5119159 59.327555, 14.5118396 59.3275403, 14.5117752 59.3275336)",
200218898,False,Nickkällgatan,unclassified,50,False,98.60399999999998,,"LINESTRING (14.5124907 59.3277044, 14.5131609 59.3278821, 14.513874 59.328061, 14.5140125 59.3281261)",
4268843,False,Badstugatan,residential,30,False,262.818,,"LINESTRING (14.5148152 59.3285175, 14.5149921 59.328469, 14.5151512 59.3284115, 14.5152595 59.3283371, 14.515328 59.3282728, 14.5153646 59.3281628, 14.5154098 59.3278478, 14.5154297 59.3274881, 14.515441 59.3273983, 14.5154474 59.3273472, 14.5155203 59.3272209, 14.5156198 59.3271059, 14.515712 59.3270093, 14.5158094 59.3269508, 14.5160587 59.3268563, 14.5164173 59.3267755, 14.5169194 59.3266988)",
200218898,False,Nickkällgatan,unclassified,50,False,111.373,,"LINESTRING (14.5148152 59.3285175, 14.515353 59.3288034, 14.5157191 59.3290433, 14.5159701 59.3293161)",
200218898,False,Nickkällgatan,unclassified,50,True,63.012,,"LINESTRING (14.5148152 59.3285175, 14.5146073 59.3284099, 14.5142861 59.3282492, 14.5140125 59.3281261)",
4268843,False,Badstugatan,residential,30,False,561.3769999999998,,"LINESTRING (14.5169194 59.3266988, 14.5173792 59.3266315, 14.5176627 59.3265911, 14.5180999 59.3265288, 14.5190506 59.326416, 14.5194014 59.3263741, 14.5195078 59.3263687, 14.5196225 59.3263628, 14.5197661 59.326373, 14.5200269 59.3264057, 14.5202434 59.3264432, 14.5206237 59.3265365, 14.5208778 59.3266234, 14.521054 59.3267046, 14.5212699 59.3268382, 14.5214339 59.3269631, 14.5216229 59.3271452, 14.5217973 59.3273405, 14.5218551 59.327476, 14.5219059 59.3276226, 14.5219012 59.3278151, 14.5218437 59.3280575, 14.5217111 59.3286404, 14.5216161 59.3293913)",
4268843,False,Badstugatan,residential,30,True,262.81800000000004,,"LINESTRING (14.5169194 59.3266988, 14.5164173 59.3267755, 14.5160587 59.3268563, 14.5158094 59.3269508, 14.515712 59.3270093, 14.5156198 59.3271059, 14.5155203 59.3272209, 14.5154474 59.3273472, 14.515441 59.3273983, 14.5154297 59.3274881, 14.5154098 59.3278478, 14.5153646 59.3281628, 14.515328 59.3282728, 14.5152595 59.3283371, 14.5151512 59.3284115, 14.5149921 59.328469, 14.5148152 59.3285175)",
26598069,True,Bankliden,residential,30,False,9.408,,"LINESTRING (14.5169194 59.3266988, 14.5169209 59.3266401, 14.5169216 59.3266142)",
4268843,False,Badstugatan,residential,30,True,561.377,,"LINESTRING (14.5216161 59.3293913, 14.5217111 59.3286404, 14.5218437 59.3280575, 14.5219012 59.3278151, 14.5219059 59.3276226, 14.5218551 59.327476, 14.5217973 59.3273405, 14.5216229 59.3271452, 14.5214339 59.3269631, 14.5212699 59.3268382, 14.521054 59.3267046, 14.5208778 59.3266234, 14.5206237 59.3265365, 14.5202434 59.3264432, 14.5200269 59.3264057, 14.5197661 59.326373, 14.5196225 59.3263628, 14.5195078 59.3263687, 14.5194014 59.3263741, 14.5190506 59.326416, 14.5180999 59.3265288, 14.5176627 59.3265911, 14.5173792 59.3266315, 14.5169194 59.3266988)",
4332035,False,Kyrkogårdsgatan,residential,50,False,134.627,,"LINESTRING (14.5216161 59.3293913, 14.5228265 59.3293439, 14.5238184 59.329265, 14.5239722 59.3292528)",
518223355,False,Badstugatan,residential,50,False,207.929,,"LINESTRING (14.5216161 59.3293913, 14.5216074 59.3294568, 14.5215629 59.3296706, 14.5215199 59.3302101, 14.5215137 59.3304382, 14.5215105 59.3305566, 14.5215643 59.330733, 14.5218054 59.3310812, 14.5219487 59.3312179)",
152839287,False,Bergsmansgatan,residential,50,True,30.566,,"LINESTRING (14.5248938 59.3325279, 14.5249756 59.3322562)",
"[290599870, 152839287]",False,Bergsmansgatan,residential,50,False,68.12700000000001,,"LINESTRING (14.5248938 59.3325279, 14.5249226 59.3326, 14.5250021 59.332697, 14.5250614 59.3327442, 14.5252424 59.3328784, 14.5254946 59.3330507)",
518223355,False,Badstugatan,residential,50,True,56.598,,"LINESTRING (14.5248938 59.3325279, 14.5246808 59.3325195, 14.5240466 59.3323398, 14.5239983 59.3323227)",
200218898,False,Nickkällgatan,unclassified,50,True,111.37299999999999,,"LINESTRING (14.5159701 59.3293161, 14.5157191 59.3290433, 14.515353 59.3288034, 14.5148152 59.3285175)",
4369983,False,Carls Åbyvägen,residential,50,True,47.345,,"LINESTRING (14.5254946 59.3330507, 14.5257495 59.3329786, 14.5262334 59.3328526)",
"[290599870, 152839287]",False,Bergsmansgatan,residential,50,True,68.127,,"LINESTRING (14.5254946 59.3330507, 14.5252424 59.3328784, 14.5250614 59.3327442, 14.5250021 59.332697, 14.5249226 59.3326, 14.5248938 59.3325279)",
4722955,False,Bregårdsgatan,unclassified,30,False,118.43299999999999,,"LINESTRING (14.5140125 59.3281261, 14.5141117 59.3280553, 14.5142636 59.3279385, 14.5142919 59.3278679, 14.5143438 59.3275034, 14.5143957 59.3272755, 14.5143096 59.3271103)",
4722955,False,Bregårdsgatan,unclassified,30,True,78.342,,"LINESTRING (14.5140125 59.3281261, 14.5135395 59.3284271, 14.5131298 59.3286678)",
200218898,False,Nickkällgatan,unclassified,50,False,63.012,,"LINESTRING (14.5140125 59.3281261, 14.5142861 59.3282492, 14.5146073 59.3284099, 14.5148152 59.3285175)",
200218898,False,Nickkällgatan,unclassified,50,True,98.604,,"LINESTRING (14.5140125 59.3281261, 14.513874 59.328061, 14.5131609 59.3278821, 14.5124907 59.3277044)",
4722955,False,Bregårdsgatan,unclassified,30,True,118.43299999999999,,"LINESTRING (14.5143096 59.3271103, 14.5143957 59.3272755, 14.5143438 59.3275034, 14.5142919 59.3278679, 14.5142636 59.3279385, 14.5141117 59.3280553, 14.5140125 59.3281261)",
4332039,False,Katrinedalsgatan,unclassified,30,False,87.958,,"LINESTRING (14.5247753 59.3270332, 14.5255438 59.3269771, 14.5263158 59.3269468)",
26449884,False,Hotellgatan,residential,50,False,85.955,,"LINESTRING (14.5247753 59.3270332, 14.5247832 59.3270632, 14.5249774 59.3277993)",
"[606074158, 606074159]",False,Urbrinken,living_street,5,True,23.109,,"LINESTRING (14.5247753 59.3270332, 14.5245183 59.327051, 14.5243716 59.3270611)",
4332035,False,Kyrkogårdsgatan,residential,50,True,83.022,,"LINESTRING (14.5254074 59.3291062, 14.5239722 59.3292528)",
334678189,False,Hotellgatan,residential,50,True,147.353,,"LINESTRING (14.5254074 59.3291062, 14.5249774 59.3277993)",
152839287,False,Bergsmansgatan,residential,50,False,30.566,,"LINESTRING (14.5249756 59.3322562, 14.5248938 59.3325279)",
152839287,False,Bergsmansgatan,residential,50,True,159.23,,"LINESTRING (14.5249756 59.3322562, 14.5249425 59.3321547, 14.524896 59.3320487, 14.5245424 59.3315617, 14.5244186 59.3313746, 14.524359 59.3311615, 14.524301 59.3308746)",
4369983,False,Carls Åbyvägen,residential,50,False,47.345,,"LINESTRING (14.5262334 59.3328526, 14.5257495 59.3329786, 14.5254946 59.3330507)",
"[385642393, 151880570, 437891645]",False,Värmlandsvägen,unclassified,50,False,307.45000000000005,2,"LINESTRING (14.5166021 59.3254869, 14.5156747 59.3258627, 14.5155612 59.3259087, 14.515382 59.3259806, 14.5140812 59.3265027, 14.5136874 59.3266582, 14.5132472 59.3268364, 14.5126476 59.3270786, 14.5125216 59.3271296, 14.5123477 59.3271999)",
"[151880569, 151880570, 437889818, 438003084]",False,"['Bergsmansgatan', 'Värmlandsvägen', 'Kungsvägen']",unclassified,50,"[False, True]",447.64400000000006,,"LINESTRING (14.5166021 59.3254869, 14.5168799 59.3253748, 14.5169687 59.3253416, 14.5170668 59.3253174, 14.5171836 59.3253048, 14.5173062 59.3253069, 14.5173957 59.3253157, 14.5176306 59.3253961, 14.5177782 59.3254215, 14.5186224 59.3255607, 14.5195122 59.3257133, 14.5196745 59.325743, 14.5207112 59.3259483, 14.5214923 59.3261036, 14.5218042 59.3261631, 14.5219517 59.3261949, 14.5220591 59.3262344, 14.5221483 59.3262886, 14.5222176 59.3263589, 14.52226 59.32646, 14.5222738 59.3264968, 14.5223391 59.3266717, 14.5224644 59.3270749, 14.5224804 59.327204)",
260841475,False,Bankliden,residential,30,True,130.585,,"LINESTRING (14.5166021 59.3254869, 14.5168628 59.3256916, 14.516923 59.325757, 14.5169424 59.3258223, 14.5169216 59.3266142)",
8234687,False,Kyrkotorpsgatan,residential,50,True,70.311,,"LINESTRING (14.5249774 59.3277993, 14.5237551 59.3279044)",
334678189,False,Hotellgatan,residential,50,False,147.353,,"LINESTRING (14.5249774 59.3277993, 14.5254074 59.3291062)",
26449884,False,Hotellgatan,residential,50,True,85.955,,"LINESTRING (14.5249774 59.3277993, 14.5247832 59.3270632, 14.5247753 59.3270332)",
4332053,True,Cirkusrondellen,tertiary,50,False,2.493,,"LINESTRING (14.5119524 59.3274233, 14.511945 59.3274454)",roundabout
200218899,True,Värmlandsvägen,unclassified,50,False,33.464,,"LINESTRING (14.5123477 59.3271999, 14.5119524 59.3274233)",
"[385642393, 151880570, 437891645]",False,Värmlandsvägen,unclassified,50,True,307.45,2,"LINESTRING (14.5123477 59.3271999, 14.5125216 59.3271296, 14.5126476 59.3270786, 14.5132472 59.3268364, 14.5136874 59.3266582, 14.5140812 59.3265027, 14.515382 59.3259806, 14.5155612 59.3259087, 14.5156747 59.3258627, 14.5166021 59.3254869)",
158744590,True,Värmlandsvägen,unclassified,50,False,33.938,,"LINESTRING (14.5117885 59.3272953, 14.5118993 59.3272939, 14.5119943 59.3272827, 14.5121181 59.3272613, 14.5123477 59.3271999)",
385735609,True,Cirkusrondellen,tertiary,50,False,18.203,,"LINESTRING (14.5117885 59.3272953, 14.511875 59.3273218, 14.5119243 59.3273545, 14.5119469 59.3273854, 14.5119524 59.3274233)",roundabout
4247385,False,Centrumleden,tertiary,50,True,539.172,,"LINESTRING (14.5233328 59.3249666, 14.5232016 59.3249405, 14.5228851 59.3248844, 14.5224613 59.3248255, 14.5221743 59.3247941, 14.5218283 59.324764, 14.5190278 59.3246116, 14.5183768 59.3245776, 14.5176274 59.3245452, 14.5173352 59.3245436, 14.5171224 59.3245517, 14.5169144 59.3245606, 14.5166937 59.3245784, 14.5164841 59.3245994, 14.5162685 59.3246232, 14.5159713 59.3246667, 14.5157077 59.3247134, 14.5154035 59.3247732, 14.5150967 59.3248448, 14.5147804 59.3249259, 14.514459 59.3250177, 14.5141389 59.3251183)",
4722955,False,Bregårdsgatan,unclassified,30,False,251.258,,"LINESTRING (14.5090683 59.3302502, 14.5093821 59.3301194, 14.509762 59.3299546, 14.5101635 59.3297804, 14.5103878 59.3296831, 14.5110729 59.3294407, 14.5124079 59.3289976, 14.5126024 59.3289254, 14.5126299 59.3289126)",
385642389,False,Gustavsgatan,tertiary,50,False,7.044,,"LINESTRING (14.510757 59.3279749, 14.5108325 59.3279246)",
251122184,False,Tallåsvägen,residential,50,False,288.639,,"LINESTRING (14.5219487 59.3312179, 14.5218635 59.3312228, 14.5212334 59.3312594, 14.5208046 59.3312853, 14.5204797 59.3313338, 14.5202896 59.3313732, 14.5202299 59.3314172, 14.520199 59.3314668, 14.5202321 59.3315615, 14.5203647 59.3318208, 14.520862 59.3328084, 14.520977 59.3330428)",
518223355,False,Badstugatan,residential,50,False,46.281,,"LINESTRING (14.5219487 59.3312179, 14.5221968 59.3314544, 14.522363 59.3315757)",
518223355,False,Badstugatan,residential,50,True,207.929,,"LINESTRING (14.5219487 59.3312179, 14.5218054 59.3310812, 14.5215643 59.330733, 14.5215105 59.3305566, 14.5215137 59.3304382, 14.5215199 59.3302101, 14.5215629 59.3296706, 14.5216074 59.3294568, 14.5216161 59.3293913)",
251122183,False,Motåsvägen,residential,50,False,81.919,,"LINESTRING (14.522363 59.3315757, 14.5223084 59.3315943, 14.5211626 59.3319854)",
518223355,False,Badstugatan,residential,50,False,49.672,,"LINESTRING (14.522363 59.3315757, 14.5226953 59.3318183, 14.5229224 59.3319148)",
518223355,False,Badstugatan,residential,50,True,46.281,,"LINESTRING (14.522363 59.3315757, 14.5221968 59.3314544, 14.5219487 59.3312179)",
251122185,False,Tvåbackarstigen,residential,50,False,107.48299999999999,,"LINESTRING (14.5229224 59.3319148, 14.5228711 59.3319371, 14.5214809 59.3325423)",
518223355,False,Badstugatan,residential,50,False,76.101,,"LINESTRING (14.5229224 59.3319148, 14.523307 59.3320783, 14.5239983 59.3323227)",
518223355,False,Badstugatan,residential,50,True,49.672,,"LINESTRING (14.5229224 59.3319148, 14.5226953 59.3318183, 14.522363 59.3315757)",
251122183,False,Motåsvägen,residential,50,True,81.919,,"LINESTRING (14.5211626 59.3319854, 14.5223084 59.3315943, 14.522363 59.3315757)",
251122193,False,Grindstuguvägen,residential,50,False,31.06,,"LINESTRING (14.5239983 59.3323227, 14.5239658 59.3323474, 14.5236933 59.3325547)",
518223355,False,Badstugatan,residential,50,False,56.598,,"LINESTRING (14.5239983 59.3323227, 14.5240466 59.3323398, 14.5246808 59.3325195, 14.5248938 59.3325279)",
518223355,False,Badstugatan,residential,50,True,76.101,,"LINESTRING (14.5239983 59.3323227, 14.523307 59.3320783, 14.5229224 59.3319148)",
251122190,False,Grindstuguvägen,residential,50,False,24.701,,"LINESTRING (14.523322 59.3324386, 14.5236933 59.3325547)",
251122185,False,Tvåbackarstigen,residential,50,True,107.48299999999999,,"LINESTRING (14.5214809 59.3325423, 14.5228711 59.3319371, 14.5229224 59.3319148)",
251122190,False,Grindstuguvägen,residential,50,True,24.701,,"LINESTRING (14.5236933 59.3325547, 14.523322 59.3324386)",
251122190,False,Grindstuguvägen,residential,50,False,109.76200000000001,,"LINESTRING (14.5236933 59.3325547, 14.5239365 59.3326528, 14.5239674 59.3326844, 14.5239497 59.3327204, 14.5237199 59.3328873, 14.5236314 59.3328783, 14.5233198 59.3327588, 14.523006 59.3326674, 14.5227783 59.3326257)",
251122193,False,Grindstuguvägen,residential,50,True,31.06,,"LINESTRING (14.5236933 59.3325547, 14.5239658 59.3323474, 14.5239983 59.3323227)",
251122190,False,Grindstuguvägen,residential,50,True,109.762,,"LINESTRING (14.5227783 59.3326257, 14.523006 59.3326674, 14.5233198 59.3327588, 14.5236314 59.3328783, 14.5237199 59.3328873, 14.5239497 59.3327204, 14.5239674 59.3326844, 14.5239365 59.3326528, 14.5236933 59.3325547)",
251122184,False,Tallåsvägen,residential,50,True,288.639,,"LINESTRING (14.520977 59.3330428, 14.520862 59.3328084, 14.5203647 59.3318208, 14.5202321 59.3315615, 14.520199 59.3314668, 14.5202299 59.3314172, 14.5202896 59.3313732, 14.5204797 59.3313338, 14.5208046 59.3312853, 14.5212334 59.3312594, 14.5218635 59.3312228, 14.5219487 59.3312179)",
260841475,False,Bankliden,residential,30,False,130.585,,"LINESTRING (14.5169216 59.3266142, 14.5169424 59.3258223, 14.516923 59.325757, 14.5168628 59.3256916, 14.5166021 59.3254869)",
437998164,False,,living_street,5,True,84.96199999999999,,"LINESTRING (14.5243716 59.3270611, 14.5243273 59.3270009, 14.5243192 59.3269666, 14.5242951 59.3269023, 14.5242817 59.3268709, 14.5242414 59.3268408, 14.5241878 59.3268257, 14.5241349 59.3268261, 14.5240349 59.3268312, 14.5237479 59.3268558, 14.5235886 59.3268714, 14.5235136 59.3268895, 14.5234721 59.3269027, 14.5234496 59.3269239, 14.5234341 59.3269625, 14.5234544 59.3270213)",
"[606074158, 606074159]",False,Urbrinken,living_street,5,False,23.109,,"LINESTRING (14.5243716 59.3270611, 14.5245183 59.327051, 14.5247753 59.3270332)",
"[437998157, 606074159]",False,Urbrinken,living_street,5,True,50.294,,"LINESTRING (14.5243716 59.3270611, 14.5243418 59.327063, 14.5237849 59.3270995, 14.5234929 59.3271213)",
491973511,False,Kyrkotorp,residential,50,True,61.760999999999996,,"LINESTRING (14.5232928 59.3315641, 14.5231801 59.3314574, 14.5230648 59.3313179, 14.5228947 59.3310487)",
491973511,False,Kyrkotorp,residential,50,True,40.742,,"LINESTRING (14.5228947 59.3310487, 14.5226946 59.3306968)",
491973512,False,Kyrkotorp,residential,50,True,82.078,,"LINESTRING (14.5228947 59.3310487, 14.524301 59.3308746)",
491973511,False,Kyrkotorp,residential,50,False,61.760999999999996,,"LINESTRING (14.5228947 59.3310487, 14.5230648 59.3313179, 14.5231801 59.3314574, 14.5232928 59.3315641)",
491973512,False,Kyrkotorp,residential,50,False,33.708,,"LINESTRING (14.5228947 59.3310487, 14.5228505 59.3310542, 14.5223299 59.3311428)",
491973511,False,Kyrkotorp,residential,50,False,40.742,,"LINESTRING (14.5226946 59.3306968, 14.5228947 59.3310487)",
491973512,False,Kyrkotorp,residential,50,True,33.708,,"LINESTRING (14.5223299 59.3311428, 14.5228505 59.3310542, 14.5228947 59.3310487)",
491973512,False,Kyrkotorp,residential,50,False,82.078,,"LINESTRING (14.524301 59.3308746, 14.5228947 59.3310487)",
152839287,False,Bergsmansgatan,residential,50,False,159.23000000000002,,"LINESTRING (14.524301 59.3308746, 14.524359 59.3311615, 14.5244186 59.3313746, 14.5245424 59.3315617, 14.524896 59.3320487, 14.5249425 59.3321547, 14.5249756 59.3322562)",
152839287,False,Bergsmansgatan,residential,50,True,181.298,,"LINESTRING (14.524301 59.3308746, 14.5242065 59.3304073, 14.5241474 59.3301163, 14.5239722 59.3292528)",
4722955,False,Bregårdsgatan,unclassified,30,False,78.342,,"LINESTRING (14.5131298 59.3286678, 14.5135395 59.3284271, 14.5140125 59.3281261)",
4722955,False,Bregårdsgatan,unclassified,30,True,39.352,,"LINESTRING (14.5131298 59.3286678, 14.513029 59.328727, 14.5126299 59.3289126)",
1056578119,False,Hagalundsstigen,residential,30,False,65.15,,"LINESTRING (14.5131298 59.3286678, 14.5134592 59.3288207, 14.5136538 59.3289606, 14.5138449 59.3291204)",
1056578119,False,Hagalundsstigen,residential,30,True,65.15,,"LINESTRING (14.5138449 59.3291204, 14.5136538 59.3289606, 14.5134592 59.3288207, 14.5131298 59.3286678)",
4722955,False,Bregårdsgatan,unclassified,30,False,39.352,,"LINESTRING (14.5126299 59.3289126, 14.513029 59.328727, 14.5131298 59.3286678)",
4722955,False,Bregårdsgatan,unclassified,30,True,251.25799999999998,,"LINESTRING (14.5126299 59.3289126, 14.5126024 59.3289254, 14.5124079 59.3289976, 14.5110729 59.3294407, 14.5103878 59.3296831, 14.5101635 59.3297804, 14.509762 59.3299546, 14.5093821 59.3301194, 14.5090683 59.3302502)",
1057159525,False,Hantverksgatan,residential,30,False,104.40700000000001,,"LINESTRING (14.5126299 59.3289126, 14.5121922 59.3287744, 14.5111555 59.3284551, 14.5111312 59.3284258, 14.5111108 59.3284011)",
1057159525,False,Hantverksgatan,residential,30,True,104.40700000000001,,"LINESTRING (14.5111108 59.3284011, 14.5111312 59.3284258, 14.5111555 59.3284551, 14.5121922 59.3287744, 14.5126299 59.3289126)",
