osmid,highway,maxspeed,oneway,reversed,length,name,geometry,lanes,access,ref,bridge,junction
96057675,residential,30,False,True,27.334,Hagaringen,"LINESTRING (17.8178883 59.2873606, 17.8177146 59.2872217, 17.8176218 59.287156)",,,,,
204418248,unclassified,,False,True,30.257,,"LINESTRING (17.8204492 59.2874731, 17.8209817 59.2874819)",,,,,
96057675,residential,30,False,False,377.477,Hagaringen,"LINESTRING (17.8204492 59.2874731, 17.8203293 59.2879538, 17.8203018 59.2880953, 17.8202937 59.2882152, 17.820305 59.2882748, 17.8203342 59.2883997, 17.8203423 59.2884584, 17.8203228 59.2884948, 17.820258 59.288547, 17.8201106 59.2886214, 17.8199875 59.288676, 17.8198806 59.2887058, 17.8197429 59.2887389, 17.8195323 59.2887852, 17.819265 59.2888332, 17.8191727 59.2888398, 17.8190933 59.2888249, 17.8189605 59.2887546, 17.8188504 59.2886678, 17.818792 59.2885925, 17.8187839 59.2885039, 17.8187937 59.2884063, 17.8187888 59.2883327, 17.8187532 59.2882508, 17.8186382 59.2880837, 17.8185588 59.2879819, 17.8184713 59.2878975, 17.8182299 59.2876849, 17.8180388 59.2875046, 17.8178883 59.2873606)",,,,,
96057675,residential,30,False,True,146.204,Hagaringen,"LINESTRING (17.8204492 59.2874731, 17.8198223 59.2874409, 17.8192812 59.287426, 17.8189071 59.2874136, 17.8185523 59.2874053, 17.818319 59.2873995, 17.8181311 59.2873912, 17.8180048 59.287373, 17.8178883 59.2873606)",,,,,
204418248,unclassified,,False,False,30.257,,"LINESTRING (17.8209817 59.2874819, 17.8204492 59.2874731)",,,,,
"[1131707994, 150936436]",residential,"['30', '50']",False,True,178.66899999999998,Fredrikstrandsvägen,"LINESTRING (17.8209817 59.2874819, 17.8208064 59.2872492, 17.8204987 59.2868407, 17.8204447 59.286769, 17.8201522 59.2863807, 17.8199959 59.2862715, 17.8196484 59.2861184, 17.8195635 59.286081)",,,,,
150604801,residential,30,False,True,22.58,Wrangels väg,"LINESTRING (17.8059938 59.2894993, 17.8057982 59.2893225)",,,,,
29977503,residential,30,False,True,85.017,Tegelbruksvägen,"LINESTRING (17.8177696 59.2894989, 17.8184563 59.2901783)",,,,,
150936416,unclassified,,False,True,124.261,,"LINESTRING (17.8211599 59.2903838, 17.8203392 59.2899345, 17.8201246 59.2900304, 17.8194286 59.2900681)",,,,,
150936430,residential,50,False,True,87.849,Tegelbruksvägen,"LINESTRING (17.8187736 59.290986, 17.8179054 59.2903321)",,yes,,,
29977503,residential,30,False,False,35.653,Tegelbruksvägen,"LINESTRING (17.8179054 59.2903321, 17.8184563 59.2901783)",,,,,
150936430,residential,50,False,False,87.849,Tegelbruksvägen,"LINESTRING (17.8179054 59.2903321, 17.8187736 59.290986)",,yes,,,
29977503,residential,30,False,True,129.47899999999998,Tegelbruksvägen,"LINESTRING (17.8179054 59.2903321, 17.8164365 59.2907104, 17.8158508 59.2908357)",,,,,
150936416,unclassified,,False,False,124.261,,"LINESTRING (17.8194286 59.2900681, 17.8201246 59.2900304, 17.8203392 59.2899345, 17.8211599 59.2903838)",,,,,
150936416,unclassified,,False,True,63.879999999999995,,"LINESTRING (17.8194286 59.2900681, 17.8190048 59.2900888, 17.8188596 59.2900848, 17.8185093 59.2900781, 17.8184563 59.2901783)",,,,,
150936445,unclassified,,False,False,194.70600000000002,,"LINESTRING (17.8194286 59.2900681, 17.8196855 59.2901697, 17.8209024 59.2908878, 17.821632 59.2906769, 17.8217294 59.2905861, 17.8216864 59.2904847)",,,,,
150936445,unclassified,,False,True,194.706,,"LINESTRING (17.8216864 59.2904847, 17.8217294 59.2905861, 17.821632 59.2906769, 17.8209024 59.2908878, 17.8196855 59.2901697, 17.8194286 59.2900681)",,,,,
29977503,residential,30,False,True,16.212,Tegelbruksvägen,"LINESTRING (17.8158508 59.2908357, 17.8155887 59.2908935)",,,,,
29977503,residential,30,False,False,129.47899999999998,Tegelbruksvägen,"LINESTRING (17.8158508 59.2908357, 17.8164365 59.2907104, 17.8179054 59.2903321)",,,,,
241787590,residential,30,False,True,79.663,,"LINESTRING (17.8158508 59.2908357, 17.8161392 59.2913658, 17.8162032 59.2915288)",,,,,
29977503,residential,30,False,False,85.017,Tegelbruksvägen,"LINESTRING (17.8184563 59.2901783, 17.8177696 59.2894989)",,,,,
29977503,residential,30,False,True,35.653,Tegelbruksvägen,"LINESTRING (17.8184563 59.2901783, 17.8179054 59.2903321)",,,,,
150936416,unclassified,,False,False,63.879999999999995,,"LINESTRING (17.8184563 59.2901783, 17.8185093 59.2900781, 17.8188596 59.2900848, 17.8190048 59.2900888, 17.8194286 59.2900681)",,,,,
178311172,secondary,50,True,False,168.886,Ekerövägen,"LINESTRING (17.814946 59.2935611, 17.8142977 59.2936648, 17.8133981 59.2937539, 17.8129775 59.2937861, 17.8125429 59.2938121, 17.8123677 59.2938189, 17.8122701 59.2938223, 17.812194 59.2938276, 17.8121038 59.2938364, 17.8120356 59.2938505)",2,,261,,
"[178311168, 205148976, 205148975]",secondary,50,True,False,391.442,Ekerövägen,"LINESTRING (17.8117187 59.2937802, 17.8116552 59.2936925, 17.8116145 59.2936317, 17.8115455 59.2935644, 17.8114286 59.2934844, 17.811209 59.2933131, 17.8102959 59.2925141, 17.8083739 59.290874, 17.8082255 59.2907497)",1,,261,yes,
266288404,secondary,50,True,False,13.439,,"LINESTRING (17.8117187 59.2937802, 17.8117593 59.2937613, 17.8118075 59.2937456, 17.8118622 59.2937325, 17.811925 59.2937258)",,,,,roundabout
266288403,secondary,50,True,False,11.613,,"LINESTRING (17.8117555 59.2938787, 17.811717 59.2938462, 17.8117103 59.293813, 17.8117187 59.2937802)",,,,,roundabout
205148978,secondary,50,True,False,62.856,Ekerövägen,"LINESTRING (17.8119816 59.2937415, 17.8121155 59.2937422, 17.812412 59.2937471, 17.8126771 59.2937359, 17.8130842 59.2937092)",1,,261,,
315818472,secondary,50,True,False,12.796,,"LINESTRING (17.8119816 59.2937415, 17.8120053 59.2937654, 17.812026 59.2937943, 17.8120422 59.2938253, 17.8120356 59.2938505)",,,,,roundabout
178311169,secondary,50,True,False,2.809,,"LINESTRING (17.8120356 59.2938505, 17.8120093 59.2938719)",,,,,roundabout
205148981,secondary,50,True,False,59.39,Färentunavägen,"LINESTRING (17.8120093 59.2938719, 17.8119819 59.2939242, 17.8119173 59.2939964, 17.8118245 59.2941246, 17.8116885 59.2943792)",1,,AB 800,,
266288405,secondary,50,True,False,14.814,,"LINESTRING (17.8120093 59.2938719, 17.8119459 59.293882, 17.8119028 59.2938876, 17.8118426 59.2938896, 17.811796 59.2938844, 17.8117555 59.2938787)",,,,,roundabout
266288393,secondary,50,True,False,106.99600000000001,Ekerövägen,"LINESTRING (17.8130842 59.2937092, 17.8133642 59.2936909, 17.814946 59.2935611)",1,,261,,
205148980,secondary,50,True,False,55.785,Färentunavägen,"LINESTRING (17.8116885 59.2943792, 17.8117471 59.2939695, 17.8117512 59.2939243, 17.8117555 59.2938787)",1,,AB 800,,
203731904,residential,30,False,False,38.949,Paradisvägen,"LINESTRING (17.8152642 59.2870913, 17.814654 59.2872512)",,,,,
203731912,residential,30,False,False,66.805,Paradisvägen,"LINESTRING (17.8152642 59.2870913, 17.81587 59.2876063)",,,,,
203731904,residential,30,False,True,106.346,Paradisvägen,"LINESTRING (17.8152642 59.2870913, 17.8153568 59.2870463, 17.8158523 59.2868967, 17.8162137 59.2868217, 17.8169634 59.2867135)",,,,,
203731905,residential,30,False,False,41.905,Gustavavägen,"LINESTRING (17.8170922 59.2868936, 17.8174435 59.2870669, 17.8176218 59.287156)",,,,,
203731905,residential,30,False,True,21.72,Gustavavägen,"LINESTRING (17.8170922 59.2868936, 17.817021 59.2868443, 17.8169634 59.2867135)",,,,,
203731909,living_street,,False,True,143.95499999999998,Gustavavägen,"LINESTRING (17.8170922 59.2868936, 17.8172584 59.2868279, 17.8173899 59.2868005, 17.8178244 59.2865772, 17.8179719 59.2864703, 17.8180526 59.2864421, 17.8182187 59.286384, 17.8188865 59.2859963)",,,,,
203731909,living_street,,False,False,143.955,Gustavavägen,"LINESTRING (17.8188865 59.2859963, 17.8182187 59.286384, 17.8180526 59.2864421, 17.8179719 59.2864703, 17.8178244 59.2865772, 17.8173899 59.2868005, 17.8172584 59.2868279, 17.8170922 59.2868936)",,,,,
203731911,residential,30,False,False,78.168,Paradisvägen,"LINESTRING (17.8146392 59.2879104, 17.8148588 59.2878889, 17.8153514 59.2877567, 17.81587 59.2876063)",,,,,
203731913,residential,30,False,False,87.357,Paradisvägen,"LINESTRING (17.8146392 59.2879104, 17.8145387 59.2879114, 17.813203 59.2879071, 17.813101 59.2879073)",,,,,
203731913,residential,30,False,True,24.117,Paradisvägen,"LINESTRING (17.8146392 59.2879104, 17.8146972 59.2880105, 17.8148043 59.2881088)",,,,,
203731911,residential,30,False,True,47.445,Paradisvägen,"LINESTRING (17.8166029 59.2874015, 17.81587 59.2876063)",,,,,
203731913,residential,30,False,True,26.962,Paradisvägen,"LINESTRING (17.8126263 59.2879115, 17.813101 59.2879073)",,,,,
203731913,residential,30,False,False,26.962,Paradisvägen,"LINESTRING (17.813101 59.2879073, 17.8126263 59.2879115)",,,,,
203731910,residential,30,False,False,50.303000000000004,Paradisvägen,"LINESTRING (17.813101 59.2879073, 17.8131017 59.2876222, 17.8130914 59.2875479, 17.8130795 59.2874553)",,,,,
203731913,residential,30,False,True,87.357,Paradisvägen,"LINESTRING (17.813101 59.2879073, 17.813203 59.2879071, 17.8145387 59.2879114, 17.8146392 59.2879104)",,,,,
203731911,residential,30,False,False,47.445,Paradisvägen,"LINESTRING (17.81587 59.2876063, 17.8166029 59.2874015)",,,,,
203731912,residential,30,False,True,66.805,Paradisvägen,"LINESTRING (17.81587 59.2876063, 17.8152642 59.2870913)",,,,,
203731911,residential,30,False,True,78.168,Paradisvägen,"LINESTRING (17.81587 59.2876063, 17.8153514 59.2877567, 17.8148588 59.2878889, 17.8146392 59.2879104)",,,,,
203731913,residential,30,False,False,24.117,Paradisvägen,"LINESTRING (17.8148043 59.2881088, 17.8146972 59.2880105, 17.8146392 59.2879104)",,,,,
266288392,secondary,50,False,False,192.137,Bryggavägen,"LINESTRING (17.8148043 59.2881088, 17.8160718 59.2877098, 17.8168094 59.2874748, 17.8173219 59.2872836, 17.8176218 59.287156)",2,,,,
266288392,secondary,50,False,True,167.733,Bryggavägen,"LINESTRING (17.8148043 59.2881088, 17.8143799 59.2882675, 17.8134077 59.2886409, 17.8124936 59.2890467)",2,,,,
203731904,residential,30,False,True,38.949,Paradisvägen,"LINESTRING (17.814654 59.2872512, 17.8152642 59.2870913)",,,,,
203731904,residential,30,False,False,106.34599999999999,Paradisvägen,"LINESTRING (17.8169634 59.2867135, 17.8162137 59.2868217, 17.8158523 59.2868967, 17.8153568 59.2870463, 17.8152642 59.2870913)",,,,,
203731905,residential,30,False,False,21.72,Gustavavägen,"LINESTRING (17.8169634 59.2867135, 17.817021 59.2868443, 17.8170922 59.2868936)",,,,,
205148977,secondary,50,True,False,33.949000000000005,Ekerövägen,"LINESTRING (17.8115715 59.2934802, 17.811765 59.2936029, 17.8118873 59.2936909, 17.811925 59.2937258)",1,,261,,
266288394,secondary,50,True,False,92.182,Ekerövägen,"LINESTRING (17.8115715 59.2934802, 17.8117854 59.2935558, 17.812021 59.2936282, 17.8121695 59.2936581, 17.8123357 59.2936901, 17.8126195 59.2937077, 17.8127888 59.2937137, 17.8130842 59.2937092)",1,,261,,
266288406,secondary,50,True,False,3.657,,"LINESTRING (17.811925 59.2937258, 17.8119816 59.2937415)",,,,,roundabout
250032088,living_street,,False,True,61.135000000000005,,"LINESTRING (17.8142141 59.2917043, 17.8140697 59.2914516, 17.8139126 59.2911765)",,,,,
241787590,residential,30,False,False,79.663,,"LINESTRING (17.8162032 59.2915288, 17.8161392 59.2913658, 17.8158508 59.2908357)",,,,,
150936434,residential,30,False,True,18.969,Pråmvägen,"LINESTRING (17.8135958 59.2912306, 17.8139126 59.2911765)",,,,,
250032088,living_street,,False,True,16.111,,"LINESTRING (17.8120576 59.2899173, 17.8118394 59.2898247)",,,,,
250032093,living_street,,False,False,4.733,,"LINESTRING (17.8120576 59.2899173, 17.8121112 59.2898847)",,,,,
250032088,living_street,,False,False,128.185,,"LINESTRING (17.8120576 59.2899173, 17.8123136 59.2900259, 17.8123624 59.2900466, 17.8124005 59.2900684, 17.8125885 59.2901759, 17.8129659 59.2903918, 17.8129976 59.2904147, 17.8132958 59.2906302, 17.8134932 59.290798)",,,,,
150936434,residential,30,False,False,18.969,Pråmvägen,"LINESTRING (17.8139126 59.2911765, 17.8135958 59.2912306)",,,,,
150936434,residential,30,False,True,100.244,Pråmvägen,"LINESTRING (17.8139126 59.2911765, 17.8155887 59.2908935)",,,,,
250032088,living_street,,False,False,61.135000000000005,,"LINESTRING (17.8139126 59.2911765, 17.8140697 59.2914516, 17.8142141 59.2917043)",,,,,
250032088,living_street,,False,True,48.396,,"LINESTRING (17.8139126 59.2911765, 17.8138457 59.2911027, 17.8136472 59.2909288, 17.8134932 59.290798)",,,,,
250032093,living_street,,False,True,4.733,,"LINESTRING (17.8121112 59.2898847, 17.8120576 59.2899173)",,,,,
250032088,living_street,,False,False,16.111,,"LINESTRING (17.8118394 59.2898247, 17.8120576 59.2899173)",,,,,
289051702,residential,30,False,True,15.978,,"LINESTRING (17.8145965 59.2903972, 17.8148008 59.2902984)",,,,,
289051710,living_street,,False,False,76.94,,"LINESTRING (17.8146241 59.2904179, 17.8141271 59.2905821, 17.8139126 59.2906437, 17.8134932 59.290798)",,,,,
29977503,residential,30,False,True,8.743,Tegelbruksvägen,"LINESTRING (17.8148008 59.2902984, 17.8147034 59.2902375)",,,,,
289051702,residential,30,False,False,15.978,,"LINESTRING (17.8148008 59.2902984, 17.8145965 59.2903972)",,,,,
29977503,residential,30,False,False,80.196,Tegelbruksvägen,"LINESTRING (17.8148008 59.2902984, 17.8152014 59.2905487, 17.815412 59.2907172, 17.8155887 59.2908935)",,,,,
1215808248,residential,30,False,False,16.543,,"LINESTRING (17.8138716 59.2899964, 17.8140803 59.2898926)",,,,,
250032088,living_street,,False,False,48.396,,"LINESTRING (17.8134932 59.290798, 17.8136472 59.2909288, 17.8138457 59.2911027, 17.8139126 59.2911765)",,,,,
250032088,living_street,,False,True,128.185,,"LINESTRING (17.8134932 59.290798, 17.8132958 59.2906302, 17.8129976 59.2904147, 17.8129659 59.2903918, 17.8125885 59.2901759, 17.8124005 59.2900684, 17.8123624 59.2900466, 17.8123136 59.2900259, 17.8120576 59.2899173)",,,,,
289051710,living_street,,False,True,76.94,,"LINESTRING (17.8134932 59.290798, 17.8139126 59.2906437, 17.8141271 59.2905821, 17.8146241 59.2904179)",,,,,
203731910,residential,30,False,False,46.51200000000001,Paradisvägen,"LINESTRING (17.8130795 59.2874553, 17.8130759 59.2874272, 17.8130539 59.287364, 17.8130008 59.2873099, 17.8129346 59.2873031, 17.8128639 59.2873313, 17.8128661 59.2873832, 17.8129324 59.2874204, 17.8130119 59.2874373, 17.8130795 59.2874553)",,,,,
203731910,residential,30,False,True,46.512,Paradisvägen,"LINESTRING (17.8130795 59.2874553, 17.8130119 59.2874373, 17.8129324 59.2874204, 17.8128661 59.2873832, 17.8128639 59.2873313, 17.8129346 59.2873031, 17.8130008 59.2873099, 17.8130539 59.287364, 17.8130759 59.2874272, 17.8130795 59.2874553)",,,,,
203731910,residential,30,False,True,50.303,Paradisvägen,"LINESTRING (17.8130795 59.2874553, 17.8130914 59.2875479, 17.8131017 59.2876222, 17.813101 59.2879073)",,,,,
490818362,residential,30,False,False,43.016,Clas Horns väg,"LINESTRING (17.8042823 59.2887766, 17.8049505 59.2889588)",,,,,
490818365,residential,30,False,True,9.675,,"LINESTRING (17.8042823 59.2887766, 17.8043656 59.2887007)",,,,,
490818362,residential,30,False,False,61.247,Clas Horns väg,"LINESTRING (17.8049505 59.2889588, 17.805573 59.2894086)",,,,,
490818362,residential,30,False,True,43.016,Clas Horns väg,"LINESTRING (17.8049505 59.2889588, 17.8042823 59.2887766)",,,,,
490818364,residential,30,False,False,15.851,,"LINESTRING (17.8049505 59.2889588, 17.8051519 59.2888601)",,,,,
490818362,residential,30,False,True,61.247,Clas Horns väg,"LINESTRING (17.805573 59.2894086, 17.8049505 59.2889588)",,,,,
490818364,residential,30,False,False,40.096,,"LINESTRING (17.805573 59.2894086, 17.8050476 59.2896495)",,,,,
490818364,residential,30,False,True,15.975,,"LINESTRING (17.805573 59.2894086, 17.8057982 59.2893225)",,,,,
"[490818362, 781486148]",residential,30,False,"[False, True]",96.322,Clas Horns väg,"LINESTRING (17.805573 59.2894086, 17.8057467 59.2896123, 17.805778 59.289649, 17.8060338 59.2899822, 17.8064843 59.2898947)",,,,,
150604801,residential,30,False,False,22.58,Wrangels väg,"LINESTRING (17.8057982 59.2893225, 17.8059938 59.2894993)",,,,,
490818364,residential,30,False,False,15.975,,"LINESTRING (17.8057982 59.2893225, 17.805573 59.2894086)",,,,,
150604801,residential,30,False,True,63.402,Wrangels väg,"LINESTRING (17.8057982 59.2893225, 17.8056317 59.2891719, 17.8053366 59.2889623, 17.8051519 59.2888601)",,,,,
490818364,residential,30,False,True,40.096,,"LINESTRING (17.8050476 59.2896495, 17.805573 59.2894086)",,,,,
490818364,residential,30,False,True,15.851,,"LINESTRING (17.8051519 59.2888601, 17.8049505 59.2889588)",,,,,
150604801,residential,30,False,False,63.402,Wrangels väg,"LINESTRING (17.8051519 59.2888601, 17.8053366 59.2889623, 17.8056317 59.2891719, 17.8057982 59.2893225)",,,,,
490818365,residential,30,False,False,9.675,,"LINESTRING (17.8043656 59.2887007, 17.8042823 59.2887766)",,,,,
781486151,secondary,50,True,False,7.986,Ekerövägen,"LINESTRING (17.8067376 59.2897377, 17.8067431 59.2897015, 17.8067662 59.289668)",,,,,roundabout
755701020,secondary,50,True,False,16.123,Ekerövägen,"LINESTRING (17.8068879 59.2898532, 17.8068288 59.2898332, 17.806782 59.2898059, 17.8067509 59.2897733, 17.8067376 59.2897377)",,,,,roundabout
781486150,residential,30,True,False,23.381999999999998,Clas Horns väg,"LINESTRING (17.8068879 59.2898532, 17.806616 59.2898797, 17.8064843 59.2898947)",,,,,
781486152,secondary,50,True,False,4.035,Ekerövägen,"LINESTRING (17.8069553 59.2898647, 17.8068879 59.2898532)",,,,,roundabout
755701017,secondary,50,True,False,27.887999999999998,Ekerövägen,"LINESTRING (17.8072733 59.2897197, 17.8072695 59.2897552, 17.807248 59.2897889, 17.8072103 59.2898187, 17.8071588 59.2898426, 17.8070957 59.2898592, 17.8070262 59.2898667, 17.8069553 59.2898647)",,,,,roundabout
755701023,secondary,50,True,False,126.36099999999999,Ekerövägen,"LINESTRING (17.8072733 59.2897197, 17.8075021 59.2899673, 17.808217 59.2906158, 17.808337 59.2907171)",,,,,
755701019,secondary,50,True,False,23.685000000000002,Ekerövägen,"LINESTRING (17.8067662 59.289668, 17.8068054 59.2896387, 17.806858 59.2896155, 17.8069206 59.2896, 17.8069888 59.2895932, 17.8070581 59.2895956, 17.807124 59.289607)",,,,,roundabout
755701018,secondary,50,True,False,15.788,Ekerövägen,"LINESTRING (17.807124 59.289607, 17.8071819 59.2896266, 17.8072279 59.2896532, 17.8072591 59.289685, 17.8072733 59.2897197)",,,,,roundabout
"[490818362, 781486148]",residential,30,False,"[False, True]",96.32199999999999,Clas Horns väg,"LINESTRING (17.8064843 59.2898947, 17.8060338 59.2899822, 17.805778 59.289649, 17.8057467 59.2896123, 17.805573 59.2894086)",,,,,
781486149,residential,30,True,False,22.623,Clas Horns väg,"LINESTRING (17.8064843 59.2898947, 17.8065699 59.28984, 17.8066747 59.2897775, 17.8067376 59.2897377)",,,,,
781486153,secondary_link,50,False,False,7.296,,"LINESTRING (17.808337 59.2907171, 17.8082255 59.2907497)",,,,,
13860459,secondary,50,False,True,99.449,Bryggavägen,"LINESTRING (17.808337 59.2907171, 17.8084247 59.2906905, 17.8085683 59.2906508, 17.8098738 59.2902883)",,,,,
"[178311171, 781486154, 781486155]",secondary,50,True,False,358.158,Ekerövägen,"LINESTRING (17.808337 59.2907171, 17.810366 59.2924924, 17.8112838 59.29329, 17.8115715 59.2934802)",1,,261,yes,
29977503,residential,30,False,False,8.743,Tegelbruksvägen,"LINESTRING (17.8147034 59.2902375, 17.8148008 59.2902984)",,,,,
29977503,residential,30,False,True,52.187,Tegelbruksvägen,"LINESTRING (17.8147034 59.2902375, 17.8144667 59.2901014, 17.8140803 59.2898926)",,,,,
1055017421,living_street,,False,False,29.993,,"LINESTRING (17.8147034 59.2902375, 17.8149578 59.2901738, 17.8151723 59.2902341)",,,,,
1055017421,living_street,,False,True,29.993,,"LINESTRING (17.8151723 59.2902341, 17.8149578 59.2901738, 17.8147034 59.2902375)",,,,,
541579190,residential,30,False,False,122.563,Tappströmsvägen,"LINESTRING (17.8069597 59.2919058, 17.8069297 59.2919263, 17.8048348 59.2920476)",,,,,
