osmid,bridge,oneway,ref,name,highway,maxspeed,reversed,length,geometry,lanes,width
41744196,,False,,Samuel Permans gata,residential,40,False,10.85,"LINESTRING (14.6401337 63.1793352, 14.6403493 63.1793428)",,
"[39905699, 34865510]",,False,,"['Kyrkgatan', 'Samuel Permans gata']",residential,30,"[False, True]",173.316,"LINESTRING (14.6401337 63.1793352, 14.6399023 63.1793282, 14.6382815 63.1792726, 14.638275 63.1793235, 14.6381717 63.1799915)",,
1239893327,,True,Z 605,Rådhusgatan,secondary,40,False,159.41,"LINESTRING (14.6401337 63.1793352, 14.6401423 63.1792587, 14.6403181 63.178045, 14.6403519 63.1779051)",2,
23328221,,True,Z 606,Färjemansgatan,secondary,40,False,13.528,"LINESTRING (14.6401454 63.1807391, 14.639877 63.1807274)",2,
22189874,,True,Z 605,Rådhusgatan,secondary,40,False,166.089,"LINESTRING (14.6401454 63.1807391, 14.6401278 63.1808369, 14.6399575 63.1817834, 14.6399031 63.1820848, 14.6398731 63.1822277)",2,
4837898,,False,,Fältjägargränd,residential,30,True,92.055,"LINESTRING (14.6378097 63.1821461, 14.6394463 63.182213, 14.6396374 63.1822198)",,
"[39172561, 635959161, 635959158]",,True,,Fältjägargränd,residential,30,False,82.041,"LINESTRING (14.6378097 63.1821461, 14.6369188 63.1821166, 14.636399 63.1820969, 14.6361793 63.1820886)",,
39905696,,False,,Kyrkgatan,residential,30,True,83.602,"LINESTRING (14.6378097 63.1821461, 14.6378379 63.1819946, 14.6379414 63.1813966)",,
44511395,,False,,Köpmangatan,residential,30,False,80.732,"LINESTRING (14.632938 63.1819956, 14.6330272 63.1815468, 14.6330507 63.1813644, 14.6330555 63.1812717)",,
"[171525595, 87287885]",,True,,"['Fältjägargränd', 'Strandgatan']",residential,40,False,294.59099999999995,"LINESTRING (14.632938 63.1819956, 14.6321781 63.1819769, 14.6314809 63.1819598, 14.6314238 63.1819552, 14.6313637 63.1819441, 14.6313193 63.181922, 14.6312911 63.1818818, 14.6312367 63.1816619, 14.6311818 63.1814406, 14.6311035 63.1809679, 14.631096 63.1809227, 14.6312134 63.1801377, 14.6313157 63.1800341)",,
25270418,,True,Z 606,Färjemansgatan,secondary,40,False,82.60000000000001,"LINESTRING (14.6364465 63.1804874, 14.6366545 63.1804952, 14.6371768 63.1805124, 14.6377524 63.1805298, 14.6380888 63.1805399)",2,
25327786,,True,,,residential,40,False,18.023,"LINESTRING (14.6364465 63.1804874, 14.636414 63.1805279, 14.6363408 63.1805679, 14.6362156 63.1806042)",,
"[34417970, 34865508]",,False,,"['Residensgränd', 'Prästgatan']","['living_street', 'residential']",30,"[False, True]",144.004,"LINESTRING (14.6364465 63.1804874, 14.6364697 63.1802848, 14.6365088 63.1799448, 14.6371389 63.1799625, 14.6381717 63.1799915)",,
39905715,,True,Z 606,Färjemansgatan,secondary,40,False,10.927,"LINESTRING (14.6364328 63.1806115, 14.6362156 63.1806042)",2,
25327723,,True,,Prästgatan,residential,50,False,83.919,"LINESTRING (14.6364328 63.1806115, 14.6363925 63.1809013, 14.6363883 63.180922, 14.6363335 63.1811936, 14.6363012 63.1813638)",,
34417971,,True,,Brogränd,residential,50,False,82.381,"LINESTRING (14.6363012 63.1813638, 14.6369678 63.18137, 14.6374556 63.1813833, 14.6379414 63.1813966)",,
44511393,,False,,Prästgatan,residential,50,False,80.826,"LINESTRING (14.6363012 63.1813638, 14.6362657 63.1815673, 14.6361793 63.1820886)",,
35208903,,False,,Brogränd,residential,50,False,80.651,"LINESTRING (14.6379414 63.1813966, 14.639546 63.1814411)",,
39905696,,False,,Kyrkgatan,residential,30,False,83.602,"LINESTRING (14.6379414 63.1813966, 14.6378379 63.1819946, 14.6378097 63.1821461)",,
39905696,,False,,Kyrkgatan,residential,30,True,81.731,"LINESTRING (14.6379414 63.1813966, 14.6380004 63.1810861, 14.6380359 63.1808996, 14.6380646 63.1807152, 14.6380731 63.180664)",,
23328225,,True,,Brogränd,secondary_link,,False,62.218999999999994,"LINESTRING (14.6330555 63.1812717, 14.6326722 63.1812639, 14.6323499 63.1812985, 14.6318918 63.1814144)",,
34417971,,True,,Brogränd,residential,50,False,81.873,"LINESTRING (14.6330555 63.1812717, 14.6331699 63.1812707, 14.6342188 63.181308, 14.6346839 63.1813158)",,
"[44511392, 44400739, 44400740]",,False,,Köpmangatan,residential,50,False,157.588,"LINESTRING (14.6330555 63.1812717, 14.6331542 63.1809331, 14.6331816 63.1807803, 14.6332151 63.1805427, 14.6332377 63.180359, 14.6333023 63.1798595)",,
44511395,,False,,Köpmangatan,residential,30,True,80.732,"LINESTRING (14.6330555 63.1812717, 14.6330507 63.1813644, 14.6330272 63.1815468, 14.632938 63.1819956)",,
40224181,,False,,Biblioteksgatan,residential,30,False,90.931,"LINESTRING (14.6385444 63.1778483, 14.638983 63.1778604, 14.6394811 63.1778741, 14.6401192 63.1778917, 14.6403519 63.1779051)",,
40441473,,False,,Kyrkgatan,residential,30,True,77.432,"LINESTRING (14.6385444 63.1778483, 14.6385869 63.1776046, 14.638605 63.177501, 14.6386593 63.1771903, 14.6386656 63.1771541)",,
"[39172562, 41426706, 39273501]",,False,,"['Kyrkgatan', 'Törnstens gränd']","['residential', 'living_street']",30,False,245.712,"LINESTRING (14.6385444 63.1778483, 14.6384032 63.1785671, 14.6376257 63.1785359, 14.6367719 63.1785016, 14.635116 63.1784471)",,
39905694,,False,,Kyrkgatan,residential,40,False,13.822,"LINESTRING (14.6380888 63.1805399, 14.6380731 63.180664)",,
39905699,,False,,Kyrkgatan,residential,30,True,61.121,"LINESTRING (14.6380888 63.1805399, 14.6381048 63.1804339, 14.6381717 63.1799915)",,
39905700,,True,Z 606,Färjemansgatan,secondary,40,False,90.754,"LINESTRING (14.6380888 63.1805399, 14.6383195 63.1805471, 14.6396401 63.1805855, 14.6398942 63.1805907)",2,
39905694,,False,,Kyrkgatan,residential,40,True,13.822,"LINESTRING (14.6380731 63.180664, 14.6380888 63.1805399)",,
39905696,,False,,Kyrkgatan,residential,30,False,81.731,"LINESTRING (14.6380731 63.180664, 14.6380646 63.1807152, 14.6380359 63.1808996, 14.6380004 63.1810861, 14.6379414 63.1813966)",,
39905715,,True,Z 606,Färjemansgatan,secondary,40,False,82.50200000000001,"LINESTRING (14.6380731 63.180664, 14.6377562 63.1806536, 14.6370803 63.1806314, 14.6366276 63.1806188, 14.6364328 63.1806115)",2,
39172829,,False,,Köpmangatan,residential,30,True,131.008,"LINESTRING (14.6340412 63.1751067, 14.6339852 63.1754678, 14.6338589 63.176282)",,
44408208,,True,,Thoméegränd,residential,30,False,97.682,"LINESTRING (14.6340412 63.1751067, 14.6331535 63.1750823, 14.6322318 63.175057, 14.6320982 63.1750527)",,
23328227,,True,,Thoméegränd,residential,30,False,81.41,"LINESTRING (14.6356598 63.1751567, 14.635085 63.1751382, 14.6346982 63.1751265, 14.6345855 63.1751231, 14.6340412 63.1751067)",,4
40726730,,True,,Storgatan,living_street,,False,77.962,"LINESTRING (14.6352523 63.1777491, 14.6353441 63.1770492)",,
"[40224184, 39772887]",,False,,"['Zätagränd', 'Biblioteksgatan']",residential,30,False,99.899,"LINESTRING (14.6352523 63.1777491, 14.6356817 63.1777584, 14.6357719 63.1772095, 14.6358275 63.17717, 14.635888 63.1770663)",,
41136484,,False,,Biblioteksgatan,residential,40,True,12.679,"LINESTRING (14.6406046 63.177904, 14.6403519 63.1779051)",,
22189874,,True,Z 605,Rådhusgatan,secondary,40,False,160.509,"LINESTRING (14.6406046 63.177904, 14.6405727 63.1780381, 14.6403666 63.1792702, 14.6403493 63.1793428)",2,
41136484,,False,,Biblioteksgatan,residential,40,False,116.50999999999999,"LINESTRING (14.6406046 63.177904, 14.6407691 63.1779257, 14.6414515 63.1779548, 14.6429123 63.1780067)",,
119741494,,False,,Regementsgatan,residential,40,False,77.872,"LINESTRING (14.6452095 63.1780742, 14.6453149 63.1773755)",,
119741494,,False,,Regementsgatan,residential,40,True,79.51,"LINESTRING (14.6452095 63.1780742, 14.645061 63.1787861)",,
"[41136484, 44920271]",,False,,Biblioteksgatan,residential,"['40', '30']",True,115.50200000000001,"LINESTRING (14.6452095 63.1780742, 14.6449611 63.1780665, 14.6429123 63.1780067)",,
23328233,,True,,Törnstens gränd,residential,30,False,79.949,"LINESTRING (14.635116 63.1784471, 14.6343329 63.1784222, 14.6335257 63.1784021)",,
"[39172562, 41426706, 39273501]",,False,,"['Törnstens gränd', 'Kyrkgatan']","['living_street', 'residential']",30,True,245.712,"LINESTRING (14.635116 63.1784471, 14.6367719 63.1785016, 14.6376257 63.1785359, 14.6384032 63.1785671, 14.6385444 63.1778483)",,
179490362,,False,,Storgatan,residential,50,False,13.168,"LINESTRING (14.6348086 63.1804389, 14.6348133 63.1805573)",,
179490362,,False,,Storgatan,residential,50,True,59.149,"LINESTRING (14.6348086 63.1804389, 14.634889 63.1799082)",,
25270418,,True,Z 606,Färjemansgatan,secondary,40,False,82.352,"LINESTRING (14.6348086 63.1804389, 14.6351038 63.1804469, 14.6355175 63.1804607, 14.6356483 63.1804639, 14.6361487 63.18048, 14.6364465 63.1804874)",2,
179490362,,False,,Storgatan,residential,50,True,13.168,"LINESTRING (14.6348133 63.1805573, 14.6348086 63.1804389)",,
"[25359406, 25270391]",yes,True,Z 606,Frösöbron,secondary,"['60', '40']",False,365.27399999999994,"LINESTRING (14.6348133 63.1805573, 14.6341589 63.1805814, 14.6337972 63.1806134, 14.6335503 63.1806496, 14.6332008 63.1807213, 14.6320879 63.181085, 14.6314642 63.1812679, 14.6307542 63.1814347, 14.6302144 63.1815374, 14.6282529 63.1818857)",,
179490362,,False,,Storgatan,residential,50,False,84.592,"LINESTRING (14.6348133 63.1805573, 14.634763 63.1808371, 14.6346839 63.1813158)",,
39172829,,False,,Köpmangatan,residential,30,False,78.04,"LINESTRING (14.6335257 63.1784021, 14.6336249 63.1777017)",,
23328233,,True,,Törnstens gränd,residential,30,False,99.775,"LINESTRING (14.6335257 63.1784021, 14.6320861 63.1783509, 14.6318504 63.1783434, 14.6316636 63.1783375, 14.6315915 63.1783352, 14.6315429 63.1783335)",,
"[41600972, 1078778991]",,False,,Köpmangatan,"['residential', 'living_street']",30,True,79.255,"LINESTRING (14.6335257 63.1784021, 14.633472 63.1787341, 14.6334417 63.1789321, 14.6334181 63.1790539, 14.6334064 63.1791128)",,
653461915,,False,,Samuel Permans gata,living_street,,False,47.037,"LINESTRING (14.6334064 63.1791128, 14.6342176 63.1791375, 14.6343418 63.1791412)",,
"[41600972, 1078778991]",,False,,Köpmangatan,"['living_street', 'residential']",30,False,79.255,"LINESTRING (14.6334064 63.1791128, 14.6334181 63.1790539, 14.6334417 63.1789321, 14.633472 63.1787341, 14.6335257 63.1784021)",,
"[1078778990, 1078778991]",,False,,Köpmangatan,"['living_street', 'residential']",30,True,83.196,"LINESTRING (14.6334064 63.1791128, 14.6333789 63.1792712, 14.6333724 63.1793213, 14.6333649 63.1793786, 14.6333321 63.1796303, 14.6333023 63.1798595)",,
23328232,,True,,Samuel Permans gata,living_street,,False,91.408,"LINESTRING (14.6315893 63.1790532, 14.6316759 63.1790566, 14.6334064 63.1791128)",,
"[91037833, 1211558724, 171820495]",,True,,Strandgatan,secondary,"['40', '30']",False,232.779,"LINESTRING (14.6315893 63.1790532, 14.6315828 63.179106, 14.6315615 63.1792479, 14.6314844 63.1797661, 14.6314797 63.1798724, 14.6314893 63.1799714, 14.6315324 63.180091, 14.6315931 63.1802021, 14.6316919 63.1803169, 14.6318763 63.1804765, 14.6321097 63.1806255, 14.6322142 63.1806901, 14.6323489 63.1808079, 14.6324217 63.1808871, 14.6324597 63.1809795, 14.632452 63.1810395)",,
1211558723,,False,,Strandgatan,secondary,30,False,80.122,"LINESTRING (14.6315893 63.1790532, 14.6315909 63.1790016, 14.6315898 63.1785969, 14.6315429 63.1783335)",2,
23328239,,False,,Strandgatan,secondary,40,False,77.053,"LINESTRING (14.6315429 63.1783335, 14.6316422 63.177642)",2,
1211558723,,False,,Strandgatan,secondary,30,True,80.122,"LINESTRING (14.6315429 63.1783335, 14.6315898 63.1785969, 14.6315909 63.1790016, 14.6315893 63.1790532)",2,
1211558729,,False,,Strandgatan,secondary,30,True,79.82,"LINESTRING (14.6315429 63.1783335, 14.6314458 63.1788444, 14.6314274 63.1789985, 14.631423 63.1790492)",2,
25359406,yes,True,Z 606,Frösöbron,secondary,60,False,67.421,"LINESTRING (14.6282529 63.1818857, 14.6269862 63.1820883)",,
34417972,,True,,Brogränd,secondary_link,,False,42.624,"LINESTRING (14.632452 63.1810395, 14.6325436 63.181135, 14.6326129 63.1811702, 14.632708 63.1811923, 14.6328879 63.1812032, 14.6330555 63.1812717)",,
91037833,,True,,,secondary,40,False,51.645999999999994,"LINESTRING (14.632452 63.1810395, 14.632383 63.1811377, 14.6322129 63.1812817, 14.6321062 63.1813435, 14.6318918 63.1814144)",,
"[25359584, 25270174]",yes,True,,Frösöbron,secondary,60,False,190.21300000000002,"LINESTRING (14.6318918 63.1814144, 14.6314085 63.18151, 14.630362 63.1816259, 14.6293424 63.1817515, 14.6282529 63.1818857)",,
39905715,,True,Z 606,Färjemansgatan,secondary,40,False,70.549,"LINESTRING (14.6362156 63.1806042, 14.6361319 63.1806001, 14.6359917 63.1805956, 14.6353723 63.1805762, 14.6350931 63.1805656, 14.6348133 63.1805573)",2,
39172827,,True,,Hamngatan,residential,30,False,80.956,"LINESTRING (14.6338589 63.176282, 14.6354656 63.1763484)",,
39172829,,False,,Köpmangatan,residential,30,True,79.889,"LINESTRING (14.6338589 63.176282, 14.6337384 63.1769984)",,
39172829,,False,,Köpmangatan,residential,30,False,131.008,"LINESTRING (14.6338589 63.176282, 14.6339852 63.1754678, 14.6340412 63.1751067)",,
23328239,,False,,Strandgatan,secondary,40,False,132.21,"LINESTRING (14.6318722 63.1762373, 14.631914 63.1759938, 14.6320982 63.1750527)",2,
23328239,,False,,Strandgatan,secondary,40,True,77.629,"LINESTRING (14.6318722 63.1762373, 14.6318537 63.1763234, 14.6317519 63.1769333)",2,
39172827,,True,,Hamngatan,residential,30,False,99.83099999999999,"LINESTRING (14.6318722 63.1762373, 14.6319357 63.1762354, 14.6320095 63.1762369, 14.6327672 63.1762553, 14.6328603 63.1762576, 14.6331025 63.1762635, 14.6332815 63.1762679, 14.6338589 63.176282)",,
31475689,,False,,Hamngatan,residential,30,False,166.468,"LINESTRING (14.6354656 63.1763484, 14.6370935 63.1763917, 14.6386783 63.1764339, 14.6387775 63.1764365)",,
39653262,,True,,Storgatan,residential,30,False,132.87,"LINESTRING (14.6354656 63.1763484, 14.6355237 63.1759607, 14.6355959 63.1755341, 14.6356598 63.1751567)",,
310714493,,True,Z 605,Rådhusgatan,secondary,40,False,62.517,"LINESTRING (14.6411518 63.1753716, 14.6409975 63.1759295)",,
610826959,,False,,Thoméegränd,residential,30,True,9.798,"LINESTRING (14.6411518 63.1753716, 14.6409574 63.1753633)",,
23329678,,False,Z 605.02,Fältjägargränd,tertiary,40,False,116.23899999999999,"LINESTRING (14.6422082 63.1822936, 14.6427088 63.182309, 14.6429265 63.1823157, 14.6445199 63.1823648)",,
23329678,,False,Z 605.02,Fältjägargränd,tertiary,40,True,117.372,"LINESTRING (14.6422082 63.1822936, 14.6400475 63.1822322, 14.6398731 63.1822277)",,
34412254,,False,,Norra gröngatan,residential,50,False,85.182,"LINESTRING (14.6422082 63.1822936, 14.6422061 63.1822325, 14.6423754 63.1815317)",,
34412254,,False,,Norra gröngatan,residential,50,True,81.74900000000001,"LINESTRING (14.642681 63.1794064, 14.6426638 63.1794949, 14.6425835 63.1800314, 14.6425785 63.18014)",,
41744196,,False,,Samuel Permans gata,residential,40,True,117.219,"LINESTRING (14.642681 63.1794064, 14.6418153 63.1793817, 14.6416903 63.1793792, 14.6405382 63.1793531, 14.6403493 63.1793428)",,
44366201,,False,,Samuel Permans gata,residential,40,False,115.91499999999999,"LINESTRING (14.642681 63.1794064, 14.6436473 63.1794469, 14.6449815 63.1795028)",,
34412254,,False,,Norra gröngatan,residential,50,False,76.75,"LINESTRING (14.6424769 63.1808287, 14.6425785 63.18014)",,
34412254,,False,,Norra gröngatan,residential,50,True,78.336,"LINESTRING (14.6424769 63.1808287, 14.6423754 63.1815317)",,
34412256,,False,,Färjemansgatan,residential,50,False,97.69800000000001,"LINESTRING (14.6424769 63.1808287, 14.641467 63.180801, 14.6405331 63.1807754)",,
34412256,,False,,Färjemansgatan,residential,50,True,113.13399999999999,"LINESTRING (14.6424769 63.1808287, 14.6429083 63.1808406, 14.6447278 63.1808906)",,
34412254,,False,,Norra gröngatan,residential,50,False,78.336,"LINESTRING (14.6423754 63.1815317, 14.6424769 63.1808287)",,
34412255,,False,,Brogränd,residential,50,False,101.009,"LINESTRING (14.6423754 63.1815317, 14.6403665 63.1814708)",,
34412255,,False,,Brogränd,residential,50,True,111.618,"LINESTRING (14.6423754 63.1815317, 14.6445953 63.1815991)",,
34412254,,False,,Norra gröngatan,residential,50,True,85.182,"LINESTRING (14.6423754 63.1815317, 14.6422061 63.1822325, 14.6422082 63.1822936)",,
34412255,,False,,Brogränd,residential,50,True,101.009,"LINESTRING (14.6403665 63.1814708, 14.6423754 63.1815317)",,
34412256,,False,,Färjemansgatan,residential,50,True,97.69800000000001,"LINESTRING (14.6405331 63.1807754, 14.641467 63.180801, 14.6424769 63.1808287)",,
23329678,,False,Z 605.02,Fältjägargränd,tertiary,40,True,116.239,"LINESTRING (14.6445199 63.1823648, 14.6429265 63.1823157, 14.6427088 63.182309, 14.6422082 63.1822936)",,
34412257,,False,,Infanterigatan,residential,30,True,71.605,"LINESTRING (14.6445199 63.1823648, 14.6444786 63.1825521, 14.6444253 63.1828024, 14.6443884 63.183006)",,
37669039,,False,,Regementsgatan,residential,40,False,85.23500000000001,"LINESTRING (14.6445199 63.1823648, 14.6445194 63.1823047, 14.6445953 63.1815991)",,6
34412255,,False,,Brogränd,residential,50,False,111.618,"LINESTRING (14.6445953 63.1815991, 14.6423754 63.1815317)",,
37669039,,False,,Regementsgatan,residential,40,False,79.062,"LINESTRING (14.6445953 63.1815991, 14.6447112 63.1809793, 14.6447278 63.1808906)",,6
37669039,,False,,Regementsgatan,residential,40,True,85.23500000000001,"LINESTRING (14.6445953 63.1815991, 14.6445194 63.1823047, 14.6445199 63.1823648)",,6
37669039,,False,,Regementsgatan,residential,40,False,75.429,"LINESTRING (14.6447278 63.1808906, 14.6448678 63.1802152)",,6
34412256,,False,,Färjemansgatan,residential,50,False,113.13399999999999,"LINESTRING (14.6447278 63.1808906, 14.6429083 63.1808406, 14.6424769 63.1808287)",,
37669039,,False,,Regementsgatan,residential,40,True,79.062,"LINESTRING (14.6447278 63.1808906, 14.6447112 63.1809793, 14.6445953 63.1815991)",,6
34412258,,True,,Residensgränd,residential,50,False,115.157,"LINESTRING (14.6448678 63.1802152, 14.6425785 63.18014)",,
37669039,,False,,Regementsgatan,residential,40,True,75.429,"LINESTRING (14.6448678 63.1802152, 14.6447278 63.1808906)",,6
37669039,,False,,Regementsgatan,residential,40,False,79.425,"LINESTRING (14.6448678 63.1802152, 14.6449739 63.1795861, 14.6449815 63.1795028)",,6
37669039,,False,,Regementsgatan,residential,40,True,79.425,"LINESTRING (14.6449815 63.1795028, 14.6449739 63.1795861, 14.6448678 63.1802152)",,6
44366201,,False,,Samuel Permans gata,residential,40,True,115.91499999999999,"LINESTRING (14.6449815 63.1795028, 14.6436473 63.1794469, 14.642681 63.1794064)",,
119741494,,False,,Regementsgatan,residential,40,False,79.793,"LINESTRING (14.6449815 63.1795028, 14.6449977 63.1793644, 14.645061 63.1787861)",,
34412268,,False,,Artillerigatan,residential,40,False,114.963,"LINESTRING (14.6455402 63.176071, 14.6432537 63.1760051)",,
119741494,,False,,Regementsgatan,residential,40,False,66.028,"LINESTRING (14.6455402 63.176071, 14.6455717 63.1759497, 14.6456235 63.1754786)",,
119741494,,False,,Regementsgatan,residential,40,True,63.397,"LINESTRING (14.6455402 63.176071, 14.6455028 63.1762076, 14.6454315 63.1766389)",,
34412254,,False,,Norra gröngatan,residential,50,True,76.75,"LINESTRING (14.6425785 63.18014, 14.6424769 63.1808287)",,
34412254,,False,,Norra gröngatan,residential,50,False,81.74900000000001,"LINESTRING (14.6425785 63.18014, 14.6425835 63.1800314, 14.6426638 63.1794949, 14.642681 63.1794064)",,
119741494,,False,,Regementsgatan,residential,40,False,79.51,"LINESTRING (14.645061 63.1787861, 14.6452095 63.1780742)",,
119741494,,False,,Regementsgatan,residential,40,True,79.793,"LINESTRING (14.645061 63.1787861, 14.6449977 63.1793644, 14.6449815 63.1795028)",,
34412265,,False,,Södra Gröngatan,residential,40,False,79.494,"LINESTRING (14.6429123 63.1780067, 14.6429429 63.1778267, 14.6430337 63.1772939)",,
"[41136484, 44920271]",,False,,Biblioteksgatan,residential,"['40', '30']",False,115.50200000000001,"LINESTRING (14.6429123 63.1780067, 14.6449611 63.1780665, 14.6452095 63.1780742)",,
41136484,,False,,Biblioteksgatan,residential,40,True,116.51,"LINESTRING (14.6429123 63.1780067, 14.6414515 63.1779548, 14.6407691 63.1779257, 14.6406046 63.177904)",,
34412265,,False,,Södra Gröngatan,residential,40,False,78.824,"LINESTRING (14.6430337 63.1772939, 14.6431623 63.1765874)",,
34412265,,False,,Södra Gröngatan,residential,40,True,79.494,"LINESTRING (14.6430337 63.1772939, 14.6429429 63.1778267, 14.6429123 63.1780067)",,
34412268,,False,,Artillerigatan,residential,40,True,114.963,"LINESTRING (14.6432537 63.1760051, 14.6455402 63.176071)",,
34412265,,False,,Södra Gröngatan,residential,40,False,66.379,"LINESTRING (14.6432537 63.1760051, 14.6432642 63.1758597, 14.6433367 63.1754094)",,
34412265,,False,,Södra Gröngatan,residential,40,True,64.911,"LINESTRING (14.6432537 63.1760051, 14.6432341 63.1761377, 14.6431973 63.1763681, 14.6431623 63.1765874)",,
34412268,,False,,Artillerigatan,residential,40,False,113.521,"LINESTRING (14.6432537 63.1760051, 14.6411764 63.1759352, 14.6409975 63.1759295)",,
34412266,,True,,Magistratsgränd,residential,40,False,114.817,"LINESTRING (14.6453149 63.1773755, 14.6430337 63.1772939)",,
119741494,,False,,Regementsgatan,residential,40,False,82.115,"LINESTRING (14.6453149 63.1773755, 14.6454315 63.1766389)",,
119741494,,False,,Regementsgatan,residential,40,True,77.872,"LINESTRING (14.6453149 63.1773755, 14.6452095 63.1780742)",,
34412265,,False,,Södra Gröngatan,residential,40,True,78.824,"LINESTRING (14.6431623 63.1765874, 14.6430337 63.1772939)",,
34412265,,False,,Södra Gröngatan,residential,40,False,64.911,"LINESTRING (14.6431623 63.1765874, 14.6431973 63.1763681, 14.6432341 63.1761377, 14.6432537 63.1760051)",,
34412267,,True,,Pastorsgatan,residential,40,False,114.003,"LINESTRING (14.6454315 63.1766389, 14.6431623 63.1765874)",,
119741494,,False,,Regementsgatan,residential,40,True,82.115,"LINESTRING (14.6454315 63.1766389, 14.6453149 63.1773755)",,
119741494,,False,,Regementsgatan,residential,40,False,63.397,"LINESTRING (14.6454315 63.1766389, 14.6455028 63.1762076, 14.6455402 63.176071)",,
34412268,,False,,Artillerigatan,residential,40,True,113.521,"LINESTRING (14.6409975 63.1759295, 14.6411764 63.1759352, 14.6432537 63.1760051)",,
"[22189874, 310714493]",,True,Z 605,Rådhusgatan,secondary,40,False,220.87399999999997,"LINESTRING (14.6409975 63.1759295, 14.6408775 63.1761691, 14.6407955 63.1764286, 14.6408072 63.1765505, 14.6407074 63.1772248, 14.6406257 63.1777648, 14.6406046 63.177904)",2,
41136484,,False,,Biblioteksgatan,residential,40,False,12.679,"LINESTRING (14.6403519 63.1779051, 14.6406046 63.177904)",,
40224181,,False,,Biblioteksgatan,residential,30,True,90.931,"LINESTRING (14.6403519 63.1779051, 14.6401192 63.1778917, 14.6394811 63.1778741, 14.638983 63.1778604, 14.6385444 63.1778483)",,
41136486,,True,Z 605,Rådhusgatan,secondary,40,False,77.411,"LINESTRING (14.6403519 63.1779051, 14.6403681 63.1777595, 14.6404291 63.1772098)",,
610826959,,False,,Thoméegränd,residential,30,False,9.798,"LINESTRING (14.6409574 63.1753633, 14.6411518 63.1753716)",,
178931010,,False,,Thoméegränd,residential,30,True,28.145000000000003,"LINESTRING (14.6409574 63.1753633, 14.6408289 63.1753644, 14.6403979 63.1753488)",,
23328229,,True,,Biblioteksgatan,residential,30,False,81.823,"LINESTRING (14.6336249 63.1777017, 14.6352523 63.1777491)",,
