osmid,highway,maxspeed,oneway,reversed,length,geometry
221959571,unclassified,70,False,False,364.548,"LINESTRING (14.7501098 57.8374273, 14.7495851 57.8374217, 14.7491357 57.8374233, 14.7481336 57.8374778, 14.7478368 57.8374907, 14.7473575 57.8375115, 14.7469404 57.8374985, 14.7465426 57.8374781, 14.7455417 57.8373822, 14.7446878 57.8372982, 14.7440088 57.8372174)"
221959571,unclassified,70,False,True,364.54800000000006,"LINESTRING (14.7440088 57.8372174, 14.7446878 57.8372982, 14.7455417 57.8373822, 14.7465426 57.8374781, 14.7469404 57.8374985, 14.7473575 57.8375115, 14.7478368 57.8374907, 14.7481336 57.8374778, 14.7491357 57.8374233, 14.7495851 57.8374217, 14.7501098 57.8374273)"
