osmid,lanes,name,highway,maxspeed,oneway,reversed,length,geometry,width,access,ref,bridge,tunnel
263934972,,Dragarbrunnsgatan,living_street,7,False,True,125.912,"LINESTRING (17.6403952 59.8592204, 17.6402813 59.8592842, 17.6397341 59.8595909, 17.6388803 59.8600592)",10,,,,
57730092,,Vaksalagatan,secondary,40,False,False,8.999,"LINESTRING (17.6416055 59.8597817, 17.6417241 59.8598365)",,,,,
31231557,,Vaksalagatan,unclassified,30,False,True,91.98799999999999,"LINESTRING (17.6416055 59.8597817, 17.6414348 59.8597026, 17.6411298 59.8595611, 17.6406988 59.8593596, 17.6404704 59.8592553, 17.6403952 59.8592204)",,,,,
66025906,2,Kungsgatan,secondary,40,True,False,109.642,"LINESTRING (17.6416055 59.8597817, 17.6417616 59.859694, 17.64273 59.8591845, 17.6429557 59.8590658)",,,,,
347676497,,Dragarbrunnsgatan,living_street,,False,False,6.916,"LINESTRING (17.6363503 59.8614273, 17.6364424 59.8613857)",,,,,
184732244,,Dragarbrunnsgatan,unclassified,,True,False,111.042,"LINESTRING (17.6363503 59.8614273, 17.6362798 59.8614721, 17.6357077 59.8617974, 17.6356817 59.8618153, 17.6355976 59.8618629, 17.6350439 59.8621801)",,,,,
1109242947,,Sankt Olofsgatan,unclassified,50,True,False,22.215,"LINESTRING (17.6363503 59.8614273, 17.6362025 59.8613571, 17.6361079 59.8612718)",,,,,
209938216,,Svartbäcksgatan,residential,30,True,False,112.487,"LINESTRING (17.6349207 59.8607443, 17.6348193 59.860799, 17.634625 59.8609053, 17.6345402 59.8609517, 17.6335577 59.8614893)",,,,,
302521484,,Sankt Olofsgatan,unclassified,50,False,False,88.50999999999999,"LINESTRING (17.6349207 59.8607443, 17.6350404 59.8607991, 17.6361079 59.8612718)",,,,,
302521484,,Sankt Olofsgatan,unclassified,50,False,True,84.601,"LINESTRING (17.6349207 59.8607443, 17.6348346 59.8607026, 17.6341566 59.8603749, 17.6339979 59.8603008, 17.6339294 59.86027, 17.6338008 59.8602354)",,,,,
4276936,,Drottninggatan,tertiary,40,False,True,152.356,"LINESTRING (17.6320212 59.8553912, 17.6320865 59.8554305, 17.6323134 59.8555369, 17.6328884 59.855781, 17.6330972 59.8558768, 17.6336194 59.8561194, 17.6340371 59.8563134)",,,,,
"[4891382, 696358375]",,Dag Hammarskjölds väg,tertiary,40,False,False,144.935,"LINESTRING (17.6320212 59.8553912, 17.6321515 59.8551999, 17.6322026 59.8551009, 17.6322431 59.8549434, 17.6322554 59.854884, 17.632307 59.8547476, 17.6323679 59.8546252, 17.632442 59.8545132, 17.6324976 59.854374, 17.6325419 59.8542499, 17.6325831 59.8541222)",,,C 602,,
27167374,,Övre Slottsgatan,tertiary,30,False,True,175.492,"LINESTRING (17.6320212 59.8553912, 17.631908 59.8554537, 17.6316712 59.8556061, 17.6314458 59.8557282, 17.6312768 59.8558296, 17.6310878 59.8559391, 17.6308267 59.8560875, 17.6300457 59.8565319, 17.629959 59.8565816)",,,C 602,,
4276936,,Drottninggatan,tertiary,40,False,False,152.35600000000002,"LINESTRING (17.6340371 59.8563134, 17.6336194 59.8561194, 17.6330972 59.8558768, 17.6328884 59.855781, 17.6323134 59.8555369, 17.6320865 59.8554305, 17.6320212 59.8553912)",,,,,
4891326,1,Nedre Slottsgatan,tertiary,30,False,True,174.60899999999998,"LINESTRING (17.6340371 59.8563134, 17.6341349 59.8562524, 17.6341656 59.8562373, 17.6347707 59.8559458, 17.6352593 59.8557124, 17.6357316 59.8554832, 17.6362726 59.8552163)",,,,,
26721352,,Ingmar Bergmans gata,residential,30,True,False,102.24900000000001,"LINESTRING (17.6340371 59.8563134, 17.6339641 59.8563571, 17.6338131 59.8564458, 17.6335097 59.8566263, 17.6333545 59.8566997, 17.6332695 59.8568387, 17.6332256 59.857019, 17.6332247 59.8570945)",,,,,
57729797,,Drottninggatan,residential,30,False,False,122.289,"LINESTRING (17.6340371 59.8563134, 17.6341468 59.8563675, 17.6355552 59.857031, 17.6356314 59.8570674)",,,,,
4635582,,Slottsgränd,residential,30,True,False,58.04,"LINESTRING (17.6362726 59.8552163, 17.6363268 59.8552362, 17.6370203 59.8555784)",,,,,
4891326,1,Nedre Slottsgatan,tertiary,30,False,False,174.609,"LINESTRING (17.6362726 59.8552163, 17.6357316 59.8554832, 17.6352593 59.8557124, 17.6347707 59.8559458, 17.6341656 59.8562373, 17.6341349 59.8562524, 17.6340371 59.8563134)",,,,,
4891326,1,Nedre Slottsgatan,tertiary,30,False,True,161.978,"LINESTRING (17.6362726 59.8552163, 17.6370502 59.854815, 17.637408 59.854635, 17.6381463 59.8542728, 17.6383415 59.8541967)",,,,,
4635568,,Trädgårdsgatan,residential,30,True,False,197.401,"LINESTRING (17.6377052 59.8559164, 17.6377338 59.8559006, 17.6383815 59.8555433, 17.6384564 59.8555053, 17.6388271 59.8553061, 17.6394109 59.8549862, 17.6397253 59.8548156, 17.6399881 59.8546735, 17.6400995 59.8546104)",,,,,
22740837,,Trädgårdsgatan,residential,30,True,False,44.151,"LINESTRING (17.6377052 59.8559164, 17.6376753 59.8559331, 17.6371762 59.8562115)",,,,,
22740969,,Trädgårdsgatan,residential,30,False,False,93.524,"LINESTRING (17.6356314 59.8570674, 17.635551 59.8571072, 17.6345629 59.8576462, 17.6344706 59.8576693)",,,,,
57729797,,Drottninggatan,residential,30,False,True,122.28899999999999,"LINESTRING (17.6356314 59.8570674, 17.6355552 59.857031, 17.6341468 59.8563675, 17.6340371 59.8563134)",,,,,
66025913,,Drottninggatan,unclassified,30,False,False,119.83500000000001,"LINESTRING (17.6356314 59.8570674, 17.6357217 59.8571043, 17.6371277 59.8577334, 17.6372381 59.8577818)",,,,,
22649721,,Riddartorget,residential,30,True,False,94.61099999999999,"LINESTRING (17.6344706 59.8576693, 17.6344497 59.8576583, 17.6340014 59.8574221, 17.6332247 59.8570945)",,,,,
22740969,,Trädgårdsgatan,residential,30,False,True,93.524,"LINESTRING (17.6344706 59.8576693, 17.6345629 59.8576462, 17.635551 59.8571072, 17.6356314 59.8570674)",,,,,
45835526,,Biskopsgatan,residential,30,False,False,75.28999999999999,"LINESTRING (17.6344706 59.8576693, 17.6337867 59.8576764, 17.6331225 59.8576692)",,,,,
4281075,,Bredgränd,unclassified,,False,False,43.476,"LINESTRING (17.6396593 59.8568658, 17.6397011 59.8568872, 17.6402052 59.8571446)",,,,,
223644528,,Östra Ågatan,unclassified,,True,False,61.426,"LINESTRING (17.6396593 59.8568658, 17.639979 59.8565652, 17.6401858 59.8563808)",,,,,
1111264739,,Vretgränd,unclassified,50,False,False,107.743,"LINESTRING (17.641312 59.8555541, 17.641345 59.8555691, 17.6418513 59.8557999, 17.6427408 59.8562053)",,,,,
4281076,,Vretgränd,unclassified,50,False,True,6.326,"LINESTRING (17.6430124 59.8563285, 17.6429279 59.8562906)",,,,,
4277117,,Kungsängsgatan,unclassified,,False,False,83.032,"LINESTRING (17.6430124 59.8563285, 17.6431119 59.8562719, 17.6432689 59.8561827, 17.6438993 59.8558244, 17.6439965 59.8557687)",,,,,
4277117,,Kungsängsgatan,unclassified,,False,True,100.87299999999999,"LINESTRING (17.6430124 59.8563285, 17.6429168 59.8563816, 17.6428537 59.8564166, 17.6419551 59.8569155, 17.6418004 59.8570012)",,,,,
4281076,,Vretgränd,unclassified,50,False,False,105.02799999999999,"LINESTRING (17.6430124 59.8563285, 17.6430836 59.8563613, 17.644382 59.8569759)",,,,,
4763376,2,Munkgatan,tertiary,40,False,False,108.41400000000002,"LINESTRING (17.6383415 59.8541967, 17.638545 59.8542445, 17.6392971 59.8544218, 17.63991 59.8545662, 17.6400995 59.8546104)",,,,,
4891326,1,Nedre Slottsgatan,tertiary,30,False,False,161.978,"LINESTRING (17.6383415 59.8541967, 17.6381463 59.8542728, 17.637408 59.854635, 17.6370502 59.854815, 17.6362726 59.8552163)",,,,,
4763376,2,Munkgatan,tertiary,40,False,False,65.651,"LINESTRING (17.6400995 59.8546104, 17.6409159 59.8548144, 17.641149 59.8548764)",,,,,
4763376,2,Munkgatan,tertiary,40,False,True,108.414,"LINESTRING (17.6400995 59.8546104, 17.63991 59.8545662, 17.6392971 59.8544218, 17.638545 59.8542445, 17.6383415 59.8541967)",,,,,
"[4763376, 4763377, 4763378, 425409757, 425409758, 4136159]","['2', '3']","['Munkgatan', 'Östra Ågatan']",tertiary,40,False,True,180.22599999999997,"LINESTRING (17.643433 59.8542207, 17.6433573 59.8542711, 17.6422108 59.8550336, 17.6421513 59.8550576, 17.6420875 59.8550719, 17.642075 59.8550744, 17.6420123 59.8550804, 17.6419537 59.8550851, 17.6418693 59.8550853, 17.6418206 59.8550708, 17.6417725 59.8550565, 17.6412949 59.8549144, 17.641265 59.8549066, 17.641149 59.8548764)",,,,yes,
4277117,,Kungsängsgatan,unclassified,,False,False,104.72200000000001,"LINESTRING (17.6439965 59.8557687, 17.6441218 59.8556983, 17.644631 59.855422, 17.6449449 59.8552517, 17.6451889 59.8551193, 17.6452679 59.8550764)",,,,,
4277117,,Kungsängsgatan,unclassified,,False,True,83.032,"LINESTRING (17.6439965 59.8557687, 17.6438993 59.8558244, 17.6432689 59.8561827, 17.6431119 59.8562719, 17.6430124 59.8563285)",,,,,
157890368,,Bäverns gränd,unclassified,,False,False,109.54100000000001,"LINESTRING (17.6439965 59.8557687, 17.6441891 59.8558287, 17.6452172 59.8561491, 17.6455057 59.856239, 17.6456634 59.8562881)",,,,,
162609574,,Bangårdsgatan,unclassified,,True,False,40.858,"LINESTRING (17.6451743 59.8583809, 17.6450944 59.8583448, 17.6447823 59.858204, 17.64463 59.8581353)",,no,,,
"[169423709, 242870686]",3,Kungsgatan,secondary,40,False,True,95.04799999999999,"LINESTRING (17.64463 59.8581353, 17.6444497 59.858236, 17.643687 59.8586622, 17.6434931 59.8587715)",,,,,
302521476,,Bangårdsgatan,unclassified,,False,True,97.11000000000001,"LINESTRING (17.64463 59.8581353, 17.6444591 59.8580691, 17.6432529 59.8576019)",,,,,
"[733389337, 299906437, 302521479]",3,Kungsgatan,secondary,40,False,False,205.479,"LINESTRING (17.64463 59.8581353, 17.6448402 59.8580224, 17.6450031 59.8579307, 17.6456855 59.8575528, 17.6458977 59.8574377, 17.6463952 59.8571596, 17.6468947 59.8568832, 17.6471041 59.8567674)",,,,,
169423709,3,Kungsgatan,secondary,40,False,True,44.399,"LINESTRING (17.6434931 59.8587715, 17.6429557 59.8590658)",,,,,
"[169423709, 242870686]",3,Kungsgatan,secondary,40,False,False,95.048,"LINESTRING (17.6434931 59.8587715, 17.643687 59.8586622, 17.6444497 59.858236, 17.64463 59.8581353)",,,,,
4281074,,Bredgränd,living_street,,False,True,45.038,"LINESTRING (17.6422596 59.8581565, 17.641676 59.8578769)",,,,,
263934969,,Bredgränd,living_street,,True,False,97.057,"LINESTRING (17.6422596 59.8581565, 17.6433773 59.8587137, 17.6434931 59.8587715)",,,,,
263934971,,Dragarbrunnsgatan,living_street,7,False,False,82.94,"LINESTRING (17.6422596 59.8581565, 17.6431843 59.8576402, 17.6432529 59.8576019)",,,,,
"[263934970, 263934971]",,Dragarbrunnsgatan,living_street,7,False,True,157.57999999999998,"LINESTRING (17.6422596 59.8581565, 17.6413179 59.858694, 17.6404916 59.8591654, 17.6403952 59.8592204)",,,,,
263934971,,Dragarbrunnsgatan,living_street,7,False,True,82.94,"LINESTRING (17.6432529 59.8576019, 17.6431843 59.8576402, 17.6422596 59.8581565)",,,,,
263934973,,Dragarbrunnsgatan,living_street,7,False,False,93.919,"LINESTRING (17.6432529 59.8576019, 17.6433633 59.8575443, 17.644382 59.8569759)",,,,,
302521476,,Bangårdsgatan,unclassified,,False,False,97.11000000000001,"LINESTRING (17.6432529 59.8576019, 17.6444591 59.8580691, 17.64463 59.8581353)",,,,,
302521476,,Bangårdsgatan,unclassified,,False,True,105.07000000000001,"LINESTRING (17.6432529 59.8576019, 17.6419565 59.8570639, 17.6418004 59.8570012)",,,,,
65852868,,Kungsgatan,secondary,40,False,True,5.317,"LINESTRING (17.6387677 59.8613868, 17.6387028 59.8614218)",,,,,
4280993,,Klostergatan,unclassified,,False,False,86.532,"LINESTRING (17.6387677 59.8613868, 17.6388346 59.8614177, 17.6398906 59.8619232)",,,,,
65852868,,Kungsgatan,secondary,40,False,False,111.23700000000001,"LINESTRING (17.6387677 59.8613868, 17.6392145 59.8611299, 17.6395645 59.8609287, 17.6399497 59.8607072, 17.6400782 59.8606333)",,,,,
65852868,,Kungsgatan,secondary,40,False,False,31.9,"LINESTRING (17.6400782 59.8606333, 17.6402168 59.8605646, 17.6404847 59.8604317)",,,,,
65852868,,Kungsgatan,secondary,40,False,True,111.237,"LINESTRING (17.6400782 59.8606333, 17.6399497 59.8607072, 17.6395645 59.8609287, 17.6392145 59.8611299, 17.6387677 59.8613868)",,,,,
263947769,,Sankt Persgatan,unclassified,50,False,False,103.76700000000001,"LINESTRING (17.6400782 59.8606333, 17.6402049 59.8606947, 17.6414145 59.8612819)",,,,,
"[1109210672, 4280889]",,Sankt Persgatan,"['unclassified', 'living_street']",7,False,True,92.457,"LINESTRING (17.6400782 59.8606333, 17.6399333 59.8605638, 17.6394068 59.8603115, 17.6388803 59.8600592)",,,,,
"[4763395, 4763396, 4280615]",2,"['Sankt Olofsgatan', 'Sankt Olofsbron']",unclassified,"['50', '30']",False,True,140.286,"LINESTRING (17.6338008 59.8602354, 17.6334698 59.8601028, 17.6334155 59.8600804, 17.6328582 59.8598259, 17.6325397 59.8596647, 17.6321097 59.8594523, 17.6319599 59.8593783)",,,,yes,
25019684,,Östra Ågatan,unclassified,,True,False,82.92099999999999,"LINESTRING (17.6338008 59.8602354, 17.6338348 59.8601268, 17.6341087 59.8598834, 17.6344107 59.8596443, 17.6344194 59.8596374, 17.6345141 59.8595932)",,,,,
302521484,,Sankt Olofsgatan,unclassified,50,False,False,84.601,"LINESTRING (17.6338008 59.8602354, 17.6339294 59.86027, 17.6339979 59.8603008, 17.6341566 59.8603749, 17.6348346 59.8607026, 17.6349207 59.8607443)",,,,,
4280991,,Klostergatan,unclassified,,False,False,46.097,"LINESTRING (17.6345141 59.8595932, 17.6345607 59.859611, 17.6351718 59.8598438)",,,,,
"[223644529, 25019684]",,Östra Ågatan,unclassified,20,True,False,252.46699999999998,"LINESTRING (17.6345141 59.8595932, 17.6351965 59.8592299, 17.6355616 59.8590408, 17.6359716 59.8588442, 17.636119 59.858773, 17.6362073 59.8587332, 17.636358 59.8586672, 17.6375991 59.858063, 17.6377311 59.8579987)",,,,,
"[4589256, 4763392, 302521478]",,"['Nybron', 'Drottninggatan']",unclassified,30,False,True,36.6,"LINESTRING (17.6377311 59.8579987, 17.6376724 59.8579724, 17.6375799 59.857931, 17.6373516 59.8578315, 17.6372975 59.8578078, 17.6372381 59.8577818)",,,,yes,
"[47052521, 57938852]",,"['Vaksalagatan', 'Drottninggatan']",unclassified,30,False,False,201.461,"LINESTRING (17.6377311 59.8579987, 17.6377908 59.858027, 17.6385617 59.8583917, 17.6389005 59.8585448, 17.6393494 59.8587476, 17.6396408 59.8588826, 17.6402545 59.8591574, 17.6403952 59.8592204)",,no,,,
302521534,,Östra Ågatan,unclassified,,True,False,67.286,"LINESTRING (17.6377311 59.8579987, 17.63781 59.8579585, 17.6385889 59.8575737)",,,,,
26959881,,Västra Ågatan,residential,30,False,True,119.469,"LINESTRING (17.6372381 59.8577818, 17.6371054 59.8578317, 17.6369145 59.8579069, 17.6365721 59.8580156, 17.6364886 59.8580421, 17.636025 59.8581842, 17.6356957 59.8583669, 17.6356132 59.8584138, 17.6355616 59.8584367)",,,,,
66025913,,Drottninggatan,unclassified,30,False,True,119.83500000000001,"LINESTRING (17.6372381 59.8577818, 17.6371277 59.8577334, 17.6357217 59.8571043, 17.6356314 59.8570674)",,,,,
"[4763392, 302521478, 4589256]",,"['Nybron', 'Drottninggatan']",unclassified,30,False,False,36.6,"LINESTRING (17.6372381 59.8577818, 17.6372975 59.8578078, 17.6373516 59.8578315, 17.6375799 59.857931, 17.6376724 59.8579724, 17.6377311 59.8579987)",,,,yes,
302521487,,Västra Ågatan,residential,30,False,False,168.62599999999998,"LINESTRING (17.6372381 59.8577818, 17.6373538 59.85772, 17.6379433 59.8574394, 17.6379626 59.8574302, 17.6386915 59.857033, 17.638908 59.8568519, 17.6391559 59.8566247)",,,,,
65852868,,Kungsgatan,secondary,40,False,False,86.175,"LINESTRING (17.637651 59.861989, 17.6378356 59.8618881, 17.6387028 59.8614218)",,,,,
"[65852873, 272474366]",4,Sankt Olofsgatan,unclassified,40,False,"[False, True]",137.823,"LINESTRING (17.637651 59.861989, 17.637802 59.8620603, 17.6388229 59.8625425, 17.638991 59.8626219, 17.639111 59.8626784, 17.639216 59.8627282, 17.6393804 59.8628036, 17.6394705 59.8628221)",,,,,
210515667,,Kungsgatan,secondary,40,False,True,113.814,"LINESTRING (17.637651 59.861989, 17.6374585 59.8620966, 17.6362888 59.8627505)",,,,,
277920852,,Sankt Olofsgatan,unclassified,50,True,False,95.96000000000001,"LINESTRING (17.637651 59.861989, 17.6375161 59.8619492, 17.6374321 59.861905, 17.6365648 59.861522, 17.6363503 59.8614273)",,,,,
25019719,,Linnégatan,residential,30,True,False,94.091,"LINESTRING (17.6362888 59.8627505, 17.6361838 59.8627022, 17.6352305 59.862264, 17.6350439 59.8621801)",,,,,
210515667,,Kungsgatan,secondary,40,False,False,113.814,"LINESTRING (17.6362888 59.8627505, 17.6374585 59.8620966, 17.637651 59.861989)",,,,,
"[4891382, 696358375]",,Dag Hammarskjölds väg,tertiary,40,False,True,144.935,"LINESTRING (17.6325831 59.8541222, 17.6325419 59.8542499, 17.6324976 59.854374, 17.632442 59.8545132, 17.6323679 59.8546252, 17.632307 59.8547476, 17.6322554 59.854884, 17.6322431 59.8549434, 17.6322026 59.8551009, 17.6321515 59.8551999, 17.6320212 59.8553912)",,,C 602,,
969277526,2,Vaksalagatan,secondary,40,True,False,13.226,"LINESTRING (17.6472176 59.8624093, 17.6470954 59.8623074)",,,,,
4276275,,Bangårdsgatan,unclassified,,False,True,113.52599999999998,"LINESTRING (17.6418004 59.8570012, 17.6416843 59.8569539, 17.6406079 59.8565422, 17.640473 59.8564906, 17.6402208 59.8563941, 17.6401858 59.8563808)",,,,,
4277117,,Kungsängsgatan,unclassified,,False,False,100.87299999999999,"LINESTRING (17.6418004 59.8570012, 17.6419551 59.8569155, 17.6428537 59.8564166, 17.6429168 59.8563816, 17.6430124 59.8563285)",,,,,
302521476,,Bangårdsgatan,unclassified,,False,False,105.07000000000001,"LINESTRING (17.6418004 59.8570012, 17.6419565 59.8570639, 17.6432529 59.8576019)",,,,,
4276275,,Bangårdsgatan,unclassified,,False,False,113.526,"LINESTRING (17.6401858 59.8563808, 17.6402208 59.8563941, 17.640473 59.8564906, 17.6406079 59.8565422, 17.6416843 59.8569539, 17.6418004 59.8570012)",,,,,
223644528,,Östra Ågatan,unclassified,,True,False,111.396,"LINESTRING (17.6401858 59.8563808, 17.640214 59.8563595, 17.640878 59.855857, 17.641312 59.8555541)",,,,,
4281078,,Smedsgränd,unclassified,,False,False,47.105000000000004,"LINESTRING (17.6385889 59.8575737, 17.6386352 59.8575922, 17.6392709 59.857823)",3,,,,
"[223644528, 302521534]",,Östra Ågatan,unclassified,,True,False,99.635,"LINESTRING (17.6385889 59.8575737, 17.6391892 59.8572694, 17.6394323 59.8570722, 17.6396593 59.8568658)",,,,,
157890368,,Bäverns gränd,unclassified,,False,True,96.499,"LINESTRING (17.6471041 59.8567674, 17.6469796 59.856726, 17.6456634 59.8562881)",,,,,
"[733389337, 299906437, 302521479]",3,Kungsgatan,secondary,40,False,True,205.47899999999998,"LINESTRING (17.6471041 59.8567674, 17.6468947 59.8568832, 17.6463952 59.8571596, 17.6458977 59.8574377, 17.6456855 59.8575528, 17.6450031 59.8579307, 17.6448402 59.8580224, 17.64463 59.8581353)",,,,,
157890368,,Bäverns gränd,unclassified,,False,False,96.499,"LINESTRING (17.6456634 59.8562881, 17.6469796 59.856726, 17.6471041 59.8567674)",,,,,
157890368,,Bäverns gränd,unclassified,,False,True,109.541,"LINESTRING (17.6456634 59.8562881, 17.6455057 59.856239, 17.6452172 59.8561491, 17.6441891 59.8558287, 17.6439965 59.8557687)",,,,,
302521477,,Dragarbrunnsgatan,residential,30,False,False,82.376,"LINESTRING (17.6456634 59.8562881, 17.6458707 59.8561804, 17.6459668 59.8561304, 17.6463886 59.8559111, 17.6466884 59.8557553)",,,,,
"[263934973, 302521477]",,Dragarbrunnsgatan,"['residential', 'living_street']","['7', '30']",False,True,104.737,"LINESTRING (17.6456634 59.8562881, 17.6455174 59.8563708, 17.6448606 59.8567208, 17.644382 59.8569759)",,,,,
302521477,,Dragarbrunnsgatan,residential,30,False,True,82.376,"LINESTRING (17.6466884 59.8557553, 17.6463886 59.8559111, 17.6459668 59.8561304, 17.6458707 59.8561804, 17.6456634 59.8562881)",,,,,
504207900,,Kålsängsgränd,unclassified,,True,False,109.502,"LINESTRING (17.6466884 59.8557553, 17.6463568 59.8555969, 17.6453244 59.8551038, 17.6452679 59.8550764)",,,,,
4277117,,Kungsängsgatan,unclassified,,False,True,104.722,"LINESTRING (17.6452679 59.8550764, 17.6451889 59.8551193, 17.6449449 59.8552517, 17.644631 59.855422, 17.6441218 59.8556983, 17.6439965 59.8557687)",,,,,
4281080,,Kålsängsgränd,unclassified,,True,False,139.853,"LINESTRING (17.6452679 59.8550764, 17.6452031 59.8550465, 17.6446881 59.854793, 17.6446514 59.8547749, 17.6435247 59.8542635, 17.643433 59.8542207)",,,,,
"[1109210672, 4280889]",,Sankt Persgatan,"['living_street', 'unclassified']",7,False,False,92.45700000000001,"LINESTRING (17.6388803 59.8600592, 17.6394068 59.8603115, 17.6399333 59.8605638, 17.6400782 59.8606333)",,,,,
263934972,,Dragarbrunnsgatan,living_street,7,False,False,125.91199999999999,"LINESTRING (17.6388803 59.8600592, 17.6397341 59.8595909, 17.6402813 59.8592842, 17.6403952 59.8592204)",10,,,,
263934972,,Dragarbrunnsgatan,living_street,7,False,True,118.57400000000001,"LINESTRING (17.6388803 59.8600592, 17.6388114 59.8600981, 17.6383816 59.8603387, 17.6383259 59.8603699, 17.6382985 59.8603853, 17.6374633 59.8608535)",10,,,,
1109211923,,Sankt Persgatan,living_street,,False,True,54.945,"LINESTRING (17.6388803 59.8600592, 17.6385666 59.8599202, 17.6381404 59.8597334)",6,,,,
4280992,,Klostergatan,living_street,,False,False,60.498999999999995,"LINESTRING (17.6374633 59.8608535, 17.6378464 59.8610256, 17.6382645 59.8612198)",6,,,,
263934972,,Dragarbrunnsgatan,living_street,7,False,False,118.57400000000003,"LINESTRING (17.6374633 59.8608535, 17.6382985 59.8603853, 17.6383259 59.8603699, 17.6383816 59.8603387, 17.6388114 59.8600981, 17.6388803 59.8600592)",10,,,,
347676497,,Dragarbrunnsgatan,living_street,,False,True,82.163,"LINESTRING (17.6374633 59.8608535, 17.6365494 59.8613309, 17.6364424 59.8613857)",,,,,
"[705940333, 4635591]",,Linnégatan,residential,30,False,True,87.464,"LINESTRING (17.6335577 59.8614893, 17.6335163 59.8614707, 17.6329969 59.8612378, 17.6325049 59.8610209, 17.6323897 59.8609652)",,,,,
1095739673,,Svartbäcksgatan,residential,30,True,False,117.493,"LINESTRING (17.6335577 59.8614893, 17.633046 59.8617841, 17.6321398 59.8622699)",,,,,
25019719,,Linnégatan,residential,30,True,False,113.08500000000001,"LINESTRING (17.6350439 59.8621801, 17.6343699 59.8618558, 17.6335577 59.8614893)",,,,,
22748976,,Skolgatan,residential,30,False,False,108.832,"LINESTRING (17.6321398 59.8622699, 17.6336055 59.8629152)",,,,,
"[22748976, 149025666, 22748975]",,"['Skolgatan', 'Haglunds bro']",residential,30,False,True,89.368,"LINESTRING (17.6321398 59.8622699, 17.6320908 59.8622485, 17.6318243 59.862131, 17.6317633 59.8621042, 17.6312714 59.8618835, 17.6311601 59.8618372, 17.6309392 59.8617384)",,,,yes,
"[705940333, 4635591]",,Linnégatan,residential,30,False,False,87.464,"LINESTRING (17.6323897 59.8609652, 17.6325049 59.8610209, 17.6329969 59.8612378, 17.6335163 59.8614707, 17.6335577 59.8614893)",,,,,
393182257,,Vretgränd,living_street,,False,True,68.26,"LINESTRING (17.644382 59.8569759, 17.6452991 59.8573818)",,,,,
4281076,,Vretgränd,unclassified,50,False,True,105.02799999999999,"LINESTRING (17.644382 59.8569759, 17.6430836 59.8563613, 17.6430124 59.8563285)",,,,,
"[263934973, 302521477]",,Dragarbrunnsgatan,"['living_street', 'residential']","['7', '30']",False,False,104.73700000000001,"LINESTRING (17.644382 59.8569759, 17.6448606 59.8567208, 17.6455174 59.8563708, 17.6456634 59.8562881)",,,,,
263934973,,Dragarbrunnsgatan,living_street,7,False,True,93.919,"LINESTRING (17.644382 59.8569759, 17.6433633 59.8575443, 17.6432529 59.8576019)",,,,,
22740838,,Slottsgränd,residential,30,True,False,112.983,"LINESTRING (17.6391559 59.8566247, 17.6391155 59.856606, 17.6377533 59.8559396, 17.6377052 59.8559164)",,,,,
302521487,,Västra Ågatan,residential,30,False,False,224.00900000000001,"LINESTRING (17.6391559 59.8566247, 17.6410326 59.854983, 17.6410876 59.8549326, 17.641149 59.8548764)",,,,,
