osmid,lanes,name,highway,maxspeed,oneway,reversed,length,tunnel,geometry,ref,junction,bridge
381204952,,Gröndalsvägen,residential,50,False,False,407.268,,"LINESTRING (17.8314325 59.1989286, 17.8315627 59.198769, 17.8317263 59.1985534, 17.8317914 59.1984817, 17.8320851 59.1982047, 17.8322839 59.1980124, 17.832372 59.1979541, 17.8323832 59.1979472, 17.8324215 59.1979235, 17.8324989 59.1978829, 17.8326039 59.197845, 17.8327273 59.1978064, 17.8329319 59.1977597, 17.8330835 59.1977519, 17.8331657 59.1977475, 17.8332984 59.1977405, 17.8333872 59.1977469, 17.833507 59.1977597, 17.8336391 59.1977738, 17.833769 59.1978042, 17.8347768 59.1981188, 17.8350808 59.1982147, 17.8353589 59.1983025, 17.8355979 59.1983722, 17.835629 59.1983813, 17.836008 59.1984357, 17.8363346 59.1984582, 17.836604 59.1984677, 17.8367559 59.1984387, 17.8368779 59.1983937)",,,
5199076,2,Gröndalsvägen,residential,50,False,True,56.082,,"LINESTRING (17.8314144 59.1994305, 17.8314167 59.1993766, 17.8314117 59.1993023, 17.8313985 59.1989925, 17.8314325 59.1989286)",,,
62136596,2,KP Arnoldssons väg,secondary,50,False,True,75.28,,"LINESTRING (17.8314144 59.1994305, 17.8306501 59.1994635, 17.8300975 59.1994906)",,,
"[381004690, 833254263]",,KP Arnoldssons väg,secondary,50,False,False,419.30100000000004,,"LINESTRING (17.8314144 59.1994305, 17.8321475 59.1994103, 17.8336633 59.1994151, 17.8353847 59.1994021, 17.8377343 59.199364, 17.8387759 59.1993523)",,,
5132829,,Hågelbyleden,secondary,50,True,False,1.676,,"LINESTRING (17.8394415 59.1980478, 17.8394121 59.198047)",258,,
5171496,,Storvretsvägen,tertiary,40,True,False,9.437,,"LINESTRING (17.8394415 59.1980478, 17.8394623 59.1979636)",,,
832958392,,Munkhättevägen,residential,50,False,True,8.45,,"LINESTRING (17.8418918 59.2013581, 17.8417434 59.2013573)",,,
386249672,,Hågelbyleden,secondary,50,True,False,183.411,,"LINESTRING (17.8418918 59.2013581, 17.8418435 59.2021347, 17.8417132 59.2030046)",258,,
9476072,,Åvägen,unclassified,,False,True,9.075,,"LINESTRING (17.8417132 59.2030046, 17.8415555 59.2029927)",,,
11952941,,Munkhättevägen,residential,40,False,False,56.82,,"LINESTRING (17.8276941 59.2003659, 17.8286844 59.2003027)",,,
833254277,1,Munkhättevägen,residential,40,True,False,37.690999999999995,,"LINESTRING (17.8276941 59.2003659, 17.8272928 59.2004658, 17.8272003 59.2004973, 17.8271242 59.2005341)",,,
5152024,,Bondgårdsvägen,residential,40,False,True,34.11,,"LINESTRING (17.8401177 59.2013177, 17.8400883 59.2014024, 17.8400825 59.2014529, 17.8400691 59.2016229)",,,
11952941,,Munkhättevägen,residential,40,False,True,607.485,,"LINESTRING (17.8401177 59.2013177, 17.8396997 59.2012455, 17.8384963 59.2008925, 17.8379887 59.2007306, 17.837342 59.200443, 17.8372208 59.2003945, 17.8369793 59.2003169, 17.8364849 59.2001914, 17.8359979 59.2001264, 17.8357245 59.200116, 17.8352005 59.2001131, 17.8342904 59.200109, 17.8333876 59.2000864, 17.8331346 59.2000821, 17.8327761 59.2000779, 17.8317651 59.2001005, 17.8315256 59.2001056, 17.8301221 59.2002068)",,,
386249676,,Munkhättevägen,residential,50,False,False,92.881,,"LINESTRING (17.8401177 59.2013177, 17.84051 59.2013518, 17.8415179 59.2013557, 17.8417434 59.2013573)",,,
28132544,,KP Arnoldssons väg,secondary,50,True,False,68.878,,"LINESTRING (17.8387759 59.1993523, 17.8389698 59.1992901, 17.8393507 59.1992681, 17.8396672 59.1992695, 17.8399461 59.1992517)",,,
"[381004690, 833254263]",,KP Arnoldssons väg,secondary,50,False,True,419.301,,"LINESTRING (17.8387759 59.1993523, 17.8377343 59.199364, 17.8353847 59.1994021, 17.8336633 59.1994151, 17.8321475 59.1994103, 17.8314144 59.1994305)",,,
"[5135108, 5135109]",2,Tumbavägen,secondary,40,False,False,177.48599999999993,yes,"LINESTRING (17.8266967 59.2001229, 17.8267742 59.1998156, 17.8268338 59.1995713, 17.8269114 59.1994526, 17.8270141 59.1993713, 17.8272004 59.1993173, 17.8273657 59.1993012, 17.8274948 59.1993011, 17.8276779 59.1993287, 17.8278076 59.1993721, 17.8279497 59.1994642, 17.8280527 59.1996023, 17.8280857 59.1996656, 17.828106 59.1997129)",,,
229951438,1,Tumbavägen,secondary,40,True,False,36.452,,"LINESTRING (17.8266967 59.2001229, 17.8267766 59.2002734, 17.8268306 59.2003321, 17.8269146 59.2003827, 17.8269773 59.2004075)",,,
5152024,,Bondgårdsvägen,residential,40,False,False,252.77299999999997,,"LINESTRING (17.8400168 59.2038959, 17.8400438 59.2027341, 17.8400427 59.2023247, 17.8400692 59.2017097, 17.8400691 59.2016229)",,,
"[5152025, 251977468]",,Prästgårdsvägen,residential,"['50', '30']",False,"[False, True]",38.328,,"LINESTRING (17.8400168 59.2038959, 17.839918 59.2038929, 17.8398254 59.2038938, 17.8393438 59.2038973)",,,
251977468,,Prästgårdsvägen,residential,30,False,False,156.82500000000002,,"LINESTRING (17.8361825 59.203967, 17.8360075 59.203977, 17.8343395 59.2041042, 17.8337517 59.2042023, 17.8334933 59.2042489)",,,
251977468,,Prästgårdsvägen,residential,30,False,True,97.763,,"LINESTRING (17.8361825 59.203967, 17.8363443 59.2039534, 17.8365016 59.203944, 17.8367916 59.2039384, 17.8369629 59.2039326, 17.8378951 59.2039124)",,,
79190750,,Hemmansvägen,residential,30,False,False,91.021,,"LINESTRING (17.8334933 59.2042489, 17.833583 59.2043858, 17.8336765 59.2045233, 17.8336913 59.2045456, 17.8339747 59.2049726, 17.8340091 59.2050237)",,,
251977468,,Prästgårdsvägen,residential,30,False,False,117.439,,"LINESTRING (17.8334933 59.2042489, 17.8317633 59.2045447, 17.8315366 59.2045834)",,,
251977468,,Prästgårdsvägen,residential,30,False,True,156.82500000000002,,"LINESTRING (17.8334933 59.2042489, 17.8337517 59.2042023, 17.8343395 59.2041042, 17.8360075 59.203977, 17.8361825 59.203967)",,,
79214745,,Landbovägen,residential,50,False,False,18.036,,"LINESTRING (17.8315366 59.2045834, 17.8314555 59.2044266)",,,
251977468,,Prästgårdsvägen,residential,30,False,False,122.729,,"LINESTRING (17.8315366 59.2045834, 17.8313442 59.2046133, 17.8312603 59.204627, 17.8302311 59.2047957, 17.8300892 59.2048176, 17.8297134 59.2048735, 17.8294751 59.2049058)",,,
251977468,,Prästgårdsvägen,residential,30,False,True,117.439,,"LINESTRING (17.8315366 59.2045834, 17.8317633 59.2045447, 17.8334933 59.2042489)",,,
251977468,,Prästgårdsvägen,residential,30,False,True,122.72900000000001,,"LINESTRING (17.8294751 59.2049058, 17.8297134 59.2048735, 17.8300892 59.2048176, 17.8302311 59.2047957, 17.8312603 59.204627, 17.8313442 59.2046133, 17.8315366 59.2045834)",,,
5152024,,Bondgårdsvägen,residential,40,False,False,34.11,,"LINESTRING (17.8400691 59.2016229, 17.8400825 59.2014529, 17.8400883 59.2014024, 17.8401177 59.2013177)",,,
5152024,,Bondgårdsvägen,residential,40,False,True,252.773,,"LINESTRING (17.8400691 59.2016229, 17.8400692 59.2017097, 17.8400427 59.2023247, 17.8400438 59.2027341, 17.8400168 59.2038959)",,,
5153540,,Utbildningsvägen,residential,,False,True,110.48,,"LINESTRING (17.8400691 59.2016229, 17.8399274 59.201629, 17.8397918 59.201628, 17.8393169 59.2016246, 17.8387978 59.2016215, 17.8381292 59.2016206)",,,
5153540,,Utbildningsvägen,residential,,False,False,110.48,,"LINESTRING (17.8381292 59.2016206, 17.8387978 59.2016215, 17.8393169 59.2016246, 17.8397918 59.201628, 17.8399274 59.201629, 17.8400691 59.2016229)",,,
835515275,,Storvretsvägen,tertiary,40,True,False,103.006,,"LINESTRING (17.8401662 59.197113, 17.8400293 59.1972505, 17.8397879 59.1974483, 17.8397034 59.1975499, 17.8396323 59.1976598, 17.8395762 59.1978616, 17.8395672 59.1978786, 17.8395712 59.1979697)",,,
"[5939635, 23802211]",,"['Länsmansvägen', 'Kungsvägen']",residential,30,False,False,372.468,,"LINESTRING (17.831176 59.196292, 17.8301036 59.1958781, 17.829331 59.1955653, 17.829126 59.1954733, 17.8290191 59.1954392, 17.8289381 59.1954279, 17.8288409 59.1954262, 17.8287534 59.1954341, 17.8286867 59.1954514, 17.8286564 59.1954606, 17.8283193 59.1956268, 17.8280952 59.1957373, 17.8279747 59.1958013, 17.8279322 59.1958322, 17.8278682 59.195894, 17.827625 59.1961922, 17.8275576 59.1962658, 17.8274855 59.1963274, 17.8274169 59.1963795, 17.8273584 59.1964161, 17.8272705 59.1964582, 17.8272111 59.1965048, 17.8271486 59.1965841, 17.8270653 59.1967514, 17.8270426 59.1967938, 17.8269614 59.1969457)",,,
5939635,,Länsmansvägen,residential,30,False,True,157.35299999999998,,"LINESTRING (17.831176 59.196292, 17.8317006 59.1964793, 17.8324855 59.1967489, 17.8325908 59.1967971, 17.8327733 59.1969188, 17.8329631 59.1971066, 17.8330108 59.1971788, 17.8330674 59.1972642)",,,
5939637,,Prästhagsvägen,residential,30,False,False,62.773,,"LINESTRING (17.831176 59.196292, 17.831109 59.1963411, 17.8306736 59.1967938)",,,
5939637,,Prästhagsvägen,residential,30,False,False,115.125,,"LINESTRING (17.8306736 59.1967938, 17.8304967 59.1969766, 17.8303042 59.1971759, 17.8297681 59.1977195)",,,
5939637,,Prästhagsvägen,residential,30,False,True,62.773,,"LINESTRING (17.8306736 59.1967938, 17.831109 59.1963411, 17.831176 59.196292)",,,
5939639,,Knutstigen,residential,30,False,True,170.119,,"LINESTRING (17.8306736 59.1967938, 17.8304132 59.1967286, 17.830056 59.1966378, 17.8297343 59.1965589, 17.8293782 59.1964371, 17.8291833 59.1963712, 17.8290407 59.1963564, 17.8289821 59.1963573, 17.8289123 59.1963774, 17.828837 59.1964202, 17.8287745 59.1964662, 17.8287201 59.1965077, 17.8286779 59.196549, 17.8286746 59.1965791, 17.8286897 59.196623, 17.8286994 59.1966403, 17.8287989 59.196817, 17.8288115 59.1968394)",,,
5939640,,Knutstigen,residential,30,False,False,56.483,,"LINESTRING (17.8306736 59.1967938, 17.830755 59.1968247, 17.8310335 59.1969341, 17.8313276 59.1970466, 17.8313893 59.1971291)",,,
5939637,,Prästhagsvägen,residential,30,False,True,115.125,,"LINESTRING (17.8297681 59.1977195, 17.8303042 59.1971759, 17.8304967 59.1969766, 17.8306736 59.1967938)",,,
5939635,,Länsmansvägen,residential,30,False,False,157.353,,"LINESTRING (17.8330674 59.1972642, 17.8330108 59.1971788, 17.8329631 59.1971066, 17.8327733 59.1969188, 17.8325908 59.1967971, 17.8324855 59.1967489, 17.8317006 59.1964793, 17.831176 59.196292)",,,
5939640,,Knutstigen,residential,30,False,True,56.48299999999999,,"LINESTRING (17.8313893 59.1971291, 17.8313276 59.1970466, 17.8310335 59.1969341, 17.830755 59.1968247, 17.8306736 59.1967938)",,,
11952941,,Munkhättevägen,residential,40,False,False,82.549,,"LINESTRING (17.8286844 59.2003027, 17.8301221 59.2002068)",,,
11952941,,Munkhättevägen,residential,40,False,True,56.82,,"LINESTRING (17.8286844 59.2003027, 17.8276941 59.2003659)",,,
11952734,,Myntvägen,residential,50,False,False,155.187,,"LINESTRING (17.8286844 59.2003027, 17.8286942 59.2003712, 17.8287539 59.2007815, 17.8286292 59.2009944, 17.8285166 59.2012414, 17.8284635 59.2013184, 17.8282966 59.201666)",,,
79190746,,Örtugsvägen,residential,50,False,False,86.394,,"LINESTRING (17.8326955 59.2042331, 17.8322454 59.2034911)",,,
247993018,,Hagmarksvägen,residential,,False,False,71.238,,"LINESTRING (17.8326955 59.2042331, 17.8338834 59.2040317)",,,
79190748,,Hagmarksvägen,residential,50,False,True,73.88300000000001,,"LINESTRING (17.8326955 59.2042331, 17.8317446 59.2043954, 17.8314555 59.2044266)",,,
79190755,,Sågvägen,residential,50,False,False,87.377,,"LINESTRING (17.8338834 59.2040317, 17.8334047 59.2032851)",,,
247993018,,Hagmarksvägen,residential,,False,True,71.238,,"LINESTRING (17.8338834 59.2040317, 17.8326955 59.2042331)",,,
"[79214737, 247993018]",,Hagmarksvägen,residential,50,False,False,157.82299999999998,,"LINESTRING (17.8338834 59.2040317, 17.8350532 59.2038282, 17.8345725 59.2030809)",,,
"[79214737, 247993018]",,Hagmarksvägen,residential,50,False,True,157.82299999999998,,"LINESTRING (17.8345725 59.2030809, 17.8350532 59.2038282, 17.8338834 59.2040317)",,,
79190755,,Sågvägen,residential,50,False,True,87.377,,"LINESTRING (17.8334047 59.2032851, 17.8338834 59.2040317)",,,
79214745,,Landbovägen,residential,50,False,True,18.036,,"LINESTRING (17.8314555 59.2044266, 17.8315366 59.2045834)",,,
79190748,,Hagmarksvägen,residential,50,False,False,73.88300000000001,,"LINESTRING (17.8314555 59.2044266, 17.8317446 59.2043954, 17.8326955 59.2042331)",,,
247993057,,Landbovägen,residential,50,False,False,91.12899999999999,,"LINESTRING (17.8314555 59.2044266, 17.8310259 59.2036837, 17.8309709 59.2036489)",,,
79190750,,Hemmansvägen,residential,30,False,True,91.021,,"LINESTRING (17.8340091 59.2050237, 17.8339747 59.2049726, 17.8336913 59.2045456, 17.8336765 59.2045233, 17.833583 59.2043858, 17.8334933 59.2042489)",,,
79191007,,Sedelvägen,residential,30,False,True,12.96,,"LINESTRING (17.826569 59.2020513, 17.8263864 59.2019817)",,,
79191007,,Sedelvägen,residential,30,False,False,83.893,,"LINESTRING (17.826569 59.2020513, 17.8270331 59.2022106, 17.8278576 59.2024135)",,,
79191007,,Sedelvägen,residential,30,False,True,63.278999999999996,,"LINESTRING (17.8288887 59.2026171, 17.8285744 59.2025845, 17.8278576 59.2024135)",,,
11952941,,Munkhättevägen,residential,40,False,True,82.549,,"LINESTRING (17.8301221 59.2002068, 17.8286844 59.2003027)",,,
11952941,,Munkhättevägen,residential,40,False,False,607.4849999999999,,"LINESTRING (17.8301221 59.2002068, 17.8315256 59.2001056, 17.8317651 59.2001005, 17.8327761 59.2000779, 17.8331346 59.2000821, 17.8333876 59.2000864, 17.8342904 59.200109, 17.8352005 59.2001131, 17.8357245 59.200116, 17.8359979 59.2001264, 17.8364849 59.2001914, 17.8369793 59.2003169, 17.8372208 59.2003945, 17.837342 59.200443, 17.8379887 59.2007306, 17.8384963 59.2008925, 17.8396997 59.2012455, 17.8401177 59.2013177)",,,
79219927,,Munkhättevägen,residential,50,False,True,67.429,,"LINESTRING (17.8301221 59.2002068, 17.8301366 59.2002735, 17.8302676 59.2008086)",,,
79219927,,Munkhättevägen,residential,50,False,False,67.429,,"LINESTRING (17.8302676 59.2008086, 17.8301366 59.2002735, 17.8301221 59.2002068)",,,
11952734,,Myntvägen,residential,50,False,True,86.90700000000001,,"LINESTRING (17.8278576 59.2024135, 17.8279336 59.2023271, 17.8279477 59.2022929, 17.8282423 59.2017614, 17.8282966 59.201666)",,,
79191007,,Sedelvägen,residential,30,False,False,63.278999999999996,,"LINESTRING (17.8278576 59.2024135, 17.8285744 59.2025845, 17.8288887 59.2026171)",,,
79191007,,Sedelvägen,residential,30,False,True,83.893,,"LINESTRING (17.8278576 59.2024135, 17.8270331 59.2022106, 17.826569 59.2020513)",,,
83917950,,Doktorsvägen,residential,50,False,False,131.36399999999998,,"LINESTRING (17.8280827 59.1990717, 17.8282029 59.1990812, 17.8287906 59.1991511, 17.8291627 59.1991924, 17.8295926 59.1992511, 17.8299428 59.1993136, 17.8300476 59.1993889, 17.8300825 59.1994489, 17.8300975 59.1994906)",,,
62136596,2,KP Arnoldssons väg,secondary,50,False,False,75.28,,"LINESTRING (17.8300975 59.1994906, 17.8306501 59.1994635, 17.8314144 59.1994305)",,,
62136596,2,KP Arnoldssons väg,secondary,50,False,True,116.178,,"LINESTRING (17.8300975 59.1994906, 17.8297348 59.1995504, 17.8289596 59.199627, 17.828106 59.1997129)",,,
83917950,,Doktorsvägen,residential,50,False,True,131.364,,"LINESTRING (17.8300975 59.1994906, 17.8300825 59.1994489, 17.8300476 59.1993889, 17.8299428 59.1993136, 17.8295926 59.1992511, 17.8291627 59.1991924, 17.8287906 59.1991511, 17.8282029 59.1990812, 17.8280827 59.1990717)",,,
229951439,,,secondary,40,True,False,14.797,,"LINESTRING (17.8259085 59.2018601, 17.8259321 59.2018905, 17.8259315 59.20193, 17.8259117 59.2019562, 17.8258708 59.2019814)",,roundabout,
833254268,,Sedelvägen,residential,30,True,False,30.447,,"LINESTRING (17.8259085 59.2018601, 17.8260987 59.2018989, 17.8263864 59.2019817)",,,
833254271,1,,secondary,40,True,False,4.245,,"LINESTRING (17.8267615 59.2004968, 17.8267669 59.2004769, 17.8267822 59.2004606)",,roundabout,
833254272,1,,secondary,40,True,False,15.411999999999999,,"LINESTRING (17.8269106 59.200599, 17.8268349 59.2005814, 17.8267907 59.200557, 17.8267733 59.2005394, 17.8267615 59.2004968)",,roundabout,
833254276,,Tumbavägen,secondary,40,True,False,155.98299999999998,,"LINESTRING (17.8269106 59.200599, 17.8266997 59.2006614, 17.826578 59.2007157, 17.826511 59.2007679, 17.8259101 59.2015741, 17.825867 59.2017121, 17.8258619 59.2017856, 17.8258796 59.2018416)",,,
833254266,,,secondary,40,True,False,2.634,,"LINESTRING (17.8258796 59.2018416, 17.8259085 59.2018601)",,roundabout,
390674736,1,,secondary,40,True,False,13.161000000000001,,"LINESTRING (17.8267822 59.2004606, 17.8268219 59.2004343, 17.8268878 59.2004156, 17.8269773 59.2004075)",,roundabout,
833254278,1,Tumbavägen,secondary,40,True,False,38.491,,"LINESTRING (17.8267822 59.2004606, 17.8267001 59.2003518, 17.826684 59.200281, 17.8266967 59.2001229)",,,
833254274,1,,secondary,40,True,False,2.988,,"LINESTRING (17.8269773 59.2004075, 17.8270256 59.200418)",,roundabout,
390674735,,,secondary,40,True,False,17.601,,"LINESTRING (17.8256144 59.2019724, 17.8255913 59.2019559, 17.82557 59.201925, 17.8255676 59.2019084, 17.8255794 59.2018762, 17.8256003 59.2018558, 17.8256453 59.2018325)",,roundabout,
833254265,,,secondary,40,True,False,2.368,,"LINESTRING (17.8258708 59.2019814, 17.8258377 59.2019943)",,roundabout,
833254273,1,,secondary,40,True,False,15.375,,"LINESTRING (17.8270256 59.200418, 17.8270907 59.2004432, 17.8271235 59.200472, 17.827135 59.2005047, 17.8271242 59.2005341)",,roundabout,
833254277,1,Munkhättevägen,residential,40,True,False,38.504,,"LINESTRING (17.8270256 59.200418, 17.8272392 59.2003991, 17.8276941 59.2003659)",,,
833254267,,,secondary,40,True,False,14.43,,"LINESTRING (17.8256453 59.2018325, 17.8257066 59.2018181, 17.8257704 59.2018157, 17.8258265 59.2018233, 17.8258796 59.2018416)",,roundabout,
833254275,,Tumbavägen,secondary,40,True,False,162.16899999999998,,"LINESTRING (17.8256453 59.2018325, 17.8257401 59.2017011, 17.8264385 59.2007583, 17.8265977 59.2006163, 17.8266746 59.2005523, 17.8267615 59.2004968)",,,
229951441,1,,secondary,40,True,False,15.436,,"LINESTRING (17.8271242 59.2005341, 17.827087 59.2005692, 17.8270358 59.2005897, 17.8270002 59.2005971, 17.8269106 59.200599)",,roundabout,
833254262,,KP Arnoldssons väg,secondary,50,True,False,83.28999999999999,,"LINESTRING (17.840203 59.1992693, 17.8400351 59.1993219, 17.8398684 59.1993464, 17.8387759 59.1993523)",,,
381204952,,Gröndalsvägen,residential,50,False,True,407.268,,"LINESTRING (17.8368779 59.1983937, 17.8367559 59.1984387, 17.836604 59.1984677, 17.8363346 59.1984582, 17.836008 59.1984357, 17.835629 59.1983813, 17.8355979 59.1983722, 17.8353589 59.1983025, 17.8350808 59.1982147, 17.8347768 59.1981188, 17.833769 59.1978042, 17.8336391 59.1977738, 17.833507 59.1977597, 17.8333872 59.1977469, 17.8332984 59.1977405, 17.8331657 59.1977475, 17.8330835 59.1977519, 17.8329319 59.1977597, 17.8327273 59.1978064, 17.8326039 59.197845, 17.8324989 59.1978829, 17.8324215 59.1979235, 17.8323832 59.1979472, 17.832372 59.1979541, 17.8322839 59.1980124, 17.8320851 59.1982047, 17.8317914 59.1984817, 17.8317263 59.1985534, 17.8315627 59.198769, 17.8314325 59.1989286)",,,
79191007,,Sedelvägen,residential,30,False,False,12.96,,"LINESTRING (17.8263864 59.2019817, 17.826569 59.2020513)",,,
833254268,,Sedelvägen,residential,30,True,False,29.4,,"LINESTRING (17.8263864 59.2019817, 17.8260725 59.2019745, 17.825992 59.2019764, 17.8258708 59.2019814)",,,
243827957,,Prästgårdsvägen,residential,30,False,False,66.272,,"LINESTRING (17.8372674 59.2031658, 17.8373371 59.2029483, 17.8374284 59.2029663, 17.8375125 59.20297, 17.8379427 59.2029823, 17.8380559 59.2030034)",,,
"[243827957, 243828295]",,Prästgårdsvägen,residential,"['30', '50']",False,"[False, True]",140.553,,"LINESTRING (17.8380559 59.2030034, 17.8388276 59.2030912, 17.8389519 59.2030944, 17.8391489 59.2031024, 17.8394277 59.2031077, 17.8394618 59.2031587, 17.8394713 59.2035701, 17.8393628 59.203636)",,,
243827957,,Prästgårdsvägen,residential,30,False,True,66.272,,"LINESTRING (17.8380559 59.2030034, 17.8379427 59.2029823, 17.8375125 59.20297, 17.8374284 59.2029663, 17.8373371 59.2029483, 17.8372674 59.2031658)",,,
243828225,,Prästgårdsvägen,residential,50,False,True,71.77499999999999,,"LINESTRING (17.8380559 59.2030034, 17.8379966 59.2031792, 17.8379273 59.2033983, 17.8378928 59.2036428)",,,
243828214,,Prästgårdsvägen,residential,50,False,False,29.978,,"LINESTRING (17.8378951 59.2039124, 17.8378928 59.2036428)",,,
251977468,,Prästgårdsvägen,residential,30,False,False,97.763,,"LINESTRING (17.8378951 59.2039124, 17.8369629 59.2039326, 17.8367916 59.2039384, 17.8365016 59.203944, 17.8363443 59.2039534, 17.8361825 59.203967)",,,
251977468,,Prästgårdsvägen,residential,30,False,True,82.49199999999999,,"LINESTRING (17.8378951 59.2039124, 17.8390488 59.2038995, 17.8393438 59.2038973)",,,
243828214,,Prästgårdsvägen,residential,50,False,True,29.978,,"LINESTRING (17.8378928 59.2036428, 17.8378951 59.2039124)",,,
243828225,,Prästgårdsvägen,residential,50,False,False,71.775,,"LINESTRING (17.8378928 59.2036428, 17.8379273 59.2033983, 17.8379966 59.2031792, 17.8380559 59.2030034)",,,
248778514,,Prästgårdsvägen,residential,50,False,False,83.708,,"LINESTRING (17.8378928 59.2036428, 17.8390631 59.2036405, 17.839276 59.2036399, 17.8393628 59.203636)",,,
248780485,,Prästgårdsvägen,residential,50,False,False,29.075,,"LINESTRING (17.8393628 59.203636, 17.8393438 59.2038973)",,,
"[243827957, 243828295]",,Prästgårdsvägen,residential,"['50', '30']",False,"[False, True]",140.553,,"LINESTRING (17.8393628 59.203636, 17.8394713 59.2035701, 17.8394618 59.2031587, 17.8394277 59.2031077, 17.8391489 59.2031024, 17.8389519 59.2030944, 17.8388276 59.2030912, 17.8380559 59.2030034)",,,
248778514,,Prästgårdsvägen,residential,50,False,True,83.708,,"LINESTRING (17.8393628 59.203636, 17.839276 59.2036399, 17.8390631 59.2036405, 17.8378928 59.2036428)",,,
248780485,,Prästgårdsvägen,residential,50,False,True,29.075,,"LINESTRING (17.8393438 59.2038973, 17.8393628 59.203636)",,,
251977468,,Prästgårdsvägen,residential,30,False,False,82.49199999999999,,"LINESTRING (17.8393438 59.2038973, 17.8390488 59.2038995, 17.8378951 59.2039124)",,,
"[5152025, 251977468]",,Prästgårdsvägen,residential,"['30', '50']",False,"[False, True]",38.327999999999996,,"LINESTRING (17.8393438 59.2038973, 17.8398254 59.2038938, 17.839918 59.2038929, 17.8400168 59.2038959)",,,
247993057,,Landbovägen,residential,50,False,True,91.12899999999999,,"LINESTRING (17.8309709 59.2036489, 17.8310259 59.2036837, 17.8314555 59.2044266)",,,
79190746,,Örtugsvägen,residential,50,False,True,86.394,,"LINESTRING (17.8322454 59.2034911, 17.8326955 59.2042331)",,,
680915374,,Myntvägen,residential,50,False,True,75.532,,"LINESTRING (17.8295469 59.2018812, 17.8293596 59.2018205, 17.8290051 59.2017695, 17.8287882 59.2017376, 17.8282966 59.201666)",,,
11952734,,Myntvägen,residential,50,False,False,86.90700000000001,,"LINESTRING (17.8282966 59.201666, 17.8282423 59.2017614, 17.8279477 59.2022929, 17.8279336 59.2023271, 17.8278576 59.2024135)",,,
11952734,,Myntvägen,residential,50,False,True,155.187,,"LINESTRING (17.8282966 59.201666, 17.8284635 59.2013184, 17.8285166 59.2012414, 17.8286292 59.2009944, 17.8287539 59.2007815, 17.8286942 59.2003712, 17.8286844 59.2003027)",,,
680915374,,Myntvägen,residential,50,False,False,75.53200000000001,,"LINESTRING (17.8282966 59.201666, 17.8287882 59.2017376, 17.8290051 59.2017695, 17.8293596 59.2018205, 17.8295469 59.2018812)",,,
793839485,,,secondary_link,50,True,False,79.363,,"LINESTRING (17.8384569 59.1982294, 17.8385594 59.1981421, 17.8386227 59.1980941, 17.8387847 59.1980163, 17.8390833 59.1979087, 17.8392304 59.1978589, 17.8392594 59.1978454, 17.839373 59.1978065, 17.8394798 59.1977583)",,,
