osmid,name,highway,maxspeed,oneway,reversed,length,geometry,width,ref,junction,bridge
278364073,Nyängsgatan,residential,40,False,True,69.825,"LINESTRING (16.2135372 58.9993494, 16.213364 58.9987935, 16.2133415 58.9987296)",,,,
335262459,Storgatan,residential,40,False,False,16.408,"LINESTRING (16.2119164 58.9971665, 16.2119029 58.9970873, 16.2118916 58.9970195)",,,,
"[1223482192, 278364001]","['Sandgatan', 'Brunnsgatan']",residential,40,True,False,176.731,"LINESTRING (16.2119164 58.9971665, 16.212108 58.997833, 16.2121383 58.9978553, 16.2121919 58.9978638, 16.2134319 58.997756, 16.2137483 58.9977285, 16.2138373 58.9977207)",,,,
278364044,Kyrkogatan,residential,40,False,True,168.353,"LINESTRING (16.2075448 58.9984161, 16.2074375 58.9984238, 16.2064016 58.9985027, 16.2054936 58.9985675, 16.2046331 58.9986235)",,,,
1223482264,Bievägen,tertiary,40,False,True,101.328,"LINESTRING (16.2075448 58.9984161, 16.2074408 58.9980304, 16.2073676 58.997759, 16.2073364 58.9976111, 16.207292 58.9975147)",5.5,,,
1223482266,Bievägen,tertiary,40,False,False,83.247,"LINESTRING (16.2075448 58.9984161, 16.2076823 58.9988978, 16.2077322 58.9991023, 16.2077628 58.9991557)",6.6,,,
8190151,Bryggaregatan,residential,40,False,False,189.256,"LINESTRING (16.2107746 58.9972059, 16.2109279 58.9979122, 16.2110178 58.9983264, 16.2111499 58.9988969)",,,,
1223482278,Storgatan,tertiary,40,False,False,133.87699999999998,"LINESTRING (16.2107746 58.9972059, 16.2106342 58.9972325, 16.2086653 58.9973976, 16.2084747 58.9974134)",5.5,,,
1223482279,Storgatan,tertiary,40,False,True,67.266,"LINESTRING (16.2107746 58.9972059, 16.2110142 58.9971699, 16.2111839 58.9971443, 16.2118916 58.9970195)",10.4,,,
278364001,Brunnsgatan,residential,40,True,False,62.813,"LINESTRING (16.2138373 58.9977207, 16.2149222 58.997638)",,,,
278364020,Storgatan,residential,40,True,False,101.459,"LINESTRING (16.2136689 58.9970334, 16.2119164 58.9971665)",,,,
1093121551,Brogränd,residential,40,True,False,77.03800000000001,"LINESTRING (16.2136689 58.9970334, 16.213675 58.9970763, 16.2137111 58.9972196, 16.2137193 58.9972522, 16.2137864 58.9975186, 16.2138373 58.9977207)",,,,
1094763713,Bondegatan,residential,40,False,False,69.632,"LINESTRING (16.2089657 58.9990646, 16.2077628 58.9991557)",,,,
335262462,Tingshusgatan,residential,40,False,True,185.747,"LINESTRING (16.2089657 58.9990646, 16.208801 58.9985107, 16.2087906 58.998476, 16.208714 58.9982183, 16.2087052 58.9981885, 16.2084747 58.9974134)",,,,
1094763713,Bondegatan,residential,40,False,True,126.474,"LINESTRING (16.2089657 58.9990646, 16.2100785 58.9989792, 16.2111499 58.9988969)",,,,
1126420527,Stockholmsvägen,primary_link,40,True,False,37.389,"LINESTRING (16.2131448 58.9967115, 16.2134441 58.9966801, 16.2135967 58.9966711, 16.2137904 58.9966685)",5.4,,,
"[1234451761, 1231419219, 23283381]",Vasavägen,primary,40,True,False,178.871,"LINESTRING (16.2131448 58.9967115, 16.2131113 58.9966541, 16.2130768 58.9965751, 16.2129438 58.9961781, 16.2128989 58.9960316, 16.2128315 58.9959176, 16.2127191 58.9958104, 16.2121831 58.9954831, 16.2119562 58.995366, 16.2118091 58.995335)","['7.5', '7.0']",57,,yes
23283374,Storgatan,tertiary,40,True,False,47.178,"LINESTRING (16.2124302 58.996922, 16.2126172 58.9968599, 16.2129395 58.9967699, 16.2130389 58.9967433, 16.2131448 58.9967115)",12.0,,,
448936472,Storgatan,tertiary,40,False,False,32.702,"LINESTRING (16.2124302 58.996922, 16.2121494 58.9969702, 16.2118916 58.9970195)",11,,,
23283373,Storgatan,tertiary,40,True,False,62.268,"LINESTRING (16.2135017 58.9968338, 16.2132311 58.996848, 16.2130944 58.996858, 16.2129871 58.9968691, 16.2126663 58.9969098, 16.2124302 58.996922)",11,,,
1126420525,Vasavägen,primary,40,True,False,25.244,"LINESTRING (16.2135017 58.9968338, 16.2134118 58.9968201, 16.213312 58.9967972, 16.2132474 58.9967725, 16.2132144 58.9967577, 16.2131448 58.9967115)",7.5,57,,
1094763712,Bondegatan,residential,40,False,True,44.087,"LINESTRING (16.2002372 58.9993928, 16.2003069 58.9996774, 16.2003221 58.9997023, 16.2003547 58.9997316, 16.200382 58.9997423, 16.2004386 58.9997557)",,,,
1094763712,Bondegatan,residential,40,False,False,44.087,"LINESTRING (16.2004386 58.9997557, 16.200382 58.9997423, 16.2003547 58.9997316, 16.2003221 58.9997023, 16.2003069 58.9996774, 16.2002372 58.9993928)",,,,
1094763713,Bondegatan,residential,40,False,True,84.451,"LINESTRING (16.2004386 58.9997557, 16.2005315 58.9997301, 16.2006499 58.9997215, 16.2014407 58.9996639, 16.2018873 58.9996315)",,,,
1223482277,Storgatan,tertiary,40,False,True,68.668,"LINESTRING (16.2084747 58.9974134, 16.207292 58.9975147)",7.3,,,
335262462,Tingshusgatan,residential,40,False,False,185.747,"LINESTRING (16.2084747 58.9974134, 16.2087052 58.9981885, 16.208714 58.9982183, 16.2087906 58.998476, 16.208801 58.9985107, 16.2089657 58.9990646)",,,,
1223482278,Storgatan,tertiary,40,False,True,133.877,"LINESTRING (16.2084747 58.9974134, 16.2086653 58.9973976, 16.2106342 58.9972325, 16.2107746 58.9972059)",5.5,,,
1223482277,Storgatan,tertiary,40,False,False,68.668,"LINESTRING (16.207292 58.9975147, 16.2084747 58.9974134)",7.3,,,
"[1223482256, 8190150]",Stationsplan,living_street,5,True,False,150.455,"LINESTRING (16.207292 58.9975147, 16.2072452 58.997412, 16.2071994 58.9972087, 16.2072654 58.9971327, 16.2073585 58.9970962, 16.2074752 58.9970768, 16.2080593 58.9970302, 16.2082867 58.9970263, 16.2083066 58.9970291, 16.2083475 58.9970418, 16.2083737 58.9970634, 16.2083795 58.9970755, 16.2084747 58.9974134)",,,,
1223482264,Bievägen,tertiary,40,False,False,101.328,"LINESTRING (16.207292 58.9975147, 16.2073364 58.9976111, 16.2073676 58.997759, 16.2074408 58.9980304, 16.2075448 58.9984161)",5.5,,,
"[1223482275, 1223482276]",Storgatan,tertiary,40,False,True,167.49900000000002,"LINESTRING (16.207292 58.9975147, 16.2070812 58.9975279, 16.2060049 58.9976005, 16.2047954 58.9976927, 16.2043958 58.9977234)","['5.5', '10']",,,
214849952,Kungsgatan,tertiary,40,False,False,113.87400000000001,"LINESTRING (16.201633 58.994984, 16.2017251 58.9952717, 16.2017713 58.9954165, 16.2019561 58.9958632, 16.2020083 58.9959894)",11.4,,,
1234009617,Kungsgatan,tertiary,40,True,False,24.855,"LINESTRING (16.201633 58.994984, 16.2015496 58.9948615, 16.201484 58.9947741)",,,,
1234009615,Kungsgatan,residential,40,True,False,19.378,"LINESTRING (16.2014987 58.9944739, 16.2015597 58.9945809, 16.2015697 58.994609, 16.2015863 58.9946421)",,,,
1237631654,Kungsgatan,residential,40,False,True,45.102999999999994,"LINESTRING (16.2014987 58.9944739, 16.2014309 58.9942421, 16.2013766 58.9940732)",13.5,,,
177906066,Fredsgatan,tertiary,40,False,False,75.922,"LINESTRING (16.2009201 58.9947647, 16.2003051 58.9948288, 16.1996194 58.9948961)",7,,,
1234009616,Fredsgatan,tertiary,40,True,False,28.463,"LINESTRING (16.2009201 58.9947647, 16.2012492 58.994686, 16.2013811 58.9946736)",,,,
1234009631,Kungsgatan,residential,40,True,False,32.922999999999995,"LINESTRING (16.2013766 58.9940732, 16.2012671 58.9938781, 16.2012546 58.9938625, 16.2011999 58.9937918)",,,,
1237631654,Kungsgatan,residential,40,False,False,45.102999999999994,"LINESTRING (16.2013766 58.9940732, 16.2014309 58.9942421, 16.2014987 58.9944739)",13.5,,,
"[1237631660, 255929118]",Djulögatan,"['residential', 'living_street']","['40', 'walk']",False,"[False, True]",126.89099999999999,"LINESTRING (16.2018567 58.9936304, 16.202776 58.9935355, 16.2030218 58.9935101, 16.2037195 58.9934468, 16.2038834 58.9934319, 16.2040332 58.9934183)",,,,
1234009632,Djulögatan,residential,40,True,False,28.79,"LINESTRING (16.2018567 58.9936304, 16.2016226 58.9936814, 16.2015316 58.9936985, 16.2014052 58.9937416)",,,,
1237631670,Kungsgatan,residential,40,False,True,60.277,"LINESTRING (16.2011634 58.9934259, 16.2009812 58.992892)",11,,,
1234009629,Kungsgatan,residential,,True,False,20.357,"LINESTRING (16.2011634 58.9934259, 16.2012609 58.9935418, 16.2012998 58.9935949)",,,,
"[511565373, 214849950]",Vingåkersvägen,residential,40,False,"[False, True]",87.249,"LINESTRING (16.2007242 58.9937281, 16.2000873 58.9937782, 16.1999426 58.9937732, 16.1997732 58.9937339, 16.1994902 58.9936389, 16.1993176 58.993577)",10,,,
1234009630,Vingåkersvägen,residential,40,True,False,18.959,"LINESTRING (16.2007242 58.9937281, 16.200985 58.9936822, 16.201038 58.9936739)",,,,
"[1199632616, 479596304]",Eriksbergsvägen,"['living_street', 'secondary']","['30', 'walk']",False,"[False, True]",99.538,"LINESTRING (16.209207 58.9929613, 16.2092043 58.9929415, 16.2092005 58.9929126, 16.2092059 58.9928379, 16.2092154 58.9927937, 16.2092352 58.9927404, 16.2092658 58.9926848, 16.2096399 58.9921007)",6.5,,,
"[1199632617, 1238287037]",Djulögatan,"['living_street', 'residential']","['40', 'walk']",False,False,154.932,"LINESTRING (16.209207 58.9929613, 16.2094205 58.9929466, 16.2095687 58.9929278, 16.2099062 58.992897, 16.2107274 58.9928095, 16.2116819 58.9927217, 16.211867 58.9927135)",9.8,,,
"[963849672, 448937816, 1238287110]",Vasavägen,"['living_street', 'secondary']","['30', 'walk']",False,"[False, True]",121.505,"LINESTRING (16.209207 58.9929613, 16.2092255 58.9930274, 16.2092621 58.9930985, 16.2093334 58.9931913, 16.209508 58.9933697, 16.2096903 58.9935461, 16.2099197 58.9937535, 16.2101618 58.9939277)",6.5,,,
106532074,Margretehillsgatan,residential,40,False,False,138.69,"LINESTRING (16.1992111 58.9936667, 16.1993717 58.9941437, 16.1995142 58.9945667, 16.1996019 58.9948412, 16.1996194 58.9948961)",,,,
336048185,Djulögatan,residential,40,False,True,11.692,"LINESTRING (16.1992111 58.9936667, 16.1992451 58.9936381, 16.1993176 58.993577)",,,,
1234009611,,tertiary,40,True,False,4.409,"LINESTRING (16.2013811 58.9946736, 16.2014352 58.9946454)",,,roundabout,
1237631670,Kungsgatan,residential,40,False,False,60.277,"LINESTRING (16.2009812 58.992892, 16.2011634 58.9934259)",11,,,
1237631670,Kungsgatan,residential,40,False,True,103.17,"LINESTRING (16.2009812 58.992892, 16.2008801 58.9925164, 16.2006844 58.9919771)",11,,,
733106130,Linnévägen,residential,40,False,True,101.303,"LINESTRING (16.2006844 58.9919771, 16.2008261 58.9919634, 16.2008722 58.9919589, 16.2013244 58.9919149, 16.2013705 58.9919104, 16.2024267 58.9918214)",6.2,,,
1237631665,Linnévägen,residential,40,False,False,105.055,"LINESTRING (16.2006844 58.9919771, 16.1997653 58.9920582, 16.1988782 58.9921408)",7.0,,,
1237631670,Kungsgatan,residential,40,False,False,103.17,"LINESTRING (16.2006844 58.9919771, 16.2008801 58.9925164, 16.2009812 58.992892)",11,,,
177906066,Fredsgatan,tertiary,40,False,True,113.321,"LINESTRING (16.1976709 58.9950727, 16.1996194 58.9948961)",7,,,
177906066,Fredsgatan,tertiary,40,False,False,113.321,"LINESTRING (16.1996194 58.9948961, 16.1976709 58.9950727)",7,,,
106532074,Margretehillsgatan,residential,40,False,True,138.69,"LINESTRING (16.1996194 58.9948961, 16.1996019 58.9948412, 16.1995142 58.9945667, 16.1993717 58.9941437, 16.1992111 58.9936667)",,,,
177906066,Fredsgatan,tertiary,40,False,True,75.922,"LINESTRING (16.1996194 58.9948961, 16.2003051 58.9948288, 16.2009201 58.9947647)",7,,,
336048185,Djulögatan,residential,40,False,False,11.692,"LINESTRING (16.1993176 58.993577, 16.1992451 58.9936381, 16.1992111 58.9936667)",,,,
"[511565373, 214849950]",Vingåkersvägen,residential,40,False,"[False, True]",87.249,"LINESTRING (16.1993176 58.993577, 16.1994902 58.9936389, 16.1997732 58.9937339, 16.1999426 58.9937732, 16.2000873 58.9937782, 16.2007242 58.9937281)",10,,,
1237631665,Linnévägen,residential,40,False,True,105.055,"LINESTRING (16.1988782 58.9921408, 16.1997653 58.9920582, 16.2006844 58.9919771)",7.0,,,
"[1237631699, 1237631663]","['Tegnérvägen', 'Prinsgatan']",residential,40,True,False,204.90699999999998,"LINESTRING (16.1988782 58.9921408, 16.1991671 58.9929982, 16.1992208 58.9930375, 16.1993024 58.9930529, 16.1997661 58.9930036, 16.2009812 58.992892)",,,,
1238287084,Läroverksgatan,residential,40,True,False,20.599,"LINESTRING (16.2032651 58.9916424, 16.2032172 58.991575, 16.2031227 58.9914725)",,,,
1244122968,Cpl Katrineholm C,residential,40,True,False,12.085,"LINESTRING (16.2032651 58.9916424, 16.2032876 58.9916235, 16.2033219 58.991611, 16.2033631 58.9916031, 16.2034064 58.9916003, 16.203444 58.9916041)",7,,roundabout,
1238287083,Läroverksgatan,residential,40,True,False,23.644,"LINESTRING (16.2031227 58.9914725, 16.2033209 58.9915396, 16.203444 58.9916041)",,,,
1238287085,Drottninggatan,living_street,walk,False,True,87.472,"LINESTRING (16.2037793 58.9926426, 16.2040332 58.9934183)",,,,
"[106547355, 1238287085]",Drottninggatan,"['living_street', 'residential']","['40', 'walk']",False,"[False, True]",98.388,"LINESTRING (16.2037793 58.9926426, 16.2037374 58.9925601, 16.2037135 58.9925093, 16.2036109 58.9922041, 16.2035209 58.9919851, 16.2034593 58.9918557, 16.203433 58.9917764)",,,,
"[1238287112, 1237631662, 1238287103]",Tegnérvägen,"['living_street', 'residential']","['40', '5', 'walk']",True,False,162.66199999999998,"LINESTRING (16.2037793 58.9926426, 16.2035735 58.992661, 16.2035137 58.9926663, 16.2029734 58.9927145, 16.201638 58.9928335, 16.2011275 58.992879, 16.2009812 58.992892)",,,,
1238287085,Drottninggatan,living_street,walk,False,False,87.472,"LINESTRING (16.2040332 58.9934183, 16.2037793 58.9926426)",,,,
"[1237631660, 255929118]",Djulögatan,"['living_street', 'residential']","['40', 'walk']",False,"[False, True]",126.89099999999999,"LINESTRING (16.2040332 58.9934183, 16.2038834 58.9934319, 16.2037195 58.9934468, 16.2030218 58.9935101, 16.202776 58.9935355, 16.2018567 58.9936304)",,,,
"[1234451736, 1238287117]",Djulögatan,"['living_street', 'residential']","['40', 'walk']",False,True,146.024,"LINESTRING (16.2040332 58.9934183, 16.2042068 58.9934017, 16.2043464 58.9933883, 16.2054264 58.9932848, 16.2058971 58.9932419, 16.2064319 58.9931932, 16.2065412 58.9931831)",,,,
"[448937816, 1238287110, 963849672]",Vasavägen,"['living_street', 'secondary']","['30', 'walk']",False,"[False, True]",121.505,"LINESTRING (16.2101618 58.9939277, 16.2099197 58.9937535, 16.2096903 58.9935461, 16.209508 58.9933697, 16.2093334 58.9931913, 16.2092621 58.9930985, 16.2092255 58.9930274, 16.209207 58.9929613)",6.5,,,
"[963849674, 963778165]",Vasavägen,"['living_street', 'secondary']","['30', 'walk']",False,True,106.41300000000001,"LINESTRING (16.2101618 58.9939277, 16.2102437 58.9939874, 16.21041 58.9941085, 16.2112224 58.9947134)",6.5,,,
"[1199632618, 748806357, 1237631655]",Fredsgatan,"['living_street', 'residential']","['40', 'walk']",False,"[False, True]",188.237,"LINESTRING (16.2101618 58.9939277, 16.2099759 58.9939429, 16.2098252 58.9939529, 16.2095453 58.9939773, 16.2090656 58.9940237, 16.2083177 58.9940968, 16.2070119 58.9942177, 16.2069258 58.9942159)",,,,
"[1238287033, 1199632618]",Fredsgatan,"['living_street', 'residential']","['40', 'walk']",False,True,119.15400000000001,"LINESTRING (16.2101618 58.9939277, 16.210209 58.993922, 16.2103014 58.9939151, 16.2106043 58.9938922, 16.2107095 58.9938843, 16.2122084 58.9937371)",,,,
1238287088,Linnévägen,residential,40,True,False,22.407,"LINESTRING (16.2035009 58.9916147, 16.2036556 58.9916025, 16.2038851 58.9915773)",7,,,
1244122967,Cpl Katrineholm C,residential,40,True,False,9.704,"LINESTRING (16.2035009 58.9916147, 16.2035351 58.9916296, 16.2035618 58.9916515, 16.203576 58.9916709, 16.2035797 58.9916884)",7,,roundabout,
"[479596304, 1199632616]",Eriksbergsvägen,"['secondary', 'living_street']","['30', 'walk']",False,"[False, True]",99.538,"LINESTRING (16.2096399 58.9921007, 16.2092658 58.9926848, 16.2092352 58.9927404, 16.2092154 58.9927937, 16.2092059 58.9928379, 16.2092005 58.9929126, 16.2092043 58.9929415, 16.209207 58.9929613)",6.5,,,
1238287021,Tegnérvägen,residential,40,False,False,75.414,"LINESTRING (16.2096399 58.9921007, 16.2094959 58.9921143, 16.2090431 58.9921569, 16.2083426 58.992216)",,,,
1238287021,Tegnérvägen,residential,40,False,True,115.05099999999999,"LINESTRING (16.2096399 58.9921007, 16.2097956 58.9920875, 16.2100002 58.9920701, 16.2102516 58.9920483, 16.2113573 58.991952, 16.2116173 58.9919208)",,,,
1238287046,Hantverkaregatan,residential,40,True,False,87.324,"LINESTRING (16.2062249 58.9924152, 16.206248 58.9924908, 16.2063344 58.9926603, 16.2065412 58.9931831)",,,,
1238287021,Tegnérvägen,residential,40,False,True,75.414,"LINESTRING (16.2083426 58.992216, 16.2090431 58.9921569, 16.2094959 58.9921143, 16.2096399 58.9921007)",,,,
1238287073,Tegnérvägen,residential,40,True,False,123.31499999999998,"LINESTRING (16.2083426 58.992216, 16.2082733 58.9922227, 16.2076572 58.9922825, 16.2073396 58.9923134, 16.2067448 58.9923677, 16.2062249 58.9924152)",,,,
"[106547355, 1238287085]",Drottninggatan,"['residential', 'living_street']","['40', 'walk']",False,"[False, True]",98.38799999999999,"LINESTRING (16.203433 58.9917764, 16.2034593 58.9918557, 16.2035209 58.9919851, 16.2036109 58.9922041, 16.2037135 58.9925093, 16.2037374 58.9925601, 16.2037793 58.9926426)",,,,
1244122965,Cpl Katrineholm C,residential,40,True,False,7.1419999999999995,"LINESTRING (16.203433 58.9917764, 16.2033766 58.9917762, 16.2033134 58.9917629)",7,,roundabout,
278364009,Sibeliusgatan,residential,40,False,True,45.894,"LINESTRING (16.2130667 58.9947496, 16.2136921 58.9944916)",,,,
46885493,Malmgatan,residential,40,False,False,125.99999999999999,"LINESTRING (16.2130667 58.9947496, 16.2133038 58.9949257, 16.2135623 58.9951178, 16.2137087 58.9952265, 16.2141155 58.9955288, 16.2141867 58.9956029, 16.2142258 58.9957032)",,,,
46885493,Malmgatan,residential,40,False,True,125.707,"LINESTRING (16.2130667 58.9947496, 16.2130094 58.9947084, 16.2128478 58.9945924, 16.2125967 58.9944122, 16.2125606 58.9943822, 16.2123753 58.9942288, 16.2123232 58.9940846, 16.212242 58.9938599, 16.2122084 58.9937371)",,,,
106547338,Tegnérvägen,residential,40,False,False,151.80700000000002,"LINESTRING (16.2142252 58.9916786, 16.2139634 58.9917076, 16.2137833 58.9917239, 16.2134518 58.9917541, 16.213369 58.9917616, 16.2131794 58.9917788, 16.2129229 58.9918021, 16.2128726 58.9918067, 16.2116173 58.9919208)",,,,
277146189,Jägaregatan,residential,40,False,True,89.599,"LINESTRING (16.2142252 58.9916786, 16.2144028 58.9922076, 16.2144918 58.9924726)",,,,
23641680,Fredsgatan,residential,40,False,False,153.35799999999998,"LINESTRING (16.2148468 58.9935031, 16.2145316 58.993527, 16.2130233 58.9936634, 16.2126415 58.9936979, 16.2122084 58.9937371)",,,,
277146189,Jägaregatan,residential,40,False,False,116.377,"LINESTRING (16.2148468 58.9935031, 16.2145108 58.9925277, 16.2144918 58.9924726)",,,,
278364009,Sibeliusgatan,residential,40,False,False,45.894,"LINESTRING (16.2136921 58.9944916, 16.2130667 58.9947496)",,,,
609569090,Sibeliusgatan,residential,40,True,False,169.968,"LINESTRING (16.2136921 58.9944916, 16.2137753 58.9944591, 16.2140571 58.994349, 16.214209 58.9943426, 16.2143015 58.9943808, 16.214332 58.9944033, 16.2146495 58.9946376, 16.2146558 58.9946489, 16.2146913 58.9947115, 16.2146686 58.9947454, 16.2146638 58.9947526, 16.2145216 58.9948106, 16.214358 58.9948641, 16.2142682 58.9948626, 16.2141545 58.9948234, 16.214132 58.9948157, 16.2136921 58.9944916)",,,,
44363314,Djulögatan,residential,40,False,True,152.74,"LINESTRING (16.2144918 58.9924726, 16.2140794 58.9925031, 16.2138694 58.9925241, 16.2137043 58.9925405, 16.2132115 58.9925897, 16.2130681 58.9926029, 16.211867 58.9927135)",8,,,
277146189,Jägaregatan,residential,40,False,False,89.599,"LINESTRING (16.2144918 58.9924726, 16.2144028 58.9922076, 16.2142252 58.9916786)",,,,
277146189,Jägaregatan,residential,40,False,True,116.377,"LINESTRING (16.2144918 58.9924726, 16.2145108 58.9925277, 16.2148468 58.9935031)",,,,
