osmid,oneway,ref,name,highway,maxspeed,reversed,length,bridge,geometry,lanes,junction
27915942,False,,Diagnosvägen,residential,30,False,388.07599999999996,,"LINESTRING (17.9394528 59.2241982, 17.9394502 59.2243326, 17.939471 59.2246436, 17.9396789 59.2246452, 17.9410976 59.2246373, 17.9416283 59.2246591, 17.9417149 59.2246645, 17.9419774 59.2246503, 17.94232 59.224639, 17.9430123 59.2246352, 17.9431506 59.2246498, 17.9432769 59.2246613, 17.9433739 59.2246711, 17.9434779 59.2246718, 17.9441989 59.2246269, 17.9449554 59.2246286, 17.9450278 59.2246342, 17.9450849 59.2246375, 17.9452211 59.2246493, 17.9453926 59.2246773)",,
616134448,False,,Alfred Nobels Allé,residential,30,False,174.126,,"LINESTRING (17.9396449 59.2184663, 17.9401781 59.218836, 17.9409882 59.2194435, 17.9414138 59.2197438)",,
1037388248,True,,Röntgenvägen,residential,50,False,33.065,,"LINESTRING (17.9379648 59.2232053, 17.9377926 59.22327, 17.937523 59.2232944, 17.9374307 59.2233027)",,
427115803,False,,Hälsovägen,tertiary,40,True,63.311,,"LINESTRING (17.9312178 59.2251914, 17.9314168 59.2250449, 17.9314595 59.2250134, 17.931903 59.2247435)",,
28132466,True,226,Huddingevägen,primary,70,False,36.719,,"LINESTRING (17.9464298 59.2194489, 17.9468103 59.2197156)",,
"[609609092, 609609094]",True,,,tertiary,70,False,70.734,yes,"LINESTRING (17.9464298 59.2194489, 17.9467893 59.2195958, 17.946865 59.2196157, 17.9469395 59.2196287, 17.9470199 59.2196361, 17.9475574 59.219637)",,
"[28398844, 62141973]",True,,Hälsovägen,tertiary,40,False,193.25599999999997,,"LINESTRING (17.9427778 59.220599, 17.9428919 59.2205898, 17.9431233 59.2205236, 17.9438574 59.2202488, 17.94438 59.2200638, 17.9449016 59.2199322, 17.9450962 59.2199082, 17.9457659 59.2198255)",,
257319276,True,,,tertiary,40,False,19.093,,"LINESTRING (17.9427778 59.220599, 17.9428115 59.2206099, 17.9428406 59.2206238, 17.9428663 59.2206425, 17.9428837 59.2206635, 17.9428924 59.2206996, 17.9428846 59.2207237, 17.9428663 59.2207463)",,roundabout
388308106,True,,,tertiary,40,False,13.484000000000002,,"LINESTRING (17.9425162 59.2206308, 17.9425512 59.220612, 17.942594 59.220598, 17.94265 59.220589, 17.9426883 59.2205876, 17.9427264 59.2205898)",,roundabout
883233077,True,,Alfred Nobels Allé,residential,30,False,118.449,,"LINESTRING (17.9425162 59.2206308, 17.9425089 59.2205943, 17.9424761 59.2205378, 17.9414432 59.2198229, 17.9414138 59.2197438)",,
257319275,True,,,tertiary,40,False,16.326999999999998,,"LINESTRING (17.9428663 59.2207463, 17.942828 59.2207717, 17.9427767 59.2207901, 17.9427417 59.2207971, 17.9427048 59.2208007, 17.9426616 59.2208006, 17.9426193 59.220796)",,roundabout
347746909,True,,,tertiary,30,False,13.16,,"LINESTRING (17.9356368 59.223498, 17.9355608 59.2234914, 17.9354914 59.2234742, 17.9354341 59.2234478)",,roundabout
233303490,True,,,tertiary,30,False,2.969,,"LINESTRING (17.9359165 59.2233764, 17.9359046 59.2234024)",,roundabout
233303492,True,,Medicinvägen,residential,30,False,41.709,,"LINESTRING (17.9359046 59.2234024, 17.9359504 59.2234996, 17.9360272 59.223581, 17.9361239 59.2236492, 17.9362447 59.2237284)",,
347746911,True,,,tertiary,30,False,19.816,,"LINESTRING (17.9359046 59.2234024, 17.9358641 59.2234419, 17.9358015 59.2234728, 17.9357231 59.2234922, 17.9356368 59.223498)",,roundabout
257319277,True,,,tertiary,30,False,21.421999999999997,,"LINESTRING (17.9357331 59.2232247, 17.9358003 59.223242, 17.9358559 59.2232681, 17.9358955 59.2233008, 17.9359162 59.2233379, 17.9359165 59.2233764)",,roundabout
"[616134403, 191900935]",True,,Hälsovägen,tertiary,30,False,476.363,,"LINESTRING (17.9357331 59.2232247, 17.9360101 59.2231203, 17.9371434 59.222694, 17.9377144 59.2224888, 17.9384616 59.2222113, 17.9401632 59.2215682, 17.9422605 59.2207877, 17.9424054 59.2207302, 17.9424756 59.220688)",2,
27887933,False,,Röntgenvägen,residential,30,True,252.43899999999996,,"LINESTRING (17.9361023 59.2237802, 17.9359444 59.2238365, 17.9351078 59.2241348, 17.9349336 59.2242473, 17.934825 59.2243878, 17.9347756 59.2245145, 17.9348037 59.2246526, 17.9348958 59.2248005, 17.9350323 59.2249125, 17.9352488 59.2250669, 17.9358391 59.2254878, 17.9359291 59.2255675)",,
233303494,True,,Medicinvägen,residential,30,False,41.992,,"LINESTRING (17.9361023 59.2237802, 17.9359772 59.2236475, 17.9359289 59.2236177, 17.9357674 59.2235476, 17.9356368 59.223498)",,
347746905,False,,Röntgenvägen,residential,30,False,9.941,,"LINESTRING (17.9361023 59.2237802, 17.9361646 59.2237575, 17.9362447 59.2237284)",,
233303493,False,,Hälsovägen,tertiary,40,False,247.23399999999998,,"LINESTRING (17.9354341 59.2234478, 17.9349194 59.2236394, 17.9346479 59.2237405, 17.9333539 59.2242062, 17.9331689 59.2242741, 17.931903 59.2247435)",,
257319268,True,,,tertiary,30,False,40.419,,"LINESTRING (17.9354341 59.2234478, 17.9353926 59.2234135, 17.9353719 59.2233745, 17.9353738 59.2233341, 17.9353981 59.2232957, 17.9354427 59.2232624, 17.9355041 59.2232369, 17.935577 59.2232215, 17.9356555 59.2232173, 17.9357331 59.2232247)",,roundabout
347746905,False,,Röntgenvägen,residential,30,True,9.941,,"LINESTRING (17.9362447 59.2237284, 17.9361646 59.2237575, 17.9361023 59.2237802)",,
347746907,False,,Röntgenvägen,residential,30,False,82.432,,"LINESTRING (17.9362447 59.2237284, 17.9363331 59.223698, 17.9365073 59.223638, 17.9374307 59.2233027)",,
"[469950984, 1037388242, 469950982]",False,,Ortopedvägen,residential,30,False,174.79100000000003,,"LINESTRING (17.9449138 59.2227572, 17.9448286 59.2228916, 17.944806 59.222946, 17.9448151 59.2232563, 17.9448093 59.2233108, 17.9448279 59.223398, 17.9449218 59.2235064, 17.9450706 59.2236148, 17.9454068 59.2237263, 17.9455743 59.2238474, 17.9456714 59.2240031, 17.945638 59.2241567)",,
257319274,True,,,tertiary,40,False,6.837,,"LINESTRING (17.9424756 59.220688, 17.9424878 59.2206579, 17.9425162 59.2206308)",,roundabout
40858588,True,,Regulatorvägen,tertiary,40,False,15.258,,"LINESTRING (17.9469313 59.2198006, 17.9466697 59.2198307)",,
62141962,True,226,Huddingevägen,primary,70,False,25.707,,"LINESTRING (17.9469313 59.2198006, 17.9472172 59.2199796)",,
391446470,True,226,Huddingevägen,primary,70,False,11.79,,"LINESTRING (17.9466697 59.2198307, 17.9465547 59.2197425)",,
616173371,True,,Hälsovägen,tertiary,40,False,34.0,,"LINESTRING (17.9466697 59.2198307, 17.9460868 59.2198979)",,
"[227064560, 227064561]",True,,Hälsovägen,tertiary,40,False,208.82699999999997,,"LINESTRING (17.9460868 59.2198979, 17.9457874 59.2199327, 17.9455087 59.2199708, 17.9451638 59.2200179, 17.9449928 59.2200413, 17.944524 59.2201551, 17.9439771 59.2203426, 17.9432318 59.2206086, 17.94303 59.2206766, 17.9428663 59.2207463)",,
616173372,True,226,Huddingevägen,primary,70,False,42.415,,"LINESTRING (17.9470988 59.2201426, 17.9466697 59.2198307)",,
609609093,True,,,tertiary,70,False,64.725,,"LINESTRING (17.9470988 59.2201426, 17.9467705 59.2200131, 17.9465988 59.2199692, 17.9463896 59.2199348, 17.9460868 59.2198979)",,
883233078,True,,,tertiary,40,False,3.099,,"LINESTRING (17.9427264 59.2205898, 17.9427778 59.220599)",,roundabout
616134448,False,,Alfred Nobels Allé,residential,30,True,174.126,,"LINESTRING (17.9414138 59.2197438, 17.9409882 59.2194435, 17.9401781 59.218836, 17.9396449 59.2184663)",,
883233076,True,,Alfred Nobels Allé,residential,30,False,121.226,,"LINESTRING (17.9414138 59.2197438, 17.9415635 59.2197802, 17.9425755 59.2205036, 17.9426658 59.2205553, 17.9427264 59.2205898)",,
347746907,False,,Röntgenvägen,residential,30,True,82.43200000000002,,"LINESTRING (17.9374307 59.2233027, 17.9365073 59.223638, 17.9363331 59.223698, 17.9362447 59.2237284)",,
1037388247,True,,Röntgenvägen,residential,30,False,31.200000000000003,,"LINESTRING (17.9374307 59.2233027, 17.9377126 59.2232055, 17.9378833 59.2231443)",1,
469950982,False,,Ortopedvägen,residential,30,False,59.562,,"LINESTRING (17.945638 59.2241567, 17.9456227 59.2242016, 17.9455543 59.2243373, 17.9454513 59.2245605, 17.9453926 59.2246773)",,
"[469950984, 1037388242, 469950982]",False,,Ortopedvägen,residential,30,True,174.79100000000003,,"LINESTRING (17.945638 59.2241567, 17.9456714 59.2240031, 17.9455743 59.2238474, 17.9454068 59.2237263, 17.9450706 59.2236148, 17.9449218 59.2235064, 17.9448279 59.223398, 17.9448093 59.2233108, 17.9448151 59.2232563, 17.944806 59.222946, 17.9448286 59.2228916, 17.9449138 59.2227572)",,
1107723665,False,,,residential,,False,127.29899999999998,,"LINESTRING (17.945638 59.2241567, 17.9457576 59.2241462, 17.9458556 59.2241302, 17.9458806 59.2241261, 17.945977 59.2241103, 17.9461515 59.2239726, 17.946271 59.2240048, 17.9463833 59.2240697, 17.9464401 59.224123, 17.9468255 59.2239944, 17.9474061 59.2238116)",,
1107723665,False,,,residential,,True,127.29899999999998,,"LINESTRING (17.9474061 59.2238116, 17.9468255 59.2239944, 17.9464401 59.224123, 17.9463833 59.2240697, 17.946271 59.2240048, 17.9461515 59.2239726, 17.945977 59.2241103, 17.9458806 59.2241261, 17.9458556 59.2241302, 17.9457576 59.2241462, 17.945638 59.2241567)",,
