osmid,oneway,name,highway,maxspeed,reversed,length,geometry,junction,ref,lanes,bridge,access
157088703,True,Nynäsvägen,secondary,40,False,189.16299999999995,"LINESTRING (18.1097996 59.1261951, 18.1088807 59.1259694, 18.1085911 59.125893, 18.1083657 59.1258335, 18.1079335 59.1257225, 18.1077286 59.1256406, 18.1075808 59.1255623, 18.1074676 59.1254874, 18.1073735 59.1254268, 18.1072756 59.1253662, 18.1071551 59.1253278, 18.1070356 59.1253004)",,,,,
1035852370,True,,secondary,40,False,11.518,"LINESTRING (18.1067008 59.1252302, 18.1066526 59.1251799, 18.1066402 59.1251328)",roundabout,,,,
407702907,True,,secondary,40,False,25.740000000000002,"LINESTRING (18.1066402 59.1251328, 18.1066606 59.1250777, 18.1067164 59.1250296, 18.1068138 59.1249907, 18.1069185 59.1249746)",roundabout,,,,
701838518,True,Tungelstavägen,secondary,40,False,355.42699999999996,"LINESTRING (18.1066402 59.1251328, 18.1061558 59.1248274, 18.1058926 59.1246621, 18.1056101 59.1244961, 18.1053929 59.1243673, 18.1051433 59.1242571, 18.1049318 59.124174, 18.1045221 59.1240552, 18.1039692 59.1239506, 18.1035172 59.1238767, 18.1032791 59.1238358, 18.1017634 59.1235972, 18.101463 59.1235443)",,257,,,
160276898,False,Stationsvägen,unclassified,30,False,66.07300000000001,"LINESTRING (18.1049232 59.1213443, 18.1048256 59.1211865, 18.1048187 59.1211276, 18.1050154 59.120772)",,,,,
821985848,False,Klockargatan,unclassified,40,False,86.116,"LINESTRING (18.1049232 59.1213443, 18.1046299 59.121386, 18.1036509 59.1215574, 18.1034865 59.1215802)",,,2,,
"[821985848, 157089582]",False,Klockargatan,unclassified,"['40', '30']",True,252.28299999999996,"LINESTRING (18.1049232 59.1213443, 18.1059613 59.1212293, 18.1072216 59.1210674, 18.1078804 59.1209614, 18.1081108 59.1209, 18.1082919 59.1208669, 18.1085714 59.1208058, 18.1087596 59.1207556, 18.1089082 59.1207445, 18.1091573 59.1207278)",,,2,,
821985846,False,Nederstaleden,unclassified,40,False,42.03,"LINESTRING (18.1016832 59.1220209, 18.102103 59.1219294, 18.102363 59.1218755)",,,,,
"[821985848, 157089582]",False,Klockargatan,unclassified,"['40', '30']",False,252.283,"LINESTRING (18.1091573 59.1207278, 18.1089082 59.1207445, 18.1087596 59.1207556, 18.1085714 59.1208058, 18.1082919 59.1208669, 18.1081108 59.1209, 18.1078804 59.1209614, 18.1072216 59.1210674, 18.1059613 59.1212293, 18.1049232 59.1213443)",,,2,,
821985849,False,Nynäsvägen,tertiary,30,False,170.653,"LINESTRING (18.1091573 59.1207278, 18.1090374 59.1206035, 18.1090159 59.1205669, 18.1089437 59.1204432, 18.1088753 59.1203783, 18.1081872 59.1197933, 18.1077591 59.1193761)",,,,,
821985849,False,Nynäsvägen,tertiary,30,True,71.285,"LINESTRING (18.1091573 59.1207278, 18.1092592 59.1207364, 18.1096826 59.1208492, 18.1099235 59.1209525, 18.1101325 59.1210997)",,,,,
27685204,False,Ringvägen,residential,,True,70.92099999999999,"LINESTRING (18.1006145 59.1240397, 18.1006759 59.124064, 18.1008804 59.1241449, 18.1017019 59.1243423)",,,,,
407702902,False,Ringvägen,residential,40,False,74.029,"LINESTRING (18.1006145 59.1240397, 18.1012554 59.1237222, 18.1013397 59.1236707, 18.101463 59.1235443)",,,,,
407702902,False,Ringvägen,residential,40,True,49.135999999999996,"LINESTRING (18.1006145 59.1240397, 18.1001985 59.1242641, 18.1000157 59.1243572)",,,,,
27685204,False,Ringvägen,residential,,True,50.59,"LINESTRING (18.1017019 59.1243423, 18.1021318 59.1239444)",,,,,
27685204,False,Ringvägen,residential,,False,70.92099999999999,"LINESTRING (18.1017019 59.1243423, 18.1008804 59.1241449, 18.1006759 59.124064, 18.1006145 59.1240397)",,,,,
160276841,False,Bokstigen,residential,30,True,174.725,"LINESTRING (18.1017019 59.1243423, 18.1031929 59.1247324, 18.1036431 59.1248556, 18.1037903 59.1248955, 18.1039678 59.1249438, 18.1042092 59.1250292, 18.1043668 59.1251062)",,,,,
27685204,False,Ringvägen,residential,,False,50.59,"LINESTRING (18.1021318 59.1239444, 18.1017019 59.1243423)",,,,,
407702902,False,Ringvägen,residential,40,False,49.135999999999996,"LINESTRING (18.1000157 59.1243572, 18.1001985 59.1242641, 18.1006145 59.1240397)",,,,,
627428807,False,Ringvägen,residential,30,False,19.511,"LINESTRING (18.1058669 59.1257984, 18.1061472 59.1258989)",,,,,
1035852374,False,Åbyvägen,residential,30,False,46.642,"LINESTRING (18.1058669 59.1257984, 18.1064182 59.1254887)",,,,,
160276841,False,Bokstigen,residential,30,False,115.146,"LINESTRING (18.1058669 59.1257984, 18.1056841 59.1257242, 18.1056645 59.125715, 18.1048453 59.1253279, 18.1047147 59.1252696, 18.1043797 59.1251125, 18.1043668 59.1251062)",,,,,
1035581842,True,Tempelvägen,residential,30,False,16.543,"LINESTRING (18.1112458 59.1226735, 18.1111684 59.122605, 18.1110741 59.122555)",,,,,
821985849,False,Nynäsvägen,tertiary,30,False,59.008,"LINESTRING (18.1077591 59.1193761, 18.1072985 59.118901)",,,,,
821985849,False,Nynäsvägen,tertiary,30,True,170.65300000000002,"LINESTRING (18.1077591 59.1193761, 18.1081872 59.1197933, 18.1088753 59.1203783, 18.1089437 59.1204432, 18.1090159 59.1205669, 18.1090374 59.1206035, 18.1091573 59.1207278)",,,,,
1098554943,False,Blåkullavägen,unclassified,,False,82.09299999999999,"LINESTRING (18.1077591 59.1193761, 18.1078852 59.1193373, 18.1081893 59.1192516, 18.1085702 59.1191149, 18.1088427 59.1190017, 18.1089511 59.1189657)",,,,,
928267502,False,Österhaningevägen,secondary,40,False,110.956,"LINESTRING (18.1149347 59.1222881, 18.1168788 59.1222722)",,257,,,
928267502,False,Österhaningevägen,secondary,40,True,45.953,"LINESTRING (18.1149347 59.1222881, 18.1141295 59.1222835)",,257,,,
157088694,False,Ribby allé,residential,30,False,135.26299999999998,"LINESTRING (18.1149347 59.1222881, 18.114923 59.1221438, 18.114965 59.1218477, 18.1151485 59.1210783)",,,,,
