osmid,name,highway,maxspeed,oneway,reversed,length,geometry,width,junction,ref
49064507,Långgatan,residential,30,False,False,88.349,"LINESTRING (16.2360103 59.6170988, 16.2344399 59.6171194)",,,
49064507,Långgatan,residential,30,False,True,53.884,"LINESTRING (16.2360103 59.6170988, 16.2369644 59.6170545)",,,
49063601,Västtunagatan,residential,30,False,True,160.71,"LINESTRING (16.2360103 59.6170988, 16.2360118 59.6171655, 16.2360436 59.618544)",,,
49061641,Starkgatan,tertiary,40,False,False,83.662,"LINESTRING (16.2231857 59.6173381, 16.2230022 59.6174356, 16.2228098 59.6175669, 16.2222926 59.6179384)",7.5,,U 624
50176916,Starkgatan,tertiary,40,True,False,24.061,"LINESTRING (16.2231857 59.6173381, 16.2232964 59.6172253, 16.2233542 59.6171397)",5.5,,U 624
49061950,Norra Kapellgatan,residential,30,False,True,112.53,"LINESTRING (16.2319762 59.6148266, 16.2339704 59.6147447)",,,
983815201,Parkgatan,residential,50,False,False,73.369,"LINESTRING (16.2319762 59.6148266, 16.2320813 59.6151164, 16.2322115 59.6154756)",,,
983815213,Parkgatan,residential,30,False,False,35.068,"LINESTRING (16.2319762 59.6148266, 16.2319461 59.6147508, 16.2318534 59.6145174)",,,
49063518,Eldsbodavägen,residential,30,False,False,51.793,"LINESTRING (16.226307 59.6182352, 16.226102 59.6186893)",,,
983815197,Eldsbodavägen,tertiary,40,False,False,74.40899999999999,"LINESTRING (16.226307 59.6182352, 16.2264139 59.6182644, 16.2266979 59.6183624, 16.2269528 59.6184592, 16.2273511 59.6186429)",8.1,,
983815198,Eldsbodavägen,tertiary,40,False,True,81.41,"LINESTRING (16.226307 59.6182352, 16.2257066 59.6180517, 16.225443 59.6179556, 16.2251091 59.6178258)",7.2,,
48748046,Vegagatan,residential,30,False,False,130.669,"LINESTRING (16.2280604 59.6150069, 16.2282168 59.6150502, 16.2283342 59.6151004, 16.2285724 59.615222, 16.2287026 59.6152447, 16.2287867 59.6152124, 16.2289469 59.6151257, 16.2291679 59.6150206, 16.2293374 59.61494, 16.2298028 59.6147186)",,,
48748046,Vegagatan,residential,30,False,True,93.49,"LINESTRING (16.2280604 59.6150069, 16.2279001 59.6149942, 16.2276014 59.6150062, 16.2269266 59.61505, 16.226683 59.6150487, 16.2264978 59.6150448, 16.2264086 59.6150356)",,,
983815500,Åkerigatan,residential,30,False,False,34.919,"LINESTRING (16.2280604 59.6150069, 16.2281964 59.6149396, 16.2285044 59.6147874)",,,
49063600,Barnängsgatan,residential,30,False,False,109.954,"LINESTRING (16.2337917 59.61376, 16.2339704 59.6147447)",,,
48748554,Trädgårdsgatan,residential,40,False,False,123.279,"LINESTRING (16.2337917 59.61376, 16.2352428 59.6137593, 16.2359835 59.6137589)",,,
48748554,Trädgårdsgatan,residential,40,False,True,121.239,"LINESTRING (16.2337917 59.61376, 16.2324268 59.6137644, 16.2316366 59.6137517)",,,
49063423,Norra Idrottsvägen,residential,30,False,False,19.051,"LINESTRING (16.2238395 59.6206538, 16.2239647 59.620813)",,,
49052059,Martinvägen,residential,30,False,False,174.193,"LINESTRING (16.2238395 59.6206538, 16.2241728 59.6203931, 16.2244539 59.6201869, 16.224846 59.6199248, 16.2252914 59.6196684, 16.2256608 59.6194734, 16.2257555 59.6194285)",,,
49063423,Norra Idrottsvägen,residential,30,False,True,111.426,"LINESTRING (16.2238395 59.6206538, 16.2237427 59.6206857, 16.2236067 59.6206727, 16.2224739 59.6200131)",,,
49063528,Skogsvägen,residential,30,False,True,27.963,"LINESTRING (16.2365553 59.6207534, 16.2360612 59.6207817)",,,
4535669,Lövboåsvägen,residential,30,False,False,94.857,"LINESTRING (16.2376719 59.613855, 16.2376934 59.614708)",,,
"[48748554, 49062166]",Trädgårdsgatan,residential,40,False,True,97.16499999999999,"LINESTRING (16.2376719 59.613855, 16.2376295 59.6138468, 16.2375324 59.6138185, 16.2373751 59.6137826, 16.2372078 59.613761, 16.2370357 59.6137544, 16.2363317 59.6137574, 16.2359835 59.6137589)",,,
50176075,Storgatan,residential,40,False,False,122.528,"LINESTRING (16.2239547 59.6167185, 16.2244216 59.6163415, 16.2246002 59.6161972, 16.224756 59.6160713, 16.225111 59.6157846)",,,
50176080,Storgatan,residential,40,True,False,27.351999999999997,"LINESTRING (16.2239547 59.6167185, 16.2238458 59.6168657, 16.2238299 59.6168872, 16.2237843 59.6169489)",,,
983815273,Olbergarondellen,tertiary,40,True,False,9.196,"LINESTRING (16.2233542 59.6171397, 16.2233091 59.6171059, 16.2232813 59.6170664)",8.0,roundabout,
4535669,Lövboåsvägen,residential,30,False,False,106.205,"LINESTRING (16.2377302 59.6160604, 16.2377711 59.6170153)",,,
48748546,Föreningsgatan,residential,30,False,False,44.225,"LINESTRING (16.2377302 59.6160604, 16.2369443 59.6160738)",,,
4535669,Lövboåsvägen,residential,30,False,True,150.394,"LINESTRING (16.2377302 59.6160604, 16.2377229 59.6157938, 16.237711 59.6153564, 16.2376984 59.6148936, 16.2376934 59.614708)",,,
49063528,Skogsvägen,residential,30,False,False,27.963,"LINESTRING (16.2360612 59.6207817, 16.2365553 59.6207534)",,,
49063601,Västtunagatan,residential,30,False,False,73.268,"LINESTRING (16.2360612 59.6207817, 16.2360365 59.6201229)",,,
49063528,Skogsvägen,residential,30,False,True,167.516,"LINESTRING (16.2360612 59.6207817, 16.2358775 59.6208042, 16.2352046 59.6209158, 16.2348452 59.6209588, 16.2344923 59.6209783, 16.2343946 59.6209837, 16.2339691 59.6209724, 16.2331465 59.6209058)",,,
50176078,Nygatan,tertiary,40,True,False,41.035,"LINESTRING (16.2230004 59.6166211, 16.2231471 59.61674, 16.2232647 59.6168201, 16.2233163 59.6168468, 16.223443 59.6169125)",4.5,,
48748046,Vegagatan,residential,30,False,False,93.49000000000001,"LINESTRING (16.2264086 59.6150356, 16.2264978 59.6150448, 16.226683 59.6150487, 16.2269266 59.61505, 16.2276014 59.6150062, 16.2279001 59.6149942, 16.2280604 59.6150069)",,,
48748418,Vegaplan,residential,30,False,True,63.927,"LINESTRING (16.2264086 59.6150356, 16.2262679 59.6149713, 16.2256632 59.6146945, 16.2256321 59.6146682, 16.2256294 59.6146324)",,,
50176913,Storgatan,residential,40,False,True,111.053,"LINESTRING (16.2264086 59.6150356, 16.2263064 59.6151092, 16.2262546 59.6151464, 16.2255209 59.6155136, 16.225111 59.6157846)",,,
49052095,Smedjegatan,residential,30,False,True,110.898,"LINESTRING (16.2235494 59.6184299, 16.2241602 59.618075, 16.2248467 59.6176788)",,,
957388208,Östra Trollebovägen,residential,30,False,False,157.703,"LINESTRING (16.2235494 59.6184299, 16.2231087 59.6182325, 16.2218531 59.6191557)",,,
957388208,Östra Trollebovägen,residential,30,False,True,77.864,"LINESTRING (16.2235494 59.6184299, 16.2244444 59.6188364, 16.2246034 59.6188808)",,,
50176919,Storgatan,residential,40,True,False,30.533,"LINESTRING (16.2235442 59.6168982, 16.2236868 59.6168358, 16.2239547 59.6167185)",,,
983815277,Olbergarondellen,tertiary,40,True,False,15.11,"LINESTRING (16.2235442 59.6168982, 16.2236301 59.6169013, 16.2237139 59.6169194, 16.2237843 59.6169489)",7.8,roundabout,
49064507,Långgatan,residential,30,False,False,38.952,"LINESTRING (16.2376541 59.6170225, 16.2369644 59.6170545)",,,
49064507,Långgatan,residential,30,False,True,6.629,"LINESTRING (16.2376541 59.6170225, 16.2377711 59.6170153)",,,
556576484,Handbergsgatan,residential,30,False,False,44.683,"LINESTRING (16.2376541 59.6170225, 16.237658 59.6170722, 16.237661 59.6174243)",,,
49052051,Götgatan,residential,30,False,False,36.397,"LINESTRING (16.2224739 59.6200131, 16.2229095 59.619771)",,,
49063423,Norra Idrottsvägen,residential,30,False,False,111.426,"LINESTRING (16.2224739 59.6200131, 16.2236067 59.6206727, 16.2237427 59.6206857, 16.2238395 59.6206538)",,,
4535667,Olbergarondellen,tertiary,40,True,False,5.909,"LINESTRING (16.223443 59.6169125, 16.2235442 59.6168982)",7.7,roundabout,
48748655,Skolgatan,residential,40,False,False,99.88999999999999,"LINESTRING (16.2302634 59.616961, 16.2300868 59.6169322, 16.2285728 59.6166856)",,,
48748655,Skolgatan,residential,40,False,True,88.446,"LINESTRING (16.2302634 59.616961, 16.231017 59.6170736, 16.2315715 59.6171561, 16.2317719 59.6171859)",,,
49064924,Bergsvägen,residential,30,False,False,155.47400000000002,"LINESTRING (16.2302634 59.616961, 16.2304919 59.6164665, 16.2305631 59.6162233, 16.2305529 59.6155788)",,,
49052063,Östra Trollebovägen,residential,30,False,False,88.92,"LINESTRING (16.2257555 59.6194285, 16.2246034 59.6188808)",,,
49052059,Martinvägen,residential,30,False,True,174.19299999999998,"LINESTRING (16.2257555 59.6194285, 16.2256608 59.6194734, 16.2252914 59.6196684, 16.224846 59.6199248, 16.2244539 59.6201869, 16.2241728 59.6203931, 16.2238395 59.6206538)",,,
49052063,Östra Trollebovägen,residential,30,False,True,171.14000000000001,"LINESTRING (16.2257555 59.6194285, 16.226288 59.6196757, 16.2264345 59.619696, 16.2265572 59.6196616, 16.2276445 59.6190739, 16.2277164 59.6190351, 16.227943 59.6189126)",,,
50176081,Eldsbodavägen,tertiary,40,True,False,45.096,"LINESTRING (16.2238553 59.6170338, 16.2239554 59.6171014, 16.2239814 59.6171242, 16.2240849 59.6172146, 16.2242871 59.6173751)",4.6,,
983815275,Olbergarondellen,tertiary,40,True,False,14.019,"LINESTRING (16.2238553 59.6170338, 16.2238231 59.6170893, 16.2237463 59.6171454)",8.0,roundabout,
4535675,Parkgatan,residential,40,False,False,124.978,"LINESTRING (16.2324571 59.6161187, 16.2324073 59.6162601, 16.2323487 59.6163705, 16.2317719 59.6171859)",,,
4535675,Parkgatan,residential,40,False,True,72.892,"LINESTRING (16.2324571 59.6161187, 16.2324545 59.616078, 16.23243 59.6160172, 16.2323231 59.6157522, 16.2322393 59.6155446, 16.2322115 59.6154756)",,,
48748546,Föreningsgatan,residential,30,False,True,99.952,"LINESTRING (16.2324571 59.6161187, 16.2332652 59.6161101, 16.2336814 59.6161057, 16.2342339 59.6160998)",,,
49064924,Bergsvägen,residential,30,False,True,155.474,"LINESTRING (16.2305529 59.6155788, 16.2305631 59.6162233, 16.2304919 59.6164665, 16.2302634 59.616961)",,,
"[49064925, 49064926]","['Norra Villagatan', 'Norra Prästgårdsgatan']",residential,30,False,"[False, True]",219.02599999999995,"LINESTRING (16.2305529 59.6155788, 16.2304035 59.6155793, 16.2296927 59.6155832, 16.2293544 59.6155467, 16.2289481 59.6155529, 16.2289296 59.6155689, 16.2288865 59.6156061, 16.2288442 59.615802, 16.2288044 59.616046, 16.2287267 59.6163095, 16.228634 59.6165222, 16.2285937 59.6166298, 16.2285728 59.6166856)",,,
49064926,Norra Villagatan,residential,30,False,True,94.299,"LINESTRING (16.2305529 59.6155788, 16.2310849 59.6155676, 16.2311149 59.615567, 16.2317711 59.6154926, 16.2321127 59.6154794, 16.2322115 59.6154756)",,,
48748418,Vegaplan,residential,30,False,False,63.927,"LINESTRING (16.2256294 59.6146324, 16.2256321 59.6146682, 16.2256632 59.6146945, 16.2262679 59.6149713, 16.2264086 59.6150356)",,,
983815214,Norra Hantverkaregatan,residential,40,False,True,139.33800000000002,"LINESTRING (16.2256294 59.6146324, 16.2254885 59.6147022, 16.2254759 59.6147084, 16.225224 59.6148415, 16.2243207 59.6153695, 16.2242077 59.6154387, 16.2240908 59.6155197, 16.224007 59.6155778)",,,
983815199,Eldsbodavägen,tertiary,40,False,False,46.161,"LINESTRING (16.2242871 59.6173751, 16.2248467 59.6176788)",7.3,,
188698980,Eldsbodavägen,tertiary,40,True,False,39.723,"LINESTRING (16.2242871 59.6173751, 16.2239941 59.6172465, 16.2238832 59.6172012, 16.2238707 59.6171961, 16.2237463 59.6171454)",4.9,,
49064507,Långgatan,residential,30,False,True,88.349,"LINESTRING (16.2344399 59.6171194, 16.2360103 59.6170988)",,,
49063600,Barnängsgatan,residential,30,False,False,160.751,"LINESTRING (16.2344399 59.6171194, 16.2344412 59.6171899, 16.2344667 59.618565)",,,
49063600,Barnängsgatan,residential,30,False,True,113.965,"LINESTRING (16.2344399 59.6171194, 16.2343835 59.6168405, 16.2342339 59.6160998)",,,
49064507,Långgatan,residential,30,False,False,150.23000000000002,"LINESTRING (16.2344399 59.6171194, 16.2338264 59.6171347, 16.2332428 59.6171492, 16.2325917 59.6171655, 16.2324391 59.6171693, 16.2319786 59.6171807, 16.2317719 59.6171859)",,,
49064507,Långgatan,residential,30,False,False,53.884,"LINESTRING (16.2369644 59.6170545, 16.2360103 59.6170988)",,,
49064507,Långgatan,residential,30,False,True,38.952,"LINESTRING (16.2369644 59.6170545, 16.2376541 59.6170225)",,,
620136769,,unclassified,30,False,True,109.055,"LINESTRING (16.2369644 59.6170545, 16.2369443 59.6160738)",,,
4535669,Lövboåsvägen,residential,30,False,True,94.857,"LINESTRING (16.2376934 59.614708, 16.2376719 59.613855)",,,
49061950,Norra Kapellgatan,residential,30,False,False,42.948,"LINESTRING (16.2376934 59.614708, 16.2369306 59.6146902)",,,
4535669,Lövboåsvägen,residential,30,False,False,150.39399999999998,"LINESTRING (16.2376934 59.614708, 16.2376984 59.6148936, 16.237711 59.6153564, 16.2377229 59.6157938, 16.2377302 59.6160604)",,,
48748655,Skolgatan,residential,40,False,True,219.369,"LINESTRING (16.225111 59.6157846, 16.2253504 59.615855, 16.2264257 59.6161712, 16.2266899 59.6162456, 16.2270747 59.6163539, 16.2271383 59.6163728, 16.2273315 59.6164261, 16.2275273 59.616467, 16.228419 59.6166534, 16.2285728 59.6166856)",,,
49051694,Skolgatan,residential,40,False,False,67.468,"LINESTRING (16.225111 59.6157846, 16.2249357 59.6157149, 16.224879 59.6156924, 16.2246568 59.6156497, 16.2243481 59.6156033, 16.2240669 59.6155823, 16.224007 59.6155778)",,,
50176075,Storgatan,residential,40,False,True,122.52799999999999,"LINESTRING (16.225111 59.6157846, 16.224756 59.6160713, 16.2246002 59.6161972, 16.2244216 59.6163415, 16.2239547 59.6167185)",,,
50176913,Storgatan,residential,40,False,False,111.053,"LINESTRING (16.225111 59.6157846, 16.2255209 59.6155136, 16.2262546 59.6151464, 16.2263064 59.6151092, 16.2264086 59.6150356)",,,
983815213,Parkgatan,residential,30,False,False,86.09700000000001,"LINESTRING (16.2318534 59.6145174, 16.2317354 59.6142199, 16.2316366 59.6137517)",,,
983815213,Parkgatan,residential,30,False,True,35.068,"LINESTRING (16.2318534 59.6145174, 16.2319461 59.6147508, 16.2319762 59.6148266)",,,
49052063,Östra Trollebovägen,residential,30,False,True,88.92,"LINESTRING (16.2246034 59.6188808, 16.2257555 59.6194285)",,,
"[983815200, 49052101]",Götgatan,residential,30,False,"[False, True]",122.75500000000001,"LINESTRING (16.2246034 59.6188808, 16.2246892 59.6188455, 16.2247212 59.6188153, 16.2248524 59.6183783, 16.2249705 59.617985, 16.2251091 59.6178258)",,,
49052101,Götgatan,residential,30,False,True,40.116,"LINESTRING (16.2246034 59.6188808, 16.2244401 59.6189436, 16.2243289 59.618992, 16.2240786 59.6191239)",,,
957388208,Östra Trollebovägen,residential,30,False,False,77.864,"LINESTRING (16.2246034 59.6188808, 16.2244444 59.6188364, 16.2235494 59.6184299)",,,
983815274,Olbergarondellen,tertiary,40,True,False,11.216999999999999,"LINESTRING (16.2237463 59.6171454, 16.2236573 59.6171698, 16.2235618 59.6171814)",7.9,roundabout,
983815500,Åkerigatan,residential,30,False,True,34.919,"LINESTRING (16.2285044 59.6147874, 16.2281964 59.6149396, 16.2280604 59.6150069)",,,
48748654,Norra Prästgårdsgatan,residential,40,False,True,199.96000000000004,"LINESTRING (16.2285728 59.6166856, 16.2285411 59.6167417, 16.2285246 59.616771, 16.228269 59.6172241, 16.2282384 59.6172803, 16.2280418 59.6176409, 16.2279684 59.617785, 16.2278818 59.6179552, 16.2277892 59.6181373, 16.2277044 59.6183038, 16.2276446 59.6184214)",,,
48748655,Skolgatan,residential,40,False,False,219.36899999999997,"LINESTRING (16.2285728 59.6166856, 16.228419 59.6166534, 16.2275273 59.616467, 16.2273315 59.6164261, 16.2271383 59.6163728, 16.2270747 59.6163539, 16.2266899 59.6162456, 16.2264257 59.6161712, 16.2253504 59.615855, 16.225111 59.6157846)",,,
48748655,Skolgatan,residential,40,False,True,99.88999999999999,"LINESTRING (16.2285728 59.6166856, 16.2300868 59.6169322, 16.2302634 59.616961)",,,
"[49064925, 49064926]","['Norra Villagatan', 'Norra Prästgårdsgatan']",residential,30,False,"[False, True]",219.02599999999998,"LINESTRING (16.2285728 59.6166856, 16.2285937 59.6166298, 16.228634 59.6165222, 16.2287267 59.6163095, 16.2288044 59.616046, 16.2288442 59.615802, 16.2288865 59.6156061, 16.2289296 59.6155689, 16.2289481 59.6155529, 16.2293544 59.6155467, 16.2296927 59.6155832, 16.2304035 59.6155793, 16.2305529 59.6155788)",,,
49061950,Norra Kapellgatan,residential,30,False,False,113.897,"LINESTRING (16.2359898 59.6146682, 16.2339704 59.6147447)",,,
49061950,Norra Kapellgatan,residential,30,False,True,52.971,"LINESTRING (16.2359898 59.6146682, 16.2369306 59.6146902)",,,
49063601,Västtunagatan,residential,30,False,False,101.11,"LINESTRING (16.2359898 59.6146682, 16.2359835 59.6137589)",,,
49063601,Västtunagatan,residential,30,False,True,158.078,"LINESTRING (16.2359898 59.6146682, 16.2360079 59.6160898)",,,
983815196,Eldsbodavägen,tertiary,40,False,False,44.804,"LINESTRING (16.2273511 59.6186429, 16.227943 59.6189126)",8.2,,
48748654,Norra Prästgårdsgatan,residential,40,False,False,30.060000000000002,"LINESTRING (16.2273511 59.6186429, 16.2274317 59.618591, 16.2276233 59.6184676, 16.2276446 59.6184214)",,,
983815197,Eldsbodavägen,tertiary,40,False,True,74.40899999999999,"LINESTRING (16.2273511 59.6186429, 16.2269528 59.6184592, 16.2266979 59.6183624, 16.2264139 59.6182644, 16.226307 59.6182352)",8.1,,
49061641,Starkgatan,tertiary,40,False,True,83.662,"LINESTRING (16.2222926 59.6179384, 16.2228098 59.6175669, 16.2230022 59.6174356, 16.2231857 59.6173381)",7.5,,U 624
48748546,Föreningsgatan,residential,30,False,True,52.695,"LINESTRING (16.2360079 59.6160898, 16.2369443 59.6160738)",,,
49063601,Västtunagatan,residential,30,False,False,158.078,"LINESTRING (16.2360079 59.6160898, 16.2359898 59.6146682)",,,
49063601,Västtunagatan,residential,30,False,True,112.196,"LINESTRING (16.2360079 59.6160898, 16.2360103 59.6170988)",,,
48748546,Föreningsgatan,residential,30,False,False,99.779,"LINESTRING (16.2360079 59.6160898, 16.2349371 59.6160958, 16.2342339 59.6160998)",,,
48748546,Föreningsgatan,residential,30,False,False,99.952,"LINESTRING (16.2342339 59.6160998, 16.2336814 59.6161057, 16.2332652 59.6161101, 16.2324571 59.6161187)",,,
48748546,Föreningsgatan,residential,30,False,True,99.779,"LINESTRING (16.2342339 59.6160998, 16.2349371 59.6160958, 16.2360079 59.6160898)",,,
49063600,Barnängsgatan,residential,30,False,False,113.965,"LINESTRING (16.2342339 59.6160998, 16.2343835 59.6168405, 16.2344399 59.6171194)",,,
49063600,Barnängsgatan,residential,30,False,True,151.407,"LINESTRING (16.2342339 59.6160998, 16.2341379 59.615606, 16.2340706 59.6152602, 16.2339704 59.6147447)",,,
983815204,Bondegatan,residential,30,False,False,88.712,"LINESTRING (16.2344667 59.618565, 16.2360436 59.618544)",,,
"[49063600, 49064502]","['Barnängsgatan', 'Hanstäppevägen']",residential,30,False,"[False, True]",171.522,"LINESTRING (16.2344667 59.618565, 16.2344799 59.6192323, 16.2344809 59.6192848, 16.2345334 59.6193294, 16.2346326 59.619356, 16.2360444 59.6193565)",,,
49063600,Barnängsgatan,residential,30,False,True,160.751,"LINESTRING (16.2344667 59.618565, 16.2344412 59.6171899, 16.2344399 59.6171194)",,,
49051694,Skolgatan,residential,40,False,False,49.163,"LINESTRING (16.224007 59.6155778, 16.2236598 59.6156082, 16.2233723 59.6156516, 16.2231706 59.6156982)",,,
49051694,Skolgatan,residential,40,False,True,67.46799999999999,"LINESTRING (16.224007 59.6155778, 16.2240669 59.6155823, 16.2243481 59.6156033, 16.2246568 59.6156497, 16.224879 59.6156924, 16.2249357 59.6157149, 16.225111 59.6157846)",,,
983815214,Norra Hantverkaregatan,residential,40,False,False,139.33800000000002,"LINESTRING (16.224007 59.6155778, 16.2240908 59.6155197, 16.2242077 59.6154387, 16.2243207 59.6153695, 16.225224 59.6148415, 16.2254759 59.6147084, 16.2254885 59.6147022, 16.2256294 59.6146324)",,,
"[4535675, 983815212]",Parkgatan,residential,40,False,"[False, True]",329.94100000000003,"LINESTRING (16.2317719 59.6171859, 16.2317227 59.6173358, 16.2316917 59.6174496, 16.2316899 59.6174925, 16.2316856 59.6175973, 16.2316633 59.6181357, 16.231672 59.61817, 16.2317111 59.6183229, 16.2317244 59.618375, 16.2318673 59.6186146, 16.2323898 59.6194578, 16.2324213 59.6195086, 16.2327251 59.6198712, 16.2327871 59.6199361, 16.2328902 59.620044)",,,
4535675,Parkgatan,residential,40,False,True,124.978,"LINESTRING (16.2317719 59.6171859, 16.2323487 59.6163705, 16.2324073 59.6162601, 16.2324571 59.6161187)",,,
48748655,Skolgatan,residential,40,False,False,88.446,"LINESTRING (16.2317719 59.6171859, 16.2315715 59.6171561, 16.231017 59.6170736, 16.2302634 59.616961)",,,
49064507,Långgatan,residential,30,False,True,150.23000000000002,"LINESTRING (16.2317719 59.6171859, 16.2319786 59.6171807, 16.2324391 59.6171693, 16.2325917 59.6171655, 16.2332428 59.6171492, 16.2338264 59.6171347, 16.2344399 59.6171194)",,,
4535675,Parkgatan,residential,40,False,False,72.89200000000001,"LINESTRING (16.2322115 59.6154756, 16.2322393 59.6155446, 16.2323231 59.6157522, 16.23243 59.6160172, 16.2324545 59.616078, 16.2324571 59.6161187)",,,
49064926,Norra Villagatan,residential,30,False,False,94.299,"LINESTRING (16.2322115 59.6154756, 16.2321127 59.6154794, 16.2317711 59.6154926, 16.2311149 59.615567, 16.2310849 59.6155676, 16.2305529 59.6155788)",,,
983815201,Parkgatan,residential,50,False,True,73.369,"LINESTRING (16.2322115 59.6154756, 16.2320813 59.6151164, 16.2319762 59.6148266)",,,
983815199,Eldsbodavägen,tertiary,40,False,True,22.022,"LINESTRING (16.2251091 59.6178258, 16.2248467 59.6176788)",7.3,,
983815198,Eldsbodavägen,tertiary,40,False,False,81.41,"LINESTRING (16.2251091 59.6178258, 16.225443 59.6179556, 16.2257066 59.6180517, 16.226307 59.6182352)",7.2,,
"[983815200, 49052101]",Götgatan,residential,30,False,"[False, True]",122.755,"LINESTRING (16.2251091 59.6178258, 16.2249705 59.617985, 16.2248524 59.6183783, 16.2247212 59.6188153, 16.2246892 59.6188455, 16.2246034 59.6188808)",,,
49061950,Norra Kapellgatan,residential,30,False,False,112.53,"LINESTRING (16.2339704 59.6147447, 16.2319762 59.6148266)",,,
49061950,Norra Kapellgatan,residential,30,False,True,113.897,"LINESTRING (16.2339704 59.6147447, 16.2359898 59.6146682)",,,
49063600,Barnängsgatan,residential,30,False,True,109.954,"LINESTRING (16.2339704 59.6147447, 16.2337917 59.61376)",,,
49063600,Barnängsgatan,residential,30,False,False,151.407,"LINESTRING (16.2339704 59.6147447, 16.2340706 59.6152602, 16.2341379 59.615606, 16.2342339 59.6160998)",,,
