osmid,name,highway,maxspeed,oneway,reversed,length,geometry,junction,ref,access
31876016,Norra Esplanaden,residential,50,False,True,99.698,"LINESTRING (24.132809 65.8392675, 24.1306783 65.8390593)",,,
"[56683768, 43114111]","['Repslagaregatan', 'Parkgatan']","['residential', 'unclassified']",50,False,False,439.05600000000004,"LINESTRING (24.132809 65.8392675, 24.1320349 65.8407932, 24.1300458 65.8405883, 24.1304791 65.8395181, 24.1305061 65.8394515, 24.1306783 65.8390593)",,,
31876016,Norra Esplanaden,residential,50,False,False,220.52700000000002,"LINESTRING (24.132809 65.8392675, 24.1341532 65.8393351, 24.1366563 65.8393744, 24.1373384 65.8393851, 24.1376417 65.8393911)",,,
52876706,Stationsgatan,residential,50,False,True,179.81,"LINESTRING (24.132809 65.8392675, 24.1329099 65.8390467, 24.1333908 65.8379943, 24.1335353 65.837678)",,,
43077875,Storgatan,unclassified,50,False,False,84.383,"LINESTRING (24.1373546 65.8401397, 24.1374495 65.8399913, 24.1375163 65.8398166, 24.1375871 65.839608, 24.1376417 65.8393911)",,,
43114105,Tullgatan,unclassified,50,False,False,101.908,"LINESTRING (24.1382069 65.8373814, 24.1359883 65.837258)",,,
43077875,Storgatan,unclassified,50,False,False,103.687,"LINESTRING (24.1382069 65.8373814, 24.1384422 65.8366153, 24.1385015 65.8364568)",,,
43077875,Storgatan,unclassified,50,False,True,62.330999999999996,"LINESTRING (24.1382069 65.8373814, 24.1380642 65.8378644, 24.1380425 65.8379379)",,,
43114105,Tullgatan,unclassified,50,False,True,104.082,"LINESTRING (24.1382069 65.8373814, 24.1393058 65.8374379, 24.1404758 65.8374981)",,,
43077875,Storgatan,unclassified,50,False,False,101.868,"LINESTRING (24.1385015 65.8364568, 24.1387799 65.8355478)",,,
43114104,Packhusgatan,unclassified,50,False,False,101.172,"LINESTRING (24.1385015 65.8364568, 24.1362911 65.8363611)",,,
43077875,Storgatan,unclassified,50,False,True,103.687,"LINESTRING (24.1385015 65.8364568, 24.1384422 65.8366153, 24.1382069 65.8373814)",,,
43114104,Packhusgatan,unclassified,50,False,True,104.96900000000001,"LINESTRING (24.1385015 65.8364568, 24.1403938 65.8365501, 24.1407923 65.8365651)",,,
43077875,Storgatan,unclassified,50,False,False,102.838,"LINESTRING (24.1387799 65.8355478, 24.139044 65.8346293)",,,
43077875,Storgatan,unclassified,50,False,True,101.868,"LINESTRING (24.1387799 65.8355478, 24.1385015 65.8364568)",,,
43114107,Köpmansgatan,unclassified,50,False,False,101.574,"LINESTRING (24.1387799 65.8355478, 24.1394731 65.8355805, 24.1398889 65.8356002, 24.1409967 65.8356525)",,,
43114107,Köpmansgatan,unclassified,50,False,True,97.257,"LINESTRING (24.1387799 65.8355478, 24.1375439 65.835484, 24.1366589 65.8354422)",,,
31876016,Norra Esplanaden,residential,50,False,True,220.527,"LINESTRING (24.1376417 65.8393911, 24.1373384 65.8393851, 24.1366563 65.8393744, 24.1341532 65.8393351, 24.132809 65.8392675)",,,
43077875,Storgatan,unclassified,50,False,False,64.53399999999999,"LINESTRING (24.1376417 65.8393911, 24.1376599 65.8393042, 24.1378022 65.8388145)",,,
43077875,Storgatan,unclassified,50,False,True,84.383,"LINESTRING (24.1376417 65.8393911, 24.1375871 65.839608, 24.1375163 65.8398166, 24.1374495 65.8399913, 24.1373546 65.8401397)",,,
52876706,Stationsgatan,residential,50,False,True,107.292,"LINESTRING (24.1343285 65.8353402, 24.1345843 65.834381)",,,
29055671,Köpmansgatan,unclassified,30,False,True,103.605,"LINESTRING (24.1343285 65.8353402, 24.1334757 65.8353002, 24.1320672 65.8352341)",,,
52876706,Stationsgatan,residential,50,False,False,101.939,"LINESTRING (24.1343285 65.8353402, 24.1341991 65.8356781, 24.1339817 65.8362459)",,,
1160706071,Köpmansgatan,unclassified,50,False,False,94.458,"LINESTRING (24.1343285 65.8353402, 24.1356689 65.8354033, 24.1359268 65.8354139, 24.1363912 65.8354329)",,,
43077875,Storgatan,unclassified,50,False,False,98.085,"LINESTRING (24.1378022 65.8388145, 24.1380425 65.8379379)",,,
29056538,Strandgatan,unclassified,50,False,False,238.20600000000002,"LINESTRING (24.1378022 65.8388145, 24.1387417 65.8388552, 24.1390647 65.8388692, 24.1394193 65.8388697, 24.1395713 65.8388449, 24.1396756 65.8387599, 24.1398506 65.838609, 24.1399059 65.8385614, 24.1402089 65.83826, 24.140347 65.8378657, 24.1404758 65.8374981)",,,
43077875,Storgatan,unclassified,50,False,True,64.53399999999999,"LINESTRING (24.1378022 65.8388145, 24.1376599 65.8393042, 24.1376417 65.8393911)",,,
43114120,,tertiary,50,True,False,26.153999999999996,"LINESTRING (24.128454 65.839008, 24.1284042 65.8390022, 24.1283566 65.8389937, 24.1283121 65.8389828, 24.1282715 65.8389696, 24.1282355 65.8389544, 24.1282046 65.8389373, 24.1281722 65.8389121, 24.1281511 65.8388849, 24.1281423 65.8388597, 24.1281433 65.8388343)",roundabout,,
31876018,Västra Esplanaden,tertiary,50,False,False,135.182,"LINESTRING (24.1285441 65.8386875, 24.128959 65.8374837)",,BD 775,
43114120,,tertiary,50,True,False,31.044999999999998,"LINESTRING (24.1285441 65.8386875, 24.1286007 65.8386895, 24.128656 65.8386949, 24.1287089 65.8387034, 24.1287583 65.838715, 24.1288031 65.8387293, 24.1288424 65.8387461, 24.1288755 65.838765, 24.1289016 65.8387857, 24.1289202 65.8388077, 24.1289309 65.8388305, 24.1289335 65.8388537, 24.1289279 65.8388769)",roundabout,,
31876016,Norra Esplanaden,residential,50,False,False,82.206,"LINESTRING (24.1289279 65.8388769, 24.1298795 65.8389761, 24.1306783 65.8390593)",,,
43114120,,tertiary,50,True,False,29.069999999999997,"LINESTRING (24.1289279 65.8388769, 24.1289155 65.8388981, 24.1288961 65.8389184, 24.1288704 65.8389374, 24.1288386 65.8389549, 24.1288013 65.8389705, 24.1287594 65.8389839, 24.1287134 65.8389948, 24.1286642 65.8390032, 24.1286127 65.8390087, 24.1285599 65.8390114, 24.1285067 65.8390112, 24.128454 65.839008)",roundabout,,
47069461,Norrmalmsvägen,residential,50,True,False,11.577,"LINESTRING (24.1281433 65.8388343, 24.127913 65.8387901)",,,
43114120,,tertiary,50,True,False,10.552999999999999,"LINESTRING (24.1281433 65.8388343, 24.128153 65.8388109, 24.1281709 65.8387883, 24.1281967 65.8387671, 24.1282297 65.8387476)",roundabout,,
1097598387,,tertiary,50,True,False,12.762,"LINESTRING (24.1249704 65.8347141, 24.1250159 65.8347276, 24.1250498 65.8347459, 24.1250691 65.8347674, 24.1250723 65.8347903, 24.125059 65.8348126)",roundabout,,
1160706072,Östra Kyrkogatan,residential,30,False,False,295.014,"LINESTRING (24.1249704 65.8347141, 24.1256338 65.8338481, 24.126219 65.8330674, 24.1268998 65.8321813)",,,
43114095,Köpmansgatan,tertiary,50,False,False,195.524,"LINESTRING (24.1293114 65.8350598, 24.1268403 65.834922, 24.1252826 65.8348301, 24.125059 65.8348126)",,BD 775,
43114116,Västra Esplanaden,tertiary,50,True,False,20.97,"LINESTRING (24.1293114 65.8350598, 24.129314 65.8350481, 24.1293197 65.8350365, 24.1293286 65.8350253, 24.1293405 65.8350146, 24.1293552 65.8350044, 24.1293727 65.8349951, 24.1293926 65.8349865, 24.1294147 65.834979, 24.1294387 65.8349725, 24.1294644 65.8349672, 24.1294914 65.8349631, 24.1295193 65.8349602, 24.1295479 65.8349586, 24.1295766 65.8349584, 24.1296053 65.8349595, 24.1296335 65.8349619)",roundabout,,
31876018,Västra Esplanaden,tertiary,50,False,True,114.838,"LINESTRING (24.1295394 65.8351673, 24.1295395 65.8357315, 24.1294026 65.8361967)",,BD 775,
43114116,Västra Esplanaden,tertiary,50,True,False,17.397000000000002,"LINESTRING (24.1295394 65.8351673, 24.1295172 65.8351659, 24.1294953 65.8351637, 24.1294741 65.8351607, 24.1294535 65.835157, 24.1294338 65.8351526, 24.1294152 65.8351474, 24.1293977 65.8351416, 24.1293815 65.8351352, 24.1293668 65.8351283, 24.1293536 65.8351208, 24.129342 65.8351129, 24.1293322 65.8351047, 24.1293243 65.8350961, 24.1293181 65.8350872, 24.1293139 65.8350782, 24.1293117 65.835069, 24.1293114 65.8350598)",roundabout,,
43114093,Fabriksgatan,unclassified,50,False,True,100.329,"LINESTRING (24.1303902 65.8332713, 24.1325833 65.8333607)",,,
1160706073,Västra Esplanaden,tertiary,30,False,False,102.941,"LINESTRING (24.1303902 65.8332713, 24.1306508 65.8323517)",,,
1160706073,Västra Esplanaden,tertiary,30,False,True,98.841,"LINESTRING (24.1303902 65.8332713, 24.1301513 65.8341548)",,,
