osmid,ref,highway,maxspeed,oneway,reversed,length,geometry,name,bridge,lanes
22999591,,residential,40,False,True,261.97900000000004,"LINESTRING (12.6704182 58.3349809, 12.6685722 58.3353675, 12.6672075 58.3356519, 12.6669295 58.335722, 12.6668447 58.3357726, 12.6668617 58.3358229, 12.6670426 58.3360666)",Balders väg,,
22999587,,residential,,False,False,16.952,"LINESTRING (12.6726598 58.3353854, 12.6729357 58.3353378)",Oskarsgatan,,
"[22999584, 22999587]",,residential,40,False,"[False, True]",123.247,"LINESTRING (12.6726598 58.3353854, 12.6724497 58.3354181, 12.6723586 58.3354198, 12.6722695 58.335402, 12.6708914 58.3348743)","['Ågatan', 'Oskarsgatan']",,
22999622,,residential,40,False,True,105.489,"LINESTRING (12.6726598 58.3353854, 12.6726975 58.3355067, 12.6727042 58.3355808, 12.6726855 58.3357151, 12.6725563 58.3363283)",Ågatan,,
22999623,,residential,,False,False,97.92,"LINESTRING (12.6735785 58.3343398, 12.6739786 58.335195)",Vallgatan,,
22999623,,residential,,False,True,58.025,"LINESTRING (12.6735785 58.3343398, 12.6735492 58.3341875, 12.6735013 58.3338196)",Vallgatan,,
22999625,,residential,40,False,True,163.291,"LINESTRING (12.6735785 58.3343398, 12.6725612 58.3344324, 12.6729357 58.3353378)",Västra torget,,
22999623,,residential,,False,True,98.739,"LINESTRING (12.6743859 58.3360567, 12.6743688 58.3360257, 12.6742241 58.3357462, 12.6741068 58.3354865, 12.6739786 58.335195)",Vallgatan,,
22999627,,residential,40,False,False,73.183,"LINESTRING (12.6744613 58.3308451, 12.6746931 58.3314919)",Ambjörnsvägen,,
22999632,,residential,40,False,True,245.582,"LINESTRING (12.6744613 58.3308451, 12.6703222 58.3312395)",Ängsvägen,,
22999627,,residential,40,False,True,266.93,"LINESTRING (12.6744613 58.3308451, 12.6744017 58.3306888, 12.674322 58.3304797, 12.6742651 58.330301, 12.6742259 58.3301975, 12.6741739 58.3301828, 12.6740945 58.3301695, 12.6736878 58.3302093, 12.6715146 58.3304203, 12.6713611 58.3304285, 12.6712309 58.3304267, 12.6709689 58.3304034)",Ambjörnsvägen,,
22999627,,residential,40,False,False,98.826,"LINESTRING (12.6746931 58.3314919, 12.6748423 58.3323772)",Ambjörnsvägen,,
22999627,,residential,40,False,True,73.183,"LINESTRING (12.6746931 58.3314919, 12.6744613 58.3308451)",Ambjörnsvägen,,
22999629,,residential,40,False,True,91.64,"LINESTRING (12.6746931 58.3314919, 12.6741201 58.3315506, 12.6731524 58.3316498)",Hallers väg,,
22999627,,residential,40,False,True,98.826,"LINESTRING (12.6748423 58.3323772, 12.6746931 58.3314919)",Ambjörnsvägen,,
22999628,,residential,40,False,True,91.65299999999999,"LINESTRING (12.6748423 58.3323772, 12.6740932 58.3324088, 12.673741 58.3324217, 12.673277 58.3324411)",Lutmansgatan,,
22999630,,residential,40,False,False,88.289,"LINESTRING (12.673277 58.3324411, 12.6731524 58.3316498)",Vallgatan,,
22999628,,residential,40,False,False,91.65299999999999,"LINESTRING (12.673277 58.3324411, 12.673741 58.3324217, 12.6740932 58.3324088, 12.6748423 58.3323772)",Lutmansgatan,,
22999628,,residential,40,False,True,187.328,"LINESTRING (12.673277 58.3324411, 12.6731429 58.3324465, 12.6721953 58.3324905, 12.6721605 58.3324919, 12.6721092 58.3324941, 12.6718857 58.3325035, 12.6714061 58.3325237, 12.6713242 58.3325271, 12.6706849 58.332554, 12.6706694 58.3325547, 12.6700791 58.3325809)",Lutmansgatan,,
22999629,,residential,40,False,True,193.459,"LINESTRING (12.6731524 58.3316498, 12.6698905 58.3319569)",Hallers väg,,
22999630,,residential,40,False,True,88.289,"LINESTRING (12.6731524 58.3316498, 12.673277 58.3324411)",Vallgatan,,
22999629,,residential,40,False,False,91.64,"LINESTRING (12.6731524 58.3316498, 12.6741201 58.3315506, 12.6746931 58.3314919)",Hallers väg,,
22999584,,residential,40,False,True,155.51800000000003,"LINESTRING (12.6708362 58.3290369, 12.6710934 58.3295487, 12.6711363 58.3296889, 12.6711579 58.329843, 12.67117 58.3299516, 12.6711255 58.3300515, 12.6710399 58.3302341, 12.6709689 58.3304034)",Ågatan,,
101238506,,residential,,False,False,59.361999999999995,"LINESTRING (12.6664552 58.3294844, 12.6673045 58.3293537, 12.6673986 58.3293439, 12.6674331 58.329349)",Strandvägen,,
"[1127630665, 101238566]",O 2544,tertiary,70,False,True,226.16099999999997,"LINESTRING (12.6664552 58.3294844, 12.6667058 58.3299292, 12.6668438 58.3302039, 12.6669243 58.3304666, 12.6669531 58.3307141, 12.6669535 58.3309167, 12.6669077 58.3312395, 12.6668507 58.3314833)",,,
101238549,,residential,70,False,True,124.199,"LINESTRING (12.6679463 58.3309413, 12.667869 58.3315209, 12.6668507 58.3314833)",Ankarevägen,,
101238549,,residential,70,False,False,124.199,"LINESTRING (12.6668507 58.3314833, 12.667869 58.3315209, 12.6679463 58.3309413)",Ankarevägen,,
"[1127630665, 101238566]",O 2544,tertiary,70,False,False,226.161,"LINESTRING (12.6668507 58.3314833, 12.6669077 58.3312395, 12.6669535 58.3309167, 12.6669531 58.3307141, 12.6669243 58.3304666, 12.6668438 58.3302039, 12.6667058 58.3299292, 12.6664552 58.3294844)",,,
"[1127630664, 1127630665]",O 2544,tertiary,"['70', '50']",False,True,77.452,"LINESTRING (12.6668507 58.3314833, 12.6667708 58.3318407, 12.6666961 58.3321751)",,,
101238506,,residential,,False,True,77.134,"LINESTRING (12.6678042 58.3299874, 12.6675706 58.3293949, 12.667506 58.3293597, 12.6674331 58.329349)",Strandvägen,,
154251322,47,primary,40,False,True,178.466,"LINESTRING (12.6734061 58.3332356, 12.6724775 58.3332733, 12.6720348 58.3332913, 12.6717295 58.3333141, 12.6715041 58.3333309, 12.6712743 58.3333557, 12.6712432 58.333359, 12.6709358 58.3333977, 12.670911 58.3334012, 12.6706833 58.3334335, 12.6703938 58.3334783)",Södergatan,,2
231059917,,residential,40,False,False,65.175,"LINESTRING (12.6734061 58.3332356, 12.6734165 58.3332996, 12.6735013 58.3338196)",Vallgatan,,
101238506,,residential,,False,False,77.134,"LINESTRING (12.6674331 58.329349, 12.667506 58.3293597, 12.6675706 58.3293949, 12.6678042 58.3299874)",Strandvägen,,
101238506,,residential,,False,True,59.361999999999995,"LINESTRING (12.6674331 58.329349, 12.6673986 58.3293439, 12.6673045 58.3293537, 12.6664552 58.3294844)",Strandvägen,,
"[1127630664, 1127630665]",O 2544,tertiary,"['70', '50']",False,False,77.452,"LINESTRING (12.6666961 58.3321751, 12.6667708 58.3318407, 12.6668507 58.3314833)",,,
"[1127630664, 23845396]",O 2544,tertiary,"['40', '50']",False,True,256.142,"LINESTRING (12.6666961 58.3321751, 12.6666905 58.3321999, 12.6666094 58.3326418, 12.6666041 58.3327563, 12.6666282 58.3329303, 12.6666704 58.3330348, 12.6667483 58.3331403, 12.6668376 58.3332286, 12.6669614 58.3333251, 12.6671047 58.3334368, 12.6675463 58.3337176, 12.6681815 58.3341328, 12.6682122 58.3341524, 12.6682766 58.3341927)",,,
