osmid,oneway,lanes,ref,highway,maxspeed,reversed,length,geometry,name,tunnel
798763085,True,1,,motorway_link,120,False,45.956,"LINESTRING (14.0834685 57.1991989, 14.0836344 57.1987955)",,
47283615,True,1,,motorway_link,120,False,320.46299999999997,"LINESTRING (14.0836344 57.1987955, 14.0836922 57.1986943, 14.0837188 57.1985761, 14.0836889 57.1984465, 14.0836141 57.1983371, 14.0834832 57.1982378, 14.0833038 57.1981649, 14.083057 57.1981062, 14.0827878 57.198094, 14.0825448 57.1981183, 14.0823504 57.1981791, 14.0821485 57.1982844, 14.0819765 57.1984262, 14.0818654 57.1986064, 14.0818045 57.1987948, 14.0817821 57.1990379, 14.0816989 57.1997086)",,
259656056,False,2,127,secondary,90,False,64.305,"LINESTRING (14.0824329 57.1990585, 14.0834685 57.1991989)",,
37408138,True,1,,motorway_link,90,False,82.352,"LINESTRING (14.0824329 57.1990585, 14.0828297 57.1990471, 14.083057 57.1990298, 14.0832626 57.1989933, 14.0834608 57.1989083, 14.0836344 57.1987955)",,
"[158215792, 158215793, 350087967]",False,2,127,secondary,90,True,198.144,"LINESTRING (14.0824329 57.1990585, 14.0818378 57.198954, 14.0811165 57.1988256, 14.0804185 57.1987006, 14.0797127 57.1985448, 14.0793356 57.1984615)",Nydalavägen,yes
169003489,False,,,unclassified,,False,300.14599999999996,"LINESTRING (14.0769382 57.1982223, 14.0768871 57.1982747, 14.0765813 57.1985885, 14.0765289 57.1986593, 14.0762787 57.1989968, 14.0762254 57.1990848, 14.0761686 57.1991786, 14.0761191 57.1993246, 14.0761081 57.1994289, 14.0761301 57.1995541, 14.0761806 57.1996521, 14.0762622 57.1998104, 14.0763031 57.1998835, 14.0763924 57.2000428, 14.0764877 57.2002128, 14.0764962 57.2002309, 14.0765151 57.2002712, 14.0766693 57.2006002, 14.0767408 57.200785)",Korslidvägen,
"[169003506, 1123618997]",False,,,unclassified,,False,72.021,"LINESTRING (14.0769382 57.1982223, 14.076737 57.1981386, 14.0765207 57.198046, 14.076466 57.1979852, 14.0764366 57.1979526, 14.0764444 57.1979234, 14.0764602 57.1978642, 14.0765508 57.1977556, 14.0765877 57.1977114)",Korslidvägen,
169003489,False,,,unclassified,,True,300.14599999999996,"LINESTRING (14.0767408 57.200785, 14.0766693 57.2006002, 14.0765151 57.2002712, 14.0764962 57.2002309, 14.0764877 57.2002128, 14.0763924 57.2000428, 14.0763031 57.1998835, 14.0762622 57.1998104, 14.0761806 57.1996521, 14.0761301 57.1995541, 14.0761081 57.1994289, 14.0761191 57.1993246, 14.0761686 57.1991786, 14.0762254 57.1990848, 14.0762787 57.1989968, 14.0765289 57.1986593, 14.0765813 57.1985885, 14.0768871 57.1982747, 14.0769382 57.1982223)",Korslidvägen,
115907325,False,,E 4.17,secondary,90,False,170.67000000000002,"LINESTRING (14.0765877 57.1977114, 14.0774958 57.1979873, 14.0785246 57.1982681, 14.0791093 57.1984092)",Nydalavägen,
"[169003506, 1123618997]",False,,,unclassified,,True,72.021,"LINESTRING (14.0765877 57.1977114, 14.0765508 57.1977556, 14.0764602 57.1978642, 14.0764444 57.1979234, 14.0764366 57.1979526, 14.076466 57.1979852, 14.0765207 57.198046, 14.076737 57.1981386, 14.0769382 57.1982223)",Korslidvägen,
