osmid,name,highway,maxspeed,oneway,reversed,length,lanes,geometry,ref,tunnel
494993014,Tofteparken,residential,50,False,False,18.489,,"LINESTRING (10.1989227 56.053337, 10.1991749 56.0532486)",,
494993014,Tofteparken,residential,50,False,True,50.238,,"LINESTRING (10.1989227 56.053337, 10.1981154 56.0533669)",,
162838067,Beder Landevej,tertiary,80,False,False,239.904,2,"LINESTRING (10.1972182 56.0492653, 10.1974782 56.0496413, 10.198251 56.0507869, 10.198257 56.0507958, 10.1983684 56.050961, 10.1985857 56.0512831)",,
494993009,Tofteparken,residential,,False,True,55.694,,"LINESTRING (10.1959196 56.0532003, 10.1968011 56.0531078)",,
494993014,Tofteparken,residential,50,False,True,25.989,,"LINESTRING (10.1959196 56.0532003, 10.1956719 56.0530119)",,
494993014,Tofteparken,residential,50,False,False,155.248,,"LINESTRING (10.1959196 56.0532003, 10.1963317 56.0535137, 10.1967904 56.053484, 10.1972088 56.0534583, 10.1981154 56.0533669)",,
494993009,Tofteparken,residential,,False,False,55.694,,"LINESTRING (10.1968011 56.0531078, 10.1959196 56.0532003)",,
494993010,Tofteparken,residential,,False,True,30.2,,"LINESTRING (10.1985231 56.0529655, 10.198043 56.0530089)",,
494993011,Tofteparken,residential,,False,True,25.3,,"LINESTRING (10.1976393 56.0530397, 10.198043 56.0530089)",,
494993010,Tofteparken,residential,,False,False,30.2,,"LINESTRING (10.198043 56.0530089, 10.1985231 56.0529655)",,
494993011,Tofteparken,residential,,False,False,25.3,,"LINESTRING (10.198043 56.0530089, 10.1976393 56.0530397)",,
494993011,Tofteparken,residential,,False,True,40.061,,"LINESTRING (10.198043 56.0530089, 10.1981154 56.0533669)",,
494993012,Tofteparken,residential,,False,True,10.655,,"LINESTRING (10.1993251 56.0528262, 10.1991535 56.0528262)",,
494993012,Tofteparken,residential,,False,False,10.655,,"LINESTRING (10.1991535 56.0528262, 10.1993251 56.0528262)",,
494993013,Tofteparken,residential,,False,False,17.832,,"LINESTRING (10.1991535 56.0528262, 10.1991454 56.0526659)",,
494993013,Tofteparken,residential,,False,True,46.988,,"LINESTRING (10.1991535 56.0528262, 10.1991652 56.0530568, 10.1991749 56.0532486)",,
494993013,Tofteparken,residential,,False,True,17.832,,"LINESTRING (10.1991454 56.0526659, 10.1991535 56.0528262)",,
494993014,Tofteparken,residential,50,False,True,44.510000000000005,,"LINESTRING (10.1998557 56.0531367, 10.199604 56.0531947, 10.1993814 56.0532411, 10.1991749 56.0532486)",,
1170379086,Beder Landevej,tertiary,80,False,True,118.502,2,"LINESTRING (10.1998557 56.0531367, 10.1996329 56.0528225, 10.1991756 56.052141)",,
494993014,Tofteparken,residential,50,False,True,18.489,,"LINESTRING (10.1991749 56.0532486, 10.1989227 56.053337)",,
494993013,Tofteparken,residential,,False,False,46.988,,"LINESTRING (10.1991749 56.0532486, 10.1991652 56.0530568, 10.1991535 56.0528262)",,
494993014,Tofteparken,residential,50,False,False,44.510000000000005,,"LINESTRING (10.1991749 56.0532486, 10.1993814 56.0532411, 10.199604 56.0531947, 10.1998557 56.0531367)",,
494993011,Tofteparken,residential,,False,False,40.061,,"LINESTRING (10.1981154 56.0533669, 10.198043 56.0530089)",,
494993014,Tofteparken,residential,50,False,False,50.238,,"LINESTRING (10.1981154 56.0533669, 10.1989227 56.053337)",,
494993014,Tofteparken,residential,50,False,True,155.24800000000002,,"LINESTRING (10.1981154 56.0533669, 10.1972088 56.0534583, 10.1967904 56.053484, 10.1963317 56.0535137, 10.1959196 56.0532003)",,
494993014,Tofteparken,residential,50,False,False,25.989,,"LINESTRING (10.1956719 56.0530119, 10.1959196 56.0532003)",,
"[162838067, 1215515245]",Beder Landevej,tertiary,80,False,False,86.694,"['2', '3']","LINESTRING (10.1985857 56.0512831, 10.1986839 56.0514244, 10.199091 56.0520099)",,
162838067,Beder Landevej,tertiary,80,False,True,239.904,2,"LINESTRING (10.1985857 56.0512831, 10.1983684 56.050961, 10.198257 56.0507958, 10.198251 56.0507869, 10.1974782 56.0496413, 10.1972182 56.0492653)",,
1170379086,Beder Landevej,tertiary,80,False,True,15.495,2,"LINESTRING (10.1991756 56.052141, 10.199091 56.0520099)",,
1170379086,Beder Landevej,tertiary,80,False,False,118.502,2,"LINESTRING (10.1991756 56.052141, 10.1996329 56.0528225, 10.1998557 56.0531367)",,
1170379088,Giber Ringvej,secondary_link,,True,False,94.32300000000001,1,"LINESTRING (10.1991756 56.052141, 10.1990703 56.0521222, 10.1989461 56.052108, 10.1987283 56.052096, 10.1983435 56.0521116, 10.1979196 56.0521477, 10.1976715 56.0521437)",,
1170379086,Beder Landevej,tertiary,80,False,False,15.495,2,"LINESTRING (10.199091 56.0520099, 10.1991756 56.052141)",,
"[162838067, 1215515245]",Beder Landevej,tertiary,80,False,True,86.694,"['2', '3']","LINESTRING (10.199091 56.0520099, 10.1986839 56.0514244, 10.1985857 56.0512831)",,
"[898469604, 1116021572, 898469598]",Giber Ringvej,secondary,80,False,"[False, True]",240.631,,"LINESTRING (10.1938467 56.0524907, 10.1940297 56.0524693, 10.1941851 56.0524543, 10.195514 56.0523377, 10.1976715 56.0521437)",O3,yes
"[898469604, 898469598, 1116021572]",Giber Ringvej,secondary,80,False,"[False, True]",240.63100000000003,,"LINESTRING (10.1976715 56.0521437, 10.195514 56.0523377, 10.1941851 56.0524543, 10.1940297 56.0524693, 10.1938467 56.0524907)",O3,yes
1170379087,Giber Ringvej,secondary_link,,True,False,152.59099999999998,1,"LINESTRING (10.1976715 56.0521437, 10.1978961 56.0520835, 10.1981692 56.0520584, 10.1985626 56.0520183, 10.1987171 56.0519922, 10.198806 56.0519448, 10.1988178 56.0518858, 10.198789 56.0518156, 10.1986076 56.0515268, 10.1985285 56.0513958, 10.1985285 56.0513418, 10.1985857 56.0512831)",,
1170379089,Giber Ringvej,secondary,80,True,False,89.391,,"LINESTRING (10.1976715 56.0521437, 10.1990071 56.0520178, 10.199091 56.0520099)",O3,
