osmid,lanes,name,highway,maxspeed,oneway,reversed,length,ref,geometry,junction,tunnel
935400385,2,Ahlgade,tertiary,50,False,True,13.404,,"LINESTRING (11.7060598 55.7188224, 11.7062738 55.7188239)",,
3469434,2,Valdemar Sejrsvej,primary,60,True,False,119.241,57,"LINESTRING (11.7060598 55.7188224, 11.706064 55.7186857, 11.7061384 55.717751)",,
3469430,2,,primary_link,50,True,False,51.068,,"LINESTRING (11.7062178 55.7192667, 11.7061352 55.7191824, 11.7061025 55.7190782, 11.7060714 55.7189502, 11.7060598 55.7188224)",,
29110132,2,Havnevej,tertiary,50,False,False,135.281,,"LINESTRING (11.7062178 55.7192667, 11.706307 55.7193785, 11.706438 55.7195032, 11.7066202 55.719615, 11.7068377 55.7197117, 11.7070525 55.719781, 11.7072922 55.7198299, 11.7075914 55.7198621, 11.7079229 55.7198629)",,
29110117,,Havnegade,residential,,False,True,26.442,,"LINESTRING (11.7079229 55.7198629, 11.7079247 55.7196251)",,
29110132,2,Havnevej,tertiary,50,False,True,135.281,,"LINESTRING (11.7079229 55.7198629, 11.7075914 55.7198621, 11.7072922 55.7198299, 11.7070525 55.719781, 11.7068377 55.7197117, 11.7066202 55.719615, 11.706438 55.7195032, 11.706307 55.7193785, 11.7062178 55.7192667)",,
"[820516825, 70601835]",2,Havnevej,tertiary,50,False,False,332.795,,"LINESTRING (11.7079229 55.7198629, 11.7082981 55.7198385, 11.7093157 55.7197521, 11.7094543 55.7197378, 11.7096301 55.7197249, 11.7101996 55.7196831, 11.7105261 55.7196671, 11.7110173 55.7196509, 11.7114894 55.7196467, 11.7116411 55.7196452, 11.7122265 55.7196398, 11.7126559 55.7196206, 11.7132073 55.7195875)",,
122574744,,Havnevej,residential,,False,False,120.09700000000001,,"LINESTRING (11.7079229 55.7198629, 11.7079291 55.7199912, 11.7079503 55.7202074, 11.7079607 55.720314, 11.708182 55.7207095, 11.7084258 55.7208733)",,
165532479,,Labæk,tertiary,50,False,False,58.643,,"LINESTRING (11.7182244 55.7169226, 11.7173197 55.7167868)",,
106462011,,Østerstræde,residential,,True,False,101.381,,"LINESTRING (11.7182244 55.7169226, 11.7182648 55.7171339, 11.718283 55.7171676, 11.7184694 55.717513, 11.7185936 55.7178078)",,
165532479,,Labæk,tertiary,50,False,True,59.617,,"LINESTRING (11.7182244 55.7169226, 11.7184847 55.716936, 11.7191744 55.716954)",,
165532479,,Labæk,tertiary,50,False,True,58.643,,"LINESTRING (11.7173197 55.7167868, 11.7182244 55.7169226)",,
29109992,,Markedsgade,unclassified,,False,True,107.627,,"LINESTRING (11.7173197 55.7167868, 11.7173583 55.7162582, 11.7173888 55.7158415, 11.7173904 55.7158197)",,
34913896,,Brogade,residential,,False,False,141.03,,"LINESTRING (11.7173197 55.7167868, 11.7173085 55.7169157, 11.717337 55.7171234, 11.7174439 55.7179017, 11.7174905 55.7180497)",,
165532479,,Labæk,tertiary,50,False,False,87.962,,"LINESTRING (11.7173197 55.7167868, 11.7171277 55.7167749, 11.7162834 55.7167699, 11.7159201 55.7167987)",,
10724847,,Smedelundsgade,tertiary,50,False,False,67.461,,"LINESTRING (11.7159201 55.7167987, 11.7158245 55.7161944)",,
165532479,,Labæk,tertiary,50,False,True,87.962,,"LINESTRING (11.7159201 55.7167987, 11.7162834 55.7167699, 11.7171277 55.7167749, 11.7173197 55.7167868)",,
215320659,,Ahlgade,tertiary,50,False,False,124.567,,"LINESTRING (11.7159201 55.7167987, 11.7157044 55.7168286, 11.7151393 55.7169369, 11.7140919 55.7172303)",,
29110085,,Gasværksvej,residential,,False,True,101.56400000000001,,"LINESTRING (11.7079395 55.71882, 11.7080633 55.7188718, 11.7083016 55.7189243, 11.7085808 55.7189859, 11.7087061 55.7189928, 11.7087295 55.718992, 11.7091375 55.7189788, 11.7092192 55.7189761, 11.7094478 55.7189546, 11.7094873 55.7189509)",,
29110117,,Havnegade,residential,,False,False,89.52799999999999,,"LINESTRING (11.7079395 55.71882, 11.7079323 55.7192098, 11.7079292 55.7193798, 11.7079247 55.7196251)",,
"[900917010, 215320659]",2,Ahlgade,tertiary,50,False,False,104.331,,"LINESTRING (11.7079395 55.71882, 11.7077206 55.7188201, 11.7069601 55.7188205, 11.7067661 55.7188206, 11.7064099 55.7188208, 11.7062738 55.7188239)",,
215320659,,Ahlgade,tertiary,50,False,True,64.67,,"LINESTRING (11.7079395 55.71882, 11.7079669 55.7187233, 11.7080117 55.7186617, 11.7083744 55.7183716, 11.7084381 55.7183207)",,
935400385,2,Ahlgade,tertiary,50,False,False,13.404,,"LINESTRING (11.7062738 55.7188239, 11.7060598 55.7188224)",,
29110127,1,,primary_link,50,True,False,49.364,,"LINESTRING (11.7062738 55.7188239, 11.7062549 55.7189476, 11.7062178 55.7192667)",,
"[900917010, 215320659]",2,Ahlgade,tertiary,50,False,True,104.33100000000002,,"LINESTRING (11.7062738 55.7188239, 11.7064099 55.7188208, 11.7067661 55.7188206, 11.7069601 55.7188205, 11.7077206 55.7188201, 11.7079395 55.71882)",,
10724847,,Smedelundsgade,tertiary,50,False,True,67.461,,"LINESTRING (11.7158245 55.7161944, 11.7159201 55.7167987)",,
10724847,,Smedelundsgade,tertiary,50,False,False,84.80900000000001,,"LINESTRING (11.7158245 55.7161944, 11.7158281 55.7159844, 11.7158577 55.7157962, 11.7159332 55.7155155, 11.7159419 55.7154358)",,
34913898,,Tidemandsvej,residential,50,False,False,73.935,,"LINESTRING (11.7212423 55.7152706, 11.7200625 55.7152913)",,
34913792,,Christian Hansensvej,residential,50,False,False,107.324,,"LINESTRING (11.7212423 55.7152706, 11.7212446 55.7153245, 11.7212842 55.7162355)",,
34913792,,Christian Hansensvej,residential,50,False,True,124.358,,"LINESTRING (11.7212423 55.7152706, 11.7212396 55.715227, 11.7211756 55.7142019, 11.7212105 55.714157)",,
29109876,,Platanvej,residential,50,False,False,87.22999999999999,,"LINESTRING (11.711806 55.7146978, 11.7121329 55.715336, 11.7121922 55.7154035, 11.7122638 55.7154233)",,
