osmid,name,highway,maxspeed,oneway,reversed,length,geometry,ref,lanes,tunnel,bridge,junction
23478593,Dronningensgade,unclassified,50,False,False,81.772,"LINESTRING (9.9852042 57.4567856, 9.9851932 57.4568357, 9.985152 57.4570222, 9.9850426 57.4572897, 9.9850059 57.4573795, 9.9849654 57.4574468, 9.9849087 57.4574991)",,,,,
103478606,Parallelvej,primary,50,False,False,186.174,"LINESTRING (9.9852042 57.4567856, 9.9859676 57.456778, 9.9871127 57.4568002, 9.9879921 57.4568062, 9.9883157 57.4568051)",35,,,,
141328336,Vestbanegade,primary,50,False,True,249.05700000000002,"LINESTRING (9.9852042 57.4567856, 9.9850236 57.4567825, 9.9849982 57.4567807, 9.9843631 57.4567354, 9.9834817 57.4566437, 9.9829043 57.4565837, 9.9822827 57.4565353, 9.9814183 57.4564896, 9.9810856 57.456472)",35,,,,
23478593,Dronningensgade,unclassified,50,False,False,11.48,"LINESTRING (9.9839879 57.4576831, 9.9839227 57.4577179, 9.983899 57.4577702)",,,,,
23478593,Dronningensgade,unclassified,50,False,True,59.78699999999999,"LINESTRING (9.9839879 57.4576831, 9.9845721 57.4576148, 9.9847413 57.4575702, 9.9849087 57.4574991)",,,,,
60414637,Prinsensgade,unclassified,,False,False,87.664,"LINESTRING (9.9839879 57.4576831, 9.9840524 57.4572634, 9.9841086 57.4568974)",,,,,
23478593,Dronningensgade,unclassified,50,False,True,55.010999999999996,"LINESTRING (9.98418 57.4600342, 9.9841437 57.4599553, 9.9839727 57.4595835, 9.9839622 57.4595536)",,,,,
"[25478009, 25478007]","['Søndergade', 'Svinget']",unclassified,50,False,"[False, True]",206.629,"LINESTRING (9.98418 57.4600342, 9.9842679 57.4600142, 9.9846071 57.4599371, 9.9846774 57.4599264, 9.9850286 57.4599028, 9.9851078 57.4598972, 9.9854142 57.4598756, 9.9858497 57.4598532, 9.9864101 57.4598556, 9.9863563 57.4595067, 9.9863186 57.4592243)",,,,,
38058176,Skolegade,residential,50,False,True,80.014,"LINESTRING (9.98418 57.4600342, 9.9840297 57.4600754, 9.9838001 57.4601384, 9.9834239 57.4602255, 9.9833446 57.4602362, 9.9829372 57.4602912)",,,,,
25478032,Kraghsvej,unclassified,,False,False,147.54500000000002,"LINESTRING (9.9881801 57.4615647, 9.9876255 57.4615125, 9.9869722 57.4614573, 9.9865068 57.461414, 9.9857512 57.4613334)",,,,,
"[932553968, 141612785, 932553967]",Vendelbogade,tertiary,50,False,True,295.21899999999994,"LINESTRING (9.9881801 57.4615647, 9.9883337 57.4614749, 9.9884608 57.4614007, 9.9884976 57.4613589, 9.9885344 57.4612887, 9.9885495 57.4612091, 9.9885235 57.4610993, 9.9884806 57.460979, 9.9883674 57.460645, 9.988315 57.4604905, 9.9883033 57.4604218, 9.9883093 57.4603605, 9.9883509 57.4603057, 9.988415 57.4602626, 9.9884478 57.4602424, 9.9885603 57.4602116, 9.9887677 57.4601761, 9.9890972 57.4601316, 9.9898249 57.4600333, 9.9899379 57.4600188, 9.9904649 57.4599511, 9.9906581 57.4599286)",,2,,,
25478018,Danmarksgade,unclassified,,False,False,97.03200000000001,"LINESTRING (9.9919346 57.4598233, 9.9918704 57.4596042, 9.9918153 57.4594159, 9.9917466 57.4592161, 9.991624 57.4589677)",,,,,
38058218,Samsøgade,residential,,False,True,24.305999999999997,"LINESTRING (9.9919346 57.4598233, 9.991963 57.4599237, 9.991997 57.4600393)",,,,,
141612785,Vendelbogade,tertiary,50,False,False,77.29599999999999,"LINESTRING (9.9919346 57.4598233, 9.9910057 57.4598881, 9.9906581 57.4599286)",,2,,,
141612785,Vendelbogade,tertiary,50,False,True,99.028,"LINESTRING (9.9919346 57.4598233, 9.9926185 57.4597719, 9.9929947 57.459778, 9.9935809 57.4598076)",,2,,,
25478018,Danmarksgade,unclassified,,False,True,57.06700000000001,"LINESTRING (9.991199 57.4585104, 9.9912673 57.4585683, 9.9912747 57.4585777, 9.9914534 57.4587357, 9.9916092 57.4589476, 9.991624 57.4589677)",,,,,
178207541,Jernbanegade,unclassified,,True,False,168.558,"LINESTRING (9.9868799 57.4591024, 9.9863149 57.4576173)",,,,,
25478009,Svinget,unclassified,,False,True,38.086,"LINESTRING (9.9868799 57.4591024, 9.986417 57.4591536, 9.986349 57.4592025, 9.9863186 57.4592243)",,,,,
60414644,Mammutpladsen,unclassified,,False,False,42.786,"LINESTRING (9.9868799 57.4591024, 9.9871846 57.45906, 9.9873924 57.4590281, 9.987554 57.4589802)",,,,,
"[533263008, 26427232, 932591466, 83135951, 26427229, 26427231]",Svanelundsvej,tertiary,50,False,False,168.933,"LINESTRING (9.9810856 57.456472, 9.981208 57.4561425, 9.9814602 57.4557504, 9.9815317 57.4556139, 9.9815517 57.4555568, 9.9816118 57.4553898, 9.9816745 57.45514, 9.9816956 57.4549942)",,,yes,,
141328336,Vestbanegade,primary,50,False,False,249.057,"LINESTRING (9.9810856 57.456472, 9.9814183 57.4564896, 9.9822827 57.4565353, 9.9829043 57.4565837, 9.9834817 57.4566437, 9.9843631 57.4567354, 9.9849982 57.4567807, 9.9850236 57.4567825, 9.9852042 57.4567856)",35,,,,
141328338,Vestbanegade,primary,50,True,False,122.744,"LINESTRING (9.9810856 57.456472, 9.9808297 57.4564942, 9.9796094 57.4564675, 9.9794468 57.4564719, 9.9791807 57.4564808, 9.9790389 57.4564856)",35,,,,
93207855,Jørgen H. Nielsens Vej,residential,,False,True,107.156,"LINESTRING (9.9817646 57.4544624, 9.9799733 57.4544586)",,,,,
26427232,Svanelundsvej,tertiary,50,False,False,136.283,"LINESTRING (9.9817646 57.4544624, 9.9817778 57.4542469, 9.9817577 57.4540946, 9.9816135 57.4532408)",,,,,
"[93207842, 93207852, 93207845]","['Fredensvej', 'Bakkevej', 'Enghavevej']",residential,,False,False,640.6780000000001,"LINESTRING (9.9817646 57.4544624, 9.9864826 57.4535621, 9.9860249 57.4529331, 9.9816135 57.4532408)",,,,,
26427232,Svanelundsvej,tertiary,50,False,True,59.277,"LINESTRING (9.9817646 57.4544624, 9.9817042 57.4549278, 9.9816956 57.4549942)",,,,,
26427232,Svanelundsvej,tertiary,50,False,False,57.016999999999996,"LINESTRING (9.9816135 57.4532408, 9.981587 57.4530527, 9.9815658 57.4529017, 9.9815415 57.4527295)",,,,,
26427232,Svanelundsvej,tertiary,50,False,True,136.283,"LINESTRING (9.9816135 57.4532408, 9.9817577 57.4540946, 9.9817778 57.4542469, 9.9817646 57.4544624)",,,,,
"[93207842, 93207852, 93207845]","['Fredensvej', 'Bakkevej', 'Enghavevej']",residential,,False,True,640.6780000000001,"LINESTRING (9.9816135 57.4532408, 9.9860249 57.4529331, 9.9864826 57.4535621, 9.9817646 57.4544624)",,,,,
410875674,Banegraven,primary,60,True,False,120.65799999999999,"LINESTRING (9.9785726 57.4591403, 9.9785245 57.459307, 9.9784369 57.4594949, 9.9783174 57.4596775, 9.9781669 57.4598534, 9.9779869 57.4600211, 9.9778336 57.4601365)",35,,,,
"[597032464, 503004223]",Banegraven,primary,60,False,True,259.23699999999997,"LINESTRING (9.9785726 57.4591403, 9.9786772 57.4588684, 9.9787134 57.4586851, 9.9787322 57.4585105, 9.978676 57.4574321, 9.978669 57.4572986, 9.978653 57.456992, 9.9786463 57.4568743, 9.9786423 57.4568167)",35,,,,
410733697,Skolegade,tertiary,50,True,False,10.262,"LINESTRING (9.9777453 57.460203, 9.9776634 57.4601219)",,,,,
38058177,Kirkegårdsvej,unclassified,50,False,False,35.109,"LINESTRING (9.9798687 57.460693, 9.9798781 57.4610087)",,,,,
38058177,Kirkegårdsvej,unclassified,50,False,True,8.027,"LINESTRING (9.9798687 57.460693, 9.9798755 57.4606209)",,,,,
410733697,Skolegade,tertiary,50,True,False,140.726,"LINESTRING (9.9798687 57.460693, 9.9794034 57.4606649, 9.9791405 57.4606324, 9.9788911 57.4605819, 9.978647 57.460522, 9.9783935 57.4604448, 9.9777453 57.460203)",,,,,
141328339,Kirkegårdsvej,unclassified,50,False,True,19.876,"LINESTRING (9.980023 57.4615796, 9.9800241 57.461554, 9.980031 57.4614009)",,,,,
592889576,Skolegade,residential,50,False,True,14.298,"LINESTRING (9.981183 57.4605336, 9.9809524 57.4605675)",,,,,
38058206,Christiansgade,residential,,False,False,90.265,"LINESTRING (9.981183 57.4605336, 9.9809849 57.4600882, 9.9808319 57.4597441)",,,,,
"[592889576, 592889575]",Skolegade,residential,50,False,False,108.325,"LINESTRING (9.981183 57.4605336, 9.9822143 57.4603915, 9.9829372 57.4602912)",,,,,
592889580,Christiansgade,residential,,False,True,31.31,"LINESTRING (9.9795971 57.4569531, 9.9797129 57.4572277)",,,,,
38058206,Christiansgade,residential,,False,True,112.461,"LINESTRING (9.9801395 57.4581869, 9.9805741 57.4591709)",,,,,
592889580,Christiansgade,residential,,False,False,109.668,"LINESTRING (9.9801395 57.4581869, 9.9797129 57.4572277)",,,,,
"[38058209, 38058207]",Elsagervej,residential,,False,False,101.743,"LINESTRING (9.9801395 57.4581869, 9.9800433 57.4581993, 9.9795943 57.4582574, 9.9789445 57.4583414, 9.978485 57.4583994)",,,,yes,
"[38058209, 38058207]",Elsagervej,residential,,False,True,101.74300000000001,"LINESTRING (9.978485 57.4583994, 9.9789445 57.4583414, 9.9795943 57.4582574, 9.9800433 57.4581993, 9.9801395 57.4581869)",,,,yes,
513105099,Åstrupvej,tertiary,50,False,True,15.933,"LINESTRING (9.9784217 57.4559596, 9.9785617 57.4560815)",,,,,
38058213,Plantagevej,residential,,False,False,173.987,"LINESTRING (9.9784217 57.4559596, 9.978682 57.4558492, 9.9788445 57.4559542, 9.9792482 57.4562151, 9.9793885 57.456251, 9.9798818 57.4561855, 9.9808806 57.456053)",,,,,
38058215,Hyldtoftevej,residential,,False,False,28.907,"LINESTRING (9.9792413 57.4572845, 9.9797129 57.4572277)",,,,,
38058215,Hyldtoftevej,residential,,False,True,28.907,"LINESTRING (9.9797129 57.4572277, 9.9792413 57.4572845)",,,,,
592889580,Christiansgade,residential,,False,False,31.31,"LINESTRING (9.9797129 57.4572277, 9.9795971 57.4569531)",,,,,
592889580,Christiansgade,residential,,False,True,109.668,"LINESTRING (9.9797129 57.4572277, 9.9801395 57.4581869)",,,,,
38058218,Samsøgade,residential,,False,False,109.878,"LINESTRING (9.9922505 57.461018, 9.991997 57.4600393)",,,,,
375574761,Klokagervej,residential,,False,False,70.716,"LINESTRING (9.9922505 57.461018, 9.9934132 57.4609025)",,,,,
375574761,Klokagervej,residential,,False,True,117.02100000000002,"LINESTRING (9.9922505 57.461018, 9.9916221 57.4610702, 9.9903204 57.4611904)",,,,,
38058177,Kirkegårdsvej,unclassified,50,False,False,44.559,"LINESTRING (9.9798781 57.4610087, 9.980031 57.4614009)",,,,,
38058177,Kirkegårdsvej,unclassified,50,False,True,35.109,"LINESTRING (9.9798781 57.4610087, 9.9798687 57.460693)",,,,,
38506835,Buen,residential,,False,False,97.83,"LINESTRING (9.9798781 57.4610087, 9.9795763 57.4610447, 9.979182 57.4611284, 9.9790986 57.4611413, 9.9789071 57.461171, 9.9785973 57.4611962, 9.9782942 57.461202)",,,,,
93206058,Børsen,residential,,False,False,34.161,"LINESTRING (9.9805676 57.4612347, 9.9807222 57.4611906, 9.9807716 57.4611827, 9.980863 57.4611682, 9.980973 57.4611639, 9.9811078 57.4611823)",,,,,
93206278,Børsen,residential,,False,True,38.58,"LINESTRING (9.9805676 57.4612347, 9.980345 57.4613534, 9.9803167 57.4613617, 9.98023 57.4613871, 9.980031 57.4614009)",,,,,
593180284,Børsen,residential,,False,False,47.692,"LINESTRING (9.9805676 57.4612347, 9.9806266 57.4611514, 9.9809377 57.4608557)",,,,,
93206060,Børsen,residential,,False,True,37.714,"LINESTRING (9.9811078 57.4611823, 9.9809377 57.4608557)",,,,,
93206058,Børsen,residential,,False,True,34.161,"LINESTRING (9.9811078 57.4611823, 9.980973 57.4611639, 9.980863 57.4611682, 9.9807716 57.4611827, 9.9807222 57.4611906, 9.9805676 57.4612347)",,,,,
"[93206057, 592889582]","['Vestergade', 'Børsen']",residential,,False,False,114.23400000000001,"LINESTRING (9.9811078 57.4611823, 9.9812124 57.4612237, 9.9816303 57.461453, 9.9816799 57.4614685, 9.9817315 57.4614797, 9.9818978 57.4614793, 9.9828004 57.4614537)",,,,,
"[93206057, 592889582]","['Vestergade', 'Børsen']",residential,,False,True,114.23400000000001,"LINESTRING (9.9828004 57.4614537, 9.9818978 57.4614793, 9.9817315 57.4614797, 9.9816799 57.4614685, 9.9816303 57.461453, 9.9812124 57.4612237, 9.9811078 57.4611823)",,,,,
95745232,Vestergade,residential,,False,False,35.955,"LINESTRING (9.9828004 57.4614537, 9.9830719 57.46143, 9.9833897 57.4613906)",,,,,
