osmid,lanes,name,highway,maxspeed,oneway,reversed,length,ref,geometry,width
497263104,2,Løjtegårdsvej,tertiary,50,False,False,69.586,,"LINESTRING (12.6079517 55.6232087, 12.6068436 55.6232217)",
497263104,2,Løjtegårdsvej,tertiary,50,False,True,19.834,,"LINESTRING (12.6079517 55.6232087, 12.6082675 55.6232042)",
497263104,2,Løjtegårdsvej,tertiary,50,False,True,97.596,,"LINESTRING (12.6044931 55.6232505, 12.6060472 55.6232314)",
"[237230629, 1090821366]",2,Englandsvej,secondary,50,False,False,86.45400000000001,221,"LINESTRING (12.6044931 55.6232505, 12.6044817 55.623402, 12.6044587 55.6237062, 12.6044345 55.6240273)",
904173407,2,Løjtegårdsvej,tertiary,50,False,False,275.02299999999997,,"LINESTRING (12.6044931 55.6232505, 12.6028152 55.6232692, 12.6022384 55.6232756, 12.6020334 55.6232779, 12.6001135 55.6232993)",
"[1090821364, 1090821365, 1090821358]",2,Englandsvej,secondary,50,False,True,198.899,221,"LINESTRING (12.6044931 55.6232505, 12.6045185 55.6230051, 12.6045462 55.6228434, 12.6046277 55.6223673, 12.6047807 55.6214693)",
1090821363,2,Englandsvej,secondary,50,False,True,89.761,221,"LINESTRING (12.6043354 55.6248326, 12.6044345 55.6240273)",
796957016,,Borgbygård Alle,residential,50,False,True,234.575,,"LINESTRING (12.6043354 55.6248326, 12.6042034 55.6248365, 12.6038665 55.6248408, 12.6006005 55.6248903)",
"[23238701, 1090821359]",,Borgbygård Alle,residential,50,False,False,154.1,,"LINESTRING (12.6043354 55.6248326, 12.6044794 55.6248344, 12.6051982 55.6248448, 12.6052344 55.6248454, 12.605414 55.6248459, 12.605744 55.6248499, 12.6060685 55.6248539, 12.6067893 55.6248627)",
"[1090821362, 108067237]",2,Englandsvej,secondary,50,False,False,128.546,221,"LINESTRING (12.6043354 55.6248326, 12.604305 55.6250605, 12.6042539 55.6254438, 12.6042323 55.6256536, 12.6041982 55.625986)",
196269513,1,Englandsvej,secondary,50,True,False,138.407,221,"LINESTRING (12.6039288 55.6275141, 12.6037685 55.6284756, 12.6036886 55.6287509)",
217814045,,Astridsvej,residential,50,False,True,197.80299999999997,,"LINESTRING (12.6039288 55.6275141, 12.6040874 55.6275216, 12.604515 55.6275222, 12.6058663 55.6275297, 12.6059979 55.6275168, 12.6060857 55.6274943, 12.6061602 55.6274547, 12.6063006 55.6273625, 12.6066491 55.6271392, 12.6067713 55.6271031)",
"[1090821360, 1090821361, 108067237]",2,Englandsvej,secondary,50,False,True,170.898,221,"LINESTRING (12.6039288 55.6275141, 12.604028 55.6271161, 12.6040761 55.6269242, 12.6041561 55.6265036, 12.6041601 55.626473, 12.6041628 55.6264332, 12.6041982 55.625986)",
134873069,2,Præstefælledvej,residential,50,False,False,23.067,,"LINESTRING (12.6001135 55.6232993, 12.6001209 55.6230919)",
3446482,2,Præstefælledvej,residential,50,False,True,88.657,,"LINESTRING (12.6001135 55.6232993, 12.6001228 55.6234903, 12.6002295 55.6237789, 12.600277 55.6239018, 12.6003042 55.6239742, 12.6003451 55.6240834)",
"[553208873, 134873071]",2,Løjtegårdsvej,tertiary,50,False,False,189.19799999999998,,"LINESTRING (12.6001135 55.6232993, 12.5997935 55.6233003, 12.5993138 55.6233017, 12.5989247 55.623276, 12.5986208 55.6232449, 12.5985227 55.6232349, 12.5971483 55.6230486)",
904173407,2,Løjtegårdsvej,tertiary,50,False,True,275.023,,"LINESTRING (12.6001135 55.6232993, 12.6020334 55.6232779, 12.6022384 55.6232756, 12.6028152 55.6232692, 12.6044931 55.6232505)",
