osmid,lanes,name,highway,maxspeed,oneway,reversed,length,geometry,ref,bridge,junction,tunnel,access
25796484,2,Lemvigvej,unclassified,50,False,False,74.4,"LINESTRING (8.610759 56.3614453, 8.6103232 56.3615104, 8.6100605 56.3615496, 8.6095928 56.3616195)",,,,,
98381699,,Vesterbo,residential,,False,False,272.082,"LINESTRING (8.610759 56.3614453, 8.6107209 56.3613416, 8.6105831 56.3609668, 8.6105099 56.3607014, 8.6104423 56.3606208, 8.6103644 56.3605739, 8.6102493 56.3605795, 8.608936 56.3607944, 8.609064 56.3610361, 8.6090358 56.3610978, 8.609135 56.361285, 8.6092209 56.3613206, 8.609241 56.3613593, 8.609237 56.3613927, 8.6091851 56.3614577)",,,,,
"[25796485, 101783374]",,Lemvigvej,unclassified,50,False,True,79.253,"LINESTRING (8.610759 56.3614453, 8.6107955 56.36144, 8.6110813 56.3613989, 8.6111625 56.3613843, 8.611999 56.3612554)",,yes,,,
25796479,,Skolegade,unclassified,50,False,True,168.118,"LINESTRING (8.611999 56.3612554, 8.6121057 56.3612391, 8.612597 56.361164, 8.613225 56.361068, 8.6134729 56.3610301, 8.6136225 56.3609863, 8.6141483 56.360749, 8.614428 56.3606298)",,,,,
"[25796485, 101783374]",,Lemvigvej,unclassified,50,False,False,79.253,"LINESTRING (8.611999 56.3612554, 8.6111625 56.3613843, 8.6110813 56.3613989, 8.6107955 56.36144, 8.610759 56.3614453)",,yes,,,
137187739,,Ved Vesterport,residential,,False,False,24.442999999999998,"LINESTRING (8.611999 56.3612554, 8.6120237 56.3613074, 8.6120999 56.361468)",,,,,
498309281,2,Bisgårdgade,tertiary,50,False,False,196.859,"LINESTRING (8.6148538 56.3604784, 8.6149241 56.3605901, 8.6149576 56.3606369, 8.6151997 56.3609811, 8.6153787 56.3612407, 8.6155426 56.3613712, 8.615703 56.3614487, 8.6157941 56.3614815, 8.6158891 56.3615063, 8.6162953 56.3616018, 8.6168124 56.3617323)",,,,,
"[498309281, 64299103]","['2', '3']",Bisgårdgade,tertiary,50,False,True,155.72500000000002,"LINESTRING (8.6148538 56.3604784, 8.6147876 56.3603735, 8.6146432 56.360153, 8.6144108 56.3599205, 8.6141491 56.3597189, 8.6139361 56.3596025, 8.6134374 56.359349)",,,,,
1212347966,3,Skolegade,unclassified,50,False,True,31.395,"LINESTRING (8.6148538 56.3604784, 8.6146948 56.3605158, 8.614428 56.3606298)",,,,,
94816122,,Sanct Jørgens Gade,residential,,False,True,73.36000000000001,"LINESTRING (8.6168124 56.3617323, 8.6168587 56.361682, 8.6170507 56.3614737, 8.616986 56.3613703, 8.6168322 56.3611247)",,,,,
498309281,2,Bisgårdgade,tertiary,50,False,True,196.859,"LINESTRING (8.6168124 56.3617323, 8.6162953 56.3616018, 8.6158891 56.3615063, 8.6157941 56.3614815, 8.615703 56.3614487, 8.6155426 56.3613712, 8.6153787 56.3612407, 8.6151997 56.3609811, 8.6149576 56.3606369, 8.6149241 56.3605901, 8.6148538 56.3604784)",,,,,
"[498389140, 498368632, 498368633, 498368634, 498368635]","['2', '3']",Bisgårdgade,tertiary,50,False,False,172.52899999999997,"LINESTRING (8.6168124 56.3617323, 8.617088 56.3618193, 8.6173468 56.3619094, 8.6174381 56.3619445, 8.6178595 56.3621196, 8.618133 56.3622486, 8.6181913 56.3622773, 8.6183525 56.3623568, 8.6184441 56.3623965, 8.6185329 56.3624315, 8.6186186 56.3624596, 8.6187071 56.3624753, 8.6188085 56.3624899, 8.618907 56.3624984, 8.6189796 56.3625027, 8.6191712 56.3625088)",,,,,
489898213,1,Lægårdvej,tertiary,50,True,False,116.39699999999999,"LINESTRING (8.6191712 56.3625088, 8.6194101 56.3624741, 8.6201933 56.3624822, 8.6206292 56.3624956, 8.620905 56.3625154, 8.6210485 56.3625257)",,,,,
"[498389140, 498368632, 498368633, 498368634, 498368635]","['2', '3']",Bisgårdgade,tertiary,50,False,True,172.529,"LINESTRING (8.6191712 56.3625088, 8.6189796 56.3625027, 8.618907 56.3624984, 8.6188085 56.3624899, 8.6187071 56.3624753, 8.6186186 56.3624596, 8.6185329 56.3624315, 8.6184441 56.3623965, 8.6183525 56.3623568, 8.6181913 56.3622773, 8.618133 56.3622486, 8.6178595 56.3621196, 8.6174381 56.3619445, 8.6173468 56.3619094, 8.617088 56.3618193, 8.6168124 56.3617323)",,,,,
498362288,2,Lægårdvej,tertiary,40,False,False,35.853,"LINESTRING (8.6230842 56.363189, 8.622584 56.3630241)",,,,,
498362288,2,Lægårdvej,tertiary,40,False,True,45.739,"LINESTRING (8.6230842 56.363189, 8.6237185 56.3634029)",,,,,
498321110,3,Voldgade,tertiary,50,False,True,11.25,"LINESTRING (8.6134374 56.359349, 8.613297 56.3592843)",,,,,
"[498309281, 64299103]","['2', '3']",Bisgårdgade,tertiary,50,False,False,155.725,"LINESTRING (8.6134374 56.359349, 8.6139361 56.3596025, 8.6141491 56.3597189, 8.6144108 56.3599205, 8.6146432 56.360153, 8.6147876 56.3603735, 8.6148538 56.3604784)",,,,,
498321114,2,Nørrebrogade,tertiary,60,True,False,141.111,"LINESTRING (8.6134374 56.359349, 8.6124218 56.359886, 8.6121394 56.3601027, 8.6119391 56.3602973)",,,,,
25777870,1,Holstebro midt,tertiary,50,True,False,10.042,"LINESTRING (8.6212706 56.3624881, 8.6213149 56.3625055, 8.621347 56.3625298, 8.6213635 56.3625585)",,,roundabout,,
26540298,2,Enghavevej,tertiary,50,False,False,169.19299999999998,"LINESTRING (8.6212706 56.3624881, 8.621596 56.3620216, 8.6217484 56.3618031, 8.6222607 56.3610688)",,,,,
26540298,2,Enghavevej,tertiary,50,False,False,160.51600000000002,"LINESTRING (8.6227436 56.3601873, 8.6228031 56.3600879, 8.6235642 56.3588172)",,,,,
26540298,2,Enghavevej,tertiary,50,False,True,102.43299999999999,"LINESTRING (8.6227436 56.3601873, 8.6223156 56.3609687, 8.6222607 56.3610688)",,,,,
93264986,,Danmarksgade,residential,,False,False,297.269,"LINESTRING (8.6227436 56.3601873, 8.6225801 56.3601889, 8.6221119 56.3601936, 8.6210728 56.3601612, 8.6209989 56.3601589, 8.6202381 56.360132, 8.6202012 56.3601313, 8.6197574 56.3601227, 8.6196655 56.3601209, 8.6195493 56.3601249, 8.6193966 56.3601302, 8.619133 56.3601588, 8.6188796 56.3602063, 8.6180737 56.3604727)",,,,,
26540298,2,Enghavevej,tertiary,50,False,False,88.138,"LINESTRING (8.6235642 56.3588172, 8.6236175 56.3587107, 8.623733 56.35848, 8.6237494 56.3582429, 8.623678 56.3580413)",,,,,
26540298,2,Enghavevej,tertiary,50,False,True,160.51600000000002,"LINESTRING (8.6235642 56.3588172, 8.6228031 56.3600879, 8.6227436 56.3601873)",,,,,
93264975,2,Jeppe Schous Gade,unclassified,50,False,False,164.219,"LINESTRING (8.6235642 56.3588172, 8.6233564 56.3587857, 8.623154 56.3587867, 8.6229498 56.3588093, 8.6222419 56.3589775, 8.6221133 56.359008, 8.6218239 56.3590484, 8.6209936 56.3590696)",,,,,
607945118,,Fredericiagade,tertiary,50,False,True,10.911,"LINESTRING (8.611562 56.3629384, 8.6117365 56.3629215)",,,,,
"[906271010, 906271012, 242685557]",2,Nørrebrogade,tertiary,60,True,False,290.341,"LINESTRING (8.611562 56.3629384, 8.6114911 56.3618074, 8.6114533 56.3612787, 8.6114417 56.3610201, 8.6114824 56.3607572, 8.6115777 56.3605248, 8.6116996 56.3603478)",,,,,
93264988,,Vestergade,residential,,False,False,52.213,"LINESTRING (8.6152532 56.3582503, 8.6151831 56.358292, 8.6151566 56.3583078, 8.6145845 56.3585368)",,,,,
158237031,,Kirkestræde,residential,,False,False,13.51,"LINESTRING (8.6152532 56.3582503, 8.615144 56.3582245, 8.6150932 56.3581764)",,,,,
158237031,,Kirkestræde,residential,,False,True,80.071,"LINESTRING (8.6152532 56.3582503, 8.6153197 56.3582817, 8.6153667 56.3583159, 8.6154372 56.3583509, 8.6155831 56.3585699, 8.6157974 56.3588915)",,,,,
"[99607956, 99607951]",,"['Den Røde Plads', 'Ved Hallen']",residential,,False,True,197.315,"LINESTRING (8.6181827 56.3564594, 8.6167272 56.3564704, 8.6166612 56.3564321, 8.6166534 56.3563333, 8.6166159 56.3558617, 8.6166027 56.3556957, 8.6165886 56.3555179)",,,,,
498336843,2,Helgolandsgade,tertiary,50,False,True,97.589,"LINESTRING (8.6181721 56.3554941, 8.6179227 56.3554978, 8.6165886 56.3555179)",,,,,
"[98511625, 93266019]",,"['Skovgyden', 'Lille Østergade']",residential,,False,False,75.655,"LINESTRING (8.6193991 56.3577921, 8.6197627 56.357799, 8.6200458 56.3578043, 8.6200624 56.3576222, 8.6200999 56.3575732, 8.6202035 56.3575087)",,,,,
823588345,,Enghaven,unclassified,50,False,False,163.986,"LINESTRING (8.6189265 56.3586611, 8.6189383 56.3586982, 8.6190218 56.3588404, 8.6190511 56.3590145, 8.619074 56.3590545, 8.6191588 56.3590775, 8.6192981 56.3590888, 8.6198817 56.3590761, 8.6203107 56.3590577, 8.6209936 56.3590696)",,,,,
93264975,2,Jeppe Schous Gade,unclassified,50,False,True,164.219,"LINESTRING (8.6209936 56.3590696, 8.6218239 56.3590484, 8.6221133 56.359008, 8.6222419 56.3589775, 8.6229498 56.3588093, 8.623154 56.3587867, 8.6233564 56.3587857, 8.6235642 56.3588172)",,,,,
93264997,,Magnus Kjærs Gade,residential,,False,False,71.874,"LINESTRING (8.6209936 56.3590696, 8.6209873 56.35892, 8.6209833 56.3588253, 8.6209801 56.3587533, 8.6209656 56.3584234)",,,,,
823588345,,Enghaven,unclassified,50,False,True,163.98600000000002,"LINESTRING (8.6209936 56.3590696, 8.6203107 56.3590577, 8.6198817 56.3590761, 8.6192981 56.3590888, 8.6191588 56.3590775, 8.619074 56.3590545, 8.6190511 56.3590145, 8.6190218 56.3588404, 8.6189383 56.3586982, 8.6189265 56.3586611)",,,,,
52907500,,Vesterbrogade,tertiary,40,False,True,54.319,"LINESTRING (8.6091805 56.3579411, 8.6089031 56.3574774)",,,,,
"[762361969, 41394299]",3,Voldgade,tertiary,"['40', '50']",False,False,67.45100000000001,"LINESTRING (8.6091805 56.3579411, 8.609313 56.3579332, 8.6094028 56.3579426, 8.6097501 56.3580521, 8.6101542 56.3581858)",,,,,
52907500,,Vesterbrogade,tertiary,40,False,False,252.748,"LINESTRING (8.6091805 56.3579411, 8.6095537 56.3585726, 8.6099484 56.3592402, 8.6100826 56.3594534, 8.6103469 56.359873, 8.6103776 56.3599519, 8.6103856 56.3600282, 8.6103755 56.3601067)",,,,,
498321116,,Vestergade,residential,,False,False,59.117,"LINESTRING (8.6126825 56.3590296, 8.6119644 56.3593823)",,,,,
498321117,3,Voldgade,tertiary,50,False,False,47.276,"LINESTRING (8.6126825 56.3590296, 8.613297 56.3592843)",,,,,
762361969,3,Voldgade,tertiary,50,False,True,87.522,"LINESTRING (8.6126825 56.3590296, 8.6114972 56.3585956)",,,,,
25682200,,Vestergade,residential,,False,True,48.472,"LINESTRING (8.6126825 56.3590296, 8.6129594 56.3589324, 8.6133756 56.3588251)",,,,,
183306139,,Vesterbrogade,tertiary,40,False,True,38.265,"LINESTRING (8.6084173 56.3566558, 8.6082227 56.356329)",,,,,
"[52907499, 52907500]",,Vesterbrogade,tertiary,40,False,False,96.136,"LINESTRING (8.6084173 56.3566558, 8.6085897 56.3569408, 8.6089031 56.3574774)",,yes,,,
99607946,,Ved Åen,residential,,False,False,189.08100000000002,"LINESTRING (8.6084173 56.3566558, 8.6084805 56.3566473, 8.6090791 56.3566608, 8.6094382 56.3566136, 8.6107611 56.3563562, 8.6110594 56.3563393, 8.6113921 56.3563562)",,,,,
55727567,,Slotsvænget,residential,,False,True,114.062,"LINESTRING (8.6145054 56.3572726, 8.6141977 56.3572525, 8.6140601 56.3578452, 8.6140061 56.3581)",,,,,
93264995,2,Slotsvænget,residential,,False,True,33.651,"LINESTRING (8.6140061 56.3581, 8.6145489 56.358134)",,,,,
55727567,,Slotsvænget,residential,,False,False,114.062,"LINESTRING (8.6140061 56.3581, 8.6140601 56.3578452, 8.6141977 56.3572525, 8.6145054 56.3572726)",,,,,
55727567,,Slotsvænget,residential,,False,True,78.96,"LINESTRING (8.6140061 56.3581, 8.6139795 56.3581907, 8.6139666 56.3582348, 8.6138899 56.3583416, 8.6138401 56.358367, 8.6137505 56.3584128, 8.6135659 56.358464, 8.6131495 56.3585272)",,,,,
55727551,,Åglimt,residential,,False,True,35.934,"LINESTRING (8.6131495 56.3585272, 8.6133756 56.3588251)",,,,,
55727551,,Åglimt,residential,,False,False,183.434,"LINESTRING (8.6131495 56.3585272, 8.6130681 56.3584098, 8.613021 56.3582965, 8.6130279 56.3581539, 8.6130935 56.3577238, 8.613136 56.3574452, 8.6131771 56.3571754, 8.6132201 56.3568934)",,,,,
55727567,,Slotsvænget,residential,,False,False,78.96000000000001,"LINESTRING (8.6131495 56.3585272, 8.6135659 56.358464, 8.6137505 56.3584128, 8.6138401 56.358367, 8.6138899 56.3583416, 8.6139666 56.3582348, 8.6139795 56.3581907, 8.6140061 56.3581)",,,,,
55727551,,Åglimt,residential,,False,True,183.434,"LINESTRING (8.6132201 56.3568934, 8.6131771 56.3571754, 8.613136 56.3574452, 8.6130935 56.3577238, 8.6130279 56.3581539, 8.613021 56.3582965, 8.6130681 56.3584098, 8.6131495 56.3585272)",,,,,
99607959,,Boldhusgade,residential,,False,True,111.996,"LINESTRING (8.6132431 56.3565277, 8.6132385 56.3555205)",,,,,
"[498321120, 55727577]","['4', '5']",Sønderbrogade,tertiary,60,False,False,86.67399999999999,"LINESTRING (8.6147466 56.3573623, 8.6146681 56.3576505, 8.6145793 56.3579941, 8.6145489 56.358134)",,,,,
"[25570464, 55727577, 498309284, 55727550]",4,Sønderbrogade,tertiary,"['60', '50']",False,True,207.12600000000003,"LINESTRING (8.6147466 56.3573623, 8.6148567 56.3569721, 8.6149358 56.3566851, 8.6149466 56.356647, 8.6149734 56.3565523, 8.6151286 56.3560185, 8.6152122 56.3556856, 8.6152181 56.3556553, 8.6152576 56.3555213)",,yes,,,
64299106,,Slotsgade,residential,,True,False,18.276,"LINESTRING (8.6147466 56.3573623, 8.6148913 56.3573905, 8.6150166 56.357429)",,,,,
98511585,,Slotsgade,residential,,False,False,164.99800000000002,"LINESTRING (8.6150166 56.357429, 8.6151119 56.357411, 8.6152603 56.3573809, 8.6154968 56.3573377, 8.6157623 56.3572735, 8.6158762 56.357246, 8.615909 56.3572385, 8.615995 56.3572274, 8.6161562 56.357226, 8.6164152 56.3572275, 8.6167529 56.3572673, 8.6167876 56.3572714, 8.6173787 56.3573411, 8.6174781 56.3573528, 8.6176013 56.3573674)",,,,,
602539348,,Slotsgade,residential,,False,False,85.318,"LINESTRING (8.6150166 56.357429, 8.615018 56.3574377, 8.6150302 56.3574842, 8.6150557 56.3575812, 8.6151734 56.3580283, 8.6151783 56.3581012, 8.6150932 56.3581764)",,,,,
158237031,,Kirkestræde,residential,,False,True,57.388,"LINESTRING (8.6157974 56.3588915, 8.615916 56.3594034)",,,,,
"[106061755, 158237031]",,"['Kirkestræde', 'Kirkepladsen']",residential,,False,False,203.898,"LINESTRING (8.6157974 56.3588915, 8.6165186 56.3588793, 8.6167551 56.3596185, 8.6159987 56.3596614, 8.615916 56.3594034)",,,,,
106061754,,Asylgade,residential,,False,True,79.49199999999999,"LINESTRING (8.6157974 56.3588915, 8.6153715 56.3589052, 8.6151305 56.3589129, 8.6150951 56.3590105, 8.6148962 56.359044, 8.6147674 56.3590652, 8.6146722 56.359083)",,,,,
158237031,,Kirkestræde,residential,,False,False,80.07099999999998,"LINESTRING (8.6157974 56.3588915, 8.6155831 56.3585699, 8.6154372 56.3583509, 8.6153667 56.3583159, 8.6153197 56.3582817, 8.6152532 56.3582503)",,,,,
498362257,2,Viborgvej,tertiary,50,False,False,5.526,"LINESTRING (8.623678 56.3580413, 8.6235885 56.3580446)",,,,,
498362257,2,Viborgvej,tertiary,50,False,True,4.578,"LINESTRING (8.623678 56.3580413, 8.62375 56.3580311)",,,,,
26540298,2,Enghavevej,tertiary,50,False,True,88.138,"LINESTRING (8.623678 56.3580413, 8.6237494 56.3582429, 8.623733 56.35848, 8.6236175 56.3587107, 8.6235642 56.3588172)",,,,,
93264977,,Østergade,residential,,False,True,40.568,"LINESTRING (8.6235095 56.3580589, 8.6228683 56.3581421)",,,,,
158237031,,Kirkestræde,residential,,False,False,33.864999999999995,"LINESTRING (8.6150932 56.3581764, 8.6147819 56.3581495, 8.6145489 56.358134)",,,,,
158237031,,Kirkestræde,residential,,False,True,13.51,"LINESTRING (8.6150932 56.3581764, 8.615144 56.3582245, 8.6152532 56.3582503)",,,,,
602539348,,Slotsgade,residential,,False,True,85.31800000000001,"LINESTRING (8.6150932 56.3581764, 8.6151783 56.3581012, 8.6151734 56.3580283, 8.6150557 56.3575812, 8.6150302 56.3574842, 8.615018 56.3574377, 8.6150166 56.357429)",,,,,
93264986,,Danmarksgade,residential,,False,True,297.269,"LINESTRING (8.6180737 56.3604727, 8.6188796 56.3602063, 8.619133 56.3601588, 8.6193966 56.3601302, 8.6195493 56.3601249, 8.6196655 56.3601209, 8.6197574 56.3601227, 8.6202012 56.3601313, 8.6202381 56.360132, 8.6209989 56.3601589, 8.6210728 56.3601612, 8.6221119 56.3601936, 8.6225801 56.3601889, 8.6227436 56.3601873)",,,,,
93266026,,Ågade,residential,,False,False,110.497,"LINESTRING (8.6209018 56.3572163, 8.6217755 56.3572706, 8.6219544 56.3572655, 8.6221337 56.357233, 8.622612 56.3570863)",,,,,
98511639,,Vigen,residential,,False,False,141.30599999999998,"LINESTRING (8.6209018 56.3572163, 8.6210154 56.357105, 8.6212731 56.3567082, 8.6213639 56.3566295, 8.6215028 56.3565724, 8.6223937 56.3563739)",,,,,
98511639,,Vigen,residential,,False,True,53.922000000000004,"LINESTRING (8.6209018 56.3572163, 8.6205868 56.3573482, 8.6205501 56.3573636, 8.6203339 56.3574541, 8.6202035 56.3575087)",,,,,
98511639,,Vigen,residential,,False,False,8.699,"LINESTRING (8.6231217 56.3563799, 8.6232611 56.3563924)",,,,,
98511639,,Vigen,residential,,False,True,45.425,"LINESTRING (8.6231217 56.3563799, 8.622942 56.3563581, 8.6225591 56.3563514, 8.6223937 56.3563739)",,,,,
98511589,,Gefionsvej,residential,,False,False,80.349,"LINESTRING (8.6223937 56.3563739, 8.622612 56.3570863)",,,,,
98511639,,Vigen,residential,,False,False,45.425,"LINESTRING (8.6223937 56.3563739, 8.6225591 56.3563514, 8.622942 56.3563581, 8.6231217 56.3563799)",,,,,
98511639,,Vigen,residential,,False,True,141.30599999999998,"LINESTRING (8.6223937 56.3563739, 8.6215028 56.3565724, 8.6213639 56.3566295, 8.6212731 56.3567082, 8.6210154 56.357105, 8.6209018 56.3572163)",,,,,
"[98511625, 93266019]",,"['Skovgyden', 'Lille Østergade']",residential,,False,True,75.655,"LINESTRING (8.6202035 56.3575087, 8.6200999 56.3575732, 8.6200624 56.3576222, 8.6200458 56.3578043, 8.6197627 56.357799, 8.6193991 56.3577921)",,,,,
98511637,,Kielgasten,residential,,False,False,223.635,"LINESTRING (8.6202035 56.3575087, 8.6207808 56.3577892, 8.6213045 56.3579561, 8.6214078 56.3579657, 8.6216015 56.3579418, 8.6217708 56.3578766, 8.6220088 56.3577184, 8.6222183 56.3576492, 8.622412 56.3576158, 8.6227348 56.3575952, 8.6233395 56.3576114)",,,,,
98511639,,Vigen,residential,,False,False,53.922,"LINESTRING (8.6202035 56.3575087, 8.6203339 56.3574541, 8.6205501 56.3573636, 8.6205868 56.3573482, 8.6209018 56.3572163)",,,,,
93266026,,Ågade,residential,,False,True,38.306,"LINESTRING (8.6232298 56.3570927, 8.6227397 56.357072, 8.622612 56.3570863)",,,,,
94816122,,Sanct Jørgens Gade,residential,,False,True,31.375,"LINESTRING (8.6168322 56.3611247, 8.6172983 56.3610109)",,,,,
94816122,,Sanct Jørgens Gade,residential,,False,False,73.36000000000001,"LINESTRING (8.6168322 56.3611247, 8.616986 56.3613703, 8.6170507 56.3614737, 8.6168587 56.361682, 8.6168124 56.3617323)",,,,,
123224284,,Sanct Jørgens Gade,residential,,False,False,64.673,"LINESTRING (8.6168322 56.3611247, 8.6167244 56.3611515, 8.6166156 56.3611787, 8.6164533 56.3612191, 8.6163087 56.3612551, 8.6158746 56.3613632)",,,,,
94816127,,Sanct Jørgens Gade,residential,,False,False,57.028999999999996,"LINESTRING (8.6181897 56.360877, 8.6180687 56.3608918, 8.6175751 56.3609521, 8.6172983 56.3610109)",,,,,
1212347959,,Fredericiagade,tertiary,50,False,True,179.775,"LINESTRING (8.6130375 56.3630335, 8.6158849 56.3633887)",,,,,
166163365,,Fredericiagade,tertiary,50,False,False,40.480999999999995,"LINESTRING (8.6130375 56.3630335, 8.6129464 56.3630247, 8.612548 56.3629752, 8.6123946 56.3629582)",,,,,
98381675,,Hans Egedes Vej,residential,,False,True,137.258,"LINESTRING (8.6080915 56.3611569, 8.6084232 56.360004, 8.6084422 56.3599379)",,,,,
98381697,,Beringsvej,residential,,False,True,75.505,"LINESTRING (8.6080915 56.3611569, 8.6085046 56.3612384, 8.6091851 56.3614577)",,,,,
98381723,,Lille Struervej,residential,,False,True,47.18,"LINESTRING (8.6182648 56.3626829, 8.6181653 56.3631036)",,,,,
98381708,,Bisgårdtoft,residential,,False,False,71.594,"LINESTRING (8.6182648 56.3626829, 8.6184574 56.362715, 8.6185479 56.3627571, 8.6188726 56.3630198, 8.618945 56.3631629)",,,,,
98381708,,Bisgårdtoft,residential,,False,True,108.651,"LINESTRING (8.6182648 56.3626829, 8.6172744 56.3626127, 8.6165151 56.3625589)",,,,,
242636366,2,Frøjkvej,secondary,60,False,False,5.845,"LINESTRING (8.6084422 56.3599379, 8.6085359 56.3599462)",521,,,,
98381675,,Hans Egedes Vej,residential,,False,False,137.258,"LINESTRING (8.6084422 56.3599379, 8.6084232 56.360004, 8.6080915 56.3611569)",,,,,
98381697,,Beringsvej,residential,,False,True,30.893,"LINESTRING (8.6091851 56.3614577, 8.6095928 56.3616195)",,,,,
98381697,,Beringsvej,residential,,False,False,75.505,"LINESTRING (8.6091851 56.3614577, 8.6085046 56.3612384, 8.6080915 56.3611569)",,,,,
98381699,,Vesterbo,residential,,False,True,272.082,"LINESTRING (8.6091851 56.3614577, 8.609237 56.3613927, 8.609241 56.3613593, 8.6092209 56.3613206, 8.609135 56.361285, 8.6090358 56.3610978, 8.609064 56.3610361, 8.608936 56.3607944, 8.6102493 56.3605795, 8.6103644 56.3605739, 8.6104423 56.3606208, 8.6105099 56.3607014, 8.6105831 56.3609668, 8.6107209 56.3613416, 8.610759 56.3614453)",,,,,
