osmid,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,width
23331021,Himmerlandsgade,tertiary,50,False,False,21.034,"LINESTRING (9.5101087 56.8031611, 9.5102602 56.8031936, 9.5104365 56.80322)",,
45055279,Højvang,residential,,False,False,47.934000000000005,"LINESTRING (9.5101087 56.8031611, 9.5100539 56.8032275, 9.5100202 56.8032846, 9.5099276 56.803441, 9.5098774 56.8035524, 9.5098691 56.8035709)",,
"[1216459099, 1216459100]",Himmerlandsgade,tertiary,30,False,False,87.638,"LINESTRING (9.5206917 56.8033874, 9.5208807 56.8033332, 9.5209582 56.8033008, 9.5210479 56.8032579, 9.5211777 56.8031748, 9.5214156 56.802957, 9.5215813 56.8027905)",,
"[340125424, 1216459100]",Himmerlandsgade,tertiary,30,False,True,27.262999999999998,"LINESTRING (9.5206917 56.8033874, 9.5204744 56.8034156, 9.520344 56.8034249, 9.5202513 56.8034289)",,
"[45054853, 1216459101, 1216459102]",Anlægsvej,tertiary,"['30', '50']",False,True,155.437,"LINESTRING (9.5206917 56.8033874, 9.52072 56.803493, 9.5207136 56.8035479, 9.5207007 56.8035783, 9.5206827 56.8035986, 9.5206714 56.8036077, 9.5205471 56.803708, 9.5202305 56.8039636, 9.5202131 56.8039777, 9.52008 56.804085, 9.5198904 56.8042381, 9.5194667 56.8045757)",,
684983198,Himmerlandsgade,tertiary,50,True,False,26.306,"LINESTRING (9.5215813 56.8027905, 9.5216304 56.8027211, 9.5216817 56.8026829, 9.5217361 56.8026462, 9.521836 56.8026067)",1,
"[1216459099, 1216459100]",Himmerlandsgade,tertiary,30,False,True,87.638,"LINESTRING (9.5215813 56.8027905, 9.5214156 56.802957, 9.5211777 56.8031748, 9.5210479 56.8032579, 9.5209582 56.8033008, 9.5208807 56.8033332, 9.5206917 56.8033874)",,
684983188,Himmerlandsgade,tertiary,50,True,False,23.843,"LINESTRING (9.5242503 56.8021457, 9.5246409 56.8021612)",1,
684983190,Peder Stubsvej,residential,,True,False,7.593,"LINESTRING (9.5242503 56.8021457, 9.5241836 56.8022034)",1,
23331248,Gammel Tingvej,residential,50,False,False,67.974,"LINESTRING (9.5106945 56.8053483, 9.5117997 56.8054353)",1,6
23331248,Gammel Tingvej,residential,50,False,True,73.36,"LINESTRING (9.5106945 56.8053483, 9.5102173 56.805283, 9.5099153 56.80523, 9.5095552 56.8051398)",1,6
45055280,Nørrevang,residential,,False,True,129.996,"LINESTRING (9.5106945 56.8053483, 9.5106789 56.8054007, 9.5104629 56.8065104)",,
45055765,Tingvej,residential,50,False,False,64.575,"LINESTRING (9.5130264 56.8055706, 9.5140632 56.8056933)",,
45055765,Tingvej,residential,50,False,True,44.452,"LINESTRING (9.5130264 56.8055706, 9.5123117 56.8054887)",,
110982620,Vester Stadionsvej,residential,,False,True,93.972,"LINESTRING (9.5130264 56.8055706, 9.5126214 56.8063861)",,
45055765,Tingvej,residential,50,False,False,54.883,"LINESTRING (9.5178793 56.8058039, 9.5180854 56.805774, 9.5183324 56.8057853, 9.5187711 56.8058069)",,
45055765,Tingvej,residential,50,False,True,217.848,"LINESTRING (9.5178793 56.8058039, 9.5171971 56.8060478, 9.5169904 56.806087, 9.5168115 56.8061003, 9.5165512 56.8060844, 9.5145315 56.8057645)",,
127677483,Kirkestien,residential,,False,True,30.887999999999998,"LINESTRING (9.5178793 56.8058039, 9.5177585 56.8057208, 9.5176595 56.8056863, 9.5174743 56.8056511)",,
503082680,Oustrupvej,tertiary,50,False,True,29.879,"LINESTRING (9.5187711 56.8058069, 9.5187852 56.8060755)",,
