osmid,highway,maxspeed,junction,oneway,reversed,length,geometry,name,width,lanes,tunnel
995637933,residential,50,,False,True,112.167,"LINESTRING (9.7011568 55.77022, 9.7011575 55.7700918, 9.7011575 55.7700619, 9.7011424 55.769989, 9.7011354 55.7699558, 9.7008467 55.7695952, 9.700825 55.7695681, 9.7005924 55.7692776)",Bytorvet,8,,
995637933,residential,50,,False,False,15.742,"LINESTRING (9.7011568 55.77022, 9.7011691 55.7702989, 9.7011718 55.7703144, 9.7011958 55.7703592)",Bytorvet,8,,
25790776,residential,50,roundabout,True,False,6.393000000000001,"LINESTRING (9.702389 55.768662, 9.7024219 55.768667, 9.7024506 55.7686773, 9.7024727 55.7686919)",,,,
26276857,residential,50,,False,False,121.101,"LINESTRING (9.702389 55.768662, 9.7025105 55.768217, 9.7025386 55.7680611, 9.7025366 55.7679256, 9.7025085 55.7677811, 9.7024402 55.7675835)",Kirkegade,8,,
25790776,residential,50,roundabout,True,False,15.319,"LINESTRING (9.7024727 55.7686919, 9.7024876 55.7687133, 9.7024881 55.7687363, 9.7024743 55.7687579, 9.7024478 55.7687753, 9.7024121 55.7687864, 9.7023717 55.7687897)",,,,
25940024,residential,50,,False,False,121.071,"LINESTRING (9.7024727 55.7686919, 9.7030306 55.768497, 9.7032932 55.7684052, 9.7041169 55.7681174)",Dalbyvej,,,
25790778,residential,50,,False,True,120.22899999999998,"LINESTRING (9.7005924 55.7692776, 9.7008129 55.7692045, 9.7008851 55.7691856, 9.7010463 55.7691368, 9.7011348 55.76911, 9.7011606 55.7691036, 9.7011859 55.7690964, 9.7013939 55.7690316, 9.7016019 55.7689686, 9.7016641 55.7689498, 9.7019523 55.7688626, 9.7022771 55.7687577)",Bytorvet,8,,
"[54275648, 25940023]",residential,50,,False,True,304.77799999999996,"LINESTRING (9.7005924 55.7692776, 9.7002884 55.7687194, 9.7002201 55.7686595, 9.7001298 55.7686234, 9.6999978 55.7685894, 9.6999617 55.7685767, 9.6999299 55.76856, 9.6999131 55.7685423, 9.6999027 55.7685217, 9.6998912 55.7684553, 9.6998818 55.7684212, 9.6998682 55.7683977, 9.6998002 55.7683163, 9.699644 55.768139, 9.699642 55.7680863, 9.6996079 55.767208, 9.6996704 55.7670243, 9.6997839 55.7669812, 9.700204 55.7669245)","['Smedegade', 'Bytorvet']",,,
995637933,residential,50,,False,False,112.167,"LINESTRING (9.7005924 55.7692776, 9.700825 55.7695681, 9.7008467 55.7695952, 9.7011354 55.7699558, 9.7011424 55.769989, 9.7011575 55.7700619, 9.7011575 55.7700918, 9.7011568 55.77022)",Bytorvet,8,,
"[54275644, 995637934]",residential,50,,False,"[False, True]",214.94700000000003,"LINESTRING (9.7005924 55.7692776, 9.700222 55.7693839, 9.6996713 55.769542, 9.6994632 55.769591, 9.6994212 55.7696385, 9.6994393 55.7696825, 9.6994955 55.7697243, 9.6996447 55.7697762, 9.7008042 55.7701884, 9.7008949 55.7702057, 9.7009411 55.7702155, 9.7009836 55.7702204, 9.7010625 55.7702223, 9.7011568 55.77022)","['Bytorvet', 'Østerbrogade']",,,
122344788,tertiary,50,,False,True,18.433,"LINESTRING (9.6944339 55.7678046, 9.6946788 55.7678968)",Vejlevej,,,
25825171,residential,,,False,False,257.22499999999997,"LINESTRING (9.6944339 55.7678046, 9.6946083 55.7677283, 9.6949522 55.7676763, 9.6970033 55.7673664, 9.697407 55.7673054, 9.6974781 55.7672947, 9.6976981 55.7672615, 9.6983663 55.7671605)",Mindevej,6,,
122344788,tertiary,50,,False,False,76.69800000000001,"LINESTRING (9.6944339 55.7678046, 9.693482 55.767444, 9.6934154 55.7674206)",Vejlevej,,,
26282262,residential,,,False,True,69.799,"LINESTRING (9.6984158 55.7677876, 9.6983663 55.7671605)",Stationsvej,,,
26621066,residential,,,False,True,179.30100000000002,"LINESTRING (9.6984158 55.7677876, 9.6978054 55.7678775, 9.6964595 55.7681024, 9.6961921 55.7681471, 9.6959857 55.7681816, 9.6958864 55.7681982, 9.695699 55.7682766)",Niels Espes Vej,,,
781052676,residential,50,,False,False,160.221,"LINESTRING (9.6984158 55.7677876, 9.6984582 55.7679132, 9.6984762 55.7680426, 9.6984988 55.7682836, 9.6985112 55.7684074, 9.6985102 55.7684458, 9.6985052 55.7684752, 9.6984936 55.7685088, 9.6984875 55.7685228, 9.6984571 55.7685928, 9.6984156 55.7686436, 9.6984031 55.7686538, 9.6983137 55.7687265, 9.6982855 55.7687494, 9.6981944 55.7687948, 9.6978367 55.7689139, 9.6976641 55.7690181)",Stationsvej,,,
781052677,residential,50,,False,False,36.771,"LINESTRING (9.6976641 55.7690181, 9.6981332 55.7692174)",Vesterbrogade,,,
25825233,residential,50,,False,True,92.50800000000001,"LINESTRING (9.6976641 55.7690181, 9.6969093 55.7687488, 9.6967206 55.7686815, 9.6965721 55.7686869, 9.696365 55.7687146)",Vesterbrogade,,,
781052676,residential,50,,False,True,160.221,"LINESTRING (9.6976641 55.7690181, 9.6978367 55.7689139, 9.6981944 55.7687948, 9.6982855 55.7687494, 9.6983137 55.7687265, 9.6984031 55.7686538, 9.6984156 55.7686436, 9.6984571 55.7685928, 9.6984875 55.7685228, 9.6984936 55.7685088, 9.6985052 55.7684752, 9.6985102 55.7684458, 9.6985112 55.7684074, 9.6984988 55.7682836, 9.6984762 55.7680426, 9.6984582 55.7679132, 9.6984158 55.7677876)",Stationsvej,,,
26282262,residential,,,False,False,69.799,"LINESTRING (9.6983663 55.7671605, 9.6984158 55.7677876)",Stationsvej,,,
26282262,residential,,,False,True,122.477,"LINESTRING (9.6983663 55.7671605, 9.6983235 55.7660593)",Stationsvej,,,
25825171,residential,,,False,True,257.225,"LINESTRING (9.6983663 55.7671605, 9.6976981 55.7672615, 9.6974781 55.7672947, 9.697407 55.7673054, 9.6970033 55.7673664, 9.6949522 55.7676763, 9.6946083 55.7677283, 9.6944339 55.7678046)",Mindevej,6,,
25825233,residential,50,,False,False,92.508,"LINESTRING (9.696365 55.7687146, 9.6965721 55.7686869, 9.6967206 55.7686815, 9.6969093 55.7687488, 9.6976641 55.7690181)",Vesterbrogade,,,
"[26974760, 13227190]",tertiary,50,,False,False,66.146,"LINESTRING (9.696365 55.7687146, 9.6962351 55.7685331, 9.6961621 55.7684753, 9.6961136 55.7684484, 9.6960774 55.7684284, 9.695699 55.7682766)","['Bredgade', 'Vejlevej']",,,
26974760,tertiary,50,,False,True,122.39500000000001,"LINESTRING (9.696365 55.7687146, 9.6966529 55.7692272, 9.6967022 55.7693104, 9.6967453 55.7693851, 9.6968071 55.7694952, 9.6969554 55.769764)",Bredgade,,,
781052677,residential,50,,False,True,36.771,"LINESTRING (9.6981332 55.7692174, 9.6976641 55.7690181)",Vesterbrogade,,,
25825234,residential,50,,True,False,174.986,"LINESTRING (9.6981332 55.7692174, 9.6981411 55.769309, 9.6981457 55.7693641, 9.6981524 55.7695412, 9.6981684 55.7699609, 9.6981788 55.7702434, 9.6981891 55.7705188, 9.698193 55.7706238, 9.6981993 55.7707906)",Nørrebrogade,,,
26974760,tertiary,50,,False,False,50.792,"LINESTRING (9.6981993 55.7707906, 9.6980073 55.7707828, 9.6978373 55.7707616, 9.6976802 55.7707248, 9.6976684 55.7707196, 9.6974824 55.7706172)",Bredgade,,,
26974762,tertiary,50,,False,True,54.247,"LINESTRING (9.6981993 55.7707906, 9.6982259 55.771136, 9.6982368 55.771278)",Mosegade,8,,
"[904303801, 13227189, 26974759]",tertiary,50,,False,True,108.815,"LINESTRING (9.6981993 55.7707906, 9.6988855 55.7707631, 9.6992018 55.7707577, 9.6993397 55.7707483, 9.6999202 55.7706713)",Bredgade,,,yes
25825461,residential,,,False,True,105.72300000000001,"LINESTRING (9.6917916 55.7728241, 9.6924761 55.7725526, 9.6931649 55.7722698)",Jørgensens Alle,8,1,
25825461,residential,,,False,False,56.572,"LINESTRING (9.6938937 55.7719685, 9.69362 55.7720803, 9.6931649 55.7722698)",Jørgensens Alle,8,1,
25825461,residential,,,False,True,255.51500000000001,"LINESTRING (9.6938937 55.7719685, 9.6939541 55.7719428, 9.6945187 55.7717181, 9.6966497 55.770865, 9.6968555 55.7707962, 9.6972693 55.7706796)",Jørgensens Alle,8,1,
13227190,tertiary,50,,False,False,76.533,"LINESTRING (9.695699 55.7682766, 9.6950911 55.7680562, 9.6946788 55.7678968)",Vejlevej,,,
"[26974760, 13227190]",tertiary,50,,False,True,66.146,"LINESTRING (9.695699 55.7682766, 9.6960774 55.7684284, 9.6961136 55.7684484, 9.6961621 55.7684753, 9.6962351 55.7685331, 9.696365 55.7687146)","['Bredgade', 'Vejlevej']",,,
26621066,residential,,,False,False,179.301,"LINESTRING (9.695699 55.7682766, 9.6958864 55.7681982, 9.6959857 55.7681816, 9.6961921 55.7681471, 9.6964595 55.7681024, 9.6978054 55.7678775, 9.6984158 55.7677876)",Niels Espes Vej,,,
25940027,tertiary,50,roundabout,True,False,14.041,"LINESTRING (9.7067857 55.7676367, 9.706781 55.7675947, 9.7068142 55.7675569, 9.7068764 55.7675336)",,,,
"[25940024, 120949178]",residential,50,,False,True,119.96499999999999,"LINESTRING (9.7067857 55.7676367, 9.7067265 55.7676508, 9.7066173 55.767668, 9.7064114 55.7677006, 9.7062461 55.7677281, 9.7061484 55.7677444, 9.7058705 55.7677907, 9.7051724 55.767907, 9.704948 55.7679444)",Dalbyvej,,,
25940027,tertiary,50,roundabout,True,False,14.691,"LINESTRING (9.7069775 55.7676863, 9.7069197 55.7676923, 9.7068625 55.7676848, 9.7068153 55.7676652, 9.7067857 55.7676367)",,,,
25790776,residential,50,roundabout,True,False,7.1739999999999995,"LINESTRING (9.7023717 55.7687897, 9.7023342 55.7687853, 9.7023015 55.7687743, 9.7022771 55.7687577)",,,,
"[70541424, 25790775]",residential,50,,False,True,199.52400000000003,"LINESTRING (9.7023717 55.7687897, 9.7023668 55.7690496, 9.702383 55.7692776, 9.7023668 55.7694123, 9.7022853 55.769626, 9.7022617 55.7696771, 9.702221 55.769762, 9.7021524 55.7698807, 9.7020716 55.7699777, 9.7019709 55.7700666, 9.7018779 55.7701488, 9.7017037 55.7702508, 9.7015685 55.7703252, 9.7014964 55.7703559, 9.7014695 55.7703649, 9.701378 55.7703974)","['Kirkegade', 'Haralds Plads']",,,
25790776,residential,50,roundabout,True,False,15.667000000000002,"LINESTRING (9.7022771 55.7687577, 9.7022632 55.7687355, 9.7022644 55.7687121, 9.7022806 55.7686904, 9.7023095 55.7686735, 9.7023474 55.7686636, 9.702389 55.768662)",,,,
25790778,residential,50,,False,False,120.229,"LINESTRING (9.7022771 55.7687577, 9.7019523 55.7688626, 9.7016641 55.7689498, 9.7016019 55.7689686, 9.7013939 55.7690316, 9.7011859 55.7690964, 9.7011606 55.7691036, 9.7011348 55.76911, 9.7010463 55.7691368, 9.7008851 55.7691856, 9.7008129 55.7692045, 9.7005924 55.7692776)",Bytorvet,8,,
26119027,tertiary,50,,False,False,68.378,"LINESTRING (9.7059602 55.7661436, 9.7060628 55.7663076, 9.7060896 55.7663853, 9.7061943 55.766491, 9.7062814 55.7666019, 9.7063391 55.7667171)",Østre Ringgade,,,
26276858,residential,50,,False,False,114.691,"LINESTRING (9.7059602 55.7661436, 9.7058751 55.7661541, 9.7057034 55.7661714, 9.7041598 55.7663384)",Præstegårdsvej,,,
26276860,residential,50,,False,True,41.035,"LINESTRING (9.7059602 55.7661436, 9.706038 55.7661345, 9.7062124 55.7661145, 9.7066031 55.7660703)",Præstegårdsvej,,,
25940027,tertiary,50,roundabout,True,False,14.645999999999999,"LINESTRING (9.7068764 55.7675336, 9.7069543 55.7675311, 9.7070232 55.7675518, 9.7070631 55.7675895)",,,,
120949233,tertiary,50,,False,True,96.813,"LINESTRING (9.7068764 55.7675336, 9.7068563 55.7675039, 9.7068192 55.7674491, 9.7063391 55.7667171)",Østre Ringgade,,,
26276857,residential,50,,False,False,7.885,"LINESTRING (9.7021105 55.766716, 9.7020904 55.766646)",Kirkegade,8,,
26276857,residential,50,,False,True,39.152,"LINESTRING (9.7021105 55.766716, 9.7022496 55.7670593)",Kirkegade,8,,
26276858,residential,50,,False,True,135.135,"LINESTRING (9.7021105 55.766716, 9.7027153 55.7665963, 9.7028237 55.7665748, 9.7034622 55.7664458, 9.7036152 55.7664115, 9.7037368 55.7663863, 9.7041598 55.7663384)",Præstegårdsvej,,,
69851741,residential,,,False,False,138.792,"LINESTRING (9.7066031 55.7660703, 9.7073346 55.7672487)",Præstehaven,,,
26276860,residential,50,,False,False,41.035,"LINESTRING (9.7066031 55.7660703, 9.7062124 55.7661145, 9.706038 55.7661345, 9.7059602 55.7661436)",Præstegårdsvej,,,
25825461,residential,,,False,False,105.72300000000001,"LINESTRING (9.6931649 55.7722698, 9.6924761 55.7725526, 9.6917916 55.7728241)",Jørgensens Alle,8,1,
25825461,residential,,,False,True,56.572,"LINESTRING (9.6931649 55.7722698, 9.69362 55.7720803, 9.6938937 55.7719685)",Jørgensens Alle,8,1,
26276862,residential,,,False,False,262.305,"LINESTRING (9.6931649 55.7722698, 9.6938099 55.7727486, 9.6951985 55.7722777, 9.695423 55.7722016, 9.6963904 55.77264)",Stadion Alle,,,
26276862,residential,,,False,True,262.305,"LINESTRING (9.6963904 55.77264, 9.695423 55.7722016, 9.6951985 55.7722777, 9.6938099 55.7727486, 9.6931649 55.7722698)",Stadion Alle,,,
25825461,residential,,,False,True,15.027,"LINESTRING (9.6972693 55.7706796, 9.6974824 55.7706172)",Jørgensens Alle,8,1,
25825461,residential,,,False,False,255.51500000000001,"LINESTRING (9.6972693 55.7706796, 9.6968555 55.7707962, 9.6966497 55.770865, 9.6945187 55.7717181, 9.6939541 55.7719428, 9.6938937 55.7719685)",Jørgensens Alle,8,1,
40791387,residential,,,False,True,103.55699999999999,"LINESTRING (9.6972693 55.7706796, 9.6972781 55.770948, 9.6972939 55.7716108)",Bjerregade,,,
39582137,residential,,,False,False,95.515,"LINESTRING (9.6969554 55.769764, 9.6956694 55.7702272)",Rolighedsvej,,,
26974760,tertiary,50,,False,False,122.39500000000001,"LINESTRING (9.6969554 55.769764, 9.6968071 55.7694952, 9.6967453 55.7693851, 9.6967022 55.7693104, 9.6966529 55.7692272, 9.696365 55.7687146)",Bredgade,,,
26974760,tertiary,50,,False,True,100.506,"LINESTRING (9.6969554 55.769764, 9.6970045 55.7698502, 9.6970332 55.7698982, 9.6972252 55.7702189, 9.697304 55.7703506, 9.6974231 55.7705495, 9.6974824 55.7706172)",Bredgade,,,
26282262,residential,,,False,False,122.477,"LINESTRING (9.6983235 55.7660593, 9.6983663 55.7671605)",Stationsvej,,,
26621375,residential,,,False,False,32.335,"LINESTRING (9.6983235 55.7660593, 9.6978305 55.7661467)",Fogedvænget,,,
36774939,residential,,,False,False,92.918,"LINESTRING (9.6923371 55.7684916, 9.6928259 55.7684211, 9.693776 55.768284)",Nymarksvej,,,
36774943,residential,,,False,False,69.706,"LINESTRING (9.6923371 55.7684916, 9.6925954 55.7690334, 9.692627 55.7690969)",N.C. Hüttels Vej,,,
122344788,tertiary,50,,False,False,18.433,"LINESTRING (9.6946788 55.7678968, 9.6944339 55.7678046)",Vejlevej,,,
13227190,tertiary,50,,False,True,76.533,"LINESTRING (9.6946788 55.7678968, 9.6950911 55.7680562, 9.695699 55.7682766)",Vejlevej,,,
36774939,residential,,,False,True,43.653000000000006,"LINESTRING (9.6946788 55.7678968, 9.6943584 55.7681663, 9.6942592 55.7682058)",Nymarksvej,,,
122344788,tertiary,50,,False,False,30.25,"LINESTRING (9.6934154 55.7674206, 9.6930122 55.7672704)",Vejlevej,,,
122344788,tertiary,50,,False,True,76.69800000000001,"LINESTRING (9.6934154 55.7674206, 9.693482 55.767444, 9.6944339 55.7678046)",Vejlevej,,,
39438721,residential,,,False,False,61.999,"LINESTRING (9.6954359 55.766578, 9.6951292 55.7660478)",Fogedvænget,,,
26621375,residential,,,False,False,137.024,"LINESTRING (9.6954359 55.766578, 9.6935367 55.7669214, 9.693375 55.7669833)",Fogedvænget,,,
26621375,residential,,,False,True,79.506,"LINESTRING (9.6954359 55.766578, 9.6963207 55.7664162, 9.6966446 55.7663569)",Fogedvænget,,,
26621375,residential,,,False,False,39.289,"LINESTRING (9.693375 55.7669833, 9.693254 55.7670576, 9.6930122 55.7672704)",Fogedvænget,,,
26621375,residential,,,False,True,137.024,"LINESTRING (9.693375 55.7669833, 9.6935367 55.7669214, 9.6954359 55.766578)",Fogedvænget,,,
40768805,residential,,,False,False,54.723,"LINESTRING (9.693375 55.7669833, 9.6932252 55.766831, 9.6930566 55.7665274)",Fogedvænget,,,
122344788,tertiary,50,,False,True,30.25,"LINESTRING (9.6930122 55.7672704, 9.6934154 55.7674206)",Vejlevej,,,
26621375,residential,,,False,True,39.289,"LINESTRING (9.6930122 55.7672704, 9.693254 55.7670576, 9.693375 55.7669833)",Fogedvænget,,,
39582141,residential,,,False,False,43.119,"LINESTRING (9.692627 55.7690969, 9.6919631 55.7692013)",N.C. Hüttels Vej,,,
36774943,residential,,,False,False,213.327,"LINESTRING (9.692627 55.7690969, 9.6926422 55.7691256, 9.6928446 55.7695294, 9.6929478 55.7696587, 9.6930704 55.7697737, 9.6932145 55.7698942, 9.6939038 55.7703246, 9.6944638 55.7706716)",N.C. Hüttels Vej,,,
36774943,residential,,,False,True,69.706,"LINESTRING (9.692627 55.7690969, 9.6925954 55.7690334, 9.6923371 55.7684916)",N.C. Hüttels Vej,,,
39582137,residential,,,False,False,44.999,"LINESTRING (9.6944638 55.7706716, 9.6938781 55.7709066)",Rolighedsvej,,,
39582137,residential,,,False,True,90.157,"LINESTRING (9.6944638 55.7706716, 9.6956694 55.7702272)",Rolighedsvej,,,
36774943,residential,,,False,True,213.32700000000003,"LINESTRING (9.6944638 55.7706716, 9.6939038 55.7703246, 9.6932145 55.7698942, 9.6930704 55.7697737, 9.6929478 55.7696587, 9.6928446 55.7695294, 9.6926422 55.7691256, 9.692627 55.7690969)",N.C. Hüttels Vej,,,
39582137,residential,,,False,False,90.157,"LINESTRING (9.6956694 55.7702272, 9.6944638 55.7706716)",Rolighedsvej,,,
39582137,residential,,,False,True,95.515,"LINESTRING (9.6956694 55.7702272, 9.6969554 55.769764)",Rolighedsvej,,,
39582138,residential,,,False,False,130.38,"LINESTRING (9.6956694 55.7702272, 9.6952991 55.7698466, 9.6951447 55.7696884, 9.6948698 55.7694051, 9.6946675 55.769199)",Jacob Jensens Vej,,,
39582137,residential,,,False,True,44.999,"LINESTRING (9.6938781 55.7709066, 9.6944638 55.7706716)",Rolighedsvej,,,
39582140,residential,,,False,False,42.91,"LINESTRING (9.6946675 55.769199, 9.6952743 55.769019)",Jacob Jensens Vej,,,
39582138,residential,,,False,False,80.29199999999999,"LINESTRING (9.6946675 55.769199, 9.694639 55.7691697, 9.6943445 55.7688675, 9.6941005 55.7686171, 9.6940505 55.7685658)",Jacob Jensens Vej,,,
39582138,residential,,,False,True,130.38,"LINESTRING (9.6946675 55.769199, 9.6948698 55.7694051, 9.6951447 55.7696884, 9.6952991 55.7698466, 9.6956694 55.7702272)",Jacob Jensens Vej,,,
36774939,residential,,,False,False,31.451,"LINESTRING (9.693776 55.768284, 9.6942592 55.7682058)",Nymarksvej,,,
39582138,residential,,,False,True,35.731,"LINESTRING (9.693776 55.768284, 9.6940505 55.7685658)",Jacob Jensens Vej,,,
36774939,residential,,,False,True,92.918,"LINESTRING (9.693776 55.768284, 9.6928259 55.7684211, 9.6923371 55.7684916)",Nymarksvej,,,
39582138,residential,,,False,False,35.731,"LINESTRING (9.6940505 55.7685658, 9.693776 55.768284)",Jacob Jensens Vej,,,
39582138,residential,,,False,True,80.292,"LINESTRING (9.6940505 55.7685658, 9.6941005 55.7686171, 9.6943445 55.7688675, 9.694639 55.7691697, 9.6946675 55.769199)",Jacob Jensens Vej,,,
39582139,residential,,,False,False,42.301,"LINESTRING (9.6940505 55.7685658, 9.6941124 55.7684005, 9.6942592 55.7682058)",Jacob Jensens Vej,,,
36774939,residential,,,False,True,31.451,"LINESTRING (9.6942592 55.7682058, 9.693776 55.768284)",Nymarksvej,,,
36774939,residential,,,False,False,43.653000000000006,"LINESTRING (9.6942592 55.7682058, 9.6943584 55.7681663, 9.6946788 55.7678968)",Nymarksvej,,,
39582139,residential,,,False,True,42.301,"LINESTRING (9.6942592 55.7682058, 9.6941124 55.7684005, 9.6940505 55.7685658)",Jacob Jensens Vej,,,
39582140,residential,,,False,True,42.91,"LINESTRING (9.6952743 55.769019, 9.6946675 55.769199)",Jacob Jensens Vej,,,
39582141,residential,,,False,True,43.119,"LINESTRING (9.6919631 55.7692013, 9.692627 55.7690969)",N.C. Hüttels Vej,,,
40063552,residential,50,,False,True,106.783,"LINESTRING (9.7037208 55.7716031, 9.7024698 55.7722566)",Løsningvej,,,
120949198,tertiary,50,,False,True,19.909,"LINESTRING (9.7037208 55.7716031, 9.7039337 55.7717362)",Horsensvej,,,
120949196,tertiary,50,,False,False,195.31400000000002,"LINESTRING (9.7037208 55.7716031, 9.7035114 55.7714701, 9.7030715 55.7711933, 9.702981 55.7711397, 9.7029119 55.7710974, 9.7027067 55.7709918, 9.702535 55.770895, 9.7023285 55.7707957, 9.7021122 55.7707067, 9.7019689 55.7706477, 9.7019056 55.770623, 9.7017231 55.770552, 9.7016888 55.7705401, 9.7016251 55.7705181, 9.7015064 55.7704845, 9.7014671 55.7704741, 9.7013861 55.7704607)",Østerbrogade,,,
40768806,residential,,,False,False,59.886,"LINESTRING (9.6930566 55.7665274, 9.6921453 55.7666924)",Fogedvænget,,,
40768805,residential,,,False,True,54.723,"LINESTRING (9.6930566 55.7665274, 9.6932252 55.766831, 9.693375 55.7669833)",Fogedvænget,,,
40768806,residential,,,False,True,59.886,"LINESTRING (9.6921453 55.7666924, 9.6930566 55.7665274)",Fogedvænget,,,
39438721,residential,,,False,True,61.999,"LINESTRING (9.6951292 55.7660478, 9.6954359 55.766578)",Fogedvænget,,,
40768807,residential,,,False,False,91.372,"LINESTRING (9.6951292 55.7660478, 9.6940747 55.7662291, 9.6941867 55.7664204)",Fogedvænget,,,
40768807,residential,,,False,True,91.372,"LINESTRING (9.6941867 55.7664204, 9.6940747 55.7662291, 9.6951292 55.7660478)",Fogedvænget,,,
26621375,residential,,,False,True,77.779,"LINESTRING (9.6966446 55.7663569, 9.6978305 55.7661467)",Fogedvænget,,,
26621375,residential,,,False,False,79.506,"LINESTRING (9.6966446 55.7663569, 9.6963207 55.7664162, 9.6954359 55.766578)",Fogedvænget,,,
40791386,residential,,,False,False,79.375,"LINESTRING (9.6961995 55.7719722, 9.6970128 55.7717036, 9.6972939 55.7716108)",Mosevænget,,,
40791386,residential,,,False,True,69.624,"LINESTRING (9.6982368 55.771278, 9.6972939 55.7716108)",Mosevænget,,,
26974762,tertiary,50,,False,False,54.247,"LINESTRING (9.6982368 55.771278, 9.6982259 55.771136, 9.6981993 55.7707906)",Mosegade,8,,
40791386,residential,,,False,False,69.624,"LINESTRING (9.6972939 55.7716108, 9.6982368 55.771278)",Mosevænget,,,
40791386,residential,,,False,True,79.375,"LINESTRING (9.6972939 55.7716108, 9.6970128 55.7717036, 9.6961995 55.7719722)",Mosevænget,,,
40791387,residential,,,False,False,103.55699999999999,"LINESTRING (9.6972939 55.7716108, 9.6972781 55.770948, 9.6972693 55.7706796)",Bjerregade,,,
"[904303801, 13227189, 26974759]",tertiary,50,,False,False,108.815,"LINESTRING (9.6999202 55.7706713, 9.6993397 55.7707483, 9.6992018 55.7707577, 9.6988855 55.7707631, 9.6981993 55.7707906)",Bredgade,,,yes
13227189,tertiary,50,,False,True,78.37299999999999,"LINESTRING (9.6999202 55.7706713, 9.7000873 55.7706501, 9.7007038 55.7705641, 9.700793 55.7705475, 9.7008647 55.7705316, 9.7010062 55.7704894, 9.7010357 55.7704818, 9.7011114 55.7704628)",Bredgade,,,
45100171,residential,,,False,False,127.67,"LINESTRING (9.6999202 55.7706713, 9.69994 55.7707116, 9.6999621 55.7707319, 9.7000478 55.7707915, 9.7002231 55.7708898, 9.700248 55.7709059, 9.7005691 55.7711128, 9.7012363 55.7715427)",Ankersvej,,,
45100171,residential,,,False,False,29.454,"LINESTRING (9.7012363 55.7715427, 9.7015666 55.7717315)",Ankersvej,,,
45100171,residential,,,False,True,127.67000000000002,"LINESTRING (9.7012363 55.7715427, 9.7005691 55.7711128, 9.700248 55.7709059, 9.7002231 55.7708898, 9.7000478 55.7707915, 9.6999621 55.7707319, 9.69994 55.7707116, 9.6999202 55.7706713)",Ankersvej,,,
45100177,living_street,,,False,False,91.81200000000001,"LINESTRING (9.7012363 55.7715427, 9.7017849 55.7712503, 9.7018365 55.7710584, 9.7015309 55.770944)",Apotekerhaven,,,
45100171,residential,,,False,True,29.454,"LINESTRING (9.7015666 55.7717315, 9.7012363 55.7715427)",Ankersvej,,,
