osmid,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,access,width
25595406,Richtsensgade,residential,50,False,False,132.0,"LINESTRING (8.8689284 54.9381555, 8.8690237 54.9378944, 8.8690701 54.9377672, 8.8691241 54.9376224, 8.8693346 54.9369916)",,,
423843733,Kongevej,tertiary,50,False,False,193.03499999999997,"LINESTRING (8.8689284 54.9381555, 8.8685785 54.9380937, 8.8681613 54.9380201, 8.8677923 54.937955, 8.8676983 54.9379423, 8.8675624 54.9379264, 8.8673464 54.9378995, 8.867214 54.9378884, 8.866595 54.9378499, 8.8661898 54.9378368, 8.8659752 54.9378299)",2,,
25595406,Richtsensgade,residential,50,False,False,3.999,"LINESTRING (8.8693346 54.9369916, 8.8693497 54.9369567)",,,
25595406,Richtsensgade,residential,50,False,True,132.0,"LINESTRING (8.8693346 54.9369916, 8.8691241 54.9376224, 8.8690701 54.9377672, 8.8690237 54.9378944, 8.8689284 54.9381555)",,,
25595456,Nørregade,residential,50,False,False,60.842,"LINESTRING (8.8693346 54.9369916, 8.8699598 54.9370501, 8.8702747 54.9370795)",,,
25595406,Richtsensgade,residential,50,False,True,3.999,"LINESTRING (8.8693497 54.9369567, 8.8693346 54.9369916)",,,
25595406,Richtsensgade,residential,50,False,False,55.512,"LINESTRING (8.8693497 54.9369567, 8.8694053 54.9368157, 8.8695416 54.9364698)",,,
762381576,Nørregade,residential,50,False,True,103.311,"LINESTRING (8.8693497 54.9369567, 8.8688519 54.9368512, 8.8686395 54.9368221, 8.868427 54.9368021, 8.8684822 54.9364283)",,destination,
26534464,Vestergade,residential,50,True,False,77.809,"LINESTRING (8.8629306 54.9351479, 8.8631561 54.9351601, 8.8632605 54.9351581, 8.8633682 54.9351426, 8.8639382 54.9350606, 8.8641162 54.9350251)",,,
150099852,Vestergade,tertiary,50,False,True,30.024,"LINESTRING (8.8629306 54.9351479, 8.862747 54.9351395, 8.8624616 54.9351308)",2,,
423843732,Kongevej,tertiary,50,False,True,387.0450000000001,"LINESTRING (8.8629306 54.9351479, 8.8629249 54.9352571, 8.8629182 54.9355319, 8.8629282 54.9357556, 8.8630009 54.9359899, 8.8631011 54.9362059, 8.8632304 54.9364007, 8.8634368 54.9366514, 8.8636902 54.9368847, 8.8639303 54.9370612, 8.8642542 54.937255, 8.8646688 54.9374555, 8.8651488 54.9376445, 8.8653271 54.937703, 8.8654996 54.9377477, 8.8657434 54.9377969, 8.8659752 54.9378299)",2,,
25595767,Jernbanegade,residential,50,True,False,80.67099999999999,"LINESTRING (8.8624616 54.9351308, 8.8624564 54.9350644, 8.8624477 54.935031, 8.8624001 54.9349673, 8.8623143 54.934888, 8.8622062 54.9348156, 8.8619385 54.9346365, 8.8617899 54.934537)",,,
"[409768498, 28373292]","['Vestergade', 'Strucksalle']",tertiary,50,False,True,112.957,"LINESTRING (8.8624616 54.9351308, 8.8623042 54.9351311, 8.8620588 54.9351316, 8.8618684 54.935132, 8.8614838 54.9351328, 8.8611988 54.9351321, 8.8607728 54.9351323, 8.8606934 54.9351322)",2,,
150099852,Vestergade,tertiary,50,False,False,30.024,"LINESTRING (8.8624616 54.9351308, 8.862747 54.9351395, 8.8629306 54.9351479)",2,,
26507301,Popsensgade,residential,50,False,False,103.525,"LINESTRING (8.8659752 54.9378299, 8.8659617 54.937694, 8.8659517 54.9375792, 8.865898 54.9374587, 8.8655791 54.9369342)",2,,
"[581207115, 243551254]",Leosalle,tertiary,50,False,False,112.285,"LINESTRING (8.8659752 54.9378299, 8.8659752 54.9379357, 8.8659698 54.9379804, 8.8659617 54.9380478, 8.865871 54.9384192, 8.8658607 54.938461, 8.8658372 54.9385694, 8.8657849 54.9386603, 8.8657219 54.9387173, 8.8655985 54.9387905)",2,,
423843732,Kongevej,tertiary,50,False,False,387.045,"LINESTRING (8.8659752 54.9378299, 8.8657434 54.9377969, 8.8654996 54.9377477, 8.8653271 54.937703, 8.8651488 54.9376445, 8.8646688 54.9374555, 8.8642542 54.937255, 8.8639303 54.9370612, 8.8636902 54.9368847, 8.8634368 54.9366514, 8.8632304 54.9364007, 8.8631011 54.9362059, 8.8630009 54.9359899, 8.8629282 54.9357556, 8.8629182 54.9355319, 8.8629249 54.9352571, 8.8629306 54.9351479)",2,,
423843733,Kongevej,tertiary,50,False,True,193.035,"LINESTRING (8.8659752 54.9378299, 8.8661898 54.9378368, 8.866595 54.9378499, 8.867214 54.9378884, 8.8673464 54.9378995, 8.8675624 54.9379264, 8.8676983 54.9379423, 8.8677923 54.937955, 8.8681613 54.9380201, 8.8685785 54.9380937, 8.8689284 54.9381555)",2,,
26507301,Popsensgade,residential,50,False,True,103.525,"LINESTRING (8.8655791 54.9369342, 8.865898 54.9374587, 8.8659517 54.9375792, 8.8659617 54.937694, 8.8659752 54.9378299)",2,,
"[872744158, 26534463]",Astronom Hansens Gade,residential,50,False,False,198.574,"LINESTRING (8.8655791 54.9369342, 8.8660885 54.9368214, 8.8662896 54.9367582, 8.866453 54.9367076, 8.8668932 54.9365713, 8.8670518 54.9365222, 8.867287 54.9364494, 8.8675744 54.9364185, 8.8679724 54.9364228, 8.8680904 54.9364241, 8.8684822 54.9364283)",,,
592092135,Popsensgade,residential,50,False,False,163.816,"LINESTRING (8.8655791 54.9369342, 8.8655378 54.9368833, 8.8654063 54.9367211, 8.8649757 54.9361899, 8.8645597 54.9356766, 8.8644965 54.9355987)",,,
"[414593792, 26534468]",Allegade,residential,50,False,True,233.39200000000002,"LINESTRING (8.8656435 54.9346473, 8.8657382 54.9347898, 8.8658147 54.9349048, 8.8659087 54.934979, 8.8661487 54.9351082, 8.8663792 54.9352413, 8.8665527 54.9353416, 8.8666586 54.9353919, 8.8667658 54.9354192, 8.8672163 54.9354787, 8.8672727 54.9354862, 8.867392 54.9355125, 8.867542 54.9355545, 8.8679077 54.935681, 8.8680091 54.9357062, 8.8681323 54.9357368, 8.8683474 54.9357784, 8.868462 54.9358286)",,,
