osmid,lanes,name,highway,maxspeed,oneway,reversed,length,geometry,junction,bridge,width
23772159,,Nylandsvej,residential,,False,False,45.67099999999999,"LINESTRING (8.4973881 55.9468107, 8.4973755 55.9469391, 8.4973583 55.9471137, 8.4973514 55.9472209)",,,
25190693,,Kjærs Alle,residential,,False,False,111.74099999999999,"LINESTRING (8.4973881 55.9468107, 8.4968907 55.9467717, 8.4966356 55.9467517, 8.4963643 55.9467305, 8.4956108 55.9466715)",,,
25190693,,Kjærs Alle,residential,,False,True,111.741,"LINESTRING (8.4956108 55.9466715, 8.4963643 55.9467305, 8.4966356 55.9467517, 8.4968907 55.9467717, 8.4973881 55.9468107)",,,
220960024,,Finderupsvej,residential,50,False,False,103.96700000000001,"LINESTRING (8.4956108 55.9466715, 8.495632 55.9464961, 8.4956442 55.9464051, 8.4956493 55.9463669, 8.4957181 55.94611, 8.4958005 55.9458023, 8.4957972 55.9457436)",,,
220960024,,Finderupsvej,residential,50,False,True,134.578,"LINESTRING (8.4956108 55.9466715, 8.4955929 55.9468092, 8.4955349 55.9472598, 8.4955196 55.947379, 8.4954884 55.9476171, 8.4954822 55.9476645, 8.4954678 55.9477748, 8.4954542 55.9478786)",,,
25190718,,Mellemgade,residential,,False,True,65.806,"LINESTRING (8.4976879 55.9456802, 8.4970908 55.9461685)",,,
"[286820426, 25190718]",,Mellemgade,residential,,False,False,125.657,"LINESTRING (8.4976879 55.9456802, 8.4980264 55.9453865, 8.4984323 55.9450342, 8.4986986 55.9447744, 8.4987603 55.9447233)",,,
25190725,,Skolegade,residential,,False,False,136.208,"LINESTRING (8.4976879 55.9456802, 8.4969137 55.9454056, 8.49584 55.9450247)",,,
24610050,2,Bredgade,tertiary,50,False,False,61.893,"LINESTRING (8.49584 55.9450247, 8.4962845 55.9446228, 8.4963634 55.9445515)",,,
24610050,2,Bredgade,tertiary,50,False,True,49.458,"LINESTRING (8.49584 55.9450247, 8.4954572 55.9453698, 8.4954217 55.9454028)",,,
25190725,,Skolegade,residential,,False,True,136.208,"LINESTRING (8.49584 55.9450247, 8.4969137 55.9454056, 8.4976879 55.9456802)",,,
24486443,,Nygade,unclassified,,False,False,8.706,"LINESTRING (8.4932229 55.9494764, 8.4932757 55.9494039)",,,
24486443,,Nygade,unclassified,,False,True,50.125,"LINESTRING (8.4932229 55.9494764, 8.4929193 55.9498939)",,,
25190782,,Nygårdsvej,unclassified,,False,True,122.32,"LINESTRING (8.4932229 55.9494764, 8.4931714 55.949464, 8.4930154 55.9494171, 8.4926945 55.9492962, 8.4924476 55.9492094, 8.4921534 55.949106, 8.491556 55.9488955)",,,
25190782,,Nygårdsvej,unclassified,,False,False,122.32,"LINESTRING (8.491556 55.9488955, 8.4921534 55.949106, 8.4924476 55.9492094, 8.4926945 55.9492962, 8.4930154 55.9494171, 8.4931714 55.949464, 8.4932229 55.9494764)",,,
308074848,2,Bredgade,tertiary,50,False,False,72.306,"LINESTRING (8.491556 55.9488955, 8.4915924 55.9488625, 8.4917951 55.9486789, 8.4919395 55.9485481, 8.4920337 55.9484629, 8.4921667 55.9483424)",,,
"[960144219, 674530380]",2,Bredgade,tertiary,50,False,True,75.627,"LINESTRING (8.491556 55.9488955, 8.4914916 55.9489493, 8.4912964 55.9491272, 8.4910713 55.9493279, 8.4910125 55.949384, 8.4909179 55.9494741)",,,
25190798,,Tværgade,residential,,False,False,93.2,"LINESTRING (8.4946537 55.9497313, 8.4941738 55.9496173, 8.4932757 55.9494039)",,,
960144217,,Danmarksgade,residential,50,False,False,81.83200000000001,"LINESTRING (8.4946537 55.9497313, 8.4948551 55.9494627, 8.4949288 55.9493643, 8.4949408 55.9493252, 8.4949598 55.9493016, 8.4950897 55.9491409, 8.4950982 55.9491293, 8.4951434 55.9490498)",,,
960144217,,Danmarksgade,residential,50,False,True,59.474000000000004,"LINESTRING (8.4946537 55.9497313, 8.4943199 55.950173, 8.4942658 55.9502192)",,,
68102809,,Jernbanegade,unclassified,,False,True,49.995000000000005,"LINESTRING (8.4954542 55.9478786, 8.49483 55.9478464, 8.494655 55.9478353)",,,
220960024,,Finderupsvej,residential,50,False,False,134.578,"LINESTRING (8.4954542 55.9478786, 8.4954678 55.9477748, 8.4954822 55.9476645, 8.4954884 55.9476171, 8.4955196 55.947379, 8.4955349 55.9472598, 8.4955929 55.9468092, 8.4956108 55.9466715)",,,
220960024,,Finderupsvej,residential,50,False,True,78.173,"LINESTRING (8.4954542 55.9478786, 8.495415 55.9481658, 8.4954091 55.9482091, 8.4952897 55.9485746)",,,
68102809,,Jernbanegade,unclassified,,False,False,33.169,"LINESTRING (8.4941292 55.9477896, 8.4943903 55.9478196, 8.494655 55.9478353)",,,
25190951,,Møllegade,residential,,False,True,112.65199999999999,"LINESTRING (8.494655 55.9478353, 8.494645 55.9478878, 8.494468 55.9481712, 8.4943007 55.9484154, 8.4940301 55.948784)",,,
68102809,,Jernbanegade,unclassified,,False,False,49.995000000000005,"LINESTRING (8.494655 55.9478353, 8.49483 55.9478464, 8.4954542 55.9478786)",,,
68102809,,Jernbanegade,unclassified,,False,True,33.169,"LINESTRING (8.494655 55.9478353, 8.4943903 55.9478196, 8.4941292 55.9477896)",,,
24486431,,Danmarksgade,residential,50,False,False,84.12100000000001,"LINESTRING (8.4937473 55.9509165, 8.4937754 55.9508511, 8.4942207 55.9502646, 8.4942658 55.9502192)",,,
25534071,,Grønnegade,residential,,False,False,103.03799999999998,"LINESTRING (8.4937473 55.9509165, 8.4938237 55.9509359, 8.4943159 55.9510546, 8.4944192 55.9510974, 8.4951585 55.951276, 8.4952599 55.9512786)",,,
25534071,,Grønnegade,residential,,False,True,93.642,"LINESTRING (8.4937473 55.9509165, 8.4936829 55.9509036, 8.4934697 55.9508535, 8.4930591 55.9507514, 8.4929355 55.950744, 8.4923583 55.9506014)",,,
24486443,,Nygade,unclassified,,False,False,57.1,"LINESTRING (8.4918349 55.9512968, 8.4921911 55.9508236)",,,
23772169,,Bækgårdsvej,residential,50,False,True,112.156,"LINESTRING (8.4973894 55.9513682, 8.4972473 55.9503627)",,,
25534084,,Lindealle,residential,,False,False,134.0,"LINESTRING (8.4973894 55.9513682, 8.4972981 55.9513603, 8.497181 55.9513592, 8.4967098 55.9513244, 8.4965391 55.9512914, 8.496011 55.9512579, 8.4959035 55.9512752, 8.4953506 55.9512782, 8.4952599 55.9512786)",,,
68295672,2,Klostervej,tertiary,50,False,True,35.087,"LINESTRING (8.4948125 55.94373, 8.4942654 55.9436545)",,,
977872027,2,Klostervej,tertiary,50,False,False,33.396,"LINESTRING (8.4948125 55.94373, 8.4953343 55.9437994)",,,
26358664,,Kongevej,residential,,False,True,162.66100000000003,"LINESTRING (8.4948125 55.94373, 8.494798 55.9437669, 8.4946779 55.9439198, 8.494651 55.9439533, 8.4946123 55.943991, 8.4945619 55.9440284, 8.4944599 55.9440825, 8.493403 55.9446354, 8.493306 55.9446786, 8.4931904 55.9447597, 8.4930928 55.9448021)",,,
26358660,2,Amagervej,unclassified,50,False,False,14.011,"LINESTRING (8.4871217 55.9473917, 8.4871681 55.947515)",,,7
26358660,2,Amagervej,unclassified,50,False,True,125.359,"LINESTRING (8.4871217 55.9473917, 8.4866879 55.9462908)",,,7
960144222,,Kongevej,residential,,False,False,137.869,"LINESTRING (8.4871217 55.9473917, 8.4873283 55.9473538, 8.4887287 55.9470074, 8.4889019 55.9469402, 8.4891182 55.9468644)",,,
"[1105000902, 135167486]",,Egevænget,residential,,False,False,101.694,"LINESTRING (8.4894952 55.9466981, 8.4887781 55.9462378, 8.4885077 55.9460551, 8.4884579 55.9459948)",,,
960144222,,Kongevej,residential,,False,False,94.465,"LINESTRING (8.4894952 55.9466981, 8.4902993 55.9462794, 8.4904133 55.946202, 8.4905963 55.9461151)",,,
960144222,,Kongevej,residential,,False,True,29.915,"LINESTRING (8.4894952 55.9466981, 8.489269 55.9468057, 8.4891182 55.9468644)",,,
26358660,2,Amagervej,unclassified,50,False,True,35.974000000000004,"LINESTRING (8.4872265 55.9478365, 8.4872106 55.9476732, 8.4871681 55.947515)",,,7
29324294,,Poppelalle,residential,50,False,True,75.374,"LINESTRING (8.4872265 55.9478365, 8.4874066 55.9478396, 8.4875098 55.9478543, 8.4883316 55.9480907)",,,
674282661,2,Amagervej,unclassified,,False,False,116.31799999999998,"LINESTRING (8.4872265 55.9478365, 8.4872142 55.9480738, 8.4871504 55.9482891, 8.4870397 55.9484866, 8.4867581 55.9488361)",,,7
674282661,2,Amagervej,unclassified,,False,False,154.446,"LINESTRING (8.4867581 55.9488361, 8.4857062 55.950094)",,,7
292967444,,Hasselvej,residential,,False,True,52.42,"LINESTRING (8.4867581 55.9488361, 8.4865374 55.9487776, 8.4864841 55.9487634, 8.4861153 55.9486655, 8.4859973 55.9486342)",,,
674282661,2,Amagervej,unclassified,,False,True,116.318,"LINESTRING (8.4867581 55.9488361, 8.4870397 55.9484866, 8.4871504 55.9482891, 8.4872142 55.9480738, 8.4872265 55.9478365)",,,7
67616421,,Vejlen,residential,,False,True,49.53,"LINESTRING (8.4848283 55.9510419, 8.4848859 55.9510696, 8.4851287 55.9511773, 8.4854574 55.9513144)",,,
674282661,2,Amagervej,unclassified,,False,False,82.538,"LINESTRING (8.4848283 55.9510419, 8.4847062 55.9511026, 8.4845887 55.9511553, 8.4844816 55.9511961, 8.4843681 55.9512349, 8.4841294 55.9512903, 8.4840048 55.9513132, 8.4837835 55.9513438, 8.4837145 55.9513466, 8.483652 55.9513438)",,,7
674282661,2,Amagervej,unclassified,,False,True,118.953,"LINESTRING (8.4848283 55.9510419, 8.4850304 55.9508789, 8.4857062 55.950094)",,,7
30952937,,Chr Hansensvej,residential,,False,True,160.787,"LINESTRING (8.4891182 55.9468644, 8.4891837 55.9469321, 8.4892005 55.9469904, 8.4891909 55.9471765, 8.4891651 55.9472458, 8.4891392 55.9473228, 8.4890862 55.94767, 8.4890903 55.9477035, 8.4890984 55.9477439, 8.4890658 55.9479495, 8.4890522 55.947986, 8.4890331 55.9480248, 8.4890148 55.9482064, 8.4889498 55.9482844)",,,
960144222,,Kongevej,residential,,False,False,29.915,"LINESTRING (8.4891182 55.9468644, 8.489269 55.9468057, 8.4894952 55.9466981)",,,
960144222,,Kongevej,residential,,False,True,137.869,"LINESTRING (8.4891182 55.9468644, 8.4889019 55.9469402, 8.4887287 55.9470074, 8.4873283 55.9473538, 8.4871217 55.9473917)",,,
26358664,,Kongevej,residential,,False,False,162.66100000000003,"LINESTRING (8.4930928 55.9448021, 8.4931904 55.9447597, 8.493306 55.9446786, 8.493403 55.9446354, 8.4944599 55.9440825, 8.4945619 55.9440284, 8.4946123 55.943991, 8.494651 55.9439533, 8.4946779 55.9439198, 8.494798 55.9437669, 8.4948125 55.94373)",,,
26358664,,Kongevej,residential,,False,True,213.392,"LINESTRING (8.4930928 55.9448021, 8.4923999 55.9451657, 8.4922576 55.9452407, 8.4918308 55.9454617, 8.4916902 55.9455302, 8.4915591 55.9456181, 8.4914851 55.9456501, 8.4911757 55.9458096, 8.4905963 55.9461151)",,,
30959246,,Elmevej,residential,,False,True,113.09799999999998,"LINESTRING (8.4930928 55.9448021, 8.4926784 55.9445889, 8.4923941 55.9445078, 8.4914983 55.9443588)",,,
674282661,2,Amagervej,unclassified,,False,True,82.538,"LINESTRING (8.483652 55.9513438, 8.4837145 55.9513466, 8.4837835 55.9513438, 8.4840048 55.9513132, 8.4841294 55.9512903, 8.4843681 55.9512349, 8.4844816 55.9511961, 8.4845887 55.9511553, 8.4847062 55.9511026, 8.4848283 55.9510419)",,,7
25534143,,Marupvej,residential,50,False,True,93.101,"LINESTRING (8.4952599 55.9512786, 8.4952292 55.9504415)",,,
25534071,,Grønnegade,residential,,False,True,103.038,"LINESTRING (8.4952599 55.9512786, 8.4951585 55.951276, 8.4944192 55.9510974, 8.4943159 55.9510546, 8.4938237 55.9509359, 8.4937473 55.9509165)",,,
25534084,,Lindealle,residential,,False,True,134.0,"LINESTRING (8.4952599 55.9512786, 8.4953506 55.9512782, 8.4959035 55.9512752, 8.496011 55.9512579, 8.4965391 55.9512914, 8.4967098 55.9513244, 8.497181 55.9513592, 8.4972981 55.9513603, 8.4973894 55.9513682)",,,
25534143,,Marupvej,residential,50,False,False,93.101,"LINESTRING (8.4952292 55.9504415, 8.4952599 55.9512786)",,,
24575613,,Nørregade,residential,,False,False,126.89500000000001,"LINESTRING (8.4952292 55.9504415, 8.4953199 55.9504542, 8.4954803 55.9504767, 8.4956998 55.9504704, 8.496625 55.950401, 8.4971893 55.9503656, 8.4972473 55.9503627)",,,
24575613,,Nørregade,residential,,False,True,64.87700000000001,"LINESTRING (8.4952292 55.9504415, 8.4944822 55.9502714, 8.4943503 55.9502396, 8.4942658 55.9502192)",,,
26359213,,Engsiggade,living_street,,False,True,120.247,"LINESTRING (8.4971998 55.9487344, 8.4952897 55.9485746)",,,
23772159,,Nylandsvej,residential,,False,False,85.47800000000001,"LINESTRING (8.4971998 55.9487344, 8.4971756 55.9489588, 8.497122 55.9494563, 8.4970925 55.9494987)",,,
23772159,,Nylandsvej,residential,,False,True,92.622,"LINESTRING (8.4971998 55.9487344, 8.4972342 55.9483834, 8.4972818 55.9479027)",,,
26359213,,Engsiggade,living_street,,False,False,120.247,"LINESTRING (8.4952897 55.9485746, 8.4971998 55.9487344)",,,
220960024,,Finderupsvej,residential,50,False,False,78.173,"LINESTRING (8.4952897 55.9485746, 8.4954091 55.9482091, 8.495415 55.9481658, 8.4954542 55.9478786)",,,
220960024,,Finderupsvej,residential,50,False,True,53.665,"LINESTRING (8.4952897 55.9485746, 8.4951849 55.9489494, 8.4951816 55.9489683, 8.4951434 55.9490498)",,,
23772159,,Nylandsvej,residential,,False,False,92.622,"LINESTRING (8.4972818 55.9479027, 8.4972342 55.9483834, 8.4971998 55.9487344)",,,
23772159,,Nylandsvej,residential,,False,True,75.938,"LINESTRING (8.4972818 55.9479027, 8.4972861 55.9478522, 8.497305 55.9476594, 8.4973514 55.9472209)",,,
977872027,2,Klostervej,tertiary,50,False,True,33.396,"LINESTRING (8.4953343 55.9437994, 8.4948125 55.94373)",,,
960144223,2,Klostervej,tertiary,50,False,False,49.763000000000005,"LINESTRING (8.4953343 55.9437994, 8.4956671 55.9438458, 8.4957347 55.9438554, 8.4960475 55.9438946, 8.4961118 55.9439027)",,,
30958671,,Amagervej,residential,,False,True,89.653,"LINESTRING (8.4860356 55.9439174, 8.4845968 55.9439467)",,,
26358660,2,Amagervej,unclassified,50,False,False,71.724,"LINESTRING (8.4860356 55.9439174, 8.4861513 55.9444232, 8.486182 55.9445572)",,,7
26358660,2,Amagervej,unclassified,50,False,True,41.368,"LINESTRING (8.4860356 55.9439174, 8.4860118 55.9438241, 8.4859655 55.9436422, 8.4859418 55.9435491)",,,7
26358660,2,Amagervej,unclassified,50,False,False,75.514,"LINESTRING (8.486182 55.9445572, 8.486347 55.94523)",,,7
30958682,,Amagervej,residential,,False,True,92.303,"LINESTRING (8.486182 55.9445572, 8.4847109 55.9446592)",,,
26358660,2,Amagervej,unclassified,50,False,True,71.724,"LINESTRING (8.486182 55.9445572, 8.4861513 55.9444232, 8.4860356 55.9439174)",,,7
26358660,2,Amagervej,unclassified,50,False,False,12.135,"LINESTRING (8.486347 55.94523, 8.4863695 55.9453384)",,,7
26358660,2,Amagervej,unclassified,50,False,True,75.514,"LINESTRING (8.486347 55.94523, 8.486182 55.9445572)",,,7
