osmid,oneway,lanes,highway,reversed,length,name,geometry,maxspeed,tunnel,bridge
83344179,True,2,tertiary,False,183.05,,"LINESTRING (22.6243594 39.9914538, 22.6261759 39.9905745)",,,
1117664316,True,,secondary,False,48.543,,"LINESTRING (22.6243594 39.9914538, 22.6246704 39.9918196)",,,
433812548,False,,secondary,False,28.282999999999998,25ης Μαρτίου,"LINESTRING (22.6243594 39.9914538, 22.6243106 39.9913708, 22.6242991 39.991327, 22.624307 39.991273, 22.6243311 39.9912114)",,,
138393191,True,,residential,False,71.26,,"LINESTRING (22.6246704 39.9918196, 22.6250982 39.9923703)",,,
1117664317,True,1,secondary,False,142.641,Κωνσταντίνου Καραμανλή,"LINESTRING (22.6246704 39.9918196, 22.6234443 39.9923807, 22.6233577 39.9924567, 22.6232878 39.9925262)",50,,
333971184,False,2,residential,False,119.835,,"LINESTRING (22.6286117 39.9885428, 22.6277045 39.9893664)",,,
850029995,False,2,secondary,True,15.823,Διακλάδωση Πλαταμώνα,"LINESTRING (22.6286117 39.9885428, 22.6284978 39.9884304)",,,
660343997,False,2,secondary,False,29.856,,"LINESTRING (22.6286117 39.9885428, 22.6287387 39.988663, 22.6288292 39.9887533)",,,
83344184,False,2,tertiary,False,24.084,Πλαταμώνας - Νέοι Πόροι,"LINESTRING (22.6288292 39.9887533, 22.6290022 39.988582)",,,
660343997,False,2,secondary,True,29.856,,"LINESTRING (22.6288292 39.9887533, 22.6287387 39.988663, 22.6286117 39.9885428)",,,
"[1084902248, 1084902117]",True,1,"['secondary', 'tertiary']",False,161.96,Κωνσταντίνου Καραμανλή,"LINESTRING (22.6288292 39.9887533, 22.6289281 39.9888482, 22.6289406 39.9888649, 22.629007 39.9889534, 22.6290643 39.9890666, 22.6290985 39.9891851, 22.6291089 39.9893062, 22.6290952 39.9894271, 22.6290578 39.9895451, 22.6289975 39.9896573, 22.6289157 39.9897612, 22.6288142 39.9898545, 22.6286956 39.9899349, 22.6285624 39.9900006)",50,,
83344204,True,2,tertiary,False,268.792,,"LINESTRING (22.6187784 39.9943004, 22.6189028 39.9941862, 22.6191097 39.9940282, 22.6195359 39.9937428, 22.6202827 39.9933377, 22.6212794 39.9928426)",,,
432366180,False,2,secondary,True,19.320999999999998,Αγίου Παντελεήμονα,"LINESTRING (22.6187784 39.9943004, 22.6186948 39.9942371, 22.618623 39.994174)",,,
1117664315,False,2,secondary,False,57.44999999999999,Αγίου Παντελεήμονα,"LINESTRING (22.6187784 39.9943004, 22.6190676 39.9945136, 22.6191649 39.9946248, 22.6192027 39.994643, 22.6192558 39.9946489)",,,
342980967,False,,residential,False,118.58,,"LINESTRING (22.624052 39.9907906, 22.6252255 39.9902171)",,,
342980967,False,,residential,True,72.682,,"LINESTRING (22.624052 39.9907906, 22.6233454 39.9911569)",,,
433812548,False,,secondary,False,28.834,25ης Μαρτίου,"LINESTRING (22.624052 39.9907906, 22.6238558 39.9905793)",,,
433812548,False,,secondary,True,52.486,25ης Μαρτίου,"LINESTRING (22.624052 39.9907906, 22.6243311 39.9912114)",,,
654102040,False,2,residential,False,153.07500000000002,,"LINESTRING (22.6226395 39.9919593, 22.622577 39.9919881, 22.6225354 39.9920241, 22.6224656 39.9921268, 22.6223852 39.9921946, 22.6222934 39.9922464, 22.6212037 39.9927557)",,,
654102040,False,2,residential,True,8.969999999999999,,"LINESTRING (22.6226395 39.9919593, 22.6227017 39.9919398, 22.6227392 39.9919347)",,,
"[958239474, 432992651]",False,,residential,False,27.989,,"LINESTRING (22.6226395 39.9919593, 22.6227369 39.9920351, 22.6228392 39.9921575)",,yes,
958239474,False,,residential,True,337.72200000000004,,"LINESTRING (22.6226395 39.9919593, 22.6222363 39.9915926, 22.6198007 39.9904403, 22.6195517 39.9901296)",,,
654102021,False,2,tertiary,True,8.898,,"LINESTRING (22.6229304 39.9921185, 22.6228392 39.9921575)",,,
654101993,True,2,tertiary,False,142.418,,"LINESTRING (22.6229304 39.9921185, 22.6242909 39.9914857, 22.6243594 39.9914538)",,,
432992654,False,2,residential,True,134.833,,"LINESTRING (22.6250982 39.9923703, 22.6237297 39.9929795)",,,
432992654,False,2,residential,False,153.90699999999998,,"LINESTRING (22.6250982 39.9923703, 22.62622 39.9921243, 22.6267286 39.9919555, 22.6268062 39.991928)",,,
83344204,True,2,tertiary,False,103.649,,"LINESTRING (22.6217833 39.9926206, 22.6228392 39.9921575)",,,
138393190,False,,living_street,False,85.362,,"LINESTRING (22.6217833 39.9926206, 22.6224064 39.9932218)",,,
83344204,True,2,tertiary,False,49.519,,"LINESTRING (22.6212794 39.9928426, 22.6217833 39.9926206)",,,
138393192,False,,living_street,True,92.616,,"LINESTRING (22.6212794 39.9928426, 22.6213049 39.9928743, 22.6217972 39.9932814, 22.6219374 39.9933974, 22.6220107 39.993458)",,,
163607031,False,,residential,True,11.641,,"LINESTRING (22.6212794 39.9928426, 22.6212492 39.9928019, 22.6212037 39.9927557)",,,
432992654,False,2,residential,False,134.833,,"LINESTRING (22.6237297 39.9929795, 22.6250982 39.9923703)",,,
432992654,False,2,residential,True,12.647,,"LINESTRING (22.6237297 39.9929795, 22.6236055 39.9930418)",,,
432992654,False,2,residential,False,12.647,,"LINESTRING (22.6236055 39.9930418, 22.6237297 39.9929795)",,,
654101984,True,,residential,False,64.84700000000001,,"LINESTRING (22.6236055 39.9930418, 22.6235698 39.9929952, 22.6232862 39.9926328, 22.6232878 39.9925262)",,,
138393192,False,,living_street,False,92.616,,"LINESTRING (22.6220107 39.993458, 22.6219374 39.9933974, 22.6217972 39.9932814, 22.6213049 39.9928743, 22.6212794 39.9928426)",,,
1117664314,True,1,secondary,False,250.907,Κωνσταντίνου Καραμανλή,"LINESTRING (22.6220107 39.993458, 22.6211383 39.9939234, 22.6207236 39.9941256, 22.6201222 39.9944339, 22.6195545 39.9947023)",50,,
654102047,False,,tertiary,False,57.217,,"LINESTRING (22.6192392 39.9883724, 22.6187559 39.9887297)",,,
163607011,False,,tertiary,False,65.434,,"LINESTRING (22.6219891 39.9886661, 22.6213926 39.9890368)",,,
432366234,False,,secondary,False,54.724,25ης Μαρτίου,"LINESTRING (22.6219891 39.9886661, 22.6216138 39.9882667)",,,
433812548,False,,secondary,True,10.92,25ης Μαρτίου,"LINESTRING (22.6219891 39.9886661, 22.6220647 39.9887454)",,,
654102047,False,,tertiary,False,44.649,,"LINESTRING (22.6187559 39.9887297, 22.6184281 39.989043)",,,
654102047,False,,tertiary,True,57.217,,"LINESTRING (22.6187559 39.9887297, 22.6192392 39.9883724)",,,
958239474,False,,residential,False,169.785,,"LINESTRING (22.6187559 39.9887297, 22.6195517 39.9901296)",,,
163607011,False,,tertiary,False,124.578,,"LINESTRING (22.6207194 39.9894552, 22.6195517 39.9901296)",,,
163607011,False,,tertiary,True,73.85,,"LINESTRING (22.6207194 39.9894552, 22.6213926 39.9890368)",,,
342980971,False,,residential,False,148.785,,"LINESTRING (22.6207194 39.9894552, 22.6219239 39.9904241)",,,
342980971,False,,residential,True,133.985,,"LINESTRING (22.6207194 39.9894552, 22.6202863 39.9891163, 22.6199618 39.9888902, 22.6195434 39.9886601)",,,
163607017,False,,residential,False,126.957,,"LINESTRING (22.6179125 39.9896005, 22.6190184 39.9903658)",,,
654102047,False,,tertiary,True,75.976,,"LINESTRING (22.6179125 39.9896005, 22.6184281 39.989043)",,,
163607017,False,,residential,True,26.085,,"LINESTRING (22.6179125 39.9896005, 22.6178669 39.9895457, 22.6178562 39.9894923, 22.6178696 39.9894491, 22.6178948 39.9893806)",,,
163607011,False,,tertiary,False,52.478,,"LINESTRING (22.6195517 39.9901296, 22.6190184 39.9903658)",,,
163607011,False,,tertiary,True,124.578,,"LINESTRING (22.6195517 39.9901296, 22.6207194 39.9894552)",,,
958239474,False,,residential,True,169.785,,"LINESTRING (22.6195517 39.9901296, 22.6187559 39.9887297)",,,
958239474,False,,residential,False,337.72200000000004,,"LINESTRING (22.6195517 39.9901296, 22.6198007 39.9904403, 22.6222363 39.9915926, 22.6226395 39.9919593)",,,
163607011,False,,tertiary,False,40.951,,"LINESTRING (22.6190184 39.9903658, 22.6186741 39.9906228)",,,
163607011,False,,tertiary,True,52.478,,"LINESTRING (22.6190184 39.9903658, 22.6195517 39.9901296)",,,
163607017,False,,residential,True,126.957,,"LINESTRING (22.6190184 39.9903658, 22.6179125 39.9896005)",,,
163607011,False,,tertiary,False,46.015,,"LINESTRING (22.6186741 39.9906228, 22.6183163 39.9909328)",,,
163607011,False,,tertiary,True,40.951,,"LINESTRING (22.6186741 39.9906228, 22.6190184 39.9903658)",,,
163607031,False,,residential,False,320.96500000000003,,"LINESTRING (22.6186741 39.9906228, 22.6192298 39.9909952, 22.6197004 39.9914119, 22.6197844 39.9914883, 22.62115 39.9927084, 22.6212037 39.9927557)",,,
654102040,False,2,residential,False,169.233,,"LINESTRING (22.6212037 39.9927557, 22.6195226 39.9935666)",,,
163607031,False,,residential,False,11.641,,"LINESTRING (22.6212037 39.9927557, 22.6212492 39.9928019, 22.6212794 39.9928426)",,,
163607031,False,,residential,True,320.96500000000003,,"LINESTRING (22.6212037 39.9927557, 22.62115 39.9927084, 22.6197844 39.9914883, 22.6197004 39.9914119, 22.6192298 39.9909952, 22.6186741 39.9906228)",,,
654102040,False,2,residential,True,153.075,,"LINESTRING (22.6212037 39.9927557, 22.6222934 39.9922464, 22.6223852 39.9921946, 22.6224656 39.9921268, 22.6225354 39.9920241, 22.622577 39.9919881, 22.6226395 39.9919593)",,,
163607011,False,,tertiary,True,46.015,,"LINESTRING (22.6183163 39.9909328, 22.6186741 39.9906228)",,,
163610796,False,,residential,False,88.366,,"LINESTRING (22.6183163 39.9909328, 22.6175317 39.990413)",,,
163610796,False,,residential,True,165.579,,"LINESTRING (22.6183163 39.9909328, 22.6188563 39.9920193, 22.6189433 39.9923389)",,,
163610832,False,,residential,False,87.154,,"LINESTRING (22.6197054 39.991816, 22.6194753 39.9919739, 22.6192071 39.9921579, 22.6191145 39.9922215, 22.6189433 39.9923389)",,,
163610796,False,,residential,False,165.579,,"LINESTRING (22.6189433 39.9923389, 22.6188563 39.9920193, 22.6183163 39.9909328)",,,
163610796,False,,residential,True,60.656,,"LINESTRING (22.6189433 39.9923389, 22.6189518 39.9925533, 22.6189869 39.9928832)",,,
163610832,False,,residential,False,159.645,,"LINESTRING (22.6189433 39.9923389, 22.6183347 39.9924911, 22.6183892 39.9926103, 22.6183609 39.9929889, 22.618328 39.9934279)",,,
163610832,False,,residential,True,87.154,,"LINESTRING (22.6189433 39.9923389, 22.6191145 39.9922215, 22.6192071 39.9921579, 22.6194753 39.9919739, 22.6197054 39.991816)",,,
505407395,False,,residential,False,7.546,,"LINESTRING (22.6189869 39.9928832, 22.6190525 39.9929288)",,,
163610796,False,,residential,False,60.656,,"LINESTRING (22.6189869 39.9928832, 22.6189518 39.9925533, 22.6189433 39.9923389)",,,
163610796,False,,residential,True,83.92399999999999,,"LINESTRING (22.6189869 39.9928832, 22.618467 39.9933832, 22.618328 39.9934279)",,,
163610796,False,,residential,False,83.92399999999999,,"LINESTRING (22.618328 39.9934279, 22.618467 39.9933832, 22.6189869 39.9928832)",,,
163610832,False,,residential,True,159.645,,"LINESTRING (22.618328 39.9934279, 22.6183609 39.9929889, 22.6183892 39.9926103, 22.6183347 39.9924911, 22.6189433 39.9923389)",,,
432366180,False,2,secondary,False,65.303,Αγίου Παντελεήμονα,"LINESTRING (22.6176593 39.9937215, 22.6178249 39.9938004, 22.617982 39.99386, 22.6183085 39.9939788, 22.6183382 39.9939927)",,,
432366180,False,2,secondary,False,19.320999999999998,Αγίου Παντελεήμονα,"LINESTRING (22.618623 39.994174, 22.6186948 39.9942371, 22.6187784 39.9943004)",,,
432366180,False,2,secondary,True,31.735,Αγίου Παντελεήμονα,"LINESTRING (22.618623 39.994174, 22.6184552 39.9940476, 22.6183382 39.9939927)",,,
654102040,False,2,residential,True,102.744,,"LINESTRING (22.618623 39.994174, 22.6190628 39.9938111, 22.6195226 39.9935666)",,,
163610836,True,,secondary_link,False,18.685,Αγίου Παντελεήμονα,"LINESTRING (22.6192558 39.9946489, 22.6192819 39.9947057, 22.6192966 39.9947396, 22.6193275 39.9948077)",,,
1117664315,False,2,secondary,True,57.449999999999996,Αγίου Παντελεήμονα,"LINESTRING (22.6192558 39.9946489, 22.6192027 39.994643, 22.6191649 39.9946248, 22.6190676 39.9945136, 22.6187784 39.9943004)",,,
432992652,True,,residential,False,54.61,,"LINESTRING (22.6232878 39.9925262, 22.6229304 39.9921185)",,,
433812532,True,,residential,False,64.349,,"LINESTRING (22.6232878 39.9925262, 22.6233982 39.9925661, 22.6237297 39.9929795)",,,
1117664314,True,1,secondary,False,109.351,Κωνσταντίνου Καραμανλή,"LINESTRING (22.6232878 39.9925262, 22.6230911 39.9927908, 22.6224064 39.9932218)",50,,
83344184,False,2,tertiary,True,24.084,Πλαταμώνας - Νέοι Πόροι,"LINESTRING (22.6290022 39.988582, 22.6288292 39.9887533)",,,
432366234,False,,secondary,True,54.724,25ης Μαρτίου,"LINESTRING (22.6216138 39.9882667, 22.6219891 39.9886661)",,,
850029995,False,2,secondary,False,15.823,Διακλάδωση Πλαταμώνα,"LINESTRING (22.6284978 39.9884304, 22.6286117 39.9885428)",,,
433812548,False,,secondary,False,33.417,25ης Μαρτίου,"LINESTRING (22.6223087 39.9889807, 22.6220647 39.9887454)",,,
