osmid,name,highway,oneway,reversed,length,geometry,bridge,maxspeed,junction,lanes
161761626,Λιτόχωρο - Λεπτοκαρυά,tertiary,False,True,110.896,"LINESTRING (22.5057441 40.0993212, 22.5062227 40.0989877, 22.5065419 40.0987518, 22.5066867 40.0986328)",,50,,2
161761626,Λιτόχωρο - Λεπτοκαρυά,tertiary,False,False,110.89600000000002,"LINESTRING (22.5066867 40.0986328, 22.5065419 40.0987518, 22.5062227 40.0989877, 22.5057441 40.0993212)",,50,,2
584956346,Αθηνάς,tertiary,False,True,8.033,"LINESTRING (22.5059522 40.1050103, 22.506003 40.1050712)",,,,
584956346,Αθηνάς,tertiary,False,False,25.939000000000004,"LINESTRING (22.5059522 40.1050103, 22.5059581 40.1049595, 22.5059808 40.1048891, 22.5060015 40.1048465, 22.5060224 40.1047842)",,,,
584956347,Περικλή Κουτρουμπά,residential,True,False,90.19099999999999,"LINESTRING (22.5059522 40.1050103, 22.5058026 40.1049699, 22.5056959 40.104935, 22.5055737 40.1048934, 22.5054107 40.1048497, 22.5052316 40.1047947, 22.5049754 40.104697)",,50,,2
161761619,Βάρκα Δημ.,residential,False,True,42.383,"LINESTRING (22.5063672 40.099963, 22.5061334 40.1002996)",,50,,2
161761468,Μελίνας Μερκούρη,tertiary,False,False,71.398,"LINESTRING (22.5063672 40.099963, 22.5067851 40.100308, 22.5069512 40.1004236)",,50,,2
161761468,Μελίνας Μερκούρη,tertiary,False,True,87.88199999999999,"LINESTRING (22.5063672 40.099963, 22.5057158 40.0994011, 22.5056827 40.099371)",,50,,2
168349711,Αγίου Γεωργίου,tertiary,False,False,10.745,"LINESTRING (22.5067888 40.1041252, 22.5066685 40.1040957)",,40,,
161761498,Λειβηθρών,residential,False,True,113.286,"LINESTRING (22.5067888 40.1041252, 22.5068068 40.1040627, 22.5069427 40.1035908, 22.506953 40.1035619, 22.5071053 40.1031359)",,50,,2
161761376,Μερκούρη Μελίνας,tertiary,False,False,40.577,"LINESTRING (22.504999 40.0988359, 22.5049053 40.098792, 22.504767 40.0987219, 22.5046159 40.0986202)",,50,,2
161761376,Μερκούρη Μελίνας,tertiary,False,True,83.876,"LINESTRING (22.504999 40.0988359, 22.5052545 40.0989597, 22.5054333 40.0990704, 22.5055717 40.0991649, 22.5056702 40.0992421, 22.5057441 40.0993212)",,50,,2
526853518,Σαμπάς,residential,False,True,100.366,"LINESTRING (22.504999 40.0988359, 22.5047706 40.0991276, 22.5046237 40.0993396, 22.5044604 40.0996371)",,,,
285099182,,residential,False,False,7.417,"LINESTRING (22.5071053 40.1031359, 22.5070251 40.1031097)",,,,
161761498,Λειβηθρών,residential,False,False,113.286,"LINESTRING (22.5071053 40.1031359, 22.506953 40.1035619, 22.5069427 40.1035908, 22.5068068 40.1040627, 22.5067888 40.1041252)",,50,,2
161761626,Λιτόχωρο - Λεπτοκαρυά,tertiary,False,True,7.612,"LINESTRING (22.5056827 40.099371, 22.5057441 40.0993212)",,50,,2
285099183,Δίου,tertiary,False,False,9.568,"LINESTRING (22.5056827 40.099371, 22.5055982 40.0994278)",,,,
161761468,Μελίνας Μερκούρη,tertiary,False,False,87.88199999999999,"LINESTRING (22.5056827 40.099371, 22.5057158 40.0994011, 22.5063672 40.099963)",,50,,2
161761429,Δήμα Πύρρου,residential,False,False,36.986,"LINESTRING (22.5066936 40.1011434, 22.5071186 40.1012138)",,50,,2
161761616,Μπάκα Αθ.,residential,False,True,34.739,"LINESTRING (22.5066936 40.1011434, 22.5066496 40.101454)",,50,,2
161761429,Δήμα Πύρρου,residential,False,True,61.855999999999995,"LINESTRING (22.5066936 40.1011434, 22.5065339 40.1010825, 22.5062925 40.1009532, 22.5060816 40.1008448)",,50,,2
161761616,Μπάκα Αθ.,residential,False,False,85.523,"LINESTRING (22.5066936 40.1011434, 22.5067243 40.1007768, 22.5067511 40.1006537, 22.5068021 40.1005798, 22.5069512 40.1004236)",,50,,2
161761429,Δήμα Πύρρου,residential,False,True,36.986,"LINESTRING (22.5071186 40.1012138, 22.5066936 40.1011434)",,50,,2
161761623,Λειβηθρών,residential,False,False,24.572,"LINESTRING (22.5071186 40.1012138, 22.5071017 40.1009932)",,50,,2
161761600,Αγίας Μαρίνας,tertiary,False,False,12.462,"LINESTRING (22.5069166 40.1047676, 22.507055 40.1048044)",,50,,2
161761600,Αγίας Μαρίνας,tertiary,False,True,79.064,"LINESTRING (22.5069166 40.1047676, 22.506782 40.1047415, 22.5066521 40.1047259, 22.5063058 40.1047117, 22.5062 40.1047137, 22.5060954 40.104735, 22.5060506 40.1047577, 22.5060224 40.1047842)",,50,,2
468227442,,tertiary,True,False,53.305,"LINESTRING (22.5069166 40.1047676, 22.5066492 40.1046174, 22.5065304 40.10455, 22.5064222 40.1044738)",,,,
161761376,Μερκούρη Μελίνας,tertiary,False,True,69.663,"LINESTRING (22.5040623 40.0981585, 22.5046159 40.0986202)",,50,,2
526853521,Μπαγιαντέρα,residential,False,True,65.336,"LINESTRING (22.5040623 40.0981585, 22.5039069 40.098349, 22.503777 40.0985412, 22.5037158 40.0986802)",,,,
161761468,Μελίνας Μερκούρη,tertiary,False,False,18.143,"LINESTRING (22.5069512 40.1004236, 22.5070108 40.1004562, 22.5071343 40.1005067)",,50,,2
161761468,Μελίνας Μερκούρη,tertiary,False,True,71.398,"LINESTRING (22.5069512 40.1004236, 22.5067851 40.100308, 22.5063672 40.099963)",,50,,2
161761616,Μπάκα Αθ.,residential,False,True,85.523,"LINESTRING (22.5069512 40.1004236, 22.5068021 40.1005798, 22.5067511 40.1006537, 22.5067243 40.1007768, 22.5066936 40.1011434)",,50,,2
161761619,Βάρκα Δημ.,residential,False,False,59.052,"LINESTRING (22.5058077 40.1007686, 22.5061334 40.1002996)",,50,,2
161761429,Δήμα Πύρρου,residential,False,False,24.792,"LINESTRING (22.5058077 40.1007686, 22.5059465 40.1008055, 22.5060816 40.1008448)",,50,,2
161761429,Δήμα Πύρρου,residential,False,True,70.939,"LINESTRING (22.5058077 40.1007686, 22.5056334 40.1007412, 22.5053631 40.1007054, 22.5051874 40.1006722, 22.5050051 40.1006078)",,50,,2
161761621,Μπαλανίκα Γεωργίου,residential,False,False,65.84,"LINESTRING (22.5060816 40.1008448, 22.5057824 40.1013909)",,50,,2
161761429,Δήμα Πύρρου,residential,False,False,61.855999999999995,"LINESTRING (22.5060816 40.1008448, 22.5062925 40.1009532, 22.5065339 40.1010825, 22.5066936 40.1011434)",,50,,2
161761429,Δήμα Πύρρου,residential,False,True,24.792,"LINESTRING (22.5060816 40.1008448, 22.5059465 40.1008055, 22.5058077 40.1007686)",,50,,2
680602298,25ης Μαρτίου,residential,False,False,14.661,"LINESTRING (22.5025615 40.1021318, 22.502636 40.1020129)",,,,
372337255,Πύνδας,residential,False,False,50.854,"LINESTRING (22.5025615 40.1021318, 22.50257 40.102293, 22.5026573 40.102477, 22.5027109 40.1025685)",,,,
680602298,25ης Μαρτίου,residential,False,True,25.157,"LINESTRING (22.5025615 40.1021318, 22.5024295 40.1022002, 22.5022945 40.1022148)",,,,
167872080,25ης Μαρτίου,tertiary,True,False,77.276,"LINESTRING (22.5022945 40.1022148, 22.5021975 40.1023049, 22.5020352 40.1025235, 22.5018819 40.1028286)",,,,
168349709,,tertiary,False,False,36.449,"LINESTRING (22.5022945 40.1022148, 22.5019803 40.102136, 22.5018839 40.102123)",,,,
680602298,25ης Μαρτίου,residential,False,False,25.157,"LINESTRING (22.5022945 40.1022148, 22.5024295 40.1022002, 22.5025615 40.1021318)",,,,
168349697,Διονύσου,tertiary,True,False,103.173,"LINESTRING (22.5018819 40.1028286, 22.5019533 40.1028804, 22.5020611 40.1029487, 22.5021963 40.1030108, 22.5023061 40.1030418, 22.5024143 40.1030392, 22.5025359 40.1030185, 22.5026289 40.1029785, 22.5027472 40.1029009, 22.5028992 40.1027962)",,,,
680602299,Πλατεία 2ης Μαρτίου,tertiary,False,True,20.253,"LINESTRING (22.5018819 40.1028286, 22.5018 40.1028267, 22.50173 40.1028325, 22.5016455 40.1028438)",,,,
168349711,Αγίου Γεωργίου,tertiary,False,True,27.208,"LINESTRING (22.5028992 40.1027962, 22.5030532 40.1028695, 22.5031883 40.1028929)",,40,,
372337255,Πύνδας,residential,False,True,30.829,"LINESTRING (22.5028992 40.1027962, 22.5028114 40.102742, 22.5027892 40.1027213, 22.5027318 40.102604, 22.5027109 40.1025685)",,,,
680602296,28ης Οκτωβρίου,tertiary,False,True,37.865,"LINESTRING (22.5016455 40.1028438, 22.501588 40.1028686, 22.5015137 40.1029332, 22.5013775 40.1031086)",,,,
680602299,Πλατεία 2ης Μαρτίου,tertiary,False,False,20.253,"LINESTRING (22.5016455 40.1028438, 22.50173 40.1028325, 22.5018 40.1028267, 22.5018819 40.1028286)",,,,
680634328,Βασιλέως Κωνσταντίνου,tertiary,True,False,57.164,"LINESTRING (22.5016455 40.1028438, 22.5016536 40.1027935, 22.5016509 40.1027299, 22.5016133 40.1025402, 22.5015838 40.1024766, 22.5014398 40.1023895)",,,,
625599035,Μπουντολά Δημ.,residential,True,False,68.75,"LINESTRING (22.500875 40.1030289, 22.500641 40.1031238, 22.5005633 40.1031567, 22.5004747 40.1032141, 22.5003111 40.1033536, 22.5002293 40.1033883)",,,,
680603942,Επισκόπου Κίτρους Νικ.,tertiary,False,False,54.751000000000005,"LINESTRING (22.500875 40.1030289, 22.5007263 40.1028958, 22.5005489 40.102804, 22.5003748 40.1027277)",,,,
680603942,Επισκόπου Κίτρους Νικ.,tertiary,False,True,43.93299999999999,"LINESTRING (22.500875 40.1030289, 22.5009435 40.1030404, 22.5010095 40.1030421, 22.5010642 40.1030496, 22.5011798 40.1030714, 22.5013152 40.1031076, 22.5013775 40.1031086)",,,,
680602296,28ης Οκτωβρίου,tertiary,False,False,37.865,"LINESTRING (22.5013775 40.1031086, 22.5015137 40.1029332, 22.501588 40.1028686, 22.5016455 40.1028438)",,,,
680603942,Επισκόπου Κίτρους Νικ.,tertiary,False,False,43.93299999999999,"LINESTRING (22.5013775 40.1031086, 22.5013152 40.1031076, 22.5011798 40.1030714, 22.5010642 40.1030496, 22.5010095 40.1030421, 22.5009435 40.1030404, 22.500875 40.1030289)",,,,
1117664335,Επισκόπου Κίτρους Νικολάου,residential,False,True,68.91,"LINESTRING (22.5013775 40.1031086, 22.5014943 40.1031248, 22.5016194 40.1031598, 22.5017169 40.1032279, 22.5017662 40.1032814, 22.5017782 40.1033101, 22.5017863 40.103327, 22.5017806 40.1033447, 22.5018535 40.1034079, 22.5019028 40.103451, 22.5019544 40.1034859)",,,,
168349664,Βασιλέως Γεωργίου Α',residential,False,True,49.623,"LINESTRING (22.5019544 40.1034859, 22.5022176 40.1035029, 22.5023007 40.1035159, 22.5023465 40.1035219, 22.5024655 40.1035705, 22.5025113 40.1035911)",,,,
1117664335,Επισκόπου Κίτρους Νικολάου,residential,False,False,68.91,"LINESTRING (22.5019544 40.1034859, 22.5019028 40.103451, 22.5018535 40.1034079, 22.5017806 40.1033447, 22.5017863 40.103327, 22.5017782 40.1033101, 22.5017662 40.1032814, 22.5017169 40.1032279, 22.5016194 40.1031598, 22.5014943 40.1031248, 22.5013775 40.1031086)",,,,
680636457,Βασιλέως Γεωργίου Α',residential,True,False,70.371,"LINESTRING (22.501367 40.1039094, 22.5014151 40.1038367, 22.5014792 40.1037552, 22.5015681 40.1037054, 22.5016599 40.1036673, 22.5018468 40.1035781, 22.5019544 40.1034859)",,,,
1268366720,Αφροδιτης,living_street,False,False,34.733,"LINESTRING (22.501367 40.1039094, 22.5015785 40.1040276, 22.5016533 40.1041239)",,,,
167872096,28ης Οκτωβρίου,tertiary,True,False,97.522,"LINESTRING (22.5012814 40.1039302, 22.5011543 40.1037164, 22.5011439 40.103678, 22.5011461 40.1036364, 22.5011508 40.103601, 22.5011599 40.1035633, 22.5011851 40.1034675, 22.5012191 40.1033999, 22.5012546 40.1032962, 22.5012878 40.1032397, 22.501321 40.1031844, 22.5013775 40.1031086)",,,,
680636457,Βασιλέως Γεωργίου Α',residential,True,False,7.647,"LINESTRING (22.5012814 40.1039302, 22.5013275 40.1039173, 22.501367 40.1039094)",,,,
178304649,Αγίου Διονυσίου,tertiary,False,False,88.739,"LINESTRING (22.4962035 40.1012617, 22.4962351 40.1011177, 22.4963494 40.1008552, 22.4963872 40.1007154, 22.4964193 40.1004841)",,,,
404721079,Μπαλανίκα Νικ.,residential,False,True,27.964,"LINESTRING (22.4962035 40.1012617, 22.4963838 40.1012737, 22.4965291 40.1012944)",,,,
680615503,Αγίου Διονυσίου,tertiary,False,True,57.980000000000004,"LINESTRING (22.4962035 40.1012617, 22.4961405 40.1015529, 22.4961449 40.1016019, 22.496177 40.1016742, 22.4962451 40.1017605)",,,,
404721079,Μπαλανίκα Νικ.,residential,False,False,26.646,"LINESTRING (22.4968327 40.1013535, 22.4967285 40.1013332, 22.4965291 40.1012944)",,,,
404721079,Μπαλανίκα Νικ.,residential,False,True,55.612,"LINESTRING (22.4968327 40.1013535, 22.4969465 40.1014443, 22.4972371 40.1017455)",,,,
680631217,Πλατεία Εθνικής Αντιστάσεως,residential,False,True,55.57,"LINESTRING (22.4968327 40.1013535, 22.4969157 40.1013258, 22.4969987 40.1013225, 22.4970929 40.1013536, 22.4971861 40.1014365, 22.4973372 40.1015733)",,,,
168349654,Αγνώστου Στρατιώτη,residential,False,True,21.629,"LINESTRING (22.4973372 40.1015733, 22.4975665 40.1016574)",,,,
404721080,,residential,False,False,20.955,"LINESTRING (22.4973372 40.1015733, 22.4972371 40.1017455)",,,,
680631217,Πλατεία Εθνικής Αντιστάσεως,residential,False,False,55.57000000000001,"LINESTRING (22.4973372 40.1015733, 22.4971861 40.1014365, 22.4970929 40.1013536, 22.4969987 40.1013225, 22.4969157 40.1013258, 22.4968327 40.1013535)",,,,
168349654,Αγνώστου Στρατιώτη,residential,False,False,10.055,"LINESTRING (22.4976731 40.1016965, 22.4975665 40.1016574)",,,,
168349654,Αγνώστου Στρατιώτη,residential,False,True,71.35,"LINESTRING (22.4976731 40.1016965, 22.4984908 40.1018398)",,,,
168349659,Δία,residential,True,False,93.086,"LINESTRING (22.4976731 40.1016965, 22.4979288 40.1023405, 22.4979286 40.1025046)",,,,
680615502,,residential,False,False,81.369,"LINESTRING (22.4962451 40.1017605, 22.4959681 40.1019639, 22.4959479 40.1020234, 22.4959715 40.1020647, 22.4961101 40.1023788)",,,,
680615503,Αγίου Διονυσίου,tertiary,False,False,57.98,"LINESTRING (22.4962451 40.1017605, 22.496177 40.1016742, 22.4961449 40.1016019, 22.4961405 40.1015529, 22.4962035 40.1012617)",,,,
680615503,Αγίου Διονυσίου,tertiary,False,True,88.06,"LINESTRING (22.4962451 40.1017605, 22.4966113 40.1022539, 22.4966389 40.1023549, 22.4966232 40.1024757)",,,,
527068709,Βασιλέως Κωνσταντίνου,tertiary,False,False,38.5,"LINESTRING (22.5005401 40.1018182, 22.5004722 40.1017459, 22.5002733 40.1015385)",,,,
527068709,Βασιλέως Κωνσταντίνου,tertiary,False,True,63.885,"LINESTRING (22.5005401 40.1018182, 22.5006263 40.1019027, 22.5010337 40.102251)",,,,
625316654,Περσέα,residential,False,False,60.295,"LINESTRING (22.5005401 40.1018182, 22.5002133 40.1019429, 22.5001154 40.1019885, 22.4999749 40.1021269)",,,,
168349654,Αγνώστου Στρατιώτη,residential,False,False,71.35,"LINESTRING (22.4984908 40.1018398, 22.4976731 40.1016965)",,,,
168349654,Αγνώστου Στρατιώτη,residential,False,True,68.486,"LINESTRING (22.4984908 40.1018398, 22.4988046 40.1018504, 22.4988869 40.1018703, 22.4992503 40.1020067)",,,,
168349680,Φιλίππου,residential,False,True,79.346,"LINESTRING (22.4984908 40.1018398, 22.4984401 40.1018954, 22.4983876 40.1019473, 22.4983134 40.1020363, 22.4982577 40.1021087, 22.498234 40.1021875, 22.4982289 40.1022702, 22.4982351 40.1024971)",,,,
372190961,Φιλίππου,residential,False,False,36.149,"LINESTRING (22.4984908 40.1018398, 22.4985212 40.1017713, 22.4985263 40.1017326, 22.4985263 40.1016705, 22.4985417 40.1015811, 22.4985787 40.1015264)",,,,
168349654,Αγνώστου Στρατιώτη,residential,False,True,18.735,"LINESTRING (22.4992503 40.1020067, 22.4994649 40.1020447)",,,,
885608388,,residential,False,True,13.843,"LINESTRING (22.4992503 40.1020067, 22.499312 40.1018915)",,,,
168349654,Αγνώστου Στρατιώτη,residential,False,False,68.486,"LINESTRING (22.4992503 40.1020067, 22.4988869 40.1018703, 22.4988046 40.1018504, 22.4984908 40.1018398)",,,,
168349660,Ολυμπίου Ι.,residential,True,False,88.682,"LINESTRING (22.4992503 40.1020067, 22.4991312 40.1021888, 22.49904 40.1022612, 22.4989825 40.1022896, 22.4989133 40.1023064, 22.4988592 40.102309, 22.4987747 40.1023193, 22.4987037 40.1023478, 22.498493 40.1024935)",,,,
168349654,Αγνώστου Στρατιώτη,residential,False,False,18.735,"LINESTRING (22.4994649 40.1020447, 22.4992503 40.1020067)",,,,
885608391,,residential,False,True,21.432,"LINESTRING (22.4994649 40.1020447, 22.499312 40.1018915)",,,,
168349654,Αγνώστου Στρατιώτη,residential,False,True,41.699,"LINESTRING (22.4994649 40.1020447, 22.4995467 40.1020673, 22.4998431 40.1022765)",,,,
625316654,Περσέα,residential,False,False,20.059,"LINESTRING (22.4999749 40.1021269, 22.4998431 40.1022765)",,,,
168349665,Λαζαίων,residential,False,True,72.857,"LINESTRING (22.4999749 40.1021269, 22.500126 40.1022881, 22.5001984 40.1024086, 22.5003996 40.102694)",,,,
625316654,Περσέα,residential,False,True,60.295,"LINESTRING (22.4999749 40.1021269, 22.5001154 40.1019885, 22.5002133 40.1019429, 22.5005401 40.1018182)",,,,
625316654,Περσέα,residential,False,True,20.059,"LINESTRING (22.4998431 40.1022765, 22.4999749 40.1021269)",,,,
1117664334,,residential,False,False,19.23,"LINESTRING (22.4998431 40.1022765, 22.499727 40.1024249)",,,,
168349654,Αγνώστου Στρατιώτη,residential,False,False,41.699,"LINESTRING (22.4998431 40.1022765, 22.4995467 40.1020673, 22.4994649 40.1020447)",,,,
527068709,Βασιλέως Κωνσταντίνου,tertiary,False,True,11.985,"LINESTRING (22.5010337 40.102251, 22.5011624 40.1022949)",,,,
527068709,Βασιλέως Κωνσταντίνου,tertiary,False,False,63.885,"LINESTRING (22.5010337 40.102251, 22.5006263 40.1019027, 22.5005401 40.1018182)",,,,
625316653,Λάππα Ν.,residential,False,True,73.78399999999999,"LINESTRING (22.5010337 40.102251, 22.500861 40.1024232, 22.5006679 40.1025135, 22.5005284 40.1026027, 22.5003996 40.102694)",,,,
168349648,Καραμανλή Κωνσταντίνου,residential,True,False,44.951,"LINESTRING (22.4961101 40.1023788, 22.4966232 40.1024757)",,,,
680615502,,residential,False,True,81.369,"LINESTRING (22.4961101 40.1023788, 22.4959715 40.1020647, 22.4959479 40.1020234, 22.4959681 40.1019639, 22.4962451 40.1017605)",,,,
527068709,Βασιλέως Κωνσταντίνου,tertiary,False,False,25.832,"LINESTRING (22.5014398 40.1023895, 22.5011624 40.1022949)",,,,
680602297,Πάροδος 25ης Μαρτίου,tertiary,True,False,48.132,"LINESTRING (22.5014398 40.1023895, 22.5017833 40.1021675, 22.5018839 40.102123)",,,,
1117664334,,residential,False,True,19.23,"LINESTRING (22.499727 40.1024249, 22.4998431 40.1022765)",,,,
507553486,,tertiary,False,False,25.197,"LINESTRING (22.499727 40.1024249, 22.4996331 40.1024408, 22.4995486 40.1024628, 22.499457 40.1025105)",,,,
680603942,Επισκόπου Κίτρους Νικ.,tertiary,False,True,67.138,"LINESTRING (22.499727 40.1024249, 22.4998003 40.102508, 22.4998662 40.1025597, 22.4999778 40.1026308, 22.500069 40.102667, 22.5003748 40.1027277)",,,,
680615503,Αγίου Διονυσίου,tertiary,False,True,76.905,"LINESTRING (22.4966232 40.1024757, 22.4971338 40.1030465)",,,,
680615503,Αγίου Διονυσίου,tertiary,False,False,88.06,"LINESTRING (22.4966232 40.1024757, 22.4966389 40.1023549, 22.4966113 40.1022539, 22.4962451 40.1017605)",,,,
81151634,Αγίου Δημητρίου,tertiary,False,True,21.939,"LINESTRING (22.4982351 40.1024971, 22.498493 40.1024935)",,,,
680614995,Αγίου Δημητρίου,tertiary,False,False,26.082,"LINESTRING (22.4982351 40.1024971, 22.4979286 40.1025046)",,,,
168349680,Φιλίππου,residential,False,False,79.34599999999999,"LINESTRING (22.4982351 40.1024971, 22.4982289 40.1022702, 22.498234 40.1021875, 22.4982577 40.1021087, 22.4983134 40.1020363, 22.4983876 40.1019473, 22.4984401 40.1018954, 22.4984908 40.1018398)",,,,
168349695,Φιλίππου,residential,True,False,98.198,"LINESTRING (22.4982351 40.1024971, 22.4983156 40.1026376, 22.4983478 40.1027186, 22.4983545 40.1028048, 22.4983907 40.1028746, 22.4984725 40.1029689, 22.4986805 40.1032258, 22.4986976 40.1032928)",,,,
81151634,Αγίου Δημητρίου,tertiary,False,False,21.939,"LINESTRING (22.498493 40.1024935, 22.4982351 40.1024971)",,,,
81151634,Αγίου Δημητρίου,tertiary,False,True,47.944,"LINESTRING (22.498493 40.1024935, 22.4986317 40.102503, 22.4990561 40.1024983)",,,,
81151634,Αγίου Δημητρίου,tertiary,False,True,34.124,"LINESTRING (22.4990561 40.1024983, 22.499457 40.1025105)",,,,
81151634,Αγίου Δημητρίου,tertiary,False,False,47.944,"LINESTRING (22.4990561 40.1024983, 22.4986317 40.102503, 22.498493 40.1024935)",,,,
168349688,Κάκκαλου Χρ.,residential,True,False,92.68,"LINESTRING (22.4990561 40.1024983, 22.4990384 40.1026571, 22.4990036 40.1027238, 22.4989539 40.102773, 22.4988976 40.1028161, 22.4988721 40.1028684, 22.4988641 40.1030059, 22.4988849 40.1032912)",,,,
680614995,Αγίου Δημητρίου,tertiary,False,True,26.082,"LINESTRING (22.4979286 40.1025046, 22.4982351 40.1024971)",,,,
404721079,Μπαλανίκα Νικ.,residential,False,False,42.257,"LINESTRING (22.4979286 40.1025046, 22.497846 40.1024184, 22.497714 40.1023288, 22.497565 40.1022507)",,,,
680614995,Αγίου Δημητρίου,tertiary,False,False,6.377,"LINESTRING (22.4979286 40.1025046, 22.4978931 40.1025186, 22.4978656 40.1025352)",,,,
81151634,Αγίου Δημητρίου,tertiary,False,False,34.124,"LINESTRING (22.499457 40.1025105, 22.4990561 40.1024983)",,,,
168349647,Ενιπέως,tertiary,True,False,99.55799999999999,"LINESTRING (22.499457 40.1025105, 22.4995258 40.1026608, 22.4995387 40.1027002, 22.4995494 40.1027546, 22.4995279 40.1028038, 22.4991839 40.10317, 22.4990959 40.1032901)",,,,
507553486,,tertiary,False,True,25.197,"LINESTRING (22.499457 40.1025105, 22.4995486 40.1024628, 22.4996331 40.1024408, 22.499727 40.1024249)",,,,
168349678,Μπαλανίκα Νικ.,residential,False,False,93.995,"LINESTRING (22.4978656 40.1025352, 22.4980363 40.102866, 22.4982137 40.1033365)",,,,
680614994,Αγίου Δημητρίου,tertiary,False,False,35.073,"LINESTRING (22.4978656 40.1025352, 22.4977034 40.1026735, 22.4976005 40.1027765)",,,,
