osmid,name,highway,oneway,reversed,length,geometry,bridge,lanes,maxspeed
566470297,Αιτωλικό - Κατοχή,tertiary,False,True,3.331,"LINESTRING (21.3566112 38.437491, 21.3565731 38.4374884)",,,
974635696,Αιτωλικό - Κατοχή,secondary,False,False,15.417,"LINESTRING (21.3566112 38.437491, 21.3567281 38.4375003, 21.3567873 38.437505)",,,
91754642,Αιτωλικό - Κατοχή,secondary,False,False,7.217,"LINESTRING (21.3508588 38.4367869, 21.350935 38.4368124)",,,
"[91754642, 660982924, 163937101]","['Αιτωλικό - Κατοχή', 'Κωνσταντίνου Λάσκαρη']",secondary,False,"[False, True]",226.80999999999997,"LINESTRING (21.3508588 38.4367869, 21.3508159 38.4367711, 21.3485026 38.4360931, 21.3484231 38.436066)",yes,2,50
123539931,Κλεισόβης,residential,True,False,87.24000000000001,"LINESTRING (21.3527634 38.4345456, 21.3527633 38.434555, 21.3526978 38.4350551, 21.3526711 38.4352589, 21.352661 38.435326)",,1,20
123539932,Ανδρέα Συγγρού,tertiary,False,False,44.441,"LINESTRING (21.3527634 38.4345456, 21.3529879 38.4345637, 21.3532705 38.4345896)",,2,20
"[123539932, 123539903]",Ανδρέα Συγγρού,tertiary,False,True,164.083,"LINESTRING (21.3527634 38.4345456, 21.3518509 38.4344845, 21.3517289 38.4352367)",,2,"['20', '50']"
568798923,Κωνσταντίνου Λάσκαρη,tertiary,True,False,25.876,"LINESTRING (21.3533986 38.437185, 21.3531055 38.437147)",,1,20
123539943,Εθνικής Αντιστάσεως,residential,True,False,69.119,"LINESTRING (21.3533986 38.437185, 21.3534215 38.4370179, 21.3534418 38.4368699, 21.3534595 38.4367752, 21.3534703 38.4367186, 21.3535005 38.4365687)",,1,20
566470300,Κωνσταντίνου Λάσκαρη,tertiary,True,False,21.228,"LINESTRING (21.3561297 38.4374592, 21.3558873 38.4374393)",,1,20
123539908,Βασιλέως Παύλου,residential,False,False,21.205,"LINESTRING (21.3561297 38.4374592, 21.3559748 38.4374926, 21.3558937 38.4375057)",,1,20
123539941,,residential,False,False,11.68,"LINESTRING (21.3544171 38.4356963, 21.3545506 38.4357062)",,2,50
123539936,,residential,False,False,23.489,"LINESTRING (21.3544171 38.4356963, 21.3544258 38.4356391, 21.3544507 38.4354867)",,2,50
"[123539953, 123539941]",,residential,False,"[False, True]",49.823,"LINESTRING (21.3544171 38.4356963, 21.3543266 38.43569, 21.3541088 38.4356712, 21.3541201 38.435598, 21.3541389 38.4354673)",,2,50
123539924,Μεσολογγίου,residential,True,False,30.841,"LINESTRING (21.3535541 38.4360776, 21.3534448 38.4360645, 21.3532041 38.4360356)",,1,20
123539943,Εθνικής Αντιστάσεως,residential,True,False,74.59100000000001,"LINESTRING (21.3535541 38.4360776, 21.3535816 38.4358848, 21.3536131 38.4356847, 21.3536379 38.4355413, 21.3536561 38.4354116)",,1,20
123539932,Ανδρέα Συγγρού,tertiary,False,False,64.771,"LINESTRING (21.3556691 38.4347182, 21.3557582 38.4347214, 21.3563436 38.4347545, 21.3564109 38.4347586)",,2,20
123539932,Ανδρέα Συγγρού,tertiary,False,True,96.726,"LINESTRING (21.3556691 38.4347182, 21.3546827 38.4346641, 21.3545611 38.4346605)",,2,20
568798925,Ντολμά,residential,False,True,119.35,"LINESTRING (21.3556691 38.4347182, 21.3555941 38.4354057, 21.3555618 38.4357882)",,2,20
123539904,,residential,False,True,47.230000000000004,"LINESTRING (21.3533248 38.4353785, 21.3533288 38.435145, 21.3533282 38.4351143, 21.3533208 38.4350867, 21.3532923 38.4350352, 21.3532762 38.435004, 21.3532665 38.4349845, 21.3532611 38.4349633)",,2,50
123539914,Βασ. Κωνσταντίνου Β΄,residential,False,False,29.091,"LINESTRING (21.3533248 38.4353785, 21.3535441 38.4353995, 21.3536561 38.4354116)",,2,50
123539914,Βασ. Κωνσταντίνου Β΄,residential,False,True,58.111000000000004,"LINESTRING (21.3533248 38.4353785, 21.3529734 38.4353506, 21.352661 38.435326)",,2,50
123539954,,residential,False,False,7.404,"LINESTRING (21.3558937 38.4375057, 21.3558873 38.4374393)",,2,50
123539908,Βασιλέως Παύλου,residential,False,False,70.116,"LINESTRING (21.3558937 38.4375057, 21.3556127 38.4375656, 21.3554431 38.4376139, 21.3553333 38.4376582, 21.3553222 38.4376607, 21.355217 38.4377198, 21.355162 38.4377522)",,1,20
123539908,Βασιλέως Παύλου,residential,False,True,21.205,"LINESTRING (21.3558937 38.4375057, 21.3559748 38.4374926, 21.3561297 38.4374592)",,1,20
123539911,,residential,False,True,8.131,"LINESTRING (21.3562642 38.4368209, 21.3561713 38.4368137)",,2,50
660982921,,tertiary,True,False,41.907,"LINESTRING (21.3562642 38.4368209, 21.3562632 38.436843, 21.3562628 38.4368807, 21.3562679 38.4369255, 21.3562806 38.4369631, 21.3562915 38.4369886, 21.3563991 38.4371769)",,2,50
123539930,,residential,False,True,111.233,"LINESTRING (21.3531511 38.4392295, 21.3534207 38.4388713, 21.3534442 38.4388303, 21.3534569 38.4387862, 21.3534599 38.4387411, 21.3534613 38.4386967, 21.3534603 38.4386392, 21.3534609 38.4385677, 21.3534609 38.4385257, 21.3534603 38.4384753, 21.3534605 38.4383782, 21.3534608 38.4382919)",,2,50
123539958,,residential,False,False,105.506,"LINESTRING (21.3531511 38.4392295, 21.3530673 38.4392043, 21.3529976 38.4391702, 21.3529265 38.4391334, 21.3528608 38.4390972, 21.3528051 38.439063, 21.3527039 38.4389968, 21.3525973 38.4389175, 21.3525141 38.4388556, 21.3524833 38.4388328, 21.3524283 38.438792, 21.3523713 38.4387542, 21.3522757 38.4386885, 21.3522302 38.4386602, 21.3522056 38.4386449)",,2,50
123539958,,residential,False,True,162.523,"LINESTRING (21.3531511 38.4392295, 21.3532631 38.4392495, 21.3533818 38.4392631, 21.3535179 38.439271, 21.3535675 38.4392721, 21.3536708 38.4392757, 21.3538324 38.4392731, 21.353992 38.4392642, 21.3541549 38.4392447, 21.3543367 38.4392148, 21.3544446 38.4391891, 21.3545177 38.4391723, 21.3546941 38.4391171, 21.3548302 38.4390662, 21.3549569 38.43902)",,2,50
123539953,,residential,False,False,45.441,"LINESTRING (21.3541952 38.4350455, 21.3542475 38.4346389)",,2,50
123539953,,residential,False,True,47.158,"LINESTRING (21.3541952 38.4350455, 21.3541389 38.4354673)",,2,50
123539927,,residential,False,False,26.979999999999997,"LINESTRING (21.3541952 38.4350455, 21.3543963 38.4350633, 21.354503 38.4350728)",,2,50
123539927,,residential,False,True,34.673,"LINESTRING (21.3541952 38.4350455, 21.3540693 38.4350318, 21.354048 38.4350266, 21.3540389 38.4350155, 21.3540353 38.4350006, 21.3540611 38.4348354)",,2,50
123539943,Εθνικής Αντιστάσεως,residential,True,False,42.204,"LINESTRING (21.3537097 38.4349956, 21.35377 38.434619)",,1,20
123539909,,residential,False,True,39.241,"LINESTRING (21.3537097 38.4349956, 21.3536232 38.4349877, 21.3532611 38.4349633)",,2,50
123539903,,tertiary,False,True,34.156,"LINESTRING (21.3517289 38.4352367, 21.3516645 38.4355397)",,2,50
"[123539932, 123539903]",Ανδρέα Συγγρού,tertiary,False,False,164.083,"LINESTRING (21.3517289 38.4352367, 21.3518509 38.4344845, 21.3527634 38.4345456)",,2,"['20', '50']"
123539914,Βασ. Κωνσταντίνου Β΄,residential,False,False,38.986000000000004,"LINESTRING (21.3517289 38.4352367, 21.3518241 38.4352456, 21.3519327 38.4352587, 21.3521721 38.4352855)",,2,50
123539971,,residential,False,False,46.133,"LINESTRING (21.3526308 38.4356395, 21.3521064 38.4355812)",,2,50
671825819,Χαριλάου Τρικούπη,residential,True,False,35.291,"LINESTRING (21.3526308 38.4356395, 21.3525959 38.4359557)",,1,20
123539912,,residential,False,False,54.443,"LINESTRING (21.3540409 38.4361275, 21.3539886 38.4366154)",,2,50
123539924,Μεσολογγίου,residential,True,False,42.761,"LINESTRING (21.3540409 38.4361275, 21.3535541 38.4360776)",,1,20
123539932,Ανδρέα Συγγρού,tertiary,False,False,41.65,"LINESTRING (21.35377 38.434619, 21.3542475 38.4346389)",,2,20
123539932,Ανδρέα Συγγρού,tertiary,False,True,43.63,"LINESTRING (21.35377 38.434619, 21.3532705 38.4345896)",,2,20
123539927,,residential,False,False,34.673,"LINESTRING (21.3540611 38.4348354, 21.3540353 38.4350006, 21.3540389 38.4350155, 21.354048 38.4350266, 21.3540693 38.4350318, 21.3541952 38.4350455)",,2,50
123539958,,residential,False,False,162.523,"LINESTRING (21.3549569 38.43902, 21.3548302 38.4390662, 21.3546941 38.4391171, 21.3545177 38.4391723, 21.3544446 38.4391891, 21.3543367 38.4392148, 21.3541549 38.4392447, 21.353992 38.4392642, 21.3538324 38.4392731, 21.3536708 38.4392757, 21.3535675 38.4392721, 21.3535179 38.439271, 21.3533818 38.4392631, 21.3532631 38.4392495, 21.3531511 38.4392295)",,2,50
