osmid,oneway,lanes,highway,maxspeed,reversed,length,geometry,name
452711438,False,2,tertiary,50,False,25.795,"LINESTRING (21.9714251 39.949408, 21.9712427 39.9492229)",
182217235,False,,tertiary,,False,85.078,"LINESTRING (21.9714251 39.949408, 21.971755 39.949739, 21.9718871 39.9498644, 21.972036 39.950013)",
452711447,False,2,tertiary,50,True,63.01199999999999,"LINESTRING (21.9714251 39.949408, 21.9713125 39.9495766, 21.9712722 39.9497041, 21.9712508 39.9498141, 21.97124 39.9499487)",
182217216,False,,residential,,True,78.168,"LINESTRING (21.9737157 39.9479583, 21.9744319 39.9483973)",
182217230,False,,tertiary,,False,270.516,"LINESTRING (21.9737157 39.9479583, 21.9732964 39.9483463, 21.9730705 39.9486352, 21.9728038 39.949007, 21.9726576 39.9491818, 21.9725181 39.9493494, 21.972384 39.9495324, 21.9722499 39.9496773, 21.9721413 39.9498346, 21.9720843 39.9499292, 21.972036 39.950013)",
182217227,False,,residential,,False,112.70400000000001,"LINESTRING (21.9642931 39.948347, 21.9646284 39.9482462, 21.9647813 39.9482112, 21.964969 39.9482421, 21.9655243 39.9484364)",
182217216,False,,residential,,False,78.168,"LINESTRING (21.9744319 39.9483973, 21.9737157 39.9479583)",
182217222,False,,residential,,False,68.17099999999999,"LINESTRING (21.9744319 39.9483973, 21.974454 39.9485857, 21.974524 39.9488066, 21.9746277 39.9489864)",
189468723,False,2,tertiary,50,True,42.022,"LINESTRING (21.969787 39.9489664, 21.9697683 39.9489012, 21.969734 39.9488178, 21.9696803 39.9487232, 21.969616 39.9486132)",
452698817,False,,tertiary,,False,136.962,"LINESTRING (21.969787 39.9489664, 21.9698983 39.9489715, 21.970084 39.9489828, 21.9702959 39.9489936, 21.9704495 39.9489803, 21.9706875 39.9489386, 21.9707747 39.948935, 21.9708739 39.9489561, 21.9710281 39.9490564, 21.9712427 39.9492229)",
452698817,False,,tertiary,,True,67.805,"LINESTRING (21.969787 39.9489664, 21.9696616 39.9489607, 21.969333 39.9489741, 21.9690011 39.9490332)",
452711443,False,,tertiary,,True,115.142,"LINESTRING (21.969787 39.9489664, 21.9699486 39.9493093, 21.9700666 39.9494655, 21.970247 39.9496573, 21.9702684 39.9497164, 21.9702644 39.9497683, 21.9702409 39.9498485, 21.9702248 39.9499056)",
182217209,False,,residential,,True,195.334,"LINESTRING (21.9746277 39.9489864, 21.9746082 39.9491633, 21.9745814 39.9492368, 21.9745298 39.9492789, 21.9744815 39.9492877, 21.9744238 39.9492789, 21.9743346 39.9492471, 21.9742253 39.9492275, 21.9741087 39.9492414, 21.9740269 39.9492723, 21.9739491 39.9493535, 21.9738968 39.9494686, 21.9738163 39.9496126, 21.9736594 39.9498809, 21.9735105 39.9502294)",
182217222,False,,residential,,False,115.506,"LINESTRING (21.9746277 39.9489864, 21.9748034 39.9493144, 21.9748718 39.949592, 21.9748597 39.9497051, 21.9747095 39.9499693)",
182217222,False,,residential,,True,68.17099999999999,"LINESTRING (21.9746277 39.9489864, 21.974524 39.9488066, 21.974454 39.9485857, 21.9744319 39.9483973)",
182217260,False,,residential,,False,91.39699999999999,"LINESTRING (21.9690011 39.9490332, 21.9692029 39.9494203, 21.9692941 39.9495797, 21.9693021 39.9496527, 21.9692948 39.9497231, 21.9692686 39.9498079)",
452698817,False,,tertiary,,False,67.80499999999999,"LINESTRING (21.9690011 39.9490332, 21.969333 39.9489741, 21.9696616 39.9489607, 21.969787 39.9489664)",
452698817,False,,tertiary,,True,76.958,"LINESTRING (21.9690011 39.9490332, 21.9688623 39.9490558, 21.9686765 39.9490656, 21.9681019 39.9490718)",
182217202,False,,residential,,False,103.29299999999999,"LINESTRING (21.9681019 39.9490718, 21.9678578 39.9494008, 21.9677277 39.9496002, 21.9676794 39.9498007, 21.9677103 39.949922)",
452698817,False,,tertiary,,False,76.958,"LINESTRING (21.9681019 39.9490718, 21.9686765 39.9490656, 21.9688623 39.9490558, 21.9690011 39.9490332)",
