osmid,oneway,name,highway,reversed,length,geometry,bridge,access,lanes
"[173552931, 293089266, 173712547, 205789838]",False,"['Ακτή Στρατηγού Παπάγου', 'Ακτή Εθνικής Αντίστασης', 'Ελευθερίου Βενιζέλου']",tertiary,True,455.152,"LINESTRING (24.9407824 37.440804, 24.9412365 37.4411868, 24.9414098 37.4413319, 24.9414329 37.4413534, 24.9414759 37.4413879, 24.9414959 37.4414054, 24.9416005 37.4414923, 24.941633 37.4415177, 24.941723 37.4415851, 24.9418184 37.4416464, 24.9418315 37.4416525, 24.9418816 37.4416763, 24.9419219 37.4416914, 24.9420358 37.4417403, 24.9420704 37.4417587, 24.9421045 37.4417815, 24.9421411 37.4418029, 24.9422492 37.4418692, 24.942353 37.4419535, 24.942419 37.4420264, 24.9424791 37.442107, 24.9425364 37.4422071, 24.9425448 37.4422704, 24.9425541 37.4424404, 24.942557 37.4429902, 24.9425616 37.4430457, 24.942575 37.4430943, 24.9426102 37.4431452, 24.9426421 37.4431813, 24.9427137 37.443214, 24.9428496 37.4432498, 24.9429509 37.4432694, 24.9430626 37.4432928, 24.9431422 37.4433121, 24.9432047 37.4433275, 24.9432779 37.4433515, 24.9432465 37.4434724, 24.9432346 37.4435181, 24.943133 37.4438773, 24.9431247 37.4439065)",,,"['1', '2']"
292736767,False,Ανδρεα Παπανδρεου,secondary,False,15.91,"LINESTRING (24.9371604 37.4411794, 24.9371198 37.4413188)",,,
173800613,True,Νεωριου,secondary,False,45.696,"LINESTRING (24.9371604 37.4411794, 24.9371823 37.4410033, 24.937197 37.4407696)",,,
"[205723256, 330371632, 330371635]",False,Κατραμάδου Παναγιώτη,tertiary,False,82.755,"LINESTRING (24.9376874 37.4438003, 24.9376076 37.4437971, 24.9375543 37.4437878, 24.9375093 37.4437715, 24.937333 37.443678, 24.9371103 37.4435839, 24.9370957 37.4435771, 24.9370137 37.4435382, 24.9369977 37.4435301, 24.9369748 37.4435194, 24.9368639 37.4434638)",yes,,
292736767,False,Ανδρεα Παπανδρεου,secondary,True,188.302,"LINESTRING (24.9376874 37.4438003, 24.937658 37.4437341, 24.937612 37.4436034, 24.9375624 37.4434384, 24.9374534 37.4430762, 24.9374286 37.4429888, 24.937363 37.4427578, 24.9373413 37.4426814, 24.9373078 37.4425472, 24.937225 37.4421486)",,,
329901416,False,Ανδρεα Παπανδρεου,secondary,False,128.66499999999996,"LINESTRING (24.9376874 37.4438003, 24.9377179 37.443852, 24.9378276 37.4440438, 24.9378568 37.4441416, 24.937861 37.444214, 24.9378652 37.4442936, 24.9378654 37.4444824, 24.9378759 37.4446119, 24.9378903 37.4447032, 24.9379118 37.444787, 24.9379429 37.4448601, 24.9379529 37.4448798, 24.9379747 37.4449183)",,,
"[208613643, 208613655, 61450359]",True,Τρία Γεφύρια,residential,False,121.94,"LINESTRING (24.938235 37.4433543, 24.9380095 37.4433621, 24.9378342 37.4433723, 24.937228 37.4434185, 24.9369745 37.443435, 24.9368639 37.4434638)",yes,,
173798560,False,Καποδιστρίου,residential,False,220.58200000000002,"LINESTRING (24.938235 37.4433543, 24.9381515 37.443088, 24.9380934 37.4428897, 24.9380796 37.4428424, 24.9380595 37.4426906, 24.9380452 37.4425197, 24.9380306 37.4423354, 24.9380257 37.4422486, 24.93802 37.4421487, 24.9380099 37.4419728, 24.9380047 37.4418831, 24.9380036 37.4418419, 24.938002 37.4417809, 24.938018 37.4416465, 24.9380333 37.4414825, 24.938042 37.4413886)",,,
208861831,False,Ανδρέα Κάργα,residential,False,69.095,"LINESTRING (24.9395479 37.4468783, 24.9395976 37.4467736, 24.9396128 37.4467416, 24.9396684 37.4466043, 24.9397643 37.4463711, 24.9397971 37.4463221, 24.9398205 37.4462982)",,,
208861831,False,Ανδρέα Κάργα,residential,True,128.994,"LINESTRING (24.9395479 37.4468783, 24.93949 37.4469865, 24.9393912 37.4471216, 24.9393563 37.4471633, 24.939271 37.4472579, 24.9391214 37.4474, 24.9390744 37.4474409, 24.9390585 37.4474548, 24.9389852 37.4475187, 24.9386555 37.447786)",,,
"[294238450, 320038118]",False,Καποδιστρίου,residential,True,83.91300000000001,"LINESTRING (24.9395479 37.4468783, 24.9393812 37.4468298, 24.939311 37.4468032, 24.9392119 37.4467668, 24.9391067 37.4467227, 24.9389925 37.4466667, 24.9388952 37.4466021, 24.9388576 37.4465681, 24.9388362 37.4465319, 24.9388276 37.4464889, 24.9388304 37.4464542)",,,
173798560,False,Καποδιστρίου,residential,True,220.58200000000005,"LINESTRING (24.938042 37.4413886, 24.9380333 37.4414825, 24.938018 37.4416465, 24.938002 37.4417809, 24.9380036 37.4418419, 24.9380047 37.4418831, 24.9380099 37.4419728, 24.93802 37.4421487, 24.9380257 37.4422486, 24.9380306 37.4423354, 24.9380452 37.4425197, 24.9380595 37.4426906, 24.9380796 37.4428424, 24.9380934 37.4428897, 24.9381515 37.443088, 24.938235 37.4433543)",,,
173800618,False,,residential,False,17.313,"LINESTRING (24.9373817 37.4408219, 24.937197 37.4407696)",,,
328796938,False,Ναυαρίνου,residential,False,15.456,"LINESTRING (24.9373817 37.4408219, 24.9375422 37.4408774)",,,
292736766,True,Ανδρεα Παπανδρεου,secondary,False,44.306999999999995,"LINESTRING (24.9373817 37.4408219, 24.9373572 37.44086, 24.9372035 37.4411009, 24.9371604 37.4411794)",,,
173800618,False,,residential,True,17.313,"LINESTRING (24.937197 37.4407696, 24.9373817 37.4408219)",,,
328796938,False,Ναυαρίνου,residential,True,15.456,"LINESTRING (24.9375422 37.4408774, 24.9373817 37.4408219)",,,
177964234,True,Σταματίου Πρώιου,residential,False,131.365,"LINESTRING (24.9401574 37.4411834, 24.9399753 37.4411368, 24.9396925 37.4409162, 24.9395936 37.4408323, 24.9394138 37.4406431, 24.9393413 37.4404908, 24.939246 37.4403057)",,,1
177964234,True,Σταματίου Πρώιου,residential,False,22.446,"LINESTRING (24.9404005 37.4412425, 24.9401574 37.4411834)",,,1
205773193,False,Σόλωνος,residential,True,32.968,"LINESTRING (24.9404005 37.4412425, 24.9403476 37.4413952, 24.940307 37.4415295)",,,
205773193,False,Σόλωνος,residential,False,32.968,"LINESTRING (24.940307 37.4415295, 24.9403476 37.4413952, 24.9404005 37.4412425)",,,
"[330557047, 330557046, 205301783]",False,"['Φραγκογέφυρο', 'Σμύρνης']",residential,False,35.222,"LINESTRING (24.9381677 37.4460318, 24.9383591 37.4460116, 24.9383798 37.4460092, 24.938515 37.445993, 24.9385622 37.4459851)",yes,,
205301783,False,Σμύρνης,residential,True,51.563,"LINESTRING (24.9381677 37.4460318, 24.9381071 37.4460381, 24.9380772 37.4460435, 24.9380372 37.446053, 24.9379787 37.446071, 24.937905 37.4461085, 24.9376564 37.4462422)",,,
205301796,False,,residential,False,95.0,"LINESTRING (24.9381677 37.4460318, 24.9381568 37.4461321, 24.9381354 37.4462382, 24.9379471 37.4468669)",,,
205301783,False,Σμύρνης,residential,True,43.093,"LINESTRING (24.9376564 37.4462422, 24.9372491 37.4464558)",,,
205301786,False,,residential,True,16.999,"LINESTRING (24.9376564 37.4462422, 24.9376626 37.446395)",,,
205301783,False,Σμύρνης,residential,False,51.563,"LINESTRING (24.9376564 37.4462422, 24.937905 37.4461085, 24.9379787 37.446071, 24.9380372 37.446053, 24.9380772 37.4460435, 24.9381071 37.4460381, 24.9381677 37.4460318)",,,
205301783,False,Σμύρνης,residential,False,11.062,"LINESTRING (24.9371451 37.4465113, 24.9372491 37.4464558)",,,
205301783,False,Σμύρνης,residential,True,28.401,"LINESTRING (24.9371451 37.4465113, 24.9368761 37.4466514)",,,
205301783,False,Σμύρνης,residential,False,28.401,"LINESTRING (24.9368761 37.4466514, 24.9371451 37.4465113)",,,
205301791,False,,residential,True,76.224,"LINESTRING (24.9368761 37.4466514, 24.9369391 37.4467228, 24.9376803 37.446831)",,,
205301786,False,,residential,False,48.506,"LINESTRING (24.9376803 37.446831, 24.9376626 37.446395)",,,
205301791,False,,residential,True,23.889,"LINESTRING (24.9376803 37.446831, 24.9379471 37.4468669)",,,
205301791,False,,residential,False,76.224,"LINESTRING (24.9376803 37.446831, 24.9369391 37.4467228, 24.9368761 37.4466514)",,,
205301791,False,,residential,False,23.889,"LINESTRING (24.9379471 37.4468669, 24.9376803 37.446831)",,,
205301796,False,,residential,True,95.00000000000001,"LINESTRING (24.9379471 37.4468669, 24.9381354 37.4462382, 24.9381568 37.4461321, 24.9381677 37.4460318)",,,
173780825,False,Μπαμπαγιώτου,tertiary,True,118.413,"LINESTRING (24.9465482 37.4473414, 24.9462799 37.4471947, 24.9462566 37.4471788, 24.9462048 37.4471436, 24.9461485 37.4470989, 24.9460975 37.4470414, 24.9460519 37.4469967, 24.9459983 37.4469626, 24.9456312 37.4467758, 24.9455151 37.4467201, 24.9454868 37.4467029)",,,
205301797,False,,residential,True,100.294,"LINESTRING (24.9465482 37.4473414, 24.9466435 37.4473548, 24.9468585 37.4473919, 24.9470125 37.4474284, 24.9470628 37.447441, 24.9473442 37.4475138, 24.9474629 37.4475464, 24.947541 37.4475807, 24.9476167 37.4476263)",,,
205301792,False,Ποσειδώνος,residential,False,18.506,"LINESTRING (24.9476167 37.4476263, 24.9475126 37.4477279, 24.9474844 37.4477554)",,,
205301797,False,,residential,False,100.294,"LINESTRING (24.9476167 37.4476263, 24.947541 37.4475807, 24.9474629 37.4475464, 24.9473442 37.4475138, 24.9470628 37.447441, 24.9470125 37.4474284, 24.9468585 37.4473919, 24.9466435 37.4473548, 24.9465482 37.4473414)",,,
208861831,False,Ανδρέα Κάργα,residential,False,128.99399999999997,"LINESTRING (24.9386555 37.447786, 24.9389852 37.4475187, 24.9390585 37.4474548, 24.9390744 37.4474409, 24.9391214 37.4474, 24.939271 37.4472579, 24.9393563 37.4471633, 24.9393912 37.4471216, 24.93949 37.4469865, 24.9395479 37.4468783)",,,
208861831,False,Ανδρέα Κάργα,residential,True,68.604,"LINESTRING (24.9386555 37.447786, 24.9385804 37.4478098, 24.9385256 37.4478503, 24.9384708 37.4479028, 24.938418 37.4479643, 24.9382876 37.4481382, 24.9382168 37.448229, 24.938188 37.4482637)",,,
323690261,False,Αθανάσιου Διάκου,residential,True,646.9749999999999,"LINESTRING (24.9386555 37.447786, 24.9385873 37.4478927, 24.9385683 37.4479272, 24.9385558 37.4479727, 24.9385504 37.4480281, 24.9385493 37.4481592, 24.938544 37.4483233, 24.9385427 37.4483631, 24.9385411 37.4484131, 24.9385475 37.4484656, 24.938591 37.4485766, 24.9386005 37.448602, 24.9386911 37.4488435, 24.9387071 37.4488705, 24.9387288 37.448887, 24.9387534 37.4488952, 24.938778 37.4488975, 24.9388053 37.4488937, 24.9388308 37.448884, 24.9388488 37.4488712, 24.9388601 37.4488555, 24.9388847 37.448767, 24.938907 37.4487237, 24.9389291 37.4486928, 24.9389924 37.4485969, 24.9390839 37.4484581, 24.9391132 37.4484274, 24.939151 37.4483914, 24.9391897 37.4483569, 24.9392303 37.4483247, 24.9392521 37.4483114, 24.9392709 37.4482999, 24.9393249 37.4482764, 24.9395198 37.4481915, 24.9395649 37.4481687, 24.9396093 37.4481402, 24.9396675 37.4480908, 24.9398321 37.44794, 24.9400025 37.4478018, 24.9401919 37.4476501, 24.9403668 37.4475028, 24.9404499 37.4474342, 24.9404758 37.4474064, 24.9405068 37.4473693, 24.9405351 37.4473307, 24.9405543 37.4473126, 24.9405818 37.4472939, 24.940617 37.44728, 24.9406444 37.447273, 24.9406847 37.447272, 24.9407413 37.4472795, 24.940848 37.447311, 24.9409563 37.4473499, 24.9409984 37.4473642, 24.9411114 37.4474077, 24.9416489 37.4476036, 24.9420083 37.447737, 24.9421951 37.4478056, 24.9423115 37.4478547, 24.9424087 37.4478993, 24.942439 37.4479132, 24.9428818 37.4481027, 24.942931 37.4481231, 24.9429924 37.4481621, 24.9430302 37.4481966, 24.9430519 37.448237, 24.9430632 37.4482835, 24.9430708 37.4483757, 24.9430646 37.4484517)",,,
205301792,False,Ποσειδώνος,residential,True,18.506,"LINESTRING (24.9474844 37.4477554, 24.9475126 37.4477279, 24.9476167 37.4476263)",,,
208584086,True,,residential,False,85.485,"LINESTRING (24.9430646 37.4484517, 24.9431144 37.4483874, 24.9431326 37.4483427, 24.9431419 37.4483193, 24.9431545 37.4482629, 24.9431634 37.4481834, 24.9431652 37.4481028, 24.9431742 37.4480569, 24.9431857 37.448025, 24.9432987 37.4477132)",,,
323690261,False,Αθανάσιου Διάκου,residential,False,646.9750000000004,"LINESTRING (24.9430646 37.4484517, 24.9430708 37.4483757, 24.9430632 37.4482835, 24.9430519 37.448237, 24.9430302 37.4481966, 24.9429924 37.4481621, 24.942931 37.4481231, 24.9428818 37.4481027, 24.942439 37.4479132, 24.9424087 37.4478993, 24.9423115 37.4478547, 24.9421951 37.4478056, 24.9420083 37.447737, 24.9416489 37.4476036, 24.9411114 37.4474077, 24.9409984 37.4473642, 24.9409563 37.4473499, 24.940848 37.447311, 24.9407413 37.4472795, 24.9406847 37.447272, 24.9406444 37.447273, 24.940617 37.44728, 24.9405818 37.4472939, 24.9405543 37.4473126, 24.9405351 37.4473307, 24.9405068 37.4473693, 24.9404758 37.4474064, 24.9404499 37.4474342, 24.9403668 37.4475028, 24.9401919 37.4476501, 24.9400025 37.4478018, 24.9398321 37.44794, 24.9396675 37.4480908, 24.9396093 37.4481402, 24.9395649 37.4481687, 24.9395198 37.4481915, 24.9393249 37.4482764, 24.9392709 37.4482999, 24.9392521 37.4483114, 24.9392303 37.4483247, 24.9391897 37.4483569, 24.939151 37.4483914, 24.9391132 37.4484274, 24.9390839 37.4484581, 24.9389924 37.4485969, 24.9389291 37.4486928, 24.938907 37.4487237, 24.9388847 37.448767, 24.9388601 37.4488555, 24.9388488 37.4488712, 24.9388308 37.448884, 24.9388053 37.4488937, 24.938778 37.4488975, 24.9387534 37.4488952, 24.9387288 37.448887, 24.9387071 37.4488705, 24.9386911 37.4488435, 24.9386005 37.448602, 24.938591 37.4485766, 24.9385475 37.4484656, 24.9385411 37.4484131, 24.9385427 37.4483631, 24.938544 37.4483233, 24.9385493 37.4481592, 24.9385504 37.4480281, 24.9385558 37.4479727, 24.9385683 37.4479272, 24.9385873 37.4478927, 24.9386555 37.447786)",,,
292931149,True,Θεσσαλονίκης,residential,False,94.565,"LINESTRING (24.939246 37.4403057, 24.9390031 37.440367, 24.9387742 37.4404248, 24.9386385 37.440459, 24.9383853 37.4405243, 24.9382232 37.4405576)",,,
205773207,False,Μυτιλήνης,residential,True,49.081,"LINESTRING (24.9377612 37.4403121, 24.9382232 37.4405576)",,,
173789865,True,Ανδρεα Παπανδρεου,secondary,False,65.868,"LINESTRING (24.9377612 37.4403121, 24.937681 37.4404184, 24.9376088 37.4405068, 24.9375818 37.4405413, 24.9373817 37.4408219)",,,
205773207,False,Μυτιλήνης,residential,False,49.081,"LINESTRING (24.9382232 37.4405576, 24.9377612 37.4403121)",,,
205773207,False,Μυτιλήνης,residential,True,102.97800000000001,"LINESTRING (24.9382232 37.4405576, 24.9382718 37.4405742, 24.9383213 37.4405926, 24.9388028 37.4407286, 24.9388532 37.4407481, 24.9390925 37.4408957, 24.9391747 37.4409315, 24.9392696 37.4409338)",,,
292931149,True,Θεσσαλονίκης,residential,False,70.22,"LINESTRING (24.9382232 37.4405576, 24.9381533 37.4405791, 24.9379124 37.440691, 24.9378394 37.4407227, 24.9375947 37.440865, 24.9375422 37.4408774)",,,
205723252,True,Νικόλαου Πλαστήρα,residential,False,68.712,"LINESTRING (24.9367917 37.4405915, 24.9367853 37.4406524, 24.9367841 37.4407322, 24.9368065 37.4407988, 24.9368393 37.4408966, 24.9368488 37.4409249, 24.9368898 37.4410138, 24.9369739 37.4411841)",,,
205773207,False,Μυτιλήνης,residential,False,102.97800000000001,"LINESTRING (24.9392696 37.4409338, 24.9391747 37.4409315, 24.9390925 37.4408957, 24.9388532 37.4407481, 24.9388028 37.4407286, 24.9383213 37.4405926, 24.9382718 37.4405742, 24.9382232 37.4405576)",,,
292736767,False,Ανδρεα Παπανδρεου,secondary,True,15.91,"LINESTRING (24.9371198 37.4413188, 24.9371604 37.4411794)",,,
273512465,False,,residential,False,20.03,"LINESTRING (24.9371198 37.4413188, 24.9370596 37.441279, 24.9370036 37.4412311, 24.9369739 37.4411841)",,,
292736767,False,Ανδρεα Παπανδρεου,secondary,False,93.02600000000001,"LINESTRING (24.9371198 37.4413188, 24.9371115 37.4413994, 24.9371116 37.4414228, 24.9371137 37.4415194, 24.9371181 37.4415924, 24.9371584 37.4418034, 24.9371783 37.4419067, 24.937225 37.4421486)",,,
"[173798558, 989384551]",True,Καποδιστρίου,residential,False,93.456,"LINESTRING (24.9384385 37.4441791, 24.9383584 37.4438548, 24.9382793 37.4435345, 24.9382745 37.443515, 24.938235 37.4433543)",,,
205723253,False,Φοινίκων,residential,False,131.823,"LINESTRING (24.9384385 37.4441791, 24.9386988 37.4441513, 24.9389226 37.4441238, 24.9389431 37.4441213, 24.9391726 37.4440931, 24.9393942 37.4441022, 24.9399086 37.4441009, 24.9399233 37.4440995)",,,
"[292929934, 173716270]",False,Καραολή & Δημητρίου,residential,False,337.613,"LINESTRING (24.940299 37.4447359, 24.9403935 37.4447945, 24.9405022 37.4448663, 24.9407928 37.4450595, 24.9408169 37.4450751, 24.9408797 37.4451164, 24.9408959 37.4451254, 24.9409414 37.4451382, 24.9410231 37.4451313, 24.941264 37.4450942, 24.9413419 37.4450958, 24.9416844 37.445134, 24.9418118 37.4451475, 24.941864 37.4451543, 24.9420772 37.4451853, 24.9422863 37.4452246, 24.9424675 37.4452631, 24.9425997 37.4452908, 24.9426572 37.4453076, 24.9428235 37.4453814, 24.9429695 37.4454461, 24.9430281 37.4454752, 24.9433266 37.4456332, 24.9434475 37.445679, 24.9436249 37.4454546)",,,
