osmid,name,highway,oneway,reversed,length,lanes,ref,geometry,access,junction,maxspeed
288097938,Αγ.Ιακώβου,secondary,True,False,30.291,,,"LINESTRING (26.1319473 38.3725174, 26.1322731 38.3724227)",,,
395436042,,residential,False,False,38.499,,,"LINESTRING (26.1319473 38.3725174, 26.1320785 38.372848)",,,
"[978638896, 404094281]",,residential,False,True,72.052,,,"LINESTRING (26.1319473 38.3725174, 26.1319404 38.3724404, 26.1319228 38.3723752, 26.1318029 38.3721906, 26.1317952 38.3721732, 26.1317905 38.3721596, 26.1317958 38.3721464, 26.1318106 38.3721375, 26.1318294 38.3721304, 26.1320973 38.3720661)",,,
333918592,Παγκαλάκη,residential,False,False,19.128,,,"LINESTRING (26.1367067 38.3723328, 26.1368917 38.3722403)",,,
288099494,Μπεκριδάκη.Δ,residential,False,True,52.609,,,"LINESTRING (26.1367067 38.3723328, 26.136822 38.3725305, 26.1370527 38.3727113)",,,
"[333918594, 333916427, 288099491, 288099502]","['Παγκαλάκη', 'Καλοθέτου', 'Μηνιώτη.Στ']",residential,False,True,360.6260000000001,,,"LINESTRING (26.1367067 38.3723328, 26.1364558 38.3724276, 26.1364454 38.3724427, 26.1364414 38.3724592, 26.1364464 38.3724784, 26.1365275 38.3726091, 26.1368161 38.3729814, 26.1372639 38.3734559, 26.1374397 38.3737632, 26.137514 38.3737109, 26.1375663 38.3737078, 26.1376199 38.3737277, 26.1378064 38.3738551, 26.1379311 38.3739266, 26.1379646 38.3739455, 26.1380665 38.3738656, 26.138151 38.373751, 26.1382999 38.373547, 26.1383254 38.373485, 26.1383602 38.3733482, 26.1383817 38.3732935, 26.1384065 38.3732468, 26.1384233 38.3732274, 26.1384353 38.3732038, 26.138438 38.3731701, 26.1384313 38.3731527, 26.1384159 38.3731327, 26.1383832 38.3731121)",,,
166482981,ΛΑΔΗΣ,residential,False,True,29.011,2,,"LINESTRING (26.137109 38.3724379, 26.1368917 38.3722403)",,,
288099499,,residential,False,False,30.794,,,"LINESTRING (26.137109 38.3724379, 26.1370527 38.3727113)",,,
"[304405105, 166482981]","['Αιγαίου', 'ΛΑΔΗΣ']",residential,False,"[False, True]",65.172,2,,"LINESTRING (26.137109 38.3724379, 26.1372243 38.3723328, 26.1373549 38.3718972)",,,
288099499,,residential,False,True,30.794,,,"LINESTRING (26.1370527 38.3727113, 26.137109 38.3724379)",,,
333916914,Μπεκριδάκη.Δ,residential,False,False,58.392,,,"LINESTRING (26.1370527 38.3727113, 26.1376763 38.372903)",,,
288099494,Μπεκριδάκη.Δ,residential,False,False,52.609,,,"LINESTRING (26.1370527 38.3727113, 26.136822 38.3725305, 26.1367067 38.3723328)",,,
333916426,Μηνιώτη.Στ,residential,False,True,40.44,,,"LINESTRING (26.1385554 38.3727744, 26.1383832 38.3731121)",,,
333916914,Μπεκριδάκη.Δ,residential,False,True,58.392,,,"LINESTRING (26.1376763 38.372903, 26.1370527 38.3727113)",,,
404094475,,residential,False,False,43.098,,,"LINESTRING (26.1376763 38.372903, 26.1378642 38.3725445)",,,
333916523,Θεοτοκά.Γ,residential,False,False,66.63600000000001,,,"LINESTRING (26.1376763 38.372903, 26.1380166 38.3730284, 26.1380767 38.3730612, 26.13814 38.3730815, 26.1382195 38.3730969, 26.1382956 38.3731031, 26.1383832 38.3731121)",,,
333916426,Μηνιώτη.Στ,residential,False,False,40.44,,,"LINESTRING (26.1383832 38.3731121, 26.1385554 38.3727744)",,,
"[333916427, 333918594, 288099491, 288099502]","['Παγκαλάκη', 'Καλοθέτου', 'Μηνιώτη.Στ']",residential,False,False,360.626,,,"LINESTRING (26.1383832 38.3731121, 26.1384159 38.3731327, 26.1384313 38.3731527, 26.138438 38.3731701, 26.1384353 38.3732038, 26.1384233 38.3732274, 26.1384065 38.3732468, 26.1383817 38.3732935, 26.1383602 38.3733482, 26.1383254 38.373485, 26.1382999 38.373547, 26.138151 38.373751, 26.1380665 38.3738656, 26.1379646 38.3739455, 26.1379311 38.3739266, 26.1378064 38.3738551, 26.1376199 38.3737277, 26.1375663 38.3737078, 26.137514 38.3737109, 26.1374397 38.3737632, 26.1372639 38.3734559, 26.1368161 38.3729814, 26.1365275 38.3726091, 26.1364464 38.3724784, 26.1364414 38.3724592, 26.1364454 38.3724427, 26.1364558 38.3724276, 26.1367067 38.3723328)",,,
333916523,Θεοτοκά.Γ,residential,False,True,66.636,,,"LINESTRING (26.1383832 38.3731121, 26.1382956 38.3731031, 26.1382195 38.3730969, 26.13814 38.3730815, 26.1380767 38.3730612, 26.1380166 38.3730284, 26.1376763 38.372903)",,,
333895698,Αγ.Κομνηνής,residential,False,True,87.241,,,"LINESTRING (26.1366906 38.3732747, 26.1358765 38.373731)",,,
"[333920913, 978672674]",Αγ.Γεωργίου.Φρουρίου,residential,False,False,33.678,,,"LINESTRING (26.1366906 38.3732747, 26.1365652 38.373114, 26.1364841 38.3730188)",,,
"[333920913, 288099501]","['Αγ.Γεωργίου.Φρουρίου', 'Καραγκουλέ.Δ']",residential,False,"[False, True]",142.85,,,"LINESTRING (26.1366906 38.3732747, 26.1369471 38.373559, 26.1370851 38.3737354, 26.1367053 38.3740023, 26.136433 38.3742535)",,,
333922440,Αγγουλέ.Φ,residential,False,False,17.659,,,"LINESTRING (26.1357692 38.3735963, 26.1358765 38.373731)",,,
333922440,Αγγουλέ.Φ,residential,False,True,19.25,,,"LINESTRING (26.1357692 38.3735963, 26.1356874 38.3734355)",,,
333922685,Γένοβας,residential,False,True,17.159,,,"LINESTRING (26.1357692 38.3735963, 26.1355908 38.3736615)",,,
333895698,Αγ.Κομνηνής,residential,False,False,87.241,,,"LINESTRING (26.1358765 38.373731, 26.1366906 38.3732747)",,,
333922440,Αγγουλέ.Φ,residential,False,True,17.659,,,"LINESTRING (26.1358765 38.373731, 26.1357692 38.3735963)",,,
288099500,Αγγουλέ.Φ,residential,False,False,38.394000000000005,,,"LINESTRING (26.1358765 38.373731, 26.1360146 38.3738803, 26.136142 38.3740064)",,,
288099500,Αγγουλέ.Φ,residential,False,True,5.161,,,"LINESTRING (26.1364787 38.374283, 26.136433 38.3742535)",,,
333922350,Μεντώνη,residential,False,False,45.841,,,"LINESTRING (26.1362064 38.3744586, 26.1359046 38.374121)",,,
299286856,Ροίδου,tertiary,False,True,14.612,,,"LINESTRING (26.1376548 38.3703295, 26.1378198 38.3703064)",,,
"[333450312, 333450275]","['Ροίδου', 'Βενιζέλου']",tertiary,True,False,73.38900000000001,,,"LINESTRING (26.1376548 38.3703295, 26.137322 38.3703551, 26.137098 38.3705381, 26.1369666 38.370639)",,,
333416572,Βενιζέλου,tertiary,True,False,9.647,,,"LINESTRING (26.137585 38.3681641, 26.1376415 38.3680895)",,,
"[333416568, 299052877]","['Κοραή', 'Αργέντη.Φ']",primary,True,False,139.565,,ΕΟ75,"LINESTRING (26.137585 38.3681641, 26.1371881 38.3680358, 26.1368843 38.3679422, 26.1368025 38.3679249, 26.1367455 38.3679122, 26.1366845 38.3679065, 26.1366308 38.3679086, 26.1365638 38.3679138, 26.1360511 38.3679751)",,,
"[299052877, 709156990]","['Αργέντη.Φ', 'Απλωταριάς']",primary,True,False,109.28800000000001,,ΕΟ75,"LINESTRING (26.1360511 38.3679751, 26.1359108 38.3680002, 26.1351523 38.3681344, 26.1350897 38.3678787)",,,
299052892,,residential,False,True,85.01400000000001,,,"LINESTRING (26.1362037 38.3692182, 26.1362266 38.3689767, 26.1361984 38.3688737, 26.1361702 38.3687896, 26.1361622 38.3687412, 26.1362124 38.3684627)",,,
"[299052896, 333443263]","['Αργέντη Ευστρατίου', 'Βασιλικάρη']",residential,True,False,201.70399999999998,,,"LINESTRING (26.1362037 38.3692182, 26.1353682 38.3691971, 26.134984 38.3692166, 26.1349444 38.3692176, 26.134925 38.3692124, 26.1349149 38.3692013, 26.1348733 38.3691141, 26.1348613 38.3691004, 26.1348421 38.3690968, 26.1346172 38.3691176, 26.1341586 38.3692459, 26.1340312 38.3692953)",,,
333443263,Αργέντη Ευστρατίου,residential,True,False,32.157,,,"LINESTRING (26.1365725 38.3692129, 26.1362037 38.3692182)",,,
333446870,Αφών.Ράλλη.,residential,False,True,45.622,,,"LINESTRING (26.1365725 38.3692129, 26.1365498 38.3696228)",,,
118849071,Ροδοκανάκη,tertiary,True,False,31.391,,,"LINESTRING (26.1376442 38.3692712, 26.1375697 38.3695474)",,,
299052879,Καναλά,residential,True,False,50.287000000000006,,,"LINESTRING (26.1376442 38.3692712, 26.1374214 38.3692234, 26.1372444 38.3692003, 26.1370781 38.3691961)",,,
333450275,Βενιζέλου,tertiary,True,False,10.748,,,"LINESTRING (26.1369666 38.370639, 26.1368781 38.3707063)",,,
333446868,Δημογεροντίας,residential,True,False,46.496,,,"LINESTRING (26.1365498 38.3696228, 26.1370822 38.3695981)",,,
333446870,Αφών.Ράλλη.,residential,False,False,45.622,,,"LINESTRING (26.1365498 38.3696228, 26.1365725 38.3692129)",,,
299052880,Αφών.Ράλλη.,residential,True,False,28.578,,,"LINESTRING (26.1368548 38.3703974, 26.1369666 38.370639)",,,
333451371,Αφών.Ράλλη.,residential,True,False,23.785,,,"LINESTRING (26.1368548 38.3703974, 26.1367221 38.3702105)",,,
"[333451370, 288095228]","['Βενιζέλου', 'Φιστέλ.Ντε.Κουλάνς']",tertiary,True,False,58.6,,,"LINESTRING (26.1368548 38.3703974, 26.1370651 38.3703667, 26.1373016 38.3703411, 26.1373014 38.3703394, 26.1372767 38.3701701)",,,
333451371,Αφών.Ράλλη.,residential,True,False,16.151,,,"LINESTRING (26.1367221 38.3702105, 26.1366639 38.3700726)",,,
299052881,Βουπάλου,residential,False,False,48.659000000000006,,,"LINESTRING (26.1367221 38.3702105, 26.1369443 38.3701854, 26.1370203 38.3701778, 26.1370605 38.3701722, 26.1372767 38.3701701)",,,
288095228,Βενιζέλου,tertiary,True,False,65.928,,,"LINESTRING (26.1372767 38.3701701, 26.1372673 38.3701176, 26.1372284 38.3699819, 26.1371721 38.36982, 26.1371197 38.369677, 26.1370822 38.3695981)",,,
299052881,Βουπάλου,residential,False,True,48.659000000000006,,,"LINESTRING (26.1372767 38.3701701, 26.1370605 38.3701722, 26.1370203 38.3701778, 26.1369443 38.3701854, 26.1367221 38.3702105)",,,
288092877,Αγίων Αναργύρων,residential,True,False,29.982999999999997,,,"LINESTRING (26.1340848 38.3699426, 26.1339749 38.3699952, 26.1338005 38.370094)",,,
299052891,Βλαστός,residential,False,False,22.085,,,"LINESTRING (26.1350726 38.3698637, 26.1350994 38.3696662)",,,
299052898,,residential,True,False,41.342999999999996,,,"LINESTRING (26.1350726 38.3698637, 26.134944 38.3698608, 26.1347748 38.3698681, 26.1345991 38.3698776)",,,
299052891,Βλαστός,residential,False,True,22.085,,,"LINESTRING (26.1350994 38.3696662, 26.1350726 38.3698637)",,,
299052892,,residential,False,False,85.014,,,"LINESTRING (26.1362124 38.3684627, 26.1361622 38.3687412, 26.1361702 38.3687896, 26.1361984 38.3688737, 26.1362266 38.3689767, 26.1362037 38.3692182)",,,
299052900,Ψυχάρη,tertiary,True,False,96.528,,,"LINESTRING (26.1362124 38.3684627, 26.1362855 38.3684706, 26.1363854 38.368479, 26.1364458 38.3684916, 26.1365108 38.368511, 26.1365517 38.3685289, 26.1365906 38.36855, 26.1367241 38.3686141, 26.1369038 38.3686887, 26.137233 38.3687744)",,,
288093321,Καλοπλύτου,residential,True,False,51.789,,,"LINESTRING (26.1338909 38.3693584, 26.1335912 38.3691949, 26.1333895 38.36911)",,,
333443651,Ροδοκανάκη,tertiary,True,False,87.628,,,"LINESTRING (26.1375697 38.3695474, 26.1375563 38.3696021, 26.1375523 38.3696263, 26.137553 38.3696608, 26.1376548 38.3703295)",,,
299052916,Στάβλων,residential,False,False,36.753,,,"LINESTRING (26.132965 38.3690623, 26.132914 38.3687342)",,,
288093321,Καλοπλύτου,residential,True,False,125.368,,,"LINESTRING (26.132965 38.3690623, 26.1327136 38.3690283, 26.1326793 38.3690225, 26.1324413 38.3690227, 26.1322723 38.3690417, 26.1322041 38.36905, 26.1320809 38.3690707, 26.1318371 38.369094, 26.1315395 38.369112)",,,
288093780,Πασπάτη,tertiary,True,False,37.848,,,"LINESTRING (26.132914 38.3687342, 26.1333452 38.3686947)",,,
299052916,Στάβλων,residential,False,True,36.753,,,"LINESTRING (26.132914 38.3687342, 26.132965 38.3690623)",,,
299052896,Βασιλικάρη,residential,True,False,14.101,,,"LINESTRING (26.1340312 38.3692953, 26.1338909 38.3693584)",,,
299052919,Σωτηρίου Λινάρη,residential,False,False,46.92,,,"LINESTRING (26.1340312 38.3692953, 26.1337348 38.3689431)",,,
299052919,Σωτηρίου Λινάρη,residential,False,False,31.433,,,"LINESTRING (26.1337348 38.3689431, 26.1336932 38.3686623)",,,
299052919,Σωτηρίου Λινάρη,residential,False,True,46.92,,,"LINESTRING (26.1337348 38.3689431, 26.1340312 38.3692953)",,,
299052920,,residential,False,True,30.098,,,"LINESTRING (26.1337348 38.3689431, 26.1333908 38.368966)",,,
299052919,Σωτηρίου Λινάρη,residential,False,True,31.433,,,"LINESTRING (26.1336932 38.3686623, 26.1337348 38.3689431)",,,
"[299052900, 288093780]","['Ψυχάρη', 'Πασπάτη']",tertiary,True,False,221.88400000000004,,,"LINESTRING (26.1336932 38.3686623, 26.1341465 38.3686213, 26.1346561 38.3685793, 26.1348198 38.3685635, 26.134952 38.3685497, 26.1350612 38.3685383, 26.1352167 38.3685172, 26.1354849 38.3684668, 26.1355842 38.368451, 26.1356848 38.3684384, 26.135892 38.3684352, 26.1361405 38.368446, 26.1362124 38.3684627)",,,
288092943,Αντωνίου Μπουρνιά,residential,False,False,16.012,,,"LINESTRING (26.1333908 38.368966, 26.1333895 38.36911)",,,
288092943,Αντωνίου Μπουρνιά,residential,False,True,30.428,,,"LINESTRING (26.1333908 38.368966, 26.1333452 38.3686947)",,,
299052920,,residential,False,False,30.098,,,"LINESTRING (26.1333908 38.368966, 26.1337348 38.3689431)",,,
299052988,Καλοπλύτου,tertiary,True,False,40.763000000000005,,,"LINESTRING (26.1306484 38.369572, 26.1307261 38.3695299, 26.1310431 38.3693756)",,,
332919914,Αγίας Κυριακής,tertiary,False,False,140.82600000000002,,,"LINESTRING (26.1306484 38.369572, 26.1299152 38.3699658, 26.1298147 38.3700121, 26.1292622 38.3702149)",,,
299052994,Βαρδαλάχου,residential,True,False,49.722,,,"LINESTRING (26.1309748 38.3699387, 26.1306484 38.369572)",,,
299052996,,residential,False,False,84.023,,,"LINESTRING (26.1309748 38.3699387, 26.1318727 38.3696641)",,,
299052996,,residential,False,True,84.023,,,"LINESTRING (26.1318727 38.3696641, 26.1309748 38.3699387)",,,
299052902,Νικηφόρου του Χίου,tertiary,True,False,37.571999999999996,,,"LINESTRING (26.1318727 38.3696641, 26.1319035 38.3697135, 26.1320524 38.3699712)",,,
288091772,Γλύπτη,residential,True,False,223.97199999999998,,,"LINESTRING (26.1294848 38.3706797, 26.1293635 38.3707756, 26.1291213 38.3709447, 26.1289518 38.3710825, 26.128815 38.3711772, 26.1286661 38.3712792, 26.1283992 38.3714642, 26.1280297 38.3718662, 26.1280035 38.371903, 26.1279915 38.3719341, 26.1279868 38.3719567, 26.1279861 38.3719745, 26.128029 38.3722174)",,,40
299052997,Ταμβάκου Ζωρζή,residential,True,False,74.744,,,"LINESTRING (26.1294848 38.3706797, 26.1292682 38.3707713, 26.1292518 38.3707748, 26.129239 38.3707727, 26.1292319 38.3707678, 26.1292306 38.3707606, 26.1292323 38.3707538, 26.1292394 38.3707446, 26.1292638 38.3707259, 26.1293138 38.3707078, 26.1293493 38.3706905, 26.1294063 38.370661, 26.1294214 38.3706418, 26.1294325 38.3706145, 26.1294318 38.3705835, 26.1294298 38.3705251, 26.1293828 38.3704042)",,,
299052997,Ταμβάκου Ζωρζή,residential,True,False,23.548000000000002,,,"LINESTRING (26.1293828 38.3704042, 26.1293332 38.3703169, 26.1292622 38.3702149)",,,
299052999,Παντίας,residential,False,True,121.316,,,"LINESTRING (26.1293828 38.3704042, 26.1287324 38.3706292, 26.1281115 38.3708479)",,,
332919914,Αγίας Κυριακής,tertiary,False,True,140.826,,,"LINESTRING (26.1292622 38.3702149, 26.1298147 38.3700121, 26.1299152 38.3699658, 26.1306484 38.369572)",,,
299052999,Παντίας,residential,False,False,121.316,,,"LINESTRING (26.1281115 38.3708479, 26.1287324 38.3706292, 26.1293828 38.3704042)",,,
288096954,,tertiary,False,False,11.016,,,"LINESTRING (26.1315429 38.3685247, 26.1315107 38.3686205)",,,
299132241,Παπά Λίναρη,residential,False,False,25.564,,,"LINESTRING (26.1315429 38.3685247, 26.1314891 38.3682987)",,,
299132241,Παπά Λίναρη,residential,False,True,25.564,,,"LINESTRING (26.1314891 38.3682987, 26.1315429 38.3685247)",,,
299132241,Παπά Λίναρη,residential,False,False,33.82,,,"LINESTRING (26.1314891 38.3682987, 26.1314496 38.3681407, 26.1314308 38.368065, 26.1313986 38.368004)",,,
333104962,Αγ.Σταματίου Σπετσών,residential,False,True,51.36,,,"LINESTRING (26.1314891 38.3682987, 26.1313643 38.3683139, 26.1313214 38.3683107, 26.1313 38.3683063, 26.1312829 38.3682965, 26.1312708 38.3682868, 26.1312523 38.3682768, 26.1312316 38.3682721, 26.131133 38.3682755, 26.1311115 38.3682687, 26.1310988 38.368254, 26.1310633 38.3681232)",,,
299132242,Αεροπόρου Τσάκου,residential,True,False,32.096,,,"LINESTRING (26.1313986 38.368004, 26.1310633 38.3681232)",,,
299132241,Παπά Λίναρη,residential,False,True,33.82,,,"LINESTRING (26.1313986 38.368004, 26.1314308 38.368065, 26.1314496 38.3681407, 26.1314891 38.3682987)",,,
299132294,Φωτεινού,residential,True,False,140.238,,,"LINESTRING (26.1299594 38.3684418, 26.1300446 38.3685249, 26.1301279 38.3686314, 26.1302506 38.3689608, 26.1304035 38.3692174, 26.1306484 38.369572)",,,
332703015,Κ.Μίχαλου,residential,False,False,109.09299999999999,,,"LINESTRING (26.1299594 38.3684418, 26.1294835 38.3685907, 26.1290589 38.3687644, 26.1290047 38.3687813, 26.128884 38.3688065, 26.1288089 38.3688191)",,,
332703015,Κ.Μίχαλου,residential,False,True,27.07,,,"LINESTRING (26.1299594 38.3684418, 26.1301755 38.3683783, 26.1302506 38.3683573)",,,
332703015,Κ.Μίχαλου,residential,False,True,9.069,,,"LINESTRING (26.128056 38.3687449, 26.1281578 38.3687617)",,,
332703015,Κ.Μίχαλου,residential,False,False,40.077,,,"LINESTRING (26.128056 38.3687449, 26.1278004 38.3686804, 26.1276099 38.3686677)",,,
332703015,Κ.Μίχαλου,residential,False,True,40.077,,,"LINESTRING (26.1276099 38.3686677, 26.1278004 38.3686804, 26.128056 38.3687449)",,,
299132275,Σάμου,residential,True,False,79.08,,,"LINESTRING (26.1274678 38.3679653, 26.1276099 38.3686677)",,,
332919931,Ερμουπόλεως,residential,False,True,44.325,,,"LINESTRING (26.1274678 38.3679653, 26.1279694 38.3679002)",,,
299132293,Γ.Μαλαφή,residential,False,False,4.718,,,"LINESTRING (26.1288653 38.3677824, 26.128872 38.3678245)",,,
332919931,Ερμουπόλεως,residential,False,False,44.746,,,"LINESTRING (26.1288653 38.3677824, 26.1283584 38.3678455)",,,
332919931,Ερμουπόλεως,residential,False,False,44.325,,,"LINESTRING (26.1279694 38.3679002, 26.1274678 38.3679653)",,,
332919931,Ερμουπόλεως,residential,False,True,34.455,,,"LINESTRING (26.1279694 38.3679002, 26.1283584 38.3678455)",,,
332919932,Λέσβου,residential,False,False,97.192,,,"LINESTRING (26.1279694 38.3679002, 26.1281578 38.3687617)",,,
332703015,Κ.Μίχαλου,residential,False,False,9.069,,,"LINESTRING (26.1281578 38.3687617, 26.128056 38.3687449)",,,
332919932,Λέσβου,residential,False,True,97.192,,,"LINESTRING (26.1281578 38.3687617, 26.1279694 38.3679002)",,,
332703015,Κ.Μίχαλου,residential,False,True,57.922999999999995,,,"LINESTRING (26.1281578 38.3687617, 26.1282939 38.3688002, 26.1284468 38.3688255, 26.128656 38.3688318, 26.1287285 38.3688297, 26.1288089 38.3688191)",,,
299132293,Γ.Μαλαφή,residential,False,True,122.655,,,"LINESTRING (26.1288089 38.3688191, 26.1286265 38.3685331, 26.128597 38.3683854, 26.1286204 38.3682461, 26.1286721 38.3681415, 26.1288598 38.3679827, 26.1288893 38.3679354, 26.1288859 38.3678844, 26.128872 38.3678245)",,,
332703015,Κ.Μίχαλου,residential,False,False,57.923,,,"LINESTRING (26.1288089 38.3688191, 26.1287285 38.3688297, 26.128656 38.3688318, 26.1284468 38.3688255, 26.1282939 38.3688002, 26.1281578 38.3687617)",,,
332703015,Κ.Μίχαλου,residential,False,True,109.09299999999999,,,"LINESTRING (26.1288089 38.3688191, 26.128884 38.3688065, 26.1290047 38.3687813, 26.1290589 38.3687644, 26.1294835 38.3685907, 26.1299594 38.3684418)",,,
299132293,Γ.Μαλαφή,residential,False,True,4.718,,,"LINESTRING (26.128872 38.3678245, 26.1288653 38.3677824)",,,
299132293,Γ.Μαλαφή,residential,False,False,122.655,,,"LINESTRING (26.128872 38.3678245, 26.1288859 38.3678844, 26.1288893 38.3679354, 26.1288598 38.3679827, 26.1286721 38.3681415, 26.1286204 38.3682461, 26.128597 38.3683854, 26.1286265 38.3685331, 26.1288089 38.3688191)",,,
299132295,Αγίου Αγγελή Άργους,residential,False,False,115.02799999999999,,,"LINESTRING (26.128872 38.3678245, 26.1289984 38.367813, 26.1292006 38.3677872, 26.1293091 38.3677724, 26.1295505 38.3677261, 26.129702 38.3676862, 26.1297463 38.3676778, 26.1297852 38.3676809, 26.129816 38.3676998, 26.1298804 38.3678302, 26.1298898 38.3678512, 26.1299179 38.367866, 26.1299461 38.3678681, 26.1300163 38.367845)",,,
299132295,Αγίου Αγγελή Άργους,residential,False,False,60.517,,,"LINESTRING (26.1300163 38.367845, 26.1302506 38.3683573)",,,
299132295,Αγίου Αγγελή Άργους,residential,False,True,115.02799999999999,,,"LINESTRING (26.1300163 38.367845, 26.1299461 38.3678681, 26.1299179 38.367866, 26.1298898 38.3678512, 26.1298804 38.3678302, 26.129816 38.3676998, 26.1297852 38.3676809, 26.1297463 38.3676778, 26.129702 38.3676862, 26.1295505 38.3677261, 26.1293091 38.3677724, 26.1292006 38.3677872, 26.1289984 38.367813, 26.128872 38.3678245)",,,
430230543,,residential,False,True,63.511,,,"LINESTRING (26.1300163 38.367845, 26.1301573 38.3677924, 26.1302438 38.3677629, 26.1304296 38.3677093, 26.1304624 38.3677014, 26.1304893 38.367704, 26.1305054 38.3677214, 26.1305839 38.3678581)",,,
299132295,Αγίου Αγγελή Άργους,residential,False,True,60.517,,,"LINESTRING (26.1302506 38.3683573, 26.1300163 38.367845)",,,
332703015,Κ.Μίχαλου,residential,False,True,19.359,,,"LINESTRING (26.1302506 38.3683573, 26.1304605 38.3683005)",,,
332703015,Κ.Μίχαλου,residential,False,False,27.07,,,"LINESTRING (26.1302506 38.3683573, 26.1301755 38.3683783, 26.1299594 38.3684418)",,,
92447386,Κ.Μονομάχου,secondary,True,False,17.875,1,,"LINESTRING (26.1299495 38.3743159, 26.1298349 38.3744492)",,,
299135135,Μητροδώρου,residential,True,False,126.612,,,"LINESTRING (26.1299495 38.3743159, 26.1297644 38.3742564, 26.129622 38.3742673, 26.1294283 38.3743293, 26.1291475 38.3744905, 26.129019 38.3745881, 26.1288786 38.374647, 26.1286668 38.3746702)",,,
299135135,Μητροδώρου,residential,True,False,15.551,,,"LINESTRING (26.1285247 38.3746858, 26.1283583 38.3747362)",,,
333289135,Γλαράκη Γ.,residential,False,False,63.442,,,"LINESTRING (26.1285247 38.3746858, 26.1284253 38.3741206)",,,
333289133,Μητροδώρου,residential,False,False,37.381,,,"LINESTRING (26.1278341 38.3746958, 26.1274492 38.3745476)",,,
333289133,Μητροδώρου,residential,False,True,32.812000000000005,,,"LINESTRING (26.1278341 38.3746958, 26.127976 38.3747423, 26.1280538 38.3747644, 26.1281934 38.374771)",,,
333289133,Μητροδώρου,residential,False,True,37.381,,,"LINESTRING (26.1274492 38.3745476, 26.1278341 38.3746958)",,,
333289134,,residential,False,True,43.307,,,"LINESTRING (26.1274492 38.3745476, 26.1273164 38.3749229)",,,
333289134,,residential,False,False,43.307,,,"LINESTRING (26.1273164 38.3749229, 26.1274492 38.3745476)",,,
299135137,Σκαράκη Γ.,residential,True,False,94.742,,,"LINESTRING (26.1273164 38.3749229, 26.1277777 38.3749986, 26.1283799 38.3750985)",,,
299135139,,residential,False,False,24.246,,,"LINESTRING (26.1283799 38.3750985, 26.1283584 38.3748811)",,,
299135137,Σκαράκη Γ.,residential,True,False,73.02,,,"LINESTRING (26.1283799 38.3750985, 26.128856 38.3751689, 26.1289497 38.3751934, 26.1291618 38.3753035)",,,
299135139,,residential,False,True,16.112,,,"LINESTRING (26.1283583 38.3747362, 26.1283584 38.3748811)",,,
333289133,Μητροδώρου,residential,False,False,15.045,,,"LINESTRING (26.1283583 38.3747362, 26.1282539 38.3747679, 26.1281934 38.374771)",,,
299135139,,residential,False,False,16.112,,,"LINESTRING (26.1283584 38.3748811, 26.1283583 38.3747362)",,,
299135139,,residential,False,True,24.246,,,"LINESTRING (26.1283584 38.3748811, 26.1283799 38.3750985)",,,
299135140,,residential,False,False,30.007,,,"LINESTRING (26.1283584 38.3748811, 26.1286905 38.3749521)",,,
299135140,,residential,False,True,26.288,,,"LINESTRING (26.1289814 38.3750144, 26.1286905 38.3749521)",,,
299135140,,residential,False,False,26.288,,,"LINESTRING (26.1286905 38.3749521, 26.1289814 38.3750144)",,,
299135140,,residential,False,True,30.007,,,"LINESTRING (26.1286905 38.3749521, 26.1283584 38.3748811)",,,
299135141,,residential,False,False,31.414,,,"LINESTRING (26.1286905 38.3749521, 26.1286668 38.3746702)",,,
299135135,Μητροδώρου,residential,True,False,12.508,,,"LINESTRING (26.1286668 38.3746702, 26.1285247 38.3746858)",,,
299135141,,residential,False,True,31.414,,,"LINESTRING (26.1286668 38.3746702, 26.1286905 38.3749521)",,,
299135142,Ανθεστηρίων,residential,True,False,190.97799999999998,,,"LINESTRING (26.1278314 38.372981, 26.1278824 38.3736528, 26.1278837 38.3738579, 26.127881 38.3742469, 26.1278622 38.3744193, 26.1278341 38.3746958)",,,
299135145,Αλατίου,residential,True,False,60.42,,,"LINESTRING (26.1330264 38.3725221, 26.1324209 38.3727865)",,,
345700664,ΧΙΟΝΗΣ,primary,True,False,32.741,,ΕΟ75,"LINESTRING (26.1330264 38.3725221, 26.1329795 38.3724958, 26.1329526 38.3724769, 26.1329191 38.3724496, 26.1328413 38.3723707, 26.1327758 38.3723051)",,,
299135145,Αλατίου,residential,True,False,30.622,,,"LINESTRING (26.1324209 38.3727865, 26.1320785 38.372848)",,,
299135146,Ερμοφάντου,residential,True,False,84.029,,,"LINESTRING (26.1324209 38.3727865, 26.1325854 38.3735311)",,,
333452466,Αλατίου,residential,False,True,36.736,,,"LINESTRING (26.1302184 38.3732147, 26.1306301 38.3731442)",,,
333453614,Μακρώνος,residential,False,False,25.618,,,"LINESTRING (26.1302184 38.3732147, 26.1301471 38.3729912)",,,
333453614,Μακρώνος,residential,False,True,16.065,,,"LINESTRING (26.1302184 38.3732147, 26.1302624 38.373355)",,,
333452466,Αλατίου,residential,False,False,23.212,,,"LINESTRING (26.1302184 38.3732147, 26.1300483 38.3732509, 26.1299615 38.3732696)",,,
333452466,Αλατίου,residential,False,True,23.212,,,"LINESTRING (26.1299615 38.3732696, 26.1300483 38.3732509, 26.1302184 38.3732147)",,,
299135147,Ερμοφάντου,residential,True,False,42.511,,,"LINESTRING (26.1320973 38.3720661, 26.1322731 38.3724227)",,,
