osmid,oneway,lanes,ref,name,highway,reversed,length,maxspeed,geometry,tunnel
317212019,True,,,Ναυμαχίας Ναυπάκτου,residential,False,157.26600000000002,,"LINESTRING (21.8245256 38.390729, 21.8253447 38.3911648, 21.8259326 38.3914776, 21.8259644 38.3914945, 21.8260111 38.3915305)",
1047549825,False,2,ΕΟ48,Αθανασιάδη Γ. Νόβα (Μεσολογγίου),primary,True,37.116,,"LINESTRING (21.823811 38.3912134, 21.8242006 38.3913482)",
"[1047549825, 1047549826]",False,2,ΕΟ48,Αθανασιάδη Γ. Νόβα (Μεσολογγίου),primary,False,67.08500000000001,40,"LINESTRING (21.823811 38.3912134, 21.8237728 38.3912002, 21.8231068 38.3909698)",
317203275,True,,,Μεναίχμου,residential,False,74.451,,"LINESTRING (21.8242006 38.3913482, 21.8245256 38.390729)",
1047549825,False,2,ΕΟ48,Αθανασιάδη Γ. Νόβα (Μεσολογγίου),primary,False,37.116,,"LINESTRING (21.8242006 38.3913482, 21.823811 38.3912134)",
1047549825,False,2,ΕΟ48,Αθανασιάδη Γ. Νόβα (Μεσολογγίου),primary,True,81.923,,"LINESTRING (21.8242006 38.3913482, 21.8250606 38.3916456)",
387423956,False,,,Μεναίχμου,residential,True,54.775999999999996,,"LINESTRING (21.8242006 38.3913482, 21.8241699 38.3914087, 21.8240872 38.3915505, 21.8239561 38.3918019)",
317209642,True,,,Κ. Ν. Κοτίνη,residential,False,45.156,,"LINESTRING (21.8260111 38.3915305, 21.8258004 38.3919015)",
"[766425201, 142761506]",True,,,"['Ναυμαχίας Ναυπάκτου', 'Σοϊδά']","['residential', 'living_street']",False,135.53300000000002,,"LINESTRING (21.8260111 38.3915305, 21.8260705 38.3915565, 21.8260774 38.3915594, 21.8264899 38.3917329, 21.8269329 38.39192, 21.8269403 38.3919231, 21.8269817 38.3919407, 21.8270019 38.3919492, 21.8268286 38.3922572)",
317209524,False,,,Νίκης Παιωνίου,residential,False,53.789,,"LINESTRING (21.8250606 38.3916456, 21.8248101 38.3920877)",
1047549825,False,2,ΕΟ48,Αθανασιάδη Γ. Νόβα (Μεσολογγίου),primary,False,81.923,,"LINESTRING (21.8250606 38.3916456, 21.8242006 38.3913482)",
1047549825,False,2,ΕΟ48,Αθανασιάδη Γ. Νόβα (Μεσολογγίου),primary,True,70.475,,"LINESTRING (21.8250606 38.3916456, 21.8258004 38.3919015)",
387423956,False,,,Μεναίχμου,residential,True,41.903,,"LINESTRING (21.8239561 38.3918019, 21.8237701 38.3921494)",
387423956,False,,,Μεναίχμου,residential,False,54.776,,"LINESTRING (21.8239561 38.3918019, 21.8240872 38.3915505, 21.8241699 38.3914087, 21.8242006 38.3913482)",
142761711,False,,,Κ. Ν. Κοτίνη,residential,True,53.521,,"LINESTRING (21.8258004 38.3919015, 21.8255523 38.3923418)",
1047549825,False,2,ΕΟ48,Αθανασιάδη Γ. Νόβα (Μεσολογγίου),primary,False,70.475,,"LINESTRING (21.8258004 38.3919015, 21.8250606 38.3916456)",
1047549825,False,2,ΕΟ48,Αθανασιάδη Γ. Νόβα (Μεσολογγίου),primary,True,97.951,,"LINESTRING (21.8258004 38.3919015, 21.8264622 38.3921304, 21.8267995 38.3922471, 21.8268286 38.3922572)",
142761489,False,,,Καλυδώνος,residential,True,70.586,,"LINESTRING (21.8248101 38.3920877, 21.8255523 38.3923418)",
317209524,False,,,Νίκης Παιωνίου,residential,True,53.789,,"LINESTRING (21.8248101 38.3920877, 21.8250606 38.3916456)",
317209524,False,,,Νίκης Παιωνίου,residential,False,40.976000000000006,,"LINESTRING (21.8248101 38.3920877, 21.8247914 38.3921176, 21.8246032 38.3924186)",
142761826,False,,,Μεναίχμου,residential,True,91.684,,"LINESTRING (21.8237701 38.3921494, 21.8233552 38.3929071)",
387423956,False,,,Μεναίχμου,residential,False,41.903,,"LINESTRING (21.8237701 38.3921494, 21.8239561 38.3918019)",
317209996,False,,,Χρήστου Σιαμαντά,residential,False,78.536,,"LINESTRING (21.8237701 38.3921494, 21.8241485 38.3922735, 21.8246032 38.3924186)",
1047549825,False,2,ΕΟ48,Αθανασιάδη Γ. Νόβα (Μεσολογγίου),primary,True,5.628,,"LINESTRING (21.8268286 38.3922572, 21.8268877 38.3922776)",
1047549825,False,2,ΕΟ48,Αθανασιάδη Γ. Νόβα (Μεσολογγίου),primary,False,97.951,,"LINESTRING (21.8268286 38.3922572, 21.8267995 38.3922471, 21.8264622 38.3921304, 21.8258004 38.3919015)",
1047549825,False,2,ΕΟ48,Αθανασιάδη Γ. Νόβα (Μεσολογγίου),primary,False,5.628,,"LINESTRING (21.8268877 38.3922776, 21.8268286 38.3922572)",
1047549825,False,2,ΕΟ48,Αθανασιάδη Γ. Νόβα (Μεσολογγίου),primary,True,20.215,,"LINESTRING (21.8268877 38.3922776, 21.8270999 38.392351)",
142761458,True,,,Θέρμου,secondary,False,115.514,,"LINESTRING (21.8268877 38.3922776, 21.8267505 38.3923107, 21.8255913 38.3924913)",
1047549825,False,2,ΕΟ48,Αθανασιάδη Γ. Νόβα (Μεσολογγίου),primary,False,20.215,,"LINESTRING (21.8270999 38.392351, 21.8268877 38.3922776)",
1047549825,False,2,ΕΟ48,Αθανασιάδη Γ. Νόβα (Μεσολογγίου),primary,True,55.71,,"LINESTRING (21.8270999 38.392351, 21.8276847 38.3925533)",
807978237,False,,,Μποτσαραίων,residential,False,35.775999999999996,,"LINESTRING (21.8270999 38.392351, 21.8270883 38.3923726, 21.8269539 38.3926204, 21.8269596 38.3926491)",
142761489,False,,,Καλυδώνος,residential,False,70.586,,"LINESTRING (21.8255523 38.3923418, 21.8248101 38.3920877)",
142761711,False,,,Κ. Ν. Κοτίνη,residential,False,53.521,,"LINESTRING (21.8255523 38.3923418, 21.8258004 38.3919015)",
142761711,False,,,Κ. Ν. Κοτίνη,residential,True,16.968,,"LINESTRING (21.8255523 38.3923418, 21.8255913 38.3924913)",
317209524,False,,,Νίκης Παιωνίου,residential,False,30.157000000000004,,"LINESTRING (21.8246032 38.3924186, 21.8245432 38.3925646, 21.8245914 38.3926762)",
317209524,False,,,Νίκης Παιωνίου,residential,True,40.976000000000006,,"LINESTRING (21.8246032 38.3924186, 21.8247914 38.3921176, 21.8248101 38.3920877)",
317209996,False,,,Χρήστου Σιαμαντά,residential,True,78.536,,"LINESTRING (21.8246032 38.3924186, 21.8241485 38.3922735, 21.8237701 38.3921494)",
142761584,False,,,Περ. Γραββάνη,residential,False,36.139,,"LINESTRING (21.8255913 38.3924913, 21.8256466 38.3928134)",
142761711,False,,,Κ. Ν. Κοτίνη,residential,False,16.968,,"LINESTRING (21.8255913 38.3924913, 21.8255523 38.3923418)",
142761458,True,,,Θέρμου,secondary,False,56.092999999999996,,"LINESTRING (21.8255913 38.3924913, 21.8250617 38.3925814, 21.824963 38.3926006)",
1047549825,False,2,ΕΟ48,Αθανασιάδη Γ. Νόβα (Μεσολογγίου),primary,False,55.71,,"LINESTRING (21.8276847 38.3925533, 21.8270999 38.392351)",
1047549825,False,2,ΕΟ48,Αθανασιάδη Γ. Νόβα (Μεσολογγίου),primary,True,8.678,,"LINESTRING (21.8276847 38.3925533, 21.8277758 38.3925848)",
318377557,False,,,Σεραφείμ,residential,True,33.108,,"LINESTRING (21.8276847 38.3925533, 21.8276794 38.3925744, 21.8276098 38.3928452)",
807976095,False,,,Σταματίου,residential,True,60.716,,"LINESTRING (21.8269596 38.3926491, 21.8273645 38.3927711, 21.8276098 38.3928452)",
"[808288490, 809040148, 807978237]",False,,,Μποτσαραίων,residential,False,75.518,,"LINESTRING (21.8269596 38.3926491, 21.8269694 38.3926768, 21.8268467 38.3929588, 21.8268208 38.3930183, 21.8268035 38.3930687, 21.826849 38.3933034)",building_passage
807978237,False,,,Μποτσαραίων,residential,True,35.776,,"LINESTRING (21.8269596 38.3926491, 21.8269539 38.3926204, 21.8270883 38.3923726, 21.8270999 38.392351)",
322016687,True,2,ΕΟ48,Πλατεία Λιμένος,primary,False,33.619,,"LINESTRING (21.8281279 38.3927083, 21.8277758 38.3925848)",
142761535,False,,,Λοχαγού Ευθ. Δ. Πλαστήρα,residential,False,24.672,,"LINESTRING (21.8281279 38.3927083, 21.8281241 38.3927244, 21.8280766 38.3929265)",
142761458,True,,,Θέρμου,secondary,False,8.004999999999999,,"LINESTRING (21.8245914 38.3926762, 21.8245454 38.3926914, 21.82451 38.392709)",
317209524,False,,,Νίκης Παιωνίου,residential,True,30.157000000000004,,"LINESTRING (21.8245914 38.3926762, 21.8245432 38.3925646, 21.8246032 38.3924186)",
142761688,False,,,Δράκου,residential,False,34.982,,"LINESTRING (21.82451 38.392709, 21.8246456 38.3930051)",
142761458,True,,,Θέρμου,secondary,False,66.196,,"LINESTRING (21.82451 38.392709, 21.8242932 38.3927854, 21.8241051 38.3928329, 21.8237966 38.3929111)",
142761727,False,,,Περ. Γραββάνη,residential,False,23.655,,"LINESTRING (21.8259157 38.3927856, 21.8256466 38.3928134)",
318377557,False,,,Σεραφείμ,residential,True,22.539,,"LINESTRING (21.8276098 38.3928452, 21.8275568 38.3930436)",
807976095,False,,,Σταματίου,residential,True,41.675,,"LINESTRING (21.8276098 38.3928452, 21.8280766 38.3929265)",
318377557,False,,,Σεραφείμ,residential,False,33.108,,"LINESTRING (21.8276098 38.3928452, 21.8276794 38.3925744, 21.8276847 38.3925533)",
807976095,False,,,Σταματίου,residential,False,60.716,,"LINESTRING (21.8276098 38.3928452, 21.8273645 38.3927711, 21.8269596 38.3926491)",
142761584,False,,,Περ. Γραββάνη,residential,True,36.139,,"LINESTRING (21.8256466 38.3928134, 21.8255913 38.3924913)",
142761727,False,,,Περ. Γραββάνη,residential,False,58.46,,"LINESTRING (21.8256466 38.3928134, 21.8250339 38.3930274)",
142761727,False,,,Περ. Γραββάνη,residential,True,23.655,,"LINESTRING (21.8256466 38.3928134, 21.8259157 38.3927856)",
807976095,False,,,Σταματίου,residential,False,41.675,,"LINESTRING (21.8280766 38.3929265, 21.8276098 38.3928452)",
"[176965207, 142761535]",False,,,"['Λοχαγού Ευθ. Δ. Πλαστήρα', 'Δημοσθένους']",residential,False,65.62700000000001,,"LINESTRING (21.8280766 38.3929265, 21.8280288 38.393132, 21.827928 38.3931244, 21.8275568 38.3930436)",
142761535,False,,,Λοχαγού Ευθ. Δ. Πλαστήρα,residential,True,24.672,,"LINESTRING (21.8280766 38.3929265, 21.8281241 38.3927244, 21.8281279 38.3927083)",
142761458,True,,,Θέρμου,secondary,False,8.306,,"LINESTRING (21.8233552 38.3929071, 21.8232599 38.3929062)",
142761826,False,,,Μεναίχμου,residential,False,91.684,,"LINESTRING (21.8233552 38.3929071, 21.8237701 38.3921494)",
319321953,False,,,Αταλάντης,residential,True,30.014,,"LINESTRING (21.8237966 38.3929111, 21.8238536 38.3931773)",
142761458,True,,,Θέρμου,secondary,False,38.513,,"LINESTRING (21.8237966 38.3929111, 21.8235967 38.3929173, 21.8233552 38.3929071)",
142761727,False,,,Περ. Γραββάνη,residential,True,58.46,,"LINESTRING (21.8250339 38.3930274, 21.8256466 38.3928134)",
142761510,False,,,Στρατηγού Νταλιάνη,residential,False,16.793,,"LINESTRING (21.826849 38.3933034, 21.8267281 38.393421)",
808288490,False,,,Μποτσαραίων,residential,False,6.247,,"LINESTRING (21.826849 38.3933034, 21.8268854 38.3933518)",
"[808288490, 809040148, 807978237]",False,,,Μποτσαραίων,residential,True,75.518,,"LINESTRING (21.826849 38.3933034, 21.8268035 38.3930687, 21.8268208 38.3930183, 21.8268467 38.3929588, 21.8269694 38.3926768, 21.8269596 38.3926491)",building_passage
549204578,False,,,,residential,True,30.675,,"LINESTRING (21.8264261 38.3932793, 21.8267281 38.393421)",
146792686,True,,,Μανασσή Κ.,residential,False,44.962,,"LINESTRING (21.8339156 38.3932328, 21.8340495 38.3936233)",
847791083,True,1,ΕΟ48,Νότη Μπότσαρη,primary,False,52.818,,"LINESTRING (21.8306101 38.3932865, 21.8311698 38.3934687)",
142761510,False,,,Στρατηγού Νταλιάνη,residential,False,15.954,,"LINESTRING (21.8267281 38.393421, 21.8265982 38.3935221)",
142761510,False,,,Στρατηγού Νταλιάνη,residential,True,16.793,,"LINESTRING (21.8267281 38.393421, 21.826849 38.3933034)",
549204578,False,,,,residential,False,30.675,,"LINESTRING (21.8267281 38.393421, 21.8264261 38.3932793)",
808288490,False,,,Μποτσαραίων,residential,True,6.247,,"LINESTRING (21.8268854 38.3933518, 21.826849 38.3933034)",
318064790,False,,,Στρατηγού Δαλιάνη,residential,True,67.986,,"LINESTRING (21.8268854 38.3933518, 21.8269808 38.3933138, 21.827161 38.3932354, 21.8275049 38.3930572, 21.8275568 38.3930436)",
808288490,False,,,Μποτσαραίων,residential,False,36.396,,"LINESTRING (21.8268854 38.3933518, 21.8270322 38.3934784, 21.8272045 38.393557)",
142761888,False,,,Καλαντζοπούλου,residential,False,40.282,,"LINESTRING (21.8321167 38.393336, 21.8319411 38.3936711)",
146792702,True,,,Αποκαύκου,residential,False,67.586,,"LINESTRING (21.8331694 38.3933983, 21.8339156 38.3932328)",
808920244,False,,,Ψαρρού Δ.,residential,True,43.79,,"LINESTRING (21.8331694 38.3933983, 21.833297 38.3937792)",
142761688,False,,,Δράκου,residential,False,36.867,,"LINESTRING (21.8246648 38.3934064, 21.8250137 38.3933826, 21.8250789 38.393408)",
142761688,False,,,Δράκου,residential,True,45.237,,"LINESTRING (21.8246648 38.3934064, 21.8246612 38.393364, 21.8246819 38.3930842, 21.8246456 38.3930051)",
807540524,False,,,Δράκου,residential,False,22.716,,"LINESTRING (21.8246648 38.3934064, 21.8246145 38.3934843, 21.8244823 38.3935386)",
146792700,True,,,Μεσσήνιων,residential,False,44.283,,"LINESTRING (21.8325839 38.3935284, 21.8327038 38.3939154)",
146792702,True,,,Αποκαύκου,residential,False,53.038,,"LINESTRING (21.8325839 38.3935284, 21.8331694 38.3933983)",
142761882,False,,,Μακρυγιάννη Κ.,residential,True,40.293,,"LINESTRING (21.8276664 38.3935413, 21.8272045 38.393557)",
"[318377557, 142761790]",False,,,"['Σεραφείμ', 'Βεϊκου']",residential,False,56.57,,"LINESTRING (21.8276664 38.3935413, 21.8275551 38.3931613, 21.8275465 38.3930799, 21.8275568 38.3930436)",
"[142761882, 142761866]",False,,,Μακρυγιάννη Κ.,residential,"[False, True]",130.24,,"LINESTRING (21.8276664 38.3935413, 21.8279429 38.3936528, 21.828379 38.393675, 21.8285911 38.3936304, 21.8286507 38.3936197, 21.828792 38.3932918, 21.8287994 38.3932738)",
142761882,False,,,Μακρυγιάννη Κ.,residential,False,40.293,,"LINESTRING (21.8272045 38.393557, 21.8276664 38.3935413)",
808288490,False,,,Μποτσαραίων,residential,False,110.418,,"LINESTRING (21.8272045 38.393557, 21.8272933 38.3936502, 21.8274401 38.3937168, 21.8276447 38.3938178, 21.827867 38.3939227, 21.8280769 38.3939406, 21.8282884 38.3940236)",
808288490,False,,,Μποτσαραίων,residential,True,36.396,,"LINESTRING (21.8272045 38.393557, 21.8270322 38.3934784, 21.8268854 38.3933518)",
142761745,True,,,Μαυρομάτη Ν.,residential,False,67.833,,"LINESTRING (21.8340495 38.3936233, 21.833297 38.3937792)",
146792686,True,,,Μανασσή Κ.,residential,False,44.583,,"LINESTRING (21.8340495 38.3936233, 21.8341741 38.3939867, 21.8341823 38.3940105)",
142761888,False,,,Καλαντζοπούλου,residential,True,4.254,,"LINESTRING (21.8319229 38.3937066, 21.8319289 38.3936943, 21.8319411 38.3936711)",
847791083,True,1,ΕΟ48,Νότη Μπότσαρη,primary,False,72.283,,"LINESTRING (21.8319229 38.3937066, 21.8322039 38.3937941, 21.8326933 38.3939474)",
1156870915,True,1,,Αγελάου,living_street,False,57.998,,"LINESTRING (21.8303473 38.3937657, 21.8306101 38.3932865)",
1156870916,True,2,ΕΟ48,Ίλαρχου Τζαβέλλα,primary,False,145.568,,"LINESTRING (21.8303473 38.3937657, 21.8301494 38.3937028, 21.8300682 38.393677, 21.8298895 38.3936202, 21.8298164 38.3935969, 21.8297007 38.3935602, 21.8293244 38.3934406, 21.8287994 38.3932738)",
320262284,True,2,ΕΟ48,Ίλαρχου Τζαβέλλα,primary,False,42.501,,"LINESTRING (21.8307992 38.3939094, 21.8303473 38.3937657)",
"[142761442, 808760893]",True,,,Ανδρέα Κοζώνη,residential,False,53.424,,"LINESTRING (21.8307992 38.3939094, 21.8307951 38.393916, 21.8305304 38.3943412)",
320262284,True,2,ΕΟ48,Ίλαρχου Τζαβέλλα,primary,False,10.273,,"LINESTRING (21.8309085 38.393944, 21.8307992 38.3939094)",
808288490,False,,,Μποτσαραίων,residential,False,72.024,,"LINESTRING (21.8282884 38.3940236, 21.8291147 38.3940353)",
808288490,False,,,Μποτσαραίων,residential,True,110.41799999999999,,"LINESTRING (21.8282884 38.3940236, 21.8280769 38.3939406, 21.827867 38.3939227, 21.8276447 38.3938178, 21.8274401 38.3937168, 21.8272933 38.3936502, 21.8272045 38.393557)",
891068045,False,,,Μποτσαραίων,residential,False,42.847,,"LINESTRING (21.8282884 38.3940236, 21.8282614 38.394047, 21.828029 38.3940476, 21.8278888 38.3940103, 21.827827 38.393983)",
808288490,False,,,Μποτσαραίων,residential,True,72.024,,"LINESTRING (21.8291147 38.3940353, 21.8282884 38.3940236)",
146792691,True,,,Καλαντζοπούλου,residential,False,57.952,,"LINESTRING (21.8316731 38.3941896, 21.8319229 38.3937066)",
320262284,True,2,ΕΟ48,Ίλαρχου Τζαβέλλα,primary,False,72.014,,"LINESTRING (21.8316731 38.3941896, 21.8313093 38.3940714, 21.8309085 38.393944)",
142761778,True,,,Βαρδακουλά,residential,False,85.222,,"LINESTRING (21.8305304 38.3943412, 21.8305384 38.394344, 21.8314255 38.3946498)",
148470463,False,,,Ανδρέα Κοζώνη,residential,True,61.233,,"LINESTRING (21.8305304 38.3943412, 21.8304449 38.3945032, 21.8304687 38.3948781)",
146792692,False,,,Πλαστήρα,residential,False,57.088,,"LINESTRING (21.8314255 38.3946498, 21.8311717 38.3951231)",
808200946,True,,,Βαρδακουλά,residential,False,73.125,,"LINESTRING (21.8314255 38.3946498, 21.8321979 38.3949067)",
"[808200947, 146792685]",True,,,Πλαστήρα,residential,False,55.538000000000004,,"LINESTRING (21.8314255 38.3946498, 21.8315494 38.3944188, 21.8316686 38.3941965, 21.8316731 38.3941896)",
148470463,False,,,Ανδρέα Κοζώνη,residential,False,61.233,,"LINESTRING (21.8304687 38.3948781, 21.8304449 38.3945032, 21.8305304 38.3943412)",
766089831,True,1,,Αγελάου,residential,False,157.54499999999996,,"LINESTRING (21.8304687 38.3948781, 21.8303374 38.3948381, 21.8303241 38.3948341, 21.8303101 38.3946241, 21.8300065 38.394508, 21.8299778 38.394488, 21.8299597 38.3944635, 21.8299671 38.3944338, 21.8303387 38.3937809, 21.8303473 38.3937657)",
808200946,True,,,Βαρδακουλά,residential,False,104.154,,"LINESTRING (21.8321979 38.3949067, 21.8326297 38.3950454, 21.8333067 38.3952562)",
808582441,True,,,Καρακουλάκη Δ.,tertiary,False,56.48,,"LINESTRING (21.8321979 38.3949067, 21.832144 38.3950176, 21.831952 38.3953766)",
146792673,False,,,Κοσμά Αιτωλού,residential,False,45.023,,"LINESTRING (21.8311717 38.3951231, 21.8306969 38.3949635)",
146792692,False,,,Πλαστήρα,residential,True,57.088,,"LINESTRING (21.8311717 38.3951231, 21.8314255 38.3946498)",
"[401285499, 146792703]",False,,,Πλαστήρα,residential,"[False, True]",74.329,,"LINESTRING (21.8311717 38.3951231, 21.8310633 38.3953237, 21.8315872 38.3955093)",
147054232,True,,,Βαρδακουλά,residential,False,101.822,,"LINESTRING (21.8333067 38.3952562, 21.8343993 38.3955806)",
"[146792674, 146792684]",True,1,,Φαρμάκη Ν.,residential,False,67.741,,"LINESTRING (21.8333067 38.3952562, 21.8335283 38.3948414, 21.8335905 38.3947265, 21.8336136 38.3946969)",
147054262,True,,,Οικονόμου Κ.,residential,False,105.251,,"LINESTRING (21.831952 38.3953766, 21.8323907 38.3955137, 21.8328129 38.3956457, 21.8330708 38.3957329)",
808582441,True,,,Καρακουλάκη Δ.,tertiary,False,57.694,,"LINESTRING (21.831952 38.3953766, 21.8318336 38.395592, 21.831693 38.3958541)",
808189418,True,,,Ανδρέα Κοζώνη,residential,False,16.579,,"LINESTRING (21.8304385 38.3954587, 21.8304524 38.39531)",
147054231,True,,,Χριστοφόρου Μ.,residential,False,56.003,,"LINESTRING (21.8343993 38.3955806, 21.834181 38.3960543)",
177708986,False,,,Πελοπίδα Φράγκου,residential,False,26.279,,"LINESTRING (21.8304296 38.3956746, 21.8302311 38.3958525)",
808189418,True,,,Ανδρέα Κοζώνη,residential,False,24.04,,"LINESTRING (21.8304296 38.3956746, 21.8304276 38.3956169, 21.8304294 38.3955559, 21.8304385 38.3954587)",
146792693,True,,,Φαρμάκη Ν.,residential,False,56.854,,"LINESTRING (21.8330708 38.3957329, 21.8333067 38.3952562)",
142761662,True,,,Καπορδέλη,residential,False,73.4,,"LINESTRING (21.831693 38.3958541, 21.8309136 38.3956039)",
808582441,True,,,Καρακουλάκη Δ.,tertiary,False,58.08,,"LINESTRING (21.831693 38.3958541, 21.8314347 38.3963356)",
147054250,True,,,Μπούσγου,residential,False,65.615,,"LINESTRING (21.834181 38.3960543, 21.8334698 38.3958606)",
142761574,False,,,Δον Ζουάν Αυστριακού,residential,False,56.586,,"LINESTRING (21.8308339 38.3961426, 21.8314347 38.3963356)",
142761662,True,,,Καπορδέλη,residential,False,106.32,,"LINESTRING (21.8328259 38.3962089, 21.831693 38.3958541)",
146792683,True,,,Φαρμάκη Ν.,residential,False,57.081999999999994,,"LINESTRING (21.8328259 38.3962089, 21.8329339 38.3959849, 21.8330708 38.3957329)",
142761574,False,,,Δον Ζουάν Αυστριακού,residential,True,56.586,,"LINESTRING (21.8314347 38.3963356, 21.8308339 38.3961426)",
148056285,True,,,Καρακουλάκη Δ.,tertiary,False,58.454,,"LINESTRING (21.8314347 38.3963356, 21.8311895 38.3968249)",
148056339,True,,,Δον Ζουάν Αυστριακού,residential,False,108.899,,"LINESTRING (21.8314347 38.3963356, 21.8325851 38.396718)",
147054248,True,,,Χριστοφόρου Μ.,residential,False,32.321,,"LINESTRING (21.8339712 38.3964348, 21.8341175 38.3961677)",
148056337,False,,,Αννίτης,residential,True,128.044,,"LINESTRING (21.8339712 38.3964348, 21.8337881 38.3964879, 21.8331417 38.3966936, 21.8331254 38.3966988, 21.8329758 38.3967314, 21.832836 38.3967577, 21.8327614 38.3967589, 21.832693 38.3967516, 21.8325851 38.396718)",
146792695,True,,,Φαρμάκη Ν.,residential,False,60.374,,"LINESTRING (21.8325851 38.396718, 21.8328259 38.3962089)",
148056341,False,,,Φαρμάκη Ν.,residential,True,23.867,,"LINESTRING (21.8325851 38.396718, 21.8324663 38.3969114)",
148056337,False,,,Αννίτης,residential,False,128.044,,"LINESTRING (21.8325851 38.396718, 21.832693 38.3967516, 21.8327614 38.3967589, 21.832836 38.3967577, 21.8329758 38.3967314, 21.8331254 38.3966988, 21.8331417 38.3966936, 21.8337881 38.3964879, 21.8339712 38.3964348)",
148056295,False,,,Τσώνη Λ.,residential,False,23.085,,"LINESTRING (21.8311895 38.3968249, 21.8309248 38.3968168)",
142761597,True,,,Τσώνη Λ.,residential,False,111.684,,"LINESTRING (21.8324663 38.3969114, 21.8311895 38.3968249)",
148056341,False,,,Φαρμάκη Ν.,residential,False,23.867,,"LINESTRING (21.8324663 38.3969114, 21.8325851 38.396718)",
146792673,False,,,Κοσμά Αιτωλού,residential,True,45.023,,"LINESTRING (21.8306969 38.3949635, 21.8311717 38.3951231)",
147054233,False,,,,residential,True,49.236,,"LINESTRING (21.8341175 38.3961677, 21.8335889 38.396324)",
391062883,True,,,Χριστοφόρου Μ.,residential,False,13.77,,"LINESTRING (21.8341175 38.3961677, 21.834181 38.3960543)",
148056295,False,,,Τσώνη Λ.,residential,True,23.085,,"LINESTRING (21.8309248 38.3968168, 21.8311895 38.3968249)",
142761510,False,,,Στρατηγού Νταλιάνη,residential,True,15.954,,"LINESTRING (21.8265982 38.3935221, 21.8267281 38.393421)",
891068045,False,,,Μποτσαραίων,residential,True,42.847,,"LINESTRING (21.827827 38.393983, 21.8278888 38.3940103, 21.828029 38.3940476, 21.8282614 38.394047, 21.8282884 38.3940236)",
"[142761866, 142761882]",False,,,Μακρυγιάννη Κ.,residential,"[False, True]",130.24,,"LINESTRING (21.8287994 38.3932738, 21.828792 38.3932918, 21.8286507 38.3936197, 21.8285911 38.3936304, 21.828379 38.393675, 21.8279429 38.3936528, 21.8276664 38.3935413)",
"[1156870916, 322016687]",True,2,ΕΟ48,"['Ίλαρχου Τζαβέλλα', 'Πλατεία Λιμένος']",primary,False,113.36599999999999,,"LINESTRING (21.8287994 38.3932738, 21.8285655 38.3931922, 21.8287267 38.3929123, 21.8284205 38.3928109, 21.8281279 38.3927083)",
