osmid,name,highway,oneway,reversed,length,geometry,bridge,lanes,junction
15220311,Σοφοκλέους,residential,False,True,29.732,"LINESTRING (23.1336841 40.4804078, 23.1335278 40.4801683)",,,
338064298,Σουρωτής - Βασιλικών,secondary,False,True,36.654,"LINESTRING (23.1336841 40.4804078, 23.1340819 40.480277)",,,
338064298,Σουρωτής - Βασιλικών,secondary,False,False,91.86600000000001,"LINESTRING (23.1336841 40.4804078, 23.1330292 40.4806271, 23.1328709 40.4806639, 23.1327341 40.4806883, 23.1326696 40.4806908)",,,
338064298,Σουρωτής - Βασιλικών,secondary,False,False,36.654,"LINESTRING (23.1340819 40.480277, 23.1336841 40.4804078)",,,
16575510,,residential,False,False,96.908,"LINESTRING (23.1340819 40.480277, 23.1341819 40.4803751, 23.1343989 40.4805335, 23.1346197 40.4806885, 23.1347582 40.4807405, 23.134815 40.4807666, 23.13486 40.4808321, 23.1348856 40.4808762)",,,
338064298,Σουρωτής - Βασιλικών,secondary,False,True,108.25399999999999,"LINESTRING (23.1340819 40.480277, 23.1342844 40.4801701, 23.1344802 40.4799967, 23.1345795 40.4799131, 23.1347136 40.4798458, 23.1350855 40.4796907)",,,
338064298,Σουρωτής - Βασιλικών,secondary,False,True,54.393,"LINESTRING (23.1350855 40.4796907, 23.135684 40.4795117)",,,
338064298,Σουρωτής - Βασιλικών,secondary,False,False,108.254,"LINESTRING (23.1350855 40.4796907, 23.1347136 40.4798458, 23.1345795 40.4799131, 23.1344802 40.4799967, 23.1342844 40.4801701, 23.1340819 40.480277)",,,
338064326,,residential,False,False,62.879,"LINESTRING (23.1350855 40.4796907, 23.1350574 40.4796309, 23.1349888 40.4795068, 23.134966 40.4794705, 23.1349314 40.4794646, 23.1347448 40.4795052, 23.1347273 40.4794921, 23.1346798 40.4793632)",,,
338064326,,residential,False,True,125.74499999999998,"LINESTRING (23.1350855 40.4796907, 23.1352033 40.4799116, 23.135272 40.4800356, 23.1353321 40.4802119, 23.1353578 40.4803033, 23.1353664 40.4803621, 23.1353578 40.48046, 23.1352134 40.4807659)",,,
338064298,Σουρωτής - Βασιλικών,secondary,False,False,54.393,"LINESTRING (23.135684 40.4795117, 23.1350855 40.4796907)",,,
16574321,,residential,False,False,57.40899999999999,"LINESTRING (23.135684 40.4795117, 23.135702 40.4796879, 23.1356634 40.4797357, 23.1356497 40.4798398, 23.1356892 40.4800161)",,,
16574577,,residential,False,True,41.482,"LINESTRING (23.135684 40.4795117, 23.1354952 40.4793632, 23.1353321 40.4792522)",,,
338064298,Σουρωτής - Βασιλικών,secondary,False,True,47.025999999999996,"LINESTRING (23.135684 40.4795117, 23.1358388 40.479476, 23.1360004 40.4794489, 23.1361298 40.4794331, 23.1362247 40.4794154)",,,
27408644,Κέννεντυ,secondary,True,False,64.97999999999999,"LINESTRING (23.1362247 40.4794154, 23.1363243 40.4796835, 23.1364231 40.4799799)",,,
338064298,Σουρωτής - Βασιλικών,secondary,False,False,47.025999999999996,"LINESTRING (23.1362247 40.4794154, 23.1361298 40.4794331, 23.1360004 40.4794489, 23.1358388 40.479476, 23.135684 40.4795117)",,,
338064338,Βασιλέως Κωνσταντίνου,tertiary,False,False,127.15299999999999,"LINESTRING (23.1362247 40.4794154, 23.1361303 40.4792653, 23.1360874 40.4791804, 23.1360445 40.4790041, 23.1360273 40.4788801, 23.1360016 40.478743, 23.1359415 40.478521, 23.1358385 40.4783186)",,,
402050830,,tertiary,False,False,63.53099999999999,"LINESTRING (23.1362247 40.4794154, 23.1362778 40.4793484, 23.1363176 40.4793182, 23.1363648 40.4792836, 23.1364973 40.4791997, 23.136555 40.47915, 23.1367076 40.4789834)",,,
16576497,,residential,False,True,119.62700000000001,"LINESTRING (23.1378778 40.477942, 23.1378555 40.4779073, 23.1377439 40.4778159, 23.1376603 40.4777618, 23.1375723 40.4776788, 23.1375208 40.4775417, 23.1374263 40.477385, 23.1373663 40.4772675, 23.1373148 40.4771565, 23.1372633 40.4770847, 23.1372118 40.4770129)",,,
