osmid,highway,oneway,reversed,length,name,geometry,maxspeed,bridge,lanes,junction,access,width
1195187219,tertiary,False,True,63.763999999999996,,"LINESTRING (25.059563 39.8749053, 25.0596227 39.8749185, 25.0596753 39.8749222, 25.0597166 39.8749213, 25.0597543 39.874913, 25.0598008 39.8748974, 25.0598396 39.8748816, 25.0601926 39.8746588)",,,,,,
301487913,residential,False,False,56.347,Καβείρων,"LINESTRING (25.0649683 39.8765845, 25.0648476 39.8760863)",,,,,,
301487913,residential,False,True,58.718,Καβείρων,"LINESTRING (25.0649683 39.8765845, 25.0649789 39.8771125)",,,,,,
382470799,residential,False,True,66.594,,"LINESTRING (25.0649683 39.8765845, 25.0657486 39.8765938)",,,,,,
318802820,residential,False,False,52.357,Ομήρου,"LINESTRING (25.0582255 39.876116, 25.0581671 39.8759272, 25.058135 39.8757351, 25.0581314 39.8756881, 25.0581359 39.8756522)",20,,,,,
503630927,residential,False,False,16.637,Νεφέλη,"LINESTRING (25.0582255 39.876116, 25.058217 39.8761832, 25.0582575 39.8762592)",,,,,,
503630927,residential,False,True,63.959999999999994,Νεφέλη,"LINESTRING (25.0582255 39.876116, 25.0582594 39.8760588, 25.0585105 39.8757748, 25.058627 39.8756312)",,,,,,
379776531,residential,False,False,40.52,Αρβανιτάκη,"LINESTRING (25.058987 39.8753844, 25.058936 39.8750221)",,,,,,
503630927,residential,False,True,22.263,Νεφέλη,"LINESTRING (25.058987 39.8753844, 25.0592257 39.8753036)",,,,,,
503630927,residential,False,False,41.241,Νεφέλη,"LINESTRING (25.058987 39.8753844, 25.058782 39.8755131, 25.058627 39.8756312)",,,,,,
102453976,residential,False,False,56.372,Μπότσαρη,"LINESTRING (25.0649789 39.8771125, 25.0656389 39.8770908)",,,,,,
102453976,residential,False,True,110.145,Μπότσαρη,"LINESTRING (25.0649789 39.8771125, 25.0636889 39.8770785)",,,,,,
301487913,residential,False,False,58.718,Καβείρων,"LINESTRING (25.0649789 39.8771125, 25.0649683 39.8765845)",,,,,,
321793209,residential,False,False,76.41499999999999,Ταξιαρχών,"LINESTRING (25.0582575 39.8762592, 25.0583594 39.8762808, 25.0585376 39.87632, 25.0586651 39.8763364, 25.0589648 39.8764009, 25.0591197 39.8764419)",,,,,,
503630927,residential,False,False,105.367,Νεφέλη,"LINESTRING (25.0582575 39.8762592, 25.0582588 39.8765021, 25.0582697 39.8765779, 25.0583245 39.8766544, 25.0583312 39.8767368, 25.058295 39.8768563, 25.0581662 39.8771773)",,,,,,
503630927,residential,False,True,16.637,Νεφέλη,"LINESTRING (25.0582575 39.8762592, 25.058217 39.8761832, 25.0582255 39.876116)",,,,,,
503630927,residential,False,False,22.263,Νεφέλη,"LINESTRING (25.0592257 39.8753036, 25.058987 39.8753844)",,,,,,
"[174309222, 174359103]",residential,False,"[False, True]",81.061,"['Πλάτωνος', 'Αγίου Νικολάου']","LINESTRING (25.0592257 39.8753036, 25.0593236 39.8753412, 25.0594121 39.8753597, 25.0594591 39.8753679, 25.0595123 39.8753689, 25.0596763 39.8753576, 25.0598446 39.8753391, 25.059911 39.8753422, 25.0601122 39.8752974, 25.0601457 39.8752861)",,,,,,
503630927,residential,False,True,59.062000000000005,Νεφέλη,"LINESTRING (25.0592257 39.8753036, 25.0594135 39.8752146, 25.0595382 39.8751513, 25.0595549 39.8750607, 25.0595598 39.8749771, 25.059563 39.8749053)",,,,,,
102453976,residential,False,True,10.277,Μπότσαρη,"LINESTRING (25.0667265 39.8773821, 25.0666574 39.8773064)",,,,,,
102677824,unclassified,False,False,28.734,,"LINESTRING (25.0667265 39.8773821, 25.0667828 39.8774315, 25.0668345 39.8774768, 25.0669049 39.8775272, 25.0669619 39.8775663)",,,,,,
382470799,residential,False,False,66.594,,"LINESTRING (25.0657486 39.8765938, 25.0649683 39.8765845)",,,,,,
382482371,residential,False,False,61.399,,"LINESTRING (25.0657486 39.8765938, 25.0658135 39.8766007, 25.0658615 39.8766236, 25.0658783 39.8766477, 25.0658876 39.8766797, 25.0658937 39.8767265, 25.0659171 39.8769009, 25.065942 39.8770759)",,,,,,
102453978,residential,False,True,54.465,Κοραή,"LINESTRING (25.0642076 39.8757098, 25.0635736 39.8757662)",,,,,,
301487991,residential,False,False,50.459,,"LINESTRING (25.0642076 39.8757098, 25.0642642 39.8761615)",,,,,,
174372285,residential,True,False,86.65700000000001,Βούλγαρη,"LINESTRING (25.0642076 39.8757098, 25.0640027 39.8752449, 25.0638391 39.8749851)",,,,,,
382470794,residential,True,False,92.014,Κοραή,"LINESTRING (25.0642076 39.8757098, 25.0644319 39.8756911, 25.064519 39.8756777, 25.064621 39.875651, 25.0651816 39.8753895)",,,,,,
273293228,residential,False,True,41.271,Χρυσής,"LINESTRING (25.0633597 39.8760035, 25.0630224 39.8762695)",,,,,,
273293228,residential,False,False,47.501000000000005,Χρυσής,"LINESTRING (25.0633597 39.8760035, 25.0634636 39.8758424, 25.0635575 39.8756057)",,,,,,
273377015,residential,False,True,56.879,Γλαύκων,"LINESTRING (25.0633597 39.8760035, 25.0631692 39.8759772, 25.0631243 39.8759649, 25.0627595 39.8757971)",,,,,,
443987971,secondary,False,False,43.358,Μυρίνα - Κοντιάς,"LINESTRING (25.0666688 39.872028, 25.067104 39.8718268)",,,,,,
380260753,secondary,True,False,30.851,Λουκάρεως.Κ,"LINESTRING (25.0666688 39.872028, 25.0665052 39.8721093, 25.0663778 39.8721917)",,,,,,
174372284,residential,False,False,105.084,Ηφαίστου,"LINESTRING (25.0651816 39.8753895, 25.0651051 39.8752887, 25.0650595 39.8752496, 25.0647148 39.8750602, 25.0642911 39.8747483)",,,,,,
188917998,residential,True,False,142.405,,"LINESTRING (25.0651816 39.8753895, 25.0654484 39.8759608, 25.0656268 39.8763591, 25.0657486 39.8765938)",,,,,,
101310689,secondary,False,True,33.904,Δημοκρατίας,"LINESTRING (25.0636889 39.8770785, 25.0636742 39.8767738)",,,,,,
102453976,residential,False,False,110.145,Μπότσαρη,"LINESTRING (25.0636889 39.8770785, 25.0649789 39.8771125)",,,,,,
101310689,secondary,False,False,161.852,Δημοκρατίας,"LINESTRING (25.0636889 39.8770785, 25.0638378 39.8778596, 25.0639048 39.8780428, 25.0641583 39.8784771)",,,,,,
102453982,residential,False,False,117.684,Περσέως,"LINESTRING (25.0636889 39.8770785, 25.0632074 39.8770569, 25.0630081 39.8770301, 25.0629044 39.8770095, 25.062781 39.8769755, 25.0626388 39.8769303, 25.0625154 39.8768716, 25.0623947 39.8767944)",,,,,,
102453976,residential,False,False,10.277,Μπότσαρη,"LINESTRING (25.0666574 39.8773064, 25.0667265 39.8773821)",,,,,,
102453976,residential,False,True,9.561,Μπότσαρη,"LINESTRING (25.0666574 39.8773064, 25.0665726 39.8772502)",,,,,,
114579457,residential,False,False,102.881,Σιαλμά,"LINESTRING (25.0666574 39.8773064, 25.0666085 39.8773404, 25.0665307 39.8774063, 25.0660922 39.8778082, 25.0658206 39.8779661)",,,,,,
503630927,residential,False,True,105.367,Νεφέλη,"LINESTRING (25.0581662 39.8771773, 25.058295 39.8768563, 25.0583312 39.8767368, 25.0583245 39.8766544, 25.0582697 39.8765779, 25.0582588 39.8765021, 25.0582575 39.8762592)",,,,,,
102453983,tertiary,False,False,59.324999999999996,Κοιμήσεως Θεοτόκου,"LINESTRING (25.0609334 39.8735472, 25.0610871 39.8735282, 25.0613243 39.873496, 25.0614478 39.8734732, 25.0616083 39.8734266)",,,,,,
382470796,tertiary,False,False,114.07500000000002,Ποσειδώνος,"LINESTRING (25.0609334 39.8735472, 25.0609112 39.8735908, 25.0607371 39.8739322, 25.0606379 39.8741236, 25.0605876 39.8742368, 25.0605782 39.8742579, 25.0605366 39.8743567, 25.0604495 39.8745029)",,,1,,,
882486587,residential,False,False,106.596,Ποσειδώνος,"LINESTRING (25.0609334 39.8735472, 25.0610965 39.8730696, 25.0612152 39.8726137)",,,,,,
381206344,residential,False,True,72.392,Π. Κυδά,"LINESTRING (25.0626474 39.8792094, 25.0624284 39.8790734, 25.0621359 39.8788866, 25.0619929 39.8787952)",,,,,,
174309226,residential,False,False,55.309999999999995,Ράλλη Κοψίδη,"LINESTRING (25.059789 39.8763446, 25.0599378 39.8763374, 25.0601685 39.8763282, 25.0603656 39.8763179, 25.0604361 39.8763179)",,,,,,
321793209,residential,False,True,42.846,Ταξιαρχών,"LINESTRING (25.0595543 39.8766339, 25.0594252 39.876567, 25.0593518 39.8765376, 25.0592143 39.8764785, 25.0591197 39.8764419)",,,,,,
273302810,secondary,True,False,173.024,Μητροπολίτη Ιωακείμ,"LINESTRING (25.0645603 39.8790272, 25.064533 39.8790313, 25.0644855 39.8790328, 25.0644364 39.8790344, 25.0643354 39.8790335, 25.0641021 39.87901, 25.0638174 39.8789377, 25.0636554 39.8789073, 25.0635682 39.8789042, 25.0634969 39.8789053, 25.0633979 39.8789207, 25.0633335 39.8789361, 25.0632799 39.8789598, 25.0632356 39.8789783, 25.0626474 39.8792094)",,,,,,
864101083,secondary,False,False,65.882,Δημοκρατίας,"LINESTRING (25.0645603 39.8790272, 25.0646182 39.8791509, 25.0650132 39.8794983)",,,2,,,
"[976191458, 976191459, 864101084]",secondary,False,True,12.350000000000001,Δημοκρατίας,"LINESTRING (25.0645603 39.8790272, 25.0645577 39.879024, 25.0644902 39.8789384, 25.0644853 39.8789322)",,yes,,,,
102677824,unclassified,False,False,164.146,,"LINESTRING (25.0669619 39.8775663, 25.0675634 39.8779687, 25.0678557 39.8781519, 25.0683338 39.8784936, 25.0683989 39.8785466)",,,,,,
102677824,unclassified,False,True,28.734,,"LINESTRING (25.0669619 39.8775663, 25.0669049 39.8775272, 25.0668345 39.8774768, 25.0667828 39.8774315, 25.0667265 39.8773821)",,,,,,
114578922,residential,False,False,276.77599999999995,ΑΓΙΑΣ ΤΡΙΑΔΑΣ,"LINESTRING (25.0669619 39.8775663, 25.0668868 39.8778262, 25.066872 39.8778565, 25.0667131 39.8780356, 25.0665589 39.878227, 25.0664167 39.8783701, 25.0660224 39.8786912, 25.0659111 39.8787962, 25.06584 39.8788662, 25.0657428 39.8789979, 25.065718 39.8790272, 25.0650132 39.8794983)",20,,,,,
975989022,unclassified,False,False,56.013,Ιπποκράτους,"LINESTRING (25.0676364 39.8733594, 25.0674869 39.8728689)",,,,,,
976188559,residential,False,True,7.439,Ιπποκράτους,"LINESTRING (25.0676364 39.8733594, 25.0676043 39.8734216)",,,,,,
114538149,secondary,False,True,77.701,,"LINESTRING (25.0621952 39.8732274, 25.062333 39.8733908, 25.0623986 39.8734669, 25.0625095 39.8735954, 25.0625771 39.8736738, 25.0627005 39.8738086)",,,,,,
709171589,secondary,True,False,10.797,,"LINESTRING (25.0621952 39.8732274, 25.0621722 39.8732355, 25.0621469 39.8732369, 25.0621226 39.8732314, 25.0621024 39.8732198, 25.0620887 39.8732035)",,,,roundabout,,
114538143,residential,False,False,100.08,,"LINESTRING (25.0686349 39.8720126, 25.0682143 39.8721461, 25.0681159 39.8721773, 25.0675352 39.8723234)",,,,,,
114578880,residential,False,False,98.57300000000001,,"LINESTRING (25.0686349 39.8720126, 25.068659 39.871956, 25.0686604 39.8719097, 25.0686389 39.8718561, 25.0683694 39.8714846, 25.0683439 39.8714187, 25.0683452 39.8711881)",,,,,,
379776528,unclassified,False,True,9.041,,"LINESTRING (25.0675352 39.8723234, 25.0675338 39.8724047)",,,,,,
114538143,residential,False,True,100.08,,"LINESTRING (25.0675352 39.8723234, 25.0681159 39.8721773, 25.0682143 39.8721461, 25.0686349 39.8720126)",,,,,,
379776528,unclassified,False,False,66.583,,"LINESTRING (25.0675352 39.8723234, 25.0675084 39.8722658, 25.067104 39.8718268)",,,,,,
443987971,secondary,False,False,127.53,Μυρίνα - Κοντιάς,"LINESTRING (25.067104 39.8718268, 25.0683452 39.8711881)",,,,,,
443987971,secondary,False,True,43.358,Μυρίνα - Κοντιάς,"LINESTRING (25.067104 39.8718268, 25.0666688 39.872028)",,,,,,
379776528,unclassified,False,True,66.583,,"LINESTRING (25.067104 39.8718268, 25.0675084 39.8722658, 25.0675352 39.8723234)",,,,,,
114538150,residential,False,False,60.243,Γαρουφαλλίδου,"LINESTRING (25.0609942 39.8770793, 25.0615083 39.876708)",30,,,,,
"[273336547, 273324917]",residential,True,False,87.658,Κιλκίς,"LINESTRING (25.0609942 39.8770793, 25.0607744 39.8769116, 25.0606728 39.8768315, 25.0606238 39.8768113, 25.0605977 39.8768026, 25.0605585 39.8768005, 25.0605024 39.876815, 25.0604381 39.8768541, 25.0602409 39.8770347)",,,,,,
114538139,residential,False,True,83.009,Μοσχίδη,"LINESTRING (25.0630686 39.8742615, 25.0625128 39.8745445, 25.062376 39.874594, 25.0622258 39.8746217)",,,,,,
114538149,secondary,False,False,59.437,,"LINESTRING (25.0630686 39.8742615, 25.0629714 39.8741637, 25.0628118 39.8739486, 25.0627005 39.8738086)",,,,,,
114538149,secondary,False,True,68.06400000000001,,"LINESTRING (25.0630686 39.8742615, 25.0631136 39.8742744, 25.0631478 39.8742821, 25.0631732 39.8742893, 25.0632034 39.8742986, 25.0632282 39.8743099, 25.063249 39.8743207, 25.0632818 39.874347, 25.0633429 39.8743984, 25.0634086 39.8744653, 25.0634556 39.8745162, 25.0635038 39.8745687, 25.0635541 39.8746387, 25.063593 39.8746958)",,,,,,
379776469,residential,False,True,43.976,Δαρδανελείων,"LINESTRING (25.0630686 39.8742615, 25.0632101 39.8741967, 25.063501 39.8740466)",,,,,,
114538147,residential,False,False,27.761,Δελμούζου,"LINESTRING (25.0634529 39.8727845, 25.0631364 39.8728422)",,,,,,
379776517,residential,False,False,37.312,,"LINESTRING (25.0634529 39.8727845, 25.0632048 39.8725082)",,,,,,
114538147,residential,False,True,100.69400000000002,Δελμούζου,"LINESTRING (25.0634529 39.8727845, 25.0635226 39.8727815, 25.0635702 39.8727851, 25.0642775 39.8729275, 25.0643206 39.8729492, 25.0643508 39.8729724, 25.0643729 39.8729986, 25.0643863 39.873065, 25.0643983 39.8730974, 25.0644413 39.8731345)",,,,,,
379776483,residential,False,False,43.537,Ιπποκράτους,"LINESTRING (25.0674869 39.8728689, 25.067097 39.8726164)",,,,,,
975989022,unclassified,False,True,56.013,Ιπποκράτους,"LINESTRING (25.0674869 39.8728689, 25.0676364 39.8733594)",,,,,,
379776528,unclassified,False,False,51.871,,"LINESTRING (25.0674869 39.8728689, 25.067495 39.8726034, 25.0675338 39.8724047)",,,,,,
380273142,residential,False,False,129.028,,"LINESTRING (25.0674869 39.8728689, 25.0670631 39.8729955, 25.0670135 39.8729976, 25.0669706 39.8729791, 25.0663671 39.8724078)",,,,,,
102422946,secondary,False,True,12.401,Νέας Μαδύτου,"LINESTRING (25.0615914 39.8722926, 25.0616638 39.8723893)",,,,,,
102422946,secondary,False,False,95.88900000000001,Νέας Μαδύτου,"LINESTRING (25.0615914 39.8722926, 25.0612388 39.8718471, 25.061008 39.8715556)",,,,,,
188917996,residential,True,False,68.847,Πλατεία Ελευθερίου Βενιζέλου,"LINESTRING (25.0629875 39.8781779, 25.0624202 39.8784421, 25.0623111 39.8785133)",,,,,,
"[632494284, 974676964]","['residential', 'living_street']",True,False,129.98000000000002,"['Νίκου Καραβία', 'Αποστόλου Καρατζά']","LINESTRING (25.0629875 39.8781779, 25.0632027 39.8783037, 25.0635487 39.8785774, 25.0637092 39.8786966, 25.0641583 39.8784771)",,,,,,
188917991,residential,True,False,66.203,Πλατεία Ελευθερίου Βενιζέλου,"LINESTRING (25.0621793 39.878396, 25.062816 39.8780558)",,,,,,
632495842,residential,False,True,27.625,,"LINESTRING (25.0621793 39.878396, 25.0619993 39.8781895)",,,,,,
174377024,residential,False,True,17.314,,"LINESTRING (25.0621793 39.878396, 25.0622664 39.8784846, 25.0623111 39.8785133)",,,,,,
114538152,residential,False,False,38.262,Ηρακλέους,"LINESTRING (25.0627998 39.8713214, 25.0624296 39.8715155)",,,,,,
102453981,residential,True,False,145.396,Λαπά,"LINESTRING (25.0627998 39.8713214, 25.0628514 39.8714033, 25.0629372 39.8715103, 25.0632796 39.8717708, 25.0633121 39.8718129, 25.0633402 39.8718551, 25.0633476 39.8718911, 25.0632577 39.8724752)",,,,,,
114578930,residential,True,False,64.804,Θόαντος,"LINESTRING (25.0620313 39.8710193, 25.0622556 39.8712987, 25.0624296 39.8715155)",,,,,,
864101083,secondary,False,False,23.145,Δημοκρατίας,"LINESTRING (25.0650132 39.8794983, 25.0651794 39.8796628)",,,2,,,
114578922,residential,False,True,276.77599999999995,ΑΓΙΑΣ ΤΡΙΑΔΑΣ,"LINESTRING (25.0650132 39.8794983, 25.065718 39.8790272, 25.0657428 39.8789979, 25.06584 39.8788662, 25.0659111 39.8787962, 25.0660224 39.8786912, 25.0664167 39.8783701, 25.0665589 39.878227, 25.0667131 39.8780356, 25.066872 39.8778565, 25.0668868 39.8778262, 25.0669619 39.8775663)",20,,,,,
864101083,secondary,False,True,65.882,Δημοκρατίας,"LINESTRING (25.0650132 39.8794983, 25.0646182 39.8791509, 25.0645603 39.8790272)",,,2,,,
114578856,residential,True,False,50.808,Βλαχάκου,"LINESTRING (25.0615371 39.8712741, 25.0620313 39.8710193)",,,,,,
114538152,residential,False,True,38.262,Ηρακλέους,"LINESTRING (25.0624296 39.8715155, 25.0627998 39.8713214)",,,,,,
114538152,residential,False,False,48.254000000000005,Ηρακλέους,"LINESTRING (25.0624296 39.8715155, 25.0623512 39.8715602, 25.062268 39.8716261, 25.06216 39.8717229, 25.062036 39.8718253)",,,,,,
114578930,residential,True,False,100.266,Θόαντος,"LINESTRING (25.0624296 39.8715155, 25.0626013 39.8717295, 25.0627448 39.8720404, 25.0628641 39.8722586, 25.0629003 39.8723378)",,,,,,
"[114578923, 976188557]",residential,False,False,120.38199999999999,Ιπποκράτους,"LINESTRING (25.0661109 39.875072, 25.0665414 39.8748605, 25.0667304 39.8748011, 25.0669451 39.8746928, 25.0670233 39.8746616, 25.0672127 39.8745862, 25.0672888 39.8745523, 25.0673216 39.8745245)",,,,,,
1194071338,secondary,False,False,20.138,Κοιμήσεως Θεοτόκου,"LINESTRING (25.063013 39.8726137, 25.0632048 39.8725082)",,,,,,
264687877,secondary,False,True,37.059,Κοιμήσεως Θεοτόκου,"LINESTRING (25.063013 39.8726137, 25.062958 39.8726703, 25.0627716 39.8728906)",,,,,,
"[114578923, 976188557]",residential,False,True,120.382,Ιπποκράτους,"LINESTRING (25.0673216 39.8745245, 25.0672888 39.8745523, 25.0672127 39.8745862, 25.0670233 39.8746616, 25.0669451 39.8746928, 25.0667304 39.8748011, 25.0665414 39.8748605, 25.0661109 39.875072)",,,,,,
273321884,residential,False,False,160.525,,"LINESTRING (25.0673216 39.8745245, 25.0674614 39.8745291, 25.0676465 39.8745188, 25.0678959 39.8744838, 25.0681239 39.8744488, 25.0684512 39.8744365, 25.0687422 39.8744591, 25.0689863 39.8745034, 25.0691783 39.8745421)",,,,,,
976188559,residential,False,False,125.543,Ιπποκράτους,"LINESTRING (25.0673216 39.8745245, 25.0673461 39.8744591, 25.0674413 39.8739085, 25.0675064 39.873611, 25.0675379 39.8735405, 25.0676043 39.8734216)",,,,,,
632495844,residential,False,True,11.833,Π. Κυδά,"LINESTRING (25.0603152 39.8775302, 25.0602184 39.877454)",,,,,,
210921554,residential,True,False,65.49600000000001,Γαρουφαλλίδου,"LINESTRING (25.0603152 39.8775302, 25.0603358 39.8775162, 25.0607278 39.8772488, 25.0608981 39.8771474)",,,,,,
976188559,residential,False,False,7.439,Ιπποκράτους,"LINESTRING (25.0676043 39.8734216, 25.0676364 39.8733594)",,,,,,
114578940,residential,False,True,235.087,Ορλόφ,"LINESTRING (25.0676043 39.8734216, 25.0672804 39.8734566, 25.0667962 39.8734762, 25.0663885 39.8734669, 25.0662531 39.8734556, 25.0661404 39.8734381, 25.0660479 39.8734072, 25.0658883 39.8733465, 25.0657676 39.873328, 25.0656845 39.8733167, 25.065545 39.8733208, 25.0653653 39.8733228, 25.0652164 39.8733177, 25.0651104 39.87331, 25.0650448 39.8732724, 25.0649381 39.8732022)",,,,,,
976188559,residential,False,True,125.543,Ιπποκράτους,"LINESTRING (25.0676043 39.8734216, 25.0675379 39.8735405, 25.0675064 39.873611, 25.0674413 39.8739085, 25.0673461 39.8744591, 25.0673216 39.8745245)",,,,,,
114538152,residential,False,False,70.776,Ηρακλέους,"LINESTRING (25.062036 39.8718253, 25.0619361 39.8719318, 25.061857 39.8720285, 25.0617839 39.8721315, 25.0617463 39.8722071, 25.0616638 39.8723893)",,,,,,
114538152,residential,False,True,48.254,Ηρακλέους,"LINESTRING (25.062036 39.8718253, 25.06216 39.8717229, 25.062268 39.8716261, 25.0623512 39.8715602, 25.0624296 39.8715155)",,,,,,
114578864,residential,True,False,74.638,Καραθανάση,"LINESTRING (25.062036 39.8718253, 25.0619401 39.8717162, 25.0618009 39.8715708, 25.0615371 39.8712741)",,,,,,
381206344,residential,False,True,4.032,Π. Κυδά,"LINESTRING (25.0617414 39.8786601, 25.0617014 39.8786408)",,,,,,
188917991,residential,True,False,47.525000000000006,Πλατεία Ελευθερίου Βενιζέλου,"LINESTRING (25.0617414 39.8786601, 25.0619545 39.8785316, 25.062051 39.8784734, 25.0621793 39.878396)",,,,,,
381206344,residential,False,False,26.196,Π. Κυδά,"LINESTRING (25.0617414 39.8786601, 25.0619404 39.878767, 25.0619929 39.8787952)",,,,,,
114578856,residential,True,False,54.942,Βλαχάκου,"LINESTRING (25.061008 39.8715556, 25.0615371 39.8712741)",,,,,,
102422946,secondary,False,True,95.88900000000001,Νέας Μαδύτου,"LINESTRING (25.061008 39.8715556, 25.0612388 39.8718471, 25.0615914 39.8722926)",,,,,,
102453977,residential,False,False,62.426,,"LINESTRING (25.0657421 39.8776466, 25.0656389 39.8770908)",,,,,,
102453977,residential,False,True,36.153,,"LINESTRING (25.0657421 39.8776466, 25.0658206 39.8779661)",,,,,,
114579456,residential,False,False,83.458,,"LINESTRING (25.0657421 39.8776466, 25.0665726 39.8772502)",,,,,,
114579456,residential,False,True,83.177,,"LINESTRING (25.0657421 39.8776466, 25.064912 39.8780387)",,,,,,
114579456,residential,False,False,83.177,,"LINESTRING (25.064912 39.8780387, 25.0657421 39.8776466)",,,,,,
382575413,residential,False,False,31.33,Αυξεντίου,"LINESTRING (25.064912 39.8780387, 25.0651167 39.8782726)",,,,,,
382575413,residential,False,True,37.686,Αυξεντίου,"LINESTRING (25.064912 39.8780387, 25.0646813 39.8777497)",,,,,,
114579457,residential,False,True,82.773,Σιαλμά,"LINESTRING (25.0642978 39.8786716, 25.0651167 39.8782726)",,,,,,
632428605,secondary,False,False,33.101,Δημοκρατίας,"LINESTRING (25.0642978 39.8786716, 25.0644853 39.8789322)",,,,,,
632428605,secondary,False,True,24.687,Δημοκρατίας,"LINESTRING (25.0642978 39.8786716, 25.0641583 39.8784771)",,,,,,
102453977,residential,False,False,36.153,,"LINESTRING (25.0658206 39.8779661, 25.0657421 39.8776466)",,,,,,
114579457,residential,False,False,69.061,Σιαλμά,"LINESTRING (25.0658206 39.8779661, 25.0651167 39.8782726)",,,,,,
114579457,residential,False,True,102.881,Σιαλμά,"LINESTRING (25.0658206 39.8779661, 25.0660922 39.8778082, 25.0665307 39.8774063, 25.0666085 39.8773404, 25.0666574 39.8773064)",,,,,,
638108359,residential,True,False,164.703,Καϊλή,"LINESTRING (25.0658206 39.8779661, 25.0658179 39.8780454, 25.0658025 39.8780819, 25.06532 39.8785318, 25.065089 39.8787427, 25.0649341 39.8788214, 25.0646666 39.8789011, 25.0644853 39.8789322)",,,,,,
117518037,residential,False,False,44.087,,"LINESTRING (25.0675338 39.8724047, 25.067097 39.8726164)",,,,,,
