osmid,highway,maxspeed,oneway,reversed,length,lanes,name,geometry,junction
223634711,tertiary,50,True,False,69.83099999999999,,,"LINESTRING (24.1878053 41.050721, 24.1880128 41.0506218, 24.1880774 41.0506145, 24.1881344 41.0506379, 24.1883907 41.0509231)",
435466352,secondary,,False,False,70.128,2,Καραμανλή Κωνσταντίνου,"LINESTRING (24.1871459 41.0510391, 24.1866865 41.0515661)",
223634710,secondary,50,True,False,69.17099999999999,,Καραμανλή Κωνσταντίνου,"LINESTRING (24.1871459 41.0510391, 24.1871263 41.0509822, 24.1872233 41.0505579, 24.1872265 41.0504252)",
223634703,residential,50,False,True,83.239,,,"LINESTRING (24.1892459 41.0573416, 24.1901654 41.0570594)",
674300170,residential,50,False,False,79.548,,Δοξάτου,"LINESTRING (24.1892459 41.0573416, 24.1891935 41.0566273)",
223634711,tertiary,50,True,False,28.251,,,"LINESTRING (24.1883907 41.0509231, 24.1881108 41.0510645)",
223635475,residential,50,False,False,48.882,,28ης Οκτωβρίου,"LINESTRING (24.1883907 41.0509231, 24.1888585 41.0506608)",
435466341,tertiary,,False,False,47.2,2,Μεγάλου Αλεξάνδρου,"LINESTRING (24.1883907 41.0509231, 24.1886749 41.0512895)",
223636260,tertiary,50,False,True,76.28,,Μεγάλου Αλεξάνδρου,"LINESTRING (24.1896839 41.0522345, 24.1900967 41.0528458)",
435466341,tertiary,,False,True,89.967,2,Μεγάλου Αλεξάνδρου,"LINESTRING (24.1896839 41.0522345, 24.189085 41.0515632)",
435466337,tertiary,50,False,False,92.968,2,Αγίου Αθανασίου,"LINESTRING (24.1896839 41.0522345, 24.1902245 41.0522853, 24.1903504 41.0523123, 24.1906995 41.0525055)",
223634706,tertiary,50,False,False,105.72,,Βενιζέλου Ελευθερίου,"LINESTRING (24.1891935 41.0566273, 24.1879446 41.0567579)",
223634706,tertiary,50,False,True,73.45,,Βενιζέλου Ελευθερίου,"LINESTRING (24.1891935 41.0566273, 24.1900589 41.0565249)",
674300170,residential,50,False,False,85.928,,Δοξάτου,"LINESTRING (24.1891935 41.0566273, 24.1890458 41.0558626)",
674300170,residential,50,False,True,79.548,,Δοξάτου,"LINESTRING (24.1891935 41.0566273, 24.1892459 41.0573416)",
223635445,residential,50,False,True,138.035,,Αριστοτέλους,"LINESTRING (24.1870342 41.0501844, 24.1860455 41.0506424, 24.1860028 41.0506809, 24.1858402 41.0509723)",
435466330,secondary,,True,False,33.708,,,"LINESTRING (24.1870342 41.0501844, 24.186901 41.0500219, 24.1868998 41.0499603, 24.1869442 41.0499225)",
223634706,tertiary,50,False,True,12.866,,Βενιζέλου Ελευθερίου,"LINESTRING (24.1878442 41.0566704, 24.1879446 41.0567579)",
435466352,secondary,,False,True,75.785,2,Καραμανλή Κωνσταντίνου,"LINESTRING (24.1878442 41.0566704, 24.1878952 41.0565609, 24.1878169 41.0559985)",
846289781,secondary,,False,False,102.906,2,Δοξάτου - Καλαμπακίου,"LINESTRING (24.1878442 41.0566704, 24.1877747 41.0567289, 24.1876548 41.0567873, 24.1867701 41.0571059)",
223635447,residential,50,False,False,18.639,,Κοραή,"LINESTRING (24.1866865 41.0515661, 24.1864787 41.0515066)",
435466352,secondary,,False,True,70.128,2,Καραμανλή Κωνσταντίνου,"LINESTRING (24.1866865 41.0515661, 24.1871459 41.0510391)",
435466352,secondary,,False,False,64.655,2,Καραμανλή Κωνσταντίνου,"LINESTRING (24.1866865 41.0515661, 24.1866542 41.0516522, 24.1866759 41.0521439)",
223634706,tertiary,50,False,False,12.866,,Βενιζέλου Ελευθερίου,"LINESTRING (24.1879446 41.0567579, 24.1878442 41.0566704)",
223634706,tertiary,50,False,True,105.72,,Βενιζέλου Ελευθερίου,"LINESTRING (24.1879446 41.0567579, 24.1891935 41.0566273)",
223635451,residential,50,False,False,85.297,,Δραγούμη,"LINESTRING (24.189085 41.0515632, 24.1899603 41.0511724)",
223635455,residential,50,False,True,44.531,,Καραολή Δ.,"LINESTRING (24.189085 41.0515632, 24.1888777 41.0511945)",
435466341,tertiary,,False,False,89.967,2,Μεγάλου Αλεξάνδρου,"LINESTRING (24.189085 41.0515632, 24.1896839 41.0522345)",
435466341,tertiary,,False,True,45.922,2,Μεγάλου Αλεξάνδρου,"LINESTRING (24.189085 41.0515632, 24.1886749 41.0512895)",
674300170,residential,50,False,True,85.795,,Δοξάτου,"LINESTRING (24.188922 41.0550967, 24.1890458 41.0558626)",
674353108,residential,50,False,False,30.016,,Πλατεία Όχι,"LINESTRING (24.188922 41.0550967, 24.1885662 41.0551264)",
674353108,residential,50,False,True,28.033,,Πλατεία Όχι,"LINESTRING (24.188922 41.0550967, 24.1892542 41.0550683)",
223634703,residential,50,False,False,157.814,,,"LINESTRING (24.1929898 41.0562128, 24.1912436 41.0567424)",
223634706,tertiary,50,False,False,104.688,,Βενιζέλου Ελευθερίου,"LINESTRING (24.1929898 41.0562128, 24.1917587 41.0563696)",
223634706,tertiary,50,False,True,128.313,,Βενιζέλου Ελευθερίου,"LINESTRING (24.1929898 41.0562128, 24.1944451 41.055856)",
223635450,residential,50,False,True,85.93199999999999,,παρ. Αγίου Αθανασίου,"LINESTRING (24.1929898 41.0562128, 24.1929317 41.0558893, 24.1928572 41.0554465)",
435466341,tertiary,,False,False,45.922,2,Μεγάλου Αλεξάνδρου,"LINESTRING (24.1886749 41.0512895, 24.189085 41.0515632)",
435466341,tertiary,,False,True,47.2,2,Μεγάλου Αλεξάνδρου,"LINESTRING (24.1886749 41.0512895, 24.1883907 41.0509231)",
877641727,residential,,False,True,20.02,,,"LINESTRING (24.1886749 41.0512895, 24.1888777 41.0511945)",
223636264,residential,50,False,True,85.021,,Δοξάτου,"LINESTRING (24.1886749 41.0512895, 24.1886013 41.0514151, 24.188562 41.0515101, 24.1883765 41.052019)",
435466331,secondary,,True,False,53.988,,,"LINESTRING (24.187582 41.05083, 24.1872265 41.0504252)",
435466348,secondary,50,True,False,43.335,2,,"LINESTRING (24.187582 41.05083, 24.1871459 41.0510391)",
435466330,secondary,,True,False,31.257,,,"LINESTRING (24.1872265 41.0504252, 24.1870342 41.0501844)",
223634706,tertiary,50,False,False,128.313,,Βενιζέλου Ελευθερίου,"LINESTRING (24.1944451 41.055856, 24.1929898 41.0562128)",
223634706,tertiary,50,False,True,91.505,,Βενιζέλου Ελευθερίου,"LINESTRING (24.1944451 41.055856, 24.195478 41.0555904)",
223636269,residential,50,False,False,84.887,,,"LINESTRING (24.1944451 41.055856, 24.1941358 41.0551291)",
223634711,tertiary,50,True,False,64.767,,,"LINESTRING (24.1881108 41.0510645, 24.1879022 41.0511462, 24.1878432 41.0511278, 24.187582 41.05083)",
223636255,residential,50,False,True,90.505,,Ανατολικής Θράκης,"LINESTRING (24.1881108 41.0510645, 24.1881124 41.0511578, 24.1880909 41.0514505, 24.1880475 41.0515715, 24.18793 41.0517285, 24.1878406 41.05183)",
223634709,residential,50,False,False,98.391,,Φιλίππου,"LINESTRING (24.194144 41.0530641, 24.194581 41.0538853)",
223634709,residential,50,False,True,107.67,,Φιλίππου,"LINESTRING (24.194144 41.0530641, 24.193673 41.0521633)",
223635449,residential,50,False,True,73.073,,Διγενή,"LINESTRING (24.194144 41.0530641, 24.1933195 41.0532769)",
223635458,tertiary,50,True,False,88.189,,Μεγάλου Αλεξάνδρου,"LINESTRING (24.1917299 41.0555768, 24.1917587 41.0563696)",
223636271,residential,50,False,False,95.627,,Παπανδρέου Γεωργίου,"LINESTRING (24.1917299 41.0555768, 24.1928572 41.0554465)",
223636271,residential,50,False,True,20.112,,Παπανδρέου Γεωργίου,"LINESTRING (24.1917299 41.0555768, 24.1914913 41.0555953)",
223636260,tertiary,50,False,False,76.28,,Μεγάλου Αλεξάνδρου,"LINESTRING (24.1900967 41.0528458, 24.1896839 41.0522345)",
223635467,tertiary,50,True,False,41.315000000000005,,,"LINESTRING (24.1900967 41.0528458, 24.1901381 41.0528188, 24.1901886 41.0528028, 24.1902432 41.0527994, 24.1902964 41.0528091, 24.1903431 41.0528307, 24.1903785 41.0528622, 24.1903991 41.0529004, 24.190403 41.0529416, 24.1903897 41.0529816)",roundabout
223635451,residential,50,False,False,85.443,,Δραγούμη,"LINESTRING (24.1906895 41.0508565, 24.1915847 41.0504895)",
223635451,residential,50,False,True,70.518,,Δραγούμη,"LINESTRING (24.1906895 41.0508565, 24.1899603 41.0511724)",
223635460,residential,50,False,False,116.051,,Διάκου Αθανασίου,"LINESTRING (24.1906895 41.0508565, 24.189989 41.0499564)",
223635460,residential,50,False,True,147.518,,Διάκου Αθανασίου,"LINESTRING (24.1906895 41.0508565, 24.1915102 41.0518871, 24.1915955 41.0519937)",
223635465,residential,50,False,False,66.181,,Σκρα,"LINESTRING (24.1909344 41.0523188, 24.1915955 41.0519937)",
223635469,residential,50,False,False,151.399,,Καραϊσκάκη,"LINESTRING (24.1909344 41.0523188, 24.1899603 41.0511724)",
223635465,residential,50,False,True,29.325,,Σκρα,"LINESTRING (24.1909344 41.0523188, 24.1909049 41.0523761, 24.1908621 41.0524103, 24.1906995 41.0525055)",
223635447,residential,50,False,True,79.279,,Κοραή,"LINESTRING (24.1850724 41.0497171, 24.1853378 41.0504014)",
223635447,residential,50,False,False,149.00799999999998,,Κοραή,"LINESTRING (24.1850724 41.0497171, 24.1851332 41.0491633, 24.1860105 41.048742)",
435466322,tertiary,,False,False,91.50200000000001,2,Νεροφράκτη,"LINESTRING (24.1850724 41.0497171, 24.1855463 41.0496365, 24.186134 41.049746)",
223635456,residential,50,False,False,89.355,,Παπάγου,"LINESTRING (24.1881555 41.0491176, 24.1890544 41.0486861)",
223635456,residential,50,False,True,50.996,,Παπάγου,"LINESTRING (24.1881555 41.0491176, 24.187642 41.0493633)",
223635469,residential,50,False,True,102.889,,Καραϊσκάκη,"LINESTRING (24.1881555 41.0491176, 24.1888343 41.0498884)",
435466326,secondary,50,False,False,19.79,2,Ανδρέα Παπανδρέου,"LINESTRING (24.1868706 41.0497534, 24.1869442 41.0499225)",
435466326,secondary,50,False,True,91.591,2,Ανδρέα Παπανδρέου,"LINESTRING (24.1868706 41.0497534, 24.1862827 41.0490592)",
223635456,residential,50,False,False,77.885,,Παπάγου,"LINESTRING (24.1868706 41.0497534, 24.1870127 41.0496831, 24.187642 41.0493633)",
435466322,tertiary,,False,True,68.898,2,Νεροφράκτη,"LINESTRING (24.1868706 41.0497534, 24.1866894 41.0498715, 24.1865803 41.0498628, 24.186134 41.049746)",
223635460,residential,50,False,True,109.86,,Διάκου Αθανασίου,"LINESTRING (24.1915955 41.0519937, 24.1923665 41.0527925)",
223635465,residential,50,False,False,83.127,,Σκρα,"LINESTRING (24.1915955 41.0519937, 24.1924115 41.0515692)",
223635465,residential,50,False,True,66.181,,Σκρα,"LINESTRING (24.1915955 41.0519937, 24.1909344 41.0523188)",
223635460,residential,50,False,False,147.518,,Διάκου Αθανασίου,"LINESTRING (24.1915955 41.0519937, 24.1915102 41.0518871, 24.1906895 41.0508565)",
435466326,secondary,50,False,False,42.013,2,Ανδρέα Παπανδρέου,"LINESTRING (24.1860105 41.048742, 24.1862827 41.0490592)",
223635447,residential,50,False,True,149.00799999999998,,Κοραή,"LINESTRING (24.1860105 41.048742, 24.1851332 41.0491633, 24.1850724 41.0497171)",
223635472,residential,50,False,True,108.142,,Κολοκοτρώνη,"LINESTRING (24.1938632 41.0541588, 24.1933195 41.0532769)",
223635473,residential,50,False,False,67.435,,,"LINESTRING (24.1938632 41.0541588, 24.194581 41.0538853)",
223635473,residential,50,False,True,59.586,,,"LINESTRING (24.1938632 41.0541588, 24.1932291 41.0544007)",
223635460,residential,50,False,False,102.482,,Διάκου Αθανασίου,"LINESTRING (24.189621 41.0495027, 24.1890544 41.0486861)",
223635460,residential,50,False,True,59.139,,Διάκου Αθανασίου,"LINESTRING (24.189621 41.0495027, 24.189989 41.0499564)",
223635463,residential,50,False,False,95.2,,25ης Μαρτίου,"LINESTRING (24.189621 41.0495027, 24.1904939 41.0489553)",
223635463,residential,50,False,True,78.686,,25ης Μαρτίου,"LINESTRING (24.189621 41.0495027, 24.1888343 41.0498884)",
223634706,tertiary,50,False,False,30.786,,Βενιζέλου Ελευθερίου,"LINESTRING (24.1917587 41.0563696, 24.1913922 41.0563862)",
223634706,tertiary,50,False,True,104.688,,Βενιζέλου Ελευθερίου,"LINESTRING (24.1917587 41.0563696, 24.1929898 41.0562128)",
223635472,residential,50,False,False,131.086,,Κολοκοτρώνη,"LINESTRING (24.190809 41.049466, 24.1915847 41.0504895)",
223635472,residential,50,False,True,62.634,,Κολοκοτρώνη,"LINESTRING (24.190809 41.049466, 24.1904939 41.0489553)",
223635475,residential,50,False,False,118.398,,28ης Οκτωβρίου,"LINESTRING (24.190809 41.049466, 24.192061 41.0489738)",
223635475,residential,50,False,True,87.76,,28ης Οκτωβρίου,"LINESTRING (24.190809 41.049466, 24.189989 41.0499564)",
223635455,residential,50,False,False,103.88,,Καραολή Δ.,"LINESTRING (24.187642 41.0493633, 24.1883648 41.050122)",
223635456,residential,50,False,False,50.996,,Παπάγου,"LINESTRING (24.187642 41.0493633, 24.1881555 41.0491176)",
223635455,residential,50,False,True,102.778,,Καραολή Δ.,"LINESTRING (24.187642 41.0493633, 24.18721 41.049022, 24.1868918 41.0486384)",
223635456,residential,50,False,True,77.885,,Παπάγου,"LINESTRING (24.187642 41.0493633, 24.1870127 41.0496831, 24.1868706 41.0497534)",
223635451,residential,50,False,False,97.729,,Δραγούμη,"LINESTRING (24.1915847 41.0504895, 24.1926099 41.0500715)",
223635451,residential,50,False,True,85.443,,Δραγούμη,"LINESTRING (24.1915847 41.0504895, 24.1906895 41.0508565)",
223635472,residential,50,False,False,138.638,,Κολοκοτρώνη,"LINESTRING (24.1915847 41.0504895, 24.1924115 41.0515692)",
223635472,residential,50,False,True,131.086,,Κολοκοτρώνη,"LINESTRING (24.1915847 41.0504895, 24.190809 41.049466)",
223635460,residential,50,False,False,59.139,,Διάκου Αθανασίου,"LINESTRING (24.189989 41.0499564, 24.189621 41.0495027)",
223635460,residential,50,False,True,116.051,,Διάκου Αθανασίου,"LINESTRING (24.189989 41.0499564, 24.1906895 41.0508565)",
223635475,residential,50,False,False,87.76,,28ης Οκτωβρίου,"LINESTRING (24.189989 41.0499564, 24.190809 41.049466)",
223635475,residential,50,False,True,76.002,,28ης Οκτωβρίου,"LINESTRING (24.189989 41.0499564, 24.189286 41.0503878)",
223635463,residential,50,False,False,78.686,,25ης Μαρτίου,"LINESTRING (24.1888343 41.0498884, 24.189621 41.0495027)",
223635463,residential,50,False,True,47.167,,25ης Μαρτίου,"LINESTRING (24.1888343 41.0498884, 24.1883648 41.050122)",
223635469,residential,50,False,False,102.889,,Καραϊσκάκη,"LINESTRING (24.1888343 41.0498884, 24.1881555 41.0491176)",
223635469,residential,50,False,True,67.219,,Καραϊσκάκη,"LINESTRING (24.1888343 41.0498884, 24.189286 41.0503878)",
223635467,tertiary,50,True,False,15.837,,,"LINESTRING (24.190154 41.0530482, 24.1901147 41.0530284, 24.1900839 41.0530014, 24.1900638 41.0529692, 24.190056 41.0529341)",roundabout
223636262,residential,50,False,False,59.396,,Κονδύλη,"LINESTRING (24.190154 41.0530482, 24.1900434 41.0531281, 24.1895339 41.0532944)",
223635467,tertiary,50,True,False,3.959,,,"LINESTRING (24.1901989 41.0530592, 24.190154 41.0530482)",roundabout
223636258,residential,50,False,True,54.09,,,"LINESTRING (24.1901989 41.0530592, 24.1900758 41.0535367)",
223635455,residential,50,False,False,72.824,,Καραολή Δ.,"LINESTRING (24.1883648 41.050122, 24.1888585 41.0506608)",
223635455,residential,50,False,True,103.88,,Καραολή Δ.,"LINESTRING (24.1883648 41.050122, 24.187642 41.0493633)",
223635463,residential,50,False,False,47.167,,25ης Μαρτίου,"LINESTRING (24.1883648 41.050122, 24.1888343 41.0498884)",
223635463,residential,50,False,True,77.021,,25ης Μαρτίου,"LINESTRING (24.1883648 41.050122, 24.1875987 41.0505041)",
223635447,residential,50,False,False,79.279,,Κοραή,"LINESTRING (24.1853378 41.0504014, 24.1850724 41.0497171)",
223635447,residential,50,False,True,76.189,,Κοραή,"LINESTRING (24.1853378 41.0504014, 24.1858402 41.0509723)",
223635452,residential,50,False,True,90.322,,Βαλαωρίτου,"LINESTRING (24.1853378 41.0504014, 24.1842782 41.0505473)",
223635452,residential,50,False,False,98.838,,Βαλαωρίτου,"LINESTRING (24.1853378 41.0504014, 24.185753 41.050057, 24.186134 41.049746)",
223634706,tertiary,50,False,False,112.853,,Βενιζέλου Ελευθερίου,"LINESTRING (24.1913922 41.0563862, 24.1900589 41.0565249)",
223634706,tertiary,50,False,True,30.786,,Βενιζέλου Ελευθερίου,"LINESTRING (24.1913922 41.0563862, 24.1917587 41.0563696)",
223635461,tertiary,50,True,False,89.84100000000001,,Μεγάλου Αλεξάνδρου,"LINESTRING (24.1913922 41.0563862, 24.1914941 41.0562024, 24.1915156 41.0560427, 24.1915143 41.0557788, 24.1914913 41.0555953)",
223635470,residential,50,False,True,41.836999999999996,,,"LINESTRING (24.1913922 41.0563862, 24.191361 41.0565234, 24.1913237 41.056619, 24.1912436 41.0567424)",
223635447,residential,50,False,False,68.698,,Κοραή,"LINESTRING (24.1864787 41.0515066, 24.1859258 41.0510507)",
223635447,residential,50,False,True,18.639,,Κοραή,"LINESTRING (24.1864787 41.0515066, 24.1866865 41.0515661)",
223635476,residential,50,False,False,63.595,,Παλαιολόγου,"LINESTRING (24.1864787 41.0515066, 24.1857309 41.0516019)",
223634709,residential,50,False,False,75.533,,Φιλίππου,"LINESTRING (24.194581 41.0538853, 24.1949112 41.0545173)",
223634709,residential,50,False,True,98.391,,Φιλίππου,"LINESTRING (24.194581 41.0538853, 24.194144 41.0530641)",
223635473,residential,50,False,True,67.435,,,"LINESTRING (24.194581 41.0538853, 24.1938632 41.0541588)",
784771786,unclassified,,False,False,90.086,,,"LINESTRING (24.194581 41.0538853, 24.1955776 41.0535827)",
223635466,tertiary,50,False,False,45.202,,Μεγάλου Αλεξάνδρου,"LINESTRING (24.1910567 41.0538377, 24.1907783 41.0534896)",
223635466,tertiary,50,False,True,33.279,,Μεγάλου Αλεξάνδρου,"LINESTRING (24.1910567 41.0538377, 24.1912614 41.0540941)",
223636257,residential,50,False,True,110.678,,Όθωνος,"LINESTRING (24.1910567 41.0538377, 24.1905259 41.0541203, 24.1898708 41.0542269)",
223634709,residential,50,False,False,130.449,,Φιλίππου,"LINESTRING (24.192061 41.0489738, 24.1926099 41.0500715)",
223635475,residential,50,False,True,118.398,,28ης Οκτωβρίου,"LINESTRING (24.192061 41.0489738, 24.190809 41.049466)",
223635449,residential,50,False,False,89.986,,Διγενή,"LINESTRING (24.1912614 41.0540941, 24.1922319 41.0537487)",
223635466,tertiary,50,False,False,33.279,,Μεγάλου Αλεξάνδρου,"LINESTRING (24.1912614 41.0540941, 24.1910567 41.0538377)",
223635458,tertiary,50,True,False,90.872,,Μεγάλου Αλεξάνδρου,"LINESTRING (24.1912614 41.0540941, 24.1914007 41.054173, 24.1915072 41.0545105, 24.1915888 41.0548438)",
223635452,residential,50,False,False,90.322,,Βαλαωρίτου,"LINESTRING (24.1842782 41.0505473, 24.1853378 41.0504014)",
223635462,residential,50,False,False,64.021,,Φερραίου Ρήγα,"LINESTRING (24.1842782 41.0505473, 24.1843922 41.0511166)",
223635467,tertiary,50,True,False,7.197,,,"LINESTRING (24.1903897 41.0529816, 24.1903681 41.0530096, 24.1903381 41.0530327)",roundabout
223636252,residential,50,False,False,97.90800000000002,,Εθνικής Αντιστάσεως,"LINESTRING (24.1903897 41.0529816, 24.190499 41.0529974, 24.1914074 41.0531399, 24.1915328 41.053161)",
223635462,residential,50,False,False,84.87,,Φερραίου Ρήγα,"LINESTRING (24.1845147 41.0517241, 24.1846398 41.0524815)",
223635462,residential,50,False,True,68.328,,Φερραίου Ρήγα,"LINESTRING (24.1845147 41.0517241, 24.1843922 41.0511166)",
223635476,residential,50,False,True,102.885,,Παλαιολόγου,"LINESTRING (24.1845147 41.0517241, 24.1857309 41.0516019)",
223635443,residential,50,False,False,79.931,,Παγκάλου,"LINESTRING (24.1928646 41.0525442, 24.193673 41.0521633)",
223635443,residential,50,False,True,50.068,,Παγκάλου,"LINESTRING (24.1928646 41.0525442, 24.1923665 41.0527925)",
223635472,residential,50,False,False,90.237,,Κολοκοτρώνη,"LINESTRING (24.1928646 41.0525442, 24.1928839 41.0526186, 24.1933195 41.0532769)",
223635472,residential,50,False,True,100.406,,Κολοκοτρώνη,"LINESTRING (24.1928646 41.0525442, 24.1928488 41.0524438, 24.1927789 41.052226, 24.192693 41.0520157, 24.1926019 41.0518377, 24.192498 41.0516903)",
435466337,tertiary,50,False,False,100.971,2,Αγίου Αθανασίου,"LINESTRING (24.1906995 41.0525055, 24.1915328 41.053161)",
223635465,residential,50,False,False,29.325,,Σκρα,"LINESTRING (24.1906995 41.0525055, 24.1908621 41.0524103, 24.1909049 41.0523761, 24.1909344 41.0523188)",
435466337,tertiary,50,False,True,92.968,2,Αγίου Αθανασίου,"LINESTRING (24.1906995 41.0525055, 24.1903504 41.0523123, 24.1902245 41.0522853, 24.1896839 41.0522345)",
223635445,residential,50,False,False,122.478,,Αριστοτέλους,"LINESTRING (24.1843922 41.0511166, 24.1858402 41.0509723)",
223635462,residential,50,False,False,68.328,,Φερραίου Ρήγα,"LINESTRING (24.1843922 41.0511166, 24.1845147 41.0517241)",
223635462,residential,50,False,True,64.021,,Φερραίου Ρήγα,"LINESTRING (24.1843922 41.0511166, 24.1842782 41.0505473)",
223635449,residential,50,False,False,73.073,,Διγενή,"LINESTRING (24.1933195 41.0532769, 24.194144 41.0530641)",
223635449,residential,50,False,True,105.21,,Διγενή,"LINESTRING (24.1933195 41.0532769, 24.1922319 41.0537487)",
223635472,residential,50,False,False,108.142,,Κολοκοτρώνη,"LINESTRING (24.1933195 41.0532769, 24.1938632 41.0541588)",
223635472,residential,50,False,True,90.237,,Κολοκοτρώνη,"LINESTRING (24.1933195 41.0532769, 24.1928839 41.0526186, 24.1928646 41.0525442)",
223635447,residential,50,False,False,11.293,,Κοραή,"LINESTRING (24.1859258 41.0510507, 24.1858402 41.0509723)",
223635447,residential,50,False,True,68.698,,Κοραή,"LINESTRING (24.1859258 41.0510507, 24.1864787 41.0515066)",
674290131,residential,50,False,False,29.304,,,"LINESTRING (24.1859258 41.0510507, 24.1862591 41.0509715)",
223635473,residential,50,False,False,59.586,,,"LINESTRING (24.1932291 41.0544007, 24.1938632 41.0541588)",
435466337,tertiary,50,False,False,40.961,2,Αγίου Αθανασίου,"LINESTRING (24.1932291 41.0544007, 24.1936298 41.0546114)",
435466337,tertiary,50,False,True,72.162,2,Αγίου Αθανασίου,"LINESTRING (24.1932291 41.0544007, 24.1928948 41.0542222, 24.1925443 41.0540082)",
223635444,residential,50,False,False,110.25,,Μπότσαρου Μάρκου,"LINESTRING (24.1867701 41.0571059, 24.1865914 41.0561236)",
846289781,secondary,,False,True,102.906,2,Δοξάτου - Καλαμπακίου,"LINESTRING (24.1867701 41.0571059, 24.1876548 41.0567873, 24.1877747 41.0567289, 24.1878442 41.0566704)",
435466337,tertiary,50,False,True,38.972,2,Αγίου Αθανασίου,"LINESTRING (24.1925443 41.0540082, 24.1922319 41.0537487)",
223635450,residential,50,False,False,82.101,,παρ. Αγίου Αθανασίου,"LINESTRING (24.1925443 41.0540082, 24.192528 41.0540835, 24.1927305 41.0547277)",
435466337,tertiary,50,False,False,72.162,2,Αγίου Αθανασίου,"LINESTRING (24.1925443 41.0540082, 24.1928948 41.0542222, 24.1932291 41.0544007)",
223635463,residential,50,False,False,77.021,,25ης Μαρτίου,"LINESTRING (24.1875987 41.0505041, 24.1883648 41.050122)",
795391805,secondary,50,True,False,29.696,,,"LINESTRING (24.1875987 41.0505041, 24.1878053 41.050721)",
223634709,residential,50,False,False,25.533,,Φιλίππου,"LINESTRING (24.1931785 41.0512083, 24.1932955 41.0514203)",
223634709,residential,50,False,True,135.1,,Φιλίππου,"LINESTRING (24.1931785 41.0512083, 24.1926099 41.0500715)",
223635465,residential,50,False,True,75.809,,Σκρα,"LINESTRING (24.1931785 41.0512083, 24.1924115 41.0515692)",
223635456,residential,50,False,True,89.355,,Παπάγου,"LINESTRING (24.1890544 41.0486861, 24.1881555 41.0491176)",
223635460,residential,50,False,True,102.482,,Διάκου Αθανασίου,"LINESTRING (24.1890544 41.0486861, 24.189621 41.0495027)",
223635444,residential,50,False,True,70.606,,Μπότσαρου Μάρκου,"LINESTRING (24.1858402 41.0509723, 24.1857309 41.0516019)",
223635445,residential,50,False,True,122.478,,Αριστοτέλους,"LINESTRING (24.1858402 41.0509723, 24.1843922 41.0511166)",
223635447,residential,50,False,False,76.189,,Κοραή,"LINESTRING (24.1858402 41.0509723, 24.1853378 41.0504014)",
223635447,residential,50,False,True,11.293,,Κοραή,"LINESTRING (24.1858402 41.0509723, 24.1859258 41.0510507)",
223635445,residential,50,False,False,138.035,,Αριστοτέλους,"LINESTRING (24.1858402 41.0509723, 24.1860028 41.0506809, 24.1860455 41.0506424, 24.1870342 41.0501844)",
223635467,tertiary,50,True,False,10.602,,,"LINESTRING (24.190056 41.0529341, 24.1900599 41.0529024, 24.1900737 41.0528724, 24.1900967 41.0528458)",roundabout
223636253,residential,50,False,True,148.921,,Εθνικής Αντιστάσεως,"LINESTRING (24.190056 41.0529341, 24.1892773 41.0527948, 24.188386 41.0524955)",
223634709,residential,50,False,False,107.67,,Φιλίππου,"LINESTRING (24.193673 41.0521633, 24.194144 41.0530641)",
223634709,residential,50,False,True,88.475,,Φιλίππου,"LINESTRING (24.193673 41.0521633, 24.1932955 41.0514203)",
