osmid,oneway,highway,reversed,length,name,geometry,maxspeed,lanes,ref,access
229890572,True,primary,False,50.623000000000005,Όθωνος-Αμαλίας,"LINESTRING (21.7302192 38.2462411, 21.7299472 38.2460874, 21.7297542 38.2459694)",50,,ΕΟ9,
10753467,True,primary,False,70.229,Όθωνος-Αμαλίας,"LINESTRING (21.7309301 38.2466127, 21.7307999 38.2465582, 21.7307035 38.2465118, 21.7305666 38.2464424, 21.7302603 38.2462649)",,,,
893201804,True,tertiary,False,77.795,Φιλοποίμενος,"LINESTRING (21.7309301 38.2466127, 21.7309833 38.2465376, 21.7309883 38.2465306, 21.7311682 38.2462782, 21.7314503 38.2460523)",,,,
10753467,True,primary,False,40.53,Όθωνος-Αμαλίας,"LINESTRING (21.7313468 38.2467732, 21.7309301 38.2466127)",,,,
10753467,True,primary,False,44.884,Όθωνος-Αμαλίας,"LINESTRING (21.7317984 38.2469656, 21.731701 38.2469187, 21.7313468 38.2467732)",,,,
10755567,True,residential,False,49.835,Παντανάσσης,"LINESTRING (21.7317984 38.2469656, 21.7318766 38.2469034, 21.7321991 38.2466465)",,,,
10753467,True,primary,False,44.702999999999996,Όθωνος-Αμαλίας,"LINESTRING (21.7321785 38.2472343, 21.7319178 38.2470426, 21.7318532 38.2469964, 21.7317984 38.2469656)",,,,
10753467,True,primary,False,108.037,Όθωνος-Αμαλίας,"LINESTRING (21.7330527 38.2479218, 21.7321785 38.2472343)",,,,
10753467,True,primary,False,95.552,Όθωνος-Αμαλίας,"LINESTRING (21.733816 38.2485375, 21.7330527 38.2479218)",,,,
1052355025,True,secondary,False,47.549,Ερμού,"LINESTRING (21.733816 38.2485375, 21.7341979 38.2482327)",,,,
22958035,True,residential,False,27.663,Κανάρη,"LINESTRING (21.7297542 38.2459694, 21.7299738 38.2457901)",50,,,
10754319,False,secondary,False,117.383,25ης Μαρτίου,"LINESTRING (21.7391075 38.2455558, 21.7391169 38.2454783, 21.7391178 38.2454245, 21.7391139 38.2453569, 21.7391049 38.2452995, 21.7390928 38.24525, 21.739063 38.2451535, 21.7390273 38.2450448, 21.7389756 38.2449066, 21.7389471 38.2448473, 21.7388736 38.2447163, 21.7388308 38.2446452, 21.7387661 38.2445507)",,,,
83277187,True,residential,False,133.11599999999999,Μητροπολίτου Παρθενίου,"LINESTRING (21.7391075 38.2455558, 21.7391664 38.2457274, 21.7391793 38.2457594, 21.7392015 38.2457959, 21.7392396 38.245852, 21.7398112 38.246611)",,,,
927005883,False,secondary,True,54.321,Αγίου Νικολάου,"LINESTRING (21.7391075 38.2455558, 21.7389929 38.2456488, 21.7389549 38.2456797, 21.738675 38.2459069)",,,,
927005883,False,secondary,True,55.124,Αγίου Νικολάου,"LINESTRING (21.738675 38.2459069, 21.7382361 38.2462632)",,,,
176322794,True,residential,False,99.287,Αλ. Υψηλάντου,"LINESTRING (21.738675 38.2459069, 21.7381486 38.2455087, 21.7379817 38.2453865, 21.7378532 38.2452899)",,,,
927005883,False,secondary,False,54.321,Αγίου Νικολάου,"LINESTRING (21.738675 38.2459069, 21.7389549 38.2456797, 21.7389929 38.2456488, 21.7391075 38.2455558)",,,,
484943940,False,residential,True,74.451,Αγίου Νικολάου,"LINESTRING (21.7382361 38.2462632, 21.7376408 38.2467425)",,,,
927005883,False,secondary,False,55.124,Αγίου Νικολάου,"LINESTRING (21.7382361 38.2462632, 21.738675 38.2459069)",,,,
927005882,True,secondary,False,125.09700000000001,Καραϊσκάκη,"LINESTRING (21.7382361 38.2462632, 21.7388412 38.2467201, 21.7392668 38.2470445)",,,,
484943940,False,residential,False,74.451,Αγίου Νικολάου,"LINESTRING (21.7376408 38.2467425, 21.7382361 38.2462632)",,,,
484943940,False,residential,True,77.499,Αγίου Νικολάου,"LINESTRING (21.7376408 38.2467425, 21.7370211 38.2472414)",,,,
825824374,True,tertiary,False,100.886,Κανακάρη,"LINESTRING (21.7376408 38.2467425, 21.7368144 38.2461085)",,1,,
32099952,True,residential,False,75.89,Αγίου Νικολάου,"LINESTRING (21.7364129 38.2477289, 21.7370211 38.2472414)",,,,
10755582,True,primary,False,100.076,Μαιζώνος,"LINESTRING (21.7364129 38.2477289, 21.7356744 38.247157, 21.735597 38.2470969)",50,,ΕΟ8,yes
477452994,True,residential,False,75.721,Σατωβριάνδου,"LINESTRING (21.739665 38.2502528, 21.7402724 38.2497668)",,,,
661039342,True,primary,False,93.445,Μαιζώνος,"LINESTRING (21.739665 38.2502528, 21.7391619 38.2498663, 21.7388996 38.2496655)",50,,ΕΟ8,yes
151680379,True,primary,False,31.587,Κορίνθου,"LINESTRING (21.7395041 38.249174, 21.7397621 38.2493731)",30,,ΕΟ8,permissive
154522511,True,tertiary,False,75.983,Ζαΐμη,"LINESTRING (21.7395041 38.249174, 21.7388996 38.2496655)",,,,
10754332,True,tertiary,False,79.17,Αράτου,"LINESTRING (21.7389468 38.2487397, 21.7395841 38.2482333)",,,,
661039339,True,primary,False,68.56,Κορίνθου,"LINESTRING (21.7389468 38.2487397, 21.7395041 38.249174)",30,,ΕΟ8,permissive
160184768,True,secondary,False,76.222,Κολοκοτρώνη,"LINESTRING (21.7380504 38.2480391, 21.7374458 38.2485335)",,1,,
661039339,True,primary,False,110.437,Κορίνθου,"LINESTRING (21.7380504 38.2480391, 21.7389468 38.2487397)",30,,ΕΟ8,permissive
1007141540,True,secondary,False,45.062,Κολοκοτρώνη,"LINESTRING (21.7360328 38.2496888, 21.7356695 38.2499766)",,,,
1007141539,True,secondary,False,106.009,Αγίου Ανδρέου,"LINESTRING (21.7360328 38.2496888, 21.7364882 38.2500504, 21.7368277 38.2503199, 21.7368865 38.2503666)",,,,
661039344,True,tertiary,False,93.168,Αράτου,"LINESTRING (21.7368865 38.2503666, 21.7375954 38.2498106, 21.7376414 38.2497745)",,,,
32102035,True,secondary,False,76.996,Ερμού,"LINESTRING (21.7362014 38.2466062, 21.7368144 38.2461085)",,,,
661039339,True,primary,False,100.562,Κορίνθου,"LINESTRING (21.7362014 38.2466062, 21.7370211 38.2472414)",30,,ΕΟ8,permissive
"[1052355026, 1052348749, 1052348750]",True,primary,False,227.718,Όθωνος-Αμαλίας,"LINESTRING (21.7356695 38.2499766, 21.7355364 38.2498773, 21.7350318 38.2494901, 21.7347166 38.2492733, 21.7345927 38.2491684, 21.734469 38.2490643, 21.733816 38.2485375)",,"['1', '2']",,
10755583,False,residential,True,89.366,Γεροκωστοπούλου,"LINESTRING (21.7334299 38.2476233, 21.7341507 38.2470528)",50,,,
972109378,True,residential,False,46.762,Γεροκωστοπούλου,"LINESTRING (21.7334299 38.2476233, 21.7330527 38.2479218)",50,,,
180604908,True,secondary,False,95.339,Αγίου Ανδρέου,"LINESTRING (21.7334299 38.2476233, 21.7341449 38.2481906, 21.7341979 38.2482327)",,,,
10755571,True,secondary,False,47.27,Πατρέως,"LINESTRING (21.7325532 38.2469275, 21.7321785 38.2472343)",,,,
180604908,True,secondary,False,108.845,Αγίου Ανδρέου,"LINESTRING (21.7325532 38.2469275, 21.7329983 38.2472807, 21.7334299 38.2476233)",,,,
180604908,True,secondary,False,43.96,Αγίου Ανδρέου,"LINESTRING (21.7321991 38.2466465, 21.7325532 38.2469275)",,,,
180604908,True,secondary,False,44.95,Αγίου Ανδρέου,"LINESTRING (21.731837 38.2463592, 21.7321991 38.2466465)",,,,
10755565,True,tertiary,False,62.863,Δημ. Βότση,"LINESTRING (21.731837 38.2463592, 21.731556 38.2465965, 21.7313468 38.2467732)",,,,
180604908,True,secondary,False,48.01,Αγίου Ανδρέου,"LINESTRING (21.7314503 38.2460523, 21.731837 38.2463592)",,,,
10755564,True,tertiary,False,173.313,Φιλοποίμενος,"LINESTRING (21.7314503 38.2460523, 21.7321285 38.245475, 21.7323109 38.2453197, 21.732796 38.2449067)",,,,
10755583,False,residential,False,89.366,Γεροκωστοπούλου,"LINESTRING (21.7341507 38.2470528, 21.7334299 38.2476233)",50,,,
10755565,True,tertiary,False,173.46699999999998,Δημ. Βότση,"LINESTRING (21.7331897 38.2452168, 21.7325217 38.245781, 21.731837 38.2463592)",,,,
661039341,True,primary,False,48.694,Μαιζώνος,"LINESTRING (21.7331897 38.2452168, 21.7330681 38.2451219, 21.732796 38.2449067)",50,1,ΕΟ8,yes
10755565,True,tertiary,False,75.16799999999999,Δημ. Βότση,"LINESTRING (21.7337759 38.2447218, 21.7332205 38.2451908, 21.7331897 38.2452168)",,,,
410671083,True,primary,False,92.74099999999999,Κορίνθου,"LINESTRING (21.7337759 38.2447218, 21.7341081 38.2449773, 21.7341554 38.2450132, 21.7341703 38.2450257, 21.7344705 38.2452628, 21.7345304 38.2453087)",,,ΕΟ8,
10755565,True,tertiary,False,75.935,Δημ. Βότση,"LINESTRING (21.734368 38.2442217, 21.7337759 38.2447218)",,,,
825824374,True,tertiary,False,49.258,Κανακάρη,"LINESTRING (21.734368 38.2442217, 21.7339626 38.2439137)",,1,,
10755571,True,secondary,False,174.017,Πατρέως,"LINESTRING (21.7339326 38.2457981, 21.7332545 38.2463534, 21.7325532 38.2469275)",,,,
661039341,True,primary,False,91.58699999999999,Μαιζώνος,"LINESTRING (21.7339326 38.2457981, 21.7335635 38.2455128, 21.7335606 38.2455099, 21.7335216 38.2454804, 21.7335062 38.2454682, 21.7331897 38.2452168)",50,1,ΕΟ8,yes
10755571,True,secondary,False,75.411,Πατρέως,"LINESTRING (21.7345304 38.2453087, 21.7339722 38.2457657, 21.7339326 38.2457981)",,,,
"[410671083, 661039340, 661039339]",True,primary,False,238.42499999999998,Κορίνθου,"LINESTRING (21.7345304 38.2453087, 21.7347946 38.2455084, 21.7350465 38.2456984, 21.7351005 38.2457391, 21.7351085 38.245744, 21.7351227 38.2457512, 21.735139 38.2457568, 21.7351559 38.2457606, 21.7351765 38.2457637, 21.7351946 38.2457654, 21.735213 38.2457659, 21.7352252 38.2457655, 21.735234 38.2457649, 21.7352416 38.2457641, 21.7352481 38.2457631, 21.7352533 38.245762, 21.7352581 38.2457602, 21.735347 38.2456983, 21.7353824 38.2456859, 21.7354178 38.2456788, 21.7354531 38.245681, 21.7354885 38.2456917, 21.7356738 38.2458288, 21.7357809 38.2459079, 21.7358018 38.2459263, 21.7358133 38.2459468, 21.7358105 38.2459798, 21.7357459 38.2461234, 21.7357357 38.2461419, 21.7357307 38.2461542, 21.7357285 38.2461612, 21.7357271 38.2461673, 21.7357262 38.2461739, 21.7357257 38.2461855, 21.7357265 38.2461977, 21.7357312 38.2462157, 21.7357343 38.2462243, 21.7357401 38.2462351, 21.7357483 38.2462448, 21.7357584 38.2462543, 21.7361645 38.2465774, 21.7362014 38.2466062)",30,,ΕΟ8,permissive
10755571,True,secondary,False,76.113,Πατρέως,"LINESTRING (21.7351337 38.2448147, 21.7345805 38.2452677, 21.7345304 38.2453087)",,,,
825824374,True,tertiary,False,93.911,Κανακάρη,"LINESTRING (21.7351337 38.2448147, 21.734749 38.2445176, 21.734368 38.2442217)",,1,,
32102035,True,secondary,False,75.969,Ερμού,"LINESTRING (21.7368144 38.2461085, 21.7374342 38.2456291)",,,,
825824374,True,tertiary,False,205.522,Κανακάρη,"LINESTRING (21.7368144 38.2461085, 21.7360523 38.2455239, 21.7359868 38.2454733, 21.7351337 38.2448147)",,1,,
361691500,True,secondary,False,99.375,Καραϊσκάκη,"LINESTRING (21.7374342 38.2456291, 21.7382361 38.2462632)",,,,
10754319,False,secondary,False,102.65100000000001,25ης Μαρτίου,"LINESTRING (21.7387661 38.2445507, 21.7386935 38.2444502, 21.7386255 38.2443688, 21.7385642 38.2443002, 21.7385214 38.2442597, 21.7384762 38.2442196, 21.7384329 38.2441848, 21.738379 38.2441437, 21.7382997 38.2440878, 21.7380316 38.2439143, 21.7380191 38.2439061, 21.737976 38.2438791)",,,,
10754319,False,secondary,True,117.383,25ης Μαρτίου,"LINESTRING (21.7387661 38.2445507, 21.7388308 38.2446452, 21.7388736 38.2447163, 21.7389471 38.2448473, 21.7389756 38.2449066, 21.7390273 38.2450448, 21.739063 38.2451535, 21.7390928 38.24525, 21.7391049 38.2452995, 21.7391139 38.2453569, 21.7391178 38.2454245, 21.7391169 38.2454783, 21.7391075 38.2455558)",,,,
10920410,True,residential,False,114.50800000000001,Ερμού,"LINESTRING (21.7387661 38.2445507, 21.7382682 38.2449538, 21.7380393 38.2451392, 21.7378532 38.2452899)",50,,,
10934639,True,residential,False,27.636,Παντοκράτορος,"LINESTRING (21.7396145 38.2432058, 21.7398947 38.2430903)",,,,
32100609,True,tertiary,False,88.41499999999999,Βασιλείου Ρούφου,"LINESTRING (21.7396145 38.2432058, 21.73942 38.2429383, 21.7391125 38.2425153)",,,,
165215906,True,tertiary,False,65.555,Βασιλείου Ρούφου,"LINESTRING (21.7391125 38.2425153, 21.7387344 38.242006)",,,,
486476851,False,secondary,False,69.879,Παλαιών Πατρών Γερμανού,"LINESTRING (21.7391125 38.2425153, 21.7384083 38.2428137)",,,,
486476851,False,secondary,True,70.679,Παλαιών Πατρών Γερμανού,"LINESTRING (21.7391125 38.2425153, 21.7398247 38.2422134)",,,,
30162149,True,tertiary,False,67.462,Γεωργ. Ρούφου,"LINESTRING (21.7387344 38.242006, 21.7380594 38.242301)",,,,
30162149,True,tertiary,False,65.983,Γεωργ. Ρούφου,"LINESTRING (21.7380594 38.242301, 21.7373915 38.2425784)",,,,
706622761,True,residential,False,64.642,Σωτηριάδου,"LINESTRING (21.7380594 38.242301, 21.7384083 38.2428137)",50,,,
30162149,True,tertiary,False,36.389,Γεωργ. Ρούφου,"LINESTRING (21.736675 38.2428705, 21.7363052 38.2430213)",,,,
410671072,True,secondary,False,65.947,Σισίνη,"LINESTRING (21.736675 38.2428705, 21.7370085 38.2434026)",,,,
165997825,True,secondary,False,65.731,Παλαιών Πατρών Γερμανού,"LINESTRING (21.7370085 38.2434026, 21.7374515 38.2432191, 21.7376732 38.2431253)",,,,
151680379,True,primary,False,62.467,Κορίνθου,"LINESTRING (21.7397621 38.2493731, 21.7402724 38.2497668)",30,,ΕΟ8,permissive
165092825,True,residential,False,77.825,Πουκεβίλ,"LINESTRING (21.7397621 38.2493731, 21.7398888 38.2492769, 21.7404238 38.2489044)",,,,
"[837866000, 477452994]",True,residential,False,118.27999999999999,"['Κανακάρη', 'Σατωβριάνδου']","LINESTRING (21.7402724 38.2497668, 21.7406242 38.2494852, 21.7407207 38.249408, 21.7405538 38.2491727, 21.7404976 38.2490966, 21.7404516 38.2490342, 21.7404238 38.2489044)",,,,
10754332,True,tertiary,False,75.217,Αράτου,"LINESTRING (21.7395841 38.2482333, 21.7401896 38.2477522)",,,,
825824374,True,tertiary,False,111.567,Κανακάρη,"LINESTRING (21.7395841 38.2482333, 21.7386753 38.2475281)",,1,,
10754332,True,tertiary,False,54.202,Αράτου,"LINESTRING (21.7401896 38.2477522, 21.7406259 38.2474055)",,,,
502988042,True,tertiary,False,67.546,Καραϊσκάκη,"LINESTRING (21.7401896 38.2477522, 21.7407339 38.2481838)",,,,
661039338,True,tertiary,False,73.812,Ζαΐμη,"LINESTRING (21.7407339 38.2481838, 21.7401332 38.2486508)",,,,
176322794,True,residential,False,113.18,Αλ. Υψηλάντου,"LINESTRING (21.7406259 38.2474055, 21.7402601 38.2471132, 21.7401565 38.247039, 21.7400934 38.2469949, 21.7397364 38.2467298, 21.7396941 38.2466984)",,,,
851676135,False,primary,True,70.802,Λεωφ. Γούναρη,"LINESTRING (21.7368735 38.2417454, 21.7361472 38.2420283)",,2,ΕΟ33,
486476851,False,secondary,False,79.441,Παλαιών Πατρών Γερμανού,"LINESTRING (21.7406252 38.2418741, 21.7398247 38.2422134)",,,,
505665750,True,tertiary,False,74.234,Μιαούλη,"LINESTRING (21.7332889 38.2424612, 21.7326938 38.2429379)",,,,
361691500,True,secondary,False,90.189,Καραϊσκάκη,"LINESTRING (21.7332889 38.2424612, 21.7336841 38.2427678, 21.7336911 38.2427734, 21.7340199 38.2430341)",,,,
498796477,True,secondary,False,53.869,Μαιζώνος,"LINESTRING (21.7314832 38.2439075, 21.7310443 38.2435671)",50,,,yes
505665750,True,tertiary,False,169.10399999999998,Μιαούλη,"LINESTRING (21.7314832 38.2439075, 21.7308126 38.2444445, 21.7301274 38.2449933)",,,,
32094412,True,tertiary,False,75.356,Τσαμαδού,"LINESTRING (21.7310443 38.2435671, 21.7316421 38.2430784)",,,,
498796477,True,secondary,False,53.979,Μαιζώνος,"LINESTRING (21.7310443 38.2435671, 21.7306045 38.243226)",50,,,yes
825824374,True,tertiary,False,54.667,Κανακάρη,"LINESTRING (21.7322514 38.2425975, 21.7318027 38.2422547)",,1,,
32094412,True,tertiary,False,73.803,Τσαμαδού,"LINESTRING (21.7322514 38.2425975, 21.7322887 38.242566, 21.732829 38.242113)",,,,
361691500,True,secondary,False,55.788,Καραϊσκάκη,"LINESTRING (21.732829 38.242113, 21.7332889 38.2424612)",,,,
505665749,True,residential,False,32.283,Τσαμαδού,"LINESTRING (21.732829 38.242113, 21.7330882 38.241906)",30,,,
851676135,False,primary,False,87.474,Λεωφ. Γούναρη,"LINESTRING (21.7352476 38.2423742, 21.7361472 38.2420283)",,2,ΕΟ33,
851676135,False,primary,True,55.262,Λεωφ. Γούναρη,"LINESTRING (21.7352476 38.2423742, 21.7346821 38.2425972)",,2,ΕΟ33,
160325232,True,tertiary,False,60.613,Αθανασίου Διάκου,"LINESTRING (21.7352476 38.2423742, 21.7352331 38.242359, 21.7351995 38.2423219, 21.7351641 38.2422745, 21.7350729 38.2421319, 21.7350347 38.2420674, 21.7350082 38.2420107, 21.7349559 38.2418826)",30,,,
410671072,True,secondary,False,104.378,Σισίνη,"LINESTRING (21.7361472 38.2420283, 21.736675 38.2428705)",,,,
851676135,False,primary,False,70.802,Λεωφ. Γούναρη,"LINESTRING (21.7361472 38.2420283, 21.7368735 38.2417454)",,2,ΕΟ33,
851676135,False,primary,True,87.474,Λεωφ. Γούναρη,"LINESTRING (21.7361472 38.2420283, 21.7352476 38.2423742)",,2,ΕΟ33,
30162149,True,tertiary,False,36.665000000000006,Γεωργ. Ρούφου,"LINESTRING (21.7363052 38.2430213, 21.7361741 38.2430718, 21.736081 38.2431077, 21.7360065 38.2432278)",,,,
32095321,True,residential,False,121.61999999999999,Αθανασίου Διάκου,"LINESTRING (21.7363052 38.2430213, 21.7361424 38.2429632, 21.7360574 38.2429329, 21.7358914 38.242871, 21.7356831 38.2427883, 21.735585 38.2427453, 21.7355153 38.2427082, 21.73547 38.2426779, 21.7354267 38.2426342, 21.7353086 38.2424504, 21.7352974 38.2424355, 21.7352476 38.2423742)",,,,
32094326,True,residential,False,31.357,Μιαούλη,"LINESTRING (21.7335356 38.2422563, 21.7332889 38.2424612)",30,,,
176322794,True,residential,False,55.172,Αλ. Υψηλάντου,"LINESTRING (21.7335356 38.2422563, 21.7330882 38.241906)",,,,
151680378,True,secondary,False,106.658,Κορίνθου,"LINESTRING (21.7303403 38.2420632, 21.7306 38.2422738, 21.7306428 38.2423085, 21.7307671 38.2424037, 21.7308091 38.2424356, 21.7312083 38.2427378)",,,,
32100609,True,tertiary,False,25.341,Βασιλείου Ρούφου,"LINESTRING (21.740137 38.2439244, 21.7399931 38.2437265)",,,,
160184768,True,secondary,False,92.075,Κολοκοτρώνη,"LINESTRING (21.7367632 38.2490916, 21.7360328 38.2496888)",,1,,
160184768,True,secondary,False,86.048,Κολοκοτρώνη,"LINESTRING (21.7374458 38.2485335, 21.7367632 38.2490916)",,1,,
10755582,True,primary,False,127.045,Μαιζώνος,"LINESTRING (21.7374458 38.2485335, 21.7371357 38.2482924, 21.7367683 38.2480069, 21.7364129 38.2477289)",50,,ΕΟ8,yes
10754332,True,tertiary,False,75.943,Αράτου,"LINESTRING (21.7383354 38.2492254, 21.7389468 38.2487397)",,,,
10755582,True,primary,False,109.334,Μαιζώνος,"LINESTRING (21.7383354 38.2492254, 21.7378901 38.248879, 21.7374458 38.2485335)",50,,ΕΟ8,yes
32386756,False,residential,False,89.304,Ηλείας,"LINESTRING (21.7398247 38.2422134, 21.7403387 38.2429077)",,,,
486476851,False,secondary,False,70.679,Παλαιών Πατρών Γερμανού,"LINESTRING (21.7398247 38.2422134, 21.7391125 38.2425153)",,,,
486476851,False,secondary,True,79.441,Παλαιών Πατρών Γερμανού,"LINESTRING (21.7398247 38.2422134, 21.7406252 38.2418741)",,,,
32401946,True,residential,False,74.702,Σαχτούρη,"LINESTRING (21.7318027 38.2422547, 21.7312083 38.2427378)",,,,
32401946,True,residential,False,75.68,Σαχτούρη,"LINESTRING (21.7312083 38.2427378, 21.7306045 38.243226)",,,,
151680378,True,secondary,False,53.569,Κορίνθου,"LINESTRING (21.7312083 38.2427378, 21.7316421 38.2430784)",,,,
151680378,True,secondary,False,45.944,Κορίνθου,"LINESTRING (21.7299717 38.2417684, 21.7303403 38.2420632)",,,,
482849058,True,primary,False,48.255,Αγίου Ανδρέου,"LINESTRING (21.7305431 38.245328, 21.7307226 38.2454725, 21.7308606 38.2455836, 21.730929 38.2456386)",,2,ΕΟ9,
32093995,True,residential,False,50.687,Μπουμπουλίνας,"LINESTRING (21.7303184 38.2461569, 21.7299738 38.2457901)",50,,,
851555334,True,primary,False,78.517,Λεωφ. Γούναρη,"LINESTRING (21.7303184 38.2461569, 21.7305999 38.245918, 21.730893 38.2456692, 21.7309043 38.2456596, 21.730929 38.2456386)",50,2,ΕΟ33,
838089419,False,residential,False,103.949,,"LINESTRING (21.7406996 38.2433754, 21.7403305 38.2435563, 21.7402431 38.2434504, 21.7402317 38.2434404, 21.7402171 38.2434334, 21.7402067 38.2434299, 21.7401931 38.2434267, 21.7401493 38.2434166, 21.7401412 38.2434132, 21.7401341 38.2434082, 21.740124 38.2433984, 21.7398947 38.2430903)",,,,
838153150,False,residential,False,27.264,,"LINESTRING (21.7406996 38.2433754, 21.7407395 38.2433557, 21.7407556 38.2433439, 21.7407647 38.2433281, 21.7407656 38.2433109, 21.7407582 38.2432946, 21.7406673 38.2431753)",,,,
32100609,True,tertiary,False,66.675,Βασιλείου Ρούφου,"LINESTRING (21.7399931 38.2437265, 21.7396145 38.2432058)",,,,
151683999,True,residential,False,73.182,Μητροπολίτου Νεοφύτου,"LINESTRING (21.7392377 38.2440114, 21.7399931 38.2437265)",,,,
838081325,False,residential,False,25.146,Σωτηριάδου,"LINESTRING (21.7392377 38.2440114, 21.7393775 38.2442091)",,,,
151684003,False,residential,False,23.608,,"LINESTRING (21.7393775 38.2442091, 21.7396161 38.2441093)",,,,
838081325,False,residential,True,25.146,Σωτηριάδου,"LINESTRING (21.7393775 38.2442091, 21.7392377 38.2440114)",,,,
838081325,False,residential,False,31.293,Σωτηριάδου,"LINESTRING (21.7393775 38.2442091, 21.7393887 38.2442371, 21.7393964 38.2442759, 21.7393983 38.244298, 21.7393973 38.2443318, 21.7393884 38.2443696, 21.7393887 38.2443927, 21.7393929 38.2444089, 21.7394148 38.2444615, 21.7394206 38.2444845)",,,,
151688731,False,residential,False,88.313,Δερβενακίων,"LINESTRING (21.7395037 38.2458148, 21.7397222 38.2460289, 21.7401362 38.2464345)",,,,
32094412,True,tertiary,False,75.438,Τσαμαδού,"LINESTRING (21.7316421 38.2430784, 21.7322514 38.2425975)",,,,
151680378,True,secondary,False,54.634,Κορίνθου,"LINESTRING (21.7316421 38.2430784, 21.7320879 38.2434231)",,,,
505665750,True,tertiary,False,75.432,Μιαούλη,"LINESTRING (21.7320879 38.2434231, 21.7314832 38.2439075)",,,,
151680378,True,secondary,False,94.65299999999999,Κορίνθου,"LINESTRING (21.7320879 38.2434231, 21.7325036 38.2437371, 21.7328642 38.2440171)",,,,
886353223,False,unclassified,False,24.929,,"LINESTRING (21.7300861 38.2464425, 21.7301963 38.2463285, 21.730235 38.2462901, 21.7302603 38.2462649)",,,,
151688731,False,residential,True,34.907,Δερβενακίων,"LINESTRING (21.7403925 38.2466754, 21.7401362 38.2464345)",,,,
483130938,False,residential,True,46.86299999999999,Γραβιάς,"LINESTRING (21.7403925 38.2466754, 21.7405007 38.2466107, 21.7404426 38.2464397, 21.7404182 38.2463693, 21.7404041 38.2463403, 21.7403828 38.2463111)",,,,
482849058,True,primary,False,51.99,Αγίου Ανδρέου,"LINESTRING (21.7301274 38.2449933, 21.7305431 38.245328)",,2,ΕΟ9,
505665750,True,tertiary,False,63.615,Μιαούλη,"LINESTRING (21.7301274 38.2449933, 21.7296174 38.2454018)",,,,
32094326,True,residential,False,42.409,Μιαούλη,"LINESTRING (21.733871 38.2419805, 21.7335356 38.2422563)",30,,,
482849058,True,primary,False,52.298,Αγίου Ανδρέου,"LINESTRING (21.729709 38.2446568, 21.7301274 38.2449933)",,2,ΕΟ9,
32094412,True,tertiary,False,168.168,Τσαμαδού,"LINESTRING (21.729709 38.2446568, 21.7303814 38.2441062, 21.7310443 38.2435671)",,,,
160184768,True,secondary,False,74.564,Κολοκοτρώνη,"LINESTRING (21.7392668 38.2470445, 21.7386753 38.2475281)",,1,,
483130937,False,residential,True,53.605,Κολοκοτρώνη,"LINESTRING (21.7392668 38.2470445, 21.7396941 38.2466984)",,,,
502988042,True,tertiary,False,112.634,Καραϊσκάκη,"LINESTRING (21.7392668 38.2470445, 21.7401896 38.2477522)",,,,
32401946,True,residential,False,74.502,Σαχτούρη,"LINESTRING (21.7323971 38.2417741, 21.7318027 38.2422547)",,,,
361691500,True,secondary,False,53.318,Καραϊσκάκη,"LINESTRING (21.7323971 38.2417741, 21.732829 38.242113)",,,,
151688731,False,residential,False,34.907,Δερβενακίων,"LINESTRING (21.7401362 38.2464345, 21.7403925 38.2466754)",,,,
