osmid,oneway,highway,reversed,length,name,geometry,lanes
820300038,False,secondary,False,13.94,,"LINESTRING (22.3991275 39.7192167, 22.3992739 39.7192718)",
151608603,True,secondary,False,110.00900000000001,Ιωάννη Ζέρβα,"LINESTRING (22.3991275 39.7192167, 22.3988558 39.7192207, 22.3987439 39.7192215, 22.3986755 39.7192147, 22.3983592 39.7191913, 22.397848 39.7191383)",
135078848,False,residential,False,28.245,,"LINESTRING (22.3917624 39.7206915, 22.3920746 39.7207743)",
341211062,False,residential,True,167.096,,"LINESTRING (22.3917624 39.7206915, 22.3917753 39.7221942)",
334288258,False,secondary,True,18.095,Υψηλάντου,"LINESTRING (22.3931475 39.7210415, 22.3931676 39.7212035)",
135078848,False,residential,True,96.45400000000001,,"LINESTRING (22.3931475 39.7210415, 22.3924383 39.7208643, 22.392375 39.7208476, 22.3920746 39.7207743)",
334288258,False,secondary,False,49.515,Υψηλάντου,"LINESTRING (22.3931475 39.7210415, 22.3931234 39.7209342, 22.3930965 39.7207847, 22.3930415 39.7206041)",
135078853,False,unclassified,True,242.978,,"LINESTRING (22.3930442 39.7249468, 22.3919418 39.7237337, 22.3913866 39.7231726)",
341211069,False,residential,True,116.668,,"LINESTRING (22.3930442 39.7249468, 22.3931315 39.7249184, 22.3933538 39.7248518, 22.3937372 39.7247504, 22.3941986 39.7246433, 22.3943359 39.7246114)",
135077597,True,secondary,False,31.583999999999996,,"LINESTRING (22.3970836 39.7220489, 22.3969924 39.7220906, 22.3969066 39.7221597, 22.3968283 39.722248)",
820300041,False,secondary,True,43.942,Ελευθερίου Βενιζέλου,"LINESTRING (22.3970836 39.7220489, 22.3975321 39.7220473, 22.3975946 39.7220328)",
135077597,True,secondary,False,19.45,,"LINESTRING (22.3963192 39.7229127, 22.3962092 39.7230658)",
341211055,False,residential,True,74.56,,"LINESTRING (22.3963192 39.7229127, 22.3970016 39.72333)",
137844068,True,secondary,False,32.855999999999995,,"LINESTRING (22.3963192 39.7229127, 22.3962623 39.7228785, 22.3962332 39.722851, 22.3961146 39.722668)",
334288256,False,secondary,True,10.755,,"LINESTRING (22.3965373 39.7170699, 22.3965435 39.7169733)",2
334288292,True,secondary,False,27.496,Γεωργάκη Ολυμπίου,"LINESTRING (22.3965373 39.7170699, 22.3965901 39.7171443, 22.3966464 39.7172237, 22.3966987 39.7172835)",
341209728,False,residential,True,170.816,,"LINESTRING (22.3935981 39.717136, 22.3917389 39.7165751)",
137844066,False,tertiary,False,106.88,Ειρήνης,"LINESTRING (22.3935981 39.717136, 22.3936914 39.7171444, 22.3937725 39.7171515, 22.3938717 39.7171618, 22.3940313 39.7171773, 22.3943086 39.7172012, 22.3948346 39.7172722)",
137844069,False,secondary,False,48.583,Πετραλούγκα,"LINESTRING (22.3935981 39.717136, 22.3935632 39.7171783, 22.3934653 39.7173062, 22.3933125 39.7175136)",
137844069,False,secondary,True,88.366,Πετραλούγκα,"LINESTRING (22.3935981 39.717136, 22.3936665 39.7170545, 22.3937148 39.7169864, 22.3940662 39.7164283)",
