osmid,highway,oneway,reversed,length,geometry,lanes,ref,name
"[310798677, 310798679]",residential,False,True,515.0230000000001,"LINESTRING (22.3908085 40.5145682, 22.3904708 40.5152283, 22.3899282 40.5162652, 22.3891931 40.5177669, 22.3896238 40.5178455, 22.3899339 40.5179044, 22.3903187 40.5179808, 22.3906977 40.5181271)",,,
"[998013576, 310798681, 998013577]",secondary,False,False,100.613,"LINESTRING (22.3908085 40.5145682, 22.3915642 40.5149371, 22.3917773 40.5150411, 22.39181 40.5150571)",2,5305,Βέροιας - Μελίκης
161079347,tertiary,False,True,78.626,"LINESTRING (22.4002897 40.5147143, 22.4000835 40.5152294, 22.4000058 40.5153874)",2,,Μελίκη - Νεόκαστρο
310798743,residential,False,False,80.67,"LINESTRING (22.4002897 40.5147143, 22.4007073 40.5148381, 22.4011595 40.5150108)",,,
161079347,tertiary,False,False,20.941000000000003,"LINESTRING (22.3998791 40.5155492, 22.3999484 40.5154632, 22.4000058 40.5153874)",2,,Μελίκη - Νεόκαστρο
161079347,tertiary,False,True,50.507000000000005,"LINESTRING (22.3998791 40.5155492, 22.3997286 40.5156671, 22.3995853 40.5157611, 22.3994276 40.5158445)",2,,Μελίκη - Νεόκαστρο
907850563,residential,False,False,58.471,"LINESTRING (22.3998791 40.5155492, 22.3996944 40.5158887, 22.3996369 40.5159599, 22.3995736 40.5160173)",,,
998013579,secondary,False,False,70.997,"LINESTRING (22.3937985 40.5160117, 22.3945194 40.5163393)",2,5305,Βέροιας - Μελίκης
998013579,secondary,False,True,4.75,"LINESTRING (22.3937985 40.5160117, 22.3937501 40.51599)",2,5305,Βέροιας - Μελίκης
310798728,residential,False,False,173.471,"LINESTRING (22.3937985 40.5160117, 22.393319 40.5166564, 22.3932056 40.516879, 22.3929773 40.5174332)",,,
310798754,residential,False,False,143.106,"LINESTRING (22.3946134 40.516382, 22.3942888 40.5176451)",,,
998013579,secondary,False,True,9.257,"LINESTRING (22.3946134 40.516382, 22.3945194 40.5163393)",2,5305,Βέροιας - Μελίκης
998013579,secondary,False,False,97.65700000000001,"LINESTRING (22.3946134 40.516382, 22.3948737 40.5165248, 22.3952804 40.5167921, 22.3954987 40.5169448)",2,5305,Βέροιας - Μελίκης
310798750,residential,False,False,89.399,"LINESTRING (22.3957761 40.5171264, 22.3958899 40.5173711, 22.3959874 40.5178311, 22.3959798 40.5179094)",,,
998013579,secondary,False,False,93.264,"LINESTRING (22.3957761 40.5171264, 22.3960116 40.5172132, 22.3965502 40.51741, 22.3967704 40.5174899)",2,5305,Βέροιας - Μελίκης
998013579,secondary,False,True,30.956000000000003,"LINESTRING (22.3957761 40.5171264, 22.3956013 40.5170165, 22.3954987 40.5169448)",2,5305,Βέροιας - Μελίκης
310798712,residential,False,False,99.541,"LINESTRING (22.3972659 40.5177715, 22.3977516 40.5170697, 22.3978454 40.5169965)",,,
998013579,secondary,False,False,53.283,"LINESTRING (22.3972659 40.5177715, 22.3974995 40.5179865, 22.3976314 40.518073, 22.3977073 40.5181088)",2,5305,Βέροιας - Μελίκης
998013579,secondary,False,True,52.771,"LINESTRING (22.3972659 40.5177715, 22.3970934 40.5176404, 22.3969162 40.5175429, 22.3967704 40.5174899)",2,5305,Βέροιας - Μελίκης
998013579,secondary,False,True,24.624,"LINESTRING (22.3979819 40.5181827, 22.3977073 40.5181088)",2,5305,Βέροιας - Μελίκης
161079347,tertiary,False,False,110.966,"LINESTRING (22.3979819 40.5181827, 22.3981666 40.5180117, 22.3982124 40.5179599, 22.398254 40.5178913, 22.3982593 40.5178466, 22.3982571 40.51781, 22.3982437 40.517705, 22.3981471 40.5174257, 22.3980989 40.5173013, 22.3980927 40.5172684)",2,,Μελίκη - Νεόκαστρο
810539831,secondary,False,False,154.72299999999998,"LINESTRING (22.3979819 40.5181827, 22.3981403 40.5182421, 22.3982165 40.5182779, 22.3982836 40.5183253, 22.398432 40.5184684, 22.3989303 40.5190069, 22.399047 40.5191313, 22.3990725 40.5191935, 22.3990846 40.5192537)",2,5305,Μελίκης - Κυψέλης
310798737,residential,False,False,43.135,"LINESTRING (22.3989232 40.5202218, 22.3994124 40.5203322)",,,
810539831,secondary,False,False,12.452,"LINESTRING (22.3989232 40.5202218, 22.3988551 40.5203211)",2,5305,Μελίκης - Κυψέλης
810539831,secondary,False,True,108.863,"LINESTRING (22.3989232 40.5202218, 22.3989963 40.5199474, 22.3990851 40.5195074, 22.3990916 40.5193615, 22.3990846 40.5192537)",2,5305,Μελίκης - Κυψέλης
161082154,tertiary,False,True,28.741,"LINESTRING (22.398501 40.5217105, 22.3982692 40.5218996)",,,
810539831,secondary,False,False,22.311,"LINESTRING (22.398501 40.5217105, 22.3985725 40.5218037, 22.3986598 40.5218685)",2,5305,Μελίκης - Κυψέλης
810539831,secondary,False,True,86.574,"LINESTRING (22.398501 40.5217105, 22.3984817 40.5216506, 22.3984762 40.5215811, 22.3984855 40.5213313, 22.3985223 40.5210529, 22.3985551 40.520938)",2,5305,Μελίκης - Κυψέλης
161082158,tertiary,False,True,64.948,"LINESTRING (22.3977073 40.5181088, 22.3972474 40.5185767)",2,,
998013579,secondary,False,False,24.624,"LINESTRING (22.3977073 40.5181088, 22.3979819 40.5181827)",2,5305,Βέροιας - Μελίκης
998013579,secondary,False,True,53.283,"LINESTRING (22.3977073 40.5181088, 22.3976314 40.518073, 22.3974995 40.5179865, 22.3972659 40.5177715)",2,5305,Βέροιας - Μελίκης
161082158,tertiary,False,False,64.948,"LINESTRING (22.3972474 40.5185767, 22.3977073 40.5181088)",2,,
161082158,tertiary,False,True,37.333,"LINESTRING (22.3972474 40.5185767, 22.3969849 40.5188467)",2,,
310798680,residential,False,True,130.865,"LINESTRING (22.3972474 40.5185767, 22.3962558 40.5180106, 22.3960261 40.5179168, 22.3959798 40.5179094)",,,
161082157,tertiary,False,False,53.319,"LINESTRING (22.3955336 40.5202477, 22.3959776 40.5205883)",2,,
161082158,tertiary,False,False,34.494,"LINESTRING (22.3955336 40.5202477, 22.3957983 40.5200116)",2,,
161082157,tertiary,False,True,176.288,"LINESTRING (22.3955336 40.5202477, 22.3944231 40.5202865, 22.3934498 40.5203122)",2,,
161082158,tertiary,False,True,58.553999999999995,"LINESTRING (22.3955336 40.5202477, 22.3953532 40.5206574, 22.3953219 40.5207489)",2,,
310798754,residential,False,True,90.51,"LINESTRING (22.3934498 40.5203122, 22.3933495 40.5195018)",,,
161082157,tertiary,False,False,176.288,"LINESTRING (22.3934498 40.5203122, 22.3944231 40.5202865, 22.3955336 40.5202477)",2,,
161082157,tertiary,False,True,143.537,"LINESTRING (22.3934498 40.5203122, 22.3924137 40.5203505, 22.3917537 40.5203748)",2,,
161082159,unclassified,False,True,86.202,"LINESTRING (22.3934498 40.5203122, 22.3934611 40.5204686, 22.393459 40.5205609, 22.3934377 40.5206855, 22.3933578 40.5208796, 22.3932667 40.5210643)",,,
161082154,tertiary,False,False,28.741,"LINESTRING (22.3982692 40.5218996, 22.398501 40.5217105)",,,
161082157,tertiary,False,True,9.477,"LINESTRING (22.3982692 40.5218996, 22.3981571 40.5218981)",2,,
161082157,tertiary,False,False,33.251000000000005,"LINESTRING (22.3982692 40.5218996, 22.3985533 40.5218847, 22.3986598 40.5218685)",2,,
810539831,secondary,False,False,7.627,"LINESTRING (22.3986598 40.5218685, 22.3987374 40.5219035)",2,5305,Μελίκης - Κυψέλης
161082157,tertiary,False,True,33.251000000000005,"LINESTRING (22.3986598 40.5218685, 22.3985533 40.5218847, 22.3982692 40.5218996)",2,,
810539831,secondary,False,True,22.311,"LINESTRING (22.3986598 40.5218685, 22.3985725 40.5218037, 22.398501 40.5217105)",2,5305,Μελίκης - Κυψέλης
161082159,unclassified,False,False,7.125,"LINESTRING (22.3928212 40.5220008, 22.3928497 40.5219405)",,,
161082159,unclassified,False,True,7.859,"LINESTRING (22.3928212 40.5220008, 22.3927897 40.5220673)",,,
310798724,residential,False,True,242.09500000000003,"LINESTRING (22.3928212 40.5220008, 22.3919762 40.521848, 22.3919344 40.5218353, 22.3918994 40.5218138, 22.3918745 40.5217853, 22.3918619 40.5217524, 22.391856 40.521667, 22.3917537 40.5203748)",,,
162012817,residential,False,True,22.837,"LINESTRING (22.3994276 40.5158445, 22.3995736 40.5160173)",,,
161079347,tertiary,False,False,50.507000000000005,"LINESTRING (22.3994276 40.5158445, 22.3995853 40.5157611, 22.3997286 40.5156671, 22.3998791 40.5155492)",2,,Μελίκη - Νεόκαστρο
161079347,tertiary,False,True,19.063000000000002,"LINESTRING (22.3994276 40.5158445, 22.3993967 40.5158609, 22.3992452 40.5159453)",2,,Μελίκη - Νεόκαστρο
162012817,residential,False,False,22.837,"LINESTRING (22.3995736 40.5160173, 22.3994276 40.5158445)",,,
162012817,residential,False,True,22.337,"LINESTRING (22.3995736 40.5160173, 22.3995475 40.5162172)",,,
907850563,residential,False,True,58.471,"LINESTRING (22.3995736 40.5160173, 22.3996369 40.5159599, 22.3996944 40.5158887, 22.3998791 40.5155492)",,,
162012817,residential,False,False,22.337,"LINESTRING (22.3995475 40.5162172, 22.3995736 40.5160173)",,,
310798756,residential,False,True,39.587,"LINESTRING (22.3995475 40.5162172, 22.3992452 40.5159453)",,,
162012817,residential,False,True,19.084,"LINESTRING (22.3995475 40.5162172, 22.399622 40.5163078, 22.3996668 40.5163629)",,,
310798675,residential,False,False,20.722,"LINESTRING (22.3996668 40.5163629, 22.3996373 40.5165479)",,,
162012817,residential,False,False,19.084,"LINESTRING (22.3996668 40.5163629, 22.399622 40.5163078, 22.3995475 40.5162172)",,,
162012817,residential,False,True,51.506,"LINESTRING (22.3996668 40.5163629, 22.3998158 40.5164324, 22.3999648 40.5164664, 22.4002422 40.5164885)",,,
162012817,residential,False,False,20.364,"LINESTRING (22.4006215 40.5212895, 22.4007537 40.5211364)",,,
