osmid,oneway,name,highway,reversed,length,lanes,geometry,maxspeed
182262262,True,Βελίκα Ρώμα,tertiary,False,89.071,,"LINESTRING (22.4117241 40.7929603, 22.4126203 40.7925345)",
"[344891652, 229433823]",True,,secondary,False,38.468999999999994,2,"LINESTRING (22.4117241 40.7929603, 22.411751 40.7930002, 22.4117671 40.7930433, 22.4117715 40.7930957, 22.4117601 40.7931475, 22.4117334 40.793196, 22.4116956 40.7932363, 22.4116473 40.7932695)",
181454669,False,20ης Οκτωβρίου,secondary,False,123.454,,"LINESTRING (22.4111778 40.7930192, 22.4097944 40.7926508)",
229433823,True,,secondary,False,32.116,2,"LINESTRING (22.4111778 40.7930192, 22.4112084 40.7929663, 22.4112555 40.7929208, 22.411316 40.7928857, 22.4113863 40.7928631, 22.4114617 40.7928545)",
229433823,True,,secondary,False,22.575,2,"LINESTRING (22.4112184 40.7932135, 22.4111916 40.7931772, 22.4111739 40.7931377, 22.411166 40.7930965, 22.4111675 40.7930575, 22.4111778 40.7930192)",
235053497,False,Σουμπάση,residential,True,68.655,,"LINESTRING (22.4062274 40.790781, 22.4069115 40.7904449)",
679495451,False,,residential,False,18.263,,"LINESTRING (22.4062274 40.790781, 22.4061784 40.790941)",
679495453,False,Σουμπάση,residential,False,31.735,,"LINESTRING (22.4062274 40.790781, 22.4059175 40.7909435)",
679495451,False,,residential,True,18.263,,"LINESTRING (22.4061784 40.790941, 22.4062274 40.790781)",
679495452,False,Κουγιουμτζίδη,residential,False,21.966,,"LINESTRING (22.4061784 40.790941, 22.4059175 40.7909435)",
238777140,True,Κουγιουμτζίδη,secondary,False,59.689,,"LINESTRING (22.4112682 40.7910714, 22.4105623 40.7910211)",
182262293,False,Ελευθερίου Βενιζέλου,secondary,True,104.745,,"LINESTRING (22.4112682 40.7910714, 22.4112055 40.7914593, 22.4112055 40.7916461, 22.4112672 40.7920075)",
181454691,False,Σουμπάση,residential,True,29.716,,"LINESTRING (22.4056879 40.7911419, 22.4057633 40.7910582, 22.4058133 40.7910022, 22.4059175 40.7909435)",
499506336,True,,residential,False,151.447,,"LINESTRING (22.4056879 40.7911419, 22.4073615 40.7912861, 22.4074222 40.7913003, 22.4074637 40.7913228)",
215311155,True,ΠΙΚΠΑ,residential,False,51.585,,"LINESTRING (22.4126458 40.7915791, 22.412965 40.7911831)",
234553781,True,Δημάρχου Στάμκου,tertiary,False,57.556,,"LINESTRING (22.4126458 40.7915791, 22.4128282 40.7916623, 22.4132064 40.7918745)",
181454669,False,20ης Οκτωβρίου,secondary,True,16.878,,"LINESTRING (22.4078983 40.7920603, 22.4080807 40.7921233)",
182262271,False,Δουβαντζή,tertiary,True,38.533,,"LINESTRING (22.4078983 40.7920603, 22.4081185 40.7923641)",
258375222,False,,residential,True,14.481000000000002,,"LINESTRING (22.4078983 40.7920603, 22.4078405 40.792125, 22.4078163 40.7921738)",
1013893473,False,,residential,False,76.097,,"LINESTRING (22.4078983 40.7920603, 22.4076411 40.7916097, 22.4075397 40.7914321)",
231357620,False,,residential,True,73.72300000000001,,"LINESTRING (22.4167925 40.792499, 22.4163629 40.7920714, 22.4162946 40.7920311, 22.4162252 40.7920017)",
336076338,True,Βάρδα,tertiary,False,26.488,,"LINESTRING (22.4167925 40.792499, 22.4169601 40.7925162, 22.4171023 40.7925396)",
215310473,False,Βασιλειάδη,residential,False,62.501,,"LINESTRING (22.4161381 40.7925599, 22.4162252 40.7920017)",
231804378,False,Οπρόγοτλου,residential,False,76.984,,"LINESTRING (22.4161381 40.7925599, 22.4162547 40.7929589, 22.4162802 40.7930503, 22.4162909 40.7931508, 22.4162976 40.7932401)",
336076338,True,Βάρδα,tertiary,False,55.519999999999996,,"LINESTRING (22.4161381 40.7925599, 22.4165565 40.7925152, 22.4167925 40.792499)",
229430997,False,Δραματοπροσφύγων,residential,False,24.593,,"LINESTRING (22.4151577 40.7912623, 22.415328 40.791442)",
229430997,False,Δραματοπροσφύγων,residential,True,30.632,,"LINESTRING (22.4151577 40.7912623, 22.4149485 40.7910369)",
235053492,True,Βελίκα Ρώμα,residential,False,64.668,,"LINESTRING (22.4135696 40.7920764, 22.414215 40.791761)",
434857969,True,Δημάρχου Στάμκου,tertiary,False,55.341,,"LINESTRING (22.4135696 40.7920764, 22.4141688 40.7922811)",
182262289,False,Θωμά Μαγκριωτού,residential,True,7.707,,"LINESTRING (22.4141204 40.7923831, 22.4141867 40.7924309)",
238779528,True,,living_street,False,12.391,,"LINESTRING (22.4141204 40.7923831, 22.4141411 40.7923051, 22.4141688 40.7922811)",
182262289,False,Θωμά Μαγκριωτού,residential,False,7.707,,"LINESTRING (22.4141867 40.7924309, 22.4141204 40.7923831)",
182262289,False,Θωμά Μαγκριωτού,residential,True,63.797000000000004,,"LINESTRING (22.4141867 40.7924309, 22.4142618 40.7924705, 22.4145113 40.792631, 22.4147715 40.7927954)",
336076344,False,,residential,False,97.428,,"LINESTRING (22.4141867 40.7924309, 22.4140763 40.7924917, 22.4140235 40.7925242, 22.413963 40.7925614, 22.4138459 40.7926335, 22.4136392 40.7927607, 22.4132842 40.7929792)",
182262254,False,Χρήστου Χατζηδημητρίου,secondary,False,59.921,,"LINESTRING (22.4122247 40.7936788, 22.4126565 40.7941072)",
182262254,False,Χρήστου Χατζηδημητρίου,secondary,True,66.976,,"LINESTRING (22.4122247 40.7936788, 22.4117982 40.7933397, 22.4116473 40.7932695)",
182262266,True,Ιατρού Μάγγου,residential,False,112.048,,"LINESTRING (22.4092834 40.7940811, 22.4103821 40.7935123)",
182262271,False,Δουβαντζή,tertiary,False,73.91,,"LINESTRING (22.4092834 40.7940811, 22.4088834 40.7934894)",
"[182270257, 182262271]",False,"['Πατσαβούδη', 'Δουβαντζή']",tertiary,"[False, True]",104.50299999999999,,"LINESTRING (22.4092834 40.7940811, 22.4097048 40.7947194, 22.4098309 40.7949245)",
182262254,False,Χρήστου Χατζηδημητρίου,secondary,True,33.456,,"LINESTRING (22.4131528 40.7945587, 22.4129033 40.7943245)",
182262254,False,Χρήστου Χατζηδημητρίου,secondary,False,130.428,,"LINESTRING (22.4131528 40.7945587, 22.413201 40.7946433, 22.4132735 40.7947509, 22.4134855 40.7950383, 22.4138473 40.7956066)",
229641042,False,Χατζοπούλου,residential,False,112.094,,"LINESTRING (22.4131528 40.7945587, 22.4137898 40.7946423, 22.4144693 40.7947084)",
182262251,False,Εθνικής Αντιστάσεως,secondary,True,56.971,,"LINESTRING (22.4168716 40.7952545, 22.4162597 40.7954734)",
229429947,False,,residential,True,61.425999999999995,,"LINESTRING (22.4168716 40.7952545, 22.416869 40.7955114, 22.4168274 40.7955865, 22.4167804 40.7956505, 22.4167335 40.7957002, 22.4166557 40.795754)",
231723614,True,Αγαθόβουλου,residential,False,64.141,,"LINESTRING (22.4101884 40.7886813, 22.4094272 40.7887056)",
182270260,False,Φιλίππου,tertiary,False,45.726,,"LINESTRING (22.4138769 40.7889737, 22.4136624 40.7885959)",
182270260,False,Φιλίππου,tertiary,True,92.26,,"LINESTRING (22.4138769 40.7889737, 22.4142283 40.7897596)",
231804400,False,Πάστρα,residential,False,54.172,,"LINESTRING (22.4138769 40.7889737, 22.414518 40.788932)",
235053490,False,Παύλου Μελά,residential,True,33.806,,"LINESTRING (22.4138769 40.7889737, 22.4134754 40.7889687)",
