osmid,oneway,name,highway,maxspeed,reversed,length,lanes,ref,geometry,junction,access
184345092,True,Εθνικής Αμύνης,primary,,False,75.212,2,,"LINESTRING (24.147102 41.146452, 24.1471044 41.1465537, 24.1471239 41.1471282)",,
641002617,True,Αγίας Σοφίας,secondary,50,False,23.75,1,,"LINESTRING (24.1471928 41.1501137, 24.1469568 41.1502322)",,
"[366811546, 366814661]",False,Ρούσβελτ Φ.,secondary,50,True,39.094,2,,"LINESTRING (24.1471928 41.1501137, 24.1472581 41.1500942, 24.1473638 41.1500626, 24.1474322 41.1500504, 24.1475033 41.1500443, 24.1476429 41.1500596)",,
178697196,True,Πατριάρχου Διονυσίου,primary,,False,232.709,,ΕΟ12,"LINESTRING (24.1467676 41.1466103, 24.1460857 41.146845, 24.1452238 41.1471385, 24.144238 41.1474771)",,
184345932,False,Κύπρου,residential,50,False,31.153,,,"LINESTRING (24.146218 41.149437, 24.1461247 41.1492247, 24.1460989 41.1491716)",,
184345939,True,Γ. Σταύρου,secondary,50,False,58.202,,,"LINESTRING (24.146218 41.149437, 24.1457448 41.149644, 24.1456189 41.1497024)",,
184789575,False,Παπαδιαμάντη Αλέξ.,residential,50,True,50.709,,,"LINESTRING (24.143199 41.1485351, 24.1431699 41.1486039, 24.1431655 41.1486159, 24.1431626 41.1486293, 24.1431623 41.1486442, 24.1431634 41.1486585, 24.1431648 41.1486687, 24.143248 41.1489808)",,
229125306,False,19ης Μαΐου,secondary,50,False,80.2,2,,"LINESTRING (24.143199 41.1485351, 24.1431442 41.1485256, 24.1430824 41.1485163, 24.1429543 41.1484978, 24.1428116 41.148479, 24.1424675 41.1484426, 24.142253 41.1484248)",,
229125306,False,19ης Μαΐου,secondary,50,True,138.631,2,,"LINESTRING (24.143199 41.1485351, 24.143261 41.1485488, 24.1433428 41.1485684, 24.1434122 41.1485871, 24.1435571 41.1486284, 24.1437663 41.1486897, 24.1439714 41.1487501, 24.1441388 41.1488019, 24.1443045 41.1488615, 24.1443879 41.1488952, 24.1444458 41.148922, 24.1445178 41.1489576, 24.1446927 41.1490562)",,
637999789,True,Κώστα Βάρναλη,residential,50,False,32.567,,,"LINESTRING (24.143199 41.1485351, 24.1432213 41.1484815, 24.1432237 41.1484719, 24.1432256 41.1484567, 24.1432269 41.148437, 24.1432209 41.1482451)",,
229125306,False,19ης Μαΐου,secondary,50,False,138.631,2,,"LINESTRING (24.1446927 41.1490562, 24.1445178 41.1489576, 24.1444458 41.148922, 24.1443879 41.1488952, 24.1443045 41.1488615, 24.1441388 41.1488019, 24.1439714 41.1487501, 24.1437663 41.1486897, 24.1435571 41.1486284, 24.1434122 41.1485871, 24.1433428 41.1485684, 24.143261 41.1485488, 24.143199 41.1485351)",,
229125306,False,19ης Μαΐου,secondary,50,True,46.98,2,,"LINESTRING (24.1446927 41.1490562, 24.1447925 41.1491208, 24.1449296 41.1492134, 24.1451119 41.149337)",,
184345935,False,19ης Μαΐου,tertiary,50,False,21.89,,,"LINESTRING (24.145663 41.1510517, 24.1457025 41.1508571)",,
185335683,False,19ης Μαΐου,tertiary,50,True,14.297,,,"LINESTRING (24.145663 41.1510517, 24.145629 41.1511777)",,
184345932,False,Κύπρου,residential,50,True,55.856,,,"LINESTRING (24.1454844 41.1479914, 24.1455035 41.1479998, 24.1455185 41.1480086, 24.1455331 41.148022, 24.1455449 41.1480364, 24.145556 41.1480533, 24.1455938 41.1481307, 24.1457475 41.1484459)",,
184345952,True,Κώστα Βάρναλη,residential,50,False,60.596,,,"LINESTRING (24.1454844 41.1479914, 24.145471 41.1479876, 24.145449 41.1479851, 24.1448564 41.1480474, 24.1447678 41.1480517)",,
184345948,True,Βίτσι,residential,50,False,6.049,,,"LINESTRING (24.1450417 41.1485282, 24.1451131 41.1485199)",,
178697185,True,Ελευθερίου Βενιζέλου,secondary,20,False,73.731,1,,"LINESTRING (24.1459731 41.1501191, 24.1459316 41.1501406, 24.1457016 41.1502545, 24.1455812 41.1503111, 24.145408 41.150393, 24.1452358 41.1504815)",,
636599670,False,19ης Μαΐου,secondary,50,False,56.395999999999994,2,,"LINESTRING (24.1459731 41.1501191, 24.1459701 41.1501001, 24.1459663 41.1500826, 24.1459616 41.1500677, 24.1459572 41.1500558, 24.1459511 41.1500408, 24.1459361 41.1500111, 24.1459157 41.1499721, 24.1459105 41.149963, 24.1459057 41.1499548, 24.1459012 41.1499477, 24.1458914 41.1499332, 24.1458835 41.1499221, 24.1458734 41.1499083, 24.1458666 41.1499002, 24.1458592 41.1498922, 24.1458476 41.1498804, 24.1458329 41.149866, 24.1458015 41.149839, 24.1457664 41.1498111, 24.1456189 41.1497024)",,
184345932,False,Κύπρου,residential,50,False,55.856,,,"LINESTRING (24.1457475 41.1484459, 24.1455938 41.1481307, 24.145556 41.1480533, 24.1455449 41.1480364, 24.1455331 41.148022, 24.1455185 41.1480086, 24.1455035 41.1479998, 24.1454844 41.1479914)",,
184345932,False,Κύπρου,residential,50,True,45.827999999999996,,,"LINESTRING (24.1457475 41.1484459, 24.1458106 41.1485754, 24.1459361 41.1488328)",,
185156012,True,Ηφαιστίωνος,tertiary,50,False,40.579,,,"LINESTRING (24.1447023 41.1528416, 24.1451473 41.152697)",,
185335683,False,19ης Μαΐου,tertiary,50,False,26.255,,,"LINESTRING (24.1447023 41.1528416, 24.1447055 41.1526055)",,
185335685,False,19ης Μαΐου,tertiary,50,True,57.884,,,"LINESTRING (24.1447023 41.1528416, 24.1446879 41.1528502, 24.1446707 41.1528635, 24.1446587 41.1528753, 24.1446359 41.1529017, 24.1446 41.1529459, 24.1443326 41.1532799)",,
184799846,True,Γεωργίου Σταύρου,residential,50,False,63.44,,,"LINESTRING (24.1456189 41.1497024, 24.1453515 41.1498214, 24.1452705 41.1498627, 24.1451619 41.1499166, 24.1449699 41.1499962)",,
229125306,False,19ης Μαΐου,secondary,50,False,58.782000000000004,2,,"LINESTRING (24.1456189 41.1497024, 24.1454577 41.1495784, 24.145342 41.149494, 24.1452696 41.1494439, 24.1451119 41.149337)",,
636599670,False,19ης Μαΐου,secondary,50,True,56.396,2,,"LINESTRING (24.1456189 41.1497024, 24.1457664 41.1498111, 24.1458015 41.149839, 24.1458329 41.149866, 24.1458476 41.1498804, 24.1458592 41.1498922, 24.1458666 41.1499002, 24.1458734 41.1499083, 24.1458835 41.1499221, 24.1458914 41.1499332, 24.1459012 41.1499477, 24.1459057 41.1499548, 24.1459105 41.149963, 24.1459157 41.1499721, 24.1459361 41.1500111, 24.1459511 41.1500408, 24.1459572 41.1500558, 24.1459616 41.1500677, 24.1459663 41.1500826, 24.1459701 41.1501001, 24.1459731 41.1501191)",,
178697196,True,Πατριάρχου Διονυσίου,primary,,False,119.295,,ΕΟ12,"LINESTRING (24.144238 41.1474771, 24.1429395 41.1479186)",,
184345943,False,Γεωργίου Σεφέρη,residential,50,False,77.94699999999999,,,"LINESTRING (24.144238 41.1474771, 24.1442611 41.1475061, 24.1446632 41.1479657, 24.1446934 41.147995, 24.1447285 41.1480214, 24.1447678 41.1480517)",,
185335683,False,19ης Μαΐου,tertiary,50,False,11.914,,,"LINESTRING (24.1454131 41.1518312, 24.1454494 41.1517276)",,
185335683,False,19ης Μαΐου,tertiary,50,True,109.227,,,"LINESTRING (24.1454131 41.1518312, 24.1452602 41.1519813, 24.1447734 41.1523155, 24.1447198 41.1524326, 24.1447055 41.1526055)",,
178697196,True,Πατριάρχου Διονυσίου,primary,,False,40.852,,ΕΟ12,"LINESTRING (24.1421084 41.1482086, 24.1416635 41.1483594)",,
184789583,True,,primary_link,,False,30.641,,,"LINESTRING (24.1421084 41.1482086, 24.142097 41.1482328, 24.1420904 41.1482491, 24.1420881 41.1482598, 24.1420868 41.1482702, 24.1420873 41.1482837, 24.142089 41.1482924, 24.1420945 41.148307, 24.1421005 41.1483173, 24.1421157 41.1483378, 24.1421388 41.1483646, 24.1421595 41.1483828, 24.1421814 41.1483991, 24.1421958 41.1484068, 24.1422091 41.148413, 24.142221 41.148417, 24.1422322 41.1484202, 24.142253 41.1484248)",,
184789584,True,,primary_link,,False,30.365,,,"LINESTRING (24.1413368 41.1482284, 24.1413699 41.14824, 24.1413971 41.1482484, 24.141431 41.1482576, 24.1414679 41.1482653, 24.1415059 41.1482715, 24.1415345 41.1482749, 24.1415609 41.148277, 24.1415882 41.1482784, 24.1416186 41.1482791, 24.1416497 41.1482801, 24.1416673 41.1482801, 24.1416888 41.1482794)",,
698285135,True,Αμφίπολης - Δράμας,primary,,False,21.107,2,,"LINESTRING (24.1413368 41.1482284, 24.1413916 41.1482621, 24.1414256 41.1482808, 24.1414637 41.1482994, 24.1414845 41.1483081, 24.1415002 41.148314, 24.1415482 41.14833)",,
184997197,True,Πατριάρχου Διονυσίου,primary,,False,63.758,,ΕΟ12,"LINESTRING (24.1416888 41.1482794, 24.1418462 41.1482247, 24.1423812 41.1480408)",,
676614569,True,Πατριάρχου Διονυσίου,primary,,False,12.597,,ΕΟ12,"LINESTRING (24.1416635 41.1483594, 24.1415268 41.1484067)",,
184789579,True,19ης Μαΐου,secondary,50,False,31.42,,,"LINESTRING (24.1416635 41.1483594, 24.1417168 41.1483684, 24.1417757 41.1483762, 24.1419351 41.1483943, 24.142031 41.1484146)",,
366814651,False,19ης Μαΐου,secondary,50,True,18.623,2,,"LINESTRING (24.142031 41.1484146, 24.142253 41.1484248)",,
184789580,True,19ης Μαΐου,secondary,50,False,42.294,2,,"LINESTRING (24.142031 41.1484146, 24.1419169 41.1484209, 24.1416219 41.1484134, 24.1415512 41.1484092, 24.1415268 41.1484067)",,
366814651,False,19ης Μαΐου,secondary,50,False,18.623,2,,"LINESTRING (24.142253 41.1484248, 24.142031 41.1484146)",,
229125306,False,19ης Μαΐου,secondary,50,True,80.2,2,,"LINESTRING (24.142253 41.1484248, 24.1424675 41.1484426, 24.1428116 41.148479, 24.1429543 41.1484978, 24.1430824 41.1485163, 24.1431442 41.1485256, 24.143199 41.1485351)",,
184789575,False,Παπαδιαμάντη Αλέξ.,residential,50,False,50.169,,,"LINESTRING (24.1433636 41.1494235, 24.143248 41.1489808)",,
1189855299,True,Θεοτοκόπουλου,residential,50,False,41.561,,,"LINESTRING (24.1441316 41.1498628, 24.1440284 41.1494972)",,
638004312,False,Ραγκαβή,residential,50,False,32.245,,,"LINESTRING (24.1446843 41.1500118, 24.1445725 41.1502893)",,
184799846,True,Γεωργίου Σταύρου,residential,50,False,49.612,,,"LINESTRING (24.1446843 41.1500118, 24.1443071 41.1498871, 24.1442581 41.149873, 24.1442295 41.1498665, 24.1442036 41.1498635, 24.1441789 41.1498623, 24.1441316 41.1498628)",,
"[676454856, 638822245, 676553751]",True,"['Κύπρου', 'Ελευθερίου Βενιζέλου']",secondary,20,False,83.83499999999998,1,,"LINESTRING (24.1466907 41.1503275, 24.1466363 41.150276, 24.1464728 41.1500258, 24.1464679 41.1500191, 24.1464616 41.1500126, 24.1464557 41.1500078, 24.1464504 41.1500043, 24.146444 41.1500015, 24.1464373 41.1500002, 24.1464293 41.15, 24.1464176 41.1500007, 24.1464019 41.1500026, 24.1463805 41.1500067, 24.1462778 41.1500277, 24.1462399 41.1500369, 24.1461863 41.1500507, 24.1460962 41.1500755, 24.1460446 41.1500919, 24.1460123 41.1501038, 24.1459731 41.1501191)",,
669380805,True,Αγίας Σοφίας,tertiary,50,False,49.943999999999996,1,,"LINESTRING (24.1466907 41.1503275, 24.1466286 41.1503948, 24.1463817 41.15052, 24.1463213 41.1505631, 24.1462411 41.1506162)",,
184799906,False,Πατριάρχου Γρηγορίου Ε',residential,50,False,27.001,,,"LINESTRING (24.1442824 41.1508166, 24.1443991 41.1508237, 24.144507 41.1508378, 24.1445267 41.1508471, 24.1445858 41.1508789)",,
184799906,False,Πατριάρχου Γρηγορίου Ε',residential,50,True,83.50500000000001,,,"LINESTRING (24.1442824 41.1508166, 24.1440403 41.1508184, 24.1439876 41.1508231, 24.1439526 41.1508275, 24.1438604 41.150843, 24.1434472 41.1509232, 24.1434057 41.1509285, 24.1433796 41.1509287, 24.1433401 41.1509269, 24.1433025 41.1509243)",,
184799940,True,Σολωμού,residential,50,False,107.899,,,"LINESTRING (24.1442824 41.1508166, 24.1443094 41.1504304, 24.1443059 41.1504058, 24.1442501 41.1502632, 24.1441316 41.1498628)",,
178697185,True,Ελευθερίου Βενιζέλου,secondary,20,False,9.305,1,,"LINESTRING (24.1445858 41.1508789, 24.1445031 41.1509348)",,
184799906,False,Πατριάρχου Γρηγορίου Ε',residential,50,True,27.001,,,"LINESTRING (24.1445858 41.1508789, 24.1445267 41.1508471, 24.144507 41.1508378, 24.1443991 41.1508237, 24.1442824 41.1508166)",,
184799836,False,Όθωνος,residential,50,False,16.452,,,"LINESTRING (24.1417111 41.1509105, 24.1418078 41.1510393)",,
"[813927585, 184799847]",True,Αγίας Βαρβάρας,residential,50,False,183.073,,,"LINESTRING (24.1417111 41.1509105, 24.1418178 41.150883, 24.1418784 41.1508647, 24.1419406 41.150839, 24.1420758 41.1507731, 24.1423506 41.150623, 24.1424809 41.1505443, 24.1425218 41.1505181, 24.1425578 41.1504945, 24.1426325 41.1504417, 24.1428503 41.1502765, 24.1429621 41.1501876, 24.1430169 41.1501557, 24.1430863 41.1501211, 24.1432072 41.1500666, 24.1432632 41.1500444, 24.1433083 41.1500308, 24.1433957 41.1500047, 24.1434856 41.1499816)",,
178697185,True,Ελευθερίου Βενιζέλου,secondary,20,False,106.63000000000002,1,,"LINESTRING (24.1445031 41.1509348, 24.1443751 41.1510267, 24.144307 41.1510648, 24.1441852 41.1511217, 24.1440721 41.1511772, 24.143625 41.1514246, 24.1435765 41.151456, 24.1435373 41.1514857, 24.1434987 41.1515194)",,
185334481,False,Κουντουριώτη,residential,50,True,115.49,,,"LINESTRING (24.1445031 41.1509348, 24.1442357 41.1514693, 24.1441599 41.1516955, 24.1441391 41.1517859, 24.1441331 41.151843, 24.1441405 41.1518793, 24.1441784 41.1519184)",,
184799836,False,Όθωνος,residential,50,True,16.452,,,"LINESTRING (24.1418078 41.1510393, 24.1417111 41.1509105)",,
184799836,False,Όθωνος,residential,50,False,39.11,,,"LINESTRING (24.1418078 41.1510393, 24.1419427 41.1511172, 24.1421389 41.1512852)",,
184799857,False,Βότση,residential,50,True,43.488,,,"LINESTRING (24.1418078 41.1510393, 24.1416939 41.1511033, 24.1416513 41.1511222, 24.141634 41.1511281, 24.1413405 41.1512005)",,
184799864,False,Ελευθερίου Βενιζέλου,residential,50,True,38.77,,,"LINESTRING (24.1433467 41.1511974, 24.1433806 41.1513496, 24.1433988 41.1513991, 24.1434248 41.1514441, 24.143456 41.151482, 24.1434987 41.1515194)",,
184799871,False,Πατριάρχου Ιωακείμ,residential,50,True,79.929,,,"LINESTRING (24.1433467 41.1511974, 24.1429376 41.1513035, 24.1429152 41.1513131, 24.1428987 41.151328, 24.1428904 41.1513464, 24.1428912 41.1513658, 24.1428961 41.1513838, 24.1429663 41.1516343, 24.1429754 41.1516747)",,
842305486,False,Πατριάρχου Ιωακείμ,residential,50,False,30.594,,,"LINESTRING (24.1433467 41.1511974, 24.143306 41.1509399, 24.1433025 41.1509243)",,
184799858,False,Γεωργιάδου-Χριστάκη Ελευθερίας,residential,50,True,35.664,,,"LINESTRING (24.1413405 41.1512005, 24.141283 41.1515183)",,
184799857,False,Βότση,residential,50,False,43.488,,,"LINESTRING (24.1413405 41.1512005, 24.141634 41.1511281, 24.1416513 41.1511222, 24.1416939 41.1511033, 24.1418078 41.1510393)",,
184799836,False,Όθωνος,residential,50,False,54.679,,,"LINESTRING (24.1421389 41.1512852, 24.1422147 41.1513593, 24.1423166 41.151519, 24.1423931 41.1517324)",,
184799836,False,Όθωνος,residential,50,True,39.11,,,"LINESTRING (24.1421389 41.1512852, 24.1419427 41.1511172, 24.1418078 41.1510393)",,
184799837,False,Ύδρας,residential,50,True,82.66099999999999,,,"LINESTRING (24.1421389 41.1512852, 24.1418596 41.1514765, 24.1418279 41.1514961, 24.1417981 41.1515106, 24.141765 41.1515229, 24.1417239 41.151534, 24.1416831 41.1515434, 24.1416291 41.151555, 24.1415877 41.1515592, 24.1415407 41.1515609, 24.1414947 41.1515603, 24.1414485 41.1515523, 24.141378 41.1515391, 24.141283 41.1515183)",,
184799858,False,Γεωργιάδου-Χριστάκη Ελευθερίας,residential,50,False,35.664,,,"LINESTRING (24.141283 41.1515183, 24.1413405 41.1512005)",,
184799858,False,Γεωργιάδου-Χριστάκη Ελευθερίας,residential,50,True,38.208,,,"LINESTRING (24.141283 41.1515183, 24.1412325 41.1518598)",,
184799837,False,Ύδρας,residential,50,False,82.661,,,"LINESTRING (24.141283 41.1515183, 24.141378 41.1515391, 24.1414485 41.1515523, 24.1414947 41.1515603, 24.1415407 41.1515609, 24.1415877 41.1515592, 24.1416291 41.151555, 24.1416831 41.1515434, 24.1417239 41.151534, 24.141765 41.1515229, 24.1417981 41.1515106, 24.1418279 41.1514961, 24.1418596 41.1514765, 24.1421389 41.1512852)",,
"[184799957, 184799837]",False,Ύδρας,residential,50,True,61.822,,,"LINESTRING (24.141283 41.1515183, 24.1411732 41.151498, 24.1410759 41.1514792, 24.1410124 41.1518715)",,
178697185,True,Ελευθερίου Βενιζέλου,secondary,20,False,32.535,1,,"LINESTRING (24.1433567 41.1516289, 24.1433332 41.151638, 24.1433128 41.151644, 24.1432938 41.1516485, 24.1432781 41.1516506, 24.1429754 41.1516747)",,
185334468,False,Αγίας Σοφίας,residential,50,True,106.79999999999998,,,"LINESTRING (24.1433567 41.1516289, 24.1433871 41.1517235, 24.1434526 41.1519957, 24.1434619 41.152014, 24.1434792 41.1520287, 24.1435024 41.1520377, 24.1435283 41.1520398, 24.1437546 41.1520272, 24.1441784 41.1519184)",,
178697185,True,Ελευθερίου Βενιζέλου,secondary,20,False,45.78,1,,"LINESTRING (24.1429754 41.1516747, 24.1425921 41.1517041, 24.1424331 41.1517254)",,
184799871,False,Πατριάρχου Ιωακείμ,residential,50,False,79.929,,,"LINESTRING (24.1429754 41.1516747, 24.1429663 41.1516343, 24.1428961 41.1513838, 24.1428912 41.1513658, 24.1428904 41.1513464, 24.1428987 41.151328, 24.1429152 41.1513131, 24.1429376 41.1513035, 24.1433467 41.1511974)",,
185333582,False,25ης Μαρτίου,residential,50,True,77.71600000000001,,,"LINESTRING (24.1429754 41.1516747, 24.1429799 41.1516969, 24.1430037 41.1519789, 24.143047 41.1522418, 24.1430505 41.1522663, 24.1430535 41.1522971, 24.1430498 41.1523705)",,
178697185,True,Ελευθερίου Βενιζέλου,secondary,20,False,50.464,1,,"LINESTRING (24.1423931 41.1517324, 24.1418308 41.1518958)",,
184799836,False,Όθωνος,residential,50,True,54.678999999999995,,,"LINESTRING (24.1423931 41.1517324, 24.1423166 41.151519, 24.1422147 41.1513593, 24.1421389 41.1512852)",,
184799858,False,Γεωργιάδου-Χριστάκη Ελευθερίας,residential,50,False,38.208,,,"LINESTRING (24.1412325 41.1518598, 24.141283 41.1515183)",,
184799858,False,Γεωργιάδου-Χριστάκη Ελευθερίας,residential,50,True,25.211,,,"LINESTRING (24.1412325 41.1518598, 24.1413119 41.1520785)",,
184799927,False,Πλαταιών,residential,50,False,18.474,,,"LINESTRING (24.1412325 41.1518598, 24.1410124 41.1518715)",,
184799927,False,Πλαταιών,residential,50,True,18.474,,,"LINESTRING (24.1410124 41.1518715, 24.1412325 41.1518598)",,
"[184799837, 184799957]",False,Ύδρας,residential,50,False,61.822,,,"LINESTRING (24.1410124 41.1518715, 24.1410759 41.1514792, 24.1411732 41.151498, 24.141283 41.1515183)",,
184799858,False,Γεωργιάδου-Χριστάκη Ελευθερίας,residential,50,False,25.211,,,"LINESTRING (24.1413119 41.1520785, 24.1412325 41.1518598)",,
184995923,False,Αναστασίου Μακρή,residential,50,False,56.409,,,"LINESTRING (24.1450348 41.1463209, 24.1456478 41.1461105)",,
184811887,True,Κοζάνης,residential,50,False,82.255,,,"LINESTRING (24.1450348 41.1463209, 24.1453304 41.1468086, 24.1454443 41.1469933)",,
184995923,False,Αναστασίου Μακρή,residential,50,True,68.41,,,"LINESTRING (24.1450348 41.1463209, 24.1444744 41.1465133, 24.1442914 41.1465761)",,
184995923,False,Αναστασίου Μακρή,residential,50,True,48.305,,,"LINESTRING (24.1442914 41.1465761, 24.1437666 41.1467565)",,
184995923,False,Αναστασίου Μακρή,residential,50,False,68.41,,,"LINESTRING (24.1442914 41.1465761, 24.1444744 41.1465133, 24.1450348 41.1463209)",,
184995923,False,Αναστασίου Μακρή,residential,50,False,48.305,,,"LINESTRING (24.1437666 41.1467565, 24.1442914 41.1465761)",,
184995923,False,Αναστασίου Μακρή,residential,50,True,72.237,,,"LINESTRING (24.1437666 41.1467565, 24.1429815 41.1470258)",,
184811892,True,Κορυτσάς,residential,50,False,82.184,,,"LINESTRING (24.1437666 41.1467565, 24.1437813 41.1468042, 24.1437969 41.1468383, 24.1441535 41.1474347)",,
185683301,False,,residential,50,True,161.53299999999996,,,"LINESTRING (24.1437666 41.1467565, 24.1437519 41.1467146, 24.1437416 41.1466778, 24.1437316 41.1466513, 24.143717 41.1466243, 24.1437014 41.1465997, 24.1436851 41.1465813, 24.1436441 41.1465461, 24.1435978 41.1465115, 24.1435648 41.1464839, 24.1435221 41.1464432, 24.1434855 41.1463992, 24.1434487 41.1463438, 24.1434102 41.146283, 24.1433854 41.1462361, 24.1433563 41.1461765, 24.143217 41.1460045, 24.1431953 41.1459842, 24.143178 41.1459724, 24.1431557 41.1459647, 24.1431314 41.1459628, 24.1430906 41.1459615, 24.1430328 41.1459605, 24.1429697 41.1459609, 24.1429014 41.145965, 24.1427943 41.1459743, 24.1427073 41.1459864, 24.1426301 41.1460012, 24.1425498 41.1460215, 24.1424774 41.1460429)",,
184997197,True,Πατριάρχου Διονυσίου,primary,,False,55.688,,ΕΟ12,"LINESTRING (24.1454443 41.1469933, 24.1460493 41.1467853)",,
184995923,False,Αναστασίου Μακρή,residential,50,False,72.237,,,"LINESTRING (24.1429815 41.1470258, 24.1437666 41.1467565)",,
184995923,False,Αναστασίου Μακρή,residential,50,True,98.59400000000001,,,"LINESTRING (24.1429815 41.1470258, 24.1422573 41.1472744, 24.1422452 41.1472796, 24.1422351 41.1472849, 24.1422268 41.1472911, 24.1422144 41.1473065, 24.1422038 41.1473231, 24.1421972 41.1473364, 24.1421889 41.1473518, 24.1421392 41.1474698, 24.1421337 41.1474791, 24.1421159 41.1474993, 24.1421088 41.1475038, 24.142077 41.1475147)",,
184997197,True,Πατριάρχου Διονυσίου,primary,,False,70.184,,ΕΟ12,"LINESTRING (24.1446813 41.1472546, 24.1454443 41.1469933)",,
184811873,True,Αργυροκάστρου,residential,50,False,82.206,,,"LINESTRING (24.1446813 41.1472546, 24.144319 41.1466231, 24.1442914 41.1465761)",,
184997197,True,Πατριάρχου Διονυσίου,primary,,False,48.52,,ΕΟ12,"LINESTRING (24.1441535 41.1474347, 24.1446813 41.1472546)",,
184811871,True,Αβδήρων,residential,50,False,81.975,,,"LINESTRING (24.1433841 41.1476978, 24.1429815 41.1470258)",,
184997197,True,Πατριάρχου Διονυσίου,primary,,False,70.755,,ΕΟ12,"LINESTRING (24.1433841 41.1476978, 24.1441535 41.1474347)",,
184811894,False,Λυσίου,residential,50,True,47.781,,,"LINESTRING (24.1434856 41.1499816, 24.1434483 41.1503165, 24.1434458 41.1503332, 24.1434237 41.1504082)",,
813927587,True,Αγίας Βαρβάρας,residential,50,False,55.73,,,"LINESTRING (24.1434856 41.1499816, 24.1435856 41.1499586, 24.1436917 41.1499359, 24.1437891 41.1499175, 24.1439073 41.1498963, 24.1440167 41.1498774, 24.1440771 41.1498686, 24.1441316 41.1498628)",,
184811897,False,Λυσίου,residential,50,True,14.769,,,"LINESTRING (24.1433808 41.1505505, 24.1433473 41.1506809)",,
184811897,False,Λυσίου,residential,50,False,14.769,,,"LINESTRING (24.1433473 41.1506809, 24.1433808 41.1505505)",,
842309918,False,Βότση,residential,50,True,24.511,,,"LINESTRING (24.1433473 41.1506809, 24.1430552 41.1506956)",,
184811897,False,Λυσίου,residential,50,True,27.325,,,"LINESTRING (24.1433473 41.1506809, 24.1433049 41.1509054, 24.1433025 41.1509243)",,
842309918,False,Βότση,residential,50,False,24.511,,,"LINESTRING (24.1430552 41.1506956, 24.1433473 41.1506809)",,
184799906,False,Πατριάρχου Γρηγορίου Ε',residential,50,False,83.505,,,"LINESTRING (24.1433025 41.1509243, 24.1433401 41.1509269, 24.1433796 41.1509287, 24.1434057 41.1509285, 24.1434472 41.1509232, 24.1438604 41.150843, 24.1439526 41.1508275, 24.1439876 41.1508231, 24.1440403 41.1508184, 24.1442824 41.1508166)",,
184799909,False,Πατριάρχου Γρηγορίου Ε',residential,50,False,71.428,,,"LINESTRING (24.1433025 41.1509243, 24.1432537 41.1509199, 24.1432364 41.1509149, 24.1431867 41.1508908, 24.1430051 41.1507808, 24.1429886 41.1507752, 24.1428868 41.1507509, 24.1428582 41.1507385, 24.142802 41.1506911, 24.1426598 41.1505354)",,
184811897,False,Λυσίου,residential,50,False,27.325,,,"LINESTRING (24.1433025 41.1509243, 24.1433049 41.1509054, 24.1433473 41.1506809)",,
