osmid,highway,oneway,reversed,length,name,geometry,lanes,maxspeed,junction,ref
223966197,tertiary,False,True,129.684,Εθνικής Αντίστασης,"LINESTRING (22.4473737 40.6289709, 22.4469681 40.628992, 22.445841 40.6290551)",,50,,
223966187,residential,False,False,76.257,Γρ. Κατρανίτσα,"LINESTRING (22.4460412 40.6313201, 22.4461047 40.6320042)",,,,
223966187,residential,False,True,26.33,Γρ. Κατρανίτσα,"LINESTRING (22.4460412 40.6313201, 22.4460192 40.6310839)",,,,
223966210,residential,False,False,253.697,Δημητρίου Σάννα,"LINESTRING (22.4460412 40.6313201, 22.4490395 40.6311535)",,,,
1000440809,residential,False,False,130.372,Θεοχάρη Κούγκα,"LINESTRING (22.4475034 40.6303794, 22.4459621 40.6304594)",,,,
1000440809,residential,False,True,115.976,Θεοχάρη Κούγκα,"LINESTRING (22.4475034 40.6303794, 22.4488745 40.6303082)",,,,
223966201,residential,False,False,49.034,,"LINESTRING (22.4475034 40.6303794, 22.4475005 40.6303477, 22.4474629 40.6299395)",,,,
223966187,residential,False,True,49.446,Γρ. Κατρανίτσα,"LINESTRING (22.4459621 40.6304594, 22.4459232 40.6300157)",,,,
1000440809,residential,False,True,130.372,Θεοχάρη Κούγκα,"LINESTRING (22.4459621 40.6304594, 22.4475034 40.6303794)",,,,
223966187,residential,False,False,69.60900000000001,Γρ. Κατρανίτσα,"LINESTRING (22.4459621 40.6304594, 22.4459655 40.630498, 22.4460192 40.6310839)",,,,
223966202,residential,False,False,78.901,25ης Μαρτίου,"LINESTRING (22.4512106 40.6302046, 22.4512729 40.6309126)",,,,
223966202,residential,False,True,121.181,25ης Μαρτίου,"LINESTRING (22.4512106 40.6302046, 22.4511029 40.6291371, 22.4511006 40.629118)",,,,
223966209,residential,False,False,197.48399999999998,Θεοχάρη Κούγκα,"LINESTRING (22.4512106 40.6302046, 22.4509156 40.6302189, 22.4503699 40.6302483, 22.4488745 40.6303082)",,,,
223966209,residential,False,True,177.918,Θεοχάρη Κούγκα,"LINESTRING (22.4512106 40.6302046, 22.4519187 40.6301517, 22.4526778 40.630109, 22.453313 40.6300922)",,,,
223966209,residential,False,False,37.123,Θεοχάρη Κούγκα,"LINESTRING (22.4566085 40.6299233, 22.4561693 40.6299421)",,,,
223967018,residential,False,False,197.52499999999998,,"LINESTRING (22.4566085 40.6299233, 22.456871 40.6293383, 22.4569584 40.6291367, 22.4569972 40.6290123, 22.4570057 40.6289174, 22.4570074 40.6288366, 22.457004 40.628761, 22.4569653 40.6284621, 22.4569485 40.628196)",,,,
223967018,residential,False,True,44.4,,"LINESTRING (22.4566085 40.6299233, 22.4566204 40.6300023, 22.456563 40.6303191)",,,,
223966194,residential,False,True,110.687,Αισχύλου,"LINESTRING (22.4487367 40.6294939, 22.447429 40.6295707)",,,,
1000440810,primary,False,False,66.426,28ης Οκτωβρίου,"LINESTRING (22.4487367 40.6294939, 22.4486379 40.6289522, 22.4486294 40.6289021)",2,50,,
1000440810,primary,False,True,91.289,28ης Οκτωβρίου,"LINESTRING (22.4487367 40.6294939, 22.4488705 40.6302827, 22.4488745 40.6303082)",2,50,,
223966187,residential,False,False,26.33,Γρ. Κατρανίτσα,"LINESTRING (22.4460192 40.6310839, 22.4460412 40.6313201)",,,,
223966187,residential,False,True,69.60900000000001,Γρ. Κατρανίτσα,"LINESTRING (22.4460192 40.6310839, 22.4459655 40.630498, 22.4459621 40.6304594)",,,,
223966188,residential,False,False,178.411,Κολοκοτρώνη,"LINESTRING (22.4533833 40.6308168, 22.4512729 40.6309126)",,,,
223966200,residential,False,False,89.866,,"LINESTRING (22.4533833 40.6308168, 22.4534455 40.6316236)",,,,
223966200,residential,False,True,80.79,,"LINESTRING (22.4533833 40.6308168, 22.453313 40.6300922)",,,,
375735616,tertiary,False,True,161.586,Εθνικής Αντίστασης,"LINESTRING (22.4505378 40.628784, 22.4486294 40.6289021)",,50,,
223966191,tertiary,True,False,83.365,,"LINESTRING (22.4505378 40.628784, 22.4505255 40.6287382, 22.450522 40.628668, 22.4505336 40.6285982, 22.4505465 40.6285652, 22.45056 40.6285308, 22.4506004 40.6284675, 22.4506538 40.6284101, 22.4507127 40.6283648, 22.4507937 40.6283186, 22.4508805 40.628286, 22.4509649 40.6282659, 22.4510566 40.6282561)",,,roundabout,
223966202,residential,False,True,90.315,25ης Μαρτίου,"LINESTRING (22.4514324 40.6325287, 22.4513448 40.6317192)",,,,
223966199,residential,False,False,179.868,Μελισοχωρίου,"LINESTRING (22.4514324 40.6325287, 22.4512514 40.6325416, 22.4509044 40.6325707, 22.4493078 40.6326563)",,,,
223966187,residential,False,True,93.147,Γρ. Κατρανίτσα,"LINESTRING (22.4461915 40.6328393, 22.4461047 40.6320042)",,,,
1000441580,primary,False,False,8.515,Ελευθερίου Βενιζέλου,"LINESTRING (22.4461915 40.6328393, 22.4462833 40.6328711)",2,50,,ΕΟ4
1000441580,primary,False,True,10.884,Ελευθερίου Βενιζέλου,"LINESTRING (22.4461915 40.6328393, 22.4460745 40.6327981)",2,50,,ΕΟ4
223966187,residential,False,False,107.039,Γρ. Κατρανίτσα,"LINESTRING (22.445841 40.6290551, 22.4459232 40.6300157)",,,,
223966197,tertiary,False,False,129.684,Εθνικής Αντίστασης,"LINESTRING (22.445841 40.6290551, 22.4469681 40.628992, 22.4473737 40.6289709)",,50,,
223966199,residential,False,False,69.461,Μελισοχωρίου,"LINESTRING (22.4485243 40.6326951, 22.4477027 40.6327333)",,,,
223966199,residential,False,True,66.257,Μελισοχωρίου,"LINESTRING (22.4485243 40.6326951, 22.4493078 40.6326563)",,,,
223966199,residential,False,True,69.461,Μελισοχωρίου,"LINESTRING (22.4477027 40.6327333, 22.4485243 40.6326951)",,,,
223966206,residential,False,False,90.432,,"LINESTRING (22.4477027 40.6327333, 22.4476339 40.6319217)",,,,
223966199,residential,False,False,121.94899999999998,Μελισοχωρίου,"LINESTRING (22.4477027 40.6327333, 22.4470448 40.6327678, 22.4464955 40.6328033, 22.4464012 40.6328157, 22.4462833 40.6328711)",,,,
223966187,residential,False,False,49.446,Γρ. Κατρανίτσα,"LINESTRING (22.4459232 40.6300157, 22.4459621 40.6304594)",,,,
223966187,residential,False,True,107.039,Γρ. Κατρανίτσα,"LINESTRING (22.4459232 40.6300157, 22.445841 40.6290551)",,,,
223966205,residential,False,True,130.21,Ομήρου,"LINESTRING (22.4459232 40.6300157, 22.4474629 40.6299395)",,,,
223967031,residential,False,False,8.826,,"LINESTRING (22.4555525 40.6315014, 22.4555455 40.6314222)",,,,
223966192,residential,False,False,178.506,Κολινδρού,"LINESTRING (22.4555525 40.6315014, 22.4554224 40.6315257, 22.4548462 40.6315437, 22.4543039 40.6315757, 22.4534455 40.6316236)",,,,
223966199,residential,False,False,66.257,Μελισοχωρίου,"LINESTRING (22.4493078 40.6326563, 22.4485243 40.6326951)",,,,
26944218,primary,False,False,90.351,28ης Οκτωβρίου,"LINESTRING (22.4493078 40.6326563, 22.4492804 40.6325097, 22.449212 40.6321225, 22.4491683 40.6318507)",2,50,,
223966199,residential,False,True,179.86800000000002,Μελισοχωρίου,"LINESTRING (22.4493078 40.6326563, 22.4509044 40.6325707, 22.4512514 40.6325416, 22.4514324 40.6325287)",,,,
223966191,tertiary,True,False,65.26599999999999,,"LINESTRING (22.4511006 40.629118, 22.4510047 40.6291136, 22.4509167 40.6290979, 22.4508311 40.6290711, 22.4507523 40.6290341, 22.4506825 40.6289878, 22.4506236 40.6289336, 22.450577 40.6288728, 22.450544 40.6288071, 22.4505378 40.628784)",,,roundabout,
223966202,residential,False,False,121.181,25ης Μαρτίου,"LINESTRING (22.4511006 40.629118, 22.4511029 40.6291371, 22.4512106 40.6302046)",,,,
1000440809,residential,False,False,115.976,Θεοχάρη Κούγκα,"LINESTRING (22.4488745 40.6303082, 22.4475034 40.6303794)",,,,
223966209,residential,False,True,197.484,Θεοχάρη Κούγκα,"LINESTRING (22.4488745 40.6303082, 22.4503699 40.6302483, 22.4509156 40.6302189, 22.4512106 40.6302046)",,,,
"[1000440808, 26944218, 1000440811]",primary,False,True,81.334,28ης Οκτωβρίου,"LINESTRING (22.4488745 40.6303082, 22.4488998 40.6304387, 22.4489382 40.6306375, 22.4490145 40.6310319)",2,50,,
1000440810,primary,False,False,91.289,28ης Οκτωβρίου,"LINESTRING (22.4488745 40.6303082, 22.4488705 40.6302827, 22.4487367 40.6294939)",2,50,,
223967006,residential,False,True,83.098,25ης Μαρτίου,"LINESTRING (22.4510566 40.6282561, 22.4509572 40.6275126)",,,,
223966191,tertiary,True,False,46.317,,"LINESTRING (22.4510566 40.6282561, 22.4511492 40.6282577, 22.4512403 40.6282707, 22.4513274 40.6282947, 22.4514062 40.6283281, 22.451477 40.6283707, 22.4515381 40.6284211)",,,roundabout,
26944218,primary,False,True,13.685,28ης Οκτωβρίου,"LINESTRING (22.4490145 40.6310319, 22.4490395 40.6311535)",2,50,,
223966188,residential,False,True,191.043,Κολοκοτρώνη,"LINESTRING (22.4490145 40.6310319, 22.4512729 40.6309126)",,,,
"[1000440808, 26944218, 1000440811]",primary,False,False,81.334,28ης Οκτωβρίου,"LINESTRING (22.4490145 40.6310319, 22.4489382 40.6306375, 22.4488998 40.6304387, 22.4488745 40.6303082)",2,50,,
223966206,residential,False,True,90.432,,"LINESTRING (22.4476339 40.6319217, 22.4477027 40.6327333)",,,,
223966192,residential,False,False,129.37,Κολινδρού,"LINESTRING (22.4476339 40.6319217, 22.4461534 40.6320016, 22.4461047 40.6320042)",,,,
223966192,residential,False,True,129.724,Κολινδρού,"LINESTRING (22.4476339 40.6319217, 22.4490705 40.6318547, 22.4491683 40.6318507)",,,,
223966209,residential,False,False,85.597,Θεοχάρη Κούγκα,"LINESTRING (22.4543251 40.6300414, 22.453313 40.6300922)",,,,
223966209,residential,False,True,92.48,Θεοχάρη Κούγκα,"LINESTRING (22.4543251 40.6300414, 22.4554179 40.6299791)",,,,
223967008,residential,False,False,160.747,,"LINESTRING (22.4543251 40.6300414, 22.4543032 40.6294413, 22.4543273 40.6293914, 22.454377 40.629367, 22.4553594 40.6293174)",,,,
223966192,residential,False,True,184.25,Κολινδρού,"LINESTRING (22.4491683 40.6318507, 22.4513448 40.6317192)",,,,
26944218,primary,False,False,78.285,28ης Οκτωβρίου,"LINESTRING (22.4491683 40.6318507, 22.4491502 40.6317428, 22.4490395 40.6311535)",2,50,,
26944218,primary,False,True,90.351,28ης Οκτωβρίου,"LINESTRING (22.4491683 40.6318507, 22.449212 40.6321225, 22.4492804 40.6325097, 22.4493078 40.6326563)",2,50,,
223966192,residential,False,False,129.724,Κολινδρού,"LINESTRING (22.4491683 40.6318507, 22.4490705 40.6318547, 22.4476339 40.6319217)",,,,
223966188,residential,False,False,191.043,Κολοκοτρώνη,"LINESTRING (22.4512729 40.6309126, 22.4490145 40.6310319)",,,,
223966188,residential,False,True,178.411,Κολοκοτρώνη,"LINESTRING (22.4512729 40.6309126, 22.4533833 40.6308168)",,,,
223966202,residential,False,False,89.895,25ης Μαρτίου,"LINESTRING (22.4512729 40.6309126, 22.4513448 40.6317192)",,,,
223966202,residential,False,True,78.901,25ης Μαρτίου,"LINESTRING (22.4512729 40.6309126, 22.4512106 40.6302046)",,,,
223966194,residential,False,False,110.687,Αισχύλου,"LINESTRING (22.447429 40.6295707, 22.4487367 40.6294939)",,,,
223966201,residential,False,False,66.858,,"LINESTRING (22.447429 40.6295707, 22.4473737 40.6289709)",,,,
223966201,residential,False,True,41.108,,"LINESTRING (22.447429 40.6295707, 22.4474629 40.6299395)",,,,
223967024,residential,False,True,162.212,Σβωλούλα,"LINESTRING (22.4487901 40.6247516, 22.448847 40.6247669, 22.4489008 40.6247687, 22.4507048 40.6246796)",,,,
223967032,residential,False,True,89.27600000000001,Αγίου Δημητρίου,"LINESTRING (22.4487901 40.6247516, 22.4485015 40.6249278, 22.4479428 40.6252318)",,,,
223967006,residential,False,False,24.749,25ης Μαρτίου,"LINESTRING (22.4509362 40.6272906, 22.4509572 40.6275126)",,,,
223967006,residential,False,True,113.776,25ης Μαρτίου,"LINESTRING (22.4509362 40.6272906, 22.4508457 40.6262697)",,,,
223967016,residential,False,False,177.621,Αθανασίου Οικονομοπούλου,"LINESTRING (22.4509362 40.6272906, 22.4516853 40.627283, 22.4530403 40.6272543)",,,,
223967031,residential,False,False,111.904,,"LINESTRING (22.4553594 40.6293174, 22.4552703 40.6283133)",,,,
223967031,residential,False,True,73.743,,"LINESTRING (22.4553594 40.6293174, 22.4554179 40.6299791)",,,,
223967008,residential,False,True,160.747,,"LINESTRING (22.4553594 40.6293174, 22.454377 40.629367, 22.4543273 40.6293914, 22.4543032 40.6294413, 22.4543251 40.6300414)",,,,
223967014,residential,False,False,90.178,,"LINESTRING (22.4518446 40.6254623, 22.4507812 40.6255416)",,,,
223967015,residential,False,True,7.557,,"LINESTRING (22.4561653 40.6282636, 22.4561592 40.6281958)",,,,
223967022,tertiary,True,False,75.732,Αγίου Γεωργίου,"LINESTRING (22.4561653 40.6282636, 22.4552703 40.6283133)",,,,
223966200,residential,False,False,185.231,,"LINESTRING (22.4531587 40.6284305, 22.453313 40.6300922)",,,,
223966200,residential,False,True,7.571,,"LINESTRING (22.4531587 40.6284305, 22.4531505 40.6283627)",,,,
223967022,tertiary,True,False,132.463,Αγίου Γεωργίου,"LINESTRING (22.4531587 40.6284305, 22.4519052 40.6284985, 22.4518532 40.6285028, 22.4518076 40.6285089, 22.4517611 40.6285188, 22.4517115 40.62854, 22.4516774 40.6285669, 22.4516489 40.6286069)",,,,
223967006,residential,False,False,27.405,25ης Μαρτίου,"LINESTRING (22.4508239 40.6260238, 22.4508457 40.6262697)",,,,
223967006,residential,False,True,53.739,25ης Μαρτίου,"LINESTRING (22.4508239 40.6260238, 22.4507812 40.6255416)",,,,
223967429,residential,False,False,250.17399999999998,Αλεξάνδρου Παπάγου,"LINESTRING (22.4508239 40.6260238, 22.4489984 40.6256169, 22.4487064 40.6255543, 22.4479728 40.6254086)",,,,
223967018,residential,False,False,44.4,,"LINESTRING (22.456563 40.6303191, 22.4566204 40.6300023, 22.4566085 40.6299233)",,,,
223967006,residential,False,False,83.098,25ης Μαρτίου,"LINESTRING (22.4509572 40.6275126, 22.4510566 40.6282561)",,,,
223967006,residential,False,True,24.749,25ης Μαρτίου,"LINESTRING (22.4509572 40.6275126, 22.4509362 40.6272906)",,,,
223967025,residential,False,False,215.84699999999998,Μάρκου Μπότσαρη,"LINESTRING (22.4509572 40.6275126, 22.4504196 40.6275728, 22.4495701 40.6276601, 22.4484243 40.6277819)",,,,
223966200,residential,False,False,123.599,,"LINESTRING (22.4530403 40.6272543, 22.4531505 40.6283627)",,,,
223966200,residential,False,True,8.43,,"LINESTRING (22.4530403 40.6272543, 22.4530348 40.6271786)",,,,
223967016,residential,False,True,177.621,Αθανασίου Οικονομοπούλου,"LINESTRING (22.4530403 40.6272543, 22.4516853 40.627283, 22.4509362 40.6272906)",,,,
223967429,residential,False,False,20.06,Αλεξάνδρου Παπάγου,"LINESTRING (22.4479728 40.6254086, 22.4477439 40.62536)",,,,
1000440802,primary,False,False,19.822,28ης Οκτωβρίου,"LINESTRING (22.4479728 40.6254086, 22.4479428 40.6252318)",2,50,,
1000440802,primary,False,True,181.104,28ης Οκτωβρίου,"LINESTRING (22.4479728 40.6254086, 22.4482812 40.6270204)",2,50,,
223967429,residential,False,True,250.17399999999998,Αλεξάνδρου Παπάγου,"LINESTRING (22.4479728 40.6254086, 22.4487064 40.6255543, 22.4489984 40.6256169, 22.4508239 40.6260238)",,,,
223967015,residential,False,False,111.523,,"LINESTRING (22.455956 40.6260345, 22.4560501 40.6270349)",,,,
223967015,residential,False,True,113.396,,"LINESTRING (22.455956 40.6260345, 22.4558603 40.6250173)",,,,
223967019,residential,False,False,67.983,Σχολείων,"LINESTRING (22.455956 40.6260345, 22.4567585 40.6259814)",,,,
223967019,residential,False,True,74.686,Σχολείων,"LINESTRING (22.455956 40.6260345, 22.4550732 40.6260814)",,,,
223967006,residential,False,False,26.235,25ης Μαρτίου,"LINESTRING (22.4507048 40.6246796, 22.4507257 40.624915)",,,,
223967006,residential,False,True,62.146,25ης Μαρτίου,"LINESTRING (22.4507048 40.6246796, 22.4506547 40.624122)",,,,
223967024,residential,False,False,162.212,Σβωλούλα,"LINESTRING (22.4507048 40.6246796, 22.4489008 40.6247687, 22.448847 40.6247669, 22.4487901 40.6247516)",,,,
223967031,residential,False,False,72.462,,"LINESTRING (22.4554754 40.6306293, 22.4554179 40.6299791)",,,,
223967031,residential,False,True,88.365,,"LINESTRING (22.4554754 40.6306293, 22.4555455 40.6314222)",,,,
223967028,living_street,False,True,68.625,,"LINESTRING (22.4554754 40.6306293, 22.4550811 40.6306422, 22.4546705 40.6307038)",,,,
223967009,residential,False,False,75.173,Λίτρα,"LINESTRING (22.4551627 40.6270935, 22.4560501 40.6270349)",,,,
223967009,residential,False,True,93.164,Λίτρα,"LINESTRING (22.4551627 40.6270935, 22.4540603 40.6271376)",,,,
223967031,residential,False,False,112.794,,"LINESTRING (22.4551627 40.6270935, 22.4550732 40.6260814)",,,,
223967031,residential,False,True,128.373,,"LINESTRING (22.4551627 40.6270935, 22.4552645 40.6282454)",,,,
223967022,tertiary,True,False,178.677,Αγίου Γεωργίου,"LINESTRING (22.4552703 40.6283133, 22.4531587 40.6284305)",,,,
223967031,residential,False,False,7.566,,"LINESTRING (22.4552703 40.6283133, 22.4552645 40.6282454)",,,,
223967031,residential,False,True,111.904,,"LINESTRING (22.4552703 40.6283133, 22.4553594 40.6293174)",,,,
223967031,residential,False,False,88.365,,"LINESTRING (22.4555455 40.6314222, 22.4554754 40.6306293)",,,,
223967031,residential,False,True,8.826,,"LINESTRING (22.4555455 40.6314222, 22.4555525 40.6315014)",,,,
223967026,residential,False,False,178.911,,"LINESTRING (22.4555455 40.6314222, 22.455681 40.6313757, 22.4557519 40.6313103, 22.4558111 40.631191, 22.4558854 40.6310231, 22.4559682 40.6307948, 22.456073 40.6305037, 22.4561201 40.6303411, 22.4561521 40.6301909, 22.4561712 40.6300681, 22.4561693 40.6299421)",,,,
223967006,residential,False,False,53.739,25ης Μαρτίου,"LINESTRING (22.4507812 40.6255416, 22.4508239 40.6260238)",,,,
223967006,residential,False,True,69.832,25ης Μαρτίου,"LINESTRING (22.4507812 40.6255416, 22.4507257 40.624915)",,,,
223967014,residential,False,True,90.178,,"LINESTRING (22.4507812 40.6255416, 22.4518446 40.6254623)",,,,
223967009,residential,False,False,66.776,Λίτρα,"LINESTRING (22.4560501 40.6270349, 22.456839 40.6269886)",,,,
223967009,residential,False,True,75.173,Λίτρα,"LINESTRING (22.4560501 40.6270349, 22.4551627 40.6270935)",,,,
223967015,residential,False,False,129.414,,"LINESTRING (22.4560501 40.6270349, 22.4561592 40.6281958)",,,,
223967015,residential,False,True,111.523,,"LINESTRING (22.4560501 40.6270349, 22.455956 40.6260345)",,,,
223967018,residential,False,False,27.071,,"LINESTRING (22.4568506 40.6272319, 22.456839 40.6269886)",,,,
223967018,residential,False,True,40.087,,"LINESTRING (22.4568506 40.6272319, 22.4568805 40.6275917)",,,,
223967018,residential,False,False,67.449,,"LINESTRING (22.4569485 40.628196, 22.4568987 40.6278098, 22.4568805 40.6275917)",,,,
223967018,residential,False,True,197.52500000000003,,"LINESTRING (22.4569485 40.628196, 22.4569653 40.6284621, 22.457004 40.628761, 22.4570074 40.6288366, 22.4570057 40.6289174, 22.4569972 40.6290123, 22.4569584 40.6291367, 22.456871 40.6293383, 22.4566085 40.6299233)",,,,
223967022,tertiary,True,False,66.72200000000001,Αγίου Γεωργίου,"LINESTRING (22.4569485 40.628196, 22.4568066 40.6282261, 22.4567711 40.62823, 22.4561653 40.6282636)",,,,
223967019,residential,False,False,74.686,Σχολείων,"LINESTRING (22.4550732 40.6260814, 22.455956 40.6260345)",,,,
223967019,residential,False,True,89.197,Σχολείων,"LINESTRING (22.4550732 40.6260814, 22.4540186 40.6261344)",,,,
223967031,residential,False,False,113.719,,"LINESTRING (22.4550732 40.6260814, 22.454983 40.625061)",,,,
223967031,residential,False,True,112.794,,"LINESTRING (22.4550732 40.6260814, 22.4551627 40.6270935)",,,,
223966200,residential,False,False,110.378,,"LINESTRING (22.4529411 40.6261885, 22.4530348 40.6271786)",,,,
223966200,residential,False,True,113.781,,"LINESTRING (22.4529411 40.6261885, 22.4528556 40.6251673)",,,,
223967019,residential,False,False,91.133,Σχολείων,"LINESTRING (22.4529411 40.6261885, 22.4540186 40.6261344)",,,,
223967019,residential,False,True,177.07,Σχολείων,"LINESTRING (22.4529411 40.6261885, 22.4508457 40.6262697)",,,,
223967023,tertiary,True,False,75.706,,"LINESTRING (22.4552645 40.6282454, 22.4561592 40.6281958)",,,,
223967031,residential,False,False,128.373,,"LINESTRING (22.4552645 40.6282454, 22.4551627 40.6270935)",,,,
223967031,residential,False,True,7.566,,"LINESTRING (22.4552645 40.6282454, 22.4552703 40.6283133)",,,,
223967028,living_street,False,False,68.625,,"LINESTRING (22.4546705 40.6307038, 22.4550811 40.6306422, 22.4554754 40.6306293)",,,,
223967011,residential,False,False,83.859,Νικηφόρου Μανδηλαρά,"LINESTRING (22.4538471 40.6251178, 22.4528556 40.6251673)",,,,
223967011,residential,False,True,96.073,Νικηφόρου Μανδηλαρά,"LINESTRING (22.4538471 40.6251178, 22.454983 40.625061)",,,,
223967015,residential,False,False,7.557,,"LINESTRING (22.4561592 40.6281958, 22.4561653 40.6282636)",,,,
223967015,residential,False,True,129.414,,"LINESTRING (22.4561592 40.6281958, 22.4560501 40.6270349)",,,,
223967023,tertiary,True,False,67.278,,"LINESTRING (22.4561592 40.6281958, 22.4567786 40.6281614, 22.4568131 40.6281655, 22.4569485 40.628196)",,,,
223966200,residential,False,False,7.571,,"LINESTRING (22.4531505 40.6283627, 22.4531587 40.6284305)",,,,
223966200,residential,False,True,123.599,,"LINESTRING (22.4531505 40.6283627, 22.4530403 40.6272543)",,,,
223967023,tertiary,True,False,178.88,,"LINESTRING (22.4531505 40.6283627, 22.4552645 40.6282454)",,,,
223966209,residential,False,True,37.123,Θεοχάρη Κούγκα,"LINESTRING (22.4561693 40.6299421, 22.4566085 40.6299233)",,,,
223966209,residential,False,False,63.543,Θεοχάρη Κούγκα,"LINESTRING (22.4561693 40.6299421, 22.4559005 40.6299556, 22.4558411 40.6299583, 22.4554179 40.6299791)",,,,
223967026,residential,False,True,178.91100000000003,,"LINESTRING (22.4561693 40.6299421, 22.4561712 40.6300681, 22.4561521 40.6301909, 22.4561201 40.6303411, 22.456073 40.6305037, 22.4559682 40.6307948, 22.4558854 40.6310231, 22.4558111 40.631191, 22.4557519 40.6313103, 22.455681 40.6313757, 22.4555455 40.6314222)",,,,
223967011,residential,False,False,69.084,Νικηφόρου Μανδηλαρά,"LINESTRING (22.4566771 40.6249764, 22.4558603 40.6250173)",,,,
223967018,residential,False,True,111.962,,"LINESTRING (22.4566771 40.6249764, 22.4567585 40.6259814)",,,,
223967009,residential,False,False,93.164,Λίτρα,"LINESTRING (22.4540603 40.6271376, 22.4551627 40.6270935)",,,,
223967009,residential,False,True,86.665,Λίτρα,"LINESTRING (22.4540603 40.6271376, 22.4530348 40.6271786)",,,,
223967017,residential,False,False,111.606,,"LINESTRING (22.4540603 40.6271376, 22.4540186 40.6261344)",,,,
223966200,residential,False,False,113.781,,"LINESTRING (22.4528556 40.6251673, 22.4529411 40.6261885)",,,,
223966200,residential,False,True,39.297,,"LINESTRING (22.4528556 40.6251673, 22.4528242 40.6248147)",,,,
223967011,residential,False,True,83.859,Νικηφόρου Μανδηλαρά,"LINESTRING (22.4528556 40.6251673, 22.4538471 40.6251178)",,,,
1000440802,primary,False,False,181.104,28ης Οκτωβρίου,"LINESTRING (22.4482812 40.6270204, 22.4479728 40.6254086)",2,50,,
