osmid,oneway,lanes,ref,name,highway,maxspeed,reversed,length,geometry,bridge,width
870472191,False,2,ΕΟ30,Ασκληπιού,primary,50,True,9.562,"LINESTRING (21.7664785 39.5525952, 21.7664441 39.5525134)",,
116895952,True,2,,,tertiary,50,False,127.641,"LINESTRING (21.7664785 39.5525952, 21.766102 39.5528194, 21.7655523 39.553161, 21.7654591 39.5532189, 21.7653164 39.5533125)",,
116936060,True,2,,Γαριβάλδη,tertiary,50,False,140.95,"LINESTRING (21.7664785 39.5525952, 21.7664899 39.5526223, 21.7665186 39.5526914, 21.7665244 39.5527045, 21.7665458 39.5527217, 21.766565 39.5527293, 21.7669458 39.5528622, 21.7678737 39.5531971)",,
116894444,True,2,,Κοράη,tertiary,50,False,31.155,"LINESTRING (21.7646345 39.5540479, 21.7644659 39.5542961)",,
792790586,True,1,,Χαριλάου Τρικούπη,residential,50,False,49.357,"LINESTRING (21.7646345 39.5540479, 21.764093 39.5541986)",,
"[358249701, 485862726]",True,2,,,secondary,50,False,31.436,"LINESTRING (21.7631027 39.5558204, 21.7629646 39.5557879, 21.7629524 39.5557856, 21.762749 39.5557462)",yes,
485862721,False,2,,Αμαλίας,tertiary,50,False,29.806,"LINESTRING (21.7631027 39.5558204, 21.7629877 39.5558747, 21.7628085 39.5559632)",,
485862722,False,2,,Αμαλίας,tertiary,50,True,98.50700000000002,"LINESTRING (21.7631027 39.5558204, 21.7631405 39.5557953, 21.7631915 39.5557593, 21.7632365 39.5557217, 21.7633194 39.5556441, 21.7634418 39.5555097, 21.7635222 39.5554313, 21.7635781 39.5553822, 21.7636164 39.5553503, 21.7636527 39.5553244, 21.7637061 39.5552942, 21.7637668 39.5552666, 21.7638131 39.5552503, 21.7638721 39.5552336, 21.7639197 39.555223)",,
116894402,False,2,,Κανούτα,tertiary,50,False,100.491,"LINESTRING (21.7642341 39.5546561, 21.7642778 39.5546557, 21.7643012 39.5546571, 21.7643249 39.5546594, 21.7643399 39.5546611, 21.764365 39.5546652, 21.7643789 39.5546683, 21.7643903 39.5546717, 21.7644041 39.5546761, 21.7644817 39.554703, 21.7652969 39.5550209)",,
116894402,False,2,,Κανούτα,tertiary,50,True,103.793,"LINESTRING (21.7642341 39.5546561, 21.7642126 39.5546573, 21.7641963 39.5546589, 21.7641692 39.5546632, 21.7640374 39.5546912, 21.7638706 39.554739, 21.7637314 39.5547865, 21.7636922 39.5548012, 21.7636456 39.5548228, 21.7635756 39.5548586, 21.7635237 39.5548887, 21.7633758 39.5549859, 21.7631958 39.5551046)",,
"[358249761, 1035866034, 358249691, 116894444]",True,2,,Κοράη,tertiary,50,False,68.759,"LINESTRING (21.7642341 39.5546561, 21.7641786 39.5547484, 21.7641621 39.5547757, 21.7640017 39.5550424, 21.7639544 39.5551211, 21.7639381 39.5551547, 21.7639256 39.5551911, 21.7639213 39.5552092, 21.7639197 39.555223)",yes,
116894456,True,2,,Κωλέττη,residential,50,False,115.56200000000001,"LINESTRING (21.764093 39.5541986, 21.76383 39.5537026, 21.7635761 39.5532388)",,
"[117065224, 485862718]",True,"['1', '2']",,Βούλγαρη,secondary,50,False,42.388,"LINESTRING (21.762749 39.5557462, 21.7624792 39.5556916, 21.7624567 39.5556867, 21.7624375 39.5556821, 21.7624176 39.5556765, 21.7623929 39.5556687, 21.7623665 39.55566, 21.7623458 39.5556529, 21.7623121 39.5556408, 21.7622799 39.5556291)",yes,
870472210,True,1,,Μαυροκορδάτου,tertiary,30,False,95.914,"LINESTRING (21.763162 39.5524402, 21.7642038 39.5521259)",,
"[117065193, 116895469]",True,"['1', '2']",,,secondary_link,50,False,24.93,"LINESTRING (21.7628085 39.5559632, 21.7628052 39.5559186, 21.7628016 39.5558825, 21.7627968 39.5558507, 21.7627873 39.5558198, 21.7627792 39.5557991, 21.7627722 39.555783, 21.7627607 39.5557629, 21.762749 39.5557462)",yes,
