osmid,ref,name,highway,oneway,reversed,length,geometry,lanes,junction,maxspeed
376642707,ΕΟ7,Καλαμάτας,primary,False,True,24.885,"LINESTRING (22.3702947 37.5078241, 22.3701323 37.5076411)",,,
377095335,,Υψηλάντη Δ.,residential,False,False,56.218,"LINESTRING (22.3702947 37.5078241, 22.3708141 37.5075311)",,,
1119272923,,Πελοπίδα,secondary,True,False,35.753,"LINESTRING (22.3702947 37.5078241, 22.3699692 37.5080157)",,,
102253582,,Δεμέστιχα,residential,False,True,17.62,"LINESTRING (22.3737987 37.5095763, 22.3737786 37.5095107, 22.3737658 37.5094777, 22.373752 37.5094539, 22.373729 37.5094298)",,,
376981185,ΕΟ7,Γεωργίου Α΄,secondary,False,False,48.13,"LINESTRING (22.3737987 37.5095763, 22.3739106 37.5095637, 22.3743432 37.5095684)",2,,
376981185,ΕΟ7,Γεωργίου Α΄,secondary,False,True,67.018,"LINESTRING (22.3737987 37.5095763, 22.3736672 37.5096088, 22.373153 37.5098865)",2,,
31532583,ΕΟ7,Γεωργίου Α΄,secondary,True,False,29.935,"LINESTRING (22.3743432 37.5095684, 22.3744258 37.5095585, 22.3744766 37.5095484, 22.3745152 37.5095374, 22.3745582 37.5095215, 22.3746576 37.5094756)",,,
376981185,ΕΟ7,Γεωργίου Α΄,secondary,False,True,48.13,"LINESTRING (22.3743432 37.5095684, 22.3739106 37.5095637, 22.3737987 37.5095763)",2,,
31532586,ΕΟ7,,primary,True,False,10.912,"LINESTRING (22.3750821 37.509566, 22.3752034 37.5095853)",,,
31532575,ΕΟ7,,primary,True,False,8.603,"LINESTRING (22.3750821 37.509566, 22.3750824 37.5096047, 22.3750727 37.5096426)",,roundabout,
31532575,ΕΟ7,,primary,True,False,26.96,"LINESTRING (22.3750727 37.5096426, 22.3750612 37.509666, 22.3750458 37.509688, 22.3750268 37.5097082, 22.3750046 37.5097262, 22.3749796 37.5097416, 22.3749521 37.5097543, 22.3749228 37.5097639, 22.3748921 37.5097703, 22.3748637 37.5097732, 22.3748405 37.5097733)",,roundabout,
31532575,ΕΟ7,,primary,True,False,21.993,"LINESTRING (22.3746325 37.5096634, 22.3746216 37.5096402, 22.3746147 37.5096161, 22.3746118 37.5095915, 22.374613 37.5095668, 22.3746183 37.5095425, 22.3746277 37.5095189, 22.3746408 37.5094965, 22.3746576 37.5094756)",,roundabout,
31532582,ΕΟ7,Γεωργίου Α΄,secondary,True,False,27.961,"LINESTRING (22.3746325 37.5096634, 22.3745407 37.5096151, 22.3744894 37.5095977, 22.3744174 37.5095797, 22.3743432 37.5095684)",,,
1003191650,ΕΟ7,,primary,True,False,20.499000000000002,"LINESTRING (22.3746576 37.5094756, 22.3746815 37.5094537, 22.3747093 37.5094349, 22.3747405 37.5094198, 22.3747742 37.5094087, 22.3748097 37.5094018, 22.3748461 37.5093994, 22.3748593 37.5094001)",,roundabout,
31532587,ΕΟ7,,primary,True,False,13.172,"LINESTRING (22.3752034 37.5095853, 22.3750727 37.5096426)",,,
990857970,ΕΟ7,Ελευθερίου Βενιζέλου,primary,False,True,14.14,"LINESTRING (22.3752034 37.5095853, 22.3753637 37.5095864)",2,,
990857970,ΕΟ7,Ελευθερίου Βενιζέλου,primary,False,False,40.62,"LINESTRING (22.3758242 37.5095896, 22.3753637 37.5095864)",2,,
990857970,ΕΟ7,Ελευθερίου Βενιζέλου,primary,False,True,22.687,"LINESTRING (22.3758242 37.5095896, 22.3760814 37.5095914)",2,,
54438152,,Λαγοπάτη,residential,False,True,120.09299999999999,"LINESTRING (22.3758242 37.5095896, 22.3758303 37.5094022, 22.3758331 37.5093782, 22.375847 37.5093058, 22.3760304 37.508524)",,,
54438155,,Παπαφλέσσα,residential,False,True,69.81,"LINESTRING (22.3773266 37.5096, 22.3772773 37.5102266)",,,
990857970,ΕΟ7,Ελευθερίου Βενιζέλου,primary,False,False,109.838,"LINESTRING (22.3773266 37.5096, 22.3760814 37.5095914)",2,,
990857970,ΕΟ7,Ελευθερίου Βενιζέλου,primary,False,True,55.051,"LINESTRING (22.3773266 37.5096, 22.3779507 37.5096043)",2,,
27416209,,Χατζηχρήστου,tertiary,True,False,101.086,"LINESTRING (22.3748452 37.5104039, 22.375837 37.5108594)",1,,
31532590,,Πατριάρχου Γρηγορίου Ε',residential,True,False,26.844,"LINESTRING (22.3748452 37.5104039, 22.3748487 37.5106453)",1,,
27416209,,Χατζηχρήστου,tertiary,True,False,88.387,"LINESTRING (22.3761439 37.5110051, 22.3769912 37.5114295)",1,,
54438096,,Ομήρου,residential,True,False,40.141,"LINESTRING (22.3761439 37.5110051, 22.3761256 37.5106444)",,,
31532621,,Ερυθρού Σταυρού,secondary,False,False,48.162,"LINESTRING (22.3698337 37.511645, 22.3693817 37.511888)",,,
54438092,,Πλατεία Εθνάρχου Μακαρίου,secondary,True,False,32.177,"LINESTRING (22.3698337 37.511645, 22.3698192 37.511627, 22.369808 37.5116077, 22.3698001 37.5115873, 22.3697957 37.5115663, 22.369795 37.511545, 22.3697979 37.5115239, 22.3698043 37.5115032, 22.3698142 37.5114834, 22.3698273 37.5114649, 22.3698435 37.5114479, 22.3698624 37.5114328, 22.3698837 37.5114198, 22.3698985 37.5114131, 22.369907 37.5114093, 22.3699217 37.5114045)",,roundabout,
215617973,,25ης Μαρτίου,residential,False,False,38.037,"LINESTRING (22.3677442 37.5094034, 22.367468 37.5091407)",,,
