osmid,oneway,ref,highway,maxspeed,reversed,length,bridge,lanes,name,geometry,width
32130885,True,,residential,,False,62.439,,,Δημητρίου Βασιλείου,"LINESTRING (23.5927589 38.4624283, 23.5924061 38.4624542, 23.5920512 38.4625131)",
336960082,True,,residential,,False,42.827,,,Ισαίου,"LINESTRING (23.5928335 38.462809, 23.5927589 38.4624283)",
564077640,True,,residential,,False,24.802,,,Δούνα,"LINESTRING (23.5928335 38.462809, 23.5928773 38.4630294)",
32131046,True,,residential,,False,40.009,,,Πλατανιώτη,"LINESTRING (23.5924724 38.463382, 23.5927773 38.4636512)",
263437127,True,,residential,,False,18.681,,,Δούνα,"LINESTRING (23.5924724 38.463382, 23.5922591 38.4634002)",
55892831,True,,primary,30,False,54.812,,1,Ελευθερίου Βενιζέλου,"LINESTRING (23.5927773 38.4636512, 23.5932233 38.4633033)",
32131050,True,,residential,,False,42.838,,,Ισαίου,"LINESTRING (23.5928773 38.4630294, 23.5932233 38.4633033)",
564077640,True,,residential,,False,52.726,,,Δούνα,"LINESTRING (23.5928773 38.4630294, 23.5924724 38.463382)",
55892831,True,,primary,30,False,58.528,,1,Ελευθερίου Βενιζέλου,"LINESTRING (23.5932233 38.4633033, 23.5937004 38.4629325)",
263501191,True,,tertiary,,False,44.942,,,Σιώκου,"LINESTRING (23.5950087 38.4601783, 23.594648 38.4604674)",
263437129,True,,residential,,False,68.181,,,Παπασκιαδά,"LINESTRING (23.5950087 38.4601783, 23.5955323 38.4605697, 23.5955751 38.4606017)",
263501191,True,,tertiary,,False,86.631,,,Σιώκου,"LINESTRING (23.5957041 38.4596211, 23.5950087 38.4601783)",
693837807,True,,residential,,False,94.098,,,Σταμούλη,"LINESTRING (23.5957041 38.4596211, 23.5949447 38.459019)",
32130850,True,,tertiary,,False,95.56,,,,"LINESTRING (23.597329 38.4601441, 23.5973929 38.4600369, 23.597598 38.4598647, 23.5980389 38.4594953)",
663776393,True,ΕΟ44,primary,,False,97.63999999999999,,1,Ελευθερίου Βενιζέλου,"LINESTRING (23.597329 38.4601441, 23.5975768 38.4599957, 23.5976058 38.4599775, 23.5976309 38.4599659, 23.5978107 38.4598832, 23.5979569 38.4598159, 23.5981105 38.4597556, 23.5982046 38.4597225, 23.5982878 38.4596956)",
32130891,True,,residential,,False,49.222,,,Φαβιέρου,"LINESTRING (23.5948062 38.4611947, 23.595209 38.4608841)",
85984829,True,,residential,,False,67.352,,,Βελισσαρίου,"LINESTRING (23.5948062 38.4611947, 23.5942454 38.4607775)",
85984829,True,,residential,,False,68.538,,,Βελισσαρίου,"LINESTRING (23.5953821 38.4616149, 23.5948619 38.4612353, 23.5948062 38.4611947)",
663776393,True,ΕΟ44,primary,,False,93.19299999999998,,1,Ελευθερίου Βενιζέλου,"LINESTRING (23.5953821 38.4616149, 23.5957319 38.461337, 23.5958169 38.4612691, 23.5961492 38.4610308)",
85984825,True,,residential,,False,26.08,,,Αρεθούσης,"LINESTRING (23.5954618 38.4616731, 23.5956734 38.4618391)",
85984829,True,,residential,,False,9.489,,,Βελισσαρίου,"LINESTRING (23.5954618 38.4616731, 23.5953821 38.4616149)",
263435943,True,ΕΟ44,primary,,False,83.262,,2,Ελευθερίου Βενιζέλου,"LINESTRING (23.5954618 38.4616731, 23.5949753 38.4620523, 23.5948948 38.4621164, 23.5947835 38.4622009)",
32131142,True,,residential,,False,34.429,,,Κριεζώτου,"LINESTRING (23.5962713 38.4622849, 23.596006 38.4625145)",
85984825,True,,residential,,False,200.415,,,Αρεθούσης,"LINESTRING (23.5962713 38.4622849, 23.5965481 38.462361, 23.5967985 38.4624041, 23.597132 38.4624368, 23.597537 38.4624719, 23.5979856 38.4625053, 23.5983504 38.4625128, 23.5985416 38.4624925)",
32131142,True,,residential,,False,52.07,,,Κριεζώτου,"LINESTRING (23.5978594 38.4600497, 23.5975721 38.4604604)",
"[693838968, 55892833]",True,,residential,50,False,40.238,,,"['Πανίδου', 'Ελευθεριου Βενιζελου Παροδος']","LINESTRING (23.5978594 38.4600497, 23.5979201 38.460162, 23.5979952 38.4603946)",
32131122,False,,residential,,False,68.405,,,Κ. Σάββα,"LINESTRING (23.5940778 38.4600442, 23.594648 38.4604674)",
32131122,False,,residential,,False,67.327,,,Κ. Σάββα,"LINESTRING (23.594648 38.4604674, 23.595209 38.4608841)",
32131122,False,,residential,,True,68.405,,,Κ. Σάββα,"LINESTRING (23.594648 38.4604674, 23.5940778 38.4600442)",
263501191,True,,tertiary,,False,49.171,,,Σιώκου,"LINESTRING (23.594648 38.4604674, 23.5942454 38.4607775)",
32130891,True,,residential,,False,44.745,,,Φαβιέρου,"LINESTRING (23.595209 38.4608841, 23.5955751 38.4606017)",
32131122,False,,residential,,True,67.327,,,Κ. Σάββα,"LINESTRING (23.595209 38.4608841, 23.594648 38.4604674)",
32131142,True,,residential,,False,30.062,,,Κριεζώτου,"LINESTRING (23.5967977 38.4615156, 23.5966295 38.4617517)",
589046322,True,,residential,,False,90.309,,,Ωριώνος,"LINESTRING (23.5967977 38.4615156, 23.5969099 38.461504, 23.5969518 38.4614989, 23.5970139 38.4614884, 23.5978015 38.4613151)",
263437129,True,,residential,,False,69.772,,,Παπασκιαδά,"LINESTRING (23.5962181 38.4610823, 23.5967977 38.4615156)",
263435943,True,ΕΟ44,primary,,False,93.032,,2,Ελευθερίου Βενιζέλου,"LINESTRING (23.5962181 38.4610823, 23.5958005 38.4613974, 23.5954618 38.4616731)",
32130873,True,,residential,50,False,41.207,,,Βαρατάση,"LINESTRING (23.5919658 38.4621486, 23.5920512 38.4625131)",
"[770942146, 753061710]",False,,residential,,True,46.129000000000005,,,Ιουστινιανού,"LINESTRING (23.5919658 38.4621486, 23.5923626 38.4621406, 23.5924952 38.4621472)",
689114079,True,ΕΟ44,primary,50,False,40.001,,1,Κώτσου,"LINESTRING (23.5914431 38.4619048, 23.5918869 38.4618118)",
32131132,False,,residential,,False,78.581,,,Μαυρομιχάλη,"LINESTRING (23.5914431 38.4619048, 23.5916277 38.4621668, 23.591787 38.4625547)",
589759907,False,,residential,,True,56.297,,,,"LINESTRING (23.5919992 38.4634362, 23.5918952 38.4629365)",
32130882,True,,residential,,False,26.078999999999997,,,Δούνα,"LINESTRING (23.5919992 38.4634362, 23.591788 38.4635522, 23.5917575 38.4635743)",
"[32131144, 738226304]",True,,residential,,False,172.25199999999998,,1,Ιωαννίδου,"LINESTRING (23.5949063 38.4627567, 23.5941624 38.4631783, 23.59409 38.4632194, 23.59406 38.4632417, 23.59404 38.4632553, 23.5934621 38.4637032, 23.5933989 38.463753)",
544668226,True,,residential,,False,51.815,,1,Παπαναστασίου,"LINESTRING (23.5949063 38.4627567, 23.5947172 38.4625378, 23.5946789 38.4624935, 23.5946163 38.4624173, 23.5945722 38.4623712)",
"[32243401, 32131146, 32243398, 336960086]",True,,residential,,False,212.075,,1,"['Μπαλαλαίων', 'Συγγρού', 'Βύρωνος', 'Κριεζώτου']","LINESTRING (23.5933989 38.463753, 23.5936291 38.4639459, 23.5936205 38.4640241, 23.5936657 38.4640769, 23.5942101 38.4640516, 23.5949215 38.4640597, 23.5949598 38.4640609, 23.5950531 38.4640616, 23.5952141 38.4640145, 23.595327 38.4641231, 23.5954394 38.4642312)",2
32131146,True,,residential,,False,36.402,,1,Συγγρού,"LINESTRING (23.593101 38.4635233, 23.5933989 38.463753)",
733069050,True,ΕΟ44,primary,30,False,94.41499999999999,,1,Ελευθερίου Βενιζέλου,"LINESTRING (23.593101 38.4635233, 23.5930794 38.4635401, 23.5928971 38.4636829, 23.5928643 38.4637086, 23.592829 38.4637362, 23.592601 38.4639147, 23.5923351 38.4641244)",
32131158,True,,residential,,False,54.155,,1,Αντωνίου,"LINESTRING (23.5959117 38.4647109, 23.5965292 38.4646524)",
32243401,True,,residential,,False,53.08,,,Βύρωνος,"LINESTRING (23.5959117 38.4647109, 23.5962218 38.4651219)",
32131172,True,,residential,,False,64.703,,,Περ. Σταύρου,"LINESTRING (23.5969681 38.4650218, 23.5964019 38.4653987)",
733069072,True,,residential,,False,73.126,,,Τσιριγώτη,"LINESTRING (23.5969681 38.4650218, 23.5970303 38.4650396, 23.5970919 38.4650769, 23.5971957 38.4651731, 23.5973867 38.4653082, 23.5975861 38.4654594)",
32131172,True,,residential,,False,52.708,,,Περ. Σταύρου,"LINESTRING (23.5964019 38.4653987, 23.5959956 38.4657501)",
733069071,True,,residential,,False,53.48,,,Βύρωνος,"LINESTRING (23.5964019 38.4653987, 23.5967082 38.4658156)",
32243530,True,ΕΟ77,residential,,False,72.258,,,Βώκου,"LINESTRING (23.6000184 38.4650642, 23.5995002 38.4655718)",
"[85984816, 263519582]",False,,residential,,"[False, True]",144.30900000000003,,,"['Κουμελά', 'Αρτέμιδος']","LINESTRING (23.6000184 38.4650642, 23.5992537 38.464986, 23.5993771 38.4642988)",
32148361,True,,residential,,False,33.639,,1,Γαζέπη Ηρακλή,"LINESTRING (23.5982695 38.4633143, 23.5979176 38.4631894)",
85984825,True,,residential,,False,53.226,,,Αρεθούσης,"LINESTRING (23.5985416 38.4624925, 23.5991235 38.4623458)",
928692534,True,,residential,,False,43.251,,,Πανίδου,"LINESTRING (23.5985416 38.4624925, 23.598425 38.4628706)",
263505534,False,,residential,,False,39.565,,,Ωριώνος,"LINESTRING (23.5982699 38.4612135, 23.5978317 38.4613077)",
263505534,False,,residential,,True,46.568,,,Ωριώνος,"LINESTRING (23.5982699 38.4612135, 23.5987804 38.4610886)",
693838968,True,,residential,,False,45.06,,,Πανίδου,"LINESTRING (23.5982699 38.4612135, 23.5983904 38.4616076)",
55892833,True,,residential,50,False,11.111,,,Ελευθεριου Βενιζελου Παροδος,"LINESTRING (23.5978096 38.4599577, 23.5978594 38.4600497)",
263435943,True,ΕΟ44,primary,,False,50.215999999999994,,2,Ελευθερίου Βενιζέλου,"LINESTRING (23.5978096 38.4599577, 23.5976793 38.4600227, 23.5976228 38.460053, 23.5973537 38.4602328)",
32243390,True,,residential,,False,76.992,,,Μπαλαλαίων,"LINESTRING (23.5978015 38.4613151, 23.5975774 38.4619849)",
263505534,False,,residential,,True,2.755,,,Ωριώνος,"LINESTRING (23.5978015 38.4613151, 23.5978317 38.4613077)",
85984825,True,,residential,,False,72.118,,,Αρεθούσης,"LINESTRING (23.5956734 38.4618391, 23.5961712 38.4622354, 23.5962713 38.4622849)",
589046280,True,,residential,,False,107.06200000000001,,,Ωριώνος,"LINESTRING (23.5956734 38.4618391, 23.5959774 38.4616503, 23.5960394 38.4616264, 23.5962006 38.4615898, 23.596277 38.4615775, 23.5967977 38.4615156)",
32131142,True,,residential,,False,47.194,,,Κριεζώτου,"LINESTRING (23.596006 38.4625145, 23.5956062 38.4628011)",
587831742,True,ΕΟ77,secondary,,False,28.196,,1,Νεοφύτου Λουκά,"LINESTRING (23.5961237 38.4632875, 23.5963082 38.4634959)",
589045519,True,,residential,,False,46.394,,1,Μπαλαλαίων,"LINESTRING (23.5963082 38.4634959, 23.5958485 38.4637069)",2.5
587831742,True,ΕΟ77,secondary,,False,110.07700000000001,,1,Νεοφύτου Λουκά,"LINESTRING (23.5963082 38.4634959, 23.5966133 38.4638848, 23.5967419 38.4639794, 23.5968519 38.4640628, 23.596992 38.4641801, 23.5970141 38.4642041, 23.5970687 38.4642779)",
587831742,True,ΕΟ77,secondary,,False,25.704,,1,Νεοφύτου Λουκά,"LINESTRING (23.5970687 38.4642779, 23.5970815 38.4643128, 23.5971501 38.4645001)",
587831742,True,ΕΟ77,secondary,,False,6.071,,1,Νεοφύτου Λουκά,"LINESTRING (23.5971501 38.4645001, 23.5971847 38.4645475)",
587831742,True,ΕΟ77,secondary,,False,76.016,,1,Νεοφύτου Λουκά,"LINESTRING (23.5976474 38.4658213, 23.5977062 38.4660695, 23.5977391 38.4661681, 23.5977755 38.4662532, 23.5978307 38.4663369, 23.5978821 38.4664018, 23.5979319 38.4664587)",
587831742,True,ΕΟ77,secondary,,False,45.114000000000004,,1,Νεοφύτου Λουκά,"LINESTRING (23.5979319 38.4664587, 23.5980082 38.4665222, 23.5980816 38.4665744, 23.5983208 38.4667259)",
32243530,True,ΕΟ77,residential,,False,52.196,,,Βώκου,"LINESTRING (23.598704 38.4663649, 23.5983208 38.4667259)",
32148534,True,,residential,,False,50.842,,,Λεμπέση,"LINESTRING (23.5991039 38.4659613, 23.5995587 38.4662481)",
32243530,True,ΕΟ77,residential,,False,56.8,,,Βώκου,"LINESTRING (23.5991039 38.4659613, 23.598704 38.4663649)",
85984861,False,,residential,,False,49.753,,,Λεμπέση,"LINESTRING (23.5991039 38.4659613, 23.5986877 38.4656547)",
32148534,True,,residential,,False,49.697,,,Λεμπέση,"LINESTRING (23.599955 38.466498, 23.6003995 38.4667784)",
32148610,True,,residential,,False,43.428,,,Μενεδήμου,"LINESTRING (23.6003337 38.4661103, 23.5999437 38.4658668)",
243545305,True,,residential,,False,54.273,,,Γιαννίτση,"LINESTRING (23.6003337 38.4661103, 23.599955 38.466498)",
928692535,True,,residential,,False,39.993,,1,Χατζόπουλου Παναγιώτη,"LINESTRING (23.5987489 38.463754, 23.5988552 38.4634041)",
32242245,True,,residential,,False,49.531,,1,Χατζόπουλου Παναγιώτη,"LINESTRING (23.5991235 38.4623458, 23.5990046 38.4619102)",
85984825,True,,residential,,False,64.087,,,Αρεθούσης,"LINESTRING (23.5991235 38.4623458, 23.5998232 38.4621669)",
32148361,True,,residential,,False,78.93,,1,Γαζέπη Ηρακλή,"LINESTRING (23.5979176 38.4631894, 23.5970944 38.4628921)",
