osmid,oneway,ref,name,highway,reversed,length,bridge,geometry,lanes,maxspeed
25457874,False,,Χρυσοστόμου Σμύρνης,residential,True,32.175,,"LINESTRING (23.9649849 38.1518136, 23.9648323 38.1520769)",,
25457877,False,,,residential,True,122.314,,"LINESTRING (23.9649849 38.1518136, 23.9638102 38.1512164)",,
25457887,False,,Μαιάνδρου,residential,False,138.767,,"LINESTRING (23.9631845 38.1519053, 23.9644783 38.152628)",,
684526369,False,ΕΟ83,Μαραθώνος,secondary,False,63.802,,"LINESTRING (23.9631845 38.1519053, 23.9630372 38.152066, 23.9627579 38.1523708)",2,40
684526369,False,ΕΟ83,Μαραθώνος,secondary,True,94.135,,"LINESTRING (23.9631845 38.1519053, 23.9634288 38.1516343, 23.963726 38.1513087, 23.9638102 38.1512164)",2,40
25457874,False,,Χρυσοστόμου Σμύρνης,residential,False,68.654,,"LINESTRING (23.9644783 38.152628, 23.9648323 38.1520769)",,
25457874,False,,Χρυσοστόμου Σμύρνης,residential,True,67.684,,"LINESTRING (23.9644783 38.152628, 23.9641148 38.1531654)",,
25457887,False,,Μαιάνδρου,residential,True,138.767,,"LINESTRING (23.9644783 38.152628, 23.9631845 38.1519053)",,
1007304815,False,,Μαιάνδρου,residential,False,56.534,,"LINESTRING (23.9644783 38.152628, 23.9650572 38.1528544)",,
25457889,False,,Σωκίων,residential,False,80.158,,"LINESTRING (23.9650572 38.1528544, 23.9647716 38.1535394)",,
1007304815,False,,Μαιάνδρου,residential,False,61.635,,"LINESTRING (23.9650572 38.1528544, 23.9656883 38.1531013)",,
1007304815,False,,Μαιάνδρου,residential,True,56.534,,"LINESTRING (23.9650572 38.1528544, 23.9644783 38.152628)",,
25457874,False,,Χρυσοστόμου Σμύρνης,residential,False,32.175,,"LINESTRING (23.9648323 38.1520769, 23.9649849 38.1518136)",,
25457874,False,,Χρυσοστόμου Σμύρνης,residential,True,68.654,,"LINESTRING (23.9648323 38.1520769, 23.9644783 38.152628)",,
25457894,False,,Οινουσών,residential,False,22.838,,"LINESTRING (23.9648323 38.1520769, 23.965064 38.1521717)",,
25457874,False,,Χρυσοστόμου Σμύρνης,residential,False,28.041,,"LINESTRING (23.9651428 38.151533, 23.9652923 38.1513099)",,
25457874,False,,Χρυσοστόμου Σμύρνης,residential,True,34.12,,"LINESTRING (23.9651428 38.151533, 23.9649849 38.1518136)",,
25457897,False,,Κύπρου,residential,False,26.3,,"LINESTRING (23.9651428 38.151533, 23.9654118 38.1516388)",,
25457894,False,,Οινουσών,residential,False,38.652,,"LINESTRING (23.965064 38.1521717, 23.9654587 38.1523282)",,
25457894,False,,Οινουσών,residential,True,22.838,,"LINESTRING (23.965064 38.1521717, 23.9648323 38.1520769)",,
25457901,False,,Πλατεία Αδαμάντιου Κοραή,residential,False,66.604,,"LINESTRING (23.965064 38.1521717, 23.9654118 38.1516388)",,
25457897,False,,Κύπρου,residential,False,37.921,,"LINESTRING (23.9654118 38.1516388, 23.9658002 38.1517905)",,
25457897,False,,Κύπρου,residential,True,26.3,,"LINESTRING (23.9654118 38.1516388, 23.9651428 38.151533)",,
25457901,False,,Πλατεία Αδαμάντιου Κοραή,residential,True,66.604,,"LINESTRING (23.9654118 38.1516388, 23.965064 38.1521717)",,
25457874,False,,Χρυσοστόμου Σμύρνης,residential,True,38.385,,"LINESTRING (23.9654979 38.1510049, 23.9652923 38.1513099)",,
25457904,False,,Ιερέα Μαυρόπουλου,residential,False,120.025,,"LINESTRING (23.9654979 38.1510049, 23.9667262 38.1514867)",,
25457874,False,,Χρυσοστόμου Σμύρνης,residential,False,57.444,,"LINESTRING (23.9654979 38.1510049, 23.9657559 38.150616, 23.9657998 38.1505461)",,
25457196,True,ΕΟ83,Μιλτιάδου,secondary,False,77.76,,"LINESTRING (23.9626514 38.1537083, 23.9633653 38.1541253)",1,40
25457921,False,,,residential,False,104.73399999999998,,"LINESTRING (23.9626514 38.1537083, 23.9627241 38.1536313, 23.9627429 38.1536161, 23.9627616 38.1536052, 23.962928 38.1535279, 23.9631935 38.1534163, 23.9632288 38.1534008, 23.9632522 38.1533889, 23.9632777 38.1533754, 23.9633287 38.1533464, 23.9633549 38.1533298, 23.9634282 38.1532868, 23.9636724 38.1532854)",,
25457921,False,,,residential,False,39.254000000000005,,"LINESTRING (23.9636724 38.1532854, 23.9636766 38.1532804, 23.9636819 38.1532744, 23.9636887 38.1532684, 23.9636927 38.1532648, 23.9636975 38.1532617, 23.9637028 38.1532588, 23.9637087 38.1532562, 23.9637148 38.1532549, 23.9637257 38.1532533, 23.9637363 38.1532529, 23.9637534 38.1532526, 23.9637765 38.1532518, 23.9637904 38.1532512, 23.9637996 38.1532504, 23.963806 38.1532495, 23.9638197 38.1532472, 23.963832 38.1532448, 23.9638566 38.1532394, 23.9638865 38.1532324, 23.9639197 38.1532227, 23.9639285 38.1532198, 23.9639378 38.1532166, 23.9639479 38.1532122, 23.9639581 38.1532068, 23.9639723 38.1531947, 23.9639808 38.1531865, 23.9640416 38.1531225)",,
25457921,False,,,residential,True,104.73400000000001,,"LINESTRING (23.9636724 38.1532854, 23.9634282 38.1532868, 23.9633549 38.1533298, 23.9633287 38.1533464, 23.9632777 38.1533754, 23.9632522 38.1533889, 23.9632288 38.1534008, 23.9631935 38.1534163, 23.962928 38.1535279, 23.9627616 38.1536052, 23.9627429 38.1536161, 23.9627241 38.1536313, 23.9626514 38.1537083)",,
25457923,False,,Αριστάρχου,residential,False,100.97999999999999,,"LINESTRING (23.9636724 38.1532854, 23.9636683 38.1532908, 23.9636648 38.1532961, 23.9636619 38.1533012, 23.9636589 38.1533062, 23.9636547 38.1533154, 23.9636516 38.153327, 23.96365 38.1533392, 23.9636491 38.153349, 23.9636491 38.1533596, 23.9636506 38.1533872, 23.9636515 38.1534119, 23.9636517 38.1534342, 23.9636497 38.1535032, 23.9636484 38.1535297, 23.9636454 38.153558, 23.9636272 38.1536831, 23.9636125 38.1538065, 23.9636098 38.1538271, 23.9636035 38.1538522, 23.9635937 38.1538804, 23.9635862 38.1538984, 23.9635777 38.1539159, 23.9635661 38.153935, 23.9635481 38.1539585, 23.9633653 38.1541253)",,
25457196,True,ΕΟ83,Μιλτιάδου,secondary,False,89.869,,"LINESTRING (23.9633653 38.1541253, 23.9634269 38.1541635, 23.9637017 38.1543337, 23.9641727 38.1546254)",1,40
25457923,False,,Αριστάρχου,residential,True,100.98000000000002,,"LINESTRING (23.9633653 38.1541253, 23.9635481 38.1539585, 23.9635661 38.153935, 23.9635777 38.1539159, 23.9635862 38.1538984, 23.9635937 38.1538804, 23.9636035 38.1538522, 23.9636098 38.1538271, 23.9636125 38.1538065, 23.9636272 38.1536831, 23.9636454 38.153558, 23.9636484 38.1535297, 23.9636497 38.1535032, 23.9636517 38.1534342, 23.9636515 38.1534119, 23.9636506 38.1533872, 23.9636491 38.1533596, 23.9636491 38.153349, 23.96365 38.1533392, 23.9636516 38.153327, 23.9636547 38.1533154, 23.9636589 38.1533062, 23.9636619 38.1533012, 23.9636648 38.1532961, 23.9636683 38.1532908, 23.9636724 38.1532854)",,
25457985,False,,Αχελώου,residential,False,138.134,,"LINESTRING (23.9649758 38.1544763, 23.9662878 38.1551683)",,
25457851,False,,Αγίου Αθανασίου,residential,False,77.671,,"LINESTRING (23.9649758 38.1544763, 23.9649956 38.1544122, 23.9650928 38.1541784, 23.9652103 38.1538592, 23.9652279 38.1538257, 23.9652382 38.1538096)",,
25457851,False,,Αγίου Αθανασίου,residential,True,73.537,,"LINESTRING (23.9649758 38.1544763, 23.9649609 38.1545519, 23.9649532 38.154624, 23.9649452 38.1547343, 23.9649628 38.1548189, 23.9650226 38.154959, 23.9650378 38.1550246, 23.9650358 38.1551264)",,
1007304816,False,,Αράχθου,residential,False,136.498,,"LINESTRING (23.9673985 38.154979, 23.9671777 38.1553225, 23.9671302 38.1554008, 23.9670515 38.155536, 23.9670013 38.1556263, 23.9669544 38.1557191, 23.9669251 38.1557818, 23.9668719 38.1559083, 23.9667936 38.1561078)",,
1007296774,False,,Αθηναγόρα,residential,False,83.916,,"LINESTRING (23.9654091 38.1494386, 23.9657631 38.1495546, 23.966297 38.1497249)",,
1016665575,False,,Δημοκρατίας,tertiary,False,150.45800000000003,,"LINESTRING (23.9654091 38.1494386, 23.965044 38.1498602, 23.9649839 38.1499234, 23.9646373 38.1502803, 23.9643942 38.1505307)",2,
25457235,False,,25ης Μαρτίου,residential,False,163.013,,"LINESTRING (23.9641731 38.15666, 23.965696 38.1575057)",,
25457235,False,,25ης Μαρτίου,residential,True,59.952,,"LINESTRING (23.9641731 38.15666, 23.9636113 38.1563509)",,
115491515,False,,Μελίνας Μερκούρη,residential,True,54.886,,"LINESTRING (23.9641731 38.15666, 23.9640493 38.1568327, 23.9640303 38.1568612, 23.9640154 38.1568889, 23.964 38.156923, 23.9639882 38.1569623, 23.9639827 38.1569984, 23.9639813 38.1570323, 23.9639852 38.1571185)",,
115491515,False,,Μελίνας Μερκούρη,residential,True,3.569,,"LINESTRING (23.9639852 38.1571185, 23.963985 38.1571506)",,
115491515,False,,Μελίνας Μερκούρη,residential,False,54.88600000000001,,"LINESTRING (23.9639852 38.1571185, 23.9639813 38.1570323, 23.9639827 38.1569984, 23.9639882 38.1569623, 23.964 38.156923, 23.9640154 38.1568889, 23.9640303 38.1568612, 23.9640493 38.1568327, 23.9641731 38.15666)",,
179138849,False,,28ης Οκτωβρίου,residential,True,69.518,,"LINESTRING (23.9639852 38.1571185, 23.9635855 38.1568992, 23.9634953 38.1568533, 23.9633268 38.1567682)",,
25457408,False,,Σπηλαίου Πανός,residential,True,111.505,,"LINESTRING (23.9606465 38.1528547, 23.9605071 38.1529974, 23.960292 38.1532349, 23.9602354 38.1533123, 23.9601885 38.1534158, 23.9601383 38.1535142, 23.9600683 38.1536205, 23.9599991 38.1537119)",,
179130578,False,,Αριστείδου,residential,True,197.714,,"LINESTRING (23.9657347 38.1569242, 23.9656302 38.1568695, 23.9654345 38.1567716, 23.9652507 38.1566631, 23.9651786 38.1566181, 23.9648388 38.1563999, 23.9642943 38.1560971, 23.9640507 38.1559597, 23.9639126 38.1558733)",,
179138863,False,,Μιλτιάδου,residential,True,57.727,,"LINESTRING (23.9673565 38.1563791, 23.9667936 38.1561078)",,
25457874,False,,Χρυσοστόμου Σμύρνης,residential,True,18.609,,"LINESTRING (23.9663855 38.1495727, 23.966297 38.1497249)",,
106360141,False,,Σπηλαίου Πανός,residential,False,36.522000000000006,,"LINESTRING (23.9567819 38.1573388, 23.9570083 38.1573245, 23.9571966 38.1573014)",,
684526369,False,ΕΟ83,Μαραθώνος,secondary,False,14.432,,"LINESTRING (23.9620123 38.1531984, 23.9619276 38.1533098)",2,40
115491133,False,,,residential,True,60.43600000000001,,"LINESTRING (23.9620123 38.1531984, 23.9617611 38.153039, 23.9614486 38.1528856)",,
684526369,False,ΕΟ83,Μαραθώνος,secondary,True,112.77799999999999,,"LINESTRING (23.9620123 38.1531984, 23.9620515 38.1531549, 23.9627579 38.1523708)",2,40
25457831,False,,Μιλτιάδου,residential,False,46.277,,"LINESTRING (23.9645922 38.1548994, 23.9650358 38.1551264)",,
684526371,True,ΕΟ83,Αθανασίου Χρυσίνα,secondary,False,32.09,,"LINESTRING (23.9645922 38.1548994, 23.9644619 38.1550585, 23.9643971 38.1551438)",1,40
25457408,False,,Σπηλαίου Πανός,residential,False,107.709,,"LINESTRING (23.9576102 38.1568929, 23.9579968 38.1565439, 23.958098 38.1564461, 23.9581791 38.1563401, 23.9583187 38.1561088)",,
25457408,False,,Σπηλαίου Πανός,residential,True,30.852,,"LINESTRING (23.9576102 38.1568929, 23.9574737 38.1570125, 23.9573821 38.1571044)",,
753906993,False,,Αφροδίτης,residential,False,63.202999999999996,,"LINESTRING (23.9576102 38.1568929, 23.9573504 38.1567085, 23.9570355 38.1565515)",,
753906993,False,,Αφροδίτης,residential,True,63.202999999999996,,"LINESTRING (23.9570355 38.1565515, 23.9573504 38.1567085, 23.9576102 38.1568929)",,
25457408,False,,Σπηλαίου Πανός,residential,True,73.904,,"LINESTRING (23.9599991 38.1537119, 23.9595201 38.1542595)",,
25457408,False,,Σπηλαίου Πανός,residential,False,111.505,,"LINESTRING (23.9599991 38.1537119, 23.9600683 38.1536205, 23.9601383 38.1535142, 23.9601885 38.1534158, 23.9602354 38.1533123, 23.960292 38.1532349, 23.9605071 38.1529974, 23.9606465 38.1528547)",,
753906994,False,,Αδριανού,residential,False,94.461,,"LINESTRING (23.9599991 38.1537119, 23.959132 38.1534308, 23.9591096 38.1534248, 23.9590772 38.1534165, 23.959045 38.1534101, 23.9590151 38.1534051, 23.9589947 38.1534016)",,
753906994,False,,Αδριανού,residential,True,16.871,,"LINESTRING (23.9588089 38.1533607, 23.9589947 38.1534016)",,
753906995,False,,Στάμου,residential,False,93.265,,"LINESTRING (23.9596392 38.1549487, 23.9596477 38.1549739, 23.9596529 38.1550001, 23.9596555 38.1550197, 23.9596564 38.1550394, 23.9596557 38.1550584, 23.9596532 38.1550716, 23.95965 38.155082, 23.9596218 38.1551768, 23.959616 38.1551966, 23.9596119 38.1552151, 23.9596084 38.1552397, 23.9596068 38.1552681, 23.9596068 38.1552869, 23.9596063 38.1553067, 23.9596052 38.1553225, 23.9596036 38.1553393, 23.9595992 38.1553743, 23.9595834 38.1554831, 23.9595598 38.1555965, 23.95952 38.155777)",1,
"[25457217, 753906995]",False,,Στάμου,residential,"[False, True]",225.279,,"LINESTRING (23.9596392 38.1549487, 23.9596635 38.1548388, 23.959782 38.1545286, 23.9598122 38.1544641, 23.9598566 38.1543684, 23.9599467 38.1542399, 23.9601197 38.1539991, 23.9601539 38.1539749, 23.9602059 38.1539778, 23.9612363 38.1544124)",1,
1007286956,False,,,residential,True,47.70300000000001,,"LINESTRING (23.9596392 38.1549487, 23.9595894 38.1549459, 23.9595754 38.1549447, 23.9595618 38.154943, 23.9595429 38.1549401, 23.9595245 38.1549367, 23.9595025 38.1549322, 23.9594906 38.1549297, 23.9594454 38.1549181, 23.9593876 38.1549011, 23.9593363 38.1548841, 23.9592703 38.1548624, 23.9592064 38.1548406, 23.9591256 38.1548123)",,
753906995,False,,Στάμου,residential,True,93.265,,"LINESTRING (23.95952 38.155777, 23.9595598 38.1555965, 23.9595834 38.1554831, 23.9595992 38.1553743, 23.9596036 38.1553393, 23.9596052 38.1553225, 23.9596063 38.1553067, 23.9596068 38.1552869, 23.9596068 38.1552681, 23.9596084 38.1552397, 23.9596119 38.1552151, 23.959616 38.1551966, 23.9596218 38.1551768, 23.95965 38.155082, 23.9596532 38.1550716, 23.9596557 38.1550584, 23.9596564 38.1550394, 23.9596555 38.1550197, 23.9596529 38.1550001, 23.9596477 38.1549739, 23.9596392 38.1549487)",1,
389735573,True,ΕΟ83,Μαραθώνος,secondary,False,19.901,,"LINESTRING (23.9639811 38.1490172, 23.9639876 38.1491961)",,
940866947,True,,,unclassified,False,17.04,,"LINESTRING (23.9639811 38.1490172, 23.9638548 38.1491339)",,
25457235,False,,25ης Μαρτίου,residential,True,163.013,,"LINESTRING (23.965696 38.1575057, 23.9641731 38.15666)",,
25457985,False,,Αχελώου,residential,True,138.134,,"LINESTRING (23.9662878 38.1551683, 23.9649758 38.1544763)",,
1007307817,False,,Νικολάου Πλαστήρα,residential,False,62.026,,"LINESTRING (23.9662878 38.1551683, 23.9658495 38.1556069)",,
25457985,False,,Αχελώου,residential,False,39.525,,"LINESTRING (23.9662878 38.1551683, 23.9663305 38.1551861, 23.9666558 38.1553741)",,
1007286955,False,,,residential,True,27.575,,"LINESTRING (23.9592865 38.1554691, 23.9592557 38.1557159)",,
1007286955,False,,,residential,False,27.575,,"LINESTRING (23.9592557 38.1557159, 23.9592865 38.1554691)",,
"[25457362, 907858173]",False,,,residential,"[False, True]",80.28,,"LINESTRING (23.9592557 38.1557159, 23.9592104 38.1557113, 23.9591027 38.1562714, 23.9590605 38.1563863)",,
25457362,False,,,residential,True,92.395,,"LINESTRING (23.9592557 38.1557159, 23.9593767 38.1557283, 23.9592473 38.1564562)",,
887600910,False,,Αθηνάς,residential,False,18.088,,"LINESTRING (23.9590605 38.1563863, 23.9592473 38.1564562)",,
887600910,False,,Αθηνάς,residential,True,71.826,,"LINESTRING (23.9590605 38.1563863, 23.9583187 38.1561088)",,
"[25457362, 907858173]",False,,,residential,"[False, True]",80.28,,"LINESTRING (23.9590605 38.1563863, 23.9591027 38.1562714, 23.9592104 38.1557113, 23.9592557 38.1557159)",,
179130579,False,ΕΟ83,Μαραθώνος,secondary,True,10.483,,"LINESTRING (23.9641901 38.1506043, 23.9641893 38.150559, 23.9641841 38.1505102)",,
593805407,False,ΕΟ83,Μαραθώνος,secondary,False,23.159,,"LINESTRING (23.9641901 38.1506043, 23.9641841 38.1506955, 23.9641723 38.1507384, 23.9641429 38.1508077)",,30
940866938,False,,Δημοκρατίας,tertiary,True,20.539,,"LINESTRING (23.9641901 38.1506043, 23.9642341 38.1506043, 23.9642586 38.1506017, 23.9642811 38.1505975, 23.9642977 38.1505921, 23.9643139 38.1505834, 23.9643294 38.1505701, 23.9643443 38.1505566, 23.9643942 38.1505307)",2,
25457875,False,,Παγκόσμιας Φιλίας,residential,False,114.977,,"LINESTRING (23.9641429 38.1508077, 23.9652923 38.1513099)",,
593805407,False,ΕΟ83,Μαραθώνος,secondary,True,23.159,,"LINESTRING (23.9641429 38.1508077, 23.9641723 38.1507384, 23.9641841 38.1506955, 23.9641901 38.1506043)",,30
"[940866936, 940866937]",False,ΕΟ83,Μαραθώνος,secondary,False,54.063,,"LINESTRING (23.9641429 38.1508077, 23.9640962 38.150883, 23.9640485 38.1509485, 23.9638102 38.1512164)",,30
940866945,True,,,unclassified,False,29.755,,"LINESTRING (23.9636284 38.1491987, 23.9638471 38.1489937)",,
940866939,True,,,secondary_link,False,21.341,,"LINESTRING (23.9636284 38.1491987, 23.9636908 38.1491704, 23.9637459 38.14915, 23.963799 38.1491388, 23.9638548 38.1491339)",1,
"[940866944, 115491130, 115491128]",True,ΕΟ83,Μαραθώνος,secondary,False,147.55899999999997,yes,"LINESTRING (23.9639876 38.1491961, 23.9640331 38.1498383, 23.9640596 38.1499901, 23.9640849 38.150103, 23.9641082 38.1501862, 23.9641681 38.1503606, 23.9641841 38.1505102)",,
"[940866946, 179130582]",True,,,unclassified,False,259.832,,"LINESTRING (23.9636348 38.1493231, 23.9629979 38.1499291, 23.9629768 38.1499523, 23.9628291 38.1501138, 23.9628038 38.1501352, 23.9627635 38.1501574, 23.9627231 38.1501607, 23.9627058 38.1501389, 23.9627028 38.1501137, 23.9627218 38.1500694, 23.9627386 38.1500512, 23.9627706 38.1500166, 23.9636284 38.1491987)",,
940866949,True,ΕΟ83,Μαραθώνος,secondary,False,27.877,,"LINESTRING (23.963897 38.1493824, 23.9638548 38.1491339)",,
940866940,True,,,secondary_link,False,27.506999999999998,,"LINESTRING (23.963897 38.1493824, 23.9638645 38.1493434, 23.9638397 38.1493222, 23.9638149 38.1493089, 23.9637766 38.1492974, 23.963736 38.1492974, 23.9636853 38.1493053, 23.9636348 38.1493231)",1,
940866941,True,ΕΟ83,Μαραθώνος,secondary,False,15.604,,"LINESTRING (23.9638548 38.1491339, 23.9638471 38.1489937)",,
940866942,True,,,unclassified,False,28.537000000000003,,"LINESTRING (23.9638548 38.1491339, 23.963819 38.1491588, 23.9636531 38.1493057, 23.9636348 38.1493231)",,
940866943,True,,,secondary_link,False,14.691,,"LINESTRING (23.9638548 38.1491339, 23.9639143 38.1491385, 23.9639457 38.1491496, 23.963969 38.1491661, 23.9639876 38.1491961)",1,
25457408,False,,Σπηλαίου Πανός,residential,False,70.486,,"LINESTRING (23.9591256 38.1548123, 23.9595201 38.1542595)",,
25457408,False,,Σπηλαίου Πανός,residential,True,21.586,,"LINESTRING (23.9591256 38.1548123, 23.9590048 38.1549816)",,
1007286956,False,,,residential,False,47.702999999999996,,"LINESTRING (23.9591256 38.1548123, 23.9592064 38.1548406, 23.9592703 38.1548624, 23.9593363 38.1548841, 23.9593876 38.1549011, 23.9594454 38.1549181, 23.9594906 38.1549297, 23.9595025 38.1549322, 23.9595245 38.1549367, 23.9595429 38.1549401, 23.9595618 38.154943, 23.9595754 38.1549447, 23.9595894 38.1549459, 23.9596392 38.1549487)",,
1007291026,False,,Αλκαμένους,residential,True,34.209,,"LINESTRING (23.957988 38.1546111, 23.958344 38.1547387)",,
1007291026,False,,Αλκαμένους,residential,False,2.295,,"LINESTRING (23.9583678 38.1547474, 23.958344 38.1547387)",,
1007291026,False,,Αλκαμένους,residential,True,61.485,,"LINESTRING (23.9583678 38.1547474, 23.9590048 38.1549816)",,
25457439,False,,Κασσάνδρας,residential,True,69.013,,"LINESTRING (23.9583678 38.1547474, 23.9582895 38.1548764, 23.9582808 38.1548957, 23.9582729 38.1549252, 23.9582636 38.1549708, 23.9582115 38.1553495)",,
25457874,False,,Χρυσοστόμου Σμύρνης,residential,False,18.609,,"LINESTRING (23.966297 38.1497249, 23.9663855 38.1495727)",,
25457874,False,,Χρυσοστόμου Σμύρνης,residential,True,101.16799999999999,,"LINESTRING (23.966297 38.1497249, 23.9660505 38.1501486, 23.9660042 38.150228, 23.9658779 38.1504182, 23.9658366 38.150481, 23.9658101 38.150526, 23.9657998 38.1505461)",,
1007296774,False,,Αθηναγόρα,residential,True,83.916,,"LINESTRING (23.966297 38.1497249, 23.9657631 38.1495546, 23.9654091 38.1494386)",,
25457897,False,,Κύπρου,residential,False,57.588,,"LINESTRING (23.9658002 38.1517905, 23.9663901 38.1520208)",,
25457897,False,,Κύπρου,residential,True,37.921,,"LINESTRING (23.9658002 38.1517905, 23.9654118 38.1516388)",,
1007298844,False,,Πλατεία Αδαμάντιου Κοραή,residential,False,66.832,,"LINESTRING (23.9658002 38.1517905, 23.9654587 38.1523282)",,
25457894,False,,Οινουσών,residential,False,57.321,,"LINESTRING (23.9654587 38.1523282, 23.9660441 38.1525602)",,
25457894,False,,Οινουσών,residential,True,38.652,,"LINESTRING (23.9654587 38.1523282, 23.965064 38.1521717)",,
1007298844,False,,Πλατεία Αδαμάντιου Κοραή,residential,True,66.832,,"LINESTRING (23.9654587 38.1523282, 23.9658002 38.1517905)",,
25457871,False,,Μιλήτου,residential,True,50.668,,"LINESTRING (23.9652382 38.1538096, 23.9647716 38.1535394)",,
25457851,False,,Αγίου Αθανασίου,residential,False,88.04599999999999,,"LINESTRING (23.9652382 38.1538096, 23.9654699 38.1534481, 23.9655733 38.1532852, 23.9656883 38.1531013)",,
25457851,False,,Αγίου Αθανασίου,residential,True,77.67099999999999,,"LINESTRING (23.9652382 38.1538096, 23.9652279 38.1538257, 23.9652103 38.1538592, 23.9650928 38.1541784, 23.9649956 38.1544122, 23.9649758 38.1544763)",,
25457871,False,,Μιλήτου,residential,False,7.983,,"LINESTRING (23.9640416 38.1531225, 23.9641148 38.1531654)",,
25457871,False,,Μιλήτου,residential,True,139.95,,"LINESTRING (23.9640416 38.1531225, 23.9627579 38.1523708)",,
25457921,False,,,residential,True,39.253999999999984,,"LINESTRING (23.9640416 38.1531225, 23.9639808 38.1531865, 23.9639723 38.1531947, 23.9639581 38.1532068, 23.9639479 38.1532122, 23.9639378 38.1532166, 23.9639285 38.1532198, 23.9639197 38.1532227, 23.9638865 38.1532324, 23.9638566 38.1532394, 23.963832 38.1532448, 23.9638197 38.1532472, 23.963806 38.1532495, 23.9637996 38.1532504, 23.9637904 38.1532512, 23.9637765 38.1532518, 23.9637534 38.1532526, 23.9637363 38.1532529, 23.9637257 38.1532533, 23.9637148 38.1532549, 23.9637087 38.1532562, 23.9637028 38.1532588, 23.9636975 38.1532617, 23.9636927 38.1532648, 23.9636887 38.1532684, 23.9636819 38.1532744, 23.9636766 38.1532804, 23.9636724 38.1532854)",,
25457985,False,,Αχελώου,residential,True,39.525,,"LINESTRING (23.9666558 38.1553741, 23.9663305 38.1551861, 23.9662878 38.1551683)",,
25457262,False,,Προβαλίνθου,residential,True,83.81,,"LINESTRING (23.9624392 38.1577191, 23.9624021 38.1576798, 23.9617431 38.1572021)",,
684526371,True,ΕΟ83,Αθανασίου Χρυσίνα,secondary,False,91.592,,"LINESTRING (23.9643971 38.1551438, 23.9642099 38.1553903, 23.9639126 38.1558733)",1,40
1007312747,False,,Πυθίου Απόλλωνος,residential,False,297.722,,"LINESTRING (23.9643971 38.1551438, 23.9651137 38.1555432, 23.9652028 38.1557022, 23.9652137 38.1557164, 23.9652237 38.1557275, 23.965237 38.1557404, 23.9652568 38.155757, 23.9652803 38.1557748, 23.9653103 38.1557967, 23.9664173 38.1564164, 23.9670835 38.1567426)",,
1007312747,False,,Πυθίου Απόλλωνος,residential,True,297.72200000000004,,"LINESTRING (23.9670835 38.1567426, 23.9664173 38.1564164, 23.9653103 38.1557967, 23.9652803 38.1557748, 23.9652568 38.155757, 23.965237 38.1557404, 23.9652237 38.1557275, 23.9652137 38.1557164, 23.9652028 38.1557022, 23.9651137 38.1555432, 23.9643971 38.1551438)",,
25457279,False,,Ηρώδου Αττικού,residential,False,22.774,,"LINESTRING (23.9607051 38.1575105, 23.9608638 38.1573481)",,
1007358119,False,,,residential,False,34.146,,"LINESTRING (23.9607051 38.1575105, 23.961031 38.1576797)",,
25457289,False,,Κολοκοτρώνη,residential,True,18.749,,"LINESTRING (23.961031 38.1576797, 23.9611553 38.1575423)",,
1007358119,False,,,residential,True,34.146,,"LINESTRING (23.961031 38.1576797, 23.9607051 38.1575105)",,
389735564,True,ΕΟ83,,secondary,False,1.711,,"LINESTRING (23.9598139 38.1566682, 23.9598223 38.1566543)",1,40
887600910,False,,Αθηνάς,residential,True,54.864,,"LINESTRING (23.9598139 38.1566682, 23.9592473 38.1564562)",,
115491515,False,,Μελίνας Μερκούρη,residential,False,3.569,,"LINESTRING (23.963985 38.1571506, 23.9639852 38.1571185)",,
1007562384,False,,,residential,False,63.976,,"LINESTRING (23.963985 38.1571506, 23.9642206 38.1572746, 23.9645793 38.1574859)",,
1007562384,False,,,residential,True,63.976,,"LINESTRING (23.9645793 38.1574859, 23.9642206 38.1572746, 23.963985 38.1571506)",,
