osmid,lanes,name,highway,maxspeed,oneway,reversed,length,ref,geometry,bridge
556844672,2,Ηρώων Πολυτεχνείου,secondary,50,False,False,33.997,,"LINESTRING (23.6559986 35.4939415, 23.6556324 35.4940092)",
556844672,2,Ηρώων Πολυτεχνείου,secondary,50,False,True,64.959,,"LINESTRING (23.6559986 35.4939415, 23.656695 35.4938008)",
517039404,2,Ηρώων Πολυτεχνείου,primary,50,False,True,22.464,ΕΟ90,"LINESTRING (23.6593509 35.4932824, 23.6595905 35.4932299)",
124178971,,,secondary,,False,True,98.52399999999999,,"LINESTRING (23.6593509 35.4932824, 23.6593711 35.4931101, 23.6593638 35.4930759, 23.659344 35.4930409, 23.6593245 35.4930188, 23.6592908 35.4929821, 23.6591844 35.4928811, 23.6590295 35.4927327, 23.6589391 35.4926546, 23.6588208 35.492565)",
517039406,2,Ηρώων Πολυτεχνείου,primary,50,False,False,83.587,ΕΟ90,"LINESTRING (23.6593509 35.4932824, 23.6592318 35.4933061, 23.658929 35.4933663, 23.658454 35.4934608)",
43173259,,,tertiary,,False,False,53.182,,"LINESTRING (23.6596464 35.4944874, 23.6591087 35.4942948)",
559321111,,Συγγελάκη,tertiary,,False,False,43.142,,"LINESTRING (23.6596464 35.4944874, 23.6596048 35.4948739)",
43173259,,,tertiary,,False,True,98.08,,"LINESTRING (23.6596464 35.4944874, 23.659938 35.4946271, 23.6600178 35.4946566, 23.6600689 35.4946661, 23.6601679 35.4946722, 23.6606735 35.4946635)",
559321111,,Συγγελάκη,tertiary,,False,True,116.182,,"LINESTRING (23.6596464 35.4944874, 23.6596557 35.4943913, 23.659637 35.4942232, 23.659547 35.4937641, 23.6595216 35.4936291, 23.6595004 35.4935785, 23.6594691 35.4935302, 23.6594157 35.4934752)",
27745615,,,tertiary,,False,False,31.793,,"LINESTRING (23.6575567 35.4973378, 23.6579072 35.4973199)",
82026574,,,residential,,False,True,72.554,,"LINESTRING (23.6575567 35.4973378, 23.6575125 35.4966863)",
27745615,,,tertiary,,False,True,89.879,,"LINESTRING (23.6575567 35.4973378, 23.6573769 35.4973589, 23.6571777 35.4974016, 23.6569766 35.4974551, 23.6566051 35.497561)",
27745031,,Ακτή Τομπάζη,residential,,False,False,10.015,,"LINESTRING (23.6541676 35.4977425, 23.6541523 35.4978317)",
27745031,,Ακτή Τομπάζη,residential,,False,True,82.85,,"LINESTRING (23.6541676 35.4977425, 23.654223 35.4974029, 23.6542254 35.4970004)",
