osmid,oneway,lanes,highway,maxspeed,reversed,length,geometry,name,ref
14676076,True,2,secondary,50,False,18.811,"LINESTRING (21.9320878 39.3627508, 21.9321236 39.3627433, 21.9321656 39.3627423, 21.9322076 39.3627509, 21.9322991 39.362774)",,
383437447,True,,tertiary,,False,50.04600000000001,"LINESTRING (21.9320878 39.3627508, 21.9320237 39.3626416, 21.9318488 39.3623404)",,
277810828,True,,secondary,,False,54.17,"LINESTRING (21.9241031 39.3642078, 21.9247167 39.364097)",Υψηλάντου Αλεξ.,
383467590,True,,secondary,,False,61.884,"LINESTRING (21.9241031 39.3642078, 21.9239402 39.3636657)",Ηρώων Πολυτεχνείου,
116256002,True,,residential,,False,67.187,"LINESTRING (21.926715 39.3637363, 21.926534 39.3631485)",Γεωργίου Μπότση,
277810828,True,,secondary,,False,121.255,"LINESTRING (21.926715 39.3637363, 21.9270208 39.3636811, 21.9272739 39.3636354, 21.9274989 39.3635947, 21.9280885 39.3634883)",Υψηλάντου Αλεξ.,
277823135,True,1,secondary,,False,79.376,"LINESTRING (21.9294821 39.3632328, 21.93038 39.3630665)",Υψηλάντου,
697120575,True,,tertiary,,False,70.267,"LINESTRING (21.9294821 39.3632328, 21.9293049 39.3626159)",Γαριβάλδη,
27104504,False,,secondary,,False,29.558,"LINESTRING (21.9247196 39.367267, 21.9246314 39.3673001, 21.9245231 39.3673386, 21.924406 39.3673758)",Καποδιστρίου,
27104504,False,,secondary,,True,30.092,"LINESTRING (21.9247196 39.367267, 21.9247574 39.3672508, 21.9250168 39.3671241)",Καποδιστρίου,
277823137,True,,residential,,False,30.338,"LINESTRING (21.9247196 39.367267, 21.9247344 39.3673067, 21.9247734 39.3673983, 21.9248412 39.3675228)",Μπαϊρακτάρη,
27104504,False,,secondary,,False,30.092,"LINESTRING (21.9250168 39.3671241, 21.9247574 39.3672508, 21.9247196 39.367267)",Καποδιστρίου,
27104504,False,,secondary,,True,66.714,"LINESTRING (21.9250168 39.3671241, 21.9252766 39.3670126, 21.9254879 39.3669285, 21.9255974 39.3668854, 21.9257035 39.3668448)",Καποδιστρίου,
277802687,True,,residential,,False,69.688,"LINESTRING (21.9250168 39.3671241, 21.9250087 39.3670997, 21.924827 39.3665148)",Ι. Γακιόπουλου (Πρώην Αζά),
356526425,False,,tertiary,,False,90.617,"LINESTRING (21.9293175 39.3662292, 21.9303712 39.3662067)",Γαρδικίου,
31045203,False,,secondary,,True,72.65299999999999,"LINESTRING (21.9293175 39.3662292, 21.9292465 39.3662309, 21.9291963 39.3662346, 21.9291471 39.3662411, 21.928642 39.3663241, 21.9284888 39.366352)",Γαρδικίου,
116350444,False,,residential,,True,172.929,"LINESTRING (21.9293175 39.3662292, 21.9294836 39.3668093, 21.9295018 39.3668564, 21.9295333 39.3669029, 21.9295893 39.3669453, 21.9296805 39.3669996, 21.9297184 39.3670297, 21.9297603 39.3670685, 21.9298165 39.3671269, 21.9298574 39.3671808, 21.929901 39.3672567, 21.9299389 39.3673481, 21.9300296 39.3676428)",Μυρμιδόνων,
116258561,False,,residential,,False,90.531,"LINESTRING (21.9291383 39.3656286, 21.9300761 39.3652582)",Καποδιστρίου,
277846671,True,,secondary,,False,68.537,"LINESTRING (21.9291383 39.3656286, 21.9292404 39.3659709, 21.9293082 39.3661981, 21.9293175 39.3662292)",Μυρμιδόνων,
277823135,True,1,secondary,,False,88.7,"LINESTRING (21.9284785 39.3634179, 21.9294821 39.3632328)",Υψηλάντου,
31045202,True,,secondary,,False,64.088,"LINESTRING (21.9284785 39.3634179, 21.9284904 39.3634577, 21.9286461 39.3639795)",Δημητρίου Εμμανουήλ,
906724111,True,,residential,,False,119.587,"LINESTRING (21.9263347 39.366737, 21.9264799 39.3678066)",Καμινάδων,
27104504,False,,secondary,,False,55.82299999999999,"LINESTRING (21.9263347 39.366737, 21.9262578 39.366744, 21.9261893 39.3667493, 21.9260688 39.3667619, 21.9259319 39.3667848, 21.9258585 39.3668011, 21.9257886 39.3668187, 21.9257035 39.3668448)",Καποδιστρίου,
31045203,False,,secondary,,False,45.681,"LINESTRING (21.9263347 39.366737, 21.9263535 39.366735, 21.9264038 39.3667285, 21.9264454 39.3667222, 21.9265255 39.3667074, 21.9268521 39.3666442)",Γαρδικίου,
116350453,True,,living_street,,False,51.2,"LINESTRING (21.9263347 39.366737, 21.9263098 39.36656, 21.9262549 39.3662808)",Καμινάδων,
31045203,False,,secondary,,False,84.016,"LINESTRING (21.9275346 39.3665154, 21.9284888 39.366352)",Γαρδικίου,
31045203,False,,secondary,,True,60.395,"LINESTRING (21.9275346 39.3665154, 21.9271081 39.3665941, 21.9268521 39.3666442)",Γαρδικίου,
