osmid,oneway,lanes,name,highway,maxspeed,width,reversed,length,geometry,bridge
999857397,False,2,Θεσσαλονίκης,secondary,50,6,True,92.216,"LINESTRING (22.6808542 40.6043492, 22.6808481 40.6051785)",
237395607,False,2,,residential,,,False,76.81200000000001,"LINESTRING (22.6808542 40.6043492, 22.6813437 40.6043475, 22.6813561 40.604348, 22.6813684 40.6043496, 22.6813804 40.6043523, 22.6817405 40.6044512)",
237395607,False,2,,residential,,,False,4.205,"LINESTRING (22.6817405 40.6044512, 22.6817865 40.6044657)",
237395607,False,2,,residential,,,True,76.81200000000001,"LINESTRING (22.6817405 40.6044512, 22.6813804 40.6043523, 22.6813684 40.6043496, 22.6813561 40.604348, 22.6813437 40.6043475, 22.6808542 40.6043492)",
237395614,False,,25ης Μαρτίου,residential,,,False,140.846,"LINESTRING (22.6833651 40.6048503, 22.68476 40.6055452)",
240506093,False,,,residential,,,False,20.08,"LINESTRING (22.6833651 40.6048503, 22.6832264 40.604997)",
240506093,False,,,residential,,,False,70.682,"LINESTRING (22.6832264 40.604997, 22.6827714 40.6055306)",
240506093,False,,,residential,,,True,20.08,"LINESTRING (22.6832264 40.604997, 22.6833651 40.6048503)",
237395607,False,2,,residential,,,True,87.36,"LINESTRING (22.6832264 40.604997, 22.6826009 40.6047399, 22.6823109 40.604631)",
999857397,False,2,Θεσσαλονίκης,secondary,50,6,False,92.216,"LINESTRING (22.6808481 40.6051785, 22.6808542 40.6043492)",
237395608,False,,,residential,,,False,160.52,"LINESTRING (22.6808481 40.6051785, 22.6812232 40.6052396, 22.6813504 40.6052695, 22.6814803 40.605316, 22.6825094 40.6058426)",
"[999857395, 999857396, 694218427, 332110551]",False,2,Θεσσαλονίκης,secondary,50,6,True,221.123,"LINESTRING (22.6808481 40.6051785, 22.6808473 40.6052831, 22.6808457 40.6055051, 22.6808424 40.6059442, 22.6808523 40.606055, 22.6808799 40.6061407, 22.6809144 40.6062269, 22.6810553 40.6064896, 22.6812869 40.6068694, 22.6814153 40.6070792)",
237395595,False,,Κολοκοτρώνη,residential,,,False,53.702,"LINESTRING (22.68476 40.6055452, 22.6843989 40.6059428)",
237395595,False,,Κολοκοτρώνη,residential,,,True,107.959,"LINESTRING (22.68476 40.6055452, 22.6854869 40.6047464)",
237395614,False,,25ης Μαρτίου,residential,,,False,127.378,"LINESTRING (22.68476 40.6055452, 22.6859851 40.6062139)",
237395614,False,,25ης Μαρτίου,residential,,,True,140.846,"LINESTRING (22.68476 40.6055452, 22.6833651 40.6048503)",
240506093,False,,,residential,,,False,17.762,"LINESTRING (22.6825094 40.6058426, 22.6823963 40.6059773)",
240506093,False,,,residential,,,True,41.144,"LINESTRING (22.6825094 40.6058426, 22.6827714 40.6055306)",
237395608,False,,,residential,,,True,160.51999999999998,"LINESTRING (22.6825094 40.6058426, 22.6814803 40.605316, 22.6813504 40.6052695, 22.6812232 40.6052396, 22.6808481 40.6051785)",
237395597,False,,28ης Οκτωβρίου,tertiary,,,True,106.484,"LINESTRING (22.6859851 40.6062139, 22.6867167 40.6054338)",
237395614,False,,25ης Μαρτίου,residential,,,True,127.378,"LINESTRING (22.6859851 40.6062139, 22.68476 40.6055452)",
1120725833,False,,25ης Μαρτίου,residential,,,False,126.888,"LINESTRING (22.6859851 40.6062139, 22.6872121 40.606873)",
"[999858133, 766555893, 999858134]",False,2,28ης Οκτωβρίου,tertiary,,,False,195.943,"LINESTRING (22.6859851 40.6062139, 22.6857168 40.6065021, 22.6855751 40.6066544, 22.6846456 40.607653)",
660344056,False,,,residential,,,True,12.778,"LINESTRING (22.67989 40.6067395, 22.680038 40.6067636)",
237395598,False,,,residential,,,False,168.483,"LINESTRING (22.67989 40.6067395, 22.6798154 40.6068303, 22.6797899 40.6068954, 22.6797725 40.6069916, 22.6797389 40.6071847, 22.6797239 40.6072607, 22.6797093 40.6073192, 22.6793366 40.6081862)",
"[240503808, 240503828]",False,,,residential,,,True,63.31699999999999,"LINESTRING (22.67989 40.6067395, 22.6794556 40.6065445, 22.6792727 40.6064203)",yes
237395594,False,,Παύλου Μελά,residential,,,False,217.752,"LINESTRING (22.6872121 40.606873, 22.6857226 40.6084718)",
237395594,False,,Παύλου Μελά,residential,,,True,185.804,"LINESTRING (22.6872121 40.606873, 22.6884831 40.6055088)",
1120725833,False,,25ης Μαρτίου,residential,,,True,126.888,"LINESTRING (22.6872121 40.606873, 22.6859851 40.6062139)",
1120725833,False,,25ης Μαρτίου,residential,,,False,118.488,"LINESTRING (22.6872121 40.606873, 22.6880613 40.6073373, 22.6883524 40.6074943)",
240506088,False,,,residential,,,False,23.873,"LINESTRING (22.6814153 40.6070792, 22.6812328 40.6072432)",
332110551,False,2,Θεσσαλονίκης,secondary,50,6,True,22.934,"LINESTRING (22.6814153 40.6070792, 22.6815924 40.6072356)",
240506093,False,,,residential,,,True,148.03900000000002,"LINESTRING (22.6814153 40.6070792, 22.6815332 40.6069774, 22.6815931 40.6069164, 22.6823415 40.6060425, 22.6823963 40.6059773)",
"[999857395, 694218427, 999857396, 332110551]",False,2,Θεσσαλονίκης,secondary,50,6,False,221.123,"LINESTRING (22.6814153 40.6070792, 22.6812869 40.6068694, 22.6810553 40.6064896, 22.6809144 40.6062269, 22.6808799 40.6061407, 22.6808523 40.606055, 22.6808424 40.6059442, 22.6808457 40.6055051, 22.6808473 40.6052831, 22.6808481 40.6051785)",
332110551,False,2,Θεσσαλονίκης,secondary,50,6,False,22.934,"LINESTRING (22.6815924 40.6072356, 22.6814153 40.6070792)",
1098834192,False,2,Θεσσαλονίκης,secondary,,6,True,114.352,"LINESTRING (22.6815924 40.6072356, 22.682698 40.6078298)",
660344056,False,,,residential,,,False,31.298,"LINESTRING (22.6815924 40.6072356, 22.6814829 40.6072126, 22.6814057 40.6072083, 22.6813213 40.6072186, 22.6812328 40.6072432)",
240506088,False,,,residential,,,True,23.873,"LINESTRING (22.6812328 40.6072432, 22.6814153 40.6070792)",
240506088,False,,,residential,,,False,295.236,"LINESTRING (22.6812328 40.6072432, 22.6811893 40.6072809, 22.6791916 40.6093989)",
660344056,False,,,residential,,,False,115.321,"LINESTRING (22.6812328 40.6072432, 22.681134 40.6072436, 22.6810422 40.6072198, 22.680038 40.6067636)",
660344056,False,,,residential,,,True,31.298000000000002,"LINESTRING (22.6812328 40.6072432, 22.6813213 40.6072186, 22.6814057 40.6072083, 22.6814829 40.6072126, 22.6815924 40.6072356)",
