osmid,oneway,highway,reversed,length,lanes,name,geometry,maxspeed
193086441,True,secondary,False,52.628,,,"LINESTRING (26.5421915 41.5840781, 26.5427811 41.5842499)",
995732433,False,secondary,True,16.251,2,Καβύλης - Νέας Βύσσας,"LINESTRING (26.5421915 41.5840781, 26.5420341 41.5839915)",
995732439,True,tertiary,False,13.097,,,"LINESTRING (26.5427811 41.5842499, 26.5427509 41.5843655)",
233053927,False,tertiary,False,156.223,2,,"LINESTRING (26.5427811 41.5842499, 26.5428377 41.5840651, 26.5428806 41.5838083, 26.5429343 41.5833428, 26.5429953 41.5828556)",
995732438,True,tertiary,False,7.863,,,"LINESTRING (26.5427013 41.5845549, 26.5426068 41.584553)",
390294402,True,tertiary,False,51.754,,,"LINESTRING (26.5421844 41.5845435, 26.5421915 41.5840781)",
233055065,False,tertiary,True,43.701,,,"LINESTRING (26.5421844 41.5845435, 26.5420116 41.5845546, 26.5417595 41.5845787, 26.5416623 41.5845871)",
233053927,False,tertiary,True,125.49199999999999,2,,"LINESTRING (26.5431252 41.5804062, 26.5431006 41.5805822, 26.5430845 41.5807828, 26.5430952 41.5811801, 26.5431098 41.5815332)",
233056645,False,residential,False,59.816,,,"LINESTRING (26.5431252 41.5804062, 26.5428431 41.5803896, 26.5426178 41.5803775, 26.5424086 41.5803615)",
233053918,False,tertiary,True,36.051,,,"LINESTRING (26.5415414 41.5798153, 26.5413974 41.5801211)",
233056693,False,residential,True,7.227,,,"LINESTRING (26.5429953 41.5828556, 26.5430815 41.5828474)",
233053927,False,tertiary,False,84.086,2,,"LINESTRING (26.5429953 41.5828556, 26.5430684 41.5823758, 26.5430904 41.582103)",
233053927,False,tertiary,True,156.22299999999998,2,,"LINESTRING (26.5429953 41.5828556, 26.5429343 41.5833428, 26.5428806 41.5838083, 26.5428377 41.5840651, 26.5427811 41.5842499)",
233056693,False,residential,False,108.41400000000002,,,"LINESTRING (26.5429953 41.5828556, 26.5426419 41.5828613, 26.5422905 41.5828734, 26.542025 41.5828774, 26.5418077 41.5828734, 26.5416935 41.5828615)",
233053918,False,tertiary,False,36.051,,,"LINESTRING (26.5413974 41.5801211, 26.5415414 41.5798153)",
233055064,True,tertiary,False,79.918,,,"LINESTRING (26.5413974 41.5801211, 26.5414376 41.580229, 26.5412981 41.580522, 26.5411747 41.5808029)",
233056645,False,residential,True,88.378,,,"LINESTRING (26.5413974 41.5801211, 26.5415181 41.5801608, 26.5416575 41.580201, 26.5419097 41.5802571, 26.5422369 41.5803294, 26.5424086 41.5803615)",
233056667,False,tertiary_link,True,14.762,,,"LINESTRING (26.54059 41.5820307, 26.5407661 41.5820472)",
233055063,True,tertiary,False,88.336,,,"LINESTRING (26.54059 41.5820307, 26.5407188 41.5815492, 26.5408083 41.5812533)",
233056730,False,tertiary_link,False,15.262,,,"LINESTRING (26.5408083 41.5812533, 26.5409854 41.5812892)",
233055063,True,tertiary,False,56.881,,,"LINESTRING (26.5408083 41.5812533, 26.5409012 41.5810436, 26.5410192 41.5807667)",
233056637,False,residential,True,68.539,,,"LINESTRING (26.5408083 41.5812533, 26.5406533 41.5812254, 26.5403808 41.5811801, 26.5399999 41.5811359)",
233056709,False,tertiary_link,True,10.973,,,"LINESTRING (26.5403384 41.5838933, 26.5404666 41.5839166)",
233055063,True,tertiary,False,89.85900000000001,,,"LINESTRING (26.5403384 41.5838933, 26.5403682 41.5837505, 26.5404071 41.5835357, 26.5404551 41.583243, 26.5404417 41.5830914)",
233059601,False,residential,False,55.285,,,"LINESTRING (26.5403384 41.5838933, 26.540244 41.5838825, 26.5401126 41.5838745, 26.5398739 41.5838725, 26.5396754 41.5838785)",
233055065,False,tertiary,True,6.27,,,"LINESTRING (26.5404961 41.58456, 26.5404452 41.5846016)",
233055065,False,tertiary,False,56.104,,,"LINESTRING (26.5404961 41.58456, 26.5405793 41.5845546, 26.5406919 41.5845466, 26.5409172 41.5845787, 26.5411637 41.5846028)",
562568598,True,tertiary,False,26.163,,,"LINESTRING (26.5430127 41.5845882, 26.5427013 41.5845549)",40
233055355,False,tertiary,True,40.120999999999995,,,"LINESTRING (26.5430127 41.5845882, 26.5432293 41.5846148, 26.5434776 41.5846794)",
