osmid,highway,oneway,reversed,length,geometry,lanes,name,ref,access
221841140,residential,False,True,106.768,"LINESTRING (22.3884959 39.2954876, 22.3886081 39.2955437, 22.3887548 39.2956065, 22.3889042 39.2956873, 22.3891347 39.2957869, 22.3892546 39.295846, 22.3893254 39.2959091, 22.3893867 39.2959746, 22.3894515 39.2960694)",,,,
380639684,residential,False,False,17.168,"LINESTRING (22.3884959 39.2954876, 22.388394 39.2954842, 22.3882967 39.2954792)",,,,
380639684,residential,False,True,96.106,"LINESTRING (22.3884959 39.2954876, 22.3887341 39.2954515, 22.3895775 39.2952738)",,,,
27104754,tertiary,False,True,37.218,"LINESTRING (22.3845049 39.2955339, 22.3845074 39.2951992)",2,Λαρίσης,,
380639680,secondary,False,False,117.422,"LINESTRING (22.3845049 39.2955339, 22.3845078 39.2965899)",2,Λαρίσης,,
118215538,secondary,False,False,47.286,"LINESTRING (22.3845049 39.2955339, 22.3846649 39.2955292, 22.3850541 39.2955199)",,Βόλου,,
746846003,secondary,True,False,131.79500000000002,"LINESTRING (22.3845049 39.2955339, 22.3842367 39.2956398, 22.3840558 39.2956979, 22.3839052 39.2957463, 22.3838045 39.2957697, 22.3837104 39.2957916, 22.3835211 39.2958148, 22.383318 39.2958312, 22.3830814 39.2958391, 22.3830462 39.2958359)",1,Θέτιδος,,
380639672,secondary,False,False,5.811,"LINESTRING (22.3850541 39.2955199, 22.3850895 39.2955644)",,Βόλου,,
118215538,secondary,False,True,47.286,"LINESTRING (22.3850541 39.2955199, 22.3846649 39.2955292, 22.3845049 39.2955339)",,Βόλου,,
380639672,secondary,False,False,128.342,"LINESTRING (22.3850895 39.2955644, 22.385902 39.2965323)",,Βόλου,,
380639672,secondary,False,True,5.811,"LINESTRING (22.3850895 39.2955644, 22.3850541 39.2955199)",,Βόλου,,
380639684,residential,False,True,100.233,"LINESTRING (22.3850895 39.2955644, 22.3858412 39.2955239, 22.3862524 39.2955297)",,,,
458500434,secondary,False,True,34.747,"LINESTRING (22.3888743 39.2991337, 22.3885649 39.2989329)",,Βόλου,,
458500436,secondary,False,False,29.532,"LINESTRING (22.3888743 39.2991337, 22.3891175 39.2993211)",,Βόλου,ΕΟ30,
233511545,secondary,True,False,37.051,"LINESTRING (22.3888743 39.2991337, 22.3887936 39.299197, 22.388685 39.2992526, 22.3886045 39.2992806, 22.3885157 39.2993112)",,,,
872806754,residential,False,True,50.507999999999996,"LINESTRING (22.3888743 39.2991337, 22.3890343 39.2990403, 22.3893159 39.2988793, 22.3893473 39.298865)",,,,
221841144,tertiary,True,False,34.772,"LINESTRING (22.3850235 39.2938195, 22.3850199 39.2941322)",,Αχιλλέως,,
458500422,tertiary,True,False,59.231,"LINESTRING (22.3850199 39.2941322, 22.3850317 39.2946648)",,Αχιλλέως,,
380639665,residential,True,False,116.39599999999999,"LINESTRING (22.3850199 39.2941322, 22.3851977 39.2941861, 22.3857431 39.2944227, 22.3862014 39.2946384)",2,,,
380639683,tertiary,False,False,14.789,"LINESTRING (22.3813937 39.2943994, 22.3812306 39.2944413)",2,Λαμίας,,
380639683,tertiary,False,True,20.051,"LINESTRING (22.3813937 39.2943994, 22.381606 39.2943251)",2,Λαμίας,,
380639663,tertiary,False,True,26.377000000000002,"LINESTRING (22.3813937 39.2943994, 22.3814952 39.2945608, 22.3815322 39.2946109)",,Riga Ferraiou,,
380639665,residential,True,False,3.647,"LINESTRING (22.3862014 39.2946384, 22.3862381 39.2946548)",2,,,
118216687,residential,True,False,53.83200000000001,"LINESTRING (22.3862014 39.2946384, 22.3861003 39.2946502, 22.3859796 39.294658, 22.3857064 39.2946679, 22.3855777 39.2946673)",,Ρήγα Φεραίου,,
27104754,tertiary,False,False,59.545,"LINESTRING (22.3845071 39.2946637, 22.3845074 39.2951992)",2,Λαρίσης,,
27104754,tertiary,False,True,57.599,"LINESTRING (22.3845071 39.2946637, 22.3845069 39.2941457)",2,Λαρίσης,,
380639675,tertiary,True,False,110.031,"LINESTRING (22.3845071 39.2946637, 22.3840046 39.2946699, 22.3836872 39.294674, 22.3833706 39.2946823, 22.3832288 39.2946849)",,Ρήγα Φεραίου,,
380639675,tertiary,True,False,45.144,"LINESTRING (22.3850317 39.2946648, 22.3845071 39.2946637)",,Ρήγα Φεραίου,,
458500422,tertiary,True,False,37.685,"LINESTRING (22.3850317 39.2946648, 22.3850343 39.2950037)",,Αχιλλέως,,
118216692,secondary,False,False,16.934,"LINESTRING (22.3802353 39.2952263, 22.3804104 39.2952958)",,Θέτιδος,,
118216692,secondary,False,True,39.891999999999996,"LINESTRING (22.3802353 39.2952263, 22.3800556 39.2951754, 22.3799483 39.2951619, 22.3797848 39.2951624)",,Θέτιδος,,
221960874,residential,False,True,138.707,"LINESTRING (22.3802353 39.2952263, 22.3799533 39.2954875, 22.3792017 39.2961835)",,,,
118216692,secondary,False,False,60.313,"LINESTRING (22.3792014 39.2954598, 22.3795447 39.2952595, 22.3796882 39.2951993, 22.3797848 39.2951624)",,Θέτιδος,,
125557211,tertiary,False,False,24.807,"LINESTRING (22.3814276 39.2958043, 22.3813901 39.2960255)",,Apidanou,,
118216692,secondary,False,True,87.644,"LINESTRING (22.3814276 39.2958043, 22.3813491 39.2957493, 22.3812881 39.2957052, 22.3811352 39.2956186, 22.3807409 39.2954349, 22.3805834 39.2953684)",,Θέτιδος,,
746846003,secondary,True,False,72.143,"LINESTRING (22.3830462 39.2958359, 22.3822079 39.2958283)",1,Θέτιδος,,
221957541,residential,False,False,48.032000000000004,"LINESTRING (22.3830462 39.2958359, 22.3830546 39.2955936, 22.3830627 39.2954441, 22.3830684 39.2954044)",,,,
746851551,residential,False,True,94.307,"LINESTRING (22.3830462 39.2958359, 22.3830511 39.2961388, 22.3830807 39.2964227, 22.3830967 39.2965723, 22.3831213 39.2966809)",,,,
221958884,residential,False,False,9.235,"LINESTRING (22.3805376 39.2969466, 22.380458 39.2968909)",,,,
221958884,residential,False,True,92.873,"LINESTRING (22.3805376 39.2969466, 22.3806594 39.2969885, 22.381103 39.29711, 22.3814721 39.297196, 22.3815556 39.2972219)",,,,
746846004,residential,False,False,68.649,"LINESTRING (22.3805376 39.2969466, 22.3805111 39.2969981, 22.3804976 39.2970295, 22.3804746 39.2970745, 22.3803951 39.297244, 22.3802763 39.2975297)",,Απίδανου,,
746846004,residential,False,True,53.908,"LINESTRING (22.3805376 39.2969466, 22.3806348 39.2968628, 22.3809487 39.2965808)",,Απίδανου,,
27104754,tertiary,False,False,57.599,"LINESTRING (22.3845069 39.2941457, 22.3845071 39.2946637)",2,Λαρίσης,,
380639679,tertiary,True,False,44.171,"LINESTRING (22.3845069 39.2941457, 22.3847774 39.2941388, 22.3850199 39.2941322)",1,,,yes
118216696,living_street,False,True,30.455,"LINESTRING (22.3850017 39.2932482, 22.3850106 39.2929744)",,Αχιλλέως,,
221841144,tertiary,True,False,63.567,"LINESTRING (22.3850017 39.2932482, 22.3850063 39.2935693, 22.3850235 39.2938195)",,Αχιλλέως,,
380653041,tertiary,True,False,114.858,"LINESTRING (22.3850017 39.2932482, 22.3853148 39.2932999, 22.3859237 39.2933809, 22.3861463 39.2934079, 22.3863156 39.2934286)",,Αθήνας,,
221841138,residential,False,False,42.424,"LINESTRING (22.3883129 39.2969552, 22.388007 39.2969614, 22.38782 39.2969621)",,,,
221841138,residential,False,True,81.863,"LINESTRING (22.3883129 39.2969552, 22.3886051 39.2969448, 22.3887795 39.2969324, 22.3889511 39.2969033, 22.3891737 39.2968556, 22.3892486 39.2968417)",,,,
221882245,residential,False,False,45.393,"LINESTRING (22.3883129 39.2969552, 22.3884251 39.296676, 22.3884657 39.2965645)",,,,
221882245,residential,False,True,51.672,"LINESTRING (22.3883129 39.2969552, 22.3882999 39.2970448, 22.3883086 39.297153, 22.3883465 39.2974175)",,,,
221841126,tertiary,False,False,27.544,"LINESTRING (22.3813943 39.2937373, 22.3816054 39.2939235)",,,,
221841126,tertiary,False,True,63.733000000000004,"LINESTRING (22.3813943 39.2937373, 22.3812331 39.2935628, 22.3810617 39.2933612, 22.3809824 39.2932612)",,,,
221956619,residential,False,True,95.989,"LINESTRING (22.3813943 39.2937373, 22.3813451 39.2937697, 22.3812466 39.2938402, 22.3811047 39.2939517, 22.3810078 39.2940107, 22.3809161 39.2940479, 22.3808459 39.2940507, 22.3807998 39.2940369, 22.3807481 39.2939917, 22.3806828 39.2938973, 22.3806225 39.2937897)",,,,
221841138,residential,False,True,59.144,"LINESTRING (22.3856015 39.2969913, 22.3862885 39.2969752)",,,,
221958542,residential,False,False,49.522,"LINESTRING (22.3856015 39.2969913, 22.3856619 39.2965484)",,,,
221958542,residential,False,True,63.330999999999996,"LINESTRING (22.3856015 39.2969913, 22.3855613 39.2972635, 22.3855536 39.2973717, 22.3855273 39.2975578)",,,,
221841138,residential,False,False,59.144,"LINESTRING (22.3862885 39.2969752, 22.3856015 39.2969913)",,,,
380639672,secondary,False,True,39.752,"LINESTRING (22.3862885 39.2969752, 22.3860337 39.296677)",,Βόλου,,
221841138,residential,False,True,84.19,"LINESTRING (22.3862885 39.2969752, 22.3868669 39.2969697, 22.3872668 39.2969666)",,,,
380639672,secondary,False,False,191.1,"LINESTRING (22.3862885 39.2969752, 22.3864239 39.297119, 22.3869076 39.2976168, 22.3873565 39.2980098, 22.3877043 39.2982966)",,Βόλου,,
221841136,residential,False,False,62.259,"LINESTRING (22.3894515 39.2960694, 22.3896244 39.2959713, 22.3897585 39.2959049, 22.389871 39.2958744, 22.3899772 39.2958396, 22.3900816 39.2958016)",,,,
221841140,residential,False,False,106.768,"LINESTRING (22.3894515 39.2960694, 22.3893867 39.2959746, 22.3893254 39.2959091, 22.3892546 39.295846, 22.3891347 39.2957869, 22.3889042 39.2956873, 22.3887548 39.2956065, 22.3886081 39.2955437, 22.3884959 39.2954876)",,,,
221841140,residential,False,True,46.811,"LINESTRING (22.3894515 39.2960694, 22.3896017 39.2962939, 22.3896992 39.2964442)",,,,
118216696,living_street,False,False,30.455,"LINESTRING (22.3850106 39.2929744, 22.3850017 39.2932482)",,Αχιλλέως,,
221841126,tertiary,False,True,41.417,"LINESTRING (22.3795962 39.2923035, 22.3791841 39.2921111)",,,,
221841126,tertiary,False,False,56.449,"LINESTRING (22.3795962 39.2923035, 22.3797059 39.2923478, 22.3801809 39.2925336)",,,,
221841145,residential,False,False,26.106,"LINESTRING (22.3795962 39.2923035, 22.3796492 39.2922121, 22.3797005 39.2920835)",,,,
221868680,residential,False,False,72.27,"LINESTRING (22.3795962 39.2923035, 22.3795614 39.2923788, 22.3795516 39.2924779, 22.3795485 39.2925227, 22.3795467 39.2925708, 22.3795596 39.2926856, 22.3795608 39.2927875, 22.3795799 39.2928828, 22.3795922 39.2929461)",,,,
221841138,residential,False,False,11.623,"LINESTRING (22.3898581 39.2967194, 22.3897254 39.2967389)",,,,
221841140,residential,False,False,33.517,"LINESTRING (22.3898581 39.2967194, 22.3896992 39.2964442)",,,,
221841130,residential,False,False,44.882000000000005,"LINESTRING (22.3797005 39.2920835, 22.3794561 39.292073, 22.3793139 39.2920875, 22.3791841 39.2921111)",,,,
221841130,residential,False,True,133.598,"LINESTRING (22.3797005 39.2920835, 22.3798889 39.2920807, 22.3803394 39.2920711, 22.3808699 39.2920416, 22.3811481 39.2920292, 22.3812509 39.2920297)",,,,
221841145,residential,False,True,26.106,"LINESTRING (22.3797005 39.2920835, 22.3796492 39.2922121, 22.3795962 39.2923035)",,,,
221957123,residential,False,False,44.886,"LINESTRING (22.3797848 39.2951624, 22.3796779 39.2947673)",,,,
118216692,secondary,False,False,39.891999999999996,"LINESTRING (22.3797848 39.2951624, 22.3799483 39.2951619, 22.3800556 39.2951754, 22.3802353 39.2952263)",,Θέτιδος,,
118216692,secondary,False,True,60.313,"LINESTRING (22.3797848 39.2951624, 22.3796882 39.2951993, 22.3795447 39.2952595, 22.3792014 39.2954598)",,Θέτιδος,,
221841126,tertiary,False,False,41.417,"LINESTRING (22.3791841 39.2921111, 22.3795962 39.2923035)",,,,
221841130,residential,False,True,44.882000000000005,"LINESTRING (22.3791841 39.2921111, 22.3793139 39.2920875, 22.3794561 39.292073, 22.3797005 39.2920835)",,,,
"[125557212, 27104749]",tertiary,True,False,239.811,"LINESTRING (22.3819626 39.2942237, 22.3820733 39.2941823, 22.3826267 39.2940253, 22.3828705 39.2939729, 22.3831544 39.2939045, 22.3832287 39.2938821, 22.3837868 39.293854, 22.383904 39.2938533, 22.383974 39.2938796, 22.3840307 39.2939124, 22.3840799 39.2939668, 22.3841856 39.2940878, 22.3842327 39.2941201, 22.38429 39.2941435, 22.3845069 39.2941457)",1,Λαμίας,,yes
221841126,tertiary,False,True,42.726,"LINESTRING (22.3819626 39.2942237, 22.3818027 39.2940914, 22.3816288 39.2939393)",,,,
380639683,tertiary,False,False,32.696,"LINESTRING (22.3819626 39.2942237, 22.3818515 39.2942572, 22.381606 39.2943251)",2,Λαμίας,,
221841130,residential,False,False,104.958,"LINESTRING (22.3884352 39.2927413, 22.3883626 39.2927442, 22.3881509 39.2927513, 22.3878961 39.2927589, 22.3875108 39.2927504, 22.3872165 39.2927609)",,,,
221841130,residential,False,True,44.738,"LINESTRING (22.3884352 39.2927413, 22.3887331 39.2926932, 22.3889448 39.2926618)",,,,
221871244,residential,False,True,33.933,"LINESTRING (22.3884352 39.2927413, 22.3884398 39.2928234, 22.3884588 39.2930459)",,Στρατηγού Νικολάου Πλαστήρα,,
221841126,tertiary,False,False,58.272999999999996,"LINESTRING (22.3801809 39.2925336, 22.3802178 39.2925504, 22.3805274 39.2926919, 22.3806305 39.2927528, 22.3806915 39.2928057, 22.3807299 39.2928345)",,,,
221841126,tertiary,False,True,56.449,"LINESTRING (22.3801809 39.2925336, 22.3797059 39.2923478, 22.3795962 39.2923035)",,,,
221868668,residential,False,True,74.066,"LINESTRING (22.3801809 39.2925336, 22.3802455 39.2924322, 22.3803045 39.2923305, 22.3803393 39.2922869, 22.3803849 39.2922703, 22.3804734 39.2922703, 22.3808382 39.2922869)",,,,
221868666,living_street,False,True,15.889,"LINESTRING (22.3795922 39.2929461, 22.3797682 39.2929029)",,,,
221868680,residential,False,False,56.467,"LINESTRING (22.3795922 39.2929461, 22.379607 39.2930338, 22.3796088 39.2931038, 22.3796082 39.2931848, 22.3795947 39.2933277, 22.3795873 39.2933953, 22.3795848 39.2934525)",,,,
221868680,residential,False,True,72.27,"LINESTRING (22.3795922 39.2929461, 22.3795799 39.2928828, 22.3795608 39.2927875, 22.3795596 39.2926856, 22.3795467 39.2925708, 22.3795485 39.2925227, 22.3795516 39.2924779, 22.3795614 39.2923788, 22.3795962 39.2923035)",,,,
380653041,tertiary,True,False,12.393,"LINESTRING (22.3807299 39.2928345, 22.3808705 39.2928104)",,Αθήνας,,
221841126,tertiary,False,False,52.384,"LINESTRING (22.3807299 39.2928345, 22.3807775 39.2929326, 22.3808519 39.2930771, 22.3809422 39.2932206, 22.3809824 39.2932612)",,,,
221841126,tertiary,False,True,58.272999999999996,"LINESTRING (22.3807299 39.2928345, 22.3806915 39.2928057, 22.3806305 39.2927528, 22.3805274 39.2926919, 22.3802178 39.2925504, 22.3801809 39.2925336)",,,,
221868693,residential,False,True,100.74600000000001,"LINESTRING (22.3807299 39.2928345, 22.3806156 39.2928744, 22.3804976 39.2929284, 22.3803957 39.2929906, 22.3802455 39.2931235, 22.3801301 39.2932397, 22.3800523 39.2933124, 22.379988 39.2933497, 22.3798532 39.2934144)",,,,
221868669,residential,False,False,110.14899999999999,"LINESTRING (22.3832339 39.2930133, 22.3833669 39.292948, 22.3834524 39.2928995, 22.3835768 39.292837, 22.383738 39.2927647, 22.3838352 39.2927199, 22.383922 39.2926927, 22.3839871 39.2926627, 22.384039 39.2926365, 22.3840802 39.2926065, 22.3841147 39.2925608, 22.384138 39.292496, 22.3841627 39.2924008)",,,,
380653041,tertiary,True,False,154.36399999999998,"LINESTRING (22.3832339 39.2930133, 22.3835231 39.2930571, 22.3841087 39.2931308, 22.3842768 39.2931525, 22.3850017 39.2932482)",,Αθήνας,,
221868666,living_street,False,False,15.889,"LINESTRING (22.3797682 39.2929029, 22.3795922 39.2929461)",,,,
221841130,residential,False,False,125.61,"LINESTRING (22.3841627 39.2924008, 22.3840076 39.2923769, 22.383525 39.2923055, 22.3830561 39.2922483, 22.3827268 39.2921988)",,,,
221841130,residential,False,True,269.893,"LINESTRING (22.3841627 39.2924008, 22.3842944 39.2924293, 22.3845516 39.2924884, 22.3846747 39.2925275, 22.3848434 39.2925975, 22.3849359 39.2926293, 22.3850018 39.2926497, 22.38507 39.2926708, 22.3852545 39.2927208, 22.3854342 39.2927447, 22.3856952 39.2927609, 22.3859721 39.2927656, 22.3864879 39.2927637, 22.386995 39.2927599, 22.3872165 39.2927609)",,,,
221868669,residential,False,True,110.14900000000002,"LINESTRING (22.3841627 39.2924008, 22.384138 39.292496, 22.3841147 39.2925608, 22.3840802 39.2926065, 22.384039 39.2926365, 22.3839871 39.2926627, 22.383922 39.2926927, 22.3838352 39.2927199, 22.383738 39.2927647, 22.3835768 39.292837, 22.3834524 39.2928995, 22.3833669 39.292948, 22.3832339 39.2930133)",,,,
221868691,residential,False,True,82.384,"LINESTRING (22.3812189 39.2927694, 22.3812134 39.2925932, 22.381217 39.2924208, 22.3812367 39.2922817, 22.3812472 39.2921507, 22.3812497 39.2920697, 22.3812509 39.2920297)",,,,
380653041,tertiary,True,False,40.653,"LINESTRING (22.3812189 39.2927694, 22.3812754 39.2927685, 22.3813666 39.2927727, 22.3815061 39.2927872, 22.3816848 39.2928204)",,Αθήνας,,
221841130,residential,False,False,128.536,"LINESTRING (22.3827268 39.2921988, 22.3825957 39.2921783, 22.3823502 39.2921498, 22.3818571 39.2920769, 22.3815125 39.2920445, 22.3813044 39.2920297, 22.3812509 39.2920297)",,,,
221841130,residential,False,True,125.61,"LINESTRING (22.3827268 39.2921988, 22.3830561 39.2922483, 22.383525 39.2923055, 22.3840076 39.2923769, 22.3841627 39.2924008)",,,,
221868700,residential,False,False,83.9,"LINESTRING (22.3827268 39.2921988, 22.3827184 39.2924904, 22.3826997 39.2925651, 22.3826433 39.2926668, 22.3825924 39.2927561, 22.382507 39.2929219)",,,,
221868680,residential,False,True,56.467000000000006,"LINESTRING (22.3795848 39.2934525, 22.3795873 39.2933953, 22.3795947 39.2933277, 22.3796082 39.2931848, 22.3796088 39.2931038, 22.379607 39.2930338, 22.3795922 39.2929461)",,,,
221868693,residential,False,False,23.557000000000002,"LINESTRING (22.3795848 39.2934525, 22.3796784 39.2934444, 22.3797627 39.2934353, 22.3798532 39.2934144)",,,,
221956621,residential,False,True,32.623,"LINESTRING (22.3816848 39.2928204, 22.3816836 39.2928566, 22.3816953 39.2929171, 22.3817217 39.2929876, 22.3817613 39.2931063)",,,,
380653041,tertiary,True,False,54.718,"LINESTRING (22.3816848 39.2928204, 22.381946 39.2928453, 22.382313 39.2928954)",,Αθήνας,,
221868668,residential,False,False,74.066,"LINESTRING (22.3808382 39.2922869, 22.3804734 39.2922703, 22.3803849 39.2922703, 22.3803393 39.2922869, 22.3803045 39.2923305, 22.3802455 39.2924322, 22.3801809 39.2925336)",,,,
221841130,residential,False,False,133.598,"LINESTRING (22.3812509 39.2920297, 22.3811481 39.2920292, 22.3808699 39.2920416, 22.3803394 39.2920711, 22.3798889 39.2920807, 22.3797005 39.2920835)",,,,
221841130,residential,False,True,128.536,"LINESTRING (22.3812509 39.2920297, 22.3813044 39.2920297, 22.3815125 39.2920445, 22.3818571 39.2920769, 22.3823502 39.2921498, 22.3825957 39.2921783, 22.3827268 39.2921988)",,,,
221868691,residential,False,False,82.384,"LINESTRING (22.3812509 39.2920297, 22.3812497 39.2920697, 22.3812472 39.2921507, 22.3812367 39.2922817, 22.381217 39.2924208, 22.3812134 39.2925932, 22.3812189 39.2927694)",,,,
221956618,residential,False,True,83.611,"LINESTRING (22.3808705 39.2928104, 22.3809561 39.292848, 22.381041 39.2928814, 22.3812244 39.2929323, 22.3813881 39.2929742, 22.3815063 39.2930104, 22.3816146 39.2930505, 22.3816848 39.2930786, 22.3817613 39.2931063)",,,,
380653041,tertiary,True,False,30.360999999999997,"LINESTRING (22.3808705 39.2928104, 22.3810474 39.2927831, 22.3811708 39.2927727, 22.3812189 39.2927694)",,Αθήνας,,
221868700,residential,False,True,83.9,"LINESTRING (22.382507 39.2929219, 22.3825924 39.2927561, 22.3826433 39.2926668, 22.3826997 39.2925651, 22.3827184 39.2924904, 22.3827268 39.2921988)",,,,
380653041,tertiary,True,False,61.783,"LINESTRING (22.382507 39.2929219, 22.3827131 39.2929512, 22.3832154 39.2930119)",,Αθήνας,,
221879261,tertiary,True,False,50.173,"LINESTRING (22.3879516 39.29334, 22.3879555 39.293412, 22.387952 39.2935235, 22.3879477 39.2937911)",,,,
380653047,tertiary,False,False,43.589,"LINESTRING (22.3879516 39.29334, 22.3880711 39.2933088, 22.3881723 39.2932966, 22.3883333 39.2932833, 22.3884492 39.2932786)",,,,
221841130,residential,False,False,44.738,"LINESTRING (22.3889448 39.2926618, 22.3887331 39.2926932, 22.3884352 39.2927413)",,,,
221841130,residential,False,True,41.897,"LINESTRING (22.3889448 39.2926618, 22.389319 39.292617, 22.389427 39.2926118)",,,,
221871248,residential,False,False,35.752,"LINESTRING (22.3889448 39.2926618, 22.38885 39.292754, 22.3887212 39.2928806, 22.3886827 39.292911)",,,,
221871245,living_street,False,False,21.835,"LINESTRING (22.3902528 39.2930259, 22.3902373 39.2932219)",,,,
221871244,residential,False,True,54.642,"LINESTRING (22.3884492 39.2932786, 22.3884624 39.2937699)",,Στρατηγού Νικολάου Πλαστήρα,,
221871244,residential,False,False,25.889000000000003,"LINESTRING (22.3884492 39.2932786, 22.3884544 39.2931387, 22.3884588 39.2930459)",,Στρατηγού Νικολάου Πλαστήρα,,
380653047,tertiary,False,False,126.87,"LINESTRING (22.3884492 39.2932786, 22.3889835 39.2932512, 22.3899219 39.2932296)",,,,
380653047,tertiary,False,True,43.589,"LINESTRING (22.3884492 39.2932786, 22.3883333 39.2932833, 22.3881723 39.2932966, 22.3880711 39.2933088, 22.3879516 39.29334)",,,,
221841130,residential,False,False,41.897,"LINESTRING (22.389427 39.2926118, 22.389319 39.292617, 22.3889448 39.2926618)",,,,
221871253,residential,False,True,35.801,"LINESTRING (22.389427 39.2926118, 22.3894582 39.2926781, 22.3895249 39.2928415, 22.3895488 39.2928785, 22.3895724 39.2929126)",,,,
221871256,living_street,False,False,31.130000000000003,"LINESTRING (22.3872115 39.2930352, 22.3873292 39.2930363, 22.3874552 39.2930321, 22.387573 39.2930282)",,,,
221871252,residential,False,False,42.929,"LINESTRING (22.387573 39.2930282, 22.3875403 39.292991, 22.3875158 39.2929657, 22.3874353 39.2929045, 22.3873508 39.2928448, 22.3872165 39.2927609)",,,,
221871252,residential,False,True,52.001999999999995,"LINESTRING (22.387573 39.2930282, 22.3875819 39.2930712, 22.387588 39.2931435, 22.3876037 39.2933329, 22.3876157 39.2934945)",,,,
221871256,living_street,False,True,31.130000000000003,"LINESTRING (22.387573 39.2930282, 22.3874552 39.2930321, 22.3873292 39.2930363, 22.3872115 39.2930352)",,,,
221871239,living_street,False,False,36.086,"LINESTRING (22.3863008 39.2931043, 22.3863014 39.2931552, 22.3863045 39.2932076, 22.3863156 39.2934286)",,,,
221871248,residential,False,False,24.527,"LINESTRING (22.3886827 39.292911, 22.3886236 39.2929576, 22.3885537 39.2929992, 22.3884588 39.2930459)",,,,
221871248,residential,False,True,35.752,"LINESTRING (22.3886827 39.292911, 22.3887212 39.2928806, 22.38885 39.292754, 22.3889448 39.2926618)",,,,
221871255,residential,False,True,78.72,"LINESTRING (22.3886827 39.292911, 22.3887534 39.2929429, 22.3888634 39.2929657, 22.3889599 39.2929782, 22.3890243 39.2929844, 22.3891182 39.2929761, 22.3893113 39.2929533, 22.3894427 39.2929325, 22.3895393 39.2929159, 22.3895724 39.2929126)",,,,
221871245,living_street,False,True,21.835,"LINESTRING (22.3902373 39.2932219, 22.3902528 39.2930259)",,,,
380653047,tertiary,False,True,27.166,"LINESTRING (22.3902373 39.2932219, 22.3901032 39.2932286, 22.3899219 39.2932296)",,,,
221871252,residential,False,False,52.001999999999995,"LINESTRING (22.3876157 39.2934945, 22.3876037 39.2933329, 22.387588 39.2931435, 22.3875819 39.2930712, 22.387573 39.2930282)",,,,
380653041,tertiary,True,False,33.632,"LINESTRING (22.3876157 39.2934945, 22.3877744 39.2934182, 22.3879516 39.29334)",,Αθήνας,,
221871239,living_street,False,True,36.086,"LINESTRING (22.3863156 39.2934286, 22.3863045 39.2932076, 22.3863014 39.2931552, 22.3863008 39.2931043)",,,,
380653041,tertiary,True,False,64.24000000000001,"LINESTRING (22.3863156 39.2934286, 22.3865138 39.2934577, 22.3867981 39.2934971, 22.3870019 39.2935241, 22.3870504 39.2935304)",,Αθήνας,,
