osmid,oneway,lanes,name,highway,reversed,length,geometry,maxspeed,width
14158740,True,2,Ανδρέα Παπανδρέου,tertiary,False,33.758,"LINESTRING (22.9371307 40.6508332, 22.9371299 40.6508245, 22.9371317 40.6508068, 22.9371352 40.6507915, 22.9372286 40.6505397)",,
176657211,False,2,Ανδρέα Παπανδρέου,tertiary,False,50.925,"LINESTRING (22.9388446 40.6526112, 22.9394224 40.6524786)",,
1115218714,False,2,Παναγή Τσαλδάρη,tertiary,False,11.619,"LINESTRING (22.9388446 40.6526112, 22.9389267 40.6526951)",,
14158740,True,2,Ανδρέα Παπανδρέου,tertiary,False,50.248999999999995,"LINESTRING (22.9388446 40.6526112, 22.938643 40.6524165, 22.938481 40.6522533)",,
877645153,False,2,Ανδρέα Παπανδρέου,secondary,False,22.817,"LINESTRING (22.9448736 40.6511422, 22.945131 40.6512052)",,
16379668,False,,Ελλησπόντου,residential,True,103.206,"LINESTRING (22.9448736 40.6511422, 22.9448732 40.6510927, 22.9448665 40.6510571, 22.9448558 40.6510256, 22.9448428 40.651001, 22.9448294 40.6509829, 22.9448087 40.6509633, 22.9444507 40.65077, 22.9440169 40.650535)",,
877645153,False,2,Ανδρέα Παπανδρέου,secondary,True,41.924,"LINESTRING (22.9448736 40.6511422, 22.9448569 40.6511383, 22.9448283 40.6511329, 22.9447883 40.6511296, 22.9447625 40.6511298, 22.944747 40.6511299, 22.944711 40.6511321, 22.9446704 40.6511361, 22.9446404 40.6511407, 22.9443951 40.6512079)",,
15700604,True,,Καλλικράτειας,residential,False,61.745,"LINESTRING (22.9421535 40.652707, 22.9417182 40.6531534)",,
200391985,False,2,Ελευθερίου Βενιζέλου,tertiary,False,53.423,"LINESTRING (22.9421535 40.652707, 22.9426586 40.6529968)",,
200391985,False,2,Ελευθερίου Βενιζέλου,tertiary,True,59.723,"LINESTRING (22.9421535 40.652707, 22.9415859 40.652386)",,
178156568,True,,Αμάσειας,residential,False,60.206,"LINESTRING (22.9435962 40.6535381, 22.9431644 40.6539692)",,
179747716,True,2,Αμάσειας,tertiary,False,45.942,"LINESTRING (22.9435962 40.6535381, 22.9439193 40.6532055)",,
200391985,False,2,Ελευθερίου Βενιζέλου,tertiary,False,48.814,"LINESTRING (22.9435962 40.6535381, 22.9440544 40.6538062)",,
200391985,False,2,Ελευθερίου Βενιζέλου,tertiary,True,50.676,"LINESTRING (22.9435962 40.6535381, 22.9431206 40.6532597)",,
15706695,False,2,Ελευθερίου Βενιζέλου,tertiary,False,47.367,"LINESTRING (22.9446148 40.6541418, 22.9450768 40.6543839)",,
200391985,False,2,Ελευθερίου Βενιζέλου,tertiary,True,57.795,"LINESTRING (22.9446148 40.6541418, 22.9440771 40.6538197)",,
15706480,True,,Δημητρίου Γλήνου,unclassified,False,151.11399999999998,"LINESTRING (22.9470226 40.6551059, 22.9466704 40.655466, 22.9465353 40.6556072, 22.9464392 40.6557069, 22.9460447 40.6561047, 22.9459549 40.6561971)",,
200391979,False,,Δημητρίου Γλήνου,unclassified,False,109.137,"LINESTRING (22.9470226 40.6551059, 22.9472921 40.6548253, 22.9475162 40.6545919, 22.9477844 40.6543126)",,
306283491,False,,Ελευθερίου Βενιζέλου,unclassified,True,68.056,"LINESTRING (22.9470226 40.6551059, 22.9469842 40.6550885, 22.9469525 40.6550727, 22.9469201 40.6550575, 22.9466857 40.6549651, 22.9463099 40.6548197)",,
626944469,False,2,Αγνώστου Στρατιώτου,secondary,True,40.624,"LINESTRING (22.9430486 40.6588546, 22.9429861 40.658801, 22.9429133 40.6587346, 22.9428659 40.6586865, 22.942821 40.658644, 22.9427969 40.6586245, 22.9427644 40.6585981, 22.9427352 40.6585778)",,
23199288,True,,Μάρκου Μπότσαρη,residential,False,49.678,"LINESTRING (22.9450796 40.6520333, 22.9455582 40.6522936)",,
179747716,True,2,Αμάσειας,tertiary,False,40.859,"LINESTRING (22.9450796 40.6520333, 22.9453602 40.6517338)",,
15705854,True,,Υδροφόρου Παπαγεωργίου,residential,False,50.385,"LINESTRING (22.9439193 40.6532055, 22.9434379 40.6529373)",,
179747716,True,2,Αμάσειας,tertiary,False,40.458,"LINESTRING (22.9439193 40.6532055, 22.943931 40.6531933, 22.9442013 40.6529112)",,
178156568,True,,Αμάσειας,residential,False,35.749,"LINESTRING (22.9431644 40.6539692, 22.9429105 40.6542266)",,
258871949,True,,Μπινιώρη,residential,False,50.313,"LINESTRING (22.9431644 40.6539692, 22.9426858 40.6536992)",,
15700688,True,,Ναυάρχου Βότση,residential,False,57.389,"LINESTRING (22.9417134 40.6554915, 22.9411486 40.6552038)",,
178156568,True,,Αμάσειας,residential,False,35.685,"LINESTRING (22.9417134 40.6554915, 22.9414656 40.6557516)",,
178156568,True,,Αμάσειας,residential,False,36.518,"LINESTRING (22.9414656 40.6557516, 22.9412167 40.6560203)",,
712381692,False,1,Πισιδίας,residential,False,81.21399999999998,"LINESTRING (22.9414656 40.6557516, 22.9417998 40.6559425, 22.9418203 40.6559551, 22.9418384 40.6559784, 22.9418429 40.6559966, 22.9418326 40.6561241, 22.9418322 40.6561411, 22.9418353 40.6562109, 22.9418333 40.6562264, 22.9418258 40.6562477, 22.941791 40.656313, 22.9417791 40.6563232, 22.9417659 40.6563281)",50,
15700708,True,,Χρυσουπόλεως,residential,False,60.436,"LINESTRING (22.9412167 40.6560203, 22.9406405 40.6556973)",,
178156568,True,,Αμάσειας,residential,False,73.708,"LINESTRING (22.9412167 40.6560203, 22.9409544 40.6562843, 22.9408016 40.6564467, 22.9407763 40.65647, 22.9406759 40.6565387)",,
176657210,False,2,Παναγή Τσαλδάρη,tertiary,False,91.92000000000002,"LINESTRING (22.9406759 40.6565387, 22.940853 40.6567236, 22.9409261 40.6568056, 22.940998 40.6569114, 22.9410732 40.6570457, 22.9411872 40.6572633)",,
176657210,False,2,Παναγή Τσαλδάρη,tertiary,True,38.188,"LINESTRING (22.9406759 40.6565387, 22.9404485 40.6563167, 22.9404375 40.6563059, 22.940397 40.6562682)",,
16379484,True,,Αρχ. Ιατρού,residential,False,35.922,"LINESTRING (22.9426858 40.6536992, 22.9424271 40.6539558)",,
258871949,True,,Μπινιώρη,residential,False,48.23,"LINESTRING (22.9426858 40.6536992, 22.942227 40.6534404)",,
23199329,True,,Κεσσάνης,residential,False,61.309,"LINESTRING (22.942227 40.6534404, 22.9426586 40.6529968)",,
258871949,True,,Μπινιώρη,residential,False,53.486,"LINESTRING (22.942227 40.6534404, 22.9417182 40.6531534)",,
15700604,True,,Καλλικράτειας,residential,False,36.259,"LINESTRING (22.9417182 40.6531534, 22.9414625 40.6534155)",,
258871949,True,,Μπινιώρη,residential,False,60.557,"LINESTRING (22.9417182 40.6531534, 22.9411421 40.6528285)",,
15707014,True,,Λόρδου Βύρωνος,residential,False,59.271,"LINESTRING (22.9396664 40.6519834, 22.9400958 40.6515615)",,
863006534,True,,Μπινιώρη,residential,False,38.957,"LINESTRING (22.9396664 40.6519834, 22.9400278 40.6522015)",,
15700475,True,,Μπινιώρη,residential,False,70.832,"LINESTRING (22.9376757 40.6507968, 22.9383427 40.6511837)",,
609275304,True,,Βορείου Ηπείρου,residential,False,41.459,"LINESTRING (22.9376757 40.6507968, 22.9373807 40.651095)",,
15700475,True,,Μπινιώρη,residential,False,47.329,"LINESTRING (22.9372286 40.6505397, 22.9376757 40.6507968)",,
15700604,True,,Καλλικράτειας,residential,False,33.696,"LINESTRING (22.9414625 40.6534155, 22.9412251 40.6536592)",,
176657208,True,1,Γεωργίου Σεφέρη,residential,False,53.528,"LINESTRING (22.9414625 40.6534155, 22.941973 40.6537014)",,
15700604,True,,Καλλικράτειας,residential,False,33.951,"LINESTRING (22.9412251 40.6536592, 22.940986 40.6539048)",,
15706953,True,,Δωδώνης,residential,False,61.961,"LINESTRING (22.9412251 40.6536592, 22.940636 40.6533264)",,
15700604,True,,Καλλικράτειας,residential,False,36.423,"LINESTRING (22.940986 40.6539048, 22.9407297 40.6541684)",,
188821787,True,,Ορεστιάδος,residential,False,53.551,"LINESTRING (22.940986 40.6539048, 22.941494 40.6541936)",,
15700604,True,,Καλλικράτειας,residential,False,35.676,"LINESTRING (22.9407297 40.6541684, 22.9404819 40.6544284)",,
15700774,True,,Μουδανιών,residential,False,62.651,"LINESTRING (22.9407297 40.6541684, 22.9401359 40.65383)",,
15700604,True,,Καλλικράτειας,residential,False,34.042,"LINESTRING (22.9402392 40.6547008, 22.9400015 40.6549482)",,
15700688,True,,Ναυάρχου Βότση,residential,False,66.283,"LINESTRING (22.9402392 40.6547008, 22.9395951 40.6543594)",,
15700604,True,,Καλλικράτειας,residential,False,34.978,"LINESTRING (22.9400015 40.6549482, 22.9397626 40.6552053)",,
176657209,True,,Πισιδίας,residential,False,51.46,"LINESTRING (22.9400015 40.6549482, 22.9404859 40.6552295)",,
978557023,False,,Καλλικράτειας,residential,False,25.461,"LINESTRING (22.9397626 40.6552053, 22.9395862 40.6553911)",,
1266057913,False,,Χρυσουπόλεως,residential,False,50.691,"LINESTRING (22.9397626 40.6552053, 22.9402459 40.6554762)",,
23199329,True,,Κεσσάνης,residential,False,35.2,"LINESTRING (22.9404859 40.6552295, 22.9407337 40.6549748)",,
176657209,True,,Πισιδίας,residential,False,42.497,"LINESTRING (22.9404859 40.6552295, 22.9409006 40.6554465)",,
16379484,True,,Αρχ. Ιατρού,residential,False,35.484,"LINESTRING (22.9409006 40.6554465, 22.9406405 40.6556973)",,
176657209,True,,Πισιδίας,residential,False,58.503,"LINESTRING (22.9409006 40.6554465, 22.9414656 40.6557516)",,
15706837,False,,Ίμβρου,residential,False,37.327,"LINESTRING (22.9395951 40.6543594, 22.9398645 40.6540931)",,
15706837,False,,Ίμβρου,residential,True,32.005,"LINESTRING (22.9395951 40.6543594, 22.9394305 40.654505, 22.9393995 40.6545267, 22.939337 40.6545697)",,
15700688,True,,Ναυάρχου Βότση,residential,False,51.657,"LINESTRING (22.9407337 40.6549748, 22.9402392 40.6547008)",,
23199329,True,,Κεσσάνης,residential,False,37.046,"LINESTRING (22.9407337 40.6549748, 22.9409944 40.6547067)",,
15700688,True,,Ναυάρχου Βότση,residential,False,43.283,"LINESTRING (22.9411486 40.6552038, 22.9407337 40.6549748)",,
16379484,True,,Αρχ. Ιατρού,residential,False,34.146,"LINESTRING (22.9411486 40.6552038, 22.9409006 40.6554465)",,
176614974,True,,Σοφοκλή Βενιζέλου,residential,False,16.425,"LINESTRING (22.9419559 40.6552288, 22.9421142 40.6553148)",,
178156568,True,,Αμάσειας,residential,False,35.662,"LINESTRING (22.9419559 40.6552288, 22.9417134 40.6554915)",,
15700604,True,,Καλλικράτειας,residential,False,36.56,"LINESTRING (22.9404819 40.6544284, 22.9402392 40.6547008)",,
176614974,True,,Σοφοκλή Βενιζέλου,residential,False,53.167,"LINESTRING (22.9404819 40.6544284, 22.9409944 40.6547067)",,
15706837,False,,Ίμβρου,residential,False,22.84,"LINESTRING (22.9398645 40.6540931, 22.9400301 40.6539306)",,
15706837,False,,Ίμβρου,residential,True,37.327,"LINESTRING (22.9398645 40.6540931, 22.9395951 40.6543594)",,
176614974,True,,Σοφοκλή Βενιζέλου,residential,False,64.052,"LINESTRING (22.9398645 40.6540931, 22.9404819 40.6544284)",,
15706837,False,,Ίμβρου,residential,False,36.343,"LINESTRING (22.9401359 40.65383, 22.9403931 40.6535678)",,
15706837,False,,Ίμβρου,residential,True,14.311,"LINESTRING (22.9401359 40.65383, 22.9400301 40.6539306)",,
15700774,True,,Μουδανιών,residential,False,53.524,"LINESTRING (22.9412371 40.6544574, 22.9407297 40.6541684)",,
23199329,True,,Κεσσάνης,residential,False,36.471,"LINESTRING (22.9412371 40.6544574, 22.941494 40.6541936)",,
15700774,True,,Μουδανιών,residential,False,46.736,"LINESTRING (22.9416801 40.6547098, 22.9412371 40.6544574)",,
16379484,True,,Αρχ. Ιατρού,residential,False,33.478,"LINESTRING (22.9416801 40.6547098, 22.9414259 40.654941)",,
23199329,True,,Κεσσάνης,residential,False,44.243,"LINESTRING (22.9426586 40.6529968, 22.9429701 40.6526767)",,
200391985,False,2,Ελευθερίου Βενιζέλου,tertiary,False,48.719,"LINESTRING (22.9426586 40.6529968, 22.9431206 40.6532597)",,
200391985,False,2,Ελευθερίου Βενιζέλου,tertiary,True,53.423,"LINESTRING (22.9426586 40.6529968, 22.9421535 40.652707)",,
15705854,True,,Υδροφόρου Παπαγεωργίου,residential,False,54.364,"LINESTRING (22.9429701 40.6526767, 22.9424507 40.6523873)",,
23199329,True,,Κεσσάνης,residential,False,40.482,"LINESTRING (22.9429701 40.6526767, 22.9432551 40.6523838)",,
23199288,True,,Μάρκου Μπότσαρη,residential,False,48.959,"LINESTRING (22.9441096 40.6515058, 22.9445813 40.6517623)",,
16379484,True,,Αρχ. Ιατρού,residential,False,38.346,"LINESTRING (22.9445813 40.6517623, 22.9443193 40.6520441)",,
23199288,True,,Μάρκου Μπότσαρη,residential,False,51.722,"LINESTRING (22.9445813 40.6517623, 22.9450796 40.6520333)",,
23199288,True,,Μάρκου Μπότσαρη,residential,False,50.653,"LINESTRING (22.9455582 40.6522936, 22.9460462 40.652559)",,
23199400,True,,Ευδοκίου,residential,False,39.611,"LINESTRING (22.9455582 40.6522936, 22.9452765 40.6525786)",,
16376180,False,,Ματρόζου,residential,False,40.26,"LINESTRING (22.9460462 40.652559, 22.9457532 40.6528448)",,
23199288,True,,Μάρκου Μπότσαρη,residential,False,56.63,"LINESTRING (22.9460462 40.652559, 22.9465918 40.6528557)",,
16376180,False,,Ματρόζου,residential,True,39.366,"LINESTRING (22.9460462 40.652559, 22.9463084 40.6523146, 22.9463433 40.6522861)",,
179747721,False,2,Κασταμονής,tertiary,False,8.359,"LINESTRING (22.9465918 40.6528557, 22.9465337 40.6529166)",,
179747721,False,2,Κασταμονής,tertiary,True,37.24,"LINESTRING (22.9465918 40.6528557, 22.9468567 40.6525878)",,
200391985,False,2,Ελευθερίου Βενιζέλου,tertiary,False,57.795,"LINESTRING (22.9440771 40.6538197, 22.9446148 40.6541418)",,
200391985,False,2,Ελευθερίου Βενιζέλου,tertiary,True,2.433,"LINESTRING (22.9440771 40.6538197, 22.9440544 40.6538062)",,
173822285,True,,Μαδύτου,residential,False,49.464,"LINESTRING (22.9369897 40.6562836, 22.9369379 40.6567267)",,
200504373,True,1,Ζάκα,tertiary,False,62.882,"LINESTRING (22.9369897 40.6562836, 22.9377311 40.6563424)",,
306262668,True,,Αθανασίου Διάκου,residential,False,62.292,"LINESTRING (22.9370611 40.6557407, 22.9363263 40.6556852)",,
173822285,True,,Μαδύτου,residential,False,60.668,"LINESTRING (22.9370611 40.6557407, 22.9370547 40.6557872, 22.9369897 40.6562836)",,
15702504,True,2,Αγίου Γεωργίου,tertiary,False,64.603,"LINESTRING (22.9373394 40.6534622, 22.9365778 40.6534014)",,
306262667,True,,Μαδύτου,residential,False,64.769,"LINESTRING (22.9373394 40.6534622, 22.93727 40.6540423)",,
