osmid,oneway,lanes,highway,maxspeed,reversed,length,geometry,ref,name,width
385559574,False,2,tertiary,50,False,23.451,"LINESTRING (21.6472346 37.4857411, 21.6473968 37.4857539, 21.6474981 37.4857677)",,,
385559574,False,2,tertiary,50,True,44.99,"LINESTRING (21.6472346 37.4857411, 21.6470723 37.4857358, 21.6467249 37.4857305)",,,
256773740,False,2,tertiary,40,True,53.829,"LINESTRING (21.6453932 37.4869532, 21.6457245 37.4865467)",,,
119315007,False,2,residential,50,False,36.304,"LINESTRING (21.6453932 37.4869532, 21.6453193 37.4869247, 21.6452471 37.4868968, 21.6451237 37.4868489, 21.6450177 37.4868212)",,,
119559833,False,2,tertiary,50,False,54.277,"LINESTRING (21.6453932 37.4869532, 21.6454866 37.4869957, 21.645927 37.4871958)",,,
256773740,False,2,tertiary,40,False,48.928,"LINESTRING (21.6453932 37.4869532, 21.6452859 37.4870607, 21.6450807 37.4873161)",,,
119315004,False,2,tertiary,50,True,58.76599999999999,"LINESTRING (21.6462217 37.4858066, 21.6460235 37.4858053, 21.6458281 37.4857956, 21.6455598 37.48576)",,,
256773740,False,2,tertiary,40,False,94.299,"LINESTRING (21.6462217 37.4858066, 21.646205 37.4859177, 21.6460557 37.4860891, 21.6458988 37.4863168, 21.6457245 37.4865467)",,,
385559574,False,2,tertiary,50,False,45.326,"LINESTRING (21.6462217 37.4858066, 21.6464073 37.4857755, 21.6465071 37.485752, 21.6466174 37.4857356, 21.6467249 37.4857305)",,,
119315026,True,1,tertiary,30,False,94.29599999999999,"LINESTRING (21.6478702 37.4834864, 21.6483921 37.4838498, 21.6486648 37.4840533)",,,
988512140,False,2,primary,50,False,32.287,"LINESTRING (21.6478702 37.4834864, 21.6479439 37.4834251, 21.6481305 37.4832824)",ΕΟ9,Πύργος - Κυπαρισσία,
988512140,False,2,primary,50,True,17.956,"LINESTRING (21.6478702 37.4834864, 21.6477858 37.4835574, 21.6477278 37.4836017)",ΕΟ9,Πύργος - Κυπαρισσία,
119315032,True,2,tertiary,30,False,54.29899999999999,"LINESTRING (21.6480513 37.4840171, 21.6478267 37.4837275, 21.6477278 37.4836017)",,,
"[988512139, 119315030]",False,2,residential,50,True,87.13499999999999,"LINESTRING (21.6480513 37.4840171, 21.6477616 37.4841321, 21.6476751 37.4841587, 21.6475839 37.4841746, 21.6474552 37.4841736, 21.6473378 37.484164, 21.6472399 37.4841486, 21.6471808 37.4841343, 21.6471204 37.4841076)",,,
119315007,False,2,residential,50,False,54.98,"LINESTRING (21.6444323 37.4867531, 21.6438136 37.4866943)",,,
119315007,False,2,residential,50,True,52.236000000000004,"LINESTRING (21.6444323 37.4867531, 21.6447346 37.4867798, 21.6450177 37.4868212)",,,
119315017,False,2,residential,50,True,148.64,"LINESTRING (21.6444323 37.4867531, 21.6445523 37.4859138, 21.644552 37.4858949, 21.644548 37.4858784, 21.6445376 37.4858662, 21.6445198 37.4858574, 21.6439886 37.4858031)",,,
121517295,False,2,residential,50,True,83.795,"LINESTRING (21.6471554 37.4864701, 21.6474344 37.4858741, 21.6474981 37.4857677)",,,
119315006,True,1,tertiary,30,False,17.598,"LINESTRING (21.6482289 37.4845795, 21.6482404 37.4844215)",,,
385559598,False,2,tertiary,30,False,66.709,"LINESTRING (21.6482289 37.4845795, 21.6482031 37.4846142, 21.648117 37.4847301, 21.6480151 37.4849036, 21.6479722 37.4849983, 21.647952 37.4850584, 21.647936 37.4851281)",,,
119315007,False,2,residential,50,True,51.255,"LINESTRING (21.6432354 37.4866499, 21.6438136 37.4866943)",,,
"[119315000, 119315009]",False,2,residential,50,False,153.647,"LINESTRING (21.6432354 37.4866499, 21.6432756 37.4863679, 21.6433628 37.4857933, 21.6433749 37.4857709, 21.6433983 37.4857571, 21.6434339 37.4857523, 21.6439886 37.4858031)",,,
"[119315000, 119315019]",False,2,residential,50,True,164.111,"LINESTRING (21.6432354 37.4866499, 21.6431415 37.487357, 21.6431445 37.4873749, 21.6431556 37.4873916, 21.6431757 37.4874057, 21.6432002 37.487411, 21.6436411 37.4874557, 21.6436652 37.4874541, 21.6436848 37.4874504, 21.6437011 37.4874376, 21.6437111 37.4874182, 21.6437532 37.4871609)",,,
"[119315001, 119314980]",False,2,residential,50,False,91.459,"LINESTRING (21.6448005 37.4876566, 21.6452745 37.4878827, 21.6452977 37.4878865, 21.6453245 37.4878849, 21.6453476 37.4878803, 21.6453698 37.4878676, 21.645583 37.4876163)",,,
256773740,False,2,tertiary,40,False,46.002,"LINESTRING (21.6448005 37.4876566, 21.6447347 37.4877173, 21.6446502 37.487796, 21.6444625 37.4879716)",,,
256773740,False,2,tertiary,40,True,45.22,"LINESTRING (21.6448005 37.4876566, 21.6449037 37.4875278, 21.6450807 37.4873161)",,,
119315022,False,2,residential,50,True,118.393,"LINESTRING (21.6450807 37.4873161, 21.644429 37.4872416, 21.6437532 37.4871609)",,,
256773740,False,2,tertiary,40,False,45.22,"LINESTRING (21.6450807 37.4873161, 21.6449037 37.4875278, 21.6448005 37.4876566)",,,
256773740,False,2,tertiary,40,True,48.928,"LINESTRING (21.6450807 37.4873161, 21.6452859 37.4870607, 21.6453932 37.4869532)",,,
119314995,False,2,residential,50,False,37.486000000000004,"LINESTRING (21.6466378 37.484015, 21.6467699 37.4840938, 21.646961 37.4842332)",,,
119314995,False,2,residential,50,True,31.689999999999998,"LINESTRING (21.6466378 37.484015, 21.6466056 37.4840044, 21.6465647 37.4839927, 21.6465063 37.4839825, 21.6464212 37.4839746, 21.6463595 37.4839767, 21.6462877 37.4839895)",,,
"[119559856, 974873239]",False,2,residential,50,True,75.31700000000001,"LINESTRING (21.6466378 37.484015, 21.6468885 37.4837721, 21.6472614 37.483983)",,,
119315016,False,2,residential,50,True,52.157,"LINESTRING (21.6437532 37.4871609, 21.6438136 37.4866943)",,,
"[119315000, 119315019]",False,2,residential,50,False,164.11100000000002,"LINESTRING (21.6437532 37.4871609, 21.6437111 37.4874182, 21.6437011 37.4874376, 21.6436848 37.4874504, 21.6436652 37.4874541, 21.6436411 37.4874557, 21.6432002 37.487411, 21.6431757 37.4874057, 21.6431556 37.4873916, 21.6431445 37.4873749, 21.6431415 37.487357, 21.6432354 37.4866499)",,,
119315022,False,2,residential,50,False,118.393,"LINESTRING (21.6437532 37.4871609, 21.644429 37.4872416, 21.6450807 37.4873161)",,,
988512131,False,2,primary,50,True,46.711,"LINESTRING (21.646961 37.4842332, 21.6465975 37.4845386)",ΕΟ9,Πύργος - Κυπαρισσία,
119314995,False,2,residential,50,True,37.486000000000004,"LINESTRING (21.646961 37.4842332, 21.6467699 37.4840938, 21.6466378 37.484015)",,,
"[988512138, 988512135]",False,2,primary,50,False,19.826,"LINESTRING (21.646961 37.4842332, 21.6470142 37.4841935, 21.6470253 37.4841853, 21.6471204 37.4841076)",ΕΟ9,Πύργος - Κυπαρισσία,
975009328,True,,secondary,,False,12.635,"LINESTRING (21.6504424 37.4802669, 21.6503002 37.4802536)",,,
119315003,False,2,secondary,50,False,42.499,"LINESTRING (21.6504424 37.4802669, 21.6508187 37.4803684, 21.6508985 37.4803897)",,Ζαχάρω - Πλατιάνα,6
988512131,False,2,primary,50,False,51.821,"LINESTRING (21.6461965 37.4848791, 21.6465975 37.4845386)",ΕΟ9,Πύργος - Κυπαρισσία,
"[988512129, 988512130, 385559612]",False,2,primary,50,True,48.022,"LINESTRING (21.6461965 37.4848791, 21.6461626 37.4849144, 21.6461428 37.484935, 21.6459644 37.4850961, 21.645936 37.4851218, 21.645842 37.4852066)",ΕΟ9,Πύργος - Κυπαρισσία,
119559816,False,1,living_street,30,True,49.271,"LINESTRING (21.6486385 37.4864514, 21.6486776 37.4865669, 21.6487091 37.4866169, 21.648756 37.4866707, 21.6488124 37.4867239, 21.648923 37.4868234)",,,
119559858,False,2,residential,50,True,122.71799999999999,"LINESTRING (21.6486385 37.4864514, 21.6480634 37.4868329, 21.6475551 37.4871431)",,,
121517299,False,2,tertiary,50,True,115.566,"LINESTRING (21.6486385 37.4864514, 21.6485019 37.48632, 21.6483517 37.4862093, 21.647905 37.4859221, 21.6477333 37.485837, 21.6476958 37.4858229, 21.6476314 37.4857987)",,,
385559531,False,1,living_street,50,False,18.547,"LINESTRING (21.6486385 37.4864514, 21.6487339 37.4864408, 21.6487916 37.4864419, 21.6488456 37.4864541)",,,
"[988512129, 988512130, 385559612]",False,2,primary,50,False,48.022000000000006,"LINESTRING (21.645842 37.4852066, 21.645936 37.4851218, 21.6459644 37.4850961, 21.6461428 37.484935, 21.6461626 37.4849144, 21.6461965 37.4848791)",ΕΟ9,Πύργος - Κυπαρισσία,
411596522,True,2,primary,50,False,46.18,"LINESTRING (21.645842 37.4852066, 21.645541 37.4854535, 21.6454743 37.485502)",ΕΟ9,Πύργος - Κυπαρισσία,
119315003,False,2,secondary,50,True,40.703,"LINESTRING (21.6513182 37.4805393, 21.6512692 37.4805179, 21.651217 37.4804951, 21.6511419 37.4804632, 21.6510185 37.4804222, 21.6508985 37.4803897)",,Ζαχάρω - Πλατιάνα,6
119315021,False,2,tertiary,50,False,67.657,"LINESTRING (21.6513182 37.4805393, 21.6511367 37.4807042, 21.6508178 37.4810003)",,,6
119558314,False,2,residential,50,True,44.396,"LINESTRING (21.6513182 37.4805393, 21.6513757 37.4805731, 21.6515315 37.4806648, 21.6517219 37.4807776)",,,
121518381,False,2,secondary,50,True,127.278,"LINESTRING (21.6513182 37.4805393, 21.6515335 37.4803551, 21.6519783 37.4799639, 21.6522877 37.4796918)",,Ζαχάρω - Πλατιάνα,6
119314981,True,1,primary,50,False,127.359,"LINESTRING (21.64967 37.4812885, 21.6496655 37.4811607, 21.6500327 37.4801858)",ΕΟ9,Πύργος - Κυπαρισσία,
119555318,False,2,residential,50,True,112.20400000000001,"LINESTRING (21.64967 37.4812885, 21.6493388 37.4812119, 21.6491403 37.4811794, 21.6489693 37.4811608, 21.6487862 37.4811427, 21.6486052 37.4811304, 21.6484208 37.4811171)",,,
988512141,False,2,primary,50,True,81.52899999999998,"LINESTRING (21.64967 37.4812885, 21.6495108 37.4815953, 21.6493777 37.4818248, 21.6493507 37.4818694, 21.6492965 37.4819589)",ΕΟ9,Πύργος - Κυπαρισσία,
119315032,True,2,tertiary,30,False,47.983999999999995,"LINESTRING (21.6482404 37.4844215, 21.6482028 37.4843257, 21.6480513 37.4840171)",,,
121517299,False,2,tertiary,50,False,115.566,"LINESTRING (21.6476314 37.4857987, 21.6476958 37.4858229, 21.6477333 37.485837, 21.647905 37.4859221, 21.6483517 37.4862093, 21.6485019 37.48632, 21.6486385 37.4864514)",,,
121517299,False,2,tertiary,50,True,12.263,"LINESTRING (21.6476314 37.4857987, 21.6475621 37.4857806, 21.6474981 37.4857677)",,,
385559550,False,1,residential,50,True,23.414,"LINESTRING (21.6476314 37.4857987, 21.6477261 37.4857475, 21.6477851 37.4857278, 21.6478716 37.4857225)",,,
119558307,False,2,residential,50,True,41.321,"LINESTRING (21.6500551 37.4818917, 21.6501396 37.4819266, 21.6504706 37.4820631)",,,
385559610,True,2,tertiary,50,False,49.315,"LINESTRING (21.6500551 37.4818917, 21.6499805 37.4820385, 21.6499387 37.4821206, 21.6498801 37.4822128, 21.6498333 37.4822985)",,,6
"[988512139, 119315030]",False,2,residential,50,False,87.13500000000002,"LINESTRING (21.6471204 37.4841076, 21.6471808 37.4841343, 21.6472399 37.4841486, 21.6473378 37.484164, 21.6474552 37.4841736, 21.6475839 37.4841746, 21.6476751 37.4841587, 21.6477616 37.4841321, 21.6480513 37.4840171)",,,
"[988512138, 988512135]",False,2,primary,50,True,19.826,"LINESTRING (21.6471204 37.4841076, 21.6470253 37.4841853, 21.6470142 37.4841935, 21.646961 37.4842332)",ΕΟ9,Πύργος - Κυπαρισσία,
"[988512136, 988512137]",False,2,primary,50,False,18.621,"LINESTRING (21.6471204 37.4841076, 21.6472332 37.4840079, 21.6472614 37.483983)",ΕΟ9,Πύργος - Κυπαρισσία,
119315032,True,2,tertiary,30,False,13.802,"LINESTRING (21.6483329 37.4845216, 21.6482404 37.4844215)",,,
385559548,True,1,tertiary,30,False,11.21,"LINESTRING (21.6483329 37.4845216, 21.6482289 37.4845795)",,,
385559588,False,2,tertiary,30,False,71.202,"LINESTRING (21.6483329 37.4845216, 21.648404 37.4845961, 21.6485006 37.4846982, 21.6486078 37.4848014, 21.6488519 37.4850111)",,,
988512131,False,2,primary,50,False,46.711,"LINESTRING (21.6465975 37.4845386, 21.646961 37.4842332)",ΕΟ9,Πύργος - Κυπαρισσία,
988512131,False,2,primary,50,True,51.821,"LINESTRING (21.6465975 37.4845386, 21.6461965 37.4848791)",ΕΟ9,Πύργος - Κυπαρισσία,
119314989,False,2,residential,50,False,111.123,"LINESTRING (21.6465975 37.4845386, 21.6467665 37.4846674, 21.6468966 37.4847525, 21.6470535 37.4848323, 21.647082 37.4848475, 21.6471065 37.4848687, 21.6471142 37.4848887, 21.6471139 37.4849097, 21.647079 37.4850026, 21.6470119 37.4851228, 21.6469563 37.4852298, 21.646906 37.4853101)",,,
119315007,False,2,residential,50,False,51.255,"LINESTRING (21.6438136 37.4866943, 21.6432354 37.4866499)",,,
119315007,False,2,residential,50,True,54.98,"LINESTRING (21.6438136 37.4866943, 21.6444323 37.4867531)",,,
119315016,False,2,residential,50,False,52.157,"LINESTRING (21.6438136 37.4866943, 21.6437532 37.4871609)",,,
119315016,False,2,residential,50,True,100.293,"LINESTRING (21.6438136 37.4866943, 21.6439886 37.4858031)",,,
121517295,False,2,residential,50,False,83.795,"LINESTRING (21.6474981 37.4857677, 21.6474344 37.4858741, 21.6471554 37.4864701)",,,
121517299,False,2,tertiary,50,False,12.263,"LINESTRING (21.6474981 37.4857677, 21.6475621 37.4857806, 21.6476314 37.4857987)",,,
121517323,False,2,tertiary,50,True,66.333,"LINESTRING (21.6474981 37.4857677, 21.6475953 37.4856448, 21.6476537 37.4855735, 21.6478032 37.4854, 21.6478602 37.4853277, 21.6479018 37.4852649)",,,
385559574,False,2,tertiary,50,True,23.451,"LINESTRING (21.6474981 37.4857677, 21.6473968 37.4857539, 21.6472346 37.4857411)",,,
119559808,False,1,residential,50,False,65.366,"LINESTRING (21.6479018 37.4852649, 21.6479622 37.4853021, 21.648058 37.4853612, 21.6480717 37.4853835, 21.6480771 37.4854155, 21.6480721 37.4854461, 21.6480603 37.4854716, 21.6480419 37.4854894, 21.6479708 37.4855267, 21.6479199 37.485557, 21.6478917 37.4855868, 21.6478783 37.4856235, 21.6478716 37.4857225)",,,
121517323,False,2,tertiary,50,False,66.333,"LINESTRING (21.6479018 37.4852649, 21.6478602 37.4853277, 21.6478032 37.4854, 21.6476537 37.4855735, 21.6475953 37.4856448, 21.6474981 37.4857677)",,,
121517323,False,2,tertiary,50,True,15.547,"LINESTRING (21.6479018 37.4852649, 21.6479205 37.4852143, 21.6479293 37.4851723, 21.647936 37.4851281)",,,
119315001,False,2,residential,50,False,55.745,"LINESTRING (21.645583 37.4876163, 21.645927 37.4871958)",,,
"[119315001, 119314980]",False,2,residential,50,True,91.459,"LINESTRING (21.645583 37.4876163, 21.6453698 37.4878676, 21.6453476 37.4878803, 21.6453245 37.4878849, 21.6452977 37.4878865, 21.6452745 37.4878827, 21.6448005 37.4876566)",,,
256773740,False,2,tertiary,40,True,46.002,"LINESTRING (21.6444625 37.4879716, 21.6446502 37.487796, 21.6447347 37.4877173, 21.6448005 37.4876566)",,,
119561871,False,2,residential,50,True,41.219,"LINESTRING (21.6450177 37.4868212, 21.645113 37.4864583)",,,
119315007,False,2,residential,50,False,52.236000000000004,"LINESTRING (21.6450177 37.4868212, 21.6447346 37.4867798, 21.6444323 37.4867531)",,,
119315007,False,2,residential,50,True,36.304,"LINESTRING (21.6450177 37.4868212, 21.6451237 37.4868489, 21.6452471 37.4868968, 21.6453193 37.4869247, 21.6453932 37.4869532)",,,
121517323,False,2,tertiary,50,False,15.547,"LINESTRING (21.647936 37.4851281, 21.6479293 37.4851723, 21.6479205 37.4852143, 21.6479018 37.4852649)",,,
385559598,False,2,tertiary,30,True,66.709,"LINESTRING (21.647936 37.4851281, 21.647952 37.4850584, 21.6479722 37.4849983, 21.6480151 37.4849036, 21.648117 37.4847301, 21.6482031 37.4846142, 21.6482289 37.4845795)",,,
119315013,True,1,primary,50,False,12.299,"LINESTRING (21.6501899 37.4800561, 21.6501551 37.4801632)",ΕΟ9,Πύργος - Κυπαρισσία,
119315015,True,1,primary_link,50,False,15.979,"LINESTRING (21.6501899 37.4800561, 21.6502049 37.4801071, 21.6502151 37.4801309, 21.6502267 37.4801512, 21.650254 37.4801894)",,Ζαχάρω - Πλατιάνα,
172548870,True,2,tertiary,50,False,42.43900000000001,"LINESTRING (21.6477278 37.4836017, 21.647602 37.4835126, 21.6475644 37.4834807, 21.6474384 37.4834083, 21.6473621 37.4833549)",,,
988512140,False,2,primary,50,False,17.956,"LINESTRING (21.6477278 37.4836017, 21.6477858 37.4835574, 21.6478702 37.4834864)",ΕΟ9,Πύργος - Κυπαρισσία,
988512140,False,2,primary,50,True,59.094,"LINESTRING (21.6477278 37.4836017, 21.6476769 37.483647, 21.6472614 37.483983)",ΕΟ9,Πύργος - Κυπαρισσία,
119314989,False,2,residential,50,False,50.794,"LINESTRING (21.646906 37.4853101, 21.6468135 37.4854006, 21.6467752 37.485466, 21.6467491 37.4855453, 21.6467249 37.4857305)",,,
119314989,False,2,residential,50,True,111.123,"LINESTRING (21.646906 37.4853101, 21.6469563 37.4852298, 21.6470119 37.4851228, 21.647079 37.4850026, 21.6471139 37.4849097, 21.6471142 37.4848887, 21.6471065 37.4848687, 21.647082 37.4848475, 21.6470535 37.4848323, 21.6468966 37.4847525, 21.6467665 37.4846674, 21.6465975 37.4845386)",,,
119561724,False,2,residential,50,False,70.00699999999999,"LINESTRING (21.646906 37.4853101, 21.6471997 37.4853777, 21.6472366 37.4853963, 21.647256 37.4854149, 21.6472654 37.4854463, 21.6472386 37.4857032, 21.6472346 37.4857411)",,,
119555287,True,1,residential,50,False,33.634,"LINESTRING (21.6504003 37.4799133, 21.6503647 37.4800896, 21.650319 37.4802081)",,,
119555325,False,2,residential,50,False,71.77199999999999,"LINESTRING (21.6504003 37.4799133, 21.6505134 37.4796376, 21.6506289 37.4792941)",,,
119555290,False,2,residential,50,True,55.95,"LINESTRING (21.6512404 37.4794271, 21.6506289 37.4792941)",,,
119555304,False,2,residential,50,False,111.207,"LINESTRING (21.6512404 37.4794271, 21.6508985 37.4803897)",,,
119555290,False,2,residential,50,False,97.563,"LINESTRING (21.6512404 37.4794271, 21.6520062 37.4795782, 21.6521323 37.4796197, 21.6522877 37.4796918)",,,
119555290,False,2,residential,50,False,55.95,"LINESTRING (21.6506289 37.4792941, 21.6512404 37.4794271)",,,
119555325,False,2,residential,50,True,71.77199999999999,"LINESTRING (21.6506289 37.4792941, 21.6505134 37.4796376, 21.6504003 37.4799133)",,,
119314995,False,2,residential,50,False,31.689999999999998,"LINESTRING (21.6462877 37.4839895, 21.6463595 37.4839767, 21.6464212 37.4839746, 21.6465063 37.4839825, 21.6465647 37.4839927, 21.6466056 37.4840044, 21.6466378 37.484015)",,,
119314995,False,2,residential,50,True,61.708,"LINESTRING (21.6462877 37.4839895, 21.6460799 37.4840618, 21.6456534 37.4842231)",,,
835475378,False,,residential,,False,172.125,"LINESTRING (21.6462877 37.4839895, 21.6460825 37.4839405, 21.6459994 37.4839128, 21.6459283 37.4838607, 21.6458867 37.4837894, 21.6458707 37.4836979, 21.6458867 37.483568, 21.6459471 37.4833446, 21.646108 37.4829316, 21.6462271 37.4826815)",,,
119315021,False,2,tertiary,50,True,72.703,"LINESTRING (21.6502964 37.4815064, 21.6503989 37.4814019, 21.6505222 37.481277, 21.6508178 37.4810003)",,,6
385559594,True,1,residential,50,False,60.47,"LINESTRING (21.6502964 37.4815064, 21.65002 37.4813917, 21.6498457 37.4813396, 21.64967 37.4812885)",,,
385559610,True,2,tertiary,50,False,48.095,"LINESTRING (21.6502964 37.4815064, 21.6502186 37.4815958, 21.6501521 37.4816973, 21.6501014 37.4817816, 21.6500551 37.4818917)",,,6
119555288,False,2,residential,50,False,91.92999999999999,"LINESTRING (21.6481559 37.4810868, 21.6481438 37.481331, 21.6481224 37.4817525, 21.6481009 37.4819121)",,,
119555318,False,2,residential,50,False,23.627000000000002,"LINESTRING (21.6481559 37.4810868, 21.6482813 37.4811044, 21.6484208 37.4811171)",,,
119555318,False,2,residential,50,True,96.352,"LINESTRING (21.6481559 37.4810868, 21.6478877 37.4810267, 21.6477455 37.4809884, 21.6476195 37.4809341, 21.6474894 37.4808766, 21.6473941 37.4808383, 21.6473123 37.4808064, 21.6471554 37.4807489)",,,
119555295,False,2,residential,50,False,20.68,"LINESTRING (21.6525299 37.479193, 21.6525836 37.4792153, 21.6526439 37.4792504, 21.652707 37.4793109)",,,
119315021,False,2,tertiary,50,False,72.70299999999999,"LINESTRING (21.6508178 37.4810003, 21.6505222 37.481277, 21.6503989 37.4814019, 21.6502964 37.4815064)",,,6
119315021,False,2,tertiary,50,True,67.657,"LINESTRING (21.6508178 37.4810003, 21.6511367 37.4807042, 21.6513182 37.4805393)",,,6
119555326,False,2,residential,50,True,83.465,"LINESTRING (21.6508178 37.4810003, 21.6502949 37.4808372, 21.6499257 37.4807533)",,,
119555290,False,2,residential,50,True,97.56299999999999,"LINESTRING (21.6522877 37.4796918, 21.6521323 37.4796197, 21.6520062 37.4795782, 21.6512404 37.4794271)",,,
121518381,False,2,secondary,50,False,127.27799999999999,"LINESTRING (21.6522877 37.4796918, 21.6519783 37.4799639, 21.6515335 37.4803551, 21.6513182 37.4805393)",,Ζαχάρω - Πλατιάνα,6
121518381,False,2,secondary,50,True,56.247,"LINESTRING (21.6522877 37.4796918, 21.6524327 37.4795538, 21.6525818 37.479421, 21.652707 37.4793109)",,Ζαχάρω - Πλατιάνα,6
119555286,False,2,residential,50,True,200.781,"LINESTRING (21.6468495 37.4830484, 21.6469234 37.4829636, 21.6469797 37.4828774, 21.6470414 37.4827454, 21.6471742 37.4824091, 21.6472547 37.4822016, 21.647315 37.4820271, 21.6473432 37.481944, 21.6473754 37.4818461, 21.6474183 37.4817163, 21.6474693 37.4815822, 21.6474907 37.4815024, 21.647543 37.4813364)",,,
172548870,True,2,tertiary,50,False,68.418,"LINESTRING (21.6468495 37.4830484, 21.6465629 37.4828752, 21.6462271 37.4826815)",,,
119555286,False,2,residential,50,False,200.78099999999998,"LINESTRING (21.647543 37.4813364, 21.6474907 37.4815024, 21.6474693 37.4815822, 21.6474183 37.4817163, 21.6473754 37.4818461, 21.6473432 37.481944, 21.647315 37.4820271, 21.6472547 37.4822016, 21.6471742 37.4824091, 21.6470414 37.4827454, 21.6469797 37.4828774, 21.6469234 37.4829636, 21.6468495 37.4830484)",,,
119555318,False,2,residential,50,False,96.352,"LINESTRING (21.6471554 37.4807489, 21.6473123 37.4808064, 21.6473941 37.4808383, 21.6474894 37.4808766, 21.6476195 37.4809341, 21.6477455 37.4809884, 21.6478877 37.4810267, 21.6481559 37.4810868)",,,
119555288,False,2,residential,50,True,173.286,"LINESTRING (21.6473621 37.4833549, 21.6478997 37.4823442, 21.6480124 37.4821345, 21.6480674 37.48201, 21.6481009 37.4819121)",,,
172548870,True,2,tertiary,50,False,56.637,"LINESTRING (21.6473621 37.4833549, 21.6471365 37.4832241, 21.6468495 37.4830484)",,,
119555288,False,2,residential,50,False,173.286,"LINESTRING (21.6481009 37.4819121, 21.6480674 37.48201, 21.6480124 37.4821345, 21.6478997 37.4823442, 21.6473621 37.4833549)",,,
119555288,False,2,residential,50,True,91.92999999999999,"LINESTRING (21.6481009 37.4819121, 21.6481224 37.4817525, 21.6481438 37.481331, 21.6481559 37.4810868)",,,
682826416,True,1,residential,,False,105.833,"LINESTRING (21.6481009 37.4819121, 21.648349 37.48191, 21.6485676 37.4819057, 21.6487755 37.48191, 21.6489726 37.481927, 21.6492965 37.4819589)",,,
988512141,False,2,primary,50,False,81.529,"LINESTRING (21.6492965 37.4819589, 21.6493507 37.4818694, 21.6493777 37.4818248, 21.6495108 37.4815953, 21.64967 37.4812885)",ΕΟ9,Πύργος - Κυπαρισσία,
988512141,False,2,primary,50,True,180.57000000000002,"LINESTRING (21.6492965 37.4819589, 21.6491923 37.4821269, 21.649076 37.4823126, 21.6488921 37.4825385, 21.6486834 37.4827816, 21.648412 37.4830448, 21.6481305 37.4832824)",ΕΟ9,Πύργος - Κυπαρισσία,
119314983,True,2,tertiary,50,False,87.71300000000001,"LINESTRING (21.6456534 37.4842231, 21.6456983 37.4843055, 21.6457433 37.4843816, 21.6457922 37.4844503, 21.6458639 37.4845423, 21.6459404 37.4846237, 21.6461965 37.4848791)",,,
119314995,False,2,residential,50,False,61.708,"LINESTRING (21.6456534 37.4842231, 21.6460799 37.4840618, 21.6462877 37.4839895)",,,
119315013,True,1,primary,50,False,64.216,"LINESTRING (21.6499257 37.4807533, 21.649885 37.4808655, 21.6498541 37.4809505, 21.6498207 37.4810418, 21.6497991 37.481101, 21.6497586 37.4811895, 21.64967 37.4812885)",ΕΟ9,Πύργος - Κυπαρισσία,
119555326,False,2,residential,50,False,83.465,"LINESTRING (21.6499257 37.4807533, 21.6502949 37.4808372, 21.6508178 37.4810003)",,,
