osmid,lanes,highway,oneway,reversed,length,geometry,name
24861346,2,tertiary,False,False,117.25100000000003,"LINESTRING (21.9234773 37.1794476, 21.9236328 37.1794594, 21.9237475 37.1794444, 21.9238045 37.1794263, 21.9238421 37.1793969, 21.9238649 37.1793568, 21.9238796 37.1793109, 21.9239084 37.1792312, 21.9239366 37.1791292, 21.9239735 37.179024, 21.9240063 37.1789625, 21.9240426 37.1789186, 21.9240989 37.1788733, 21.9241846 37.1788188, 21.9242229 37.178791, 21.9242685 37.1787616)",
123150792,2,secondary,False,True,271.21999999999997,"LINESTRING (21.9234773 37.1794476, 21.9236553 37.1793832, 21.9237087 37.1793411, 21.9237381 37.1792713, 21.9237462 37.179219, 21.9237033 37.1791271, 21.9236563 37.1790266, 21.9236362 37.1789358, 21.9236402 37.178814, 21.9236684 37.178503, 21.9236523 37.1783032, 21.9237006 37.1775713, 21.9236885 37.1771385)",Λάμπαινα - Μαυρομμάτι
498387590,2,secondary,False,False,224.81199999999995,"LINESTRING (21.9234773 37.1794476, 21.923254 37.1794177, 21.923085 37.1794038, 21.9228597 37.1794198, 21.9227387 37.1794518, 21.9225137 37.1795112, 21.9224031 37.1795486, 21.9223233 37.179563, 21.92222 37.1795545, 21.9220832 37.1795117, 21.9219238 37.1794486, 21.9217557 37.1793868, 21.921536 37.179329, 21.9213067 37.1792884, 21.9210385 37.179282)",Μαυρομμάτι - Μελιγαλάς
24861346,2,tertiary,False,False,32.15,"LINESTRING (21.924465 37.1784555, 21.9243577 37.1781793)",
24861346,2,tertiary,False,True,39.391,"LINESTRING (21.924465 37.1784555, 21.924463 37.1785095, 21.9244442 37.178565, 21.9244107 37.1786184, 21.9243772 37.1786612, 21.9243195 37.178713, 21.9242685 37.1787616)",
700961734,,residential,False,False,34.597,"LINESTRING (21.924465 37.1784555, 21.9245207 37.1784464, 21.9245448 37.178451, 21.9245726 37.1784638, 21.9246152 37.178518, 21.9246454 37.1785917, 21.924648 37.1786707)",
24861346,2,tertiary,False,True,32.15,"LINESTRING (21.9243577 37.1781793, 21.924465 37.1784555)",
24861346,2,tertiary,False,False,63.629999999999995,"LINESTRING (21.9243577 37.1781793, 21.924355 37.1780548, 21.9243537 37.1779453, 21.9243644 37.1777252, 21.9243671 37.1776674, 21.9243805 37.1776386, 21.924416 37.1776306)",
700962290,,residential,False,False,15.860000000000001,"LINESTRING (21.9243577 37.1781793, 21.9243094 37.1781173, 21.9242786 37.1780521)",
24861346,2,tertiary,False,False,97.849,"LINESTRING (21.924416 37.1776306, 21.9244402 37.1776546, 21.9244449 37.1776856, 21.9244556 37.1777829, 21.9244677 37.1778844, 21.9245026 37.1780083, 21.9245388 37.1780649, 21.9245964 37.1781291, 21.9246863 37.1781622, 21.9247641 37.1781633, 21.924866 37.1781301, 21.924923 37.1781168, 21.9249693 37.1781226, 21.9250055 37.1781435)",
