osmid,highway,oneway,reversed,length,geometry,lanes,name,bridge
244836241,residential,False,True,14.806,"LINESTRING (23.6405369 41.0918081, 23.640421 41.0917076)",,,
431691251,secondary,False,False,70.01599999999999,"LINESTRING (23.6405369 41.0918081, 23.640766 41.0918537, 23.640855 41.0918821, 23.6409653 41.0919295, 23.6411284 41.0920006, 23.6412759 41.0920866)",,,
997433521,secondary,False,True,127.86500000000001,"LINESTRING (23.6405369 41.0918081, 23.64037 41.0917966, 23.6401239 41.0917936, 23.6397979 41.0917635, 23.6394225 41.0916954, 23.6390376 41.0916206)",2,Σερρών - Νέου Σουλίου,
244836235,residential,False,True,103.912,"LINESTRING (23.6412759 41.0920866, 23.6412276 41.0919248, 23.6411686 41.0917884, 23.6410694 41.0916428, 23.6409634 41.0914933, 23.6408722 41.0913588, 23.6408159 41.0912588, 23.6407929 41.0912315)",,,
431691251,secondary,False,False,84.0,"LINESTRING (23.6412759 41.0920866, 23.6414114 41.0921745, 23.6415495 41.0923221, 23.6416581 41.0925192, 23.6416922 41.092579, 23.641744 41.0926697, 23.6417896 41.0927223)",,,
431691251,secondary,False,True,70.016,"LINESTRING (23.6412759 41.0920866, 23.6411284 41.0920006, 23.6409653 41.0919295, 23.640855 41.0918821, 23.640766 41.0918537, 23.6405369 41.0918081)",,,
798494107,secondary,False,True,16.031,"LINESTRING (23.6448835 41.0938664, 23.6450686 41.0939028)",2,,
244923019,residential,False,False,45.695,"LINESTRING (23.6448835 41.0938664, 23.6448258 41.0939675, 23.6447749 41.0940645, 23.6447051 41.0942141, 23.6446837 41.0942485)",,,
798494107,secondary,False,False,115.49199999999999,"LINESTRING (23.6448835 41.0938664, 23.644571 41.093829, 23.64431 41.0938155, 23.6441298 41.0937967, 23.6439595 41.093736, 23.6437838 41.0936511, 23.643607 41.093551)",2,,
244919880,residential,False,False,55.206,"LINESTRING (23.6428733 41.0931649, 23.642468 41.0935563)",,,
"[798494097, 798494107]",secondary,False,"[False, True]",55.375,"LINESTRING (23.6428733 41.0931649, 23.6429437 41.0931924, 23.6430874 41.093258, 23.6432259 41.0933229, 23.6433358 41.0933815, 23.6434315 41.0934306)",2,,
798494097,secondary,False,True,29.829,"LINESTRING (23.6428733 41.0931649, 23.6428297 41.0931478, 23.6427431 41.0931145, 23.6426421 41.0930765, 23.6425551 41.0930447)",,,
203822994,tertiary,False,True,5.698,"LINESTRING (23.6464096 41.0946445, 23.6464749 41.0946302)",,Νέο Σούλι - Άγιο Πνεύμα,
798494107,secondary,False,False,22.592,"LINESTRING (23.6464096 41.0946445, 23.6461577 41.0945721)",2,,
244923006,residential,False,False,71.493,"LINESTRING (23.6464096 41.0946445, 23.6464113 41.0947061, 23.6464033 41.0947809, 23.6463684 41.0948456, 23.6463121 41.0948941, 23.6462075 41.0949467, 23.6459983 41.0950215, 23.6458746 41.0950647)",,,
183361981,tertiary,False,False,26.625,"LINESTRING (23.6412034 41.0929982, 23.6411231 41.0930479, 23.641026 41.0930905, 23.6409305 41.0931163)",2,Οινούσσα - Νέο Σούλι,
183361981,tertiary,False,True,58.22,"LINESTRING (23.6412034 41.0929982, 23.641347 41.0929173, 23.641521 41.0928327, 23.641684 41.0927498, 23.6417896 41.0927223)",2,Οινούσσα - Νέο Σούλι,
244886407,residential,False,True,111.738,"LINESTRING (23.6412034 41.0929982, 23.6409795 41.092769, 23.6408477 41.0926296, 23.6407733 41.0925441, 23.6407036 41.0924956, 23.6406221 41.092464, 23.6405199 41.0924366, 23.6402358 41.092369)",,,
244884806,residential,False,True,46.736,"LINESTRING (23.6450686 41.0939028, 23.6452762 41.0935127)",,,
798494107,secondary,False,False,16.031,"LINESTRING (23.6450686 41.0939028, 23.6448835 41.0938664)",2,,
798494107,secondary,False,True,100.23500000000001,"LINESTRING (23.6450686 41.0939028, 23.6457337 41.0941141, 23.6458424 41.0941808, 23.6459166 41.0942723, 23.6459887 41.0944063)",2,,
183361981,tertiary,False,False,25.928,"LINESTRING (23.6393951 41.0937167, 23.6392719 41.0937542, 23.6391414 41.0938438)",2,Οινούσσα - Νέο Σούλι,
183361981,tertiary,False,True,40.46,"LINESTRING (23.6393951 41.0937167, 23.6394601 41.0936976, 23.6395499 41.0936946, 23.6396818 41.0936935, 23.6397815 41.0936852, 23.6398691 41.0936668)",2,Οινούσσα - Νέο Σούλι,
244886367,residential,False,True,141.51600000000002,"LINESTRING (23.6393951 41.0937167, 23.6391768 41.0936436, 23.6390213 41.093587, 23.6387531 41.093494, 23.6385492 41.0934252, 23.638289 41.0933505, 23.6380423 41.0932898, 23.6378277 41.0932514)",,,
183361981,tertiary,False,False,58.22,"LINESTRING (23.6417896 41.0927223, 23.641684 41.0927498, 23.641521 41.0928327, 23.641347 41.0929173, 23.6412034 41.0929982)",2,Οινούσσα - Νέο Σούλι,
431691251,secondary,False,False,55.772999999999996,"LINESTRING (23.6417896 41.0927223, 23.6419228 41.0928189, 23.6420618 41.0929002, 23.6421983 41.0929854, 23.6422454 41.0930073, 23.6423127 41.0930269)",,,
431691251,secondary,False,True,84.0,"LINESTRING (23.6417896 41.0927223, 23.641744 41.0926697, 23.6416922 41.092579, 23.6416581 41.0925192, 23.6415495 41.0923221, 23.6414114 41.0921745, 23.6412759 41.0920866)",,,
203822994,tertiary,False,False,172.35299999999998,"LINESTRING (23.6480236 41.0963116, 23.647813 41.0961906, 23.6476172 41.0960713, 23.6474884 41.0959379, 23.6474053 41.0957782, 23.6473543 41.0955599, 23.6473302 41.0953679, 23.6472899 41.0952001, 23.6472282 41.0951192, 23.6470941 41.0950141)",,Νέο Σούλι - Άγιο Πνεύμα,
"[867338041, 867338042, 244923004]",residential,False,False,40.43599999999999,"LINESTRING (23.6480236 41.0963116, 23.6480009 41.0963483, 23.6479703 41.0963978, 23.6479113 41.0964766, 23.6478335 41.0965635, 23.6477584 41.09661)",,,yes
183361981,tertiary,False,True,14.584,"LINESTRING (23.6377823 41.0945365, 23.6379513 41.0945052)",2,Οινούσσα - Νέο Σούλι,
183361981,tertiary,False,False,65.674,"LINESTRING (23.6377823 41.0945365, 23.6375959 41.0945679, 23.6373398 41.0945962, 23.6371239 41.0946325, 23.6370152 41.0946548)",2,Οινούσσα - Νέο Σούλι,
244887297,residential,False,True,157.981,"LINESTRING (23.6377823 41.0945365, 23.6376781 41.0943573, 23.6375601 41.0941754, 23.6374233 41.093949, 23.6373482 41.0937771, 23.6372838 41.093575, 23.6372436 41.0933809, 23.6372111 41.0931939)",,,
183361981,tertiary,False,False,14.584,"LINESTRING (23.6379513 41.0945052, 23.6377823 41.0945365)",2,Οινούσσα - Νέο Σούλι,
183361981,tertiary,False,True,41.123999999999995,"LINESTRING (23.6379513 41.0945052, 23.6381941 41.094395, 23.6383676 41.0943095)",2,Οινούσσα - Νέο Σούλι,
