osmid,name,highway,oneway,reversed,length,lanes,geometry,ref,junction
220411058,Ιεράς Μονής Βράχου,tertiary,False,True,30.163,,"LINESTRING (22.6605255 37.8209142, 22.6602461 37.8207565)",,
220411910,Ελευθερίου Βενιζέλου,tertiary,False,True,53.16,2,"LINESTRING (22.6605255 37.8209142, 22.6602043 37.8213194)",,
220411910,Ελευθερίου Βενιζέλου,tertiary,False,False,96.922,2,"LINESTRING (22.6605255 37.8209142, 22.6608565 37.8204565, 22.660958 37.8203256, 22.661095 37.8201682)",,
220411063,Ν. Τόμπρου,residential,False,True,59.994,,"LINESTRING (22.6615161 37.820593, 22.661095 37.8201682)",,
220411825,Ευστάθιου Παπακωνσταντίνου,secondary,False,False,75.722,2,"LINESTRING (22.6615161 37.820593, 22.6610619 37.8211718)",,
220411825,Ευστάθιου Παπακωνσταντίνου,secondary,False,True,68.018,2,"LINESTRING (22.6615161 37.820593, 22.6619514 37.8200871)",,
220411055,Ν. Τόμπρου,residential,True,False,47.713,,"LINESTRING (22.6615161 37.820593, 22.6616366 37.8206788, 22.6619665 37.8208293)",,
220411825,Ευστάθιου Παπακωνσταντίνου,secondary,False,True,72.434,2,"LINESTRING (22.6602766 37.822099, 22.6607384 37.8215593)",,
875924056,Ευστάθιου Παπακωνσταντίνου,secondary,False,False,123.528,,"LINESTRING (22.6602766 37.822099, 22.6595056 37.8230281)",,
876318967,Αγίου Γεωργίου,secondary,False,False,53.523,,"LINESTRING (22.6602766 37.822099, 22.659674 37.8220275)",ΕΟ66,
770873526,Σωτηρίου Βουδούρη,residential,False,True,87.08500000000001,,"LINESTRING (22.6602766 37.822099, 22.66038 37.822079, 22.6607661 37.8220911, 22.6612642 37.8220734)",,
220411070,,residential,False,True,64.042,,"LINESTRING (22.6635081 37.8182323, 22.6628119 37.8180613)",,
220411825,Ευστάθιου Παπακωνσταντίνου,secondary,False,True,82.959,2,"LINESTRING (22.6635081 37.8182323, 22.6640041 37.8175974)",,
220411070,,residential,False,False,124.882,,"LINESTRING (22.6635081 37.8182323, 22.6641804 37.8184238, 22.6648421 37.8186206)",,
220411825,Ευστάθιου Παπακωνσταντίνου,secondary,False,False,111.63,2,"LINESTRING (22.6635081 37.8182323, 22.6630213 37.8188117, 22.6628532 37.819027, 22.6628118 37.8190719)",,
220411063,Ν. Τόμπρου,residential,False,False,59.994,,"LINESTRING (22.661095 37.8201682, 22.6615161 37.820593)",,
220411910,Ελευθερίου Βενιζέλου,tertiary,False,False,40.221,2,"LINESTRING (22.661095 37.8201682, 22.661356 37.819871)",,
220411063,Ν. Τόμπρου,residential,False,True,85.83,,"LINESTRING (22.661095 37.8201682, 22.6608373 37.8199432, 22.6607233 37.8198637, 22.6605892 37.8198023, 22.6603223 37.8197212)",,
220411910,Ελευθερίου Βενιζέλου,tertiary,False,True,96.922,2,"LINESTRING (22.661095 37.8201682, 22.660958 37.8203256, 22.6608565 37.8204565, 22.6605255 37.8209142)",,
220411070,,residential,False,False,49.76,,"LINESTRING (22.6622785 37.8179106, 22.6628119 37.8180613)",,
220411910,Ελευθερίου Βενιζέλου,tertiary,False,False,85.68,2,"LINESTRING (22.6622785 37.8179106, 22.6623252 37.8178043, 22.6623747 37.8177005, 22.6624398 37.8175711, 22.6625255 37.8174118, 22.6626398 37.8171951)",,
220411910,Ελευθερίου Βενιζέλου,tertiary,False,True,97.001,2,"LINESTRING (22.6622785 37.8179106, 22.6622394 37.8180497, 22.6621612 37.8186574, 22.6621552 37.8187019, 22.6621416 37.8187754)",,
113473379,Αθ. Χριστοδούλου,residential,False,False,26.659,,"LINESTRING (22.6626398 37.8171951, 22.6623487 37.8171273)",,
113473379,Αθ. Χριστοδούλου,residential,False,True,56.235,,"LINESTRING (22.6626398 37.8171951, 22.6632426 37.8173654)",,
220411910,Ελευθερίου Βενιζέλου,tertiary,False,False,73.531,2,"LINESTRING (22.6626398 37.8171951, 22.6629684 37.8165869)",,
220411910,Ελευθερίου Βενιζέλου,tertiary,False,True,85.68,2,"LINESTRING (22.6626398 37.8171951, 22.6625255 37.8174118, 22.6624398 37.8175711, 22.6623747 37.8177005, 22.6623252 37.8178043, 22.6622785 37.8179106)",,
113473379,Αθ. Χριστοδούλου,residential,False,False,71.693,,"LINESTRING (22.6640041 37.8175974, 22.6632426 37.8173654)",,
113473379,Αθ. Χριστοδούλου,residential,False,True,69.101,,"LINESTRING (22.6640041 37.8175974, 22.664739 37.8178191)",,
220411825,Ευστάθιου Παπακωνσταντίνου,secondary,False,False,82.959,2,"LINESTRING (22.6640041 37.8175974, 22.6635081 37.8182323)",,
220411825,Ευστάθιου Παπακωνσταντίνου,secondary,False,True,81.988,2,"LINESTRING (22.6640041 37.8175974, 22.6641618 37.8174027, 22.6642998 37.8172366, 22.6645124 37.816979)",,
113473379,Αθ. Χριστοδούλου,residential,False,True,62.283,,"LINESTRING (22.6616742 37.8169546, 22.6623487 37.8171273)",,
113473379,Αθ. Χριστοδούλου,residential,False,False,139.534,,"LINESTRING (22.6616742 37.8169546, 22.6609848 37.8167819, 22.6605745 37.8166971, 22.6601453 37.8166166)",,
272170500,,residential,False,False,37.064,,"LINESTRING (22.6616742 37.8169546, 22.661591 37.8170785, 22.6614717 37.817247)",,
220411825,Ευστάθιου Παπακωνσταντίνου,secondary,False,False,50.869,2,"LINESTRING (22.6648238 37.8165933, 22.6645124 37.816979)",,
220411739,Λυρκείας,residential,False,True,90.56,,"LINESTRING (22.6648238 37.8165933, 22.6649529 37.8166156, 22.6653302 37.81671, 22.6653964 37.8167519, 22.6654035 37.8168545, 22.6654241 37.8169317, 22.6654677 37.816986, 22.6654936 37.8170679)",,
220411334,,residential,False,True,180.595,,"LINESTRING (22.6569012 37.8218183, 22.6557317 37.8231541)",,
